HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
187,IN- SOUTH BEND,80,13,13,13,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,80,63,63,63,01-22-2020
192,IA- DES MOINES,80,188,188,188,01-22-2020
193,IA- DUBUQUE,81,70,70,70,01-22-2020
194,IA- IOWA CITY,81,140,140,140,01-22-2020
195,IA- MASON CITY,80,0,0,0,01-22-2020
196,IA- SIOUX CITY,80,41,41,41,01-22-2020
197,IA- WATERLOO,80,42,42,42,01-22-2020
200,KS- TOPEKA,81,126,126,126,01-22-2020
201,KS- WICHITA,80,119,119,119,01-22-2020
203,KY- COVINGTON,84,315,315,315,01-22-2020
204,KY- LEXINGTON,82,805,805,805,01-22-2020
205,KY- LOUISVILLE,82,784,781,784,01-22-2020
207,KY- OWENSBORO,80,0,0,0,01-22-2020
208,KY- PADUCAH,80,0,0,0,01-22-2020
209,LA- ALEXANDRIA,80,42,42,42,01-22-2020
210,LA- BATON ROUGE,83,643,642,643,01-22-2020
212,LA- HOUMA,84,217,217,217,01-22-2020
213,LA- LAFAYETTE,81,180,180,180,01-22-2020
214,LA- LAKE CHARLES,80,42,42,42,01-22-2020
216,LA- METAIRIE,94,1002,1002,1002,01-22-2020
217,LA- MONROE,80,10,10,10,01-22-2020
218,LA- NEW ORLEANS,90,1706,1703,1706,01-22-2020
219,LA- SHREVEPORT,80,126,126,126,01-22-2020
221,ME- BANGOR,80,21,21,21,01-22-2020
222,ME- PORTLAND,82,421,421,421,01-22-2020
223,MD- BALTIMORE,85,2503,2502,2503,01-22-2020
225,MD- SALISBURY,83,203,203,203,01-22-2020
226,MD- TAKOMA PARK,93,1194,1192,1194,01-22-2020
227,MA- BOSTON,86,4636,4625,4637,01-22-2020
230,MA- SPRINGFIELD,84,459,459,459,01-22-2020
231,MA- WORCESTER,86,704,704,704,01-22-2020
232,MI- ANN ARBOR,85,1164,1164,1164,01-22-2020
233,MI- DEARBORN,84,497,497,497,01-22-2020
234,MI- DETROIT,84,1611,1611,1611,01-22-2020
235,MI- FLINT,83,288,288,288,01-22-2020
238,MI- KALAMAZOO,80,79,79,79,01-22-2020
239,MI- LANSING,82,220,220,220,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,81,43,43,43,01-22-2020
243,MI- PETOSKEY,80,0,0,0,01-22-2020
244,MI- PONTIAC,85,427,427,427,01-22-2020
245,MI- ROYAL OAK,83,714,714,714,01-22-2020
246,MI- SAGINAW,80,78,78,78,01-22-2020
248,MI- ST JOSEPH,81,28,28,28,01-22-2020
249,MI- TRAVERSE CITY,80,0,0,0,01-22-2020
250,MN- DULUTH,80,0,0,0,01-22-2020
251,MN- MINNEAPOLIS,81,861,861,861,01-22-2020
253,MN- ROCHESTER,80,70,70,70,01-22-2020
254,MN- ST CLOUD,80,42,42,42,01-22-2020
256,MN- ST PAUL,82,336,336,336,01-22-2020
257,MS- GULFPORT,86,343,343,343,01-22-2020
258,MS- HATTIESBURG,84,339,337,339,01-22-2020
259,MS- JACKSON,82,596,594,596,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,80,105,105,105,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,42,42,42,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,82,1214,1214,1214,01-22-2020
270,MO- SPRINGFIELD,80,42,42,42,01-22-2020
273,MO- ST LOUIS,80,540,540,540,01-22-2020
274,MT- BILLINGS,80,133,133,133,01-22-2020
275,MT- GREAT FALLS,80,0,0,0,01-22-2020
276,MT- MISSOULA,80,70,70,70,01-22-2020
277,NE- LINCOLN,82,329,329,329,01-22-2020
278,NE- OMAHA,85,2129,2126,2129,01-22-2020
279,NV- LAS VEGAS,85,1656,1654,1656,01-22-2020
280,NV- RENO,83,414,414,414,01-22-2020
281,NH- LEBANON,82,154,154,154,01-22-2020
282,NH- MANCHESTER,82,322,322,322,01-22-2020
283,NJ- CAMDEN,86,3449,3445,3449,01-22-2020
284,NJ- HACKENSACK,96,4088,4087,4088,01-22-2020
285,NJ- MORRISTOWN,97,2382,2380,2382,01-22-2020
288,NJ- NEW BRUNSWICK,91,2233,2231,2233,01-22-2020
289,NJ- NEWARK,91,3844,3841,3844,01-22-2020
291,NJ- PATERSON,92,981,981,981,01-22-2020
293,NM- ALBUQUERQUE,82,490,489,490,01-22-2020
295,NY- ALBANY,96,5755,5753,5755,01-22-2020
296,NY- BINGHAMTON,85,350,350,350,01-22-2020
297,NY- BRONX,114,8455,8449,8455,01-22-2020
299,NY- BUFFALO,84,1023,1022,1023,01-22-2020
300,NY- ELMIRA,83,280,280,280,01-22-2020
301,NY- EAST LONG ISLAND,118,27938,27920,27941,01-22-2020
304,NY- ROCHESTER,85,1106,1105,1106,01-22-2020
307,NY- SYRACUSE,84,817,817,817,01-22-2020
308,NY- WHITE PLAINS,113,6495,6492,6495,01-22-2020
309,NC- ASHEVILLE,80,42,42,42,01-22-2020
311,NC- CHARLOTTE,81,752,752,752,01-22-2020
312,NC- DURHAM,80,283,283,283,01-22-2020
313,NC- GREENSBORO,81,147,147,147,01-22-2020
314,NC- GREENVILLE,80,81,81,81,01-22-2020
315,NC- HICKORY,80,42,42,42,01-22-2020
318,NC- RALEIGH,82,755,755,755,01-22-2020
319,NC- WILMINGTON,80,84,84,84,01-22-2020
320,NC- WINSTON-SALEM,80,196,196,196,01-22-2020
321,ND- BISMARCK,81,91,91,91,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,14,14,14,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,80,28,28,28,01-22-2020
325,OH- AKRON,84,728,728,728,01-22-2020
326,OH- CANTON,84,546,544,546,01-22-2020
327,OH- CINCINNATI,82,851,851,851,01-22-2020
328,OH- CLEVELAND,84,2426,2422,2426,01-22-2020
329,OH- COLUMBUS,81,901,897,901,01-22-2020
330,OH- DAYTON,80,215,215,215,01-22-2020
331,OH- ELYRIA,85,287,287,287,01-22-2020
332,OH- KETTERING,82,222,222,222,01-22-2020
334,OH- TOLEDO,81,543,543,543,01-22-2020
335,OH- YOUNGSTOWN,82,441,441,441,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,82,1157,1154,1157,01-22-2020
340,OK- TULSA,80,301,301,301,01-22-2020
341,OR- BEND,81,49,49,49,01-22-2020
342,OR- EUGENE,82,213,213,213,01-22-2020
343,OR- MEDFORD,80,55,55,55,01-22-2020
344,OR- PORTLAND,82,1001,1000,1001,01-22-2020
345,OR- SALEM,84,133,133,133,01-22-2020
346,PA- ALLENTOWN,86,1506,1505,1506,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,0,0,0,01-22-2020
351,PA- ERIE,80,135,135,135,01-22-2020
352,PA- HARRISBURG,82,399,399,399,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,83,318,317,318,01-22-2020
356,PA- PHILADELPHIA,84,4106,4103,4106,01-22-2020
357,PA- PITTSBURGH,80,666,665,666,01-22-2020
358,PA- READING,83,366,366,366,01-22-2020
359,PA- SAYRE,81,42,42,42,01-22-2020
360,PA- SCRANTON,84,271,271,271,01-22-2020
362,PA- WILKES-BARRE,82,133,133,133,01-22-2020
363,PA- YORK,83,182,182,182,01-22-2020
365,SC- CHARLESTON,81,308,308,308,01-22-2020
366,SC- COLUMBIA,82,703,703,703,01-22-2020
367,SC- FLORENCE,80,84,84,84,01-22-2020
368,SC- GREENVILLE,81,266,266,266,01-22-2020
369,SC- SPARTANBURG,81,90,90,90,01-22-2020
371,SD- SIOUX FALLS,80,141,140,141,01-22-2020
373,TN- CHATTANOOGA,80,53,53,53,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,40,40,40,01-22-2020
379,TN- MEMPHIS,81,548,547,548,01-22-2020
380,TN- NASHVILLE,82,1506,1500,1507,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,82,728,728,728,01-22-2020
386,TX- BEAUMONT,80,42,42,42,01-22-2020
388,TX- BRYAN,81,84,84,84,01-22-2020
390,TX- CORPUS CHRISTI,80,42,42,42,01-22-2020
391,TX- DALLAS,82,1887,1886,1887,01-22-2020
393,TX- EL PASO,80,136,136,136,01-22-2020
394,TX- FORT WORTH,82,740,740,740,01-22-2020
396,TX- HARLINGEN,80,49,49,49,01-22-2020
397,TX- HOUSTON,81,1902,1900,1902,01-22-2020
399,TX- LONGVIEW,80,41,41,41,01-22-2020
400,TX- LUBBOCK,80,42,42,42,01-22-2020
402,TX- MCALLEN,80,35,35,35,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,83,1890,1889,1890,01-22-2020
413,TX- TEMPLE,81,105,105,105,01-22-2020
416,TX- TYLER,80,42,42,42,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,82,84,84,84,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,01-22-2020
421,UT- OGDEN,82,118,118,118,01-22-2020
422,UT- PROVO,82,127,127,127,01-22-2020
423,UT- SALT LAKE CITY,81,386,386,386,01-22-2020
424,VT- BURLINGTON,84,447,447,447,01-22-2020
426,VA- ARLINGTON,88,1815,1814,1815,01-22-2020
427,VA- CHARLOTTESVILLE,80,43,42,43,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,84,322,322,322,01-22-2020
430,VA- NORFOLK,81,296,296,296,01-22-2020
431,VA- RICHMOND,81,518,518,518,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,117,2048,2047,2048,01-22-2020
438,WA- OLYMPIA,94,676,675,676,01-22-2020
439,WA- SEATTLE,102,8223,8215,8223,01-22-2020
440,WA- SPOKANE,84,1104,1099,1104,01-22-2020
441,WA- TACOMA,106,2211,2209,2211,01-22-2020
442,WA- YAKIMA,87,294,293,294,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,80,35,35,35,01-22-2020
447,WI- GREEN BAY,80,77,77,77,01-22-2020
448,WI- LA CROSSE,80,42,42,42,01-22-2020
449,WI- MADISON,84,938,938,938,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,83,2115,2111,2115,01-22-2020
452,WI- NEENAH,82,73,72,73,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,81,55,55,56,01-22-2020
303,NY- NEW YORK,107,28735,28716,28736,01-22-2020
