HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
111,CT- NEW HAVEN,89,2420,2420,2421,01-22-2020
112,DE- WILMINGTON,84,532,532,532,01-22-2020
113,DC- WASHINGTON,280,76846,76846,76846,01-22-2020
115,FL- BRADENTON,83,161,161,161,01-22-2020
116,FL- CLEARWATER,82,243,243,243,01-22-2020
118,FL- FORT LAUDERDALE,83,2085,2083,2086,01-22-2020
119,FL- FORT MYERS,82,720,717,720,01-22-2020
120,FL- GAINESVILLE,81,217,217,217,01-22-2020
122,FL- HUDSON,82,196,196,196,01-22-2020
123,FL- JACKSONVILLE,81,651,651,651,01-22-2020
124,FL- LAKELAND,82,175,175,175,01-22-2020
127,FL- MIAMI,83,2569,2567,2570,01-22-2020
129,FL- OCALA,82,203,203,203,01-22-2020
130,FL- ORLANDO,82,1582,1581,1582,01-22-2020
131,FL- ORMOND BEACH,81,175,175,175,01-22-2020
133,FL- PANAMA CITY,80,42,42,42,01-22-2020
134,FL- PENSACOLA,81,266,266,266,01-22-2020
137,FL- SARASOTA,82,207,207,207,01-22-2020
139,FL- ST PETERSBURG,81,195,195,195,01-22-2020
140,FL- TALLAHASSEE,81,285,284,285,01-22-2020
141,FL- TAMPA,82,708,708,709,01-22-2020
142,GA- ALBANY,86,435,432,435,01-22-2020
144,GA- ATLANTA,87,6486,6484,6486,01-22-2020
145,GA- AUGUSTA,81,196,196,196,01-22-2020
146,GA- COLUMBUS,82,196,196,196,01-22-2020
147,GA- MACON,80,147,147,147,01-22-2020
148,GA- ROME,86,315,315,315,01-22-2020
149,GA- SAVANNAH,81,175,175,175,01-22-2020
154,IL- AURORA,87,266,266,266,01-22-2020
155,IL- BLUE ISLAND,83,679,679,679,01-22-2020
156,IL- CHICAGO,83,2275,2273,2275,01-22-2020
158,IL- ELGIN,88,665,665,665,01-22-2020
161,IL- EVANSTON,85,903,903,904,01-22-2020
163,IL- HINSDALE,85,422,422,423,01-22-2020
164,IL- JOLIET,86,596,596,597,01-22-2020
166,IL- MELROSE PARK,85,1190,1190,1190,01-22-2020
170,IL- PEORIA,80,119,119,119,01-22-2020
171,IL- ROCKFORD,83,406,406,406,01-22-2020
172,IL- SPRINGFIELD,80,42,42,42,01-22-2020
173,IL- URBANA,80,42,42,42,01-22-2020
175,IL- BLOOMINGTON,82,42,42,42,01-22-2020
179,IN- EVANSVILLE,80,0,0,0,01-22-2020
180,IN- FORT WAYNE,80,0,0,0,01-22-2020
181,IN- GARY,80,7,7,7,01-22-2020
183,IN- INDIANAPOLIS,80,28,28,28,01-22-2020
184,IN- LAFAYETTE,80,0,0,0,01-22-2020
185,IN- MUNCIE,80,0,0,0,01-22-2020
186,IN- MUNSTER,80,63,63,63,01-22-2020
187,IN- SOUTH BEND,80,14,14,14,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,80,91,91,91,01-22-2020
192,IA- DES MOINES,81,238,238,238,01-22-2020
193,IA- DUBUQUE,81,70,70,70,01-22-2020
194,IA- IOWA CITY,81,140,140,140,01-22-2020
195,IA- MASON CITY,80,0,0,0,01-22-2020
196,IA- SIOUX CITY,80,42,42,42,01-22-2020
197,IA- WATERLOO,80,42,42,42,01-22-2020
200,KS- TOPEKA,81,126,126,126,01-22-2020
201,KS- WICHITA,80,119,119,119,01-22-2020
203,KY- COVINGTON,84,315,315,315,01-22-2020
204,KY- LEXINGTON,82,805,805,805,01-22-2020
205,KY- LOUISVILLE,82,818,812,818,01-22-2020
207,KY- OWENSBORO,80,0,0,0,01-22-2020
208,KY- PADUCAH,80,0,0,0,01-22-2020
209,LA- ALEXANDRIA,80,42,42,42,01-22-2020
210,LA- BATON ROUGE,84,761,760,761,01-22-2020
212,LA- HOUMA,84,226,225,228,01-22-2020
213,LA- LAFAYETTE,81,189,189,189,01-22-2020
214,LA- LAKE CHARLES,80,42,42,42,01-22-2020
216,LA- METAIRIE,92,865,865,865,01-22-2020
217,LA- MONROE,80,42,42,42,01-22-2020
218,LA- NEW ORLEANS,88,1360,1360,1360,01-22-2020
219,LA- SHREVEPORT,80,126,126,126,01-22-2020
221,ME- BANGOR,80,21,21,21,01-22-2020
222,ME- PORTLAND,82,445,445,445,01-22-2020
223,MD- BALTIMORE,86,2904,2897,2904,01-22-2020
225,MD- SALISBURY,83,203,203,203,01-22-2020
226,MD- TAKOMA PARK,94,1295,1293,1295,01-22-2020
227,MA- BOSTON,85,4599,4595,4600,01-22-2020
230,MA- SPRINGFIELD,84,490,489,490,01-22-2020
231,MA- WORCESTER,86,707,707,707,01-22-2020
232,MI- ANN ARBOR,85,1206,1206,1206,01-22-2020
233,MI- DEARBORN,84,483,483,483,01-22-2020
234,MI- DETROIT,84,1602,1602,1602,01-22-2020
235,MI- FLINT,84,375,374,375,01-22-2020
238,MI- KALAMAZOO,81,104,104,104,01-22-2020
239,MI- LANSING,82,259,259,259,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,81,49,49,49,01-22-2020
243,MI- PETOSKEY,80,0,0,0,01-22-2020
244,MI- PONTIAC,85,424,423,424,01-22-2020
245,MI- ROYAL OAK,83,710,709,710,01-22-2020
246,MI- SAGINAW,80,98,98,98,01-22-2020
248,MI- ST JOSEPH,81,28,28,28,01-22-2020
249,MI- TRAVERSE CITY,80,0,0,0,01-22-2020
250,MN- DULUTH,80,10,10,10,01-22-2020
251,MN- MINNEAPOLIS,81,899,899,899,01-22-2020
253,MN- ROCHESTER,80,70,70,70,01-22-2020
254,MN- ST CLOUD,80,42,42,42,01-22-2020
256,MN- ST PAUL,82,336,336,336,01-22-2020
257,MS- GULFPORT,86,350,350,350,01-22-2020
258,MS- HATTIESBURG,84,371,371,371,01-22-2020
259,MS- JACKSON,82,708,702,708,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,80,105,105,105,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,42,42,42,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,82,1267,1267,1267,01-22-2020
270,MO- SPRINGFIELD,80,78,77,78,01-22-2020
273,MO- ST LOUIS,80,667,665,667,01-22-2020
274,MT- BILLINGS,81,162,161,162,01-22-2020
275,MT- GREAT FALLS,80,34,34,34,01-22-2020
276,MT- MISSOULA,80,70,70,70,01-22-2020
277,NE- LINCOLN,82,329,329,329,01-22-2020
278,NE- OMAHA,84,1824,1824,1825,01-22-2020
279,NV- LAS VEGAS,86,1726,1723,1727,01-22-2020
280,NV- RENO,83,440,438,440,01-22-2020
281,NH- LEBANON,82,160,160,160,01-22-2020
282,NH- MANCHESTER,82,337,336,337,01-22-2020
283,NJ- CAMDEN,86,3473,3467,3473,01-22-2020
284,NJ- HACKENSACK,93,3393,3389,3393,01-22-2020
285,NJ- MORRISTOWN,96,2205,2204,2206,01-22-2020
288,NJ- NEW BRUNSWICK,90,2084,2082,2084,01-22-2020
289,NJ- NEWARK,90,3409,3405,3409,01-22-2020
291,NJ- PATERSON,90,876,875,876,01-22-2020
293,NM- ALBUQUERQUE,82,537,535,537,01-22-2020
295,NY- ALBANY,95,5375,5370,5375,01-22-2020
296,NY- BINGHAMTON,85,351,351,351,01-22-2020
297,NY- BRONX,107,6611,6607,6611,01-22-2020
299,NY- BUFFALO,84,1105,1102,1105,01-22-2020
300,NY- ELMIRA,83,283,283,283,01-22-2020
301,NY- EAST LONG ISLAND,110,22336,22316,22336,01-22-2020
304,NY- ROCHESTER,85,1141,1138,1141,01-22-2020
307,NY- SYRACUSE,84,875,873,875,01-22-2020
308,NY- WHITE PLAINS,105,4968,4959,4968,01-22-2020
309,NC- ASHEVILLE,80,42,42,42,01-22-2020
311,NC- CHARLOTTE,82,962,962,963,01-22-2020
312,NC- DURHAM,81,364,364,364,01-22-2020
313,NC- GREENSBORO,81,153,153,153,01-22-2020
314,NC- GREENVILLE,80,84,84,84,01-22-2020
315,NC- HICKORY,80,42,42,42,01-22-2020
318,NC- RALEIGH,82,792,790,792,01-22-2020
319,NC- WILMINGTON,80,84,84,84,01-22-2020
320,NC- WINSTON-SALEM,80,197,197,197,01-22-2020
321,ND- BISMARCK,81,91,91,91,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,28,28,28,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,80,28,28,28,01-22-2020
325,OH- AKRON,84,833,831,833,01-22-2020
326,OH- CANTON,84,595,595,595,01-22-2020
327,OH- CINCINNATI,82,875,875,875,01-22-2020
328,OH- CLEVELAND,84,2615,2611,2615,01-22-2020
329,OH- COLUMBUS,81,1020,1016,1020,01-22-2020
330,OH- DAYTON,80,224,224,226,01-22-2020
331,OH- ELYRIA,85,294,294,294,01-22-2020
332,OH- KETTERING,82,231,231,231,01-22-2020
334,OH- TOLEDO,81,567,567,567,01-22-2020
335,OH- YOUNGSTOWN,83,577,575,577,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,82,1204,1204,1204,01-22-2020
340,OK- TULSA,80,301,301,301,01-22-2020
341,OR- BEND,81,50,50,50,01-22-2020
342,OR- EUGENE,82,217,217,217,01-22-2020
343,OR- MEDFORD,81,94,94,95,01-22-2020
344,OR- PORTLAND,83,1103,1101,1103,01-22-2020
345,OR- SALEM,84,133,133,133,01-22-2020
346,PA- ALLENTOWN,87,1531,1529,1531,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,60,60,60,01-22-2020
351,PA- ERIE,80,150,150,150,01-22-2020
352,PA- HARRISBURG,82,406,406,406,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,84,359,359,359,01-22-2020
356,PA- PHILADELPHIA,85,4460,4456,4460,01-22-2020
357,PA- PITTSBURGH,80,789,789,789,01-22-2020
358,PA- READING,84,393,393,393,01-22-2020
359,PA- SAYRE,81,42,42,42,01-22-2020
360,PA- SCRANTON,84,273,273,273,01-22-2020
362,PA- WILKES-BARRE,83,159,159,159,01-22-2020
363,PA- YORK,83,230,230,230,01-22-2020
365,SC- CHARLESTON,81,347,347,348,01-22-2020
366,SC- COLUMBIA,82,693,693,693,01-22-2020
367,SC- FLORENCE,80,84,84,84,01-22-2020
368,SC- GREENVILLE,81,276,276,276,01-22-2020
369,SC- SPARTANBURG,81,91,91,91,01-22-2020
371,SD- SIOUX FALLS,80,147,147,147,01-22-2020
373,TN- CHATTANOOGA,80,63,63,63,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,63,63,63,01-22-2020
379,TN- MEMPHIS,81,553,553,553,01-22-2020
380,TN- NASHVILLE,82,1589,1585,1589,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,83,811,810,811,01-22-2020
386,TX- BEAUMONT,80,42,42,42,01-22-2020
388,TX- BRYAN,81,84,84,84,01-22-2020
390,TX- CORPUS CHRISTI,80,42,42,42,01-22-2020
391,TX- DALLAS,82,2079,2076,2079,01-22-2020
393,TX- EL PASO,80,175,175,175,01-22-2020
394,TX- FORT WORTH,82,817,817,818,01-22-2020
396,TX- HARLINGEN,80,56,56,56,01-22-2020
397,TX- HOUSTON,81,2200,2195,2200,01-22-2020
399,TX- LONGVIEW,80,42,42,42,01-22-2020
400,TX- LUBBOCK,80,51,50,51,01-22-2020
402,TX- MCALLEN,80,64,64,64,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,83,1893,1892,1893,01-22-2020
413,TX- TEMPLE,81,112,112,112,01-22-2020
416,TX- TYLER,80,52,51,52,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,82,84,84,84,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,01-22-2020
421,UT- OGDEN,82,121,121,121,01-22-2020
422,UT- PROVO,82,141,141,141,01-22-2020
423,UT- SALT LAKE CITY,81,406,406,406,01-22-2020
424,VT- BURLINGTON,84,462,462,462,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,80,63,63,63,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,84,322,322,322,01-22-2020
430,VA- NORFOLK,82,499,497,499,01-22-2020
431,VA- RICHMOND,81,638,636,638,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,109,1622,1621,1622,01-22-2020
438,WA- OLYMPIA,94,654,653,655,01-22-2020
439,WA- SEATTLE,98,6723,6718,6724,01-22-2020
440,WA- SPOKANE,84,1223,1220,1223,01-22-2020
441,WA- TACOMA,103,1920,1919,1920,01-22-2020
442,WA- YAKIMA,87,315,315,315,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,81,60,60,60,01-22-2020
447,WI- GREEN BAY,80,89,89,89,01-22-2020
448,WI- LA CROSSE,80,42,42,42,01-22-2020
449,WI- MADISON,84,913,912,913,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,83,2183,2183,2183,01-22-2020
452,WI- NEENAH,82,98,98,98,01-22-2020
456,WI- WAUSAU,80,0,0,1,01-22-2020
457,WY- CASPER,80,28,28,28,01-22-2020
303,NY- NEW YORK,102,23278,23257,23278,01-22-2020
