HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
175,IL- BLOOMINGTON,82,42,42,42,01-22-2020
179,IN- EVANSVILLE,80,0,0,0,01-22-2020
180,IN- FORT WAYNE,80,0,0,0,01-22-2020
181,IN- GARY,80,7,7,7,01-22-2020
183,IN- INDIANAPOLIS,80,28,28,28,01-22-2020
184,IN- LAFAYETTE,80,0,0,0,01-22-2020
185,IN- MUNCIE,80,0,0,0,01-22-2020
186,IN- MUNSTER,80,63,63,63,01-22-2020
187,IN- SOUTH BEND,80,14,14,14,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,80,91,91,91,01-22-2020
192,IA- DES MOINES,81,217,217,217,01-22-2020
193,IA- DUBUQUE,81,70,70,70,01-22-2020
194,IA- IOWA CITY,81,140,140,140,01-22-2020
195,IA- MASON CITY,80,0,0,0,01-22-2020
196,IA- SIOUX CITY,80,42,42,42,01-22-2020
197,IA- WATERLOO,80,42,42,42,01-22-2020
200,KS- TOPEKA,81,126,126,126,01-22-2020
201,KS- WICHITA,80,119,119,119,01-22-2020
203,KY- COVINGTON,84,315,315,315,01-22-2020
204,KY- LEXINGTON,82,805,805,805,01-22-2020
205,KY- LOUISVILLE,82,805,805,805,01-22-2020
207,KY- OWENSBORO,80,0,0,0,01-22-2020
208,KY- PADUCAH,80,0,0,0,01-22-2020
209,LA- ALEXANDRIA,80,42,42,42,01-22-2020
210,LA- BATON ROUGE,84,701,700,701,01-22-2020
212,LA- HOUMA,84,217,217,217,01-22-2020
213,LA- LAFAYETTE,81,189,189,189,01-22-2020
214,LA- LAKE CHARLES,80,42,42,42,01-22-2020
216,LA- METAIRIE,93,922,922,922,01-22-2020
217,LA- MONROE,80,41,41,41,01-22-2020
218,LA- NEW ORLEANS,89,1506,1504,1506,01-22-2020
219,LA- SHREVEPORT,80,126,126,126,01-22-2020
221,ME- BANGOR,80,21,21,21,01-22-2020
222,ME- PORTLAND,82,436,436,436,01-22-2020
223,MD- BALTIMORE,85,2663,2656,2663,01-22-2020
225,MD- SALISBURY,83,203,203,203,01-22-2020
226,MD- TAKOMA PARK,94,1262,1259,1262,01-22-2020
227,MA- BOSTON,86,4621,4614,4622,01-22-2020
230,MA- SPRINGFIELD,84,471,470,471,01-22-2020
231,MA- WORCESTER,86,707,707,707,01-22-2020
232,MI- ANN ARBOR,85,1204,1202,1204,01-22-2020
233,MI- DEARBORN,84,493,493,493,01-22-2020
234,MI- DETROIT,84,1608,1607,1608,01-22-2020
235,MI- FLINT,83,328,327,328,01-22-2020
238,MI- KALAMAZOO,80,89,89,89,01-22-2020
239,MI- LANSING,82,253,253,253,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,81,49,49,49,01-22-2020
243,MI- PETOSKEY,80,0,0,0,01-22-2020
244,MI- PONTIAC,85,427,427,427,01-22-2020
245,MI- ROYAL OAK,83,714,714,714,01-22-2020
246,MI- SAGINAW,80,84,84,84,01-22-2020
248,MI- ST JOSEPH,81,28,28,28,01-22-2020
249,MI- TRAVERSE CITY,80,0,0,0,01-22-2020
250,MN- DULUTH,80,0,0,0,01-22-2020
251,MN- MINNEAPOLIS,81,876,875,876,01-22-2020
253,MN- ROCHESTER,80,70,70,70,01-22-2020
254,MN- ST CLOUD,80,42,42,42,01-22-2020
256,MN- ST PAUL,82,336,336,336,01-22-2020
257,MS- GULFPORT,86,347,347,347,01-22-2020
258,MS- HATTIESBURG,84,371,371,371,01-22-2020
259,MS- JACKSON,82,658,657,658,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,80,105,105,105,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,42,42,42,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,82,1267,1267,1267,01-22-2020
270,MO- SPRINGFIELD,80,48,47,48,01-22-2020
273,MO- ST LOUIS,80,576,574,576,01-22-2020
274,MT- BILLINGS,80,134,134,134,01-22-2020
275,MT- GREAT FALLS,80,9,9,9,01-22-2020
276,MT- MISSOULA,80,70,70,70,01-22-2020
277,NE- LINCOLN,82,329,329,329,01-22-2020
278,NE- OMAHA,85,1946,1943,1946,01-22-2020
279,NV- LAS VEGAS,85,1695,1694,1695,01-22-2020
280,NV- RENO,83,420,420,420,01-22-2020
281,NH- LEBANON,82,154,154,154,01-22-2020
282,NH- MANCHESTER,82,323,323,323,01-22-2020
283,NJ- CAMDEN,86,3492,3486,3492,01-22-2020
284,NJ- HACKENSACK,94,3748,3746,3748,01-22-2020
285,NJ- MORRISTOWN,97,2306,2305,2306,01-22-2020
288,NJ- NEW BRUNSWICK,91,2162,2161,2162,01-22-2020
289,NJ- NEWARK,90,3645,3641,3645,01-22-2020
291,NJ- PATERSON,91,937,936,937,01-22-2020
293,NM- ALBUQUERQUE,82,517,516,517,01-22-2020
295,NY- ALBANY,96,5631,5628,5631,01-22-2020
296,NY- BINGHAMTON,85,350,350,350,01-22-2020
297,NY- BRONX,111,7519,7515,7519,01-22-2020
299,NY- BUFFALO,84,1078,1078,1078,01-22-2020
300,NY- ELMIRA,83,280,280,280,01-22-2020
301,NY- EAST LONG ISLAND,114,25148,25129,25148,01-22-2020
304,NY- ROCHESTER,85,1106,1106,1106,01-22-2020
307,NY- SYRACUSE,84,826,826,826,01-22-2020
308,NY- WHITE PLAINS,108,5688,5684,5688,01-22-2020
309,NC- ASHEVILLE,80,42,42,42,01-22-2020
311,NC- CHARLOTTE,82,842,841,843,01-22-2020
312,NC- DURHAM,81,339,338,339,01-22-2020
313,NC- GREENSBORO,81,147,147,147,01-22-2020
314,NC- GREENVILLE,80,84,84,84,01-22-2020
315,NC- HICKORY,80,42,42,42,01-22-2020
318,NC- RALEIGH,82,756,756,756,01-22-2020
319,NC- WILMINGTON,80,84,84,84,01-22-2020
320,NC- WINSTON-SALEM,80,196,196,196,01-22-2020
321,ND- BISMARCK,81,91,91,91,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,28,28,28,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,80,28,28,28,01-22-2020
325,OH- AKRON,84,752,750,752,01-22-2020
326,OH- CANTON,84,595,595,595,01-22-2020
327,OH- CINCINNATI,82,875,875,875,01-22-2020
328,OH- CLEVELAND,84,2555,2554,2555,01-22-2020
329,OH- COLUMBUS,81,973,972,973,01-22-2020
330,OH- DAYTON,80,224,224,224,01-22-2020
331,OH- ELYRIA,85,292,292,292,01-22-2020
332,OH- KETTERING,82,231,231,231,01-22-2020
334,OH- TOLEDO,81,567,567,567,01-22-2020
335,OH- YOUNGSTOWN,82,468,466,468,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,82,1204,1204,1204,01-22-2020
340,OK- TULSA,80,301,301,301,01-22-2020
341,OR- BEND,81,49,49,49,01-22-2020
342,OR- EUGENE,82,217,217,217,01-22-2020
343,OR- MEDFORD,81,76,76,77,01-22-2020
344,OR- PORTLAND,82,1045,1044,1045,01-22-2020
345,OR- SALEM,84,133,133,133,01-22-2020
346,PA- ALLENTOWN,87,1555,1553,1555,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,35,35,35,01-22-2020
351,PA- ERIE,80,140,140,140,01-22-2020
352,PA- HARRISBURG,82,403,403,403,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,84,330,330,330,01-22-2020
356,PA- PHILADELPHIA,85,4270,4264,4270,01-22-2020
357,PA- PITTSBURGH,80,741,739,741,01-22-2020
358,PA- READING,83,385,385,385,01-22-2020
359,PA- SAYRE,81,42,42,42,01-22-2020
360,PA- SCRANTON,84,273,273,273,01-22-2020
362,PA- WILKES-BARRE,82,133,133,133,01-22-2020
363,PA- YORK,83,197,197,197,01-22-2020
365,SC- CHARLESTON,81,311,311,312,01-22-2020
366,SC- COLUMBIA,82,693,693,693,01-22-2020
367,SC- FLORENCE,80,84,84,84,01-22-2020
368,SC- GREENVILLE,81,266,266,266,01-22-2020
369,SC- SPARTANBURG,81,91,91,91,01-22-2020
371,SD- SIOUX FALLS,80,147,147,147,01-22-2020
373,TN- CHATTANOOGA,80,63,63,63,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,62,62,62,01-22-2020
379,TN- MEMPHIS,81,553,553,553,01-22-2020
380,TN- NASHVILLE,82,1602,1598,1602,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,83,759,758,759,01-22-2020
386,TX- BEAUMONT,80,42,42,42,01-22-2020
388,TX- BRYAN,81,84,84,84,01-22-2020
390,TX- CORPUS CHRISTI,80,42,42,42,01-22-2020
391,TX- DALLAS,82,1955,1953,1955,01-22-2020
393,TX- EL PASO,80,172,172,172,01-22-2020
394,TX- FORT WORTH,82,776,776,776,01-22-2020
396,TX- HARLINGEN,80,50,50,50,01-22-2020
397,TX- HOUSTON,81,2036,2033,2036,01-22-2020
399,TX- LONGVIEW,80,42,42,42,01-22-2020
400,TX- LUBBOCK,80,42,42,42,01-22-2020
402,TX- MCALLEN,80,38,38,38,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,83,1890,1890,1890,01-22-2020
413,TX- TEMPLE,81,109,109,109,01-22-2020
416,TX- TYLER,80,44,44,44,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,82,84,84,84,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,01-22-2020
421,UT- OGDEN,82,119,119,119,01-22-2020
422,UT- PROVO,82,140,140,140,01-22-2020
423,UT- SALT LAKE CITY,81,401,400,401,01-22-2020
424,VT- BURLINGTON,84,462,462,462,01-22-2020
426,VA- ARLINGTON,280,29449,23925,29449,01-22-2020
427,VA- CHARLOTTESVILLE,80,63,63,63,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,84,322,322,322,01-22-2020
430,VA- NORFOLK,82,433,432,433,01-22-2020
431,VA- RICHMOND,81,539,537,539,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,113,1831,1830,1831,01-22-2020
438,WA- OLYMPIA,94,685,684,686,01-22-2020
439,WA- SEATTLE,100,7494,7486,7495,01-22-2020
440,WA- SPOKANE,84,1111,1109,1111,01-22-2020
441,WA- TACOMA,104,2080,2079,2080,01-22-2020
442,WA- YAKIMA,87,315,315,315,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,80,35,35,35,01-22-2020
447,WI- GREEN BAY,80,77,77,77,01-22-2020
448,WI- LA CROSSE,80,42,42,42,01-22-2020
449,WI- MADISON,84,937,937,937,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,83,2157,2156,2157,01-22-2020
452,WI- NEENAH,82,97,97,97,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,80,33,33,34,01-22-2020
303,NY- NEW YORK,104,26025,26007,26025,01-22-2020
