HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
25,CA- BAKERSFIELD,81.71,28,26,37,80.86,84.26,28 [26 - 37],81.71% [80.86% - 84.26%],05-12-2020
31,CA- CHICO,81.84,0,0,3,81.25,86.56,0 [0 - 3],81.84% [81.25% - 86.56%],05-12-2020
33,CA- CONTRA COSTA CO.,97.55,168,155,204,88.39,118.59,168 [155 - 204],97.55% [88.39% - 118.59%],05-12-2020
43,CA- FRESNO,83.72,42,38,51,81.1,87.71,42 [38 - 51],83.72% [81.1% - 87.71%],05-12-2020
56,CA- LOS ANGELES,85.03,623,572,763,82.41,91.3,623 [572 - 763],85.03% [82.41% - 91.3%],05-12-2020
58,CA- MODESTO,87.82,63,58,81,83.37,98.62,63 [58 - 81],87.82% [83.37% - 98.62%],05-12-2020
62,CA- NAPA,89.93,28,25,33,82.75,100.96,28 [25 - 33],89.93% [82.75% - 100.96%],05-12-2020
65,CA- ALAMEDA CO.,95.82,259,238,313,87.55,114.6,259 [238 - 313],95.82% [87.55% - 114.6%],05-12-2020
69,CA- PALM SPR/RANCHO MIR.,83.59,14,14,19,81.71,88.07,14 [14 - 19],83.59% [81.71% - 88.07%],05-12-2020
73,CA- REDDING,84.47,21,19,27,81.66,91.09,21 [19 - 27],84.47% [81.66% - 91.09%],05-12-2020
77,CA- SACRAMENTO,91.42,273,250,331,85.25,105.29,273 [250 - 331],91.42% [85.25% - 105.29%],05-12-2020
78,CA- SALINAS,89.19,35,33,44,84.41,101.69,35 [33 - 44],89.19% [84.41% - 101.69%],05-12-2020
79,CA- SAN BERNARDINO,86.03,175,162,216,82.89,93.7,175 [162 - 216],86.03% [82.89% - 93.7%],05-12-2020
80,CA- SAN DIEGO,88.86,308,282,376,84.11,99.81,308 [282 - 376],88.86% [84.11% - 99.81%],05-12-2020
81,CA- SAN FRANCISCO,89.42,228,211,276,84.53,100.54,228 [211 - 276],89.42% [84.53% - 100.54%],05-12-2020
82,CA- SAN JOSE,100.91,303,279,364,90.28,125.41,303 [279 - 364],100.91% [90.28% - 125.41%],05-12-2020
83,CA- SAN LUIS OBISPO,90.15,21,20,25,84.61,100.61,21 [20 - 25],90.15% [84.61% - 100.61%],05-12-2020
85,CA- SAN MATEO CO.,91.36,143,132,173,85.45,104.48,143 [132 - 173],91.36% [85.45% - 104.48%],05-12-2020
86,CA- SANTA BARBARA,85.5,21,20,28,82.69,93.25,21 [20 - 28],85.5% [82.69% - 93.25%],05-12-2020
87,CA- SANTA CRUZ,101.47,35,33,43,90.31,127.35,35 [33 - 43],101.47% [90.31% - 127.35%],05-12-2020
89,CA- SANTA ROSA,86.81,56,52,71,83.28,95.53,56 [52 - 71],86.81% [83.28% - 95.53%],05-12-2020
91,CA- STOCKTON,93.44,70,64,85,85.83,108.88,70 [64 - 85],93.44% [85.83% - 108.88%],05-12-2020
96,CA- VENTURA,86.64,49,46,62,83.24,95.51,49 [46 - 62],86.64% [83.24% - 95.51%],05-12-2020
101,CO- BOULDER,96.05,38,35,45,86.95,110.32,38 [35 - 45],96.05% [86.95% - 110.32%],05-12-2020
102,CO- COLORADO SPRINGS,91.59,68,61,79,85.02,103.96,68 [61 - 79],91.59% [85.02% - 103.96%],05-12-2020
103,CO- DENVER,94.94,399,362,464,86.91,109.2,399 [362 - 464],94.94% [86.91% - 109.2%],05-12-2020
104,CO- FORT COLLINS,88.06,26,25,32,84.07,96.28,26 [25 - 32],88.06% [84.07% - 96.28%],05-12-2020
105,CO- GRAND JUNCTION,94.57,57,53,67,86.57,107.02,57 [53 - 67],94.57% [86.57% - 107.02%],05-12-2020
106,CO- GREELEY,89.15,37,33,44,84.12,98.28,37 [33 - 44],89.15% [84.12% - 98.28%],05-12-2020
107,CO- PUEBLO,81.75,7,7,9,81.13,83.88,7 [7 - 9],81.75% [81.13% - 83.88%],05-12-2020
109,CT- BRIDGEPORT,118.39,286,259,320,94.87,145.66,286 [259 - 320],118.39% [94.87% - 145.66%],05-12-2020
110,CT- HARTFORD,95.49,238,213,276,85.68,110.1,238 [213 - 276],95.49% [85.68% - 110.1%],05-12-2020
111,CT- NEW HAVEN,102.22,391,354,450,88.44,121.8,391 [354 - 450],102.22% [88.44% - 121.8%],05-12-2020
112,DE- WILMINGTON,88.24,71,66,83,84.46,95.41,71 [66 - 83],88.24% [84.46% - 95.41%],05-12-2020
113,DC- WASHINGTON,104.73,735,688,819,94.87,120.97,735 [688 - 819],104.73% [94.87% - 120.97%],05-12-2020
115,FL- BRADENTON,83.88,7,7,10,81.83,87.76,7 [7 - 10],83.88% [81.83% - 87.76%],05-12-2020
116,FL- CLEARWATER,82.24,14,14,18,80.98,84.95,14 [14 - 18],82.24% [80.98% - 84.95%],05-12-2020
118,FL- FORT LAUDERDALE,83.74,151,138,183,81.55,88.24,151 [138 - 183],83.74% [81.55% - 88.24%],05-12-2020
119,FL- FORT MYERS,83.1,51,46,62,81.05,86.66,51 [46 - 62],83.1% [81.05% - 86.66%],05-12-2020
120,FL- GAINESVILLE,81.29,7,7,12,80.54,84.13,7 [7 - 12],81.29% [80.54% - 84.13%],05-12-2020
122,FL- HUDSON,82.43,14,13,17,80.56,85.35,14 [13 - 17],82.43% [80.56% - 85.35%],05-12-2020
123,FL- JACKSONVILLE,82.16,47,42,60,80.45,84.93,47 [42 - 60],82.16% [80.45% - 84.93%],05-12-2020
124,FL- LAKELAND,82.79,14,13,16,80.94,85.52,14 [13 - 16],82.79% [80.94% - 85.52%],05-12-2020
127,FL- MIAMI,83.7,186,170,226,81.51,88.35,186 [170 - 226],83.7% [81.51% - 88.35%],05-12-2020
129,FL- OCALA,82.22,14,13,17,80.66,84.97,14 [13 - 17],82.22% [80.66% - 84.97%],05-12-2020
130,FL- ORLANDO,82.32,109,101,134,81.09,85.12,109 [101 - 134],82.32% [81.09% - 85.12%],05-12-2020
131,FL- ORMOND BEACH,81.12,7,7,10,80.48,83.63,7 [7 - 10],81.12% [80.48% - 83.63%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,82.26,0 [0 - 1],80.0% [80.0% - 82.26%],05-12-2020
134,FL- PENSACOLA,81.96,21,18,24,80.0,83.92,21 [18 - 24],81.96% [80.0% - 83.92%],05-12-2020
137,FL- SARASOTA,82.17,14,14,17,80.97,84.84,14 [14 - 17],82.17% [80.97% - 84.84%],05-12-2020
139,FL- ST PETERSBURG,81.86,7,7,11,80.81,84.13,7 [7 - 11],81.86% [80.81% - 84.13%],05-12-2020
140,FL- TALLAHASSEE,82.92,42,37,55,80.63,86.71,42 [37 - 55],82.92% [80.63% - 86.71%],05-12-2020
141,FL- TAMPA,82.54,49,45,60,81.1,85.63,49 [45 - 60],82.54% [81.1% - 85.63%],05-12-2020
142,GA- ALBANY,97.66,99,89,111,85.46,108.5,99 [89 - 111],97.66% [85.46% - 108.5%],05-12-2020
144,GA- ATLANTA,96.42,1464,1321,1661,87.28,107.48,1464 [1321 - 1661],96.42% [87.28% - 107.48%],05-12-2020
145,GA- AUGUSTA,82.97,42,39,48,81.67,85.38,42 [39 - 48],82.97% [81.67% - 85.38%],05-12-2020
146,GA- COLUMBUS,85.1,39,35,44,81.75,88.9,39 [35 - 44],85.1% [81.75% - 88.9%],05-12-2020
147,GA- MACON,83.05,46,40,58,81.43,88.72,46 [40 - 58],83.05% [81.43% - 88.72%],05-12-2020
148,GA- ROME,98.3,77,70,87,87.1,112.1,77 [70 - 87],98.3% [87.1% - 112.1%],05-12-2020
149,GA- SAVANNAH,83.72,43,38,52,81.75,88.02,43 [38 - 52],83.72% [81.75% - 88.02%],05-12-2020
151,ID- BOISE,81.91,14,13,18,80.48,83.42,14 [13 - 18],81.91% [80.48% - 83.42%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],05-12-2020
154,IL- AURORA,109.23,81,74,96,94.61,137.87,81 [74 - 96],109.23% [94.61% - 137.87%],05-12-2020
155,IL- BLUE ISLAND,94.81,200,184,236,87.73,109.1,200 [184 - 236],94.81% [87.73% - 109.1%],05-12-2020
156,IL- CHICAGO,94.67,679,624,800,87.68,108.82,679 [624 - 800],94.67% [87.68% - 108.82%],05-12-2020
158,IL- ELGIN,113.63,198,181,232,97.59,145.38,198 [181 - 232],113.63% [97.59% - 145.38%],05-12-2020
161,IL- EVANSTON,100.79,271,250,319,90.89,120.65,271 [250 - 319],100.79% [90.89% - 120.65%],05-12-2020
163,IL- HINSDALE,101.47,127,117,150,91.18,122.45,127 [117 - 150],101.47% [91.18% - 122.45%],05-12-2020
164,IL- JOLIET,103.76,171,158,203,92.37,127.44,171 [158 - 203],103.76% [92.37% - 127.44%],05-12-2020
166,IL- MELROSE PARK,101.27,357,327,420,91.09,121.92,357 [327 - 420],101.27% [91.09% - 121.92%],05-12-2020
170,IL- PEORIA,83.64,36,32,45,81.83,88.82,36 [32 - 45],83.64% [81.83% - 88.82%],05-12-2020
171,IL- ROCKFORD,92.98,110,100,129,85.81,104.43,110 [100 - 129],92.98% [85.81% - 104.43%],05-12-2020
172,IL- SPRINGFIELD,81.61,21,18,31,80.47,85.27,21 [18 - 31],81.61% [80.47% - 85.27%],05-12-2020
173,IL- URBANA,81.84,8,7,13,81.15,86.74,8 [7 - 13],81.84% [81.15% - 86.74%],05-12-2020
175,IL- BLOOMINGTON,93.45,17,15,21,84.49,106.22,17 [15 - 21],93.45% [84.49% - 106.22%],05-12-2020
179,IN- EVANSVILLE,80.45,9,6,12,80.0,82.1,9 [6 - 12],80.45% [80.0% - 82.1%],05-12-2020
180,IN- FORT WAYNE,82.51,33,31,41,81.94,86.19,33 [31 - 41],82.51% [81.94% - 86.19%],05-12-2020
181,IN- GARY,103.38,192,176,225,91.09,124.16,192 [176 - 225],103.38% [91.09% - 124.16%],05-12-2020
183,IN- INDIANAPOLIS,96.61,544,485,663,84.99,112.73,544 [485 - 663],96.61% [84.99% - 112.73%],05-12-2020
184,IN- LAFAYETTE,85.83,21,18,27,80.0,93.23,21 [18 - 27],85.83% [80.0% - 93.23%],05-12-2020
185,IN- MUNCIE,90.29,21,18,24,80.0,93.84,21 [18 - 24],90.29% [80.0% - 93.84%],05-12-2020
186,IN- MUNSTER,101.91,135,124,156,90.83,118.65,135 [124 - 156],101.91% [90.83% - 118.65%],05-12-2020
187,IN- SOUTH BEND,90.11,77,70,93,83.47,97.85,77 [70 - 93],90.11% [83.47% - 97.85%],05-12-2020
188,IN- TERRE HAUTE,80.57,3,0,6,80.0,87.98,3 [0 - 6],80.57% [80.0% - 87.98%],05-12-2020
190,IA- CEDAR RAPIDS,91.88,69,63,83,84.66,103.21,69 [63 - 83],91.88% [84.66% - 103.21%],05-12-2020
191,IA- DAVENPORT,81.95,23,19,30,81.08,84.95,23 [19 - 30],81.95% [81.08% - 84.95%],05-12-2020
192,IA- DES MOINES,84.42,79,71,103,82.19,90.93,79 [71 - 103],84.42% [82.19% - 90.93%],05-12-2020
193,IA- DUBUQUE,84.33,15,14,18,82.39,90.28,15 [14 - 18],84.33% [82.39% - 90.28%],05-12-2020
194,IA- IOWA CITY,86.54,61,57,78,83.76,94.82,61 [57 - 78],86.54% [83.76% - 94.82%],05-12-2020
195,IA- MASON CITY,80.0,0,0,1,80.0,81.5,0 [0 - 1],80.0% [80.0% - 81.5%],05-12-2020
196,IA- SIOUX CITY,81.55,5,5,12,81.06,85.3,5 [5 - 12],81.55% [81.06% - 85.3%],05-12-2020
197,IA- WATERLOO,83.05,7,7,12,81.88,90.33,7 [7 - 12],83.05% [81.88% - 90.33%],05-12-2020
200,KS- TOPEKA,82.41,26,24,33,81.23,86.33,26 [24 - 33],82.41% [81.23% - 86.33%],05-12-2020
201,KS- WICHITA,81.19,33,30,45,80.51,83.64,33 [30 - 45],81.19% [80.51% - 83.64%],05-12-2020
203,KY- COVINGTON,87.26,35,31,41,80.0,91.17,35 [31 - 41],87.26% [80.0% - 91.17%],05-12-2020
204,KY- LEXINGTON,83.69,89,78,129,80.96,92.14,89 [78 - 129],83.69% [80.96% - 92.14%],05-12-2020
205,KY- LOUISVILLE,84.42,107,96,146,81.81,93.75,107 [96 - 146],84.42% [81.81% - 93.75%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,88.47,0 [0 - 2],80.0% [80.0% - 88.47%],05-12-2020
208,KY- PADUCAH,80.06,0,0,0,80.0,80.37,0 [0 - 0],80.06% [80.0% - 80.37%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,83.4,39,35,48,80.89,88.1,39 [35 - 48],83.4% [80.89% - 88.1%],05-12-2020
212,LA- HOUMA,83.58,7,7,11,80.43,90.7,7 [7 - 11],83.58% [80.43% - 90.7%],05-12-2020
213,LA- LAFAYETTE,80.57,0,0,3,80.0,82.45,0 [0 - 3],80.57% [80.0% - 82.45%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],05-12-2020
216,LA- METAIRIE,93.16,58,52,69,84.15,107.7,58 [52 - 69],93.16% [84.15% - 107.7%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,81.3,0 [0 - 0],80.0% [80.0% - 81.3%],05-12-2020
218,LA- NEW ORLEANS,88.87,88,79,107,83.3,99.26,88 [79 - 107],88.87% [83.3% - 99.26%],05-12-2020
219,LA- SHREVEPORT,80.81,4,3,7,80.04,81.61,4 [3 - 7],80.81% [80.04% - 81.61%],05-12-2020
220,LA- SLIDELL,98.29,40,37,47,89.52,113.73,40 [37 - 47],98.29% [89.52% - 113.73%],05-12-2020
221,ME- BANGOR,80.36,0,0,1,80.0,81.19,0 [0 - 1],80.36% [80.0% - 81.19%],05-12-2020
222,ME- PORTLAND,82.65,35,32,41,81.14,85.79,35 [32 - 41],82.65% [81.14% - 85.79%],05-12-2020
223,MD- BALTIMORE,99.04,689,639,804,90.48,115.83,689 [639 - 804],99.04% [90.48% - 115.83%],05-12-2020
225,MD- SALISBURY,90.24,57,52,66,84.06,101.77,57 [52 - 66],90.24% [84.06% - 101.77%],05-12-2020
226,MD- TAKOMA PARK,127.86,326,306,362,109.68,157.08,326 [306 - 362],127.86% [109.68% - 157.08%],05-12-2020
227,MA- BOSTON,98.5,1012,919,1150,87.76,112.98,1012 [919 - 1150],98.5% [87.76% - 112.98%],05-12-2020
230,MA- SPRINGFIELD,91.57,91,83,105,85.0,101.55,91 [83 - 105],91.57% [85.0% - 101.55%],05-12-2020
231,MA- WORCESTER,98.64,147,135,170,87.67,113.86,147 [135 - 170],98.64% [87.67% - 113.86%],05-12-2020
232,MI- ANN ARBOR,85.82,87,78,97,81.69,89.9,87 [78 - 97],85.82% [81.69% - 89.9%],05-12-2020
233,MI- DEARBORN,84.73,33,30,38,81.52,88.33,33 [30 - 38],84.73% [81.52% - 88.33%],05-12-2020
234,MI- DETROIT,85.44,113,101,128,81.74,89.59,113 [101 - 128],85.44% [81.74% - 89.59%],05-12-2020
235,MI- FLINT,84.02,21,19,23,80.98,86.11,21 [19 - 23],84.02% [80.98% - 86.11%],05-12-2020
236,MI- GRAND RAPIDS,81.51,14,12,15,80.39,82.04,14 [12 - 15],81.51% [80.39% - 82.04%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,81.69,0 [0 - 1],80.0% [80.0% - 81.69%],05-12-2020
239,MI- LANSING,80.82,0,0,4,80.13,83.97,0 [0 - 4],80.82% [80.13% - 83.97%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.42,0,0,1,80.0,82.43,0 [0 - 1],80.42% [80.0% - 82.43%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,85.65,28,26,32,81.86,89.97,28 [26 - 32],85.65% [81.86% - 89.97%],05-12-2020
245,MI- ROYAL OAK,84.24,47,43,54,81.4,87.49,47 [43 - 54],84.24% [81.4% - 87.49%],05-12-2020
246,MI- SAGINAW,80.59,0,0,1,80.0,81.15,0 [0 - 1],80.59% [80.0% - 81.15%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,0,80.0,82.98,0 [0 - 0],83.0% [80.0% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.75,0,0,2,80.34,81.64,0 [0 - 2],80.75% [80.34% - 81.64%],05-12-2020
251,MN- MINNEAPOLIS,86.5,298,272,363,83.1,94.33,298 [272 - 363],86.5% [83.1% - 94.33%],05-12-2020
253,MN- ROCHESTER,83.54,48,43,57,81.39,87.12,48 [43 - 57],83.54% [81.39% - 87.12%],05-12-2020
254,MN- ST CLOUD,85.58,20,18,25,81.7,91.17,20 [18 - 25],85.58% [81.7% - 91.17%],05-12-2020
256,MN- ST PAUL,89.08,108,101,130,84.81,98.21,108 [101 - 130],89.08% [84.81% - 98.21%],05-12-2020
257,MS- GULFPORT,90.94,42,39,49,84.53,102.12,42 [39 - 49],90.94% [84.53% - 102.12%],05-12-2020
258,MS- HATTIESBURG,87.49,42,37,48,80.41,92.81,42 [37 - 48],87.49% [80.41% - 92.81%],05-12-2020
259,MS- JACKSON,84.75,105,94,140,81.41,92.9,105 [94 - 140],84.75% [81.41% - 92.9%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.53,0 [0 - 1],80.0% [80.0% - 81.53%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,89.72,0 [0 - 5],80.0% [80.0% - 89.72%],05-12-2020
262,MS- TUPELO,81.63,7,6,19,80.0,88.65,7 [6 - 19],81.63% [80.0% - 88.65%],05-12-2020
263,MO- CAPE GIRARDEAU,80.06,0,0,0,80.0,80.29,0 [0 - 0],80.06% [80.0% - 80.29%],05-12-2020
264,MO- COLUMBIA,80.67,0,0,4,80.65,82.77,0 [0 - 4],80.67% [80.65% - 82.77%],05-12-2020
267,MO- JOPLIN,80.0,0,0,0,80.0,80.73,0 [0 - 0],80.0% [80.0% - 80.73%],05-12-2020
268,MO- KANSAS CITY,84.54,193,179,230,82.55,89.51,193 [179 - 230],84.54% [82.55% - 89.51%],05-12-2020
270,MO- SPRINGFIELD,81.27,7,7,10,80.61,82.71,7 [7 - 10],81.27% [80.61% - 82.71%],05-12-2020
273,MO- ST LOUIS,81.77,114,104,142,80.91,84.2,114 [104 - 142],81.77% [80.91% - 84.2%],05-12-2020
274,MT- BILLINGS,80.85,7,6,9,80.0,81.95,7 [6 - 9],80.85% [80.0% - 81.95%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.62,0 [0 - 0],80.0% [80.0% - 80.62%],05-12-2020
276,MT- MISSOULA,80.63,0,0,1,80.0,81.21,0 [0 - 1],80.63% [80.0% - 81.21%],05-12-2020
277,NE- LINCOLN,97.93,178,160,201,86.53,110.21,178 [160 - 201],97.93% [86.53% - 110.21%],05-12-2020
278,NE- OMAHA,109.09,823,750,886,92.4,122.49,823 [750 - 886],109.09% [92.4% - 122.49%],05-12-2020
279,NV- LAS VEGAS,91.45,231,213,270,85.49,102.2,231 [213 - 270],91.45% [85.49% - 102.2%],05-12-2020
280,NV- RENO,86.06,56,51,65,82.08,91.19,56 [51 - 65],86.06% [82.08% - 91.19%],05-12-2020
281,NH- LEBANON,82.95,14,13,16,80.72,86.69,14 [13 - 16],82.95% [80.72% - 86.69%],05-12-2020
282,NH- MANCHESTER,84.2,42,39,47,81.82,87.45,42 [39 - 47],84.2% [81.82% - 87.45%],05-12-2020
283,NJ- CAMDEN,85.59,201,182,240,82.33,91.82,201 [182 - 240],85.59% [82.33% - 91.82%],05-12-2020
284,NJ- HACKENSACK,92.51,198,181,232,85.71,105.18,198 [181 - 232],92.51% [85.71% - 105.18%],05-12-2020
285,NJ- MORRISTOWN,95.33,131,120,154,86.54,111.17,131 [120 - 154],95.33% [86.54% - 111.17%],05-12-2020
288,NJ- NEW BRUNSWICK,89.85,119,109,140,84.16,100.14,119 [109 - 140],89.85% [84.16% - 100.14%],05-12-2020
289,NJ- NEWARK,89.54,203,185,236,84.09,98.97,203 [185 - 236],89.54% [84.09% - 98.97%],05-12-2020
291,NJ- PATERSON,90.09,48,44,58,84.24,100.63,48 [44 - 58],90.09% [84.24% - 100.63%],05-12-2020
292,NJ- RIDGEWOOD,105.81,84,77,101,92.25,135.81,84 [77 - 101],105.81% [92.25% - 135.81%],05-12-2020
293,NM- ALBUQUERQUE,91.79,209,191,254,85.06,104.44,209 [191 - 254],91.79% [85.06% - 104.44%],05-12-2020
295,NY- ALBANY,91.82,253,230,323,84.83,110.7,253 [230 - 323],91.82% [84.83% - 110.7%],05-12-2020
296,NY- BINGHAMTON,82.38,7,6,12,80.0,90.23,7 [6 - 12],82.38% [80.0% - 90.23%],05-12-2020
297,NY- BRONX,102.81,350,320,431,90.86,134.03,350 [320 - 431],102.81% [90.86% - 134.03%],05-12-2020
299,NY- BUFFALO,82.56,42,38,55,80.83,87.73,42 [38 - 55],82.56% [80.83% - 87.73%],05-12-2020
300,NY- ELMIRA,81.37,7,6,11,80.0,86.69,7 [6 - 11],81.37% [80.0% - 86.69%],05-12-2020
301,NY- EAST LONG ISLAND,104.78,1154,1053,1431,91.57,140.19,1154 [1053 - 1431],104.78% [91.57% - 140.19%],05-12-2020
304,NY- ROCHESTER,83.03,30,27,46,81.01,89.63,30 [27 - 46],83.03% [81.01% - 89.63%],05-12-2020
307,NY- SYRACUSE,81.37,9,9,23,80.71,87.5,9 [9 - 23],81.37% [80.71% - 87.5%],05-12-2020
308,NY- WHITE PLAINS,101.8,270,247,329,90.54,129.61,270 [247 - 329],101.8% [90.54% - 129.61%],05-12-2020
309,NC- ASHEVILLE,81.7,14,13,19,80.64,83.57,14 [13 - 19],81.7% [80.64% - 83.57%],05-12-2020
311,NC- CHARLOTTE,89.16,292,267,336,84.56,97.21,292 [267 - 336],89.16% [84.56% - 97.21%],05-12-2020
312,NC- DURHAM,85.77,143,132,176,82.88,92.17,143 [132 - 176],85.77% [82.88% - 92.17%],05-12-2020
313,NC- GREENSBORO,85.85,52,48,62,82.45,91.2,52 [48 - 62],85.85% [82.45% - 91.2%],05-12-2020
314,NC- GREENVILLE,83.0,44,39,51,80.96,85.82,44 [39 - 51],83.0% [80.96% - 85.82%],05-12-2020
315,NC- HICKORY,84.95,14,13,18,81.6,89.36,14 [13 - 18],84.95% [81.6% - 89.36%],05-12-2020
318,NC- RALEIGH,92.6,291,266,342,85.97,104.7,291 [266 - 342],92.6% [85.97% - 104.7%],05-12-2020
319,NC- WILMINGTON,84.65,35,31,40,81.89,89.78,35 [31 - 40],84.65% [81.89% - 89.78%],05-12-2020
320,NC- WINSTON-SALEM,84.43,93,84,107,81.52,88.56,93 [84 - 107],84.43% [81.52% - 88.56%],05-12-2020
321,ND- BISMARCK,82.84,7,7,10,80.84,85.37,7 [7 - 10],82.84% [80.84% - 85.37%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.39,0,0,2,80.0,81.03,0 [0 - 2],80.39% [80.0% - 81.03%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
324,ND- MINOT,81.13,0,0,1,80.0,81.71,0 [0 - 1],81.13% [80.0% - 81.71%],05-12-2020
325,OH- AKRON,87.53,92,85,110,83.67,94.43,92 [85 - 110],87.53% [83.67% - 94.43%],05-12-2020
326,OH- CANTON,85.71,60,54,73,81.42,90.87,60 [54 - 73],85.71% [81.42% - 90.87%],05-12-2020
327,OH- CINCINNATI,83.69,87,81,107,81.86,87.13,87 [81 - 107],83.69% [81.86% - 87.13%],05-12-2020
328,OH- CLEVELAND,86.76,299,272,356,82.79,93.14,299 [272 - 356],86.76% [82.79% - 93.14%],05-12-2020
329,OH- COLUMBUS,82.34,112,100,142,80.79,85.0,112 [100 - 142],82.34% [80.79% - 85.0%],05-12-2020
330,OH- DAYTON,81.84,34,29,42,80.46,84.41,34 [29 - 42],81.84% [80.46% - 84.41%],05-12-2020
331,OH- ELYRIA,90.81,36,33,43,85.1,100.14,36 [33 - 43],90.81% [85.1% - 100.14%],05-12-2020
332,OH- KETTERING,84.01,21,20,26,81.73,87.35,21 [20 - 26],84.01% [81.73% - 87.35%],05-12-2020
334,OH- TOLEDO,82.32,49,44,63,80.74,84.7,49 [44 - 63],82.32% [80.74% - 84.7%],05-12-2020
335,OH- YOUNGSTOWN,84.35,55,51,65,81.77,87.81,55 [51 - 65],84.35% [81.77% - 87.81%],05-12-2020
336,OK- LAWTON,80.0,0,0,2,80.0,82.52,0 [0 - 2],80.0% [80.0% - 82.52%],05-12-2020
339,OK- OKLAHOMA CITY,84.54,174,157,222,81.98,91.11,174 [157 - 222],84.54% [81.98% - 91.11%],05-12-2020
340,OK- TULSA,82.03,66,59,87,80.78,86.11,66 [59 - 87],82.03% [80.78% - 86.11%],05-12-2020
341,OR- BEND,83.69,7,7,8,80.99,87.41,7 [7 - 8],83.69% [80.99% - 87.41%],05-12-2020
