HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
439,WA- SEATTLE,126.51,1194,1094,1337,100.67,160.89,1194 [1094 - 1337],126.51% [100.67% - 160.89%],05-12-2020
440,WA- SPOKANE,89.42,176,158,205,83.14,97.96,176 [158 - 205],89.42% [83.14% - 97.96%],05-12-2020
441,WA- TACOMA,137.13,336,307,378,104.37,181.3,336 [307 - 378],137.13% [104.37% - 181.3%],05-12-2020
442,WA- YAKIMA,96.69,49,45,56,86.56,111.95,49 [45 - 56],96.69% [86.56% - 111.95%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.02,0,0,0,80.0,80.0,0 [0 - 0],80.02% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,85.07,14,13,17,81.46,89.89,14 [13 - 17],85.07% [81.46% - 89.89%],05-12-2020
447,WI- GREEN BAY,81.73,14,13,18,80.81,84.0,14 [13 - 18],81.73% [80.81% - 84.0%],05-12-2020
448,WI- LA CROSSE,84.51,23,21,28,80.73,90.37,23 [21 - 28],84.51% [80.73% - 90.37%],05-12-2020
449,WI- MADISON,88.69,141,128,161,84.05,96.35,141 [128 - 161],88.69% [84.05% - 96.35%],05-12-2020
450,WI- MARSHFIELD,81.58,7,7,9,80.0,82.72,7 [7 - 9],81.58% [80.0% - 82.72%],05-12-2020
451,WI- MILWAUKEE,89.66,425,389,489,84.87,97.81,425 [389 - 489],89.66% [84.87% - 97.81%],05-12-2020
452,WI- NEENAH,86.62,18,17,21,82.69,92.01,18 [17 - 21],86.62% [82.69% - 92.01%],05-12-2020
456,WI- WAUSAU,80.91,0,0,0,80.0,81.42,0 [0 - 0],80.91% [80.0% - 81.42%],05-12-2020
457,WY- CASPER,81.33,0,0,1,80.71,82.85,0 [0 - 1],81.33% [80.71% - 82.85%],05-12-2020
303,NY- NEW YORK,106.64,1457,1321,1691,92.79,127.92,1457 [1321 - 1691],106.64% [92.79% - 127.92%],05-12-2020
