HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
101,CO- BOULDER,99.59,49,45,59,89.26,120.63,49 [45 - 59],99.59% [89.26% - 120.63%],05-12-2020
102,CO- COLORADO SPRINGS,95.87,94,86,112,86.57,112.56,94 [86 - 112],95.87% [86.57% - 112.56%],05-12-2020
103,CO- DENVER,98.56,506,461,598,88.56,118.37,506 [461 - 598],98.56% [88.56% - 118.37%],05-12-2020
104,CO- FORT COLLINS,90.0,32,30,40,85.16,101.6,32 [30 - 40],90.0% [85.16% - 101.6%],05-12-2020
105,CO- GRAND JUNCTION,96.49,68,63,82,88.21,113.21,68 [63 - 82],96.49% [88.21% - 113.21%],05-12-2020
106,CO- GREELEY,91.85,50,46,61,85.15,105.35,50 [46 - 61],91.85% [85.15% - 105.35%],05-12-2020
107,CO- PUEBLO,82.58,7,7,10,81.13,85.64,7 [7 - 10],82.58% [81.13% - 85.64%],05-12-2020
109,CT- BRIDGEPORT,108.28,209,188,244,90.44,136.17,209 [188 - 244],108.28% [90.44% - 136.17%],05-12-2020
110,CT- HARTFORD,94.06,212,187,255,83.78,110.22,212 [187 - 255],94.06% [83.78% - 110.22%],05-12-2020
111,CT- NEW HAVEN,98.49,324,290,381,86.23,118.55,324 [290 - 381],98.49% [86.23% - 118.55%],05-12-2020
112,DE- WILMINGTON,88.98,84,78,100,84.3,98.26,84 [78 - 100],88.98% [84.3% - 98.26%],05-12-2020
113,DC- WASHINGTON,111.89,974,897,1102,96.96,135.22,974 [897 - 1102],111.89% [96.96% - 135.22%],05-12-2020
115,FL- BRADENTON,83.88,7,7,11,81.83,89.03,7 [7 - 11],83.88% [81.83% - 89.03%],05-12-2020
116,FL- CLEARWATER,82.31,16,15,21,81.04,85.5,16 [15 - 21],82.31% [81.04% - 85.5%],05-12-2020
118,FL- FORT LAUDERDALE,83.68,172,156,217,81.53,89.12,172 [156 - 217],83.68% [81.53% - 89.12%],05-12-2020
119,FL- FORT MYERS,82.88,59,53,76,80.99,87.4,59 [53 - 76],82.88% [80.99% - 87.4%],05-12-2020
120,FL- GAINESVILLE,81.12,11,11,17,80.33,84.73,11 [11 - 17],81.12% [80.33% - 84.73%],05-12-2020
122,FL- HUDSON,82.56,14,13,19,80.56,85.91,14 [13 - 19],82.56% [80.56% - 85.91%],05-12-2020
123,FL- JACKSONVILLE,82.31,59,53,77,80.49,86.07,59 [53 - 77],82.31% [80.49% - 86.07%],05-12-2020
124,FL- LAKELAND,82.47,14,13,18,81.03,86.27,14 [13 - 18],82.47% [81.03% - 86.27%],05-12-2020
127,FL- MIAMI,83.59,212,192,267,81.44,89.17,212 [192 - 267],83.59% [81.44% - 89.17%],05-12-2020
129,FL- OCALA,82.59,17,16,22,80.51,85.85,17 [16 - 22],82.59% [80.51% - 85.85%],05-12-2020
130,FL- ORLANDO,82.32,134,121,170,81.08,85.89,134 [121 - 170],82.32% [81.08% - 85.89%],05-12-2020
131,FL- ORMOND BEACH,81.43,13,11,16,80.48,83.99,13 [11 - 16],81.43% [80.48% - 83.99%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,82.26,0 [0 - 1],80.0% [80.0% - 82.26%],05-12-2020
134,FL- PENSACOLA,81.59,20,17,26,80.0,84.34,20 [17 - 26],81.59% [80.0% - 84.34%],05-12-2020
137,FL- SARASOTA,82.3,16,15,20,80.97,85.26,16 [15 - 20],82.3% [80.97% - 85.26%],05-12-2020
139,FL- ST PETERSBURG,81.92,12,11,17,80.88,84.57,12 [11 - 17],81.92% [80.88% - 84.57%],05-12-2020
140,FL- TALLAHASSEE,83.72,54,48,75,80.93,91.09,54 [48 - 75],83.72% [80.93% - 91.09%],05-12-2020
141,FL- TAMPA,82.65,57,52,74,81.1,86.34,57 [52 - 74],82.65% [81.1% - 86.34%],05-12-2020
142,GA- ALBANY,98.71,101,93,119,87.71,116.69,101 [93 - 119],98.71% [87.71% - 116.69%],05-12-2020
144,GA- ATLANTA,99.31,1761,1591,2064,88.96,117.69,1761 [1591 - 2064],99.31% [88.96% - 117.69%],05-12-2020
145,GA- AUGUSTA,84.11,56,52,69,81.91,88.39,56 [52 - 69],84.11% [81.91% - 88.39%],05-12-2020
146,GA- COLUMBUS,86.98,47,43,55,82.3,92.87,47 [43 - 55],86.98% [82.3% - 92.87%],05-12-2020
147,GA- MACON,85.29,77,66,95,81.52,94.09,77 [66 - 95],85.29% [81.52% - 94.09%],05-12-2020
148,GA- ROME,101.97,90,83,106,89.43,123.58,90 [83 - 106],101.97% [89.43% - 123.58%],05-12-2020
149,GA- SAVANNAH,85.94,74,66,86,81.99,92.39,74 [66 - 86],85.94% [81.99% - 92.39%],05-12-2020
151,ID- BOISE,81.91,16,15,22,80.58,84.19,16 [15 - 22],81.91% [80.58% - 84.19%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,81.08,0 [0 - 0],80.0% [80.0% - 81.08%],05-12-2020
154,IL- AURORA,120.55,124,113,147,98.41,164.44,124 [113 - 147],120.55% [98.41% - 164.44%],05-12-2020
155,IL- BLUE ISLAND,100.08,295,269,348,89.38,121.17,295 [269 - 348],100.08% [89.38% - 121.17%],05-12-2020
156,IL- CHICAGO,99.88,997,908,1175,89.32,120.76,997 [908 - 1175],99.88% [89.32% - 120.76%],05-12-2020
158,IL- ELGIN,126.16,293,268,346,101.55,174.01,293 [268 - 346],126.16% [101.55% - 174.01%],05-12-2020
161,IL- EVANSTON,108.17,397,362,468,93.2,137.53,397 [362 - 468],108.17% [93.2% - 137.53%],05-12-2020
163,IL- HINSDALE,109.47,189,173,224,93.64,141.0,189 [173 - 224],109.47% [93.64% - 141.0%],05-12-2020
164,IL- JOLIET,113.07,257,235,306,95.08,149.23,257 [235 - 306],113.07% [95.08% - 149.23%],05-12-2020
166,IL- MELROSE PARK,109.02,525,479,621,93.54,139.7,525 [479 - 621],109.02% [93.54% - 139.7%],05-12-2020
170,IL- PEORIA,86.24,72,64,89,82.21,94.47,72 [64 - 89],86.24% [82.21% - 94.47%],05-12-2020
171,IL- ROCKFORD,98.94,172,157,205,88.16,118.28,172 [157 - 205],98.94% [88.16% - 118.28%],05-12-2020
172,IL- SPRINGFIELD,83.17,52,43,70,80.86,89.55,52 [43 - 70],83.17% [80.86% - 89.55%],05-12-2020
173,IL- URBANA,84.65,32,28,42,81.15,91.84,32 [28 - 42],84.65% [81.15% - 91.84%],05-12-2020
175,IL- BLOOMINGTON,98.88,27,25,34,87.12,121.57,27 [25 - 34],98.88% [87.12% - 121.57%],05-12-2020
179,IN- EVANSVILLE,81.21,21,18,30,80.0,83.67,21 [18 - 30],81.21% [80.0% - 83.67%],05-12-2020
180,IN- FORT WAYNE,82.92,42,40,75,81.94,91.8,42 [40 - 75],82.92% [81.94% - 91.8%],05-12-2020
181,IN- GARY,113.01,303,276,354,95.47,142.68,303 [276 - 354],113.01% [95.47% - 142.68%],05-12-2020
183,IN- INDIANAPOLIS,97.37,644,573,845,86.0,126.16,644 [573 - 845],97.37% [86.0% - 126.16%],05-12-2020
184,IN- LAFAYETTE,87.37,30,27,41,82.43,99.43,30 [27 - 41],87.37% [82.43% - 99.43%],05-12-2020
185,IN- MUNCIE,90.39,21,18,27,80.0,101.0,21 [18 - 27],90.39% [80.0% - 101.0%],05-12-2020
186,IN- MUNSTER,109.06,196,180,229,94.04,134.16,196 [180 - 229],109.06% [94.04% - 134.16%],05-12-2020
187,IN- SOUTH BEND,90.74,89,82,115,85.49,105.7,89 [82 - 115],90.74% [85.49% - 105.7%],05-12-2020
188,IN- TERRE HAUTE,82.85,15,12,18,80.0,89.09,15 [12 - 18],82.85% [80.0% - 89.09%],05-12-2020
190,IA- CEDAR RAPIDS,97.19,111,101,129,86.18,112.26,111 [101 - 129],97.19% [86.18% - 112.26%],05-12-2020
191,IA- DAVENPORT,83.99,56,49,66,81.26,87.87,56 [49 - 66],83.99% [81.26% - 87.87%],05-12-2020
192,IA- DES MOINES,87.84,162,141,193,82.73,97.52,162 [141 - 193],87.84% [82.73% - 97.52%],05-12-2020
193,IA- DUBUQUE,88.17,28,26,31,83.12,95.05,28 [26 - 31],88.17% [83.12% - 95.05%],05-12-2020
194,IA- IOWA CITY,90.0,120,108,136,84.17,99.4,120 [108 - 136],90.0% [84.17% - 99.4%],05-12-2020
195,IA- MASON CITY,80.85,0,0,4,80.0,83.68,0 [0 - 4],80.85% [80.0% - 83.68%],05-12-2020
196,IA- SIOUX CITY,83.77,29,25,37,81.06,90.42,29 [25 - 37],83.77% [81.06% - 90.42%],05-12-2020
197,IA- WATERLOO,87.2,28,24,35,81.88,96.43,28 [24 - 35],87.2% [81.88% - 96.43%],05-12-2020
200,KS- TOPEKA,83.57,30,27,45,81.23,91.31,30 [27 - 45],83.57% [81.23% - 91.31%],05-12-2020
201,KS- WICHITA,82.0,65,56,86,80.61,85.76,65 [56 - 86],82.0% [80.61% - 85.76%],05-12-2020
203,KY- COVINGTON,89.54,56,49,62,80.0,95.62,56 [49 - 62],89.54% [80.0% - 95.62%],05-12-2020
204,KY- LEXINGTON,84.07,110,96,159,80.77,95.17,110 [96 - 159],84.07% [80.77% - 95.17%],05-12-2020
205,KY- LOUISVILLE,87.15,185,165,238,81.91,98.44,185 [165 - 238],87.15% [81.91% - 98.44%],05-12-2020
207,KY- OWENSBORO,80.61,2,0,4,80.0,88.47,2 [0 - 4],80.61% [80.0% - 88.47%],05-12-2020
208,KY- PADUCAH,80.29,0,0,0,80.0,80.55,0 [0 - 0],80.29% [80.0% - 80.55%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,82.75,28,25,39,80.73,88.39,28 [25 - 39],82.75% [80.73% - 88.39%],05-12-2020
212,LA- HOUMA,83.57,7,7,10,80.0,90.13,7 [7 - 10],83.57% [80.0% - 90.13%],05-12-2020
213,LA- LAFAYETTE,80.57,0,0,3,80.0,82.45,0 [0 - 3],80.57% [80.0% - 82.45%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],05-12-2020
216,LA- METAIRIE,88.94,36,32,48,82.97,105.02,36 [32 - 48],88.94% [82.97% - 105.02%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,81.3,0 [0 - 0],80.0% [80.0% - 81.3%],05-12-2020
218,LA- NEW ORLEANS,86.3,63,57,82,82.27,96.66,63 [57 - 82],86.3% [82.27% - 96.66%],05-12-2020
219,LA- SHREVEPORT,80.49,2,1,5,80.0,81.64,2 [1 - 5],80.49% [80.0% - 81.64%],05-12-2020
220,LA- SLIDELL,93.25,28,26,35,85.16,109.96,28 [26 - 35],93.25% [85.16% - 109.96%],05-12-2020
221,ME- BANGOR,80.38,0,0,1,80.0,81.47,0 [0 - 1],80.38% [80.0% - 81.47%],05-12-2020
222,ME- PORTLAND,82.94,35,32,43,81.1,86.48,35 [32 - 43],82.94% [81.1% - 86.48%],05-12-2020
223,MD- BALTIMORE,106.7,1026,929,1171,91.68,127.53,1026 [929 - 1171],106.7% [91.68% - 127.53%],05-12-2020
225,MD- SALISBURY,95.1,78,70,89,84.59,107.75,78 [70 - 89],95.1% [84.59% - 107.75%],05-12-2020
226,MD- TAKOMA PARK,140.74,433,400,488,113.1,184.27,433 [400 - 488],140.74% [113.1% - 184.27%],05-12-2020
227,MA- BOSTON,96.37,892,811,1078,86.68,116.43,892 [811 - 1078],96.37% [86.68% - 116.43%],05-12-2020
230,MA- SPRINGFIELD,91.19,84,77,102,83.94,103.8,84 [77 - 102],91.19% [83.94% - 103.8%],05-12-2020
231,MA- WORCESTER,96.55,133,122,163,86.58,118.0,133 [122 - 163],96.55% [86.58% - 118.0%],05-12-2020
232,MI- ANN ARBOR,83.68,50,45,67,81.07,90.66,50 [45 - 67],83.68% [81.07% - 90.66%],05-12-2020
233,MI- DEARBORN,83.15,21,20,28,81.03,88.7,21 [20 - 28],83.15% [81.03% - 88.7%],05-12-2020
234,MI- DETROIT,83.55,72,65,95,81.09,90.05,72 [65 - 95],83.55% [81.09% - 90.05%],05-12-2020
235,MI- FLINT,82.64,9,8,15,80.98,88.07,9 [8 - 15],82.64% [80.98% - 88.07%],05-12-2020
236,MI- GRAND RAPIDS,80.73,0,0,4,80.04,82.34,0 [0 - 4],80.73% [80.04% - 82.34%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,2,80.0,81.9,0 [0 - 2],80.0% [80.0% - 81.9%],05-12-2020
239,MI- LANSING,80.81,0,0,5,80.0,84.76,0 [0 - 5],80.81% [80.0% - 84.76%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.18,0,0,1,80.0,82.61,0 [0 - 1],80.18% [80.0% - 82.61%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,83.76,16,14,22,81.27,90.47,16 [14 - 22],83.76% [81.27% - 90.47%],05-12-2020
245,MI- ROYAL OAK,82.82,30,27,40,80.95,87.87,30 [27 - 40],82.82% [80.95% - 87.87%],05-12-2020
246,MI- SAGINAW,80.0,0,0,2,80.0,81.19,0 [0 - 2],80.0% [80.0% - 81.19%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,0,80.0,82.98,0 [0 - 0],83.0% [80.0% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.87,2,2,5,80.6,82.84,2 [2 - 5],80.87% [80.6% - 82.84%],05-12-2020
251,MN- MINNEAPOLIS,88.01,371,335,459,83.26,98.74,371 [335 - 459],88.01% [83.26% - 98.74%],05-12-2020
253,MN- ROCHESTER,84.38,56,51,71,81.31,89.58,56 [51 - 71],84.38% [81.31% - 89.58%],05-12-2020
254,MN- ST CLOUD,86.49,21,19,27,81.7,95.13,21 [19 - 27],86.49% [81.7% - 95.13%],05-12-2020
256,MN- ST PAUL,90.68,126,116,155,85.08,103.76,126 [116 - 155],90.68% [85.08% - 103.76%],05-12-2020
257,MS- GULFPORT,90.94,42,39,51,83.62,104.58,42 [39 - 51],90.94% [83.62% - 104.58%],05-12-2020
258,MS- HATTIESBURG,87.09,42,37,54,80.33,95.95,42 [37 - 54],87.09% [80.33% - 95.95%],05-12-2020
259,MS- JACKSON,84.29,97,86,143,81.18,95.82,97 [86 - 143],84.29% [81.18% - 95.82%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,3,80.0,83.07,0 [0 - 3],80.0% [80.0% - 83.07%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,91.76,0 [0 - 5],80.0% [80.0% - 91.76%],05-12-2020
262,MS- TUPELO,81.63,7,6,21,80.0,91.29,7 [6 - 21],81.63% [80.0% - 91.29%],05-12-2020
263,MO- CAPE GIRARDEAU,80.21,0,0,1,80.0,80.49,0 [0 - 1],80.21% [80.0% - 80.49%],05-12-2020
264,MO- COLUMBIA,80.82,3,2,10,80.27,84.12,3 [2 - 10],80.82% [80.27% - 84.12%],05-12-2020
267,MO- JOPLIN,80.0,0,0,2,80.0,81.78,0 [0 - 2],80.0% [80.0% - 81.78%],05-12-2020
268,MO- KANSAS CITY,85.98,279,251,330,82.8,92.39,279 [251 - 330],85.98% [82.8% - 92.39%],05-12-2020
270,MO- SPRINGFIELD,81.09,10,9,19,80.61,84.39,10 [9 - 19],81.09% [80.61% - 84.39%],05-12-2020
273,MO- ST LOUIS,82.46,182,162,222,81.07,85.88,182 [162 - 222],82.46% [81.07% - 85.88%],05-12-2020
274,MT- BILLINGS,80.91,7,6,10,80.09,82.35,7 [6 - 10],80.91% [80.09% - 82.35%],05-12-2020
275,MT- GREAT FALLS,80.01,0,0,0,80.0,80.75,0 [0 - 0],80.01% [80.0% - 80.75%],05-12-2020
276,MT- MISSOULA,80.7,0,0,2,80.0,81.81,0 [0 - 2],80.7% [80.0% - 81.81%],05-12-2020
277,NE- LINCOLN,99.45,205,185,246,87.73,121.48,205 [185 - 246],99.45% [87.73% - 121.48%],05-12-2020
278,NE- OMAHA,109.37,874,803,967,93.81,129.48,874 [803 - 967],109.37% [93.81% - 129.48%],05-12-2020
279,NV- LAS VEGAS,91.61,242,223,296,85.78,106.41,242 [223 - 296],91.61% [85.78% - 106.41%],05-12-2020
280,NV- RENO,86.17,58,52,74,82.08,94.11,58 [52 - 74],86.17% [82.08% - 94.11%],05-12-2020
281,NH- LEBANON,82.74,9,8,14,80.41,87.42,9 [8 - 14],82.74% [80.41% - 87.42%],05-12-2020
282,NH- MANCHESTER,83.59,30,28,38,81.62,88.41,30 [28 - 38],83.59% [81.62% - 88.41%],05-12-2020
283,NJ- CAMDEN,85.54,209,189,252,82.05,92.61,209 [189 - 252],85.54% [82.05% - 92.61%],05-12-2020
284,NJ- HACKENSACK,91.21,182,165,216,84.59,103.81,182 [165 - 216],91.21% [84.59% - 103.81%],05-12-2020
285,NJ- MORRISTOWN,94.11,121,109,146,85.39,111.59,121 [109 - 146],94.11% [85.39% - 111.59%],05-12-2020
288,NJ- NEW BRUNSWICK,89.09,109,99,133,83.47,100.72,109 [99 - 133],89.09% [83.47% - 100.72%],05-12-2020
289,NJ- NEWARK,88.57,184,167,220,83.39,98.99,184 [167 - 220],88.57% [83.39% - 98.99%],05-12-2020
291,NJ- PATERSON,88.99,43,39,53,83.4,100.54,43 [39 - 53],88.99% [83.4% - 100.54%],05-12-2020
292,NJ- RIDGEWOOD,103.46,77,70,92,89.22,130.0,77 [70 - 92],103.46% [89.22% - 130.0%],05-12-2020
293,NM- ALBUQUERQUE,94.59,260,232,314,85.39,111.68,260 [232 - 314],94.59% [85.39% - 111.68%],05-12-2020
295,NY- ALBANY,91.49,252,226,310,83.55,107.57,252 [226 - 310],91.49% [83.55% - 107.57%],05-12-2020
296,NY- BINGHAMTON,82.41,7,7,13,80.0,90.33,7 [7 - 13],82.41% [80.0% - 90.33%],05-12-2020
297,NY- BRONX,100.72,321,288,385,87.51,125.25,321 [288 - 385],100.72% [87.51% - 125.25%],05-12-2020
299,NY- BUFFALO,82.6,42,38,55,80.58,87.73,42 [38 - 55],82.6% [80.58% - 87.73%],05-12-2020
300,NY- ELMIRA,81.38,7,6,11,80.0,86.78,7 [6 - 11],81.38% [80.0% - 86.78%],05-12-2020
301,NY- EAST LONG ISLAND,108.36,1072,960,1292,91.45,137.97,1072 [960 - 1292],108.36% [91.45% - 137.97%],05-12-2020
304,NY- ROCHESTER,83.18,31,28,47,80.74,89.63,31 [28 - 47],83.18% [80.74% - 89.63%],05-12-2020
307,NY- SYRACUSE,81.58,15,12,29,80.42,87.54,15 [12 - 29],81.58% [80.42% - 87.54%],05-12-2020
308,NY- WHITE PLAINS,99.22,242,218,288,87.28,120.79,242 [218 - 288],99.22% [87.28% - 120.79%],05-12-2020
309,NC- ASHEVILLE,82.06,16,15,26,80.75,86.07,16 [15 - 26],82.06% [80.75% - 86.07%],05-12-2020
311,NC- CHARLOTTE,91.29,364,332,432,85.28,102.62,364 [332 - 432],91.29% [85.28% - 102.62%],05-12-2020
312,NC- DURHAM,86.86,175,157,221,83.08,97.44,175 [157 - 221],86.86% [83.08% - 97.44%],05-12-2020
313,NC- GREENSBORO,87.04,67,61,83,83.01,95.83,67 [61 - 83],87.04% [83.01% - 95.83%],05-12-2020
314,NC- GREENVILLE,83.92,51,45,66,81.08,88.89,51 [45 - 66],83.92% [81.08% - 88.89%],05-12-2020
315,NC- HICKORY,86.19,21,18,27,81.74,93.1,21 [18 - 27],86.19% [81.74% - 93.1%],05-12-2020
318,NC- RALEIGH,94.96,349,317,429,86.47,113.11,349 [317 - 429],94.96% [86.47% - 113.11%],05-12-2020
319,NC- WILMINGTON,86.53,43,39,52,81.97,93.64,43 [39 - 52],86.53% [81.97% - 93.64%],05-12-2020
320,NC- WINSTON-SALEM,85.73,116,103,141,81.77,92.0,116 [103 - 141],85.73% [81.77% - 92.0%],05-12-2020
321,ND- BISMARCK,83.32,14,13,19,80.84,88.35,14 [13 - 19],83.32% [80.84% - 88.35%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.39,0,0,4,80.15,82.07,0 [0 - 4],80.39% [80.15% - 82.07%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.68,0 [0 - 0],80.0% [80.0% - 80.68%],05-12-2020
324,ND- MINOT,81.22,1,0,3,80.0,83.57,1 [0 - 3],81.22% [80.0% - 83.57%],05-12-2020
325,OH- AKRON,89.26,127,115,154,83.83,99.79,127 [115 - 154],89.26% [83.83% - 99.79%],05-12-2020
326,OH- CANTON,86.98,82,74,104,82.32,96.26,82 [74 - 104],86.98% [82.32% - 96.26%],05-12-2020
327,OH- CINCINNATI,84.78,134,124,173,82.42,91.14,134 [124 - 173],84.78% [82.42% - 91.14%],05-12-2020
328,OH- CLEVELAND,88.22,420,381,505,83.3,97.66,420 [381 - 505],88.22% [83.3% - 97.66%],05-12-2020
329,OH- COLUMBUS,83.03,155,139,209,80.96,88.14,155 [139 - 209],83.03% [80.96% - 88.14%],05-12-2020
330,OH- DAYTON,82.85,52,47,73,80.61,87.56,52 [47 - 73],82.85% [80.61% - 87.56%],05-12-2020
331,OH- ELYRIA,92.84,50,45,61,85.52,107.17,50 [45 - 61],92.84% [85.52% - 107.17%],05-12-2020
332,OH- KETTERING,85.02,31,29,38,82.08,90.38,31 [29 - 38],85.02% [82.08% - 90.38%],05-12-2020
334,OH- TOLEDO,82.7,60,55,80,80.95,87.28,60 [55 - 80],82.7% [80.95% - 87.28%],05-12-2020
335,OH- YOUNGSTOWN,85.29,76,68,90,81.92,90.69,76 [68 - 90],85.29% [81.92% - 90.69%],05-12-2020
336,OK- LAWTON,81.14,8,6,13,80.0,85.89,8 [6 - 13],81.14% [80.0% - 85.89%],05-12-2020
339,OK- OKLAHOMA CITY,85.97,232,209,310,82.86,97.52,232 [209 - 310],85.97% [82.86% - 97.52%],05-12-2020
340,OK- TULSA,83.04,94,81,129,81.1,89.92,94 [81 - 129],83.04% [81.1% - 89.92%],05-12-2020
341,OR- BEND,83.69,7,7,9,80.99,90.12,7 [7 - 9],83.69% [80.99% - 90.12%],05-12-2020
