HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
320,NC- WINSTON-SALEM,87,1650,1650,1650,01-22-2020
321,ND- BISMARCK,89,463,463,463,01-22-2020
322,ND- FARGO MOORHEAD -MN,81,176,176,176,01-22-2020
323,ND- GRAND FORKS,81,28,28,28,01-22-2020
324,ND- MINOT,84,171,171,171,01-22-2020
325,OH- AKRON,111,4444,4435,4444,01-22-2020
326,OH- CANTON,106,3290,3290,3290,01-22-2020
327,OH- CINCINNATI,99,5209,5199,5209,01-22-2020
328,OH- CLEVELAND,107,14193,14176,14193,01-22-2020
329,OH- COLUMBUS,280,125370,125370,125370,01-22-2020
330,OH- DAYTON,94,2538,2531,2538,01-22-2020
331,OH- ELYRIA,122,1803,1802,1803,01-22-2020
332,OH- KETTERING,98,1243,1242,1243,01-22-2020
334,OH- TOLEDO,98,4292,4283,4292,01-22-2020
335,OH- YOUNGSTOWN,97,2714,2709,2717,01-22-2020
336,OK- LAWTON,89,350,349,350,01-22-2020
339,OK- OKLAHOMA CITY,101,8150,8140,8150,01-22-2020
340,OK- TULSA,93,3801,3792,3801,01-22-2020
341,OR- BEND,99,449,448,449,01-22-2020
342,OR- EUGENE,96,1172,1171,1172,01-22-2020
343,OR- MEDFORD,89,514,514,514,01-22-2020
344,OR- PORTLAND,101,6450,6445,6450,01-22-2020
345,OR- SALEM,109,758,758,758,01-22-2020
346,PA- ALLENTOWN,124,8434,8424,8435,01-22-2020
347,PA- ALTOONA,87,246,246,246,01-22-2020
350,PA- DANVILLE,89,769,769,769,01-22-2020
351,PA- ERIE,87,882,881,883,01-22-2020
352,PA- HARRISBURG,98,2482,2480,2482,01-22-2020
354,PA- JOHNSTOWN,84,188,188,188,01-22-2020
355,PA- LANCASTER,110,2097,2091,2097,01-22-2020
356,PA- PHILADELPHIA,112,23861,23829,23863,01-22-2020
357,PA- PITTSBURGH,280,163408,163408,163408,01-22-2020
358,PA- READING,108,2368,2366,2368,01-22-2020
359,PA- SAYRE,102,609,609,609,01-22-2020
360,PA- SCRANTON,112,1701,1698,1702,01-22-2020
362,PA- WILKES-BARRE,104,916,916,916,01-22-2020
363,PA- YORK,105,1211,1210,1211,01-22-2020
365,SC- CHARLESTON,93,2285,2284,2285,01-22-2020
366,SC- COLUMBIA,100,4548,4541,4548,01-22-2020
367,SC- FLORENCE,89,727,726,728,01-22-2020
368,SC- GREENVILLE,93,1872,1871,1872,01-22-2020
369,SC- SPARTANBURG,91,665,665,665,01-22-2020
371,SD- SIOUX FALLS,87,1080,1079,1080,01-22-2020
373,TN- CHATTANOOGA,86,852,851,852,01-22-2020
374,TN- JACKSON,82,151,151,151,01-22-2020
375,TN- JOHNSON CITY,82,165,165,165,01-22-2020
376,TN- KINGSPORT,81,96,96,96,01-22-2020
377,TN- KNOXVILLE,83,861,861,861,01-22-2020
379,TN- MEMPHIS,92,4459,4452,4459,01-22-2020
380,TN- NASHVILLE,98,8953,8944,8955,01-22-2020
382,TX- ABILENE,81,82,82,82,01-22-2020
383,TX- AMARILLO,81,159,159,159,01-22-2020
385,TX- AUSTIN,102,4591,4582,4591,01-22-2020
386,TX- BEAUMONT,86,461,461,461,01-22-2020
388,TX- BRYAN,94,497,497,497,01-22-2020
390,TX- CORPUS CHRISTI,82,294,293,294,01-22-2020
391,TX- DALLAS,96,11892,11876,11894,01-22-2020
393,TX- EL PASO,85,904,903,904,01-22-2020
394,TX- FORT WORTH,96,4916,4908,4916,01-22-2020
396,TX- HARLINGEN,84,348,348,348,01-22-2020
397,TX- HOUSTON,93,13001,12984,13004,01-22-2020
399,TX- LONGVIEW,86,235,235,235,01-22-2020
400,TX- LUBBOCK,83,403,403,403,01-22-2020
402,TX- MCALLEN,84,366,366,366,01-22-2020
406,TX- ODESSA,82,199,199,199,01-22-2020
411,TX- SAN ANGELO,81,54,54,54,01-22-2020
412,TX- SAN ANTONIO,104,10345,10328,10346,01-22-2020
413,TX- TEMPLE,95,805,802,805,01-22-2020
416,TX- TYLER,87,730,729,730,01-22-2020
417,TX- VICTORIA,82,114,113,114,01-22-2020
418,TX- WACO,100,666,666,666,01-22-2020
420,TX- WICHITA FALLS,84,164,164,164,01-22-2020
421,UT- OGDEN,96,686,686,686,01-22-2020
422,UT- PROVO,95,796,794,796,01-22-2020
423,UT- SALT LAKE CITY,91,2605,2602,2605,01-22-2020
424,VT- BURLINGTON,105,2403,2403,2403,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,92,970,969,970,01-22-2020
428,VA- LYNCHBURG,83,103,103,103,01-22-2020
429,VA- NEWPORT NEWS,105,1671,1668,1671,01-22-2020
430,VA- NORFOLK,97,2639,2637,2639,01-22-2020
431,VA- RICHMOND,96,4374,4366,4374,01-22-2020
432,VA- ROANOKE,280,39116,39116,39116,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,221,7459,7453,7460,01-22-2020
438,WA- OLYMPIA,165,3513,3511,3513,01-22-2020
439,WA- SEATTLE,168,30801,30776,30803,01-22-2020
440,WA- SPOKANE,110,6768,6758,6768,01-22-2020
441,WA- TACOMA,196,9033,9024,9033,01-22-2020
442,WA- YAKIMA,124,1518,1515,1519,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,280,19800,19800,19800,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,95,545,545,545,01-22-2020
447,WI- GREEN BAY,86,590,590,590,01-22-2020
448,WI- LA CROSSE,92,666,664,666,01-22-2020
449,WI- MADISON,108,5080,5070,5080,01-22-2020
450,WI- MARSHFIELD,85,356,355,356,01-22-2020
451,WI- MILWAUKEE,102,11181,11167,11182,01-22-2020
452,WI- NEENAH,98,619,619,619,01-22-2020
456,WI- WAUSAU,83,101,101,101,01-22-2020
457,WY- CASPER,87,299,299,299,01-22-2020
303,NY- NEW YORK,185,105701,105608,105706,01-22-2020
