HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
89,CA- SANTA ROSA,99,2075,2072,2075,01-22-2020
91,CA- STOCKTON,116,2274,2271,2274,01-22-2020
96,CA- VENTURA,99,1724,1722,1724,01-22-2020
101,CO- BOULDER,111,860,860,860,01-22-2020
102,CO- COLORADO SPRINGS,105,1526,1525,1527,01-22-2020
103,CO- DENVER,109,8233,8223,8234,01-22-2020
104,CO- FORT COLLINS,99,697,697,698,01-22-2020
105,CO- GRAND JUNCTION,107,1288,1287,1288,01-22-2020
106,CO- GREELEY,99,853,853,854,01-22-2020
107,CO- PUEBLO,84,178,178,178,01-22-2020
110,CT- HARTFORD,107,5037,5030,5038,01-22-2020
111,CT- NEW HAVEN,117,8466,8460,8466,01-22-2020
112,DE- WILMINGTON,98,1901,1899,1901,01-22-2020
113,DC- WASHINGTON,280,76846,76846,76846,01-22-2020
115,FL- BRADENTON,94,581,581,581,01-22-2020
116,FL- CLEARWATER,88,832,831,832,01-22-2020
118,FL- FORT LAUDERDALE,94,7240,7232,7241,01-22-2020
119,FL- FORT MYERS,91,2582,2581,2582,01-22-2020
120,FL- GAINESVILLE,88,819,819,819,01-22-2020
122,FL- HUDSON,89,676,676,676,01-22-2020
123,FL- JACKSONVILLE,88,2219,2217,2219,01-22-2020
124,FL- LAKELAND,90,627,627,627,01-22-2020
127,FL- MIAMI,94,8906,8897,8907,01-22-2020
129,FL- OCALA,89,753,751,753,01-22-2020
130,FL- ORLANDO,89,5721,5712,5722,01-22-2020
131,FL- ORMOND BEACH,86,617,616,617,01-22-2020
133,FL- PANAMA CITY,82,105,105,105,01-22-2020
134,FL- PENSACOLA,86,869,869,869,01-22-2020
137,FL- SARASOTA,89,741,740,741,01-22-2020
139,FL- ST PETERSBURG,87,677,676,677,01-22-2020
140,FL- TALLAHASSEE,86,910,907,910,01-22-2020
141,FL- TAMPA,90,2477,2476,2477,01-22-2020
142,GA- ALBANY,103,1500,1498,1500,01-22-2020
144,GA- ATLANTA,115,24012,23978,24017,01-22-2020
145,GA- AUGUSTA,85,736,736,736,01-22-2020
146,GA- COLUMBUS,90,711,711,711,01-22-2020
147,GA- MACON,88,954,950,954,01-22-2020
148,GA- ROME,109,1237,1237,1237,01-22-2020
149,GA- SAVANNAH,88,879,879,879,01-22-2020
154,IL- AURORA,112,992,992,992,01-22-2020
155,IL- BLUE ISLAND,96,2377,2374,2378,01-22-2020
156,IL- CHICAGO,95,7949,7939,7950,01-22-2020
158,IL- ELGIN,117,2320,2317,2320,01-22-2020
161,IL- EVANSTON,102,3171,3168,3172,01-22-2020
163,IL- HINSDALE,103,1507,1506,1508,01-22-2020
164,IL- JOLIET,107,2074,2071,2075,01-22-2020
166,IL- MELROSE PARK,103,4179,4174,4180,01-22-2020
170,IL- PEORIA,84,455,455,455,01-22-2020
171,IL- ROCKFORD,96,1411,1410,1412,01-22-2020
172,IL- SPRINGFIELD,81,253,253,253,01-22-2020
173,IL- URBANA,83,193,193,193,01-22-2020
175,IL- BLOOMINGTON,94,223,223,223,01-22-2020
179,IN- EVANSVILLE,80,10,7,10,01-22-2020
180,IN- FORT WAYNE,80,5,5,5,01-22-2020
181,IN- GARY,80,45,45,45,01-22-2020
183,IN- INDIANAPOLIS,80,115,115,115,01-22-2020
184,IN- LAFAYETTE,80,2,2,2,01-22-2020
185,IN- MUNCIE,80,4,4,4,01-22-2020
186,IN- MUNSTER,83,225,225,225,01-22-2020
187,IN- SOUTH BEND,80,76,76,76,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,82,298,298,298,01-22-2020
192,IA- DES MOINES,84,844,844,844,01-22-2020
193,IA- DUBUQUE,87,210,210,210,01-22-2020
194,IA- IOWA CITY,85,657,657,657,01-22-2020
195,IA- MASON CITY,80,0,0,0,01-22-2020
196,IA- SIOUX CITY,81,113,113,113,01-22-2020
197,IA- WATERLOO,83,120,120,120,01-22-2020
200,KS- TOPEKA,85,427,427,427,01-22-2020
201,KS- WICHITA,82,638,638,638,01-22-2020
203,KY- COVINGTON,97,1094,1094,1094,01-22-2020
204,KY- LEXINGTON,93,3865,3863,3865,01-22-2020
205,KY- LOUISVILLE,94,3835,3823,3835,01-22-2020
207,KY- OWENSBORO,89,250,250,250,01-22-2020
208,KY- PADUCAH,80,9,9,9,01-22-2020
209,LA- ALEXANDRIA,83,167,166,167,01-22-2020
210,LA- BATON ROUGE,99,2756,2751,2757,01-22-2020
212,LA- HOUMA,102,896,896,896,01-22-2020
213,LA- LAFAYETTE,86,769,768,769,01-22-2020
214,LA- LAKE CHARLES,83,149,148,149,01-22-2020
216,LA- METAIRIE,129,3020,3018,3020,01-22-2020
217,LA- MONROE,81,93,93,93,01-22-2020
218,LA- NEW ORLEANS,112,4852,4847,4853,01-22-2020
219,LA- SHREVEPORT,84,652,649,652,01-22-2020
221,ME- BANGOR,82,141,141,141,01-22-2020
222,ME- PORTLAND,90,1578,1577,1578,01-22-2020
223,MD- BALTIMORE,106,10059,10040,10061,01-22-2020
225,MD- SALISBURY,98,916,915,916,01-22-2020
226,MD- TAKOMA PARK,139,4432,4428,4432,01-22-2020
227,MA- BOSTON,105,16144,16124,16146,01-22-2020
230,MA- SPRINGFIELD,99,1777,1775,1777,01-22-2020
231,MA- WORCESTER,106,2516,2513,2516,01-22-2020
232,MI- ANN ARBOR,101,4135,4130,4135,01-22-2020
233,MI- DEARBORN,97,1700,1698,1700,01-22-2020
234,MI- DETROIT,100,5591,5585,5591,01-22-2020
235,MI- FLINT,96,1214,1214,1214,01-22-2020
238,MI- KALAMAZOO,85,408,407,408,01-22-2020
239,MI- LANSING,90,877,877,877,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,84,140,140,140,01-22-2020
243,MI- PETOSKEY,81,13,13,13,01-22-2020
244,MI- PONTIAC,101,1468,1467,1468,01-22-2020
245,MI- ROYAL OAK,95,2461,2460,2462,01-22-2020
246,MI- SAGINAW,84,470,470,470,01-22-2020
248,MI- ST JOSEPH,88,138,138,138,01-22-2020
249,MI- TRAVERSE CITY,82,66,66,66,01-22-2020
250,MN- DULUTH,80,49,49,49,01-22-2020
251,MN- MINNEAPOLIS,87,3456,3451,3456,01-22-2020
253,MN- ROCHESTER,83,492,492,492,01-22-2020
254,MN- ST CLOUD,85,225,225,225,01-22-2020
256,MN- ST PAUL,90,1371,1368,1371,01-22-2020
257,MS- GULFPORT,108,1258,1254,1258,01-22-2020
258,MS- HATTIESBURG,96,1133,1133,1133,01-22-2020
259,MS- JACKSON,94,3541,3533,3541,01-22-2020
261,MS- OXFORD,89,302,302,302,01-22-2020
262,MS- TUPELO,88,711,707,711,01-22-2020
263,MO- CAPE GIRARDEAU,80,1,1,1,01-22-2020
264,MO- COLUMBIA,82,267,267,267,01-22-2020
267,MO- JOPLIN,80,35,35,35,01-22-2020
268,MO- KANSAS CITY,89,4447,4434,4447,01-22-2020
270,MO- SPRINGFIELD,83,305,305,305,01-22-2020
273,MO- ST LOUIS,83,2369,2366,2369,01-22-2020
274,MT- BILLINGS,84,570,569,570,01-22-2020
275,MT- GREAT FALLS,81,58,58,58,01-22-2020
276,MT- MISSOULA,85,340,340,340,01-22-2020
277,NE- LINCOLN,93,1437,1434,1437,01-22-2020
278,NE- OMAHA,101,6968,6957,6968,01-22-2020
279,NV- LAS VEGAS,105,5965,5958,5965,01-22-2020
280,NV- RENO,93,1415,1413,1416,01-22-2020
281,NH- LEBANON,90,607,607,607,01-22-2020
282,NH- MANCHESTER,90,1200,1199,1201,01-22-2020
283,NJ- CAMDEN,106,12181,12171,12181,01-22-2020
284,NJ- HACKENSACK,132,11941,11932,11944,01-22-2020
285,NJ- MORRISTOWN,147,7710,7703,7711,01-22-2020
288,NJ- NEW BRUNSWICK,124,7249,7243,7249,01-22-2020
289,NJ- NEWARK,120,11917,11906,11917,01-22-2020
291,NJ- PATERSON,123,3067,3066,3067,01-22-2020
293,NM- ALBUQUERQUE,91,2175,2174,2176,01-22-2020
295,NY- ALBANY,143,18586,18567,18587,01-22-2020
296,NY- BINGHAMTON,105,1352,1351,1352,01-22-2020
297,NY- BRONX,184,23421,23400,23421,01-22-2020
299,NY- BUFFALO,99,3908,3899,3910,01-22-2020
300,NY- ELMIRA,95,938,938,938,01-22-2020
301,NY- EAST LONG ISLAND,197,78803,78734,78809,01-22-2020
304,NY- ROCHESTER,107,4544,4540,4544,01-22-2020
307,NY- SYRACUSE,96,2738,2735,2738,01-22-2020
308,NY- WHITE PLAINS,175,17604,17586,17604,01-22-2020
309,NC- ASHEVILLE,81,199,199,199,01-22-2020
311,NC- CHARLOTTE,90,3255,3254,3255,01-22-2020
312,NC- DURHAM,85,1389,1386,1389,01-22-2020
313,NC- GREENSBORO,86,614,614,614,01-22-2020
314,NC- GREENVILLE,82,386,386,386,01-22-2020
315,NC- HICKORY,85,210,210,210,01-22-2020
318,NC- RALEIGH,91,2785,2783,2785,01-22-2020
319,NC- WILMINGTON,84,303,303,303,01-22-2020
320,NC- WINSTON-SALEM,84,921,921,921,01-22-2020
321,ND- BISMARCK,86,296,296,296,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,80,80,80,01-22-2020
323,ND- GRAND FORKS,80,2,2,2,01-22-2020
324,ND- MINOT,82,102,102,102,01-22-2020
325,OH- AKRON,100,2807,2799,2807,01-22-2020
326,OH- CANTON,96,1968,1968,1968,01-22-2020
327,OH- CINCINNATI,91,3099,3095,3099,01-22-2020
328,OH- CLEVELAND,98,9148,9139,9148,01-22-2020
329,OH- COLUMBUS,88,3820,3818,3820,01-22-2020
330,OH- DAYTON,87,1286,1284,1286,01-22-2020
331,OH- ELYRIA,107,1139,1139,1139,01-22-2020
332,OH- KETTERING,91,772,772,772,01-22-2020
334,OH- TOLEDO,90,2419,2414,2419,01-22-2020
335,OH- YOUNGSTOWN,91,1704,1702,1704,01-22-2020
336,OK- LAWTON,84,147,147,147,01-22-2020
339,OK- OKLAHOMA CITY,93,4761,4755,4761,01-22-2020
340,OK- TULSA,87,1928,1923,1928,01-22-2020
341,OR- BEND,92,264,263,264,01-22-2020
342,OR- EUGENE,90,736,735,736,01-22-2020
343,OR- MEDFORD,85,306,306,306,01-22-2020
344,OR- PORTLAND,93,4008,4005,4008,01-22-2020
345,OR- SALEM,99,489,489,489,01-22-2020
346,PA- ALLENTOWN,110,5523,5517,5523,01-22-2020
347,PA- ALTOONA,82,75,75,75,01-22-2020
350,PA- DANVILLE,85,388,388,388,01-22-2020
351,PA- ERIE,83,455,455,457,01-22-2020
352,PA- HARRISBURG,91,1495,1494,1495,01-22-2020
354,PA- JOHNSTOWN,82,76,76,76,01-22-2020
355,PA- LANCASTER,99,1263,1259,1263,01-22-2020
356,PA- PHILADELPHIA,101,15332,15307,15333,01-22-2020
357,PA- PITTSBURGH,280,71505,71503,71505,01-22-2020
358,PA- READING,98,1454,1454,1454,01-22-2020
359,PA- SAYRE,93,341,341,341,01-22-2020
360,PA- SCRANTON,101,1087,1084,1087,01-22-2020
362,PA- WILKES-BARRE,95,549,549,549,01-22-2020
363,PA- YORK,95,731,731,731,01-22-2020
365,SC- CHARLESTON,88,1359,1359,1359,01-22-2020
366,SC- COLUMBIA,93,2855,2850,2855,01-22-2020
367,SC- FLORENCE,85,368,368,370,01-22-2020
368,SC- GREENVILLE,88,1150,1150,1150,01-22-2020
369,SC- SPARTANBURG,86,384,384,384,01-22-2020
371,SD- SIOUX FALLS,84,618,617,618,01-22-2020
373,TN- CHATTANOOGA,84,519,518,519,01-22-2020
374,TN- JACKSON,80,44,44,44,01-22-2020
375,TN- JOHNSON CITY,81,89,89,89,01-22-2020
376,TN- KINGSPORT,80,49,49,49,01-22-2020
377,TN- KNOXVILLE,81,389,389,389,01-22-2020
379,TN- MEMPHIS,87,2738,2733,2738,01-22-2020
380,TN- NASHVILLE,91,5554,5549,5555,01-22-2020
382,TX- ABILENE,80,11,11,11,01-22-2020
383,TX- AMARILLO,81,73,73,73,01-22-2020
385,TX- AUSTIN,94,2854,2852,2854,01-22-2020
386,TX- BEAUMONT,83,241,241,241,01-22-2020
388,TX- BRYAN,88,292,292,292,01-22-2020
390,TX- CORPUS CHRISTI,81,141,141,141,01-22-2020
391,TX- DALLAS,90,7296,7287,7296,01-22-2020
393,TX- EL PASO,83,538,538,538,01-22-2020
394,TX- FORT WORTH,90,3001,2999,3001,01-22-2020
396,TX- HARLINGEN,82,207,207,207,01-22-2020
397,TX- HOUSTON,88,7889,7877,7892,01-22-2020
399,TX- LONGVIEW,83,136,136,136,01-22-2020
400,TX- LUBBOCK,81,215,215,215,01-22-2020
402,TX- MCALLEN,82,184,184,184,01-22-2020
406,TX- ODESSA,81,110,110,110,01-22-2020
411,TX- SAN ANGELO,80,10,10,10,01-22-2020
412,TX- SAN ANTONIO,96,6670,6662,6671,01-22-2020
413,TX- TEMPLE,89,474,473,474,01-22-2020
416,TX- TYLER,84,369,369,369,01-22-2020
417,TX- VICTORIA,81,60,60,60,01-22-2020
418,TX- WACO,91,379,379,379,01-22-2020
420,TX- WICHITA FALLS,82,105,105,105,01-22-2020
421,UT- OGDEN,90,431,431,431,01-22-2020
422,UT- PROVO,89,490,490,490,01-22-2020
423,UT- SALT LAKE CITY,87,1600,1598,1600,01-22-2020
424,VT- BURLINGTON,96,1548,1548,1548,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,86,461,460,461,01-22-2020
428,VA- LYNCHBURG,80,3,3,3,01-22-2020
429,VA- NEWPORT NEWS,96,1087,1086,1087,01-22-2020
430,VA- NORFOLK,90,1536,1534,1536,01-22-2020
431,VA- RICHMOND,89,2364,2360,2364,01-22-2020
432,VA- ROANOKE,280,11182,5604,11182,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,195,5816,5810,5816,01-22-2020
438,WA- OLYMPIA,140,2402,2401,2402,01-22-2020
439,WA- SEATTLE,151,23681,23660,23681,01-22-2020
440,WA- SPOKANE,100,4265,4261,4265,01-22-2020
441,WA- TACOMA,171,6747,6740,6747,01-22-2020
442,WA- YAKIMA,109,1018,1018,1019,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,89,311,311,311,01-22-2020
447,WI- GREEN BAY,83,306,306,306,01-22-2020
448,WI- LA CROSSE,86,297,297,297,01-22-2020
449,WI- MADISON,99,3371,3365,3371,01-22-2020
450,WI- MARSHFIELD,83,191,191,191,01-22-2020
451,WI- MILWAUKEE,95,7398,7390,7399,01-22-2020
452,WI- NEENAH,92,372,370,372,01-22-2020
456,WI- WAUSAU,81,53,53,53,01-22-2020
457,WY- CASPER,84,191,191,192,01-22-2020
303,NY- NEW YORK,166,82066,81985,82071,01-22-2020
