HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
203,KY- COVINGTON,118,2111,2108,2111,01-22-2020
204,KY- LEXINGTON,116,9368,9356,9375,01-22-2020
205,KY- LOUISVILLE,112,7771,7771,7771,01-22-2020
207,KY- OWENSBORO,103,559,559,559,01-22-2020
208,KY- PADUCAH,85,299,299,299,01-22-2020
209,LA- ALEXANDRIA,87,325,325,325,01-22-2020
210,LA- BATON ROUGE,121,5191,5190,5191,01-22-2020
212,LA- HOUMA,131,1879,1878,1879,01-22-2020
213,LA- LAFAYETTE,92,1299,1299,1299,01-22-2020
214,LA- LAKE CHARLES,87,310,310,310,01-22-2020
216,LA- METAIRIE,228,8178,8175,8178,01-22-2020
217,LA- MONROE,84,175,175,175,01-22-2020
218,LA- NEW ORLEANS,189,14956,14951,14956,01-22-2020
219,LA- SHREVEPORT,90,1467,1467,1467,01-22-2020
221,ME- BANGOR,84,242,242,242,01-22-2020
222,ME- PORTLAND,104,3247,3244,3247,01-22-2020
223,MD- BALTIMORE,135,18820,18796,18820,01-22-2020
225,MD- SALISBURY,117,1718,1712,1718,01-22-2020
226,MD- TAKOMA PARK,220,9330,9324,9330,01-22-2020
227,MA- BOSTON,142,36143,36108,36143,01-22-2020
230,MA- SPRINGFIELD,119,3150,3148,3150,01-22-2020
231,MA- WORCESTER,142,5274,5272,5275,01-22-2020
232,MI- ANN ARBOR,132,8969,8966,8969,01-22-2020
233,MI- DEARBORN,125,3992,3989,3992,01-22-2020
234,MI- DETROIT,131,12706,12697,12706,01-22-2020
235,MI- FLINT,113,2222,2220,2222,01-22-2020
238,MI- KALAMAZOO,89,632,632,632,01-22-2020
239,MI- LANSING,100,1540,1540,1540,01-22-2020
240,MI- MARQUETTE,81,16,16,16,01-22-2020
242,MI- MUSKEGON,88,226,225,226,01-22-2020
243,MI- PETOSKEY,90,172,172,172,01-22-2020
244,MI- PONTIAC,134,3386,3384,3386,01-22-2020
245,MI- ROYAL OAK,120,5664,5661,5664,01-22-2020
246,MI- SAGINAW,88,825,825,825,01-22-2020
248,MI- ST JOSEPH,95,220,220,220,01-22-2020
249,MI- TRAVERSE CITY,88,168,168,168,01-22-2020
250,MN- DULUTH,82,114,114,114,01-22-2020
251,MN- MINNEAPOLIS,96,7008,7007,7008,01-22-2020
253,MN- ROCHESTER,88,1101,1101,1101,01-22-2020
254,MN- ST CLOUD,92,441,441,441,01-22-2020
256,MN- ST PAUL,102,2591,2590,2591,01-22-2020
257,MS- GULFPORT,141,2422,2420,2422,01-22-2020
258,MS- HATTIESBURG,123,2584,2580,2584,01-22-2020
259,MS- JACKSON,116,8214,8210,8214,01-22-2020
261,MS- OXFORD,106,765,765,765,01-22-2020
262,MS- TUPELO,103,1817,1815,1817,01-22-2020
263,MO- CAPE GIRARDEAU,80,34,34,34,01-22-2020
264,MO- COLUMBIA,87,682,682,682,01-22-2020
267,MO- JOPLIN,83,119,119,119,01-22-2020
268,MO- KANSAS CITY,102,8883,8869,8883,01-22-2020
270,MO- SPRINGFIELD,88,797,797,797,01-22-2020
273,MO- ST LOUIS,88,4841,4837,4841,01-22-2020
274,MT- BILLINGS,92,1315,1314,1315,01-22-2020
275,MT- GREAT FALLS,83,124,124,124,01-22-2020
276,MT- MISSOULA,91,657,655,657,01-22-2020
277,NE- LINCOLN,111,2943,2940,2943,01-22-2020
278,NE- OMAHA,142,18579,18560,18580,01-22-2020
279,NV- LAS VEGAS,137,12099,12090,12099,01-22-2020
280,NV- RENO,109,2906,2902,2906,01-22-2020
281,NH- LEBANON,105,1251,1251,1251,01-22-2020
282,NH- MANCHESTER,104,2446,2445,2446,01-22-2020
283,NJ- CAMDEN,140,25058,25036,25059,01-22-2020
284,NJ- HACKENSACK,246,34702,34683,34703,01-22-2020
285,NJ- MORRISTOWN,258,18355,18346,18355,01-22-2020
288,NJ- NEW BRUNSWICK,196,17052,17041,17052,01-22-2020
289,NJ- NEWARK,196,30679,30661,30679,01-22-2020
291,NJ- PATERSON,201,7742,7738,7742,01-22-2020
293,NM- ALBUQUERQUE,106,4450,4447,4450,01-22-2020
295,NY- ALBANY,245,43486,43458,43488,01-22-2020
296,NY- BINGHAMTON,130,2352,2349,2352,01-22-2020
297,NY- BRONX,280,50680,50680,50680,01-22-2020
299,NY- BUFFALO,119,7244,7243,7244,01-22-2020
300,NY- ELMIRA,111,1648,1648,1648,01-22-2020
301,NY- EAST LONG ISLAND,280,153146,153146,153146,01-22-2020
304,NY- ROCHESTER,138,8886,8882,8886,01-22-2020
307,NY- SYRACUSE,114,4801,4795,4804,01-22-2020
308,NY- WHITE PLAINS,280,41566,41566,41566,01-22-2020
309,NC- ASHEVILLE,84,348,348,348,01-22-2020
311,NC- CHARLOTTE,100,6107,6105,6107,01-22-2020
312,NC- DURHAM,92,2872,2869,2873,01-22-2020
313,NC- GREENSBORO,91,1047,1047,1047,01-22-2020
314,NC- GREENVILLE,85,692,692,692,01-22-2020
315,NC- HICKORY,89,321,321,321,01-22-2020
318,NC- RALEIGH,105,5571,5568,5571,01-22-2020
319,NC- WILMINGTON,89,573,573,573,01-22-2020
320,NC- WINSTON-SALEM,89,1637,1637,1637,01-22-2020
321,ND- BISMARCK,97,727,727,727,01-22-2020
322,ND- FARGO MOORHEAD -MN,82,182,182,182,01-22-2020
323,ND- GRAND FORKS,81,24,24,24,01-22-2020
324,ND- MINOT,86,213,213,213,01-22-2020
325,OH- AKRON,123,5389,5383,5389,01-22-2020
326,OH- CANTON,113,3577,3573,3577,01-22-2020
327,OH- CINCINNATI,104,5766,5766,5769,01-22-2020
328,OH- CLEVELAND,121,19040,19035,19040,01-22-2020
329,OH- COLUMBUS,280,108165,108163,108165,01-22-2020
330,OH- DAYTON,97,2723,2722,2723,01-22-2020
331,OH- ELYRIA,144,2434,2433,2434,01-22-2020
332,OH- KETTERING,103,1352,1352,1352,01-22-2020
334,OH- TOLEDO,99,3952,3950,3955,01-22-2020
335,OH- YOUNGSTOWN,104,3243,3243,3246,01-22-2020
336,OK- LAWTON,89,251,251,251,01-22-2020
339,OK- OKLAHOMA CITY,111,10155,10153,10158,01-22-2020
340,OK- TULSA,97,4230,4230,4230,01-22-2020
341,OR- BEND,107,559,559,559,01-22-2020
342,OR- EUGENE,105,1508,1507,1508,01-22-2020
343,OR- MEDFORD,92,613,613,613,01-22-2020
344,OR- PORTLAND,109,7735,7729,7735,01-22-2020
345,OR- SALEM,124,1005,1004,1006,01-22-2020
346,PA- ALLENTOWN,145,10615,10610,10616,01-22-2020
347,PA- ALTOONA,85,169,168,169,01-22-2020
350,PA- DANVILLE,88,601,601,601,01-22-2020
351,PA- ERIE,87,769,768,769,01-22-2020
352,PA- HARRISBURG,102,2549,2549,2549,01-22-2020
354,PA- JOHNSTOWN,83,127,127,127,01-22-2020
355,PA- LANCASTER,115,2098,2095,2098,01-22-2020
356,PA- PHILADELPHIA,126,29792,29769,29796,01-22-2020
357,PA- PITTSBURGH,280,163408,163408,163408,01-22-2020
358,PA- READING,114,2470,2469,2470,01-22-2020
359,PA- SAYRE,104,553,553,553,01-22-2020
360,PA- SCRANTON,124,1964,1963,1964,01-22-2020
362,PA- WILKES-BARRE,108,915,914,915,01-22-2020
363,PA- YORK,111,1303,1303,1303,01-22-2020
365,SC- CHARLESTON,96,2514,2510,2514,01-22-2020
366,SC- COLUMBIA,113,6471,6467,6471,01-22-2020
367,SC- FLORENCE,91,750,750,750,01-22-2020
368,SC- GREENVILLE,97,2118,2118,2119,01-22-2020
369,SC- SPARTANBURG,92,647,647,647,01-22-2020
371,SD- SIOUX FALLS,92,1690,1688,1691,01-22-2020
373,TN- CHATTANOOGA,87,848,848,848,01-22-2020
374,TN- JACKSON,82,156,156,156,01-22-2020
375,TN- JOHNSON CITY,84,190,190,190,01-22-2020
376,TN- KINGSPORT,81,131,130,131,01-22-2020
377,TN- KNOXVILLE,84,982,982,982,01-22-2020
379,TN- MEMPHIS,98,5910,5905,5911,01-22-2020
380,TN- NASHVILLE,108,12299,12290,12299,01-22-2020
382,TX- ABILENE,81,83,83,83,01-22-2020
383,TX- AMARILLO,81,130,130,130,01-22-2020
385,TX- AUSTIN,110,5460,5458,5460,01-22-2020
386,TX- BEAUMONT,85,372,372,372,01-22-2020
388,TX- BRYAN,101,630,630,630,01-22-2020
390,TX- CORPUS CHRISTI,82,260,260,260,01-22-2020
391,TX- DALLAS,102,14096,14082,14096,01-22-2020
393,TX- EL PASO,87,969,969,969,01-22-2020
394,TX- FORT WORTH,101,5483,5478,5483,01-22-2020
396,TX- HARLINGEN,85,355,355,355,01-22-2020
397,TX- HOUSTON,97,14665,14653,14665,01-22-2020
399,TX- LONGVIEW,87,257,257,257,01-22-2020
400,TX- LUBBOCK,84,524,524,524,01-22-2020
402,TX- MCALLEN,83,302,302,302,01-22-2020
406,TX- ODESSA,82,152,152,152,01-22-2020
411,TX- SAN ANGELO,81,29,29,29,01-22-2020
412,TX- SAN ANTONIO,119,14854,14836,14856,01-22-2020
413,TX- TEMPLE,98,847,847,847,01-22-2020
416,TX- TYLER,90,816,816,816,01-22-2020
417,TX- VICTORIA,83,128,128,128,01-22-2020
418,TX- WACO,109,871,871,871,01-22-2020
420,TX- WICHITA FALLS,85,204,204,204,01-22-2020
421,UT- OGDEN,102,840,840,840,01-22-2020
422,UT- PROVO,100,923,923,923,01-22-2020
423,UT- SALT LAKE CITY,96,3380,3378,3380,01-22-2020
424,VT- BURLINGTON,116,2893,2889,2893,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,95,957,956,957,01-22-2020
428,VA- LYNCHBURG,83,93,93,93,01-22-2020
429,VA- NEWPORT NEWS,123,2594,2594,2596,01-22-2020
430,VA- NORFOLK,101,2831,2830,2831,01-22-2020
431,VA- RICHMOND,101,4925,4920,4925,01-22-2020
432,VA- ROANOKE,280,39116,39116,39116,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,280,11494,11494,11494,01-22-2020
438,WA- OLYMPIA,220,4871,4865,4871,01-22-2020
439,WA- SEATTLE,280,67932,67896,67936,01-22-2020
440,WA- SPOKANE,126,8862,8856,8862,01-22-2020
441,WA- TACOMA,280,16001,15994,16003,01-22-2020
442,WA- YAKIMA,151,2148,2148,2148,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,280,16500,16500,16500,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,99,586,586,586,01-22-2020
447,WI- GREEN BAY,87,573,573,573,01-22-2020
448,WI- LA CROSSE,97,792,792,792,01-22-2020
449,WI- MADISON,128,7654,7644,7655,01-22-2020
450,WI- MARSHFIELD,86,332,332,332,01-22-2020
451,WI- MILWAUKEE,116,15834,15823,15834,01-22-2020
452,WI- NEENAH,107,778,778,778,01-22-2020
456,WI- WAUSAU,84,101,101,101,01-22-2020
457,WY- CASPER,93,502,501,502,01-22-2020
303,NY- NEW YORK,280,211920,211834,211922,01-22-2020
