HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
197,IA- WATERLOO,80,36,36,36,01-22-2020
200,KS- TOPEKA,80,16,16,16,01-22-2020
201,KS- WICHITA,80,119,119,119,01-22-2020
203,KY- COVINGTON,83,188,188,188,01-22-2020
204,KY- LEXINGTON,82,910,905,910,01-22-2020
205,KY- LOUISVILLE,81,644,644,644,01-22-2020
207,KY- OWENSBORO,80,0,0,0,01-22-2020
208,KY- PADUCAH,80,0,0,0,01-22-2020
209,LA- ALEXANDRIA,80,6,6,6,01-22-2020
210,LA- BATON ROUGE,83,563,563,563,01-22-2020
212,LA- HOUMA,84,216,216,216,01-22-2020
213,LA- LAFAYETTE,80,55,55,55,01-22-2020
214,LA- LAKE CHARLES,80,42,42,42,01-22-2020
216,LA- METAIRIE,95,1092,1092,1092,01-22-2020
217,LA- MONROE,80,0,0,0,01-22-2020
218,LA- NEW ORLEANS,92,2012,2011,2012,01-22-2020
219,LA- SHREVEPORT,80,126,126,126,01-22-2020
221,ME- BANGOR,80,21,21,21,01-22-2020
222,ME- PORTLAND,82,392,392,392,01-22-2020
223,MD- BALTIMORE,84,2142,2142,2142,01-22-2020
225,MD- SALISBURY,83,199,199,199,01-22-2020
226,MD- TAKOMA PARK,92,1164,1163,1164,01-22-2020
227,MA- BOSTON,85,4546,4540,4547,01-22-2020
230,MA- SPRINGFIELD,83,408,408,408,01-22-2020
231,MA- WORCESTER,85,664,663,664,01-22-2020
232,MI- ANN ARBOR,84,1098,1098,1098,01-22-2020
233,MI- DEARBORN,84,503,503,503,01-22-2020
234,MI- DETROIT,85,1606,1606,1606,01-22-2020
235,MI- FLINT,82,248,248,248,01-22-2020
238,MI- KALAMAZOO,80,39,39,39,01-22-2020
239,MI- LANSING,81,145,145,145,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,80,7,7,7,01-22-2020
243,MI- PETOSKEY,80,0,0,0,01-22-2020
244,MI- PONTIAC,85,425,425,425,01-22-2020
245,MI- ROYAL OAK,83,712,712,712,01-22-2020
246,MI- SAGINAW,80,42,42,42,01-22-2020
248,MI- ST JOSEPH,81,28,28,28,01-22-2020
249,MI- TRAVERSE CITY,80,0,0,0,01-22-2020
250,MN- DULUTH,80,0,0,0,01-22-2020
251,MN- MINNEAPOLIS,81,738,738,738,01-22-2020
253,MN- ROCHESTER,80,70,70,70,01-22-2020
254,MN- ST CLOUD,80,42,42,42,01-22-2020
256,MN- ST PAUL,81,288,288,288,01-22-2020
257,MS- GULFPORT,86,307,307,307,01-22-2020
258,MS- HATTIESBURG,83,266,266,266,01-22-2020
259,MS- JACKSON,81,546,546,546,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,80,93,93,93,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,42,42,42,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,82,1159,1157,1159,01-22-2020
270,MO- SPRINGFIELD,80,42,42,42,01-22-2020
273,MO- ST LOUIS,80,501,501,501,01-22-2020
274,MT- BILLINGS,80,133,133,133,01-22-2020
275,MT- GREAT FALLS,80,0,0,0,01-22-2020
276,MT- MISSOULA,80,62,62,62,01-22-2020
277,NE- LINCOLN,82,286,286,287,01-22-2020
278,NE- OMAHA,86,2316,2313,2316,01-22-2020
279,NV- LAS VEGAS,85,1495,1494,1495,01-22-2020
280,NV- RENO,82,321,321,321,01-22-2020
281,NH- LEBANON,82,154,154,154,01-22-2020
282,NH- MANCHESTER,82,304,304,304,01-22-2020
283,NJ- CAMDEN,85,3160,3160,3160,01-22-2020
284,NJ- HACKENSACK,98,4696,4694,4696,01-22-2020
285,NJ- MORRISTOWN,97,2385,2385,2385,01-22-2020
288,NJ- NEW BRUNSWICK,91,2209,2208,2209,01-22-2020
289,NJ- NEWARK,91,4047,4047,4047,01-22-2020
291,NJ- PATERSON,92,1023,1023,1023,01-22-2020
293,NM- ALBUQUERQUE,81,428,427,428,01-22-2020
295,NY- ALBANY,96,5627,5623,5627,01-22-2020
296,NY- BINGHAMTON,84,276,276,276,01-22-2020
297,NY- BRONX,120,10133,10127,10135,01-22-2020
299,NY- BUFFALO,83,820,819,820,01-22-2020
300,NY- ELMIRA,82,198,198,198,01-22-2020
301,NY- EAST LONG ISLAND,123,32748,32730,32748,01-22-2020
304,NY- ROCHESTER,84,1019,1019,1019,01-22-2020
307,NY- SYRACUSE,83,532,532,532,01-22-2020
308,NY- WHITE PLAINS,121,8342,8339,8344,01-22-2020
309,NC- ASHEVILLE,80,21,21,21,01-22-2020
311,NC- CHARLOTTE,81,680,679,680,01-22-2020
312,NC- DURHAM,80,238,238,238,01-22-2020
313,NC- GREENSBORO,81,119,119,119,01-22-2020
314,NC- GREENVILLE,80,21,21,21,01-22-2020
315,NC- HICKORY,80,27,27,27,01-22-2020
318,NC- RALEIGH,82,616,615,616,01-22-2020
319,NC- WILMINGTON,80,83,83,83,01-22-2020
320,NC- WINSTON-SALEM,80,183,183,183,01-22-2020
321,ND- BISMARCK,81,91,91,91,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,80,28,28,28,01-22-2020
325,OH- AKRON,83,624,624,624,01-22-2020
326,OH- CANTON,82,361,361,362,01-22-2020
327,OH- CINCINNATI,82,754,754,754,01-22-2020
328,OH- CLEVELAND,83,2334,2333,2334,01-22-2020
329,OH- COLUMBUS,81,618,616,618,01-22-2020
330,OH- DAYTON,80,131,131,131,01-22-2020
331,OH- ELYRIA,85,287,287,287,01-22-2020
332,OH- KETTERING,82,160,160,160,01-22-2020
334,OH- TOLEDO,81,397,397,397,01-22-2020
335,OH- YOUNGSTOWN,82,376,376,379,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,82,1032,1032,1032,01-22-2020
340,OK- TULSA,80,301,301,301,01-22-2020
341,OR- BEND,81,49,49,49,01-22-2020
342,OR- EUGENE,82,165,165,165,01-22-2020
343,OR- MEDFORD,80,49,49,49,01-22-2020
344,OR- PORTLAND,82,900,899,900,01-22-2020
345,OR- SALEM,84,124,124,124,01-22-2020
346,PA- ALLENTOWN,86,1342,1342,1342,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,0,0,0,01-22-2020
351,PA- ERIE,80,58,58,58,01-22-2020
352,PA- HARRISBURG,82,296,296,296,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,83,255,255,255,01-22-2020
356,PA- PHILADELPHIA,84,3674,3672,3674,01-22-2020
357,PA- PITTSBURGH,80,596,596,596,01-22-2020
358,PA- READING,83,318,318,318,01-22-2020
359,PA- SAYRE,81,35,35,35,01-22-2020
360,PA- SCRANTON,83,210,210,210,01-22-2020
362,PA- WILKES-BARRE,82,97,97,97,01-22-2020
363,PA- YORK,83,179,179,179,01-22-2020
365,SC- CHARLESTON,81,308,308,308,01-22-2020
366,SC- COLUMBIA,82,717,717,717,01-22-2020
367,SC- FLORENCE,80,60,60,60,01-22-2020
368,SC- GREENVILLE,81,256,256,256,01-22-2020
369,SC- SPARTANBURG,80,42,42,42,01-22-2020
371,SD- SIOUX FALLS,80,98,98,98,01-22-2020
373,TN- CHATTANOOGA,80,28,28,28,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,28,28,28,01-22-2020
379,TN- MEMPHIS,81,474,472,474,01-22-2020
380,TN- NASHVILLE,82,1322,1321,1322,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,82,675,675,675,01-22-2020
386,TX- BEAUMONT,80,42,42,42,01-22-2020
388,TX- BRYAN,81,75,75,75,01-22-2020
390,TX- CORPUS CHRISTI,80,32,32,32,01-22-2020
391,TX- DALLAS,82,1662,1661,1662,01-22-2020
393,TX- EL PASO,80,119,119,119,01-22-2020
394,TX- FORT WORTH,81,650,650,650,01-22-2020
396,TX- HARLINGEN,80,49,49,49,01-22-2020
397,TX- HOUSTON,81,1670,1669,1670,01-22-2020
399,TX- LONGVIEW,80,0,0,0,01-22-2020
400,TX- LUBBOCK,80,42,42,42,01-22-2020
402,TX- MCALLEN,80,35,35,35,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,83,1822,1821,1822,01-22-2020
413,TX- TEMPLE,81,73,73,73,01-22-2020
416,TX- TYLER,80,42,42,42,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,82,84,84,84,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,01-22-2020
421,UT- OGDEN,81,91,91,91,01-22-2020
422,UT- PROVO,81,108,108,108,01-22-2020
423,UT- SALT LAKE CITY,81,366,366,367,01-22-2020
424,VT- BURLINGTON,82,326,326,326,01-22-2020
426,VA- ARLINGTON,88,1684,1682,1684,01-22-2020
427,VA- CHARLOTTESVILLE,80,0,0,0,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,83,266,264,266,01-22-2020
430,VA- NORFOLK,81,259,259,259,01-22-2020
431,VA- RICHMOND,81,517,517,517,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,123,2443,2443,2443,01-22-2020
438,WA- OLYMPIA,93,623,623,623,01-22-2020
439,WA- SEATTLE,105,9536,9529,9536,01-22-2020
440,WA- SPOKANE,83,1002,1001,1003,01-22-2020
441,WA- TACOMA,107,2340,2339,2340,01-22-2020
442,WA- YAKIMA,86,266,266,266,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,80,35,35,35,01-22-2020
447,WI- GREEN BAY,80,51,51,51,01-22-2020
448,WI- LA CROSSE,80,35,35,35,01-22-2020
449,WI- MADISON,84,913,908,913,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,83,2023,2022,2023,01-22-2020
452,WI- NEENAH,81,59,59,59,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,81,56,56,56,01-22-2020
303,NY- NEW YORK,111,33373,33353,33374,01-22-2020
