HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
87,CA- SANTA CRUZ,130,1093,1092,1094,01-22-2020
89,CA- SANTA ROSA,96,1838,1836,1838,01-22-2020
91,CA- STOCKTON,112,2065,2061,2065,01-22-2020
96,CA- VENTURA,97,1635,1635,1635,01-22-2020
101,CO- BOULDER,107,781,781,782,01-22-2020
102,CO- COLORADO SPRINGS,103,1419,1417,1419,01-22-2020
103,CO- DENVER,105,7337,7331,7337,01-22-2020
104,CO- FORT COLLINS,97,674,674,674,01-22-2020
105,CO- GRAND JUNCTION,100,1008,1008,1008,01-22-2020
106,CO- GREELEY,97,809,809,809,01-22-2020
107,CO- PUEBLO,84,191,191,191,01-22-2020
110,CT- HARTFORD,104,4762,4753,4763,01-22-2020
111,CT- NEW HAVEN,109,7013,7007,7013,01-22-2020
112,DE- WILMINGTON,96,1839,1837,1840,01-22-2020
113,DC- WASHINGTON,280,76846,76846,76846,01-22-2020
115,FL- BRADENTON,93,559,558,559,01-22-2020
116,FL- CLEARWATER,88,818,816,818,01-22-2020
118,FL- FORT LAUDERDALE,93,6800,6794,6801,01-22-2020
119,FL- FORT MYERS,91,2463,2462,2464,01-22-2020
120,FL- GAINESVILLE,87,823,823,823,01-22-2020
122,FL- HUDSON,88,646,646,646,01-22-2020
123,FL- JACKSONVILLE,87,2230,2226,2230,01-22-2020
124,FL- LAKELAND,90,623,622,623,01-22-2020
127,FL- MIAMI,92,8279,8268,8279,01-22-2020
129,FL- OCALA,89,758,756,758,01-22-2020
130,FL- ORLANDO,89,5638,5629,5639,01-22-2020
131,FL- ORMOND BEACH,86,603,602,603,01-22-2020
133,FL- PANAMA CITY,82,106,106,106,01-22-2020
134,FL- PENSACOLA,86,883,881,883,01-22-2020
137,FL- SARASOTA,88,725,725,726,01-22-2020
139,FL- ST PETERSBURG,87,664,663,664,01-22-2020
140,FL- TALLAHASSEE,87,1182,1181,1182,01-22-2020
141,FL- TAMPA,89,2406,2403,2406,01-22-2020
142,GA- ALBANY,98,1242,1240,1242,01-22-2020
144,GA- ATLANTA,112,23004,22975,23008,01-22-2020
145,GA- AUGUSTA,85,801,798,801,01-22-2020
146,GA- COLUMBUS,89,724,724,724,01-22-2020
147,GA- MACON,89,1252,1250,1254,01-22-2020
148,GA- ROME,104,1102,1100,1102,01-22-2020
149,GA- SAVANNAH,88,1009,1009,1009,01-22-2020
154,IL- AURORA,109,912,912,912,01-22-2020
155,IL- BLUE ISLAND,93,2123,2121,2124,01-22-2020
156,IL- CHICAGO,93,7095,7086,7096,01-22-2020
158,IL- ELGIN,112,2110,2107,2110,01-22-2020
161,IL- EVANSTON,99,2831,2828,2832,01-22-2020
163,IL- HINSDALE,100,1364,1363,1365,01-22-2020
164,IL- JOLIET,103,1897,1895,1898,01-22-2020
166,IL- MELROSE PARK,100,3758,3754,3758,01-22-2020
170,IL- PEORIA,85,549,549,549,01-22-2020
171,IL- ROCKFORD,95,1382,1380,1382,01-22-2020
172,IL- SPRINGFIELD,83,397,397,397,01-22-2020
173,IL- URBANA,84,258,258,258,01-22-2020
175,IL- BLOOMINGTON,94,217,217,217,01-22-2020
179,IN- EVANSVILLE,81,128,125,128,01-22-2020
180,IN- FORT WAYNE,81,119,119,119,01-22-2020
181,IN- GARY,80,45,45,45,01-22-2020
183,IN- INDIANAPOLIS,80,127,127,127,01-22-2020
184,IN- LAFAYETTE,80,4,4,4,01-22-2020
185,IN- MUNCIE,80,8,8,8,01-22-2020
186,IN- MUNSTER,82,201,201,201,01-22-2020
187,IN- SOUTH BEND,80,81,81,81,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,83,397,397,397,01-22-2020
192,IA- DES MOINES,85,1012,1011,1012,01-22-2020
193,IA- DUBUQUE,87,252,252,252,01-22-2020
194,IA- IOWA CITY,86,645,645,645,01-22-2020
195,IA- MASON CITY,80,27,27,27,01-22-2020
196,IA- SIOUX CITY,83,189,189,189,01-22-2020
197,IA- WATERLOO,85,185,184,185,01-22-2020
200,KS- TOPEKA,86,555,555,555,01-22-2020
201,KS- WICHITA,83,961,961,961,01-22-2020
203,KY- COVINGTON,98,1134,1134,1134,01-22-2020
204,KY- LEXINGTON,93,4150,4141,4150,01-22-2020
205,KY- LOUISVILLE,94,4019,4010,4019,01-22-2020
207,KY- OWENSBORO,88,208,208,208,01-22-2020
208,KY- PADUCAH,83,258,258,258,01-22-2020
209,LA- ALEXANDRIA,83,214,214,214,01-22-2020
210,LA- BATON ROUGE,98,2703,2699,2705,01-22-2020
212,LA- HOUMA,99,802,801,802,01-22-2020
213,LA- LAFAYETTE,86,770,770,770,01-22-2020
214,LA- LAKE CHARLES,84,212,211,212,01-22-2020
216,LA- METAIRIE,116,2325,2323,2325,01-22-2020
217,LA- MONROE,81,92,92,92,01-22-2020
218,LA- NEW ORLEANS,102,3539,3536,3540,01-22-2020
219,LA- SHREVEPORT,84,712,711,712,01-22-2020
221,ME- BANGOR,82,169,169,169,01-22-2020
222,ME- PORTLAND,89,1451,1450,1451,01-22-2020
223,MD- BALTIMORE,104,9858,9837,9861,01-22-2020
225,MD- SALISBURY,98,1021,1019,1021,01-22-2020
226,MD- TAKOMA PARK,134,4163,4157,4163,01-22-2020
227,MA- BOSTON,101,14415,14396,14417,01-22-2020
230,MA- SPRINGFIELD,98,1716,1713,1716,01-22-2020
231,MA- WORCESTER,103,2279,2277,2279,01-22-2020
232,MI- ANN ARBOR,98,3703,3699,3703,01-22-2020
233,MI- DEARBORN,94,1479,1478,1479,01-22-2020
234,MI- DETROIT,97,4933,4927,4934,01-22-2020
235,MI- FLINT,95,1182,1181,1182,01-22-2020
238,MI- KALAMAZOO,85,491,491,491,01-22-2020
239,MI- LANSING,90,911,910,911,01-22-2020
240,MI- MARQUETTE,81,21,21,21,01-22-2020
242,MI- MUSKEGON,84,142,142,142,01-22-2020
243,MI- PETOSKEY,86,102,102,102,01-22-2020
244,MI- PONTIAC,98,1290,1289,1290,01-22-2020
245,MI- ROYAL OAK,93,2164,2163,2165,01-22-2020
246,MI- SAGINAW,84,553,553,554,01-22-2020
248,MI- ST JOSEPH,87,136,136,136,01-22-2020
249,MI- TRAVERSE CITY,83,75,75,75,01-22-2020
250,MN- DULUTH,81,68,68,68,01-22-2020
251,MN- MINNEAPOLIS,87,3552,3548,3553,01-22-2020
253,MN- ROCHESTER,83,517,517,517,01-22-2020
254,MN- ST CLOUD,85,225,225,225,01-22-2020
256,MN- ST PAUL,89,1302,1300,1302,01-22-2020
257,MS- GULFPORT,105,1171,1171,1171,01-22-2020
258,MS- HATTIESBURG,99,1327,1325,1330,01-22-2020
259,MS- JACKSON,95,3936,3930,3936,01-22-2020
261,MS- OXFORD,90,384,384,384,01-22-2020
262,MS- TUPELO,90,982,981,982,01-22-2020
263,MO- CAPE GIRARDEAU,80,33,33,33,01-22-2020
264,MO- COLUMBIA,83,330,329,330,01-22-2020
267,MO- JOPLIN,81,69,69,69,01-22-2020
268,MO- KANSAS CITY,89,4528,4518,4529,01-22-2020
270,MO- SPRINGFIELD,84,437,436,437,01-22-2020
273,MO- ST LOUIS,83,2670,2666,2670,01-22-2020
274,MT- BILLINGS,84,611,611,611,01-22-2020
275,MT- GREAT FALLS,81,64,64,64,01-22-2020
276,MT- MISSOULA,85,335,335,335,01-22-2020
277,NE- LINCOLN,93,1400,1398,1400,01-22-2020
278,NE- OMAHA,96,5552,5544,5552,01-22-2020
279,NV- LAS VEGAS,102,5495,5489,5497,01-22-2020
280,NV- RENO,92,1420,1419,1420,01-22-2020
281,NH- LEBANON,89,570,569,570,01-22-2020
282,NH- MANCHESTER,89,1097,1096,1097,01-22-2020
283,NJ- CAMDEN,102,10690,10680,10691,01-22-2020
284,NJ- HACKENSACK,116,8745,8738,8746,01-22-2020
285,NJ- MORRISTOWN,130,6104,6099,6105,01-22-2020
288,NJ- NEW BRUNSWICK,113,5820,5817,5820,01-22-2020
289,NJ- NEWARK,109,9149,9141,9151,01-22-2020
291,NJ- PATERSON,111,2354,2352,2354,01-22-2020
293,NM- ALBUQUERQUE,91,2142,2141,2142,01-22-2020
295,NY- ALBANY,129,15198,15186,15200,01-22-2020
296,NY- BINGHAMTON,104,1313,1309,1313,01-22-2020
297,NY- BRONX,149,16263,16252,16263,01-22-2020
299,NY- BUFFALO,97,3767,3759,3767,01-22-2020
300,NY- ELMIRA,95,993,993,993,01-22-2020
301,NY- EAST LONG ISLAND,157,55312,55268,55317,01-22-2020
304,NY- ROCHESTER,104,4327,4321,4327,01-22-2020
307,NY- SYRACUSE,96,2752,2751,2752,01-22-2020
308,NY- WHITE PLAINS,143,12159,12148,12159,01-22-2020
309,NC- ASHEVILLE,82,268,268,268,01-22-2020
311,NC- CHARLOTTE,89,3266,3264,3266,01-22-2020
312,NC- DURHAM,85,1506,1504,1506,01-22-2020
313,NC- GREENSBORO,86,643,643,643,01-22-2020
314,NC- GREENVILLE,83,443,443,443,01-22-2020
315,NC- HICKORY,85,235,235,235,01-22-2020
318,NC- RALEIGH,90,2689,2685,2690,01-22-2020
319,NC- WILMINGTON,85,370,370,370,01-22-2020
320,NC- WINSTON-SALEM,84,1018,1018,1018,01-22-2020
321,ND- BISMARCK,85,282,282,282,01-22-2020
322,ND- FARGO MOORHEAD -MN,81,126,126,126,01-22-2020
323,ND- GRAND FORKS,80,24,24,24,01-22-2020
324,ND- MINOT,82,101,101,101,01-22-2020
325,OH- AKRON,98,2687,2682,2687,01-22-2020
326,OH- CANTON,96,2049,2049,2049,01-22-2020
327,OH- CINCINNATI,92,3284,3277,3284,01-22-2020
328,OH- CLEVELAND,96,8553,8542,8553,01-22-2020
329,OH- COLUMBUS,280,125370,125370,125370,01-22-2020
330,OH- DAYTON,89,1678,1671,1678,01-22-2020
331,OH- ELYRIA,105,1085,1084,1085,01-22-2020
332,OH- KETTERING,91,770,769,770,01-22-2020
334,OH- TOLEDO,90,2649,2643,2649,01-22-2020
335,OH- YOUNGSTOWN,90,1657,1655,1659,01-22-2020
336,OK- LAWTON,86,216,215,216,01-22-2020
339,OK- OKLAHOMA CITY,93,5071,5064,5071,01-22-2020
340,OK- TULSA,88,2430,2422,2430,01-22-2020
341,OR- BEND,90,270,270,270,01-22-2020
342,OR- EUGENE,90,710,709,710,01-22-2020
343,OR- MEDFORD,85,323,323,323,01-22-2020
344,OR- PORTLAND,92,3915,3912,3915,01-22-2020
345,OR- SALEM,97,453,453,453,01-22-2020
346,PA- ALLENTOWN,106,5049,5042,5049,01-22-2020
347,PA- ALTOONA,84,175,175,175,01-22-2020
350,PA- DANVILLE,86,507,507,507,01-22-2020
351,PA- ERIE,84,578,577,579,01-22-2020
352,PA- HARRISBURG,91,1541,1540,1541,01-22-2020
354,PA- JOHNSTOWN,82,122,122,122,01-22-2020
355,PA- LANCASTER,98,1297,1291,1297,01-22-2020
356,PA- PHILADELPHIA,99,14368,14351,14371,01-22-2020
357,PA- PITTSBURGH,280,163408,163408,163408,01-22-2020
358,PA- READING,97,1454,1453,1454,01-22-2020
359,PA- SAYRE,93,371,371,371,01-22-2020
360,PA- SCRANTON,99,1018,1018,1019,01-22-2020
362,PA- WILKES-BARRE,94,566,566,566,01-22-2020
363,PA- YORK,95,745,744,745,01-22-2020
365,SC- CHARLESTON,88,1410,1409,1410,01-22-2020
366,SC- COLUMBIA,92,2729,2726,2729,01-22-2020
367,SC- FLORENCE,86,492,491,493,01-22-2020
368,SC- GREENVILLE,88,1147,1146,1147,01-22-2020
369,SC- SPARTANBURG,86,415,415,415,01-22-2020
371,SD- SIOUX FALLS,84,684,684,684,01-22-2020
373,TN- CHATTANOOGA,84,522,521,522,01-22-2020
374,TN- JACKSON,81,114,114,114,01-22-2020
375,TN- JOHNSON CITY,81,91,91,91,01-22-2020
376,TN- KINGSPORT,80,63,63,63,01-22-2020
377,TN- KNOXVILLE,82,587,587,587,01-22-2020
379,TN- MEMPHIS,87,2721,2715,2721,01-22-2020
380,TN- NASHVILLE,91,5504,5498,5506,01-22-2020
382,TX- ABILENE,80,69,69,69,01-22-2020
383,TX- AMARILLO,80,87,87,87,01-22-2020
385,TX- AUSTIN,93,2793,2787,2793,01-22-2020
386,TX- BEAUMONT,83,288,288,288,01-22-2020
388,TX- BRYAN,89,316,316,316,01-22-2020
390,TX- CORPUS CHRISTI,81,201,200,201,01-22-2020
391,TX- DALLAS,90,7293,7283,7295,01-22-2020
393,TX- EL PASO,83,570,569,570,01-22-2020
394,TX- FORT WORTH,90,3027,3022,3027,01-22-2020
396,TX- HARLINGEN,82,215,215,215,01-22-2020
397,TX- HOUSTON,88,7999,7987,8000,01-22-2020
399,TX- LONGVIEW,83,146,146,146,01-22-2020
400,TX- LUBBOCK,81,258,258,258,01-22-2020
402,TX- MCALLEN,82,240,240,240,01-22-2020
406,TX- ODESSA,81,112,112,112,01-22-2020
411,TX- SAN ANGELO,80,41,41,41,01-22-2020
412,TX- SAN ANTONIO,94,6233,6223,6233,01-22-2020
413,TX- TEMPLE,89,503,502,503,01-22-2020
416,TX- TYLER,84,456,456,456,01-22-2020
417,TX- VICTORIA,82,70,69,70,01-22-2020
418,TX- WACO,92,418,418,418,01-22-2020
420,TX- WICHITA FALLS,82,101,101,101,01-22-2020
421,UT- OGDEN,89,421,421,421,01-22-2020
422,UT- PROVO,89,487,486,487,01-22-2020
423,UT- SALT LAKE CITY,86,1590,1588,1590,01-22-2020
424,VT- BURLINGTON,95,1470,1470,1470,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,87,620,620,620,01-22-2020
428,VA- LYNCHBURG,83,99,99,99,01-22-2020
429,VA- NEWPORT NEWS,94,1000,998,1000,01-22-2020
430,VA- NORFOLK,90,1670,1669,1670,01-22-2020
431,VA- RICHMOND,90,2785,2779,2785,01-22-2020
432,VA- ROANOKE,280,39116,39116,39116,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,157,4113,4110,4113,01-22-2020
438,WA- OLYMPIA,129,2048,2047,2048,01-22-2020
439,WA- SEATTLE,129,17130,17115,17131,01-22-2020
440,WA- SPOKANE,98,4090,4084,4090,01-22-2020
441,WA- TACOMA,144,5077,5072,5077,01-22-2020
442,WA- YAKIMA,106,905,902,906,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,280,19800,19800,19800,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,89,334,334,334,01-22-2020
447,WI- GREEN BAY,84,389,389,389,01-22-2020
448,WI- LA CROSSE,88,454,452,454,01-22-2020
449,WI- MADISON,96,2998,2992,2998,01-22-2020
450,WI- MARSHFIELD,83,215,214,215,01-22-2020
451,WI- MILWAUKEE,93,6672,6662,6672,01-22-2020
452,WI- NEENAH,90,372,372,372,01-22-2020
456,WI- WAUSAU,82,64,64,64,01-22-2020
457,WY- CASPER,84,180,180,180,01-22-2020
303,NY- NEW YORK,138,58415,58368,58417,01-22-2020
