HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
320,NC- WINSTON-SALEM,83,628,628,628,01-22-2020
321,ND- BISMARCK,83,180,180,180,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,47,47,47,01-22-2020
323,ND- GRAND FORKS,80,2,2,2,01-22-2020
324,ND- MINOT,81,67,67,67,01-22-2020
325,OH- AKRON,92,1753,1747,1753,01-22-2020
326,OH- CANTON,90,1237,1237,1237,01-22-2020
327,OH- CINCINNATI,87,1921,1917,1921,01-22-2020
328,OH- CLEVELAND,90,5637,5633,5637,01-22-2020
329,OH- COLUMBUS,85,2493,2493,2493,01-22-2020
330,OH- DAYTON,84,857,855,857,01-22-2020
331,OH- ELYRIA,96,711,711,711,01-22-2020
332,OH- KETTERING,87,470,470,470,01-22-2020
334,OH- TOLEDO,87,1639,1634,1639,01-22-2020
335,OH- YOUNGSTOWN,87,1054,1052,1054,01-22-2020
336,OK- LAWTON,82,129,129,129,01-22-2020
339,OK- OKLAHOMA CITY,88,3076,3073,3076,01-22-2020
340,OK- TULSA,85,1369,1364,1369,01-22-2020
341,OR- BEND,87,176,175,176,01-22-2020
342,OR- EUGENE,86,458,458,458,01-22-2020
343,OR- MEDFORD,83,187,187,187,01-22-2020
344,OR- PORTLAND,88,2530,2528,2530,01-22-2020
345,OR- SALEM,91,301,301,301,01-22-2020
346,PA- ALLENTOWN,98,3381,3378,3382,01-22-2020
347,PA- ALTOONA,82,68,68,68,01-22-2020
350,PA- DANVILLE,82,258,258,258,01-22-2020
351,PA- ERIE,82,298,298,299,01-22-2020
352,PA- HARRISBURG,87,939,939,939,01-22-2020
354,PA- JOHNSTOWN,81,63,63,63,01-22-2020
355,PA- LANCASTER,91,796,793,796,01-22-2020
356,PA- PHILADELPHIA,92,9490,9475,9491,01-22-2020
357,PA- PITTSBURGH,280,71023,71021,71023,01-22-2020
358,PA- READING,91,911,911,911,01-22-2020
359,PA- SAYRE,88,233,233,233,01-22-2020
360,PA- SCRANTON,93,680,677,681,01-22-2020
362,PA- WILKES-BARRE,89,347,347,347,01-22-2020
363,PA- YORK,89,464,464,464,01-22-2020
365,SC- CHARLESTON,85,873,873,873,01-22-2020
366,SC- COLUMBIA,88,1813,1808,1813,01-22-2020
367,SC- FLORENCE,83,233,233,234,01-22-2020
368,SC- GREENVILLE,85,722,722,722,01-22-2020
369,SC- SPARTANBURG,84,250,250,250,01-22-2020
371,SD- SIOUX FALLS,82,394,393,394,01-22-2020
373,TN- CHATTANOOGA,82,325,325,325,01-22-2020
374,TN- JACKSON,80,33,33,33,01-22-2020
375,TN- JOHNSON CITY,81,68,68,68,01-22-2020
376,TN- KINGSPORT,80,28,28,28,01-22-2020
377,TN- KNOXVILLE,81,269,269,269,01-22-2020
379,TN- MEMPHIS,84,1734,1730,1734,01-22-2020
380,TN- NASHVILLE,86,3445,3444,3446,01-22-2020
382,TX- ABILENE,80,10,10,10,01-22-2020
383,TX- AMARILLO,80,66,66,66,01-22-2020
385,TX- AUSTIN,88,1793,1790,1793,01-22-2020
386,TX- BEAUMONT,82,168,168,168,01-22-2020
388,TX- BRYAN,85,177,177,177,01-22-2020
390,TX- CORPUS CHRISTI,80,90,90,90,01-22-2020
391,TX- DALLAS,86,4594,4588,4594,01-22-2020
393,TX- EL PASO,82,330,330,330,01-22-2020
394,TX- FORT WORTH,86,1885,1883,1885,01-22-2020
396,TX- HARLINGEN,81,130,130,130,01-22-2020
397,TX- HOUSTON,85,4999,4992,5002,01-22-2020
399,TX- LONGVIEW,82,84,84,84,01-22-2020
400,TX- LUBBOCK,81,141,141,141,01-22-2020
402,TX- MCALLEN,81,123,123,123,01-22-2020
406,TX- ODESSA,80,82,82,82,01-22-2020
411,TX- SAN ANGELO,80,10,10,10,01-22-2020
412,TX- SAN ANTONIO,89,4107,4101,4108,01-22-2020
413,TX- TEMPLE,85,297,297,297,01-22-2020
416,TX- TYLER,83,270,270,270,01-22-2020
417,TX- VICTORIA,80,42,42,42,01-22-2020
418,TX- WACO,87,246,246,246,01-22-2020
420,TX- WICHITA FALLS,81,60,60,60,01-22-2020
421,UT- OGDEN,86,263,263,263,01-22-2020
422,UT- PROVO,85,305,305,305,01-22-2020
423,UT- SALT LAKE CITY,84,1014,1013,1014,01-22-2020
424,VT- BURLINGTON,90,932,932,932,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,84,346,345,346,01-22-2020
428,VA- LYNCHBURG,80,3,3,3,01-22-2020
429,VA- NEWPORT NEWS,90,667,665,667,01-22-2020
430,VA- NORFOLK,86,967,966,967,01-22-2020
431,VA- RICHMOND,86,1586,1581,1586,01-22-2020
432,VA- ROANOKE,280,11182,5604,11182,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,143,3344,3340,3344,01-22-2020
438,WA- OLYMPIA,115,1462,1461,1462,01-22-2020
439,WA- SEATTLE,119,13667,13656,13667,01-22-2020
440,WA- SPOKANE,92,2675,2672,2675,01-22-2020
441,WA- TACOMA,131,3951,3947,3951,01-22-2020
442,WA- YAKIMA,97,611,611,612,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,85,209,209,209,01-22-2020
447,WI- GREEN BAY,82,197,197,197,01-22-2020
448,WI- LA CROSSE,84,209,208,209,01-22-2020
449,WI- MADISON,91,2079,2076,2079,01-22-2020
450,WI- MARSHFIELD,81,138,138,138,01-22-2020
451,WI- MILWAUKEE,89,4504,4500,4505,01-22-2020
452,WI- NEENAH,87,243,243,243,01-22-2020
456,WI- WAUSAU,81,36,36,36,01-22-2020
457,WY- CASPER,82,117,117,117,01-22-2020
303,NY- NEW YORK,127,47282,47234,47285,01-22-2020
