HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
158,IL- ELGIN,88,649,648,649,01-22-2020
161,IL- EVANSTON,85,903,903,903,01-22-2020
163,IL- HINSDALE,85,420,420,420,01-22-2020
164,IL- JOLIET,86,551,551,551,01-22-2020
166,IL- MELROSE PARK,85,1182,1181,1182,01-22-2020
170,IL- PEORIA,80,116,116,116,01-22-2020
171,IL- ROCKFORD,82,276,276,276,01-22-2020
172,IL- SPRINGFIELD,80,42,42,42,01-22-2020
173,IL- URBANA,80,42,42,42,01-22-2020
175,IL- BLOOMINGTON,82,42,42,42,01-22-2020
179,IN- EVANSVILLE,80,0,0,0,01-22-2020
180,IN- FORT WAYNE,80,0,0,0,01-22-2020
181,IN- GARY,80,7,7,7,01-22-2020
183,IN- INDIANAPOLIS,80,25,25,25,01-22-2020
184,IN- LAFAYETTE,80,0,0,0,01-22-2020
185,IN- MUNCIE,80,0,0,0,01-22-2020
186,IN- MUNSTER,80,63,63,63,01-22-2020
187,IN- SOUTH BEND,80,7,7,7,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,01-22-2020
191,IA- DAVENPORT,80,42,42,42,01-22-2020
192,IA- DES MOINES,80,155,155,155,01-22-2020
193,IA- DUBUQUE,81,66,66,66,01-22-2020
194,IA- IOWA CITY,81,140,140,140,01-22-2020
195,IA- MASON CITY,80,0,0,0,01-22-2020
196,IA- SIOUX CITY,80,10,10,10,01-22-2020
197,IA- WATERLOO,80,42,42,42,01-22-2020
200,KS- TOPEKA,81,112,112,112,01-22-2020
201,KS- WICHITA,80,119,119,119,01-22-2020
203,KY- COVINGTON,84,306,306,306,01-22-2020
204,KY- LEXINGTON,82,823,821,823,01-22-2020
205,KY- LOUISVILLE,82,663,660,663,01-22-2020
207,KY- OWENSBORO,80,0,0,0,01-22-2020
208,KY- PADUCAH,80,0,0,0,01-22-2020
209,LA- ALEXANDRIA,80,39,39,39,01-22-2020
210,LA- BATON ROUGE,83,578,577,578,01-22-2020
212,LA- HOUMA,84,217,217,217,01-22-2020
213,LA- LAFAYETTE,80,90,89,90,01-22-2020
214,LA- LAKE CHARLES,80,42,42,42,01-22-2020
216,LA- METAIRIE,95,1057,1057,1057,01-22-2020
217,LA- MONROE,80,0,0,0,01-22-2020
218,LA- NEW ORLEANS,91,1872,1869,1872,01-22-2020
219,LA- SHREVEPORT,80,126,126,126,01-22-2020
221,ME- BANGOR,80,21,21,21,01-22-2020
222,ME- PORTLAND,82,419,419,419,01-22-2020
223,MD- BALTIMORE,85,2344,2344,2344,01-22-2020
225,MD- SALISBURY,83,203,203,203,01-22-2020
226,MD- TAKOMA PARK,93,1176,1176,1176,01-22-2020
227,MA- BOSTON,86,4631,4620,4632,01-22-2020
230,MA- SPRINGFIELD,83,429,429,429,01-22-2020
231,MA- WORCESTER,85,677,677,677,01-22-2020
232,MI- ANN ARBOR,84,1123,1122,1123,01-22-2020
233,MI- DEARBORN,84,502,502,502,01-22-2020
234,MI- DETROIT,85,1626,1625,1626,01-22-2020
235,MI- FLINT,83,284,284,284,01-22-2020
238,MI- KALAMAZOO,80,48,48,48,01-22-2020
239,MI- LANSING,82,208,208,208,01-22-2020
240,MI- MARQUETTE,80,0,0,0,01-22-2020
242,MI- MUSKEGON,80,11,11,11,01-22-2020
243,MI- PETOSKEY,80,0,0,0,01-22-2020
244,MI- PONTIAC,85,427,427,427,01-22-2020
245,MI- ROYAL OAK,83,714,714,714,01-22-2020
246,MI- SAGINAW,80,48,48,48,01-22-2020
248,MI- ST JOSEPH,81,28,28,28,01-22-2020
249,MI- TRAVERSE CITY,80,0,0,0,01-22-2020
250,MN- DULUTH,80,0,0,0,01-22-2020
251,MN- MINNEAPOLIS,81,832,831,832,01-22-2020
253,MN- ROCHESTER,80,70,70,70,01-22-2020
254,MN- ST CLOUD,80,42,42,42,01-22-2020
256,MN- ST PAUL,82,321,321,321,01-22-2020
257,MS- GULFPORT,86,343,343,343,01-22-2020
258,MS- HATTIESBURG,83,268,267,268,01-22-2020
259,MS- JACKSON,81,546,546,546,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,80,105,105,105,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,42,42,42,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,82,1183,1183,1183,01-22-2020
270,MO- SPRINGFIELD,80,42,42,42,01-22-2020
273,MO- ST LOUIS,80,525,525,525,01-22-2020
274,MT- BILLINGS,80,133,133,133,01-22-2020
275,MT- GREAT FALLS,80,0,0,0,01-22-2020
276,MT- MISSOULA,80,70,70,70,01-22-2020
277,NE- LINCOLN,82,307,307,307,01-22-2020
278,NE- OMAHA,85,2225,2223,2225,01-22-2020
279,NV- LAS VEGAS,85,1600,1598,1600,01-22-2020
280,NV- RENO,83,376,376,376,01-22-2020
281,NH- LEBANON,82,154,154,154,01-22-2020
282,NH- MANCHESTER,82,322,322,322,01-22-2020
283,NJ- CAMDEN,86,3325,3325,3325,01-22-2020
284,NJ- HACKENSACK,97,4423,4421,4423,01-22-2020
285,NJ- MORRISTOWN,97,2405,2405,2405,01-22-2020
288,NJ- NEW BRUNSWICK,91,2260,2259,2260,01-22-2020
289,NJ- NEWARK,91,3989,3987,3989,01-22-2020
291,NJ- PATERSON,92,1015,1015,1015,01-22-2020
293,NM- ALBUQUERQUE,82,475,475,475,01-22-2020
295,NY- ALBANY,96,5739,5737,5739,01-22-2020
296,NY- BINGHAMTON,85,345,345,345,01-22-2020
297,NY- BRONX,118,9368,9362,9368,01-22-2020
299,NY- BUFFALO,83,908,907,908,01-22-2020
300,NY- ELMIRA,83,245,245,245,01-22-2020
301,NY- EAST LONG ISLAND,121,30604,30586,30607,01-22-2020
304,NY- ROCHESTER,85,1059,1058,1059,01-22-2020
307,NY- SYRACUSE,84,744,744,744,01-22-2020
308,NY- WHITE PLAINS,117,7406,7403,7406,01-22-2020
309,NC- ASHEVILLE,80,42,42,42,01-22-2020
311,NC- CHARLOTTE,81,735,734,735,01-22-2020
312,NC- DURHAM,80,255,255,255,01-22-2020
313,NC- GREENSBORO,81,142,142,142,01-22-2020
314,NC- GREENVILLE,80,50,50,50,01-22-2020
315,NC- HICKORY,80,42,42,42,01-22-2020
318,NC- RALEIGH,82,698,697,698,01-22-2020
319,NC- WILMINGTON,80,84,84,84,01-22-2020
320,NC- WINSTON-SALEM,80,192,192,192,01-22-2020
321,ND- BISMARCK,81,91,91,91,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,80,28,28,28,01-22-2020
325,OH- AKRON,84,706,706,706,01-22-2020
326,OH- CANTON,83,401,399,401,01-22-2020
327,OH- CINCINNATI,82,763,763,763,01-22-2020
328,OH- CLEVELAND,83,2351,2351,2351,01-22-2020
329,OH- COLUMBUS,81,749,745,749,01-22-2020
330,OH- DAYTON,80,163,163,163,01-22-2020
331,OH- ELYRIA,85,287,287,287,01-22-2020
332,OH- KETTERING,82,181,181,181,01-22-2020
334,OH- TOLEDO,81,456,456,456,01-22-2020
335,OH- YOUNGSTOWN,82,441,441,441,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,82,1053,1051,1053,01-22-2020
340,OK- TULSA,80,301,301,301,01-22-2020
341,OR- BEND,81,49,49,49,01-22-2020
342,OR- EUGENE,82,190,189,190,01-22-2020
343,OR- MEDFORD,80,49,49,49,01-22-2020
344,OR- PORTLAND,82,946,946,946,01-22-2020
345,OR- SALEM,84,133,133,133,01-22-2020
346,PA- ALLENTOWN,86,1435,1434,1435,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,0,0,0,01-22-2020
351,PA- ERIE,80,100,100,100,01-22-2020
352,PA- HARRISBURG,82,379,378,379,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,83,271,271,271,01-22-2020
356,PA- PHILADELPHIA,84,3931,3928,3931,01-22-2020
357,PA- PITTSBURGH,80,628,627,628,01-22-2020
358,PA- READING,83,325,325,325,01-22-2020
359,PA- SAYRE,81,40,40,40,01-22-2020
360,PA- SCRANTON,84,229,229,229,01-22-2020
362,PA- WILKES-BARRE,82,128,128,128,01-22-2020
363,PA- YORK,83,182,182,182,01-22-2020
365,SC- CHARLESTON,81,308,308,308,01-22-2020
366,SC- COLUMBIA,82,735,735,735,01-22-2020
367,SC- FLORENCE,80,82,82,82,01-22-2020
368,SC- GREENVILLE,81,260,260,260,01-22-2020
369,SC- SPARTANBURG,81,57,57,57,01-22-2020
371,SD- SIOUX FALLS,80,104,103,104,01-22-2020
373,TN- CHATTANOOGA,80,29,29,29,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,28,28,28,01-22-2020
379,TN- MEMPHIS,81,509,509,509,01-22-2020
380,TN- NASHVILLE,82,1340,1336,1340,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,82,710,710,710,01-22-2020
386,TX- BEAUMONT,80,42,42,42,01-22-2020
388,TX- BRYAN,81,84,84,84,01-22-2020
390,TX- CORPUS CHRISTI,80,42,42,42,01-22-2020
391,TX- DALLAS,82,1793,1791,1793,01-22-2020
393,TX- EL PASO,80,126,126,126,01-22-2020
394,TX- FORT WORTH,82,699,699,699,01-22-2020
396,TX- HARLINGEN,80,49,49,49,01-22-2020
397,TX- HOUSTON,81,1782,1781,1782,01-22-2020
399,TX- LONGVIEW,80,10,10,10,01-22-2020
400,TX- LUBBOCK,80,42,42,42,01-22-2020
402,TX- MCALLEN,80,35,35,35,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,83,1883,1879,1883,01-22-2020
413,TX- TEMPLE,81,103,103,103,01-22-2020
416,TX- TYLER,80,42,42,42,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,82,84,84,84,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,01-22-2020
421,UT- OGDEN,82,99,99,99,01-22-2020
422,UT- PROVO,81,119,119,119,01-22-2020
423,UT- SALT LAKE CITY,81,380,380,380,01-22-2020
424,VT- BURLINGTON,83,364,364,364,01-22-2020
426,VA- ARLINGTON,88,1765,1764,1765,01-22-2020
427,VA- CHARLOTTESVILLE,80,1,1,1,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,84,314,312,314,01-22-2020
430,VA- NORFOLK,81,259,259,259,01-22-2020
431,VA- RICHMOND,81,518,518,518,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,120,2254,2251,2254,01-22-2020
438,WA- OLYMPIA,93,640,639,640,01-22-2020
439,WA- SEATTLE,104,8909,8902,8909,01-22-2020
440,WA- SPOKANE,84,1061,1056,1062,01-22-2020
441,WA- TACOMA,107,2308,2306,2308,01-22-2020
442,WA- YAKIMA,86,266,266,266,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,80,35,35,35,01-22-2020
447,WI- GREEN BAY,80,76,76,76,01-22-2020
448,WI- LA CROSSE,80,40,40,40,01-22-2020
449,WI- MADISON,84,937,937,937,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,83,2066,2066,2066,01-22-2020
452,WI- NEENAH,81,63,63,63,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,81,56,56,56,01-22-2020
303,NY- NEW YORK,109,31289,31269,31290,01-22-2020
