HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
89,CA- SANTA ROSA,86.38,54,49,69,82.69,96.55,54 [49 - 69],86.38% [82.69% - 96.55%],05-12-2020
91,CA- STOCKTON,92.54,58,52,74,84.8,111.33,58 [52 - 74],92.54% [84.8% - 111.33%],05-12-2020
96,CA- VENTURA,86.39,45,41,58,82.8,97.04,45 [41 - 58],86.39% [82.8% - 97.04%],05-12-2020
101,CO- BOULDER,99.43,44,41,52,88.63,119.58,44 [41 - 52],99.43% [88.63% - 119.58%],05-12-2020
102,CO- COLORADO SPRINGS,95.94,90,82,105,86.09,111.79,90 [82 - 105],95.94% [86.09% - 111.79%],05-12-2020
103,CO- DENVER,98.56,478,439,557,88.02,117.55,478 [439 - 557],98.56% [88.02% - 117.55%],05-12-2020
104,CO- FORT COLLINS,90.0,28,27,35,84.85,101.28,28 [27 - 35],90.0% [84.85% - 101.28%],05-12-2020
105,CO- GRAND JUNCTION,96.18,64,59,74,87.7,112.32,64 [59 - 74],96.18% [87.7% - 112.32%],05-12-2020
106,CO- GREELEY,91.81,49,45,59,84.89,104.45,49 [45 - 59],91.81% [84.89% - 104.45%],05-12-2020
107,CO- PUEBLO,82.42,7,7,9,81.13,85.39,7 [7 - 9],82.42% [81.13% - 85.39%],05-12-2020
109,CT- BRIDGEPORT,109.25,202,178,234,89.85,134.69,202 [178 - 234],109.25% [89.85% - 134.69%],05-12-2020
110,CT- HARTFORD,93.5,194,169,232,83.84,109.21,194 [169 - 232],93.5% [83.84% - 109.21%],05-12-2020
111,CT- NEW HAVEN,97.89,291,258,347,86.02,117.18,291 [258 - 347],97.89% [86.02% - 117.18%],05-12-2020
112,DE- WILMINGTON,88.21,72,66,84,84.08,96.6,72 [66 - 84],88.21% [84.08% - 96.6%],05-12-2020
113,DC- WASHINGTON,108.28,812,758,910,96.38,129.7,812 [758 - 910],108.28% [96.38% - 129.7%],05-12-2020
115,FL- BRADENTON,83.88,7,7,10,81.83,88.74,7 [7 - 10],83.88% [81.83% - 88.74%],05-12-2020
116,FL- CLEARWATER,82.24,14,14,19,80.98,85.44,14 [14 - 19],82.24% [80.98% - 85.44%],05-12-2020
118,FL- FORT LAUDERDALE,83.71,165,150,201,81.45,88.86,165 [150 - 201],83.71% [81.45% - 88.86%],05-12-2020
119,FL- FORT MYERS,83.1,56,51,71,80.97,87.27,56 [51 - 71],83.1% [80.97% - 87.27%],05-12-2020
120,FL- GAINESVILLE,81.0,9,9,14,80.43,84.67,9 [9 - 14],81.0% [80.43% - 84.67%],05-12-2020
122,FL- HUDSON,82.52,14,13,17,80.56,85.67,14 [13 - 17],82.52% [80.56% - 85.67%],05-12-2020
123,FL- JACKSONVILLE,82.34,56,50,72,80.35,85.82,56 [50 - 72],82.34% [80.35% - 85.82%],05-12-2020
124,FL- LAKELAND,82.79,14,13,17,80.94,86.09,14 [13 - 17],82.79% [80.94% - 86.09%],05-12-2020
127,FL- MIAMI,83.6,199,181,246,81.38,88.95,199 [181 - 246],83.6% [81.38% - 88.95%],05-12-2020
129,FL- OCALA,82.27,14,14,18,80.66,85.77,14 [14 - 18],82.27% [80.66% - 85.77%],05-12-2020
130,FL- ORLANDO,82.36,126,116,155,81.08,85.69,126 [116 - 155],82.36% [81.08% - 85.69%],05-12-2020
131,FL- ORMOND BEACH,81.16,7,7,10,80.48,83.87,7 [7 - 10],81.16% [80.48% - 83.87%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,82.26,0 [0 - 1],80.0% [80.0% - 82.26%],05-12-2020
134,FL- PENSACOLA,81.96,21,18,24,80.0,83.92,21 [18 - 24],81.96% [80.0% - 83.92%],05-12-2020
137,FL- SARASOTA,82.17,14,14,18,80.97,85.26,14 [14 - 18],82.17% [80.97% - 85.26%],05-12-2020
139,FL- ST PETERSBURG,81.86,12,11,16,80.81,84.51,12 [11 - 16],81.86% [80.81% - 84.51%],05-12-2020
140,FL- TALLAHASSEE,83.95,55,49,72,80.63,90.46,55 [49 - 72],83.95% [80.63% - 90.46%],05-12-2020
141,FL- TAMPA,82.56,54,50,67,81.1,86.22,54 [50 - 67],82.56% [81.1% - 86.22%],05-12-2020
142,GA- ALBANY,99.52,100,90,114,85.93,115.0,100 [90 - 114],99.52% [85.93% - 115.0%],05-12-2020
144,GA- ATLANTA,101.61,1759,1595,1990,88.85,118.28,1759 [1595 - 1990],101.61% [88.85% - 118.28%],05-12-2020
145,GA- AUGUSTA,84.12,52,48,62,81.83,87.86,52 [48 - 62],84.12% [81.83% - 87.86%],05-12-2020
146,GA- COLUMBUS,87.52,49,45,54,82.46,91.6,49 [45 - 54],87.52% [82.46% - 91.6%],05-12-2020
147,GA- MACON,85.89,80,70,94,81.52,93.37,80 [70 - 94],85.89% [81.52% - 93.37%],05-12-2020
148,GA- ROME,103.51,91,83,101,89.43,121.12,91 [83 - 101],103.51% [89.43% - 121.12%],05-12-2020
149,GA- SAVANNAH,86.02,73,65,82,81.85,91.61,73 [65 - 82],86.02% [81.85% - 91.61%],05-12-2020
151,ID- BOISE,81.95,14,13,19,80.48,84.19,14 [13 - 19],81.95% [80.48% - 84.19%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,81.3,0 [0 - 0],80.0% [80.0% - 81.3%],05-12-2020
154,IL- AURORA,116.92,105,97,124,97.65,157.8,105 [97 - 124],116.92% [97.65% - 157.8%],05-12-2020
155,IL- BLUE ISLAND,98.28,255,236,299,88.95,118.05,255 [236 - 299],98.28% [88.95% - 118.05%],05-12-2020
156,IL- CHICAGO,98.1,864,796,1010,88.88,117.64,864 [796 - 1010],98.1% [88.88% - 117.64%],05-12-2020
158,IL- ELGIN,122.03,253,233,296,100.53,166.74,253 [233 - 296],122.03% [100.53% - 166.74%],05-12-2020
161,IL- EVANSTON,105.65,343,317,402,92.58,133.1,343 [317 - 402],105.65% [92.58% - 133.1%],05-12-2020
163,IL- HINSDALE,106.86,162,149,190,93.0,136.27,162 [149 - 190],106.86% [93.0% - 136.27%],05-12-2020
164,IL- JOLIET,110.13,221,203,261,94.48,143.8,221 [203 - 261],110.13% [94.48% - 143.8%],05-12-2020
166,IL- MELROSE PARK,106.42,455,419,533,92.86,135.11,455 [419 - 533],106.42% [92.86% - 135.11%],05-12-2020
170,IL- PEORIA,85.55,60,55,75,82.1,93.23,60 [55 - 75],85.55% [82.1% - 93.23%],05-12-2020
171,IL- ROCKFORD,97.25,150,138,177,87.84,114.94,150 [138 - 177],97.25% [87.84% - 114.94%],05-12-2020
172,IL- SPRINGFIELD,82.58,38,34,53,80.75,88.64,38 [34 - 53],82.58% [80.75% - 88.64%],05-12-2020
173,IL- URBANA,84.22,29,25,37,81.15,90.49,29 [25 - 37],84.22% [81.15% - 90.49%],05-12-2020
175,IL- BLOOMINGTON,97.18,23,21,28,85.99,117.83,23 [21 - 28],97.18% [85.99% - 117.83%],05-12-2020
179,IN- EVANSVILLE,81.51,21,18,27,80.0,82.64,21 [18 - 27],81.51% [80.0% - 82.64%],05-12-2020
180,IN- FORT WAYNE,83.48,42,40,59,81.94,90.13,42 [40 - 59],83.48% [81.94% - 90.13%],05-12-2020
181,IN- GARY,112.07,286,261,327,94.61,140.96,286 [261 - 327],112.07% [94.61% - 140.96%],05-12-2020
183,IN- INDIANAPOLIS,99.1,674,601,818,85.86,123.96,674 [601 - 818],99.1% [85.86% - 123.96%],05-12-2020
184,IN- LAFAYETTE,87.37,30,27,38,82.83,98.89,30 [27 - 38],87.37% [82.83% - 98.89%],05-12-2020
185,IN- MUNCIE,90.39,21,18,24,80.0,99.09,21 [18 - 24],90.39% [80.0% - 99.09%],05-12-2020
186,IN- MUNSTER,107.93,180,166,207,92.91,132.6,180 [166 - 207],107.93% [92.91% - 132.6%],05-12-2020
187,IN- SOUTH BEND,90.85,84,80,107,85.62,104.72,84 [80 - 107],90.85% [85.62% - 104.72%],05-12-2020
188,IN- TERRE HAUTE,84.57,21,18,21,80.0,87.98,21 [18 - 21],84.57% [80.0% - 87.98%],05-12-2020
190,IA- CEDAR RAPIDS,95.03,91,83,107,85.91,111.63,91 [83 - 107],95.03% [85.91% - 111.63%],05-12-2020
191,IA- DAVENPORT,83.43,46,41,56,81.12,87.38,46 [41 - 56],83.43% [81.12% - 87.38%],05-12-2020
192,IA- DES MOINES,86.39,124,112,157,82.61,97.07,124 [112 - 157],86.39% [82.61% - 97.07%],05-12-2020
193,IA- DUBUQUE,87.34,24,21,27,82.39,94.68,24 [21 - 27],87.34% [82.39% - 94.68%],05-12-2020
194,IA- IOWA CITY,87.94,87,81,104,84.07,98.99,87 [81 - 104],87.94% [84.07% - 98.99%],05-12-2020
195,IA- MASON CITY,80.85,0,0,2,80.0,82.59,0 [0 - 2],80.85% [80.0% - 82.59%],05-12-2020
196,IA- SIOUX CITY,83.2,23,19,31,81.06,90.34,23 [19 - 31],83.2% [81.06% - 90.34%],05-12-2020
197,IA- WATERLOO,85.58,18,16,24,81.88,95.49,18 [16 - 24],85.58% [81.88% - 95.49%],05-12-2020
200,KS- TOPEKA,83.65,28,26,41,81.23,90.8,28 [26 - 41],83.65% [81.23% - 90.8%],05-12-2020
201,KS- WICHITA,81.87,57,51,75,80.69,85.35,57 [51 - 75],81.87% [80.69% - 85.35%],05-12-2020
203,KY- COVINGTON,87.26,35,31,41,80.0,92.99,35 [31 - 41],87.26% [80.0% - 92.99%],05-12-2020
204,KY- LEXINGTON,82.75,47,39,93,80.77,93.45,47 [39 - 93],82.75% [80.77% - 93.45%],05-12-2020
205,KY- LOUISVILLE,84.87,119,108,164,81.66,96.07,119 [108 - 164],84.87% [81.66% - 96.07%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,88.47,0 [0 - 2],80.0% [80.0% - 88.47%],05-12-2020
208,KY- PADUCAH,80.26,0,0,0,80.0,80.49,0 [0 - 0],80.26% [80.0% - 80.49%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,82.97,30,26,39,80.6,87.7,30 [26 - 39],82.97% [80.6% - 87.7%],05-12-2020
212,LA- HOUMA,83.57,7,7,11,80.0,89.84,7 [7 - 11],83.57% [80.0% - 89.84%],05-12-2020
213,LA- LAFAYETTE,80.57,0,0,3,80.0,82.45,0 [0 - 3],80.57% [80.0% - 82.45%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],05-12-2020
216,LA- METAIRIE,89.86,36,31,47,82.57,103.84,36 [31 - 47],89.86% [82.57% - 103.84%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,81.19,0 [0 - 0],80.0% [80.0% - 81.19%],05-12-2020
218,LA- NEW ORLEANS,86.53,63,56,80,81.9,95.96,63 [56 - 80],86.53% [81.9% - 95.96%],05-12-2020
219,LA- SHREVEPORT,80.58,0,0,3,80.0,81.61,0 [0 - 3],80.58% [80.0% - 81.61%],05-12-2020
220,LA- SLIDELL,95.11,28,25,35,85.16,111.35,28 [25 - 35],95.11% [85.16% - 111.35%],05-12-2020
221,ME- BANGOR,80.36,0,0,1,80.0,81.47,0 [0 - 1],80.36% [80.0% - 81.47%],05-12-2020
222,ME- PORTLAND,82.37,24,21,32,80.95,86.06,24 [21 - 32],82.37% [80.95% - 86.06%],05-12-2020
223,MD- BALTIMORE,102.24,802,741,942,91.31,125.68,802 [741 - 942],102.24% [91.31% - 125.68%],05-12-2020
225,MD- SALISBURY,92.82,59,55,69,85.12,105.83,59 [55 - 69],92.82% [85.12% - 105.83%],05-12-2020
226,MD- TAKOMA PARK,134.34,366,343,407,112.17,172.54,366 [343 - 407],134.34% [112.17% - 172.54%],05-12-2020
227,MA- BOSTON,97.45,899,806,1041,86.33,114.27,899 [806 - 1041],97.45% [86.33% - 114.27%],05-12-2020
230,MA- SPRINGFIELD,91.11,83,75,97,84.18,102.74,83 [75 - 97],91.11% [84.18% - 102.74%],05-12-2020
231,MA- WORCESTER,97.74,135,122,159,86.39,115.69,135 [122 - 159],97.74% [86.39% - 115.69%],05-12-2020
232,MI- ANN ARBOR,84.74,61,53,72,81.13,89.07,61 [53 - 72],84.74% [81.13% - 89.07%],05-12-2020
233,MI- DEARBORN,83.83,24,22,29,81.03,87.48,24 [22 - 29],83.83% [81.03% - 87.48%],05-12-2020
234,MI- DETROIT,84.36,84,74,100,81.09,88.63,84 [74 - 100],84.36% [81.09% - 88.63%],05-12-2020
235,MI- FLINT,83.5,14,12,17,80.75,85.96,14 [12 - 17],83.5% [80.75% - 85.96%],05-12-2020
236,MI- GRAND RAPIDS,81.19,5,3,8,80.13,82.04,5 [3 - 8],81.19% [80.13% - 82.04%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,81.69,0 [0 - 1],80.0% [80.0% - 81.69%],05-12-2020
239,MI- LANSING,80.82,0,0,4,80.0,83.84,0 [0 - 4],80.82% [80.0% - 83.84%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.33,0,0,1,80.0,82.05,0 [0 - 1],80.33% [80.0% - 82.05%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,84.62,20,17,24,81.27,88.95,20 [17 - 24],84.62% [81.27% - 88.95%],05-12-2020
245,MI- ROYAL OAK,83.47,35,31,42,80.95,86.74,35 [31 - 42],83.47% [80.95% - 86.74%],05-12-2020
246,MI- SAGINAW,80.42,0,0,1,80.0,81.0,0 [0 - 1],80.42% [80.0% - 81.0%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,0,80.0,82.98,0 [0 - 0],83.0% [80.0% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.75,0,0,3,80.69,82.84,0 [0 - 3],80.75% [80.69% - 82.84%],05-12-2020
251,MN- MINNEAPOLIS,87.24,311,283,388,83.07,97.92,311 [283 - 388],87.24% [83.07% - 97.92%],05-12-2020
253,MN- ROCHESTER,84.14,50,45,62,81.27,88.85,50 [45 - 62],84.14% [81.27% - 88.85%],05-12-2020
254,MN- ST CLOUD,86.36,21,19,26,81.7,94.71,21 [19 - 26],86.36% [81.7% - 94.71%],05-12-2020
256,MN- ST PAUL,89.82,110,101,136,84.68,102.63,110 [101 - 136],89.82% [84.68% - 102.63%],05-12-2020
257,MS- GULFPORT,90.88,38,35,45,83.62,103.29,38 [35 - 45],90.88% [83.62% - 103.29%],05-12-2020
258,MS- HATTIESBURG,87.26,42,36,48,80.25,94.21,42 [36 - 48],87.26% [80.25% - 94.21%],05-12-2020
259,MS- JACKSON,84.12,75,64,113,80.98,94.62,75 [64 - 113],84.12% [80.98% - 94.62%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,82.66,0 [0 - 1],80.0% [80.0% - 82.66%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,91.76,0 [0 - 5],80.0% [80.0% - 91.76%],05-12-2020
262,MS- TUPELO,81.63,7,6,19,80.0,91.1,7 [6 - 19],81.63% [80.0% - 91.1%],05-12-2020
263,MO- CAPE GIRARDEAU,80.21,0,0,0,80.0,80.29,0 [0 - 0],80.21% [80.0% - 80.29%],05-12-2020
264,MO- COLUMBIA,80.67,0,0,6,80.65,83.58,0 [0 - 6],80.67% [80.65% - 83.58%],05-12-2020
267,MO- JOPLIN,80.0,0,0,2,80.0,81.57,0 [0 - 2],80.0% [80.0% - 81.57%],05-12-2020
268,MO- KANSAS CITY,85.61,246,227,294,82.89,92.06,246 [227 - 294],85.61% [82.89% - 92.06%],05-12-2020
270,MO- SPRINGFIELD,81.45,11,10,16,80.61,83.68,11 [10 - 16],81.45% [80.61% - 83.68%],05-12-2020
273,MO- ST LOUIS,82.35,168,153,205,81.06,85.66,168 [153 - 205],82.35% [81.06% - 85.66%],05-12-2020
274,MT- BILLINGS,80.99,7,7,9,80.05,82.31,7 [7 - 9],80.99% [80.05% - 82.31%],05-12-2020
275,MT- GREAT FALLS,80.01,0,0,0,80.0,80.75,0 [0 - 0],80.01% [80.0% - 80.75%],05-12-2020
276,MT- MISSOULA,80.89,0,0,2,80.0,81.98,0 [0 - 2],80.89% [80.0% - 81.98%],05-12-2020
277,NE- LINCOLN,102.59,229,205,256,87.02,119.03,229 [205 - 256],102.59% [87.02% - 119.03%],05-12-2020
278,NE- OMAHA,111.44,888,814,951,92.9,126.68,888 [814 - 951],111.44% [92.9% - 126.68%],05-12-2020
279,NV- LAS VEGAS,91.11,214,196,256,84.92,104.01,214 [196 - 256],91.11% [84.92% - 104.01%],05-12-2020
280,NV- RENO,86.05,56,50,65,81.77,92.29,56 [50 - 65],86.05% [81.77% - 92.29%],05-12-2020
281,NH- LEBANON,82.79,8,7,13,80.51,87.21,8 [7 - 13],82.79% [80.51% - 87.21%],05-12-2020
282,NH- MANCHESTER,84.18,36,33,42,81.52,87.8,36 [33 - 42],84.18% [81.52% - 87.8%],05-12-2020
283,NJ- CAMDEN,84.47,149,135,188,81.67,90.87,149 [135 - 188],84.47% [81.67% - 90.87%],05-12-2020
284,NJ- HACKENSACK,89.15,133,119,165,83.7,100.41,133 [119 - 165],89.15% [83.7% - 100.41%],05-12-2020
285,NJ- MORRISTOWN,91.94,92,82,113,84.56,106.92,92 [82 - 113],91.94% [84.56% - 106.92%],05-12-2020
288,NJ- NEW BRUNSWICK,87.68,86,77,107,82.78,97.43,86 [77 - 107],87.68% [82.78% - 97.43%],05-12-2020
289,NJ- NEWARK,87.22,142,125,173,82.69,95.9,142 [125 - 173],87.22% [82.69% - 95.9%],05-12-2020
291,NJ- PATERSON,87.68,34,31,43,82.72,97.32,34 [31 - 43],87.68% [82.72% - 97.32%],05-12-2020
292,NJ- RIDGEWOOD,98.57,55,50,71,87.95,125.08,55 [50 - 71],98.57% [87.95% - 125.08%],05-12-2020
293,NM- ALBUQUERQUE,92.84,213,193,262,84.76,110.22,213 [193 - 262],92.84% [84.76% - 110.22%],05-12-2020
295,NY- ALBANY,88.6,163,145,234,83.08,107.15,163 [145 - 234],88.6% [83.08% - 107.15%],05-12-2020
296,NY- BINGHAMTON,81.53,2,1,8,80.0,90.23,2 [1 - 8],81.53% [80.0% - 90.23%],05-12-2020
297,NY- BRONX,96.08,225,202,300,86.74,123.31,225 [202 - 300],96.08% [86.74% - 123.31%],05-12-2020
299,NY- BUFFALO,81.97,28,24,42,80.58,87.26,28 [24 - 42],81.97% [80.58% - 87.26%],05-12-2020
300,NY- ELMIRA,81.07,4,3,9,80.0,86.78,4 [3 - 9],81.07% [80.0% - 86.78%],05-12-2020
301,NY- EAST LONG ISLAND,97.53,756,673,1015,87.22,128.83,756 [673 - 1015],97.53% [87.22% - 128.83%],05-12-2020
304,NY- ROCHESTER,81.98,23,21,39,80.71,89.32,23 [21 - 39],81.98% [80.71% - 89.32%],05-12-2020
307,NY- SYRACUSE,80.93,7,6,21,80.32,87.22,7 [6 - 21],80.93% [80.32% - 87.22%],05-12-2020
308,NY- WHITE PLAINS,95.19,174,157,228,86.6,119.24,174 [157 - 228],95.19% [86.6% - 119.24%],05-12-2020
309,NC- ASHEVILLE,82.03,14,13,23,80.64,85.59,14 [13 - 23],82.03% [80.64% - 85.59%],05-12-2020
311,NC- CHARLOTTE,90.77,327,298,387,84.8,102.03,327 [298 - 387],90.77% [84.8% - 102.03%],05-12-2020
312,NC- DURHAM,86.67,158,144,198,82.9,96.44,158 [144 - 198],86.67% [82.9% - 96.44%],05-12-2020
313,NC- GREENSBORO,86.58,58,53,72,82.68,94.83,58 [53 - 72],86.58% [82.68% - 94.83%],05-12-2020
314,NC- GREENVILLE,83.92,49,44,61,80.96,88.29,49 [44 - 61],83.92% [80.96% - 88.29%],05-12-2020
315,NC- HICKORY,85.65,15,13,20,81.6,92.43,15 [13 - 20],85.65% [81.6% - 92.43%],05-12-2020
318,NC- RALEIGH,94.56,321,292,385,86.09,111.15,321 [292 - 385],94.56% [86.09% - 111.15%],05-12-2020
319,NC- WILMINGTON,86.58,42,38,50,81.89,93.06,42 [38 - 50],86.58% [81.89% - 93.06%],05-12-2020
320,NC- WINSTON-SALEM,85.55,105,94,124,81.6,91.22,105 [94 - 124],85.55% [81.6% - 91.22%],05-12-2020
321,ND- BISMARCK,82.84,7,7,11,80.84,87.28,7 [7 - 11],82.84% [80.84% - 87.28%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.39,0,0,3,80.0,81.68,0 [0 - 3],80.39% [80.0% - 81.68%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.51,0 [0 - 0],80.0% [80.0% - 80.51%],05-12-2020
324,ND- MINOT,81.13,0,0,1,80.0,82.86,0 [0 - 1],81.13% [80.0% - 82.86%],05-12-2020
325,OH- AKRON,88.6,110,101,133,83.75,98.59,110 [101 - 133],88.6% [83.75% - 98.59%],05-12-2020
326,OH- CANTON,86.45,72,66,90,82.36,95.37,72 [66 - 90],86.45% [82.36% - 95.37%],05-12-2020
327,OH- CINCINNATI,84.47,120,112,148,82.34,89.8,120 [112 - 148],84.47% [82.34% - 89.8%],05-12-2020
328,OH- CLEVELAND,87.83,383,348,450,83.17,96.59,383 [348 - 450],87.83% [83.17% - 96.59%],05-12-2020
329,OH- COLUMBUS,82.85,137,124,179,80.93,87.48,137 [124 - 179],82.85% [80.93% - 87.48%],05-12-2020
330,OH- DAYTON,82.8,49,44,64,80.46,86.73,49 [44 - 64],82.8% [80.46% - 86.73%],05-12-2020
331,OH- ELYRIA,92.1,42,39,51,85.1,105.66,42 [39 - 51],92.1% [85.1% - 105.66%],05-12-2020
332,OH- KETTERING,84.78,28,26,33,81.73,89.6,28 [26 - 33],84.78% [81.73% - 89.6%],05-12-2020
334,OH- TOLEDO,82.68,55,50,72,80.95,87.04,55 [50 - 72],82.68% [80.95% - 87.04%],05-12-2020
335,OH- YOUNGSTOWN,84.82,62,56,75,81.77,90.0,62 [56 - 75],84.82% [81.77% - 90.0%],05-12-2020
336,OK- LAWTON,81.43,10,8,12,80.0,84.49,10 [8 - 12],81.43% [80.0% - 84.49%],05-12-2020
339,OK- OKLAHOMA CITY,86.49,246,223,300,82.49,95.74,246 [223 - 300],86.49% [82.49% - 95.74%],05-12-2020
340,OK- TULSA,83.08,86,77,111,81.06,88.9,86 [77 - 111],83.08% [81.06% - 88.9%],05-12-2020
341,OR- BEND,83.6,6,6,8,80.99,89.38,6 [6 - 8],83.6% [80.99% - 89.38%],05-12-2020
