HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
102,CO- COLORADO SPRINGS,100.08,105,95,127,87.05,126.09,105 [95 - 127],100.08% [87.05% - 126.09%],05-12-2020
103,CO- DENVER,101.8,534,485,634,88.48,128.11,534 [485 - 634],101.8% [88.48% - 128.11%],05-12-2020
104,CO- FORT COLLINS,92.51,40,37,48,85.63,108.33,40 [37 - 48],92.51% [85.63% - 108.33%],05-12-2020
105,CO- GRAND JUNCTION,97.26,68,62,79,87.07,116.11,68 [62 - 79],97.26% [87.07% - 116.11%],05-12-2020
106,CO- GREELEY,94.6,55,51,67,85.41,114.49,55 [51 - 67],94.6% [85.41% - 114.49%],05-12-2020
107,CO- PUEBLO,83.5,7,7,12,81.13,88.77,7 [7 - 12],83.5% [81.13% - 88.77%],05-12-2020
109,CT- BRIDGEPORT,94.73,116,104,135,84.07,111.74,116 [104 - 135],94.73% [84.07% - 111.74%],05-12-2020
110,CT- HARTFORD,89.68,153,134,188,81.54,103.07,153 [134 - 188],89.68% [81.54% - 103.07%],05-12-2020
111,CT- NEW HAVEN,89.97,180,159,221,82.15,104.82,180 [159 - 221],89.97% [82.15% - 104.82%],05-12-2020
112,DE- WILMINGTON,89.24,88,81,104,84.67,98.9,88 [81 - 104],89.24% [84.67% - 98.9%],05-12-2020
113,DC- WASHINGTON,117.69,1116,1038,1261,100.31,148.97,1116 [1038 - 1261],117.69% [100.31% - 148.97%],05-12-2020
115,FL- BRADENTON,83.88,7,7,12,81.83,91.57,7 [7 - 12],83.88% [81.83% - 91.57%],05-12-2020
116,FL- CLEARWATER,82.82,21,20,27,80.98,87.27,21 [20 - 27],82.82% [80.98% - 87.27%],05-12-2020
118,FL- FORT LAUDERDALE,84.32,189,173,239,81.71,91.31,189 [173 - 239],84.32% [81.71% - 91.31%],05-12-2020
119,FL- FORT MYERS,83.57,67,61,85,81.23,89.62,67 [61 - 85],83.57% [81.23% - 89.62%],05-12-2020
120,FL- GAINESVILLE,81.71,14,14,21,80.81,86.3,14 [14 - 21],81.71% [80.81% - 86.3%],05-12-2020
122,FL- HUDSON,82.99,14,13,19,80.56,87.59,14 [13 - 19],82.99% [80.56% - 87.59%],05-12-2020
123,FL- JACKSONVILLE,82.86,74,65,96,80.71,88.2,74 [65 - 96],82.86% [80.71% - 88.2%],05-12-2020
124,FL- LAKELAND,83.23,14,13,19,81.22,88.33,14 [13 - 19],83.23% [81.22% - 88.33%],05-12-2020
127,FL- MIAMI,84.23,233,212,293,81.6,91.18,233 [212 - 293],84.23% [81.6% - 91.18%],05-12-2020
129,FL- OCALA,83.85,21,20,26,81.1,88.04,21 [20 - 26],83.85% [81.1% - 88.04%],05-12-2020
130,FL- ORLANDO,83.05,162,147,202,81.24,87.83,162 [147 - 202],83.05% [81.24% - 87.83%],05-12-2020
131,FL- ORMOND BEACH,82.41,21,19,25,80.48,85.14,21 [19 - 25],82.41% [80.48% - 85.14%],05-12-2020
133,FL- PANAMA CITY,80.33,2,1,3,80.0,82.26,2 [1 - 3],80.33% [80.0% - 82.26%],05-12-2020
134,FL- PENSACOLA,81.96,21,20,27,80.34,85.49,21 [20 - 27],81.96% [80.34% - 85.49%],05-12-2020
137,FL- SARASOTA,82.43,18,17,23,80.97,86.92,18 [17 - 23],82.43% [80.97% - 86.92%],05-12-2020
139,FL- ST PETERSBURG,82.35,14,13,19,80.81,86.01,14 [13 - 19],82.35% [80.81% - 86.01%],05-12-2020
140,FL- TALLAHASSEE,86.89,108,94,125,80.63,95.39,108 [94 - 125],86.89% [80.63% - 95.39%],05-12-2020
141,FL- TAMPA,83.24,64,59,83,81.24,88.26,64 [59 - 83],83.24% [81.24% - 88.26%],05-12-2020
142,GA- ALBANY,99.18,98,88,112,84.89,117.35,98 [88 - 112],99.18% [84.89% - 117.35%],05-12-2020
144,GA- ATLANTA,111.22,2127,1908,2439,91.05,139.44,2127 [1908 - 2439],111.22% [91.05% - 139.44%],05-12-2020
145,GA- AUGUSTA,86.0,79,72,97,82.04,93.77,79 [72 - 97],86.0% [82.04% - 93.77%],05-12-2020
146,GA- COLUMBUS,89.05,55,49,64,82.94,96.68,55 [49 - 64],89.05% [82.94% - 96.68%],05-12-2020
147,GA- MACON,90.28,120,105,145,81.52,101.82,120 [105 - 145],90.28% [81.52% - 101.82%],05-12-2020
148,GA- ROME,105.74,97,88,111,88.74,130.27,97 [88 - 111],105.74% [88.74% - 130.27%],05-12-2020
149,GA- SAVANNAH,89.21,97,86,116,82.33,98.12,97 [86 - 116],89.21% [82.33% - 98.12%],05-12-2020
151,ID- BOISE,81.95,14,14,20,80.91,85.54,14 [14 - 20],81.95% [80.91% - 85.54%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,82.17,0 [0 - 0],80.0% [80.0% - 82.17%],05-12-2020
154,IL- AURORA,131.65,141,130,167,102.77,192.71,141 [130 - 167],131.65% [102.77% - 192.71%],05-12-2020
155,IL- BLUE ISLAND,104.51,326,299,381,91.08,132.44,326 [299 - 381],104.51% [91.08% - 132.44%],05-12-2020
156,IL- CHICAGO,104.23,1094,1004,1278,90.96,131.83,1094 [1004 - 1278],104.23% [90.96% - 131.83%],05-12-2020
158,IL- ELGIN,137.23,326,300,381,105.78,202.1,326 [300 - 381],137.23% [105.78% - 202.1%],05-12-2020
161,IL- EVANSTON,114.3,434,398,507,95.56,153.1,434 [398 - 507],114.3% [95.56% - 153.1%],05-12-2020
163,IL- HINSDALE,116.67,210,193,247,96.36,159.0,210 [193 - 247],116.67% [96.36% - 159.0%],05-12-2020
164,IL- JOLIET,121.97,293,268,346,98.33,172.38,293 [268 - 346],121.97% [98.33% - 172.38%],05-12-2020
166,IL- MELROSE PARK,115.73,581,533,680,96.06,156.66,581 [533 - 680],115.73% [96.06% - 156.66%],05-12-2020
170,IL- PEORIA,89.89,97,87,125,83.23,105.5,97 [87 - 125],89.89% [83.23% - 105.5%],05-12-2020
171,IL- ROCKFORD,106.32,216,198,258,91.76,137.54,216 [198 - 258],106.32% [91.76% - 137.54%],05-12-2020
172,IL- SPRINGFIELD,86.24,91,81,120,81.45,98.59,91 [81 - 120],86.24% [81.45% - 98.59%],05-12-2020
173,IL- URBANA,87.51,41,36,58,81.54,103.97,41 [36 - 58],87.51% [81.54% - 103.97%],05-12-2020
175,IL- BLOOMINGTON,106.82,36,33,46,92.36,148.54,36 [33 - 46],106.82% [92.36% - 148.54%],05-12-2020
179,IN- EVANSVILLE,82.11,21,18,42,80.0,89.24,21 [18 - 42],82.11% [80.0% - 89.24%],05-12-2020
180,IN- FORT WAYNE,86.51,77,70,122,81.94,107.22,77 [70 - 122],86.51% [81.94% - 107.22%],05-12-2020
181,IN- GARY,129.47,399,361,465,99.85,181.26,399 [361 - 465],129.47% [99.85% - 181.26%],05-12-2020
183,IN- INDIANAPOLIS,106.26,903,802,1134,87.32,149.13,903 [802 - 1134],106.26% [87.32% - 149.13%],05-12-2020
184,IN- LAFAYETTE,94.27,49,46,64,85.8,115.36,49 [46 - 64],94.27% [85.8% - 115.36%],05-12-2020
185,IN- MUNCIE,91.63,21,18,34,80.0,118.66,21 [18 - 34],91.63% [80.0% - 118.66%],05-12-2020
186,IN- MUNSTER,120.75,250,229,290,97.94,161.98,250 [229 - 290],120.75% [97.94% - 161.98%],05-12-2020
187,IN- SOUTH BEND,98.29,149,133,175,87.06,118.91,149 [133 - 175],98.29% [87.06% - 118.91%],05-12-2020
188,IN- TERRE HAUTE,87.99,21,18,25,80.0,96.88,21 [18 - 25],87.99% [80.0% - 96.88%],05-12-2020
190,IA- CEDAR RAPIDS,101.35,122,112,145,88.78,126.42,122 [112 - 145],101.35% [88.78% - 126.42%],05-12-2020
191,IA- DAVENPORT,86.54,80,74,95,82.52,93.95,80 [74 - 95],86.54% [82.52% - 93.95%],05-12-2020
192,IA- DES MOINES,91.67,215,192,273,83.86,110.79,215 [192 - 273],91.67% [83.86% - 110.79%],05-12-2020
193,IA- DUBUQUE,92.21,35,32,41,83.67,103.49,35 [32 - 41],92.21% [83.67% - 103.49%],05-12-2020
194,IA- IOWA CITY,92.75,125,114,145,84.58,104.96,125 [114 - 145],92.75% [84.58% - 104.96%],05-12-2020
195,IA- MASON CITY,81.8,1,0,8,80.0,90.5,1 [0 - 8],81.8% [80.0% - 90.5%],05-12-2020
196,IA- SIOUX CITY,88.93,57,50,68,81.86,99.79,57 [50 - 68],88.93% [81.86% - 99.79%],05-12-2020
197,IA- WATERLOO,92.22,36,32,47,82.97,110.05,36 [32 - 47],92.22% [82.97% - 110.05%],05-12-2020
200,KS- TOPEKA,86.8,60,54,84,82.07,103.08,60 [54 - 84],86.8% [82.07% - 103.08%],05-12-2020
201,KS- WICHITA,83.78,106,95,145,80.97,91.31,106 [95 - 145],83.78% [80.97% - 91.31%],05-12-2020
203,KY- COVINGTON,90.31,56,51,65,82.72,97.53,56 [51 - 65],90.31% [82.72% - 97.53%],05-12-2020
204,KY- LEXINGTON,82.7,77,69,144,80.77,96.77,77 [69 - 144],82.7% [80.77% - 96.77%],05-12-2020
205,KY- LOUISVILLE,86.25,167,146,236,81.68,103.09,167 [146 - 236],86.25% [81.68% - 103.09%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,4,80.0,88.69,0 [0 - 4],80.0% [80.0% - 88.69%],05-12-2020
208,KY- PADUCAH,80.41,0,0,7,80.0,82.9,0 [0 - 7],80.41% [80.0% - 82.9%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,82.54,29,25,39,80.48,87.06,29 [25 - 39],82.54% [80.48% - 87.06%],05-12-2020
212,LA- HOUMA,83.56,7,7,10,80.0,88.42,7 [7 - 10],83.56% [80.0% - 88.42%],05-12-2020
213,LA- LAFAYETTE,80.41,0,0,4,80.0,82.27,0 [0 - 4],80.41% [80.0% - 82.27%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],05-12-2020
216,LA- METAIRIE,85.36,28,25,36,81.29,96.82,28 [25 - 36],85.36% [81.29% - 96.82%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.76,0 [0 - 0],80.0% [80.0% - 80.76%],05-12-2020
218,LA- NEW ORLEANS,83.77,48,43,60,80.74,90.64,48 [43 - 60],83.77% [80.74% - 90.64%],05-12-2020
219,LA- SHREVEPORT,80.51,3,2,6,80.0,81.75,3 [2 - 6],80.51% [80.0% - 81.75%],05-12-2020
220,LA- SLIDELL,92.07,28,25,34,80.99,107.18,28 [25 - 34],92.07% [80.99% - 107.18%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,81.56,0 [0 - 1],80.18% [80.0% - 81.56%],05-12-2020
222,ME- PORTLAND,81.76,21,19,28,80.46,85.56,21 [19 - 28],81.76% [80.46% - 85.56%],05-12-2020
223,MD- BALTIMORE,111.77,1155,1067,1369,95.86,149.21,1155 [1067 - 1369],111.77% [95.86% - 149.21%],05-12-2020
225,MD- SALISBURY,98.09,90,81,106,86.72,117.89,90 [81 - 106],98.09% [86.72% - 117.89%],05-12-2020
226,MD- TAKOMA PARK,151.0,486,453,544,119.94,205.56,486 [453 - 544],151.0% [119.94% - 205.56%],05-12-2020
227,MA- BOSTON,94.01,787,702,945,84.12,111.77,787 [702 - 945],94.01% [84.12% - 111.77%],05-12-2020
230,MA- SPRINGFIELD,89.78,78,71,95,83.25,101.99,78 [71 - 95],89.78% [83.25% - 101.99%],05-12-2020
231,MA- WORCESTER,94.53,120,107,145,84.14,113.8,120 [107 - 145],94.53% [84.14% - 113.8%],05-12-2020
232,MI- ANN ARBOR,82.31,27,23,36,80.31,85.97,27 [23 - 36],82.31% [80.31% - 85.97%],05-12-2020
233,MI- DEARBORN,81.98,11,10,14,80.43,84.68,11 [10 - 14],81.98% [80.43% - 84.68%],05-12-2020
234,MI- DETROIT,82.37,44,39,54,80.47,85.49,44 [39 - 54],82.37% [80.47% - 85.49%],05-12-2020
235,MI- FLINT,81.4,3,3,6,80.0,84.45,3 [3 - 6],81.4% [80.0% - 84.45%],05-12-2020
236,MI- GRAND RAPIDS,80.54,0,0,2,80.0,81.52,0 [0 - 2],80.54% [80.0% - 81.52%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,0,80.0,80.81,0 [0 - 0],80.0% [80.0% - 80.81%],05-12-2020
239,MI- LANSING,80.8,0,0,2,80.0,82.41,0 [0 - 2],80.8% [80.0% - 82.41%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.39,7,7,10,80.51,85.66,7 [7 - 10],82.39% [80.51% - 85.66%],05-12-2020
245,MI- ROYAL OAK,81.8,17,15,21,80.38,84.28,17 [15 - 21],81.8% [80.38% - 84.28%],05-12-2020
246,MI- SAGINAW,80.0,0,0,0,80.0,80.57,0 [0 - 0],80.0% [80.0% - 80.57%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,0,80.0,82.98,0 [0 - 0],83.0% [80.0% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.94,3,3,7,80.52,84.56,3 [3 - 7],80.94% [80.52% - 84.56%],05-12-2020
251,MN- MINNEAPOLIS,87.85,360,323,476,82.75,103.25,360 [323 - 476],87.85% [82.75% - 103.25%],05-12-2020
253,MN- ROCHESTER,84.26,53,47,71,80.88,92.04,53 [47 - 71],84.26% [80.88% - 92.04%],05-12-2020
254,MN- ST CLOUD,86.61,22,19,30,81.7,99.38,22 [19 - 30],86.61% [81.7% - 99.38%],05-12-2020
256,MN- ST PAUL,90.29,123,112,159,84.03,108.8,123 [112 - 159],90.29% [84.03% - 108.8%],05-12-2020
257,MS- GULFPORT,91.17,43,39,54,83.62,108.33,43 [39 - 54],91.17% [83.62% - 108.33%],05-12-2020
258,MS- HATTIESBURG,87.06,42,36,58,80.0,100.58,42 [36 - 58],87.06% [80.0% - 100.58%],05-12-2020
259,MS- JACKSON,84.37,105,94,163,81.0,99.06,105 [94 - 163],84.37% [81.0% - 99.06%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,3,80.0,84.81,0 [0 - 3],80.0% [80.0% - 84.81%],05-12-2020
261,MS- OXFORD,81.82,6,5,13,80.0,94.26,6 [5 - 13],81.82% [80.0% - 94.26%],05-12-2020
262,MS- TUPELO,82.16,18,15,37,80.0,94.6,18 [15 - 37],82.16% [80.0% - 94.6%],05-12-2020
263,MO- CAPE GIRARDEAU,80.3,0,0,2,80.0,82.43,0 [0 - 2],80.3% [80.0% - 82.43%],05-12-2020
264,MO- COLUMBIA,81.87,14,13,23,80.65,86.62,14 [13 - 23],81.87% [80.65% - 86.62%],05-12-2020
267,MO- JOPLIN,80.84,0,0,4,80.0,84.51,0 [0 - 4],80.84% [80.0% - 84.51%],05-12-2020
268,MO- KANSAS CITY,88.78,373,341,450,83.95,99.84,373 [341 - 450],88.78% [83.95% - 99.84%],05-12-2020
270,MO- SPRINGFIELD,81.95,15,13,26,80.61,87.71,15 [13 - 26],81.95% [80.61% - 87.71%],05-12-2020
273,MO- ST LOUIS,83.87,257,232,316,81.45,89.39,257 [232 - 316],83.87% [81.45% - 89.39%],05-12-2020
274,MT- BILLINGS,81.06,8,7,11,80.23,82.76,8 [7 - 11],81.06% [80.23% - 82.76%],05-12-2020
275,MT- GREAT FALLS,80.07,0,0,0,80.0,80.75,0 [0 - 0],80.07% [80.0% - 80.75%],05-12-2020
276,MT- MISSOULA,81.03,0,0,2,80.0,82.76,0 [0 - 2],81.03% [80.0% - 82.76%],05-12-2020
277,NE- LINCOLN,112.45,317,284,351,89.31,136.34,317 [284 - 351],112.45% [89.31% - 136.34%],05-12-2020
278,NE- OMAHA,112.36,872,802,931,94.21,126.88,872 [802 - 931],112.36% [94.21% - 126.88%],05-12-2020
279,NV- LAS VEGAS,93.17,283,261,342,85.83,110.67,283 [261 - 342],93.17% [85.83% - 110.67%],05-12-2020
280,NV- RENO,86.78,68,61,85,81.72,97.28,68 [61 - 85],86.78% [81.72% - 97.28%],05-12-2020
281,NH- LEBANON,83.53,17,15,22,80.51,89.78,17 [15 - 22],83.53% [80.51% - 89.78%],05-12-2020
282,NH- MANCHESTER,84.18,42,38,49,81.32,88.61,42 [38 - 49],84.18% [81.32% - 88.61%],05-12-2020
283,NJ- CAMDEN,83.38,142,128,180,81.11,89.33,142 [128 - 180],83.38% [81.11% - 89.33%],05-12-2020
284,NJ- HACKENSACK,85.34,98,90,118,81.8,92.95,98 [90 - 118],85.34% [81.8% - 92.95%],05-12-2020
285,NJ- MORRISTOWN,87.66,76,69,92,82.65,99.35,76 [69 - 92],87.66% [82.65% - 99.35%],05-12-2020
288,NJ- NEW BRUNSWICK,84.96,70,64,86,81.63,92.69,70 [64 - 86],84.96% [81.63% - 92.69%],05-12-2020
289,NJ- NEWARK,84.45,105,96,128,81.52,90.78,105 [96 - 128],84.45% [81.52% - 90.78%],05-12-2020
291,NJ- PATERSON,84.76,28,26,34,81.61,91.88,28 [26 - 34],84.76% [81.61% - 91.88%],05-12-2020
292,NJ- RIDGEWOOD,90.52,35,32,46,83.54,108.28,35 [32 - 46],90.52% [83.54% - 108.28%],05-12-2020
293,NM- ALBUQUERQUE,94.64,267,239,346,84.41,120.73,267 [239 - 346],94.64% [84.41% - 120.73%],05-12-2020
295,NY- ALBANY,85.41,135,120,190,81.34,100.41,135 [120 - 190],85.41% [81.34% - 100.41%],05-12-2020
296,NY- BINGHAMTON,80.56,3,2,9,80.0,89.8,3 [2 - 9],80.56% [80.0% - 89.8%],05-12-2020
297,NY- BRONX,88.45,152,139,197,83.23,106.16,152 [139 - 197],88.45% [83.23% - 106.16%],05-12-2020
299,NY- BUFFALO,81.17,21,20,37,80.58,86.54,21 [20 - 37],81.17% [80.58% - 86.54%],05-12-2020
300,NY- ELMIRA,80.19,2,1,7,80.0,86.78,2 [1 - 7],80.19% [80.0% - 86.78%],05-12-2020
301,NY- EAST LONG ISLAND,89.31,506,460,671,83.37,110.36,506 [460 - 671],89.31% [83.37% - 110.36%],05-12-2020
304,NY- ROCHESTER,81.42,21,20,38,80.71,88.72,21 [20 - 38],81.42% [80.71% - 88.72%],05-12-2020
307,NY- SYRACUSE,80.78,7,6,22,80.0,86.69,7 [6 - 22],80.78% [80.0% - 86.69%],05-12-2020
308,NY- WHITE PLAINS,88.07,112,103,145,83.17,103.37,112 [103 - 145],88.07% [83.17% - 103.37%],05-12-2020
309,NC- ASHEVILLE,83.94,42,37,56,81.22,92.19,42 [37 - 56],83.94% [81.22% - 92.19%],05-12-2020
311,NC- CHARLOTTE,95.84,498,454,600,86.35,115.34,498 [454 - 600],95.84% [86.35% - 115.34%],05-12-2020
312,NC- DURHAM,90.87,292,260,351,83.6,105.69,292 [260 - 351],90.87% [83.6% - 105.69%],05-12-2020
313,NC- GREENSBORO,90.86,104,95,128,84.07,105.2,104 [95 - 128],90.86% [84.07% - 105.2%],05-12-2020
314,NC- GREENVILLE,85.79,74,66,103,81.47,96.9,74 [66 - 103],85.79% [81.47% - 96.9%],05-12-2020
315,NC- HICKORY,89.55,35,32,44,82.81,102.73,35 [32 - 44],89.55% [82.81% - 102.73%],05-12-2020
318,NC- RALEIGH,100.82,479,432,589,87.56,129.68,479 [432 - 589],100.82% [87.56% - 129.68%],05-12-2020
319,NC- WILMINGTON,89.72,61,55,77,82.47,103.09,61 [55 - 77],89.72% [82.47% - 103.09%],05-12-2020
320,NC- WINSTON-SALEM,88.06,160,144,201,82.55,99.47,160 [144 - 201],88.06% [82.55% - 99.47%],05-12-2020
321,ND- BISMARCK,83.65,14,13,18,80.84,89.67,14 [13 - 18],83.65% [80.84% - 89.67%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.56,3,3,8,80.34,83.3,3 [3 - 8],80.56% [80.34% - 83.3%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,81.53,0 [0 - 0],80.0% [80.0% - 81.53%],05-12-2020
324,ND- MINOT,81.22,1,0,3,80.0,84.43,1 [0 - 3],81.22% [80.0% - 84.43%],05-12-2020
325,OH- AKRON,91.62,145,133,180,84.33,107.66,145 [133 - 180],91.62% [84.33% - 107.66%],05-12-2020
326,OH- CANTON,89.25,103,92,129,83.22,103.92,103 [92 - 129],89.25% [83.22% - 103.92%],05-12-2020
327,OH- CINCINNATI,86.34,159,145,201,82.96,96.65,159 [145 - 201],86.34% [82.96% - 96.65%],05-12-2020
328,OH- CLEVELAND,90.13,468,423,571,83.78,103.84,468 [423 - 571],90.13% [83.78% - 103.84%],05-12-2020
329,OH- COLUMBUS,84.11,202,182,274,81.38,93.33,202 [182 - 274],84.11% [81.38% - 93.33%],05-12-2020
330,OH- DAYTON,84.14,71,63,96,80.95,92.88,71 [63 - 96],84.14% [80.95% - 92.88%],05-12-2020
331,OH- ELYRIA,95.42,56,51,69,85.1,116.41,56 [51 - 69],95.42% [85.1% - 116.41%],05-12-2020
332,OH- KETTERING,86.62,38,35,47,82.68,95.22,38 [35 - 47],86.62% [82.68% - 95.22%],05-12-2020
334,OH- TOLEDO,83.72,86,79,109,81.69,90.15,86 [79 - 109],83.72% [81.69% - 90.15%],05-12-2020
335,OH- YOUNGSTOWN,86.51,84,76,105,81.85,95.04,84 [76 - 105],86.51% [81.85% - 95.04%],05-12-2020
336,OK- LAWTON,83.99,14,12,19,80.0,92.62,14 [12 - 19],83.99% [80.0% - 92.62%],05-12-2020
339,OK- OKLAHOMA CITY,88.97,308,278,393,82.77,104.24,308 [278 - 393],88.97% [82.77% - 104.24%],05-12-2020
340,OK- TULSA,85.63,152,133,194,81.12,95.25,152 [133 - 194],85.63% [81.12% - 95.25%],05-12-2020
341,OR- BEND,83.17,7,7,9,80.99,89.88,7 [7 - 9],83.17% [80.99% - 89.88%],05-12-2020
