HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
83,CA- SAN LUIS OBISPO,83.81,14,13,24,81.1,98.2,14 [13 - 24],83.81% [81.1% - 98.2%],05-12-2020
85,CA- SAN MATEO CO.,84.51,117,105,162,81.15,95.8,117 [105 - 162],84.51% [81.15% - 95.8%],05-12-2020
86,CA- SANTA BARBARA,83.35,28,25,43,80.62,93.46,28 [25 - 43],83.35% [80.62% - 93.46%],05-12-2020
87,CA- SANTA CRUZ,89.58,30,26,45,81.67,116.49,30 [26 - 45],89.58% [81.67% - 116.49%],05-12-2020
89,CA- SANTA ROSA,83.35,56,50,81,80.75,92.41,56 [50 - 81],83.35% [80.75% - 92.41%],05-12-2020
91,CA- STOCKTON,86.72,70,63,98,81.41,104.93,70 [63 - 98],86.72% [81.41% - 104.93%],05-12-2020
96,CA- VENTURA,83.72,56,50,84,80.83,95.26,56 [50 - 84],83.72% [80.83% - 95.26%],05-12-2020
101,CO- BOULDER,88.19,35,32,44,81.89,100.42,35 [32 - 44],88.19% [81.89% - 100.42%],05-12-2020
102,CO- COLORADO SPRINGS,86.43,64,57,82,81.35,98.07,64 [57 - 82],86.43% [81.35% - 98.07%],05-12-2020
103,CO- DENVER,87.33,350,311,434,81.59,99.09,350 [311 - 434],87.33% [81.59% - 99.09%],05-12-2020
104,CO- FORT COLLINS,84.43,28,25,35,80.94,92.05,28 [25 - 35],84.43% [80.94% - 92.05%],05-12-2020
105,CO- GRAND JUNCTION,85.45,37,33,46,81.01,93.01,37 [33 - 46],85.45% [81.01% - 93.01%],05-12-2020
106,CO- GREELEY,85.23,35,32,45,81.16,93.26,35 [32 - 45],85.23% [81.16% - 93.26%],05-12-2020
107,CO- PUEBLO,81.17,7,6,10,80.0,83.63,7 [6 - 10],81.17% [80.0% - 83.63%],05-12-2020
109,CT- BRIDGEPORT,85.91,96,88,131,82.36,99.59,96 [88 - 131],85.91% [82.36% - 99.59%],05-12-2020
110,CT- HARTFORD,84.43,141,126,198,81.17,96.19,141 [126 - 198],84.43% [81.17% - 96.19%],05-12-2020
111,CT- NEW HAVEN,84.03,151,136,219,81.53,96.23,151 [136 - 219],84.03% [81.53% - 96.23%],05-12-2020
112,DE- WILMINGTON,85.4,95,87,118,82.04,93.27,95 [87 - 118],85.4% [82.04% - 93.27%],05-12-2020
113,DC- WASHINGTON,100.66,1233,1119,1430,88.65,121.23,1233 [1119 - 1430],100.66% [88.65% - 121.23%],05-12-2020
115,FL- BRADENTON,80.97,0,0,3,80.0,83.81,0 [0 - 3],80.97% [80.0% - 83.81%],05-12-2020
116,FL- CLEARWATER,80.51,7,7,11,80.24,82.5,7 [7 - 11],80.51% [80.24% - 82.5%],05-12-2020
118,FL- FORT LAUDERDALE,80.86,73,66,112,80.29,83.93,73 [66 - 112],80.86% [80.29% - 83.93%],05-12-2020
119,FL- FORT MYERS,80.63,21,20,35,80.18,83.27,21 [20 - 35],80.63% [80.18% - 83.27%],05-12-2020
120,FL- GAINESVILLE,80.41,7,6,11,80.0,82.12,7 [6 - 11],80.41% [80.0% - 82.12%],05-12-2020
122,FL- HUDSON,80.3,0,0,5,80.0,82.72,0 [0 - 5],80.3% [80.0% - 82.72%],05-12-2020
123,FL- JACKSONVILLE,80.49,21,20,39,80.14,83.03,21 [20 - 39],80.49% [80.14% - 83.03%],05-12-2020
124,FL- LAKELAND,80.55,1,1,5,80.37,83.0,1 [1 - 5],80.55% [80.37% - 83.0%],05-12-2020
127,FL- MIAMI,80.81,85,77,132,80.26,83.87,85 [77 - 132],80.81% [80.26% - 83.87%],05-12-2020
129,FL- OCALA,80.55,7,6,10,80.0,82.49,7 [6 - 10],80.55% [80.0% - 82.49%],05-12-2020
130,FL- ORLANDO,80.61,63,56,95,80.11,82.76,63 [56 - 95],80.61% [80.11% - 82.76%],05-12-2020
131,FL- ORMOND BEACH,80.27,0,0,4,80.0,81.75,0 [0 - 4],80.27% [80.0% - 81.75%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.19,4,3,11,80.0,82.09,4 [3 - 11],80.19% [80.0% - 82.09%],05-12-2020
137,FL- SARASOTA,80.5,7,7,11,80.0,82.56,7 [7 - 11],80.5% [80.0% - 82.56%],05-12-2020
139,FL- ST PETERSBURG,80.43,0,0,4,80.19,82.13,0 [0 - 4],80.43% [80.19% - 82.13%],05-12-2020
140,FL- TALLAHASSEE,81.05,28,24,45,80.0,85.41,28 [24 - 45],81.05% [80.0% - 85.41%],05-12-2020
141,FL- TAMPA,80.6,21,20,36,80.16,82.93,21 [20 - 36],80.6% [80.16% - 82.93%],05-12-2020
142,GA- ALBANY,84.81,48,42,62,80.66,92.61,48 [42 - 62],84.81% [80.66% - 92.61%],05-12-2020
144,GA- ATLANTA,86.82,812,726,1130,81.73,104.32,812 [726 - 1130],86.82% [81.73% - 104.32%],05-12-2020
145,GA- AUGUSTA,81.05,24,19,38,80.0,84.52,24 [19 - 38],81.05% [80.0% - 84.52%],05-12-2020
146,GA- COLUMBUS,82.19,21,20,29,80.79,86.59,21 [20 - 29],82.19% [80.79% - 86.59%],05-12-2020
147,GA- MACON,80.78,14,12,38,80.0,88.14,14 [12 - 38],80.78% [80.0% - 88.14%],05-12-2020
148,GA- ROME,85.08,35,31,50,80.14,98.44,35 [31 - 50],85.08% [80.14% - 98.44%],05-12-2020
149,GA- SAVANNAH,81.35,21,19,36,80.44,86.03,21 [19 - 36],81.35% [80.44% - 86.03%],05-12-2020
151,ID- BOISE,80.49,7,6,11,80.0,81.93,7 [6 - 11],80.49% [80.0% - 81.93%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
154,IL- AURORA,106.27,135,122,165,87.78,145.09,135 [122 - 165],106.27% [87.78% - 145.09%],05-12-2020
155,IL- BLUE ISLAND,92.36,310,279,375,83.9,109.77,310 [279 - 375],92.36% [83.9% - 109.77%],05-12-2020
156,IL- CHICAGO,91.43,1042,937,1259,83.86,107.08,1042 [937 - 1259],91.43% [83.86% - 107.08%],05-12-2020
158,IL- ELGIN,109.03,312,281,379,89.48,150.53,312 [281 - 379],109.03% [89.48% - 150.53%],05-12-2020
161,IL- EVANSTON,97.3,414,373,501,85.55,121.6,414 [373 - 501],97.3% [85.55% - 121.6%],05-12-2020
163,IL- HINSDALE,98.57,201,181,244,85.73,125.09,201 [181 - 244],98.57% [85.73% - 125.09%],05-12-2020
164,IL- JOLIET,101.54,282,253,345,86.64,133.39,282 [253 - 345],101.54% [86.64% - 133.39%],05-12-2020
166,IL- MELROSE PARK,98.03,555,499,672,85.66,123.63,555 [499 - 672],98.03% [85.66% - 123.63%],05-12-2020
170,IL- PEORIA,85.48,99,88,134,81.13,97.11,99 [88 - 134],85.48% [81.13% - 97.11%],05-12-2020
171,IL- ROCKFORD,93.99,211,190,267,84.9,117.62,211 [190 - 267],93.99% [84.9% - 117.62%],05-12-2020
172,IL- SPRINGFIELD,83.66,91,79,127,80.24,92.53,91 [79 - 127],83.66% [80.24% - 92.53%],05-12-2020
173,IL- URBANA,84.1,42,37,63,80.58,96.55,42 [37 - 63],84.1% [80.58% - 96.55%],05-12-2020
175,IL- BLOOMINGTON,95.7,37,32,50,82.25,125.32,37 [32 - 50],95.7% [82.25% - 125.32%],05-12-2020
179,IN- EVANSVILLE,81.06,21,18,35,80.0,85.38,21 [18 - 35],81.06% [80.0% - 85.38%],05-12-2020
180,IN- FORT WAYNE,81.95,42,40,83,80.95,93.52,42 [40 - 83],81.95% [80.95% - 93.52%],05-12-2020
181,IN- GARY,101.01,313,282,384,87.04,131.53,313 [282 - 384],101.01% [87.04% - 131.53%],05-12-2020
183,IN- INDIANAPOLIS,89.12,584,511,810,81.34,111.56,584 [511 - 810],89.12% [81.34% - 111.56%],05-12-2020
184,IN- LAFAYETTE,84.23,28,24,43,80.0,96.73,28 [24 - 43],84.23% [80.0% - 96.73%],05-12-2020
185,IN- MUNCIE,85.15,21,18,27,80.0,96.23,21 [18 - 27],85.15% [80.0% - 96.23%],05-12-2020
186,IN- MUNSTER,97.52,197,179,242,86.15,122.72,197 [179 - 242],97.52% [86.15% - 122.72%],05-12-2020
187,IN- SOUTH BEND,85.79,84,77,117,82.09,99.16,84 [77 - 117],85.79% [82.09% - 99.16%],05-12-2020
188,IN- TERRE HAUTE,84.0,21,18,25,80.0,89.28,21 [18 - 25],84.0% [80.0% - 89.28%],05-12-2020
190,IA- CEDAR RAPIDS,90.63,117,104,144,82.24,107.15,117 [104 - 144],90.63% [82.24% - 107.15%],05-12-2020
191,IA- DAVENPORT,83.7,80,70,101,80.58,89.54,80 [70 - 101],83.7% [80.58% - 89.54%],05-12-2020
192,IA- DES MOINES,86.47,209,184,288,81.12,101.41,209 [184 - 288],86.47% [81.12% - 101.41%],05-12-2020
193,IA- DUBUQUE,87.27,35,32,43,81.28,96.15,35 [32 - 43],87.27% [81.28% - 96.15%],05-12-2020
194,IA- IOWA CITY,85.87,113,100,139,81.24,94.82,113 [100 - 139],85.87% [81.24% - 94.82%],05-12-2020
195,IA- MASON CITY,80.96,1,0,10,80.0,89.0,1 [0 - 10],80.96% [80.0% - 89.0%],05-12-2020
196,IA- SIOUX CITY,84.46,47,41,62,80.53,92.46,47 [41 - 62],84.46% [80.53% - 92.46%],05-12-2020
197,IA- WATERLOO,86.51,35,31,50,80.94,99.72,35 [31 - 50],86.51% [80.94% - 99.72%],05-12-2020
200,KS- TOPEKA,83.71,56,50,85,80.58,95.84,56 [50 - 85],83.71% [80.58% - 95.84%],05-12-2020
201,KS- WICHITA,82.08,100,87,150,80.36,88.4,100 [87 - 150],82.08% [80.36% - 88.4%],05-12-2020
203,KY- COVINGTON,83.63,35,31,49,80.0,92.62,35 [31 - 49],83.63% [80.0% - 92.62%],05-12-2020
204,KY- LEXINGTON,81.54,77,69,161,80.38,92.04,77 [69 - 161],81.54% [80.38% - 92.04%],05-12-2020
205,KY- LOUISVILLE,83.1,146,128,225,80.79,93.93,146 [128 - 225],83.1% [80.79% - 93.93%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,5,80.0,87.63,0 [0 - 5],80.0% [80.0% - 87.63%],05-12-2020
208,KY- PADUCAH,80.2,0,0,10,80.0,83.58,0 [0 - 10],80.2% [80.0% - 83.58%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.25,28,24,39,80.0,84.27,28 [24 - 39],81.25% [80.0% - 84.27%],05-12-2020
212,LA- HOUMA,81.52,5,5,9,80.0,84.42,5 [5 - 9],81.52% [80.0% - 84.42%],05-12-2020
213,LA- LAFAYETTE,80.0,0,0,5,80.0,81.67,0 [0 - 5],80.0% [80.0% - 81.67%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,81.87,14,13,25,80.4,88.51,14 [13 - 25],81.87% [80.4% - 88.51%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,81.34,30,27,44,80.37,85.2,30 [27 - 44],81.34% [80.37% - 85.2%],05-12-2020
219,LA- SHREVEPORT,80.23,0,0,3,80.0,80.8,0 [0 - 3],80.23% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,85.6,28,24,34,80.0,93.89,28 [24 - 34],85.6% [80.0% - 93.89%],05-12-2020
221,ME- BANGOR,80.18,0,0,2,80.0,81.38,0 [0 - 2],80.18% [80.0% - 81.38%],05-12-2020
222,ME- PORTLAND,81.4,34,30,45,80.23,84.15,34 [30 - 45],81.4% [80.23% - 84.15%],05-12-2020
223,MD- BALTIMORE,96.61,1248,1119,1537,85.6,120.4,1248 [1119 - 1537],96.61% [85.6% - 120.4%],05-12-2020
225,MD- SALISBURY,92.14,109,97,134,82.35,108.39,109 [97 - 134],92.14% [82.35% - 108.39%],05-12-2020
226,MD- TAKOMA PARK,121.47,530,483,613,96.63,163.61,530 [483 - 613],121.47% [96.63% - 163.61%],05-12-2020
227,MA- BOSTON,87.61,832,746,1095,82.22,103.83,832 [746 - 1095],87.61% [82.22% - 103.83%],05-12-2020
230,MA- SPRINGFIELD,85.31,84,77,111,81.75,96.8,84 [77 - 111],85.31% [81.75% - 96.8%],05-12-2020
231,MA- WORCESTER,88.09,131,118,174,82.31,105.64,131 [118 - 174],88.09% [82.31% - 105.64%],05-12-2020
232,MI- ANN ARBOR,81.37,41,36,56,80.12,84.35,41 [36 - 56],81.37% [80.12% - 84.35%],05-12-2020
233,MI- DEARBORN,81.03,14,13,20,80.18,83.41,14 [13 - 20],81.03% [80.18% - 83.41%],05-12-2020
234,MI- DETROIT,81.23,54,48,73,80.21,84.06,54 [48 - 73],81.23% [80.21% - 84.06%],05-12-2020
235,MI- FLINT,81.0,7,7,12,80.0,83.47,7 [7 - 12],81.0% [80.0% - 83.47%],05-12-2020
236,MI- GRAND RAPIDS,80.27,0,0,3,80.0,81.17,0 [0 - 3],80.27% [80.0% - 81.17%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,2,80.0,81.08,0 [0 - 2],80.0% [80.0% - 81.08%],05-12-2020
239,MI- LANSING,80.41,0,0,5,80.0,82.35,0 [0 - 5],80.41% [80.0% - 82.35%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,1,80.0,81.31,0 [0 - 1],80.0% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.24,11,10,17,80.25,84.14,11 [10 - 17],81.24% [80.25% - 84.14%],05-12-2020
245,MI- ROYAL OAK,80.93,21,19,30,80.23,83.1,21 [19 - 30],80.93% [80.23% - 83.1%],05-12-2020
246,MI- SAGINAW,80.0,0,0,2,80.0,80.81,0 [0 - 2],80.0% [80.0% - 80.81%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,1,80.0,82.98,0 [0 - 1],81.5% [80.0% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,81.14,8,7,16,80.34,85.34,8 [7 - 16],81.14% [80.34% - 85.34%],05-12-2020
251,MN- MINNEAPOLIS,86.41,543,483,735,81.81,100.83,543 [483 - 735],86.41% [81.81% - 100.83%],05-12-2020
253,MN- ROCHESTER,83.12,77,68,104,80.77,90.04,77 [68 - 104],83.12% [80.77% - 90.04%],05-12-2020
254,MN- ST CLOUD,85.13,34,31,49,81.56,98.67,34 [31 - 49],85.13% [81.56% - 98.67%],05-12-2020
256,MN- ST PAUL,88.51,192,173,254,82.76,106.0,192 [173 - 254],88.51% [82.76% - 106.0%],05-12-2020
257,MS- GULFPORT,85.47,42,38,54,81.68,96.17,42 [38 - 54],85.47% [81.68% - 96.17%],05-12-2020
258,MS- HATTIESBURG,83.53,42,36,61,80.0,93.39,42 [36 - 61],83.53% [80.0% - 93.39%],05-12-2020
259,MS- JACKSON,81.91,83,72,149,80.29,91.67,83 [72 - 149],81.91% [80.29% - 91.67%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,5,80.0,83.07,0 [0 - 5],80.0% [80.0% - 83.07%],05-12-2020
261,MS- OXFORD,80.3,1,0,9,80.0,89.09,1 [0 - 9],80.3% [80.0% - 89.09%],05-12-2020
262,MS- TUPELO,80.82,7,6,30,80.0,89.45,7 [6 - 30],80.82% [80.0% - 89.45%],05-12-2020
263,MO- CAPE GIRARDEAU,80.15,0,0,2,80.0,81.66,0 [0 - 2],80.15% [80.0% - 81.66%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,13,80.0,84.12,0 [0 - 13],80.34% [80.0% - 84.12%],05-12-2020
267,MO- JOPLIN,80.0,0,0,5,80.0,83.67,0 [0 - 5],80.0% [80.0% - 83.67%],05-12-2020
268,MO- KANSAS CITY,84.0,315,284,410,81.35,91.68,315 [284 - 410],84.0% [81.35% - 91.68%],05-12-2020
270,MO- SPRINGFIELD,80.63,7,6,19,80.2,84.59,7 [6 - 19],80.63% [80.2% - 84.59%],05-12-2020
273,MO- ST LOUIS,81.73,206,185,283,80.51,85.57,206 [185 - 283],81.73% [80.51% - 85.57%],05-12-2020
274,MT- BILLINGS,80.12,0,0,3,80.0,81.0,0 [0 - 3],80.12% [80.0% - 81.0%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.0,0,0,0,80.0,80.43,0 [0 - 0],80.0% [80.0% - 80.43%],05-12-2020
277,NE- LINCOLN,92.3,224,200,276,83.21,111.95,224 [200 - 276],92.3% [83.21% - 111.95%],05-12-2020
278,NE- OMAHA,91.56,627,571,715,84.3,102.32,627 [571 - 715],91.56% [84.3% - 102.32%],05-12-2020
279,NV- LAS VEGAS,86.0,238,216,309,82.01,97.61,238 [216 - 309],86.0% [82.01% - 97.61%],05-12-2020
280,NV- RENO,83.03,56,50,78,80.62,90.46,56 [50 - 78],83.03% [80.62% - 90.46%],05-12-2020
281,NH- LEBANON,81.29,7,7,11,80.0,84.02,7 [7 - 11],81.29% [80.0% - 84.02%],05-12-2020
282,NH- MANCHESTER,82.19,42,38,52,80.51,85.57,42 [38 - 52],82.19% [80.51% - 85.57%],05-12-2020
283,NJ- CAMDEN,81.61,126,112,169,80.39,85.22,126 [112 - 169],81.61% [80.39% - 85.22%],05-12-2020
284,NJ- HACKENSACK,82.3,83,75,110,80.7,87.05,83 [75 - 110],82.3% [80.7% - 87.05%],05-12-2020
285,NJ- MORRISTOWN,83.09,58,51,79,80.62,90.48,58 [51 - 79],83.09% [80.62% - 90.48%],05-12-2020
288,NJ- NEW BRUNSWICK,82.16,56,51,76,80.61,86.98,56 [51 - 76],82.16% [80.61% - 86.98%],05-12-2020
289,NJ- NEWARK,81.88,87,78,116,80.53,85.9,87 [78 - 116],81.88% [80.53% - 85.9%],05-12-2020
291,NJ- PATERSON,81.94,19,17,27,80.42,86.28,19 [17 - 27],81.94% [80.42% - 86.28%],05-12-2020
292,NJ- RIDGEWOOD,84.72,33,30,46,81.39,95.15,33 [30 - 46],84.72% [81.39% - 95.15%],05-12-2020
293,NM- ALBUQUERQUE,90.8,359,324,487,83.6,115.43,359 [324 - 487],90.8% [83.6% - 115.43%],05-12-2020
295,NY- ALBANY,82.27,109,95,177,80.28,91.54,109 [95 - 177],82.27% [80.28% - 91.54%],05-12-2020
296,NY- BINGHAMTON,80.2,1,0,8,80.0,85.71,1 [0 - 8],80.2% [80.0% - 85.71%],05-12-2020
297,NY- BRONX,83.67,129,114,183,80.88,93.29,129 [114 - 183],83.67% [80.88% - 93.29%],05-12-2020
299,NY- BUFFALO,80.59,21,19,40,80.17,84.26,21 [19 - 40],80.59% [80.17% - 84.26%],05-12-2020
300,NY- ELMIRA,80.0,0,0,6,80.0,84.09,0 [0 - 6],80.0% [80.0% - 84.09%],05-12-2020
301,NY- EAST LONG ISLAND,84.01,434,383,623,80.96,95.36,434 [383 - 623],84.01% [80.96% - 95.36%],05-12-2020
304,NY- ROCHESTER,80.71,21,19,40,80.3,85.2,21 [19 - 40],80.71% [80.3% - 85.2%],05-12-2020
307,NY- SYRACUSE,80.37,7,6,23,80.0,84.25,7 [6 - 23],80.37% [80.0% - 84.25%],05-12-2020
308,NY- WHITE PLAINS,83.36,98,87,137,80.91,91.72,98 [87 - 137],83.36% [80.91% - 91.72%],05-12-2020
309,NC- ASHEVILLE,82.69,47,42,69,80.64,89.48,47 [42 - 69],82.69% [80.64% - 89.48%],05-12-2020
311,NC- CHARLOTTE,88.24,474,425,605,82.76,102.81,474 [425 - 605],88.24% [82.76% - 102.81%],05-12-2020
312,NC- DURHAM,86.81,310,274,403,81.49,99.38,310 [274 - 403],86.81% [81.49% - 99.38%],05-12-2020
313,NC- GREENSBORO,86.28,108,97,146,81.9,99.34,108 [97 - 146],86.28% [81.9% - 99.34%],05-12-2020
314,NC- GREENVILLE,83.39,80,70,122,80.72,93.87,80 [70 - 122],83.39% [80.72% - 93.87%],05-12-2020
315,NC- HICKORY,86.1,41,37,56,81.2,97.78,41 [37 - 56],86.1% [81.2% - 97.78%],05-12-2020
318,NC- RALEIGH,91.83,497,442,656,83.31,115.94,497 [442 - 656],91.83% [83.31% - 115.94%],05-12-2020
319,NC- WILMINGTON,85.53,63,56,88,80.99,97.34,63 [56 - 88],85.53% [80.99% - 97.34%],05-12-2020
320,NC- WINSTON-SALEM,84.75,169,150,233,81.06,95.54,169 [150 - 233],84.75% [81.06% - 95.54%],05-12-2020
321,ND- BISMARCK,81.42,7,6,11,80.0,84.18,7 [6 - 11],81.42% [80.0% - 84.18%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.59,7,6,13,80.0,82.46,7 [6 - 13],80.59% [80.0% - 82.46%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,1,80.0,81.36,0 [0 - 1],80.0% [80.0% - 81.36%],05-12-2020
324,ND- MINOT,80.57,0,0,2,80.0,81.86,0 [0 - 2],80.57% [80.0% - 81.86%],05-12-2020
325,OH- AKRON,83.83,91,80,128,80.49,93.89,91 [80 - 128],83.83% [80.49% - 93.89%],05-12-2020
326,OH- CANTON,82.93,60,52,90,80.57,92.39,60 [52 - 90],82.93% [80.57% - 92.39%],05-12-2020
327,OH- CINCINNATI,81.97,89,80,140,80.54,88.89,89 [80 - 140],81.97% [80.54% - 88.89%],05-12-2020
328,OH- CLEVELAND,83.19,280,250,396,80.76,91.79,280 [250 - 396],83.19% [80.76% - 91.79%],05-12-2020
329,OH- COLUMBUS,81.37,121,107,198,80.26,87.12,121 [107 - 198],81.37% [80.26% - 87.12%],05-12-2020
330,OH- DAYTON,81.64,49,44,76,80.21,86.82,49 [44 - 76],81.64% [80.21% - 86.82%],05-12-2020
331,OH- ELYRIA,85.31,35,32,49,81.24,97.79,35 [32 - 49],85.31% [81.24% - 97.79%],05-12-2020
332,OH- KETTERING,82.31,21,19,32,80.52,88.13,21 [19 - 32],82.31% [80.52% - 88.13%],05-12-2020
334,OH- TOLEDO,81.27,49,44,71,80.26,84.77,49 [44 - 71],81.27% [80.26% - 84.77%],05-12-2020
335,OH- YOUNGSTOWN,82.25,56,49,77,80.35,87.65,56 [49 - 77],82.25% [80.35% - 87.65%],05-12-2020
336,OK- LAWTON,80.0,0,0,7,80.0,85.33,0 [0 - 7],80.0% [80.0% - 85.33%],05-12-2020
339,OK- OKLAHOMA CITY,82.1,136,117,216,80.24,90.24,136 [117 - 216],82.1% [80.24% - 90.24%],05-12-2020
340,OK- TULSA,81.13,56,51,99,80.28,86.55,56 [51 - 99],81.13% [80.28% - 86.55%],05-12-2020
341,OR- BEND,81.84,7,7,10,80.49,86.91,7 [7 - 10],81.84% [80.49% - 86.91%],05-12-2020
