HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
131,FL- ORMOND BEACH,80.54,7,7,10,80.24,81.75,7 [7 - 10],80.54% [80.24% - 81.75%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.66,14,12,18,80.0,81.96,14 [12 - 18],80.66% [80.0% - 81.96%],05-12-2020
137,FL- SARASOTA,81.06,14,14,16,80.48,82.15,14 [14 - 16],81.06% [80.48% - 82.15%],05-12-2020
139,FL- ST PETERSBURG,80.76,7,7,10,80.31,82.0,7 [7 - 10],80.76% [80.31% - 82.0%],05-12-2020
140,FL- TALLAHASSEE,81.05,28,24,32,80.04,82.26,28 [24 - 32],81.05% [80.04% - 82.26%],05-12-2020
141,FL- TAMPA,81.03,42,39,53,80.42,82.82,42 [39 - 53],81.03% [80.42% - 82.82%],05-12-2020
142,GA- ALBANY,86.32,63,56,69,81.32,90.35,63 [56 - 69],86.32% [81.32% - 90.35%],05-12-2020
144,GA- ATLANTA,86.62,789,721,950,82.8,95.3,789 [721 - 950],86.62% [82.8% - 95.3%],05-12-2020
145,GA- AUGUSTA,80.92,21,20,25,80.37,82.12,21 [20 - 25],80.92% [80.37% - 82.12%],05-12-2020
146,GA- COLUMBUS,81.76,16,15,21,80.79,83.89,16 [15 - 21],81.76% [80.79% - 83.89%],05-12-2020
147,GA- MACON,80.78,14,12,25,80.0,83.62,14 [12 - 25],80.78% [80.0% - 83.62%],05-12-2020
148,GA- ROME,85.08,35,32,45,81.37,93.93,35 [32 - 45],85.08% [81.37% - 93.93%],05-12-2020
149,GA- SAVANNAH,80.93,14,14,23,80.63,83.4,14 [14 - 23],80.93% [80.63% - 83.4%],05-12-2020
151,ID- BOISE,80.73,11,10,15,80.24,81.49,11 [10 - 15],80.73% [80.24% - 81.49%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
154,IL- AURORA,96.39,82,76,96,87.02,111.88,82 [76 - 96],96.39% [87.02% - 111.88%],05-12-2020
155,IL- BLUE ISLAND,88.28,206,189,237,83.79,95.85,206 [189 - 237],88.28% [83.79% - 95.85%],05-12-2020
156,IL- CHICAGO,88.19,697,639,802,83.79,95.69,697 [639 - 802],88.19% [83.79% - 95.69%],05-12-2020
158,IL- ELGIN,98.69,199,183,231,88.66,116.1,199 [183 - 231],98.69% [88.66% - 116.1%],05-12-2020
161,IL- EVANSTON,91.59,277,254,318,85.38,102.19,277 [254 - 318],91.59% [85.38% - 102.19%],05-12-2020
163,IL- HINSDALE,92.07,130,119,150,85.36,103.18,130 [119 - 150],92.07% [85.36% - 103.18%],05-12-2020
164,IL- JOLIET,93.57,175,160,202,86.26,106.02,175 [160 - 202],93.57% [86.26% - 106.02%],05-12-2020
166,IL- MELROSE PARK,91.9,365,335,421,85.43,102.88,365 [335 - 421],91.9% [85.43% - 102.88%],05-12-2020
170,IL- PEORIA,82.24,38,35,47,80.91,85.16,38 [35 - 47],82.24% [80.91% - 85.16%],05-12-2020
171,IL- ROCKFORD,87.47,110,101,127,83.07,93.98,110 [101 - 127],87.47% [83.07% - 93.98%],05-12-2020
172,IL- SPRINGFIELD,81.0,22,19,32,80.24,83.26,22 [19 - 32],81.0% [80.24% - 83.26%],05-12-2020
173,IL- URBANA,81.47,11,10,16,80.58,83.75,11 [10 - 16],81.47% [80.58% - 83.75%],05-12-2020
175,IL- BLOOMINGTON,87.86,18,16,21,82.25,94.98,18 [16 - 21],87.86% [82.25% - 94.98%],05-12-2020
179,IN- EVANSVILLE,80.3,6,3,9,80.0,81.03,6 [3 - 9],80.3% [80.0% - 81.03%],05-12-2020
180,IN- FORT WAYNE,80.97,21,21,29,80.95,83.66,21 [21 - 29],80.97% [80.95% - 83.66%],05-12-2020
181,IN- GARY,92.82,192,177,218,86.11,103.37,192 [177 - 218],92.82% [86.11% - 103.37%],05-12-2020
183,IN- INDIANAPOLIS,88.06,511,460,600,82.34,96.27,511 [460 - 600],88.06% [82.34% - 96.27%],05-12-2020
184,IN- LAFAYETTE,82.91,21,18,25,80.0,87.02,21 [18 - 25],82.91% [80.0% - 87.02%],05-12-2020
185,IN- MUNCIE,85.15,21,18,24,80.0,86.68,21 [18 - 24],85.15% [80.0% - 86.68%],05-12-2020
186,IN- MUNSTER,91.38,129,119,147,85.72,100.54,129 [119 - 147],91.38% [85.72% - 100.54%],05-12-2020
187,IN- SOUTH BEND,85.06,77,71,85,82.09,88.83,77 [71 - 85],85.06% [82.09% - 88.83%],05-12-2020
188,IN- TERRE HAUTE,80.0,0,0,3,80.0,83.9,0 [0 - 3],80.0% [80.0% - 83.9%],05-12-2020
190,IA- CEDAR RAPIDS,86.36,67,61,80,82.24,92.81,67 [61 - 80],86.36% [82.24% - 92.81%],05-12-2020
191,IA- DAVENPORT,81.22,21,18,27,80.54,82.79,21 [18 - 27],81.22% [80.54% - 82.79%],05-12-2020
192,IA- DES MOINES,82.49,79,71,100,81.06,86.53,79 [71 - 100],82.49% [81.06% - 86.53%],05-12-2020
193,IA- DUBUQUE,82.7,14,13,17,81.28,85.87,14 [13 - 17],82.7% [81.28% - 85.87%],05-12-2020
194,IA- IOWA CITY,83.38,61,56,76,81.44,88.23,61 [56 - 76],83.38% [81.44% - 88.23%],05-12-2020
195,IA- MASON CITY,80.0,0,0,0,80.0,80.82,0 [0 - 0],80.0% [80.0% - 80.82%],05-12-2020
196,IA- SIOUX CITY,81.04,6,6,11,80.53,83.18,6 [6 - 11],81.04% [80.53% - 83.18%],05-12-2020
197,IA- WATERLOO,81.94,7,7,11,80.94,86.1,7 [7 - 11],81.94% [80.94% - 86.1%],05-12-2020
200,KS- TOPEKA,81.51,21,19,27,80.58,83.81,21 [19 - 27],81.51% [80.58% - 83.81%],05-12-2020
201,KS- WICHITA,80.62,30,27,42,80.18,82.0,30 [27 - 42],80.62% [80.18% - 82.0%],05-12-2020
203,KY- COVINGTON,83.63,35,31,41,80.0,86.81,35 [31 - 41],83.63% [80.0% - 86.81%],05-12-2020
204,KY- LEXINGTON,81.93,98,87,137,80.38,86.68,98 [87 - 137],81.93% [80.38% - 86.68%],05-12-2020
205,KY- LOUISVILLE,82.98,140,126,171,80.83,87.16,140 [126 - 171],82.98% [80.83% - 87.16%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,84.24,0 [0 - 2],80.0% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.06,0,0,0,80.0,80.18,0 [0 - 0],80.06% [80.0% - 80.18%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.72,41,36,51,80.36,84.23,41 [36 - 51],81.72% [80.36% - 84.23%],05-12-2020
212,LA- HOUMA,81.79,7,7,11,80.0,85.28,7 [7 - 11],81.79% [80.0% - 85.28%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,86.1,60,54,71,81.68,93.25,60 [54 - 71],86.1% [81.68% - 93.25%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,84.11,96,86,114,81.28,89.03,96 [86 - 114],84.11% [81.28% - 89.03%],05-12-2020
219,LA- SHREVEPORT,80.36,4,3,7,80.0,80.8,4 [3 - 7],80.36% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,86.99,33,31,40,83.17,96.67,33 [31 - 40],86.99% [83.17% - 96.67%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,80.64,0 [0 - 1],80.18% [80.0% - 80.64%],05-12-2020
222,ME- PORTLAND,81.4,35,32,41,80.53,82.93,35 [32 - 41],81.4% [80.53% - 82.93%],05-12-2020
223,MD- BALTIMORE,90.42,698,643,807,84.97,99.93,698 [643 - 807],90.42% [84.97% - 99.93%],05-12-2020
225,MD- SALISBURY,86.62,61,55,70,81.81,92.38,61 [55 - 70],86.62% [81.81% - 92.38%],05-12-2020
226,MD- TAKOMA PARK,105.05,319,298,353,93.83,121.18,319 [298 - 353],105.05% [93.83% - 121.18%],05-12-2020
227,MA- BOSTON,88.17,893,819,1051,83.63,97.43,893 [819 - 1051],88.17% [83.63% - 97.43%],05-12-2020
230,MA- SPRINGFIELD,85.43,82,75,97,82.31,91.18,82 [75 - 97],85.43% [82.31% - 91.18%],05-12-2020
231,MA- WORCESTER,88.29,133,123,158,83.59,98.03,133 [123 - 158],88.29% [83.59% - 98.03%],05-12-2020
232,MI- ANN ARBOR,82.35,73,65,87,80.64,85.02,73 [65 - 87],82.35% [80.64% - 85.02%],05-12-2020
233,MI- DEARBORN,81.93,28,26,33,80.61,84.14,28 [26 - 33],81.93% [80.61% - 84.14%],05-12-2020
234,MI- DETROIT,82.16,97,87,116,80.67,84.81,97 [87 - 116],82.16% [80.67% - 84.81%],05-12-2020
235,MI- FLINT,81.58,15,13,18,80.45,83.02,15 [13 - 18],81.58% [80.45% - 83.02%],05-12-2020
236,MI- GRAND RAPIDS,80.57,9,8,11,80.13,81.0,9 [8 - 11],80.57% [80.13% - 81.0%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,80.81,0 [0 - 1],80.0% [80.0% - 80.81%],05-12-2020
239,MI- LANSING,80.41,0,0,5,80.0,82.21,0 [0 - 5],80.41% [80.0% - 82.21%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.21,0,0,1,80.0,81.31,0 [0 - 1],80.21% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.31,24,22,29,80.76,84.98,24 [22 - 29],82.31% [80.76% - 84.98%],05-12-2020
245,MI- ROYAL OAK,81.73,41,38,49,80.57,83.75,41 [38 - 49],81.73% [80.57% - 83.75%],05-12-2020
246,MI- SAGINAW,80.3,0,0,1,80.0,80.57,0 [0 - 1],80.3% [80.0% - 80.57%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.37,0,0,2,80.09,80.86,0 [0 - 2],80.37% [80.09% - 80.86%],05-12-2020
251,MN- MINNEAPOLIS,83.52,297,271,358,81.55,87.88,297 [271 - 358],83.52% [81.55% - 87.88%],05-12-2020
253,MN- ROCHESTER,82.04,48,42,55,80.46,83.73,48 [42 - 55],82.04% [80.46% - 83.73%],05-12-2020
254,MN- ST CLOUD,83.13,20,18,24,80.85,86.22,20 [18 - 24],83.13% [80.85% - 86.22%],05-12-2020
256,MN- ST PAUL,84.82,108,101,129,82.45,90.07,108 [101 - 129],84.82% [82.45% - 90.07%],05-12-2020
257,MS- GULFPORT,85.47,42,39,49,81.81,91.0,42 [39 - 49],85.47% [81.81% - 91.0%],05-12-2020
258,MS- HATTIESBURG,83.53,42,37,48,80.17,86.78,42 [37 - 48],83.53% [80.17% - 86.78%],05-12-2020
259,MS- JACKSON,82.08,91,82,123,80.58,86.61,91 [82 - 123],82.08% [80.58% - 86.61%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.33,0 [0 - 1],80.0% [80.0% - 81.33%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.02,0 [0 - 5],80.0% [80.0% - 85.02%],05-12-2020
262,MS- TUPELO,80.82,7,6,19,80.0,84.36,7 [6 - 19],80.82% [80.0% - 84.36%],05-12-2020
263,MO- CAPE GIRARDEAU,80.06,0,0,0,80.0,80.1,0 [0 - 0],80.06% [80.0% - 80.1%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,4,80.11,81.68,0 [0 - 4],80.34% [80.11% - 81.68%],05-12-2020
267,MO- JOPLIN,80.0,0,0,0,80.0,80.63,0 [0 - 0],80.0% [80.0% - 80.63%],05-12-2020
268,MO- KANSAS CITY,82.33,182,167,217,81.2,85.07,182 [167 - 217],82.33% [81.2% - 85.07%],05-12-2020
270,MO- SPRINGFIELD,80.63,7,7,10,80.31,81.48,7 [7 - 10],80.63% [80.31% - 81.48%],05-12-2020
273,MO- ST LOUIS,80.9,109,101,138,80.51,82.4,109 [101 - 138],80.9% [80.51% - 82.4%],05-12-2020
274,MT- BILLINGS,80.39,7,6,9,80.0,81.0,7 [6 - 9],80.39% [80.0% - 81.0%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.0,0,0,0,80.0,80.43,0 [0 - 0],80.0% [80.0% - 80.43%],05-12-2020
277,NE- LINCOLN,87.73,137,125,165,83.32,96.55,137 [125 - 165],87.73% [83.32% - 96.55%],05-12-2020
278,NE- OMAHA,92.61,686,630,759,85.89,101.69,686 [630 - 759],92.61% [85.89% - 101.69%],05-12-2020
279,NV- LAS VEGAS,85.74,231,213,271,82.67,91.95,231 [213 - 271],85.74% [82.67% - 91.95%],05-12-2020
280,NV- RENO,83.03,56,51,65,81.04,85.99,56 [51 - 65],83.03% [81.04% - 85.99%],05-12-2020
281,NH- LEBANON,81.48,14,13,16,80.21,83.4,14 [13 - 16],81.48% [80.21% - 83.4%],05-12-2020
282,NH- MANCHESTER,82.14,42,39,48,80.81,84.0,42 [39 - 48],82.14% [80.81% - 84.0%],05-12-2020
283,NJ- CAMDEN,82.76,218,199,256,81.08,86.01,218 [199 - 256],82.76% [81.08% - 86.01%],05-12-2020
284,NJ- HACKENSACK,85.8,212,195,250,82.63,92.79,212 [195 - 250],85.8% [82.63% - 92.79%],05-12-2020
285,NJ- MORRISTOWN,87.12,134,123,159,82.96,95.72,134 [123 - 159],87.12% [82.96% - 95.72%],05-12-2020
288,NJ- NEW BRUNSWICK,84.49,120,110,144,81.92,90.23,120 [110 - 144],84.49% [81.92% - 90.23%],05-12-2020
289,NJ- NEWARK,84.3,206,189,244,81.95,89.65,206 [189 - 244],84.3% [81.95% - 89.65%],05-12-2020
291,NJ- PATERSON,84.69,51,47,61,81.87,90.27,51 [47 - 61],84.69% [81.87% - 90.27%],05-12-2020
292,NJ- RIDGEWOOD,92.29,93,85,112,85.05,108.16,93 [85 - 112],92.29% [85.05% - 108.16%],05-12-2020
293,NM- ALBUQUERQUE,86.24,205,190,250,83.04,93.84,205 [190 - 250],86.24% [83.04% - 93.84%],05-12-2020
295,NY- ALBANY,85.74,280,251,351,81.97,95.4,280 [251 - 351],85.74% [81.97% - 95.4%],05-12-2020
296,NY- BINGHAMTON,81.19,7,6,12,80.0,85.06,7 [6 - 12],81.19% [80.0% - 85.06%],05-12-2020
297,NY- BRONX,90.7,383,347,466,84.17,106.38,383 [347 - 466],90.7% [84.17% - 106.38%],05-12-2020
299,NY- BUFFALO,81.22,43,38,57,80.28,84.03,43 [38 - 57],81.22% [80.28% - 84.03%],05-12-2020
300,NY- ELMIRA,80.68,7,6,11,80.0,83.34,7 [6 - 11],80.68% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,94.75,1269,1150,1555,86.51,113.19,1269 [1150 - 1555],94.75% [86.51% - 113.19%],05-12-2020
304,NY- ROCHESTER,81.36,36,31,54,80.34,85.3,36 [31 - 54],81.36% [80.34% - 85.3%],05-12-2020
307,NY- SYRACUSE,80.71,15,14,30,80.32,83.89,15 [14 - 30],80.71% [80.32% - 83.89%],05-12-2020
308,NY- WHITE PLAINS,89.79,288,263,350,84.14,103.88,288 [263 - 350],89.79% [84.14% - 103.88%],05-12-2020
309,NC- ASHEVILLE,80.97,13,12,18,80.32,82.18,13 [12 - 18],80.97% [80.32% - 82.18%],05-12-2020
311,NC- CHARLOTTE,84.48,256,237,299,82.35,88.89,256 [237 - 299],84.48% [82.35% - 88.89%],05-12-2020
312,NC- DURHAM,82.98,136,125,169,81.43,87.19,136 [125 - 169],82.98% [81.43% - 87.19%],05-12-2020
313,NC- GREENSBORO,83.03,50,46,60,81.23,86.41,50 [46 - 60],83.03% [81.23% - 86.41%],05-12-2020
314,NC- GREENVILLE,81.8,42,37,48,80.48,83.35,42 [37 - 48],81.8% [80.48% - 83.35%],05-12-2020
315,NC- HICKORY,82.77,14,13,18,80.8,85.35,14 [13 - 18],82.77% [80.8% - 85.35%],05-12-2020
318,NC- RALEIGH,86.59,276,253,325,83.09,93.74,276 [253 - 325],86.59% [83.09% - 93.74%],05-12-2020
319,NC- WILMINGTON,82.52,27,23,33,80.9,85.51,27 [23 - 33],82.52% [80.9% - 85.51%],05-12-2020
320,NC- WINSTON-SALEM,82.47,90,81,105,80.79,84.81,90 [81 - 105],82.47% [80.79% - 84.81%],05-12-2020
321,ND- BISMARCK,81.42,7,7,9,80.36,82.51,7 [7 - 9],81.42% [80.36% - 82.51%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.2,0,0,1,80.0,80.59,0 [0 - 1],80.2% [80.0% - 80.59%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
324,ND- MINOT,80.57,0,0,1,80.0,81.0,0 [0 - 1],80.57% [80.0% - 81.0%],05-12-2020
325,OH- AKRON,83.45,79,71,96,81.4,87.91,79 [71 - 96],83.45% [81.4% - 87.91%],05-12-2020
326,OH- CANTON,82.77,56,50,68,80.57,86.05,56 [50 - 68],82.77% [80.57% - 86.05%],05-12-2020
327,OH- CINCINNATI,81.79,84,77,101,80.67,83.84,84 [77 - 101],81.79% [80.67% - 83.84%],05-12-2020
328,OH- CLEVELAND,83.18,280,255,334,81.11,87.07,280 [255 - 334],83.18% [81.11% - 87.07%],05-12-2020
329,OH- COLUMBUS,81.07,91,82,122,80.26,82.89,91 [82 - 122],81.07% [80.26% - 82.89%],05-12-2020
330,OH- DAYTON,80.68,21,20,32,80.21,82.57,21 [20 - 32],80.68% [80.21% - 82.57%],05-12-2020
331,OH- ELYRIA,85.31,35,32,42,81.66,90.9,35 [32 - 42],85.31% [81.66% - 90.9%],05-12-2020
332,OH- KETTERING,81.95,21,19,25,80.52,83.98,21 [19 - 25],81.95% [80.52% - 83.98%],05-12-2020
334,OH- TOLEDO,80.99,35,32,47,80.26,82.51,35 [32 - 47],80.99% [80.26% - 82.51%],05-12-2020
335,OH- YOUNGSTOWN,82.13,49,46,58,80.88,84.23,49 [46 - 58],82.13% [80.88% - 84.23%],05-12-2020
336,OK- LAWTON,80.0,0,0,2,80.0,81.96,0 [0 - 2],80.0% [80.0% - 81.96%],05-12-2020
339,OK- OKLAHOMA CITY,82.01,130,117,162,80.64,84.98,130 [117 - 162],82.01% [80.64% - 84.98%],05-12-2020
340,OK- TULSA,80.85,42,39,60,80.28,83.05,42 [39 - 60],80.85% [80.28% - 83.05%],05-12-2020
341,OR- BEND,81.84,7,7,8,80.49,84.69,7 [7 - 8],81.84% [80.49% - 84.69%],05-12-2020
