HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
139,FL- ST PETERSBURG,90,1008,957,1058,05-23-2020
140,FL- TALLAHASSEE,85,742,704,779,05-23-2020
141,FL- TAMPA,83,798,758,837,05-23-2020
142,GA- ALBANY,95,784,744,823,05-23-2020
144,GA- ATLANTA,81,728,691,764,05-23-2020
145,GA- AUGUSTA,86,924,877,970,05-23-2020
146,GA- COLUMBUS,92,924,877,970,05-23-2020
147,GA- MACON,87,1036,984,1087,05-23-2020
148,GA- ROME,102,840,798,882,05-23-2020
149,GA- SAVANNAH,88,854,811,896,05-23-2020
151,ID- BOISE,88,840,798,882,05-23-2020
152,ID- IDAHO FALLS,107,700,665,735,05-23-2020
154,IL- AURORA,111,966,917,1014,05-23-2020
155,IL- BLUE ISLAND,86,812,771,852,05-23-2020
156,IL- CHICAGO,81,854,811,896,05-23-2020
158,IL- ELGIN,95,896,851,940,05-23-2020
161,IL- EVANSTON,86,868,824,911,05-23-2020
163,IL- HINSDALE,95,854,811,896,05-23-2020
164,IL- JOLIET,92,784,744,823,05-23-2020
166,IL- MELROSE PARK,85,896,851,940,05-23-2020
170,IL- PEORIA,89,896,851,940,05-23-2020
171,IL- ROCKFORD,90,742,704,779,05-23-2020
172,IL- SPRINGFIELD,86,812,771,852,05-23-2020
173,IL- URBANA,96,980,931,1029,05-23-2020
175,IL- BLOOMINGTON,137,672,638,705,05-23-2020
179,IN- EVANSVILLE,88,910,864,955,05-23-2020
180,IN- FORT WAYNE,87,840,798,882,05-23-2020
181,IN- GARY,91,770,731,808,05-23-2020
183,IN- INDIANAPOLIS,82,756,718,793,05-23-2020
184,IN- LAFAYETTE,102,784,744,823,05-23-2020
185,IN- MUNCIE,120,854,811,896,05-23-2020
186,IN- MUNSTER,94,826,784,867,05-23-2020
187,IN- SOUTH BEND,90,896,851,940,05-23-2020
188,IN- TERRE HAUTE,108,868,824,911,05-23-2020
190,IA- CEDAR RAPIDS,95,826,784,867,05-23-2020
191,IA- DAVENPORT,87,882,837,926,05-23-2020
192,IA- DES MOINES,84,784,744,823,05-23-2020
193,IA- DUBUQUE,110,826,784,867,05-23-2020
194,IA- IOWA CITY,88,826,784,867,05-23-2020
195,IA- MASON CITY,99,798,758,837,05-23-2020
196,IA- SIOUX CITY,93,812,771,852,05-23-2020
197,IA- WATERLOO,101,770,731,808,05-23-2020
200,KS- TOPEKA,89,812,771,852,05-23-2020
201,KS- WICHITA,83,812,771,852,05-23-2020
203,KY- COVINGTON,95,910,864,955,05-23-2020
204,KY- LEXINGTON,83,854,811,896,05-23-2020
205,KY- LOUISVILLE,83,756,718,793,05-23-2020
207,KY- OWENSBORO,115,854,811,896,05-23-2020
208,KY- PADUCAH,90,756,718,793,05-23-2020
209,LA- ALEXANDRIA,95,840,798,882,05-23-2020
210,LA- BATON ROUGE,86,812,771,852,05-23-2020
212,LA- HOUMA,99,658,625,690,05-23-2020
213,LA- LAFAYETTE,87,784,744,823,05-23-2020
214,LA- LAKE CHARLES,97,756,718,793,05-23-2020
216,LA- METAIRIE,95,742,704,779,05-23-2020
217,LA- MONROE,96,686,651,720,05-23-2020
218,LA- NEW ORLEANS,86,924,877,970,05-23-2020
219,LA- SHREVEPORT,86,882,837,926,05-23-2020
220,LA- SLIDELL,107,784,744,823,05-23-2020
221,ME- BANGOR,95,812,771,852,05-23-2020
222,ME- PORTLAND,86,868,824,911,05-23-2020
223,MD- BALTIMORE,82,840,798,882,05-23-2020
225,MD- SALISBURY,97,812,771,852,05-23-2020
226,MD- TAKOMA PARK,93,756,718,793,05-23-2020
227,MA- BOSTON,81,700,665,735,05-23-2020
230,MA- SPRINGFIELD,90,882,837,926,05-23-2020
231,MA- WORCESTER,90,924,877,970,05-23-2020
232,MI- ANN ARBOR,84,784,744,823,05-23-2020
233,MI- DEARBORN,90,882,837,926,05-23-2020
234,MI- DETROIT,83,784,744,823,05-23-2020
235,MI- FLINT,91,854,811,896,05-23-2020
236,MI- GRAND RAPIDS,86,784,744,823,05-23-2020
238,MI- KALAMAZOO,91,966,917,1014,05-23-2020
239,MI- LANSING,90,868,824,911,05-23-2020
240,MI- MARQUETTE,114,812,771,852,05-23-2020
242,MI- MUSKEGON,106,798,758,837,05-23-2020
243,MI- PETOSKEY,124,826,784,867,05-23-2020
244,MI- PONTIAC,94,854,811,896,05-23-2020
245,MI- ROYAL OAK,86,840,798,882,05-23-2020
246,MI- SAGINAW,88,924,877,970,05-23-2020
248,MI- ST JOSEPH,135,882,837,926,05-23-2020
249,MI- TRAVERSE CITY,113,1022,970,1073,05-23-2020
250,MN- DULUTH,93,840,798,882,05-23-2020
251,MN- MINNEAPOLIS,81,868,824,911,05-23-2020
253,MN- ROCHESTER,86,910,864,955,05-23-2020
254,MN- ST CLOUD,103,840,798,882,05-23-2020
256,MN- ST PAUL,87,868,824,911,05-23-2020
257,MS- GULFPORT,94,686,651,720,05-23-2020
258,MS- HATTIESBURG,93,924,877,970,05-23-2020
259,MS- JACKSON,83,756,718,793,05-23-2020
260,MS- MERIDIAN,95,826,784,867,05-23-2020
261,MS- OXFORD,106,882,837,926,05-23-2020
262,MS- TUPELO,88,812,771,852,05-23-2020
263,MO- CAPE GIRARDEAU,96,840,798,882,05-23-2020
264,MO- COLUMBIA,87,770,731,808,05-23-2020
267,MO- JOPLIN,97,840,798,882,05-23-2020
268,MO- KANSAS CITY,82,826,784,867,05-23-2020
270,MO- SPRINGFIELD,88,812,771,852,05-23-2020
273,MO- ST LOUIS,81,742,704,779,05-23-2020
274,MT- BILLINGS,86,756,718,793,05-23-2020
275,MT- GREAT FALLS,99,840,798,882,05-23-2020
276,MT- MISSOULA,94,868,824,911,05-23-2020
277,NE- LINCOLN,89,910,864,955,05-23-2020
278,NE- OMAHA,83,798,758,837,05-23-2020
279,NV- LAS VEGAS,84,742,704,779,05-23-2020
280,NV- RENO,88,840,798,882,05-23-2020
281,NH- LEBANON,97,756,718,793,05-23-2020
282,NH- MANCHESTER,87,826,784,867,05-23-2020
283,NJ- CAMDEN,81,728,691,764,05-23-2020
284,NJ- HACKENSACK,83,714,678,749,05-23-2020
285,NJ- MORRISTOWN,88,742,704,779,05-23-2020
288,NJ- NEW BRUNSWICK,85,700,665,735,05-23-2020
289,NJ- NEWARK,83,714,678,749,05-23-2020
291,NJ- PATERSON,93,728,691,764,05-23-2020
292,NJ- RIDGEWOOD,97,868,824,911,05-23-2020
293,NM- ALBUQUERQUE,84,840,798,882,05-23-2020
295,NY- ALBANY,83,826,784,867,05-23-2020
296,NY- BINGHAMTON,98,868,824,911,05-23-2020
297,NY- BRONX,83,602,571,632,05-23-2020
299,NY- BUFFALO,84,882,837,926,05-23-2020
300,NY- ELMIRA,95,938,891,984,05-23-2020
301,NY- EAST LONG ISLAND,81,756,718,793,05-23-2020
304,NY- ROCHESTER,85,770,731,808,05-23-2020
307,NY- SYRACUSE,85,854,811,896,05-23-2020
308,NY- WHITE PLAINS,85,770,731,808,05-23-2020
309,NC- ASHEVILLE,88,868,824,911,05-23-2020
311,NC- CHARLOTTE,82,854,811,896,05-23-2020
312,NC- DURHAM,83,938,891,984,05-23-2020
313,NC- GREENSBORO,89,784,744,823,05-23-2020
314,NC- GREENVILLE,86,840,798,882,05-23-2020
315,NC- HICKORY,102,812,771,852,05-23-2020
318,NC- RALEIGH,83,826,784,867,05-23-2020
319,NC- WILMINGTON,93,826,784,867,05-23-2020
320,NC- WINSTON-SALEM,84,700,665,735,05-23-2020
321,ND- BISMARCK,100,966,917,1014,05-23-2020
322,ND- FARGO MOORHEAD -MN,88,952,904,999,05-23-2020
323,ND- GRAND FORKS,108,812,771,852,05-23-2020
324,ND- MINOT,104,924,877,970,05-23-2020
325,OH- AKRON,86,980,931,1029,05-23-2020
326,OH- CANTON,87,840,798,882,05-23-2020
327,OH- CINCINNATI,83,854,811,896,05-23-2020
328,OH- CLEVELAND,81,910,864,955,05-23-2020
329,OH- COLUMBUS,81,784,744,823,05-23-2020
330,OH- DAYTON,85,798,758,837,05-23-2020
331,OH- ELYRIA,101,728,691,764,05-23-2020
332,OH- KETTERING,93,1008,957,1058,05-23-2020
334,OH- TOLEDO,84,854,811,896,05-23-2020
335,OH- YOUNGSTOWN,85,812,771,852,05-23-2020
336,OK- LAWTON,103,924,877,970,05-23-2020
339,OK- OKLAHOMA CITY,82,770,731,808,05-23-2020
340,OK- TULSA,83,910,864,955,05-23-2020
341,OR- BEND,114,784,744,823,05-23-2020
342,OR- EUGENE,93,826,784,867,05-23-2020
343,OR- MEDFORD,97,840,798,882,05-23-2020
344,OR- PORTLAND,83,686,651,720,05-23-2020
345,OR- SALEM,118,784,744,823,05-23-2020
346,PA- ALLENTOWN,85,784,744,823,05-23-2020
347,PA- ALTOONA,104,896,851,940,05-23-2020
350,PA- DANVILLE,91,994,944,1043,05-23-2020
351,PA- ERIE,86,798,758,837,05-23-2020
352,PA- HARRISBURG,87,840,798,882,05-23-2020
354,PA- JOHNSTOWN,102,882,837,926,05-23-2020
355,PA- LANCASTER,91,714,678,749,05-23-2020
356,PA- PHILADELPHIA,81,896,851,940,05-23-2020
357,PA- PITTSBURGH,81,840,798,882,05-23-2020
358,PA- READING,90,812,771,852,05-23-2020
359,PA- SAYRE,115,868,824,911,05-23-2020
360,PA- SCRANTON,97,770,731,808,05-23-2020
362,PA- WILKES-BARRE,103,770,731,808,05-23-2020
363,PA- YORK,100,854,811,896,05-23-2020
364,RI- PROVIDENCE,85,910,864,955,05-23-2020
365,SC- CHARLESTON,85,896,851,940,05-23-2020
366,SC- COLUMBIA,84,1078,1024,1131,05-23-2020
367,SC- FLORENCE,92,966,917,1014,05-23-2020
368,SC- GREENVILLE,85,868,824,911,05-23-2020
369,SC- SPARTANBURG,94,952,904,999,05-23-2020
370,SD- RAPID CITY,102,784,744,823,05-23-2020
371,SD- SIOUX FALLS,85,812,771,852,05-23-2020
373,TN- CHATTANOOGA,86,798,758,837,05-23-2020
374,TN- JACKSON,92,924,877,970,05-23-2020
375,TN- JOHNSON CITY,97,826,784,867,05-23-2020
376,TN- KINGSPORT,87,910,864,955,05-23-2020
377,TN- KNOXVILLE,83,686,651,720,05-23-2020
379,TN- MEMPHIS,82,1050,997,1102,05-23-2020
380,TN- NASHVILLE,81,966,917,1014,05-23-2020
382,TX- ABILENE,91,826,784,867,05-23-2020
383,TX- AMARILLO,91,882,837,926,05-23-2020
385,TX- AUSTIN,84,798,758,837,05-23-2020
386,TX- BEAUMONT,92,882,837,926,05-23-2020
388,TX- BRYAN,107,910,864,955,05-23-2020
390,TX- CORPUS CHRISTI,88,770,731,808,05-23-2020
391,TX- DALLAS,81,882,837,926,05-23-2020
393,TX- EL PASO,86,784,744,823,05-23-2020
394,TX- FORT WORTH,83,826,784,867,05-23-2020
396,TX- HARLINGEN,91,728,691,764,05-23-2020
397,TX- HOUSTON,80,826,784,867,05-23-2020
399,TX- LONGVIEW,102,798,758,837,05-23-2020
400,TX- LUBBOCK,87,826,784,867,05-23-2020
402,TX- MCALLEN,90,868,824,911,05-23-2020
406,TX- ODESSA,93,980,931,1029,05-23-2020
411,TX- SAN ANGELO,104,826,784,867,05-23-2020
412,TX- SAN ANTONIO,81,700,665,735,05-23-2020
413,TX- TEMPLE,97,826,784,867,05-23-2020
416,TX- TYLER,89,770,731,808,05-23-2020
417,TX- VICTORIA,100,812,771,852,05-23-2020
418,TX- WACO,101,644,611,676,05-23-2020
420,TX- WICHITA FALLS,104,1036,984,1087,05-23-2020
421,UT- OGDEN,99,812,771,852,05-23-2020
422,UT- PROVO,98,798,758,837,05-23-2020
423,UT- SALT LAKE CITY,84,980,931,1029,05-23-2020
424,VT- BURLINGTON,90,798,758,837,05-23-2020
426,VA- ARLINGTON,85,854,811,896,05-23-2020
427,VA- CHARLOTTESVILLE,89,840,798,882,05-23-2020
428,VA- LYNCHBURG,102,966,917,1014,05-23-2020
429,VA- NEWPORT NEWS,93,798,758,837,05-23-2020
430,VA- NORFOLK,85,756,718,793,05-23-2020
431,VA- RICHMOND,83,784,744,823,05-23-2020
432,VA- ROANOKE,85,896,851,940,05-23-2020
435,VA- WINCHESTER,98,924,877,970,05-23-2020
437,WA- EVERETT,100,742,704,779,05-23-2020
438,WA- OLYMPIA,102,854,811,896,05-23-2020
439,WA- SEATTLE,83,868,824,911,05-23-2020
440,WA- SPOKANE,84,896,851,940,05-23-2020
441,WA- TACOMA,93,840,798,882,05-23-2020
442,WA- YAKIMA,109,882,837,926,05-23-2020
443,WV- CHARLESTON,86,896,851,940,05-23-2020
444,WV- HUNTINGTON,88,700,665,735,05-23-2020
445,WV- MORGANTOWN,88,910,864,955,05-23-2020
446,WI- APPLETON,107,784,744,823,05-23-2020
447,WI- GREEN BAY,90,840,798,882,05-23-2020
448,WI- LA CROSSE,97,784,744,823,05-23-2020
449,WI- MADISON,85,896,851,940,05-23-2020
450,WI- MARSHFIELD,94,798,758,837,05-23-2020
451,WI- MILWAUKEE,82,854,811,896,05-23-2020
303,NY- NEW YORK,80,714,678,749,05-23-2020
452,WI- NEENAH,110,798,758,837,05-23-2020
456,WI- WAUSAU,109,896,851,940,05-23-2020
457,WY- CASPER,103,952,904,999,05-23-2020
