HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
320,NC- WINSTON-SALEM,82,78,74,81,04-24-2020
321,ND- BISMARCK,83,26,24,27,04-24-2020
322,ND- FARGO MOORHEAD -MN,82,52,49,54,04-24-2020
323,ND- GRAND FORKS,124,260,247,273,04-24-2020
324,ND- MINOT,102,156,148,163,04-24-2020
325,OH- AKRON,86,156,148,163,04-24-2020
326,OH- CANTON,82,52,49,54,04-24-2020
327,OH- CINCINNATI,80,26,24,27,04-24-2020
328,OH- CLEVELAND,81,156,148,163,04-24-2020
329,OH- COLUMBUS,81,104,98,109,04-24-2020
330,OH- DAYTON,83,104,98,109,04-24-2020
331,OH- ELYRIA,97,130,123,136,04-24-2020
332,OH- KETTERING,86,78,74,81,04-24-2020
334,OH- TOLEDO,83,156,148,163,04-24-2020
335,OH- YOUNGSTOWN,85,130,123,136,04-24-2020
336,OK- LAWTON,116,260,247,273,04-24-2020
339,OK- OKLAHOMA CITY,83,234,222,245,04-24-2020
340,OK- TULSA,84,208,197,218,04-24-2020
341,OR- BEND,105,104,98,109,04-24-2020
342,OR- EUGENE,95,182,172,191,04-24-2020
343,OR- MEDFORD,104,234,222,245,04-24-2020
344,OR- PORTLAND,83,208,197,218,04-24-2020
345,OR- SALEM,91,52,49,54,04-24-2020
346,PA- ALLENTOWN,84,156,148,163,04-24-2020
347,PA- ALTOONA,113,234,222,245,04-24-2020
350,PA- DANVILLE,93,208,197,218,04-24-2020
351,PA- ERIE,85,130,123,136,04-24-2020
352,PA- HARRISBURG,90,234,222,245,04-24-2020
354,PA- JOHNSTOWN,108,208,197,218,04-24-2020
355,PA- LANCASTER,97,208,197,218,04-24-2020
356,PA- PHILADELPHIA,80,26,24,27,04-24-2020
357,PA- PITTSBURGH,82,234,222,245,04-24-2020
358,PA- READING,96,234,222,245,04-24-2020
359,PA- SAYRE,85,26,24,27,04-24-2020
360,PA- SCRANTON,97,156,148,163,04-24-2020
362,PA- WILKES-BARRE,99,130,123,136,04-24-2020
363,PA- YORK,86,52,49,54,04-24-2020
364,RI- PROVIDENCE,86,208,197,218,04-24-2020
365,SC- CHARLESTON,84,130,123,136,04-24-2020
366,SC- COLUMBIA,80,26,24,27,04-24-2020
367,SC- FLORENCE,91,156,148,163,04-24-2020
368,SC- GREENVILLE,81,26,24,27,04-24-2020
369,SC- SPARTANBURG,99,208,197,218,04-24-2020
370,SD- RAPID CITY,95,104,98,109,04-24-2020
371,SD- SIOUX FALLS,87,208,197,218,04-24-2020
373,TN- CHATTANOOGA,83,78,74,81,04-24-2020
374,TN- JACKSON,97,234,222,245,04-24-2020
375,TN- JOHNSON CITY,91,104,98,109,04-24-2020
376,TN- KINGSPORT,87,156,148,163,04-24-2020
377,TN- KNOXVILLE,84,182,172,191,04-24-2020
379,TN- MEMPHIS,82,156,148,163,04-24-2020
380,TN- NASHVILLE,80,78,74,81,04-24-2020
382,TX- ABILENE,91,156,148,163,04-24-2020
383,TX- AMARILLO,90,156,148,163,04-24-2020
385,TX- AUSTIN,80,26,24,27,04-24-2020
386,TX- BEAUMONT,81,26,24,27,04-24-2020
388,TX- BRYAN,88,52,49,54,04-24-2020
390,TX- CORPUS CHRISTI,83,78,74,81,04-24-2020
391,TX- DALLAS,80,52,49,54,04-24-2020
393,TX- EL PASO,89,260,247,273,04-24-2020
394,TX- FORT WORTH,83,182,172,191,04-24-2020
396,TX- HARLINGEN,87,104,98,109,04-24-2020
397,TX- HOUSTON,80,156,148,163,04-24-2020
399,TX- LONGVIEW,102,156,148,163,04-24-2020
400,TX- LUBBOCK,87,182,172,191,04-24-2020
402,TX- MCALLEN,86,104,98,109,04-24-2020
406,TX- ODESSA,96,208,197,218,04-24-2020
411,TX- SAN ANGELO,102,156,148,163,04-24-2020
412,TX- SAN ANTONIO,81,78,74,81,04-24-2020
413,TX- TEMPLE,85,52,49,54,04-24-2020
416,TX- TYLER,89,156,148,163,04-24-2020
417,TX- VICTORIA,83,26,24,27,04-24-2020
418,TX- WACO,114,208,197,218,04-24-2020
420,TX- WICHITA FALLS,110,208,197,218,04-24-2020
421,UT- OGDEN,115,260,247,273,04-24-2020
422,UT- PROVO,97,156,148,163,04-24-2020
423,UT- SALT LAKE CITY,85,208,197,218,04-24-2020
424,VT- BURLINGTON,89,156,148,163,04-24-2020
426,VA- ARLINGTON,86,182,172,191,04-24-2020
427,VA- CHARLOTTESVILLE,89,130,123,136,04-24-2020
428,VA- LYNCHBURG,93,104,98,109,04-24-2020
429,VA- NEWPORT NEWS,84,52,49,54,04-24-2020
430,VA- NORFOLK,89,260,247,273,04-24-2020
431,VA- RICHMOND,84,208,197,218,04-24-2020
432,VA- ROANOKE,89,260,247,273,04-24-2020
435,VA- WINCHESTER,99,182,172,191,04-24-2020
437,WA- EVERETT,102,182,172,191,04-24-2020
438,WA- OLYMPIA,99,130,123,136,04-24-2020
439,WA- SEATTLE,84,260,247,273,04-24-2020
440,WA- SPOKANE,80,26,24,27,04-24-2020
441,WA- TACOMA,99,234,222,245,04-24-2020
442,WA- YAKIMA,106,156,148,163,04-24-2020
443,WV- CHARLESTON,86,156,148,163,04-24-2020
444,WV- HUNTINGTON,86,104,98,109,04-24-2020
445,WV- MORGANTOWN,91,208,197,218,04-24-2020
446,WI- APPLETON,109,182,172,191,04-24-2020
447,WI- GREEN BAY,89,156,148,163,04-24-2020
448,WI- LA CROSSE,88,78,74,81,04-24-2020
449,WI- MADISON,88,260,247,273,04-24-2020
450,WI- MARSHFIELD,86,78,74,81,04-24-2020
451,WI- MILWAUKEE,81,104,98,109,04-24-2020
303,NY- NEW YORK,81,260,247,273,04-24-2020
452,WI- NEENAH,126,260,247,273,04-24-2020
456,WI- WAUSAU,112,182,172,191,04-24-2020
457,WY- CASPER,91,78,74,81,04-24-2020
