HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
91,CA- STOCKTON,90,110,104,115,04-22-2020
96,CA- VENTURA,91,176,167,184,04-22-2020
101,CO- BOULDER,121,198,188,207,04-22-2020
102,CO- COLORADO SPRINGS,94,154,146,161,04-22-2020
103,CO- DENVER,81,66,62,69,04-22-2020
104,CO- FORT COLLINS,104,154,146,161,04-22-2020
105,CO- GRAND JUNCTION,105,198,188,207,04-22-2020
106,CO- GREELEY,82,22,20,23,04-22-2020
107,CO- PUEBLO,91,88,83,92,04-22-2020
109,CT- BRIDGEPORT,81,22,20,23,04-22-2020
110,CT- HARTFORD,84,132,125,138,04-22-2020
111,CT- NEW HAVEN,82,110,104,115,04-22-2020
112,DE- WILMINGTON,82,44,41,46,04-22-2020
113,DC- WASHINGTON,80,22,20,23,04-22-2020
115,FL- BRADENTON,89,66,62,69,04-22-2020
116,FL- CLEARWATER,85,88,83,92,04-22-2020
118,FL- FORT LAUDERDALE,81,154,146,161,04-22-2020
119,FL- FORT MYERS,82,88,83,92,04-22-2020
120,FL- GAINESVILLE,84,88,83,92,04-22-2020
122,FL- HUDSON,90,132,125,138,04-22-2020
123,FL- JACKSONVILLE,81,88,83,92,04-22-2020
124,FL- LAKELAND,98,198,188,207,04-22-2020
127,FL- MIAMI,81,176,167,184,04-22-2020
129,FL- OCALA,81,22,20,23,04-22-2020
130,FL- ORLANDO,82,220,209,231,04-22-2020
131,FL- ORMOND BEACH,83,66,62,69,04-22-2020
133,FL- PANAMA CITY,113,220,209,231,04-22-2020
134,FL- PENSACOLA,82,66,62,69,04-22-2020
137,FL- SARASOTA,90,154,146,161,04-22-2020
139,FL- ST PETERSBURG,85,88,83,92,04-22-2020
140,FL- TALLAHASSEE,82,66,62,69,04-22-2020
141,FL- TAMPA,84,176,167,184,04-22-2020
142,GA- ALBANY,92,132,125,138,04-22-2020
144,GA- ATLANTA,81,132,125,138,04-22-2020
145,GA- AUGUSTA,83,88,83,92,04-22-2020
146,GA- COLUMBUS,81,22,20,23,04-22-2020
147,GA- MACON,86,154,146,161,04-22-2020
148,GA- ROME,101,154,146,161,04-22-2020
149,GA- SAVANNAH,86,132,125,138,04-22-2020
151,ID- BOISE,87,154,146,161,04-22-2020
152,ID- IDAHO FALLS,113,154,146,161,04-22-2020
154,IL- AURORA,96,88,83,92,04-22-2020
155,IL- BLUE ISLAND,85,132,125,138,04-22-2020
156,IL- CHICAGO,80,22,20,23,04-22-2020
158,IL- ELGIN,100,220,209,231,04-22-2020
161,IL- EVANSTON,81,44,41,46,04-22-2020
163,IL- HINSDALE,94,154,146,161,04-22-2020
164,IL- JOLIET,88,110,104,115,04-22-2020
166,IL- MELROSE PARK,84,132,125,138,04-22-2020
170,IL- PEORIA,85,110,104,115,04-22-2020
171,IL- ROCKFORD,87,110,104,115,04-22-2020
172,IL- SPRINGFIELD,82,66,62,69,04-22-2020
173,IL- URBANA,94,154,146,161,04-22-2020
175,IL- BLOOMINGTON,154,198,188,207,04-22-2020
179,IN- EVANSVILLE,85,110,104,115,04-22-2020
180,IN- FORT WAYNE,89,220,209,231,04-22-2020
181,IN- GARY,85,88,83,92,04-22-2020
183,IN- INDIANAPOLIS,80,44,41,46,04-22-2020
184,IN- LAFAYETTE,97,132,125,138,04-22-2020
185,IN- MUNCIE,122,176,167,184,04-22-2020
186,IN- MUNSTER,83,44,41,46,04-22-2020
187,IN- SOUTH BEND,84,66,62,69,04-22-2020
188,IN- TERRE HAUTE,92,66,62,69,04-22-2020
190,IA- CEDAR RAPIDS,95,176,167,184,04-22-2020
191,IA- DAVENPORT,80,22,20,23,04-22-2020
192,IA- DES MOINES,86,198,188,207,04-22-2020
193,IA- DUBUQUE,96,88,83,92,04-22-2020
194,IA- IOWA CITY,86,132,125,138,04-22-2020
195,IA- MASON CITY,95,110,104,115,04-22-2020
196,IA- SIOUX CITY,99,220,209,231,04-22-2020
197,IA- WATERLOO,97,110,104,115,04-22-2020
200,KS- TOPEKA,94,220,209,231,04-22-2020
201,KS- WICHITA,84,220,209,231,04-22-2020
203,KY- COVINGTON,99,220,209,231,04-22-2020
204,KY- LEXINGTON,83,176,167,184,04-22-2020
205,KY- LOUISVILLE,84,198,188,207,04-22-2020
207,KY- OWENSBORO,103,110,104,115,04-22-2020
208,KY- PADUCAH,88,132,125,138,04-22-2020
209,LA- ALEXANDRIA,86,66,62,69,04-22-2020
210,LA- BATON ROUGE,87,176,167,184,04-22-2020
212,LA- HOUMA,83,22,20,23,04-22-2020
213,LA- LAFAYETTE,83,66,62,69,04-22-2020
214,LA- LAKE CHARLES,102,198,188,207,04-22-2020
216,LA- METAIRIE,84,44,41,46,04-22-2020
217,LA- MONROE,84,44,41,46,04-22-2020
218,LA- NEW ORLEANS,85,132,125,138,04-22-2020
219,LA- SHREVEPORT,80,22,20,23,04-22-2020
220,LA- SLIDELL,119,198,188,207,04-22-2020
221,ME- BANGOR,100,220,209,231,04-22-2020
222,ME- PORTLAND,82,66,62,69,04-22-2020
223,MD- BALTIMORE,80,22,20,23,04-22-2020
225,MD- SALISBURY,96,154,146,161,04-22-2020
226,MD- TAKOMA PARK,90,132,125,138,04-22-2020
227,MA- BOSTON,81,176,167,184,04-22-2020
230,MA- SPRINGFIELD,84,66,62,69,04-22-2020
231,MA- WORCESTER,89,154,146,161,04-22-2020
232,MI- ANN ARBOR,85,176,167,184,04-22-2020
233,MI- DEARBORN,82,44,41,46,04-22-2020
234,MI- DETROIT,83,176,167,184,04-22-2020
235,MI- FLINT,89,132,125,138,04-22-2020
236,MI- GRAND RAPIDS,89,220,209,231,04-22-2020
238,MI- KALAMAZOO,87,110,104,115,04-22-2020
239,MI- LANSING,82,44,41,46,04-22-2020
240,MI- MARQUETTE,98,88,83,92,04-22-2020
242,MI- MUSKEGON,116,198,188,207,04-22-2020
243,MI- PETOSKEY,99,66,62,69,04-22-2020
244,MI- PONTIAC,96,198,188,207,04-22-2020
245,MI- ROYAL OAK,88,220,209,231,04-22-2020
246,MI- SAGINAW,84,88,83,92,04-22-2020
248,MI- ST JOSEPH,152,220,209,231,04-22-2020
249,MI- TRAVERSE CITY,97,88,83,92,04-22-2020
250,MN- DULUTH,91,132,125,138,04-22-2020
251,MN- MINNEAPOLIS,80,22,20,23,04-22-2020
253,MN- ROCHESTER,85,154,146,161,04-22-2020
254,MN- ST CLOUD,104,176,167,184,04-22-2020
256,MN- ST PAUL,87,176,167,184,04-22-2020
257,MS- GULFPORT,108,220,209,231,04-22-2020
258,MS- HATTIESBURG,98,220,209,231,04-22-2020
259,MS- JACKSON,83,176,167,184,04-22-2020
260,MS- MERIDIAN,97,176,167,184,04-22-2020
261,MS- OXFORD,86,44,41,46,04-22-2020
262,MS- TUPELO,92,198,188,207,04-22-2020
263,MO- CAPE GIRARDEAU,101,220,209,231,04-22-2020
264,MO- COLUMBIA,84,88,83,92,04-22-2020
267,MO- JOPLIN,98,176,167,184,04-22-2020
268,MO- KANSAS CITY,80,66,62,69,04-22-2020
270,MO- SPRINGFIELD,81,22,20,23,04-22-2020
273,MO- ST LOUIS,81,132,125,138,04-22-2020
274,MT- BILLINGS,87,176,167,184,04-22-2020
275,MT- GREAT FALLS,107,220,209,231,04-22-2020
276,MT- MISSOULA,98,220,209,231,04-22-2020
277,NE- LINCOLN,82,44,41,46,04-22-2020
278,NE- OMAHA,81,66,62,69,04-22-2020
279,NV- LAS VEGAS,83,132,125,138,04-22-2020
280,NV- RENO,89,176,167,184,04-22-2020
281,NH- LEBANON,84,44,41,46,04-22-2020
282,NH- MANCHESTER,91,220,209,231,04-22-2020
283,NJ- CAMDEN,80,44,41,46,04-22-2020
284,NJ- HACKENSACK,81,44,41,46,04-22-2020
285,NJ- MORRISTOWN,90,198,188,207,04-22-2020
288,NJ- NEW BRUNSWICK,87,220,209,231,04-22-2020
289,NJ- NEWARK,83,176,167,184,04-22-2020
291,NJ- PATERSON,81,22,20,23,04-22-2020
292,NJ- RIDGEWOOD,82,22,20,23,04-22-2020
293,NM- ALBUQUERQUE,81,66,62,69,04-22-2020
295,NY- ALBANY,80,22,20,23,04-22-2020
296,NY- BINGHAMTON,101,198,188,207,04-22-2020
297,NY- BRONX,85,198,188,207,04-22-2020
299,NY- BUFFALO,81,66,62,69,04-22-2020
300,NY- ELMIRA,84,44,41,46,04-22-2020
301,NY- EAST LONG ISLAND,80,22,20,23,04-22-2020
304,NY- ROCHESTER,85,176,167,184,04-22-2020
307,NY- SYRACUSE,80,22,20,23,04-22-2020
308,NY- WHITE PLAINS,85,154,146,161,04-22-2020
309,NC- ASHEVILLE,90,198,188,207,04-22-2020
311,NC- CHARLOTTE,80,44,41,46,04-22-2020
312,NC- DURHAM,82,110,104,115,04-22-2020
313,NC- GREENSBORO,83,66,62,69,04-22-2020
314,NC- GREENVILLE,82,66,62,69,04-22-2020
315,NC- HICKORY,91,88,83,92,04-22-2020
318,NC- RALEIGH,83,154,146,161,04-22-2020
319,NC- WILMINGTON,96,198,188,207,04-22-2020
320,NC- WINSTON-SALEM,84,176,167,184,04-22-2020
321,ND- BISMARCK,98,154,146,161,04-22-2020
322,ND- FARGO MOORHEAD -MN,83,66,62,69,04-22-2020
323,ND- GRAND FORKS,113,198,188,207,04-22-2020
324,ND- MINOT,98,132,125,138,04-22-2020
325,OH- AKRON,84,110,104,115,04-22-2020
326,OH- CANTON,89,198,188,207,04-22-2020
327,OH- CINCINNATI,82,132,125,138,04-22-2020
328,OH- CLEVELAND,81,154,146,161,04-22-2020
329,OH- COLUMBUS,81,154,146,161,04-22-2020
330,OH- DAYTON,86,198,188,207,04-22-2020
331,OH- ELYRIA,83,22,20,23,04-22-2020
332,OH- KETTERING,89,110,104,115,04-22-2020
334,OH- TOLEDO,83,132,125,138,04-22-2020
335,OH- YOUNGSTOWN,83,88,83,92,04-22-2020
336,OK- LAWTON,92,88,83,92,04-22-2020
339,OK- OKLAHOMA CITY,81,88,83,92,04-22-2020
340,OK- TULSA,82,110,104,115,04-22-2020
341,OR- BEND,96,66,62,69,04-22-2020
342,OR- EUGENE,96,198,188,207,04-22-2020
343,OR- MEDFORD,100,198,188,207,04-22-2020
344,OR- PORTLAND,80,22,20,23,04-22-2020
345,OR- SALEM,130,220,209,231,04-22-2020
346,PA- ALLENTOWN,84,154,146,161,04-22-2020
347,PA- ALTOONA,92,88,83,92,04-22-2020
350,PA- DANVILLE,94,220,209,231,04-22-2020
351,PA- ERIE,80,22,20,23,04-22-2020
352,PA- HARRISBURG,82,66,62,69,04-22-2020
354,PA- JOHNSTOWN,91,88,83,92,04-22-2020
355,PA- LANCASTER,96,198,188,207,04-22-2020
356,PA- PHILADELPHIA,81,198,188,207,04-22-2020
357,PA- PITTSBURGH,81,176,167,184,04-22-2020
358,PA- READING,89,132,125,138,04-22-2020
359,PA- SAYRE,98,88,83,92,04-22-2020
360,PA- SCRANTON,84,44,41,46,04-22-2020
362,PA- WILKES-BARRE,110,198,188,207,04-22-2020
363,PA- YORK,87,66,62,69,04-22-2020
364,RI- PROVIDENCE,80,22,20,23,04-22-2020
365,SC- CHARLESTON,80,22,20,23,04-22-2020
366,SC- COLUMBIA,85,198,188,207,04-22-2020
367,SC- FLORENCE,94,198,188,207,04-22-2020
368,SC- GREENVILLE,89,220,209,231,04-22-2020
369,SC- SPARTANBURG,88,88,83,92,04-22-2020
370,SD- RAPID CITY,83,22,20,23,04-22-2020
371,SD- SIOUX FALLS,80,22,20,23,04-22-2020
373,TN- CHATTANOOGA,86,154,146,161,04-22-2020
374,TN- JACKSON,84,66,62,69,04-22-2020
375,TN- JOHNSON CITY,101,198,188,207,04-22-2020
376,TN- KINGSPORT,85,110,104,115,04-22-2020
377,TN- KNOXVILLE,83,132,125,138,04-22-2020
379,TN- MEMPHIS,80,44,41,46,04-22-2020
380,TN- NASHVILLE,81,88,83,92,04-22-2020
382,TX- ABILENE,86,88,83,92,04-22-2020
383,TX- AMARILLO,91,176,167,184,04-22-2020
385,TX- AUSTIN,86,220,209,231,04-22-2020
386,TX- BEAUMONT,91,154,146,161,04-22-2020
388,TX- BRYAN,115,220,209,231,04-22-2020
390,TX- CORPUS CHRISTI,88,176,167,184,04-22-2020
391,TX- DALLAS,80,110,104,115,04-22-2020
393,TX- EL PASO,81,44,41,46,04-22-2020
394,TX- FORT WORTH,81,66,62,69,04-22-2020
396,TX- HARLINGEN,90,154,146,161,04-22-2020
397,TX- HOUSTON,81,176,167,184,04-22-2020
399,TX- LONGVIEW,112,220,209,231,04-22-2020
400,TX- LUBBOCK,83,88,83,92,04-22-2020
402,TX- MCALLEN,88,132,125,138,04-22-2020
406,TX- ODESSA,97,220,209,231,04-22-2020
411,TX- SAN ANGELO,86,44,41,46,04-22-2020
412,TX- SAN ANTONIO,82,154,146,161,04-22-2020
413,TX- TEMPLE,87,66,62,69,04-22-2020
416,TX- TYLER,81,22,20,23,04-22-2020
417,TX- VICTORIA,91,88,83,92,04-22-2020
418,TX- WACO,98,110,104,115,04-22-2020
420,TX- WICHITA FALLS,92,88,83,92,04-22-2020
421,UT- OGDEN,101,154,146,161,04-22-2020
422,UT- PROVO,92,110,104,115,04-22-2020
423,UT- SALT LAKE CITY,85,198,188,207,04-22-2020
424,VT- BURLINGTON,88,132,125,138,04-22-2020
426,VA- ARLINGTON,81,44,41,46,04-22-2020
427,VA- CHARLOTTESVILLE,95,220,209,231,04-22-2020
428,VA- LYNCHBURG,91,88,83,92,04-22-2020
429,VA- NEWPORT NEWS,91,132,125,138,04-22-2020
430,VA- NORFOLK,85,154,146,161,04-22-2020
431,VA- RICHMOND,82,110,104,115,04-22-2020
432,VA- ROANOKE,83,88,83,92,04-22-2020
435,VA- WINCHESTER,98,176,167,184,04-22-2020
437,WA- EVERETT,106,220,209,231,04-22-2020
438,WA- OLYMPIA,102,154,146,161,04-22-2020
439,WA- SEATTLE,81,88,83,92,04-22-2020
440,WA- SPOKANE,82,110,104,115,04-22-2020
441,WA- TACOMA,83,44,41,46,04-22-2020
442,WA- YAKIMA,110,176,167,184,04-22-2020
443,WV- CHARLESTON,89,220,209,231,04-22-2020
444,WV- HUNTINGTON,92,198,188,207,04-22-2020
445,WV- MORGANTOWN,86,110,104,115,04-22-2020
446,WI- APPLETON,112,198,188,207,04-22-2020
447,WI- GREEN BAY,89,154,146,161,04-22-2020
448,WI- LA CROSSE,100,198,188,207,04-22-2020
449,WI- MADISON,87,220,209,231,04-22-2020
450,WI- MARSHFIELD,96,198,188,207,04-22-2020
451,WI- MILWAUKEE,81,88,83,92,04-22-2020
303,NY- NEW YORK,80,110,104,115,04-22-2020
452,WI- NEENAH,99,110,104,115,04-22-2020
456,WI- WAUSAU,91,66,62,69,04-22-2020
457,WY- CASPER,89,66,62,69,04-22-2020
