HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
284,NJ- HACKENSACK,82,448,425,470,05-02-2020
285,NJ- MORRISTOWN,84,512,486,537,05-02-2020
288,NJ- NEW BRUNSWICK,83,400,380,420,05-02-2020
289,NJ- NEWARK,81,400,380,420,05-02-2020
291,NJ- PATERSON,87,464,440,487,05-02-2020
292,NJ- RIDGEWOOD,92,536,509,562,05-02-2020
293,NM- ALBUQUERQUE,82,504,478,529,05-02-2020
295,NY- ALBANY,81,400,380,420,05-02-2020
296,NY- BINGHAMTON,89,520,494,546,05-02-2020
297,NY- BRONX,82,496,471,520,05-02-2020
299,NY- BUFFALO,82,536,509,562,05-02-2020
300,NY- ELMIRA,88,488,463,512,05-02-2020
301,NY- EAST LONG ISLAND,80,480,456,504,05-02-2020
304,NY- ROCHESTER,82,424,402,445,05-02-2020
307,NY- SYRACUSE,83,488,463,512,05-02-2020
308,NY- WHITE PLAINS,82,464,440,487,05-02-2020
309,NC- ASHEVILLE,85,528,501,554,05-02-2020
311,NC- CHARLOTTE,81,448,425,470,05-02-2020
312,NC- DURHAM,81,520,494,546,05-02-2020
313,NC- GREENSBORO,85,448,425,470,05-02-2020
314,NC- GREENVILLE,83,456,433,478,05-02-2020
315,NC- HICKORY,91,568,539,596,05-02-2020
318,NC- RALEIGH,82,552,524,579,05-02-2020
319,NC- WILMINGTON,87,448,425,470,05-02-2020
320,NC- WINSTON-SALEM,81,408,387,428,05-02-2020
321,ND- BISMARCK,90,488,463,512,05-02-2020
322,ND- FARGO MOORHEAD -MN,84,520,494,546,05-02-2020
323,ND- GRAND FORKS,94,432,410,453,05-02-2020
324,ND- MINOT,92,512,486,537,05-02-2020
325,OH- AKRON,83,440,418,462,05-02-2020
326,OH- CANTON,84,480,456,504,05-02-2020
327,OH- CINCINNATI,81,440,418,462,05-02-2020
328,OH- CLEVELAND,80,440,418,462,05-02-2020
329,OH- COLUMBUS,80,512,486,537,05-02-2020
330,OH- DAYTON,82,504,478,529,05-02-2020
331,OH- ELYRIA,93,552,524,579,05-02-2020
332,OH- KETTERING,88,560,532,588,05-02-2020
334,OH- TOLEDO,82,544,516,571,05-02-2020
335,OH- YOUNGSTOWN,83,472,448,495,05-02-2020
336,OK- LAWTON,93,496,471,520,05-02-2020
339,OK- OKLAHOMA CITY,81,432,410,453,05-02-2020
340,OK- TULSA,81,400,380,420,05-02-2020
341,OR- BEND,103,496,471,520,05-02-2020
342,OR- EUGENE,88,440,418,462,05-02-2020
343,OR- MEDFORD,89,432,410,453,05-02-2020
344,OR- PORTLAND,81,376,357,394,05-02-2020
345,OR- SALEM,102,496,471,520,05-02-2020
346,PA- ALLENTOWN,82,400,380,420,05-02-2020
347,PA- ALTOONA,91,440,418,462,05-02-2020
350,PA- DANVILLE,86,480,456,504,05-02-2020
351,PA- ERIE,84,456,433,478,05-02-2020
352,PA- HARRISBURG,84,568,539,596,05-02-2020
354,PA- JOHNSTOWN,91,536,509,562,05-02-2020
355,PA- LANCASTER,88,472,448,495,05-02-2020
356,PA- PHILADELPHIA,80,456,433,478,05-02-2020
357,PA- PITTSBURGH,80,488,463,512,05-02-2020
358,PA- READING,86,448,425,470,05-02-2020
359,PA- SAYRE,98,464,440,487,05-02-2020
360,PA- SCRANTON,90,440,418,462,05-02-2020
362,PA- WILKES-BARRE,94,536,509,562,05-02-2020
363,PA- YORK,90,440,418,462,05-02-2020
364,RI- PROVIDENCE,83,416,395,436,05-02-2020
365,SC- CHARLESTON,83,432,410,453,05-02-2020
366,SC- COLUMBIA,82,456,433,478,05-02-2020
367,SC- FLORENCE,87,552,524,579,05-02-2020
368,SC- GREENVILLE,84,512,486,537,05-02-2020
369,SC- SPARTANBURG,89,512,486,537,05-02-2020
370,SD- RAPID CITY,93,496,471,520,05-02-2020
371,SD- SIOUX FALLS,83,552,524,579,05-02-2020
373,TN- CHATTANOOGA,84,560,532,588,05-02-2020
374,TN- JACKSON,87,528,501,554,05-02-2020
375,TN- JOHNSON CITY,88,376,357,394,05-02-2020
376,TN- KINGSPORT,84,488,463,512,05-02-2020
377,TN- KNOXVILLE,82,496,471,520,05-02-2020
379,TN- MEMPHIS,81,528,501,554,05-02-2020
380,TN- NASHVILLE,81,528,501,554,05-02-2020
382,TX- ABILENE,86,480,456,504,05-02-2020
383,TX- AMARILLO,85,464,440,487,05-02-2020
385,TX- AUSTIN,82,448,425,470,05-02-2020
386,TX- BEAUMONT,85,408,387,428,05-02-2020
388,TX- BRYAN,91,384,364,403,05-02-2020
390,TX- CORPUS CHRISTI,84,472,448,495,05-02-2020
391,TX- DALLAS,80,512,486,537,05-02-2020
393,TX- EL PASO,83,480,456,504,05-02-2020
394,TX- FORT WORTH,81,480,456,504,05-02-2020
396,TX- HARLINGEN,86,480,456,504,05-02-2020
397,TX- HOUSTON,80,448,425,470,05-02-2020
399,TX- LONGVIEW,93,488,463,512,05-02-2020
400,TX- LUBBOCK,84,512,486,537,05-02-2020
402,TX- MCALLEN,86,504,478,529,05-02-2020
406,TX- ODESSA,87,576,547,604,05-02-2020
411,TX- SAN ANGELO,93,440,418,462,05-02-2020
412,TX- SAN ANTONIO,80,400,380,420,05-02-2020
413,TX- TEMPLE,90,512,486,537,05-02-2020
416,TX- TYLER,85,464,440,487,05-02-2020
417,TX- VICTORIA,92,480,456,504,05-02-2020
418,TX- WACO,96,504,478,529,05-02-2020
420,TX- WICHITA FALLS,92,464,440,487,05-02-2020
421,UT- OGDEN,92,504,478,529,05-02-2020
422,UT- PROVO,89,448,425,470,05-02-2020
423,UT- SALT LAKE CITY,82,488,463,512,05-02-2020
424,VT- BURLINGTON,86,520,494,546,05-02-2020
426,VA- ARLINGTON,83,496,471,520,05-02-2020
427,VA- CHARLOTTESVILLE,86,496,471,520,05-02-2020
428,VA- LYNCHBURG,92,496,471,520,05-02-2020
429,VA- NEWPORT NEWS,88,528,501,554,05-02-2020
430,VA- NORFOLK,83,456,433,478,05-02-2020
431,VA- RICHMOND,82,488,463,512,05-02-2020
432,VA- ROANOKE,83,440,418,462,05-02-2020
435,VA- WINCHESTER,90,512,486,537,05-02-2020
437,WA- EVERETT,91,544,516,571,05-02-2020
438,WA- OLYMPIA,93,416,395,436,05-02-2020
439,WA- SEATTLE,81,432,410,453,05-02-2020
440,WA- SPOKANE,82,512,486,537,05-02-2020
441,WA- TACOMA,87,448,425,470,05-02-2020
442,WA- YAKIMA,96,464,440,487,05-02-2020
443,WV- CHARLESTON,83,464,440,487,05-02-2020
444,WV- HUNTINGTON,84,432,410,453,05-02-2020
445,WV- MORGANTOWN,84,360,342,378,05-02-2020
446,WI- APPLETON,95,448,425,470,05-02-2020
447,WI- GREEN BAY,84,424,402,445,05-02-2020
448,WI- LA CROSSE,90,488,463,512,05-02-2020
449,WI- MADISON,83,512,486,537,05-02-2020
450,WI- MARSHFIELD,86,448,425,470,05-02-2020
451,WI- MILWAUKEE,81,488,463,512,05-02-2020
303,NY- NEW YORK,80,496,471,520,05-02-2020
452,WI- NEENAH,97,432,410,453,05-02-2020
456,WI- WAUSAU,95,424,402,445,05-02-2020
457,WY- CASPER,92,512,486,537,05-02-2020
