HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
304,NY- ROCHESTER,05-12-2020,2669,1393,NA,291,87,NA,2960,1480,NA,37636
307,NY- SYRACUSE,05-12-2020,2534,1383,NA,291,29,NA,2825,1412,NA,18818
308,NY- WHITE PLAINS,05-12-2020,2678,1426,NA,291,58,NA,2969,1484,NA,56454
309,NC- ASHEVILLE,05-12-2020,908,745,NA,970,194,NA,1878,939,NA,56454
311,NC- CHARLOTTE,05-12-2020,5695,2877,NA,97,19,NA,5792,2896,NA,65863
312,NC- DURHAM,05-12-2020,3744,2134,NA,873,174,NA,4617,2308,NA,37636
313,NC- GREENSBORO,05-12-2020,921,723,NA,873,174,NA,1794,897,NA,47045
314,NC- GREENVILLE,05-12-2020,1733,1022,NA,776,232,NA,2509,1254,NA,56454
315,NC- HICKORY,05-12-2020,0,142,NA,776,232,NA,748,374,NA,28227
318,NC- RALEIGH,05-12-2020,3750,2020,NA,485,97,NA,4235,2117,NA,18818
319,NC- WILMINGTON,05-12-2020,344,347,NA,873,261,NA,1217,608,NA,56454
320,NC- WINSTON-SALEM,05-12-2020,3294,1764,NA,388,77,NA,3682,1841,NA,84681
321,ND- BISMARCK,05-12-2020,450,303,NA,388,116,NA,838,419,NA,84681
322,ND- FARGO MOORHEAD -MN,05-12-2020,1932,1005,NA,97,9,NA,2029,1014,NA,75272
323,ND- GRAND FORKS,05-12-2020,0,158,NA,679,135,NA,587,293,NA,65863
324,ND- MINOT,05-12-2020,409,292,NA,291,58,NA,700,350,NA,47045
325,OH- AKRON,05-12-2020,2135,1155,NA,291,58,NA,2426,1213,NA,47045
326,OH- CANTON,05-12-2020,2018,1038,NA,97,19,NA,2115,1057,NA,47045
327,OH- CINCINNATI,05-12-2020,4115,2330,NA,679,67,NA,4794,2397,NA,94090
328,OH- CLEVELAND,05-12-2020,8244,4297,NA,582,116,NA,8826,4413,NA,9409
329,OH- COLUMBUS,05-12-2020,8373,4303,NA,582,174,NA,8955,4477,NA,47045
330,OH- DAYTON,05-12-2020,3171,1605,NA,97,29,NA,3268,1634,NA,84681
331,OH- ELYRIA,05-12-2020,0,285,NA,776,77,NA,725,362,NA,75272
332,OH- KETTERING,05-12-2020,865,520,NA,291,58,NA,1156,578,NA,28227
334,OH- TOLEDO,05-12-2020,3413,1862,NA,776,232,NA,4189,2094,NA,18818
335,OH- YOUNGSTOWN,05-12-2020,2503,1281,NA,97,19,NA,2600,1300,NA,47045
336,OK- LAWTON,05-12-2020,131,182,NA,582,174,NA,713,356,NA,75272
339,OK- OKLAHOMA CITY,05-12-2020,5901,3223,NA,679,67,NA,6580,3290,NA,65863
340,OK- TULSA,05-12-2020,4052,2317,NA,970,194,NA,5022,2511,NA,9409
341,OR- BEND,05-12-2020,308,173,NA,97,29,NA,405,202,NA,28227
342,OR- EUGENE,05-12-2020,884,500,NA,291,87,NA,1175,587,NA,18818
343,OR- MEDFORD,05-12-2020,674,453,NA,291,29,NA,965,482,NA,37636
344,OR- PORTLAND,05-12-2020,5042,2560,NA,194,58,NA,5236,2618,NA,28227
345,OR- SALEM,05-12-2020,48,180,NA,388,38,NA,436,218,NA,47045
346,PA- ALLENTOWN,05-12-2020,2672,1433,NA,485,145,NA,3157,1578,NA,75272
347,PA- ALTOONA,05-12-2020,0,270,NA,776,77,NA,695,347,NA,56454
350,PA- DANVILLE,05-12-2020,1325,721,NA,194,38,NA,1519,759,NA,65863
351,PA- ERIE,05-12-2020,1838,997,NA,388,116,NA,2226,1113,NA,75272
352,PA- HARRISBURG,05-12-2020,1321,1048,NA,970,97,NA,2291,1145,NA,28227
354,PA- JOHNSTOWN,05-12-2020,449,312,NA,291,58,NA,740,370,NA,75272
355,PA- LANCASTER,05-12-2020,900,537,NA,291,58,NA,1191,595,NA,47045
356,PA- PHILADELPHIA,05-12-2020,11969,6082,NA,485,145,NA,12454,6227,NA,94090
357,PA- PITTSBURGH,05-12-2020,10799,5575,NA,873,261,NA,11672,5836,NA,18818
358,PA- READING,05-12-2020,842,596,NA,582,116,NA,1424,712,NA,9409
359,PA- SAYRE,05-12-2020,0,80,NA,776,155,NA,471,235,NA,37636
360,PA- SCRANTON,05-12-2020,688,383,NA,194,58,NA,882,441,NA,28227
362,PA- WILKES-BARRE,05-12-2020,267,250,NA,388,77,NA,655,327,NA,47045
363,PA- YORK,05-12-2020,734,386,NA,97,29,NA,831,415,NA,28227
364,RI- PROVIDENCE,05-12-2020,2453,1363,NA,679,203,NA,3132,1566,NA,18818
365,SC- CHARLESTON,05-12-2020,2201,1411,NA,776,77,NA,2977,1488,NA,75272
366,SC- COLUMBIA,05-12-2020,3069,1671,NA,679,203,NA,3748,1874,NA,37636
367,SC- FLORENCE,05-12-2020,856,525,NA,485,145,NA,1341,670,NA,28227
368,SC- GREENVILLE,05-12-2020,1907,1148,NA,485,48,NA,2392,1196,NA,94090
369,SC- SPARTANBURG,05-12-2020,867,472,NA,194,58,NA,1061,530,NA,84681
370,SD- RAPID CITY,05-12-2020,494,325,NA,194,19,NA,688,344,NA,28227
371,SD- SIOUX FALLS,05-12-2020,1901,1300,NA,873,87,NA,2774,1387,NA,37636
373,TN- CHATTANOOGA,05-12-2020,1950,1062,NA,291,58,NA,2241,1120,NA,37636
374,TN- JACKSON,05-12-2020,1253,646,NA,97,29,NA,1350,675,NA,75272
375,TN- JOHNSON CITY,05-12-2020,746,451,NA,194,19,NA,940,470,NA,47045
376,TN- KINGSPORT,05-12-2020,1695,906,NA,291,87,NA,1986,993,NA,65863
377,TN- KNOXVILLE,05-12-2020,3496,1952,NA,679,135,NA,4175,2087,NA,28227
379,TN- MEMPHIS,05-12-2020,5348,2868,NA,970,291,NA,6318,3159,NA,84681
380,TN- NASHVILLE,05-12-2020,7778,4045,NA,776,232,NA,8554,4277,NA,75272
382,TX- ABILENE,05-12-2020,358,567,NA,970,97,NA,1328,664,NA,37636
383,TX- AMARILLO,05-12-2020,726,596,NA,776,155,NA,1502,751,NA,84681
385,TX- AUSTIN,05-12-2020,3110,1672,NA,388,77,NA,3498,1749,NA,65863
386,TX- BEAUMONT,05-12-2020,1079,598,NA,291,87,NA,1370,685,NA,65863
388,TX- BRYAN,05-12-2020,0,112,NA,970,194,NA,612,306,NA,28227
390,TX- CORPUS CHRISTI,05-12-2020,1761,968,NA,291,58,NA,2052,1026,NA,94090
391,TX- DALLAS,05-12-2020,11372,6035,NA,873,87,NA,12245,6122,NA,18818
393,TX- EL PASO,05-12-2020,2357,1256,NA,388,116,NA,2745,1372,NA,18818
394,TX- FORT WORTH,05-12-2020,4425,2387,NA,582,116,NA,5007,2503,NA,94090
396,TX- HARLINGEN,05-12-2020,933,661,NA,485,48,NA,1418,709,NA,9409
397,TX- HOUSTON,05-12-2020,16775,8475,NA,291,58,NA,17066,8533,NA,28227
399,TX- LONGVIEW,05-12-2020,395,314,NA,291,29,NA,686,343,NA,28227
400,TX- LUBBOCK,05-12-2020,1614,963,NA,776,232,NA,2390,1195,NA,84681
402,TX- MCALLEN,05-12-2020,810,561,NA,776,232,NA,1586,793,NA,18818
406,TX- ODESSA,05-12-2020,322,452,NA,970,194,NA,1292,646,NA,9409
411,TX- SAN ANGELO,05-12-2020,493,285,NA,194,58,NA,687,343,NA,84681
412,TX- SAN ANTONIO,05-12-2020,6266,3424,NA,970,194,NA,7236,3618,NA,75272
413,TX- TEMPLE,05-12-2020,260,334,NA,679,135,NA,939,469,NA,37636
416,TX- TYLER,05-12-2020,1022,744,NA,582,58,NA,1604,802,NA,28227
417,TX- VICTORIA,05-12-2020,476,296,NA,291,87,NA,767,383,NA,75272
418,TX- WACO,05-12-2020,209,260,NA,388,38,NA,597,298,NA,18818
420,TX- WICHITA FALLS,05-12-2020,0,258,NA,873,87,NA,690,345,NA,56454
421,UT- OGDEN,05-12-2020,342,288,NA,388,77,NA,730,365,NA,9409
422,UT- PROVO,05-12-2020,29,190,NA,873,261,NA,902,451,NA,18818
423,UT- SALT LAKE CITY,05-12-2020,3174,1898,NA,776,77,NA,3950,1975,NA,65863
424,VT- BURLINGTON,05-12-2020,905,657,NA,679,135,NA,1584,792,NA,56454
426,VA- ARLINGTON,05-12-2020,2214,1379,NA,679,67,NA,2893,1446,NA,75272
427,VA- CHARLOTTESVILLE,05-12-2020,530,440,NA,873,261,NA,1403,701,NA,65863
428,VA- LYNCHBURG,05-12-2020,73,309,NA,679,67,NA,752,376,NA,65863
429,VA- NEWPORT NEWS,05-12-2020,1042,550,NA,97,19,NA,1139,569,NA,47045
430,VA- NORFOLK,05-12-2020,2222,1305,NA,485,48,NA,2707,1353,NA,94090
431,VA- RICHMOND,05-12-2020,4506,2292,NA,194,58,NA,4700,2350,NA,47045
432,VA- ROANOKE,05-12-2020,2503,1368,NA,291,29,NA,2794,1397,NA,94090
435,VA- WINCHESTER,05-12-2020,448,418,NA,485,48,NA,933,466,NA,47045
437,WA- EVERETT,05-12-2020,239,294,NA,582,116,NA,821,410,NA,84681
438,WA- OLYMPIA,05-12-2020,384,250,NA,291,87,NA,675,337,NA,9409
439,WA- SEATTLE,05-12-2020,4667,2644,NA,776,77,NA,5443,2721,NA,65863
440,WA- SPOKANE,05-12-2020,3080,1744,NA,679,135,NA,3759,1879,NA,56454
441,WA- TACOMA,05-12-2020,1033,555,NA,194,58,NA,1227,613,NA,37636
442,WA- YAKIMA,05-12-2020,0,115,NA,873,174,NA,579,289,NA,56454
443,WV- CHARLESTON,05-12-2020,2037,1174,NA,388,38,NA,2425,1212,NA,18818
444,WV- HUNTINGTON,05-12-2020,680,728,NA,970,97,NA,1650,825,NA,94090
445,WV- MORGANTOWN,05-12-2020,1375,804,NA,388,77,NA,1763,881,NA,65863
446,WI- APPLETON,05-12-2020,326,221,NA,291,87,NA,617,308,NA,9409
447,WI- GREEN BAY,05-12-2020,1504,771,NA,97,29,NA,1601,800,NA,65863
448,WI- LA CROSSE,05-12-2020,470,380,NA,485,97,NA,955,477,NA,18818
449,WI- MADISON,05-12-2020,2136,1243,NA,873,261,NA,3009,1504,NA,28227
450,WI- MARSHFIELD,05-12-2020,596,473,NA,582,116,NA,1178,589,NA,56454
451,WI- MILWAUKEE,05-12-2020,7959,4038,NA,291,87,NA,8250,4125,NA,84681
