HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
193,IA- DUBUQUE,03-28-2020,482,254,NA,63,18,NA,545,272,NA,196
194,IA- IOWA CITY,03-28-2020,1887,966,NA,56,5,NA,1943,971,NA,147
195,IA- MASON CITY,03-28-2020,719,365,NA,14,1,NA,733,366,NA,392
196,IA- SIOUX CITY,03-28-2020,1076,555,NA,56,11,NA,1132,566,NA,98
197,IA- WATERLOO,03-28-2020,583,303,NA,56,16,NA,639,319,NA,441
200,KS- TOPEKA,03-28-2020,1477,766,NA,70,7,NA,1547,773,NA,392
201,KS- WICHITA,03-28-2020,4901,2466,NA,49,9,NA,4950,2475,NA,392
203,KY- COVINGTON,03-28-2020,1045,539,NA,56,11,NA,1101,550,NA,490
204,KY- LEXINGTON,03-28-2020,5157,2589,NA,49,14,NA,5206,2603,NA,98
205,KY- LOUISVILLE,03-28-2020,4788,2406,NA,28,2,NA,4816,2408,NA,196
207,KY- OWENSBORO,03-28-2020,465,236,NA,7,0,NA,472,236,NA,98
208,KY- PADUCAH,03-28-2020,1552,790,NA,70,21,NA,1622,811,NA,490
209,LA- ALEXANDRIA,03-28-2020,956,488,NA,35,7,NA,991,495,NA,343
210,LA- BATON ROUGE,03-28-2020,2424,1229,NA,56,11,NA,2480,1240,NA,196
212,LA- HOUMA,03-28-2020,666,340,NA,35,10,NA,701,350,NA,294
213,LA- LAFAYETTE,03-28-2020,2106,1070,NA,56,11,NA,2162,1081,NA,490
214,LA- LAKE CHARLES,03-28-2020,795,411,NA,70,21,NA,865,432,NA,343
216,LA- METAIRIE,03-28-2020,983,497,NA,28,8,NA,1011,505,NA,196
217,LA- MONROE,03-28-2020,876,448,NA,49,14,NA,925,462,NA,490
218,LA- NEW ORLEANS,03-28-2020,2369,1207,NA,56,5,NA,2425,1212,NA,49
219,LA- SHREVEPORT,03-28-2020,2722,1367,NA,14,1,NA,2736,1368,NA,196
220,LA- SLIDELL,03-28-2020,441,246,NA,63,6,NA,504,252,NA,392
221,ME- BANGOR,03-28-2020,1069,539,NA,21,6,NA,1090,545,NA,441
222,ME- PORTLAND,03-28-2020,2562,1294,NA,63,18,NA,2625,1312,NA,392
223,MD- BALTIMORE,03-28-2020,6731,3370,NA,14,2,NA,6745,3372,NA,196
225,MD- SALISBURY,03-28-2020,888,459,NA,49,9,NA,937,468,NA,98
226,MD- TAKOMA PARK,03-28-2020,1266,641,NA,21,2,NA,1287,643,NA,392
227,MA- BOSTON,03-28-2020,10949,5489,NA,35,3,NA,10984,5492,NA,490
230,MA- SPRINGFIELD,03-28-2020,1580,794,NA,21,6,NA,1601,800,NA,245
231,MA- WORCESTER,03-28-2020,1593,807,NA,49,14,NA,1642,821,NA,196
232,MI- ANN ARBOR,03-28-2020,3222,1628,NA,42,4,NA,3264,1632,NA,294
233,MI- DEARBORN,03-28-2020,1630,818,NA,14,4,NA,1644,822,NA,49
234,MI- DETROIT,03-28-2020,4610,2315,NA,49,14,NA,4659,2329,NA,196
235,MI- FLINT,03-28-2020,1319,663,NA,7,0,NA,1326,663,NA,98
236,MI- GRAND RAPIDS,03-28-2020,2302,1154,NA,7,0,NA,2309,1154,NA,49
238,MI- KALAMAZOO,03-28-2020,1435,730,NA,42,8,NA,1477,738,NA,490
239,MI- LANSING,03-28-2020,1514,761,NA,21,6,NA,1535,767,NA,49
240,MI- MARQUETTE,03-28-2020,418,230,NA,70,14,NA,488,244,NA,196
242,MI- MUSKEGON,03-28-2020,487,259,NA,49,9,NA,536,268,NA,343
243,MI- PETOSKEY,03-28-2020,297,159,NA,49,14,NA,346,173,NA,245
244,MI- PONTIAC,03-28-2020,1128,587,NA,56,5,NA,1184,592,NA,343
245,MI- ROYAL OAK,03-28-2020,2621,1317,NA,21,4,NA,2642,1321,NA,490
246,MI- SAGINAW,03-28-2020,2061,1038,NA,35,10,NA,2096,1048,NA,196
248,MI- ST JOSEPH,03-28-2020,288,147,NA,14,4,NA,302,151,NA,392
249,MI- TRAVERSE CITY,03-28-2020,502,254,NA,7,0,NA,509,254,NA,196
250,MN- DULUTH,03-28-2020,1148,580,NA,14,1,NA,1162,581,NA,49
251,MN- MINNEAPOLIS,03-28-2020,8501,4253,NA,14,4,NA,8515,4257,NA,294
253,MN- ROCHESTER,03-28-2020,2578,1297,NA,21,2,NA,2599,1299,NA,245
254,MN- ST CLOUD,03-28-2020,651,348,NA,56,5,NA,707,353,NA,49
256,MN- ST PAUL,03-28-2020,2257,1134,NA,28,8,NA,2285,1142,NA,147
257,MS- GULFPORT,03-28-2020,703,372,NA,70,14,NA,773,386,NA,490
258,MS- HATTIESBURG,03-28-2020,1196,601,NA,14,4,NA,1210,605,NA,98
259,MS- JACKSON,03-28-2020,4425,2235,NA,56,5,NA,4481,2240,NA,490
260,MS- MERIDIAN,03-28-2020,971,488,NA,7,1,NA,978,489,NA,196
261,MS- OXFORD,03-28-2020,610,317,NA,28,2,NA,638,319,NA,147
262,MS- TUPELO,03-28-2020,1602,813,NA,28,2,NA,1630,815,NA,392
263,MO- CAPE GIRARDEAU,03-28-2020,957,499,NA,70,14,NA,1027,513,NA,441
264,MO- COLUMBIA,03-28-2020,1788,906,NA,56,16,NA,1844,922,NA,49
267,MO- JOPLIN,03-28-2020,912,473,NA,42,4,NA,954,477,NA,49
268,MO- KANSAS CITY,03-28-2020,7911,3960,NA,14,2,NA,7925,3962,NA,294
270,MO- SPRINGFIELD,03-28-2020,1924,969,NA,35,10,NA,1959,979,NA,490
273,MO- ST LOUIS,03-28-2020,12152,6091,NA,49,9,NA,12201,6100,NA,392
274,MT- BILLINGS,03-28-2020,2153,1088,NA,56,16,NA,2209,1104,NA,49
275,MT- GREAT FALLS,03-28-2020,749,397,NA,56,5,NA,805,402,NA,49
276,MT- MISSOULA,03-28-2020,1096,561,NA,63,18,NA,1159,579,NA,196
277,NE- LINCOLN,03-28-2020,1795,914,NA,42,4,NA,1837,918,NA,245
278,NE- OMAHA,03-28-2020,5439,2725,NA,28,8,NA,5467,2733,NA,343
279,NV- LAS VEGAS,03-28-2020,4075,2040,NA,7,1,NA,4082,2041,NA,49
280,NV- RENO,03-28-2020,1879,952,NA,42,8,NA,1921,960,NA,49
281,NH- LEBANON,03-28-2020,957,481,NA,14,4,NA,971,485,NA,196
282,NH- MANCHESTER,03-28-2020,1932,979,NA,42,8,NA,1974,987,NA,98
283,NJ- CAMDEN,03-28-2020,7980,3993,NA,7,0,NA,7987,3993,NA,147
284,NJ- HACKENSACK,03-28-2020,3715,1860,NA,14,4,NA,3729,1864,NA,294
285,NJ- MORRISTOWN,03-28-2020,1865,952,NA,63,12,NA,1928,964,NA,196
288,NJ- NEW BRUNSWICK,03-28-2020,2759,1382,NA,7,1,NA,2766,1383,NA,343
289,NJ- NEWARK,03-28-2020,4826,2427,NA,35,3,NA,4861,2430,NA,490
291,NJ- PATERSON,03-28-2020,1157,585,NA,21,4,NA,1178,589,NA,147
292,NJ- RIDGEWOOD,03-28-2020,764,394,NA,28,2,NA,792,396,NA,441
293,NM- ALBUQUERQUE,03-28-2020,3331,1671,NA,28,8,NA,3359,1679,NA,196
295,NY- ALBANY,03-28-2020,4873,2453,NA,56,11,NA,4929,2464,NA,147
296,NY- BINGHAMTON,03-28-2020,887,452,NA,42,12,NA,929,464,NA,245
297,NY- BRONX,03-28-2020,3585,1800,NA,35,10,NA,3620,1810,NA,294
299,NY- BUFFALO,03-28-2020,3567,1795,NA,28,2,NA,3595,1797,NA,392
300,NY- ELMIRA,03-28-2020,1049,536,NA,28,2,NA,1077,538,NA,294
301,NY- EAST LONG ISLAND,03-28-2020,10869,5462,NA,70,7,NA,10939,5469,NA,294
304,NY- ROCHESTER,03-28-2020,2918,1472,NA,42,8,NA,2960,1480,NA,392
307,NY- SYRACUSE,03-28-2020,2818,1412,NA,7,0,NA,2825,1412,NA,245
308,NY- WHITE PLAINS,03-28-2020,2934,1477,NA,35,7,NA,2969,1484,NA,98
309,NC- ASHEVILLE,03-28-2020,1843,936,NA,35,3,NA,1878,939,NA,294
311,NC- CHARLOTTE,03-28-2020,5757,2893,NA,35,3,NA,5792,2896,NA,49
312,NC- DURHAM,03-28-2020,4547,2301,NA,70,7,NA,4617,2308,NA,196
313,NC- GREENSBORO,03-28-2020,1752,893,NA,42,4,NA,1794,897,NA,147
314,NC- GREENVILLE,03-28-2020,2502,1254,NA,7,0,NA,2509,1254,NA,392
315,NC- HICKORY,03-28-2020,699,360,NA,49,14,NA,748,374,NA,343
318,NC- RALEIGH,03-28-2020,4207,2112,NA,28,5,NA,4235,2117,NA,196
319,NC- WILMINGTON,03-28-2020,1203,606,NA,14,2,NA,1217,608,NA,245
320,NC- WINSTON-SALEM,03-28-2020,3633,1832,NA,49,9,NA,3682,1841,NA,441
321,ND- BISMARCK,03-28-2020,824,417,NA,14,2,NA,838,419,NA,294
322,ND- FARGO MOORHEAD -MN,03-28-2020,1994,1004,NA,35,10,NA,2029,1014,NA,294
323,ND- GRAND FORKS,03-28-2020,573,289,NA,14,4,NA,587,293,NA,49
324,ND- MINOT,03-28-2020,686,348,NA,14,2,NA,700,350,NA,245
325,OH- AKRON,03-28-2020,2377,1204,NA,49,9,NA,2426,1213,NA,147
326,OH- CANTON,03-28-2020,2087,1052,NA,28,5,NA,2115,1057,NA,98
327,OH- CINCINNATI,03-28-2020,4738,2381,NA,56,16,NA,4794,2397,NA,245
328,OH- CLEVELAND,03-28-2020,8791,4410,NA,35,3,NA,8826,4413,NA,98
329,OH- COLUMBUS,03-28-2020,8948,4476,NA,7,1,NA,8955,4477,NA,441
330,OH- DAYTON,03-28-2020,3254,1633,NA,14,1,NA,3268,1634,NA,441
331,OH- ELYRIA,03-28-2020,669,346,NA,56,16,NA,725,362,NA,441
332,OH- KETTERING,03-28-2020,1149,576,NA,7,2,NA,1156,578,NA,392
334,OH- TOLEDO,03-28-2020,4133,2078,NA,56,16,NA,4189,2094,NA,490
335,OH- YOUNGSTOWN,03-28-2020,2558,1288,NA,42,12,NA,2600,1300,NA,441
336,OK- LAWTON,03-28-2020,685,351,NA,28,5,NA,713,356,NA,441
339,OK- OKLAHOMA CITY,03-28-2020,6566,3288,NA,14,2,NA,6580,3290,NA,196
340,OK- TULSA,03-28-2020,5015,2511,NA,7,0,NA,5022,2511,NA,147
341,OR- BEND,03-28-2020,356,188,NA,49,14,NA,405,202,NA,343
342,OR- EUGENE,03-28-2020,1161,583,NA,14,4,NA,1175,587,NA,392
343,OR- MEDFORD,03-28-2020,902,476,NA,63,6,NA,965,482,NA,490
344,OR- PORTLAND,03-28-2020,5222,2616,NA,14,2,NA,5236,2618,NA,294
345,OR- SALEM,03-28-2020,415,216,NA,21,2,NA,436,218,NA,294
346,PA- ALLENTOWN,03-28-2020,3122,1571,NA,35,7,NA,3157,1578,NA,98
347,PA- ALTOONA,03-28-2020,674,341,NA,21,6,NA,695,347,NA,147
350,PA- DANVILLE,03-28-2020,1498,753,NA,21,6,NA,1519,759,NA,196
351,PA- ERIE,03-28-2020,2163,1107,NA,63,6,NA,2226,1113,NA,490
352,PA- HARRISBURG,03-28-2020,2249,1141,NA,42,4,NA,2291,1145,NA,147
354,PA- JOHNSTOWN,03-28-2020,726,368,NA,14,2,NA,740,370,NA,294
355,PA- LANCASTER,03-28-2020,1184,595,NA,7,0,NA,1191,595,NA,98
356,PA- PHILADELPHIA,03-28-2020,12398,6222,NA,56,5,NA,12454,6227,NA,441
357,PA- PITTSBURGH,03-28-2020,11651,5830,NA,21,6,NA,11672,5836,NA,147
358,PA- READING,03-28-2020,1361,694,NA,63,18,NA,1424,712,NA,392
359,PA- SAYRE,03-28-2020,415,230,NA,56,5,NA,471,235,NA,245
360,PA- SCRANTON,03-28-2020,861,437,NA,21,4,NA,882,441,NA,98
362,PA- WILKES-BARRE,03-28-2020,634,323,NA,21,4,NA,655,327,NA,392
363,PA- YORK,03-28-2020,782,411,NA,49,4,NA,831,415,NA,392
364,RI- PROVIDENCE,03-28-2020,3069,1560,NA,63,6,NA,3132,1566,NA,441
365,SC- CHARLESTON,03-28-2020,2921,1472,NA,56,16,NA,2977,1488,NA,490
366,SC- COLUMBIA,03-28-2020,3692,1869,NA,56,5,NA,3748,1874,NA,392
367,SC- FLORENCE,03-28-2020,1327,666,NA,14,4,NA,1341,670,NA,196
368,SC- GREENVILLE,03-28-2020,2329,1184,NA,63,12,NA,2392,1196,NA,196
369,SC- SPARTANBURG,03-28-2020,998,518,NA,63,12,NA,1061,530,NA,245
370,SD- RAPID CITY,03-28-2020,646,340,NA,42,4,NA,688,344,NA,294
371,SD- SIOUX FALLS,03-28-2020,2746,1379,NA,28,8,NA,2774,1387,NA,196
373,TN- CHATTANOOGA,03-28-2020,2206,1110,NA,35,10,NA,2241,1120,NA,294
374,TN- JACKSON,03-28-2020,1308,667,NA,42,8,NA,1350,675,NA,343
375,TN- JOHNSON CITY,03-28-2020,898,462,NA,42,8,NA,940,470,NA,147
376,TN- KINGSPORT,03-28-2020,1937,989,NA,49,4,NA,1986,993,NA,343
377,TN- KNOXVILLE,03-28-2020,4119,2076,NA,56,11,NA,4175,2087,NA,245
379,TN- MEMPHIS,03-28-2020,6276,3155,NA,42,4,NA,6318,3159,NA,343
380,TN- NASHVILLE,03-28-2020,8519,4267,NA,35,10,NA,8554,4277,NA,294
382,TX- ABILENE,03-28-2020,1300,656,NA,28,8,NA,1328,664,NA,392
383,TX- AMARILLO,03-28-2020,1460,739,NA,42,12,NA,1502,751,NA,245
385,TX- AUSTIN,03-28-2020,3470,1744,NA,28,5,NA,3498,1749,NA,490
386,TX- BEAUMONT,03-28-2020,1314,669,NA,56,16,NA,1370,685,NA,196
388,TX- BRYAN,03-28-2020,605,305,NA,7,1,NA,612,306,NA,147
390,TX- CORPUS CHRISTI,03-28-2020,2024,1018,NA,28,8,NA,2052,1026,NA,98
391,TX- DALLAS,03-28-2020,12189,6117,NA,56,5,NA,12245,6122,NA,294
393,TX- EL PASO,03-28-2020,2689,1361,NA,56,11,NA,2745,1372,NA,98
394,TX- FORT WORTH,03-28-2020,4979,2498,NA,28,5,NA,5007,2503,NA,392
396,TX- HARLINGEN,03-28-2020,1383,706,NA,35,3,NA,1418,709,NA,441
397,TX- HOUSTON,03-28-2020,17059,8531,NA,7,2,NA,17066,8533,NA,147
399,TX- LONGVIEW,03-28-2020,644,331,NA,42,12,NA,686,343,NA,98
400,TX- LUBBOCK,03-28-2020,2334,1184,NA,56,11,NA,2390,1195,NA,490
402,TX- MCALLEN,03-28-2020,1523,775,NA,63,18,NA,1586,793,NA,196
406,TX- ODESSA,03-28-2020,1264,641,NA,28,5,NA,1292,646,NA,196
411,TX- SAN ANGELO,03-28-2020,631,327,NA,56,16,NA,687,343,NA,147
412,TX- SAN ANTONIO,03-28-2020,7194,3614,NA,42,4,NA,7236,3618,NA,441
413,TX- TEMPLE,03-28-2020,925,465,NA,14,4,NA,939,469,NA,245
416,TX- TYLER,03-28-2020,1541,784,NA,63,18,NA,1604,802,NA,392
417,TX- VICTORIA,03-28-2020,760,382,NA,7,1,NA,767,383,NA,196
418,TX- WACO,03-28-2020,548,294,NA,49,4,NA,597,298,NA,490
420,TX- WICHITA FALLS,03-28-2020,683,343,NA,7,2,NA,690,345,NA,294
421,UT- OGDEN,03-28-2020,723,363,NA,7,2,NA,730,365,NA,343
422,UT- PROVO,03-28-2020,888,449,NA,14,2,NA,902,451,NA,294
423,UT- SALT LAKE CITY,03-28-2020,3908,1971,NA,42,4,NA,3950,1975,NA,196
424,VT- BURLINGTON,03-28-2020,1570,791,NA,14,1,NA,1584,792,NA,147
426,VA- ARLINGTON,03-28-2020,2830,1434,NA,63,12,NA,2893,1446,NA,490
427,VA- CHARLOTTESVILLE,03-28-2020,1347,690,NA,56,11,NA,1403,701,NA,245
428,VA- LYNCHBURG,03-28-2020,745,375,NA,7,1,NA,752,376,NA,245
429,VA- NEWPORT NEWS,03-28-2020,1097,565,NA,42,4,NA,1139,569,NA,98
430,VA- NORFOLK,03-28-2020,2644,1335,NA,63,18,NA,2707,1353,NA,392
431,VA- RICHMOND,03-28-2020,4644,2345,NA,56,5,NA,4700,2350,NA,294
432,VA- ROANOKE,03-28-2020,2752,1393,NA,42,4,NA,2794,1397,NA,490
435,VA- WINCHESTER,03-28-2020,919,462,NA,14,4,NA,933,466,NA,196
437,WA- EVERETT,03-28-2020,800,406,NA,21,4,NA,821,410,NA,490
438,WA- OLYMPIA,03-28-2020,647,329,NA,28,8,NA,675,337,NA,196
439,WA- SEATTLE,03-28-2020,5408,2714,NA,35,7,NA,5443,2721,NA,392
440,WA- SPOKANE,03-28-2020,3724,1869,NA,35,10,NA,3759,1879,NA,245
441,WA- TACOMA,03-28-2020,1171,602,NA,56,11,NA,1227,613,NA,245
442,WA- YAKIMA,03-28-2020,530,285,NA,49,4,NA,579,289,NA,245
443,WV- CHARLESTON,03-28-2020,2369,1196,NA,56,16,NA,2425,1212,NA,98
444,WV- HUNTINGTON,03-28-2020,1594,814,NA,56,11,NA,1650,825,NA,343
445,WV- MORGANTOWN,03-28-2020,1700,869,NA,63,12,NA,1763,881,NA,392
446,WI- APPLETON,03-28-2020,547,294,NA,70,14,NA,617,308,NA,392
447,WI- GREEN BAY,03-28-2020,1587,799,NA,14,1,NA,1601,800,NA,441
448,WI- LA CROSSE,03-28-2020,920,470,NA,35,7,NA,955,477,NA,196
449,WI- MADISON,03-28-2020,2953,1488,NA,56,16,NA,3009,1504,NA,245
450,WI- MARSHFIELD,03-28-2020,1143,582,NA,35,7,NA,1178,589,NA,490
451,WI- MILWAUKEE,03-28-2020,8180,4118,NA,70,7,NA,8250,4125,NA,245
303,NY- NEW YORK,03-28-2020,15490,7762,NA,56,11,NA,15546,7773,NA,343
452,WI- NEENAH,03-28-2020,530,274,NA,28,5,NA,558,279,NA,294
456,WI- WAUSAU,03-28-2020,551,280,NA,14,2,NA,565,282,NA,147
457,WY- CASPER,03-28-2020,687,348,NA,14,2,NA,701,350,NA,392
