HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
328,OH- CLEVELAND,80,40,38,41,04-13-2020
329,OH- COLUMBUS,80,60,58,61,04-13-2020
330,OH- DAYTON,81,40,38,41,04-13-2020
331,OH- ELYRIA,84,30,29,30,04-13-2020
332,OH- KETTERING,84,50,48,51,04-13-2020
334,OH- TOLEDO,81,50,48,51,04-13-2020
335,OH- YOUNGSTOWN,80,10,9,10,04-13-2020
336,OK- LAWTON,92,90,87,92,04-13-2020
339,OK- OKLAHOMA CITY,80,20,19,20,04-13-2020
340,OK- TULSA,81,90,87,92,04-13-2020
341,OR- BEND,84,20,19,20,04-13-2020
342,OR- EUGENE,81,20,19,20,04-13-2020
343,OR- MEDFORD,87,70,67,72,04-13-2020
344,OR- PORTLAND,81,60,58,61,04-13-2020
345,OR- SALEM,84,20,19,20,04-13-2020
346,PA- ALLENTOWN,80,10,9,10,04-13-2020
347,PA- ALTOONA,82,20,19,20,04-13-2020
350,PA- DANVILLE,83,50,48,51,04-13-2020
351,PA- ERIE,80,10,9,10,04-13-2020
352,PA- HARRISBURG,83,90,87,92,04-13-2020
354,PA- JOHNSTOWN,86,50,48,51,04-13-2020
355,PA- LANCASTER,88,100,97,103,04-13-2020
356,PA- PHILADELPHIA,80,60,58,61,04-13-2020
357,PA- PITTSBURGH,80,20,19,20,04-13-2020
358,PA- READING,83,50,48,51,04-13-2020
359,PA- SAYRE,90,50,48,51,04-13-2020
360,PA- SCRANTON,83,30,29,30,04-13-2020
362,PA- WILKES-BARRE,93,90,87,92,04-13-2020
363,PA- YORK,86,50,48,51,04-13-2020
364,RI- PROVIDENCE,80,30,29,30,04-13-2020
365,SC- CHARLESTON,81,50,48,51,04-13-2020
366,SC- COLUMBIA,81,70,67,72,04-13-2020
367,SC- FLORENCE,85,80,77,82,04-13-2020
368,SC- GREENVILLE,83,90,87,92,04-13-2020
369,SC- SPARTANBURG,89,100,97,103,04-13-2020
370,SD- RAPID CITY,81,10,9,10,04-13-2020
371,SD- SIOUX FALLS,82,70,67,72,04-13-2020
373,TN- CHATTANOOGA,82,50,48,51,04-13-2020
374,TN- JACKSON,80,10,9,10,04-13-2020
375,TN- JOHNSON CITY,88,80,77,82,04-13-2020
376,TN- KINGSPORT,81,20,19,20,04-13-2020
377,TN- KNOXVILLE,81,70,67,72,04-13-2020
379,TN- MEMPHIS,81,70,67,72,04-13-2020
380,TN- NASHVILLE,80,40,38,41,04-13-2020
382,TX- ABILENE,86,90,87,92,04-13-2020
383,TX- AMARILLO,81,20,19,20,04-13-2020
385,TX- AUSTIN,82,90,87,92,04-13-2020
386,TX- BEAUMONT,84,60,58,61,04-13-2020
388,TX- BRYAN,94,90,87,92,04-13-2020
390,TX- CORPUS CHRISTI,82,50,48,51,04-13-2020
391,TX- DALLAS,80,50,48,51,04-13-2020
393,TX- EL PASO,82,60,58,61,04-13-2020
394,TX- FORT WORTH,81,90,87,92,04-13-2020
396,TX- HARLINGEN,81,20,19,20,04-13-2020
397,TX- HOUSTON,80,100,97,103,04-13-2020
399,TX- LONGVIEW,81,10,9,10,04-13-2020
400,TX- LUBBOCK,83,90,87,92,04-13-2020
402,TX- MCALLEN,82,40,38,41,04-13-2020
406,TX- ODESSA,83,50,48,51,04-13-2020
411,TX- SAN ANGELO,91,80,77,82,04-13-2020
412,TX- SAN ANTONIO,80,70,67,72,04-13-2020
413,TX- TEMPLE,87,70,67,72,04-13-2020
416,TX- TYLER,85,90,87,92,04-13-2020
417,TX- VICTORIA,85,40,38,41,04-13-2020
418,TX- WACO,90,60,58,61,04-13-2020
420,TX- WICHITA FALLS,84,30,29,30,04-13-2020
421,UT- OGDEN,93,100,97,103,04-13-2020
422,UT- PROVO,89,90,87,92,04-13-2020
423,UT- SALT LAKE CITY,80,20,19,20,04-13-2020
424,VT- BURLINGTON,81,30,29,30,04-13-2020
426,VA- ARLINGTON,81,50,48,51,04-13-2020
427,VA- CHARLOTTESVILLE,84,60,58,61,04-13-2020
428,VA- LYNCHBURG,81,10,9,10,04-13-2020
429,VA- NEWPORT NEWS,83,40,38,41,04-13-2020
430,VA- NORFOLK,83,100,97,103,04-13-2020
431,VA- RICHMOND,80,40,38,41,04-13-2020
432,VA- ROANOKE,80,20,19,20,04-13-2020
435,VA- WINCHESTER,90,100,97,103,04-13-2020
437,WA- EVERETT,84,40,38,41,04-13-2020
438,WA- OLYMPIA,91,80,77,82,04-13-2020
439,WA- SEATTLE,81,100,97,103,04-13-2020
440,WA- SPOKANE,81,60,58,61,04-13-2020
441,WA- TACOMA,88,100,97,103,04-13-2020
442,WA- YAKIMA,90,60,58,61,04-13-2020
443,WV- CHARLESTON,80,10,9,10,04-13-2020
444,WV- HUNTINGTON,80,10,9,10,04-13-2020
445,WV- MORGANTOWN,85,100,97,103,04-13-2020
446,WI- APPLETON,94,90,87,92,04-13-2020
447,WI- GREEN BAY,82,40,38,41,04-13-2020
448,WI- LA CROSSE,89,90,87,92,04-13-2020
449,WI- MADISON,82,70,67,72,04-13-2020
450,WI- MARSHFIELD,82,30,29,30,04-13-2020
451,WI- MILWAUKEE,81,90,87,92,04-13-2020
303,NY- NEW YORK,80,90,87,92,04-13-2020
452,WI- NEENAH,85,30,29,30,04-13-2020
456,WI- WAUSAU,90,60,58,61,04-13-2020
457,WY- CASPER,94,100,97,103,04-13-2020
