HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
105,CO- GRAND JUNCTION,04-02-2020,639,381,NA,153,15,NA,792,396,NA,2890
106,CO- GREELEY,04-02-2020,743,378,NA,34,10,NA,777,388,NA,1445
107,CO- PUEBLO,04-02-2020,713,382,NA,85,17,NA,798,399,NA,2890
109,CT- BRIDGEPORT,04-02-2020,1644,832,NA,51,15,NA,1695,847,NA,1734
110,CT- HARTFORD,04-02-2020,3188,1608,NA,68,20,NA,3256,1628,NA,2890
111,CT- NEW HAVEN,04-02-2020,3682,1875,NA,170,51,NA,3852,1926,NA,578
112,DE- WILMINGTON,04-02-2020,1794,925,NA,68,6,NA,1862,931,NA,1156
113,DC- WASHINGTON,04-02-2020,5319,2710,NA,170,34,NA,5489,2744,NA,867
115,FL- BRADENTON,04-02-2020,573,327,NA,136,27,NA,709,354,NA,1156
116,FL- CLEARWATER,04-02-2020,1569,805,NA,68,13,NA,1637,818,NA,1445
118,FL- FORT LAUDERDALE,04-02-2020,8648,4339,NA,51,10,NA,8699,4349,NA,578
119,FL- FORT MYERS,04-02-2020,3673,1898,NA,153,15,NA,3826,1913,NA,1445
120,FL- GAINESVILLE,04-02-2020,1739,910,NA,102,10,NA,1841,920,NA,2601
122,FL- HUDSON,04-02-2020,1099,611,NA,153,15,NA,1252,626,NA,289
123,FL- JACKSONVILLE,04-02-2020,4878,2446,NA,34,10,NA,4912,2456,NA,2023
124,FL- LAKELAND,04-02-2020,1034,528,NA,34,6,NA,1068,534,NA,1734
127,FL- MIAMI,04-02-2020,10714,5371,NA,68,20,NA,10782,5391,NA,2601
129,FL- OCALA,04-02-2020,1249,649,NA,119,35,NA,1368,684,NA,1734
130,FL- ORLANDO,04-02-2020,10208,5150,NA,153,30,NA,10361,5180,NA,289
131,FL- ORMOND BEACH,04-02-2020,1603,822,NA,51,5,NA,1654,827,NA,867
133,FL- PANAMA CITY,04-02-2020,579,315,NA,85,17,NA,664,332,NA,1734
134,FL- PENSACOLA,04-02-2020,2298,1164,NA,51,10,NA,2349,1174,NA,578
137,FL- SARASOTA,04-02-2020,1326,711,NA,119,11,NA,1445,722,NA,2890
139,FL- ST PETERSBURG,04-02-2020,1564,796,NA,34,3,NA,1598,799,NA,2023
140,FL- TALLAHASSEE,04-02-2020,2663,1345,NA,34,3,NA,2697,1348,NA,1734
141,FL- TAMPA,04-02-2020,4158,2110,NA,102,20,NA,4260,2130,NA,2601
142,GA- ALBANY,04-02-2020,910,516,NA,153,15,NA,1063,531,NA,1156
144,GA- ATLANTA,04-02-2020,11877,5979,NA,102,10,NA,11979,5989,NA,578
145,GA- AUGUSTA,04-02-2020,2285,1210,NA,170,17,NA,2455,1227,NA,2023
146,GA- COLUMBUS,04-02-2020,1174,604,NA,85,25,NA,1259,629,NA,1445
147,GA- MACON,04-02-2020,2168,1105,NA,68,13,NA,2236,1118,NA,578
148,GA- ROME,04-02-2020,698,360,NA,34,6,NA,732,366,NA,867
149,GA- SAVANNAH,04-02-2020,1956,1009,NA,102,20,NA,2058,1029,NA,2890
151,ID- BOISE,04-02-2020,2060,1033,NA,17,5,NA,2077,1038,NA,1156
152,ID- IDAHO FALLS,04-02-2020,325,190,NA,136,40,NA,461,230,NA,2312
154,IL- AURORA,04-02-2020,476,248,NA,51,15,NA,527,263,NA,1445
155,IL- BLUE ISLAND,04-02-2020,2400,1228,NA,136,40,NA,2536,1268,NA,2890
156,IL- CHICAGO,04-02-2020,8526,4274,NA,34,6,NA,8560,4280,NA,289
158,IL- ELGIN,04-02-2020,1035,533,NA,51,10,NA,1086,543,NA,1156
161,IL- EVANSTON,04-02-2020,2382,1205,NA,34,3,NA,2416,1208,NA,2023
163,IL- HINSDALE,04-02-2020,1049,540,NA,51,10,NA,1100,550,NA,867
164,IL- JOLIET,04-02-2020,1292,660,NA,34,3,NA,1326,663,NA,2601
166,IL- MELROSE PARK,04-02-2020,3026,1534,NA,68,13,NA,3094,1547,NA,1734
170,IL- PEORIA,04-02-2020,1757,899,NA,102,30,NA,1859,929,NA,1734
171,IL- ROCKFORD,04-02-2020,1480,760,NA,51,5,NA,1531,765,NA,578
172,IL- SPRINGFIELD,04-02-2020,2375,1238,NA,170,34,NA,2545,1272,NA,2312
173,IL- URBANA,04-02-2020,886,489,NA,153,30,NA,1039,519,NA,2601
175,IL- BLOOMINGTON,04-02-2020,199,113,NA,68,20,NA,267,133,NA,2312
179,IN- EVANSVILLE,04-02-2020,1960,1005,NA,85,17,NA,2045,1022,NA,578
180,IN- FORT WAYNE,04-02-2020,2076,1079,NA,136,27,NA,2212,1106,NA,578
181,IN- GARY,04-02-2020,1353,708,NA,153,45,NA,1506,753,NA,1445
183,IN- INDIANAPOLIS,04-02-2020,6281,3195,NA,136,13,NA,6417,3208,NA,2023
184,IN- LAFAYETTE,04-02-2020,571,353,NA,170,17,NA,741,370,NA,289
185,IN- MUNCIE,04-02-2020,402,208,NA,17,1,NA,419,209,NA,2023
186,IN- MUNSTER,04-02-2020,1069,569,NA,85,8,NA,1154,577,NA,2312
187,IN- SOUTH BEND,04-02-2020,1478,754,NA,51,10,NA,1529,764,NA,1445
188,IN- TERRE HAUTE,04-02-2020,386,254,NA,153,15,NA,539,269,NA,2023
190,IA- CEDAR RAPIDS,04-02-2020,946,507,NA,170,51,NA,1116,558,NA,2023
191,IA- DAVENPORT,04-02-2020,2121,1081,NA,102,30,NA,2223,1111,NA,289
192,IA- DES MOINES,04-02-2020,3123,1595,NA,170,51,NA,3293,1646,NA,1445
193,IA- DUBUQUE,04-02-2020,460,264,NA,85,8,NA,545,272,NA,1156
194,IA- IOWA CITY,04-02-2020,1909,961,NA,34,10,NA,1943,971,NA,2023
195,IA- MASON CITY,04-02-2020,648,341,NA,85,25,NA,733,366,NA,2023
196,IA- SIOUX CITY,04-02-2020,1098,560,NA,34,6,NA,1132,566,NA,867
197,IA- WATERLOO,04-02-2020,486,304,NA,153,15,NA,639,319,NA,289
200,KS- TOPEKA,04-02-2020,1394,743,NA,153,30,NA,1547,773,NA,2890
201,KS- WICHITA,04-02-2020,4780,2441,NA,170,34,NA,4950,2475,NA,578
203,KY- COVINGTON,04-02-2020,1016,542,NA,85,8,NA,1101,550,NA,2890
204,KY- LEXINGTON,04-02-2020,5070,2576,NA,136,27,NA,5206,2603,NA,2890
205,KY- LOUISVILLE,04-02-2020,4646,2357,NA,170,51,NA,4816,2408,NA,289
207,KY- OWENSBORO,04-02-2020,455,233,NA,17,3,NA,472,236,NA,867
208,KY- PADUCAH,04-02-2020,1588,805,NA,34,6,NA,1622,811,NA,289
209,LA- ALEXANDRIA,04-02-2020,889,465,NA,102,30,NA,991,495,NA,2601
210,LA- BATON ROUGE,04-02-2020,2344,1227,NA,136,13,NA,2480,1240,NA,2890
212,LA- HOUMA,04-02-2020,650,345,NA,51,5,NA,701,350,NA,2601
213,LA- LAFAYETTE,04-02-2020,2145,1080,NA,17,1,NA,2162,1081,NA,1734
214,LA- LAKE CHARLES,04-02-2020,848,429,NA,17,3,NA,865,432,NA,1156
216,LA- METAIRIE,04-02-2020,892,494,NA,119,11,NA,1011,505,NA,289
217,LA- MONROE,04-02-2020,891,452,NA,34,10,NA,925,462,NA,2890
218,LA- NEW ORLEANS,04-02-2020,2391,1206,NA,34,6,NA,2425,1212,NA,289
219,LA- SHREVEPORT,04-02-2020,2634,1338,NA,102,30,NA,2736,1368,NA,1734
220,LA- SLIDELL,04-02-2020,368,239,NA,136,13,NA,504,252,NA,1445
221,ME- BANGOR,04-02-2020,1056,542,NA,34,3,NA,1090,545,NA,2312
222,ME- PORTLAND,04-02-2020,2472,1282,NA,153,30,NA,2625,1312,NA,2601
223,MD- BALTIMORE,04-02-2020,6626,3361,NA,119,11,NA,6745,3372,NA,1734
225,MD- SALISBURY,04-02-2020,852,460,NA,85,8,NA,937,468,NA,1734
226,MD- TAKOMA PARK,04-02-2020,1168,632,NA,119,11,NA,1287,643,NA,1156
227,MA- BOSTON,04-02-2020,10967,5491,NA,17,1,NA,10984,5492,NA,2023
230,MA- SPRINGFIELD,04-02-2020,1550,795,NA,51,5,NA,1601,800,NA,1156
231,MA- WORCESTER,04-02-2020,1506,781,NA,136,40,NA,1642,821,NA,2312
232,MI- ANN ARBOR,04-02-2020,3179,1615,NA,85,17,NA,3264,1632,NA,1734
233,MI- DEARBORN,04-02-2020,1610,816,NA,34,6,NA,1644,822,NA,867
234,MI- DETROIT,04-02-2020,4608,2319,NA,51,10,NA,4659,2329,NA,1156
235,MI- FLINT,04-02-2020,1309,662,NA,17,1,NA,1326,663,NA,1156
236,MI- GRAND RAPIDS,04-02-2020,2190,1119,NA,119,35,NA,2309,1154,NA,1445
238,MI- KALAMAZOO,04-02-2020,1409,718,NA,68,20,NA,1477,738,NA,2890
239,MI- LANSING,04-02-2020,1416,744,NA,119,23,NA,1535,767,NA,1445
240,MI- MARQUETTE,04-02-2020,318,227,NA,170,17,NA,488,244,NA,867
242,MI- MUSKEGON,04-02-2020,519,267,NA,17,1,NA,536,268,NA,578
243,MI- PETOSKEY,04-02-2020,210,146,NA,136,27,NA,346,173,NA,1445
244,MI- PONTIAC,04-02-2020,1099,567,NA,85,25,NA,1184,592,NA,867
245,MI- ROYAL OAK,04-02-2020,2540,1301,NA,102,20,NA,2642,1321,NA,2023
246,MI- SAGINAW,04-02-2020,1994,1038,NA,102,10,NA,2096,1048,NA,2312
248,MI- ST JOSEPH,04-02-2020,166,124,NA,136,27,NA,302,151,NA,2601
249,MI- TRAVERSE CITY,04-02-2020,441,234,NA,68,20,NA,509,254,NA,2601
250,MN- DULUTH,04-02-2020,1009,551,NA,153,30,NA,1162,581,NA,1445
251,MN- MINNEAPOLIS,04-02-2020,8345,4223,NA,170,34,NA,8515,4257,NA,1445
253,MN- ROCHESTER,04-02-2020,2429,1248,NA,170,51,NA,2599,1299,NA,578
254,MN- ST CLOUD,04-02-2020,656,338,NA,51,15,NA,707,353,NA,1445
256,MN- ST PAUL,04-02-2020,2217,1136,NA,68,6,NA,2285,1142,NA,2023
257,MS- GULFPORT,04-02-2020,688,369,NA,85,17,NA,773,386,NA,289
258,MS- HATTIESBURG,04-02-2020,1159,590,NA,51,15,NA,1210,605,NA,578
259,MS- JACKSON,04-02-2020,4430,2230,NA,51,10,NA,4481,2240,NA,578
260,MS- MERIDIAN,04-02-2020,944,479,NA,34,10,NA,978,489,NA,2890
261,MS- OXFORD,04-02-2020,587,309,NA,51,10,NA,638,319,NA,289
262,MS- TUPELO,04-02-2020,1528,795,NA,102,20,NA,1630,815,NA,2312
263,MO- CAPE GIRARDEAU,04-02-2020,891,500,NA,136,13,NA,1027,513,NA,2601
264,MO- COLUMBIA,04-02-2020,1793,912,NA,51,10,NA,1844,922,NA,289
267,MO- JOPLIN,04-02-2020,818,437,NA,136,40,NA,954,477,NA,867
268,MO- KANSAS CITY,04-02-2020,7789,3935,NA,136,27,NA,7925,3962,NA,2312
270,MO- SPRINGFIELD,04-02-2020,1857,949,NA,102,30,NA,1959,979,NA,2601
273,MO- ST LOUIS,04-02-2020,12099,6080,NA,102,20,NA,12201,6100,NA,2312
274,MT- BILLINGS,04-02-2020,2192,1099,NA,17,5,NA,2209,1104,NA,2601
275,MT- GREAT FALLS,04-02-2020,703,392,NA,102,10,NA,805,402,NA,2890
276,MT- MISSOULA,04-02-2020,1040,556,NA,119,23,NA,1159,579,NA,578
277,NE- LINCOLN,04-02-2020,1718,895,NA,119,23,NA,1837,918,NA,289
278,NE- OMAHA,04-02-2020,5365,2713,NA,102,20,NA,5467,2733,NA,1156
279,NV- LAS VEGAS,04-02-2020,3997,2024,NA,85,17,NA,4082,2041,NA,2312
280,NV- RENO,04-02-2020,1870,945,NA,51,15,NA,1921,960,NA,2312
281,NH- LEBANON,04-02-2020,818,440,NA,153,45,NA,971,485,NA,2312
282,NH- MANCHESTER,04-02-2020,1872,957,NA,102,30,NA,1974,987,NA,578
283,NJ- CAMDEN,04-02-2020,7936,3983,NA,51,10,NA,7987,3993,NA,1445
284,NJ- HACKENSACK,04-02-2020,3712,1861,NA,17,3,NA,3729,1864,NA,2890
285,NJ- MORRISTOWN,04-02-2020,1792,937,NA,136,27,NA,1928,964,NA,289
288,NJ- NEW BRUNSWICK,04-02-2020,2681,1358,NA,85,25,NA,2766,1383,NA,2890
289,NJ- NEWARK,04-02-2020,4742,2407,NA,119,23,NA,4861,2430,NA,1734
291,NJ- PATERSON,04-02-2020,1076,579,NA,102,10,NA,1178,589,NA,1156
292,NJ- RIDGEWOOD,04-02-2020,741,391,NA,51,5,NA,792,396,NA,867
293,NM- ALBUQUERQUE,04-02-2020,3291,1659,NA,68,20,NA,3359,1679,NA,1734
295,NY- ALBANY,04-02-2020,4861,2451,NA,68,13,NA,4929,2464,NA,867
296,NY- BINGHAMTON,04-02-2020,759,447,NA,170,17,NA,929,464,NA,578
297,NY- BRONX,04-02-2020,3586,1807,NA,34,3,NA,3620,1810,NA,578
299,NY- BUFFALO,04-02-2020,3510,1789,NA,85,8,NA,3595,1797,NA,1156
300,NY- ELMIRA,04-02-2020,975,528,NA,102,10,NA,1077,538,NA,1445
301,NY- EAST LONG ISLAND,04-02-2020,10820,5446,NA,119,23,NA,10939,5469,NA,578
304,NY- ROCHESTER,04-02-2020,2926,1470,NA,34,10,NA,2960,1480,NA,2890
307,NY- SYRACUSE,04-02-2020,2655,1395,NA,170,17,NA,2825,1412,NA,867
308,NY- WHITE PLAINS,04-02-2020,2884,1476,NA,85,8,NA,2969,1484,NA,2601
309,NC- ASHEVILLE,04-02-2020,1793,922,NA,85,17,NA,1878,939,NA,2601
311,NC- CHARLOTTE,04-02-2020,5639,2881,NA,153,15,NA,5792,2896,NA,289
312,NC- DURHAM,04-02-2020,4515,2288,NA,102,20,NA,4617,2308,NA,578
313,NC- GREENSBORO,04-02-2020,1658,857,NA,136,40,NA,1794,897,NA,289
314,NC- GREENVILLE,04-02-2020,2441,1241,NA,68,13,NA,2509,1254,NA,1156
315,NC- HICKORY,04-02-2020,578,340,NA,170,34,NA,748,374,NA,1734
318,NC- RALEIGH,04-02-2020,4150,2100,NA,85,17,NA,4235,2117,NA,578
319,NC- WILMINGTON,04-02-2020,1115,588,NA,102,20,NA,1217,608,NA,578
320,NC- WINSTON-SALEM,04-02-2020,3665,1840,NA,17,1,NA,3682,1841,NA,289
321,ND- BISMARCK,04-02-2020,668,385,NA,170,34,NA,838,419,NA,1445
322,ND- FARGO MOORHEAD -MN,04-02-2020,1995,1011,NA,34,3,NA,2029,1014,NA,2023
323,ND- GRAND FORKS,04-02-2020,519,273,NA,68,20,NA,587,293,NA,2890
324,ND- MINOT,04-02-2020,581,315,NA,119,35,NA,700,350,NA,2890
325,OH- AKRON,04-02-2020,2341,1196,NA,85,17,NA,2426,1213,NA,1445
326,OH- CANTON,04-02-2020,2013,1047,NA,102,10,NA,2115,1057,NA,1156
327,OH- CINCINNATI,04-02-2020,4709,2372,NA,85,25,NA,4794,2397,NA,2601
328,OH- CLEVELAND,04-02-2020,8724,4383,NA,102,30,NA,8826,4413,NA,289
329,OH- COLUMBUS,04-02-2020,8921,4467,NA,34,10,NA,8955,4477,NA,1445
330,OH- DAYTON,04-02-2020,3166,1624,NA,102,10,NA,3268,1634,NA,2890
331,OH- ELYRIA,04-02-2020,606,327,NA,119,35,NA,725,362,NA,867
332,OH- KETTERING,04-02-2020,1054,548,NA,102,30,NA,1156,578,NA,1445
334,OH- TOLEDO,04-02-2020,4070,2083,NA,119,11,NA,4189,2094,NA,2312
335,OH- YOUNGSTOWN,04-02-2020,2464,1273,NA,136,27,NA,2600,1300,NA,2312
336,OK- LAWTON,04-02-2020,645,350,NA,68,6,NA,713,356,NA,867
339,OK- OKLAHOMA CITY,04-02-2020,6444,3250,NA,136,40,NA,6580,3290,NA,1445
340,OK- TULSA,04-02-2020,4886,2471,NA,136,40,NA,5022,2511,NA,1156
341,OR- BEND,04-02-2020,269,175,NA,136,27,NA,405,202,NA,578
342,OR- EUGENE,04-02-2020,1073,577,NA,102,10,NA,1175,587,NA,2890
343,OR- MEDFORD,04-02-2020,931,479,NA,34,3,NA,965,482,NA,289
344,OR- PORTLAND,04-02-2020,5117,2583,NA,119,35,NA,5236,2618,NA,578
345,OR- SALEM,04-02-2020,283,203,NA,153,15,NA,436,218,NA,2312
346,PA- ALLENTOWN,04-02-2020,3072,1561,NA,85,17,NA,3157,1578,NA,867
347,PA- ALTOONA,04-02-2020,542,332,NA,153,15,NA,695,347,NA,578
350,PA- DANVILLE,04-02-2020,1468,749,NA,51,10,NA,1519,759,NA,867
351,PA- ERIE,04-02-2020,2158,1093,NA,68,20,NA,2226,1113,NA,2312
352,PA- HARRISBURG,04-02-2020,2138,1130,NA,153,15,NA,2291,1145,NA,2312
354,PA- JOHNSTOWN,04-02-2020,706,360,NA,34,10,NA,740,370,NA,2023
355,PA- LANCASTER,04-02-2020,1055,555,NA,136,40,NA,1191,595,NA,1734
356,PA- PHILADELPHIA,04-02-2020,12284,6193,NA,170,34,NA,12454,6227,NA,2312
357,PA- PITTSBURGH,04-02-2020,11587,5811,NA,85,25,NA,11672,5836,NA,867
358,PA- READING,04-02-2020,1288,685,NA,136,27,NA,1424,712,NA,1445
359,PA- SAYRE,04-02-2020,403,229,NA,68,6,NA,471,235,NA,578
360,PA- SCRANTON,04-02-2020,729,396,NA,153,45,NA,882,441,NA,578
362,PA- WILKES-BARRE,04-02-2020,587,307,NA,68,20,NA,655,327,NA,2601
363,PA- YORK,04-02-2020,661,398,NA,170,17,NA,831,415,NA,1734
364,RI- PROVIDENCE,04-02-2020,3013,1543,NA,119,23,NA,3132,1566,NA,1445
365,SC- CHARLESTON,04-02-2020,2841,1461,NA,136,27,NA,2977,1488,NA,578
366,SC- COLUMBIA,04-02-2020,3595,1844,NA,153,30,NA,3748,1874,NA,867
367,SC- FLORENCE,04-02-2020,1290,660,NA,51,10,NA,1341,670,NA,1445
368,SC- GREENVILLE,04-02-2020,2324,1176,NA,68,20,NA,2392,1196,NA,867
369,SC- SPARTANBURG,04-02-2020,908,485,NA,153,45,NA,1061,530,NA,1445
370,SD- RAPID CITY,04-02-2020,671,339,NA,17,5,NA,688,344,NA,2601
371,SD- SIOUX FALLS,04-02-2020,2723,1377,NA,51,10,NA,2774,1387,NA,1734
373,TN- CHATTANOOGA,04-02-2020,2224,1119,NA,17,1,NA,2241,1120,NA,1445
374,TN- JACKSON,04-02-2020,1316,665,NA,34,10,NA,1350,675,NA,867
375,TN- JOHNSON CITY,04-02-2020,872,457,NA,68,13,NA,940,470,NA,2023
376,TN- KINGSPORT,04-02-2020,1935,988,NA,51,5,NA,1986,993,NA,867
377,TN- KNOXVILLE,04-02-2020,4056,2052,NA,119,35,NA,4175,2087,NA,2023
379,TN- MEMPHIS,04-02-2020,6148,3125,NA,170,34,NA,6318,3159,NA,2312
380,TN- NASHVILLE,04-02-2020,8435,4242,NA,119,35,NA,8554,4277,NA,1156
382,TX- ABILENE,04-02-2020,1277,654,NA,51,10,NA,1328,664,NA,2023
383,TX- AMARILLO,04-02-2020,1349,736,NA,153,15,NA,1502,751,NA,2890
385,TX- AUSTIN,04-02-2020,3481,1748,NA,17,1,NA,3498,1749,NA,1734
386,TX- BEAUMONT,04-02-2020,1200,668,NA,170,17,NA,1370,685,NA,2601
388,TX- BRYAN,04-02-2020,459,261,NA,153,45,NA,612,306,NA,2312
390,TX- CORPUS CHRISTI,04-02-2020,1916,1013,NA,136,13,NA,2052,1026,NA,1734
391,TX- DALLAS,04-02-2020,12143,6092,NA,102,30,NA,12245,6122,NA,1156
393,TX- EL PASO,04-02-2020,2677,1366,NA,68,6,NA,2745,1372,NA,2023
394,TX- FORT WORTH,04-02-2020,4905,2473,NA,102,30,NA,5007,2503,NA,1734
396,TX- HARLINGEN,04-02-2020,1401,706,NA,17,3,NA,1418,709,NA,2601
397,TX- HOUSTON,04-02-2020,16964,8513,NA,102,20,NA,17066,8533,NA,2023
399,TX- LONGVIEW,04-02-2020,618,330,NA,68,13,NA,686,343,NA,2312
400,TX- LUBBOCK,04-02-2020,2356,1192,NA,34,3,NA,2390,1195,NA,1445
402,TX- MCALLEN,04-02-2020,1467,770,NA,119,23,NA,1586,793,NA,578
406,TX- ODESSA,04-02-2020,1258,636,NA,34,10,NA,1292,646,NA,867
411,TX- SAN ANGELO,04-02-2020,568,320,NA,119,23,NA,687,343,NA,1445
412,TX- SAN ANTONIO,04-02-2020,7083,3603,NA,153,15,NA,7236,3618,NA,578
413,TX- TEMPLE,04-02-2020,769,418,NA,170,51,NA,939,469,NA,867
416,TX- TYLER,04-02-2020,1451,787,NA,153,15,NA,1604,802,NA,867
417,TX- VICTORIA,04-02-2020,597,332,NA,170,51,NA,767,383,NA,2601
418,TX- WACO,04-02-2020,546,293,NA,51,5,NA,597,298,NA,1445
420,TX- WICHITA FALLS,04-02-2020,605,328,NA,85,17,NA,690,345,NA,578
421,UT- OGDEN,04-02-2020,713,362,NA,17,3,NA,730,365,NA,578
422,UT- PROVO,04-02-2020,834,438,NA,68,13,NA,902,451,NA,289
423,UT- SALT LAKE CITY,04-02-2020,3780,1941,NA,170,34,NA,3950,1975,NA,1156
424,VT- BURLINGTON,04-02-2020,1482,772,NA,102,20,NA,1584,792,NA,578
426,VA- ARLINGTON,04-02-2020,2825,1426,NA,68,20,NA,2893,1446,NA,1156
427,VA- CHARLOTTESVILLE,04-02-2020,1284,690,NA,119,11,NA,1403,701,NA,2890
428,VA- LYNCHBURG,04-02-2020,701,366,NA,51,10,NA,752,376,NA,2312
429,VA- NEWPORT NEWS,04-02-2020,1003,529,NA,136,40,NA,1139,569,NA,289
430,VA- NORFOLK,04-02-2020,2690,1348,NA,17,5,NA,2707,1353,NA,2312
431,VA- RICHMOND,04-02-2020,4615,2333,NA,85,17,NA,4700,2350,NA,289
432,VA- ROANOKE,04-02-2020,2760,1387,NA,34,10,NA,2794,1397,NA,2601
435,VA- WINCHESTER,04-02-2020,865,446,NA,68,20,NA,933,466,NA,1445
437,WA- EVERETT,04-02-2020,804,409,NA,17,1,NA,821,410,NA,867
438,WA- OLYMPIA,04-02-2020,539,310,NA,136,27,NA,675,337,NA,578
439,WA- SEATTLE,04-02-2020,5426,2718,NA,17,3,NA,5443,2721,NA,2890
440,WA- SPOKANE,04-02-2020,3606,1849,NA,153,30,NA,3759,1879,NA,1156
441,WA- TACOMA,04-02-2020,1074,568,NA,153,45,NA,1227,613,NA,578
442,WA- YAKIMA,04-02-2020,545,279,NA,34,10,NA,579,289,NA,2601
443,WV- CHARLESTON,04-02-2020,2408,1207,NA,17,5,NA,2425,1212,NA,867
444,WV- HUNTINGTON,04-02-2020,1582,805,NA,68,20,NA,1650,825,NA,289
445,WV- MORGANTOWN,04-02-2020,1627,841,NA,136,40,NA,1763,881,NA,1445
446,WI- APPLETON,04-02-2020,549,295,NA,68,13,NA,617,308,NA,1156
447,WI- GREEN BAY,04-02-2020,1516,775,NA,85,25,NA,1601,800,NA,2601
448,WI- LA CROSSE,04-02-2020,785,460,NA,170,17,NA,955,477,NA,1734
449,WI- MADISON,04-02-2020,2839,1453,NA,170,51,NA,3009,1504,NA,289
450,WI- MARSHFIELD,04-02-2020,1110,583,NA,68,6,NA,1178,589,NA,1734
451,WI- MILWAUKEE,04-02-2020,8233,4122,NA,17,3,NA,8250,4125,NA,1445
303,NY- NEW YORK,04-02-2020,15393,7758,NA,153,15,NA,15546,7773,NA,1734
