HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
245,MI- ROYAL OAK,05-13-2020,2444,1282,NA,198,39,NA,2642,1321,NA,68607
246,MI- SAGINAW,05-13-2020,1403,910,NA,693,138,NA,2096,1048,NA,39204
248,MI- ST JOSEPH,05-13-2020,104,112,NA,198,39,NA,302,151,NA,19602
249,MI- TRAVERSE CITY,05-13-2020,311,195,NA,198,59,NA,509,254,NA,58806
250,MN- DULUTH,05-13-2020,172,383,NA,990,198,NA,1162,581,NA,29403
251,MN- MINNEAPOLIS,05-13-2020,8119,4218,NA,396,39,NA,8515,4257,NA,29403
253,MN- ROCHESTER,05-13-2020,2401,1240,NA,198,59,NA,2599,1299,NA,9801
254,MN- ST CLOUD,05-13-2020,0,116,NA,792,237,NA,707,353,NA,9801
256,MN- ST PAUL,05-13-2020,1295,1043,NA,990,99,NA,2285,1142,NA,39204
257,MS- GULFPORT,05-13-2020,0,297,NA,891,89,NA,773,386,NA,39204
258,MS- HATTIESBURG,05-13-2020,1012,566,NA,198,39,NA,1210,605,NA,49005
259,MS- JACKSON,05-13-2020,3986,2092,NA,495,148,NA,4481,2240,NA,19602
260,MS- MERIDIAN,05-13-2020,384,430,NA,594,59,NA,978,489,NA,58806
261,MS- OXFORD,05-13-2020,143,171,NA,495,148,NA,638,319,NA,88209
262,MS- TUPELO,05-13-2020,1333,756,NA,297,59,NA,1630,815,NA,88209
263,MO- CAPE GIRARDEAU,05-13-2020,136,424,NA,891,89,NA,1027,513,NA,88209
264,MO- COLUMBIA,05-13-2020,1745,903,NA,99,19,NA,1844,922,NA,9801
267,MO- JOPLIN,05-13-2020,558,438,NA,396,39,NA,954,477,NA,98010
268,MO- KANSAS CITY,05-13-2020,7430,3814,NA,495,148,NA,7925,3962,NA,9801
270,MO- SPRINGFIELD,05-13-2020,1068,801,NA,891,178,NA,1959,979,NA,29403
273,MO- ST LOUIS,05-13-2020,11607,6041,NA,594,59,NA,12201,6100,NA,39204
274,MT- BILLINGS,05-13-2020,2110,1075,NA,99,29,NA,2209,1104,NA,39204
275,MT- GREAT FALLS,05-13-2020,508,343,NA,297,59,NA,805,402,NA,49005
276,MT- MISSOULA,05-13-2020,763,461,NA,396,118,NA,1159,579,NA,58806
277,NE- LINCOLN,05-13-2020,1441,879,NA,396,39,NA,1837,918,NA,39204
278,NE- OMAHA,05-13-2020,5368,2724,NA,99,9,NA,5467,2733,NA,9801
279,NV- LAS VEGAS,05-13-2020,3587,1893,NA,495,148,NA,4082,2041,NA,98010
280,NV- RENO,05-13-2020,1822,941,NA,99,19,NA,1921,960,NA,58806
281,NH- LEBANON,05-13-2020,80,218,NA,891,267,NA,971,485,NA,68607
282,NH- MANCHESTER,05-13-2020,1578,869,NA,396,118,NA,1974,987,NA,39204
283,NJ- CAMDEN,05-13-2020,6997,3894,NA,990,99,NA,7987,3993,NA,19602
284,NJ- HACKENSACK,05-13-2020,2937,1785,NA,792,79,NA,3729,1864,NA,19602
285,NJ- MORRISTOWN,05-13-2020,1433,816,NA,495,148,NA,1928,964,NA,88209
288,NJ- NEW BRUNSWICK,05-13-2020,1776,1086,NA,990,297,NA,2766,1383,NA,39204
289,NJ- NEWARK,05-13-2020,4069,2193,NA,792,237,NA,4861,2430,NA,29403
291,NJ- PATERSON,05-13-2020,584,471,NA,594,118,NA,1178,589,NA,29403
292,NJ- RIDGEWOOD,05-13-2020,0,129,NA,891,267,NA,792,396,NA,58806
293,NM- ALBUQUERQUE,05-13-2020,2963,1561,NA,396,118,NA,3359,1679,NA,78408
295,NY- ALBANY,05-13-2020,4434,2316,NA,495,148,NA,4929,2464,NA,29403
296,NY- BINGHAMTON,05-13-2020,434,316,NA,495,148,NA,929,464,NA,29403
297,NY- BRONX,05-13-2020,3224,1771,NA,396,39,NA,3620,1810,NA,58806
299,NY- BUFFALO,05-13-2020,3397,1758,NA,198,39,NA,3595,1797,NA,58806
300,NY- ELMIRA,05-13-2020,285,380,NA,792,158,NA,1077,538,NA,58806
301,NY- EAST LONG ISLAND,05-13-2020,10147,5311,NA,792,158,NA,10939,5469,NA,58806
304,NY- ROCHESTER,05-13-2020,2267,1342,NA,693,138,NA,2960,1480,NA,58806
307,NY- SYRACUSE,05-13-2020,2627,1393,NA,198,19,NA,2825,1412,NA,19602
308,NY- WHITE PLAINS,05-13-2020,2276,1346,NA,693,138,NA,2969,1484,NA,78408
309,NC- ASHEVILLE,05-13-2020,1680,920,NA,198,19,NA,1878,939,NA,9801
311,NC- CHARLOTTE,05-13-2020,5693,2877,NA,99,19,NA,5792,2896,NA,39204
312,NC- DURHAM,05-13-2020,3627,2110,NA,990,198,NA,4617,2308,NA,98010
313,NC- GREENSBORO,05-13-2020,1695,868,NA,99,29,NA,1794,897,NA,39204
314,NC- GREENVILLE,05-13-2020,2410,1235,NA,99,19,NA,2509,1254,NA,78408
315,NC- HICKORY,05-13-2020,352,295,NA,396,79,NA,748,374,NA,39204
318,NC- RALEIGH,05-13-2020,3542,1910,NA,693,207,NA,4235,2117,NA,58806
319,NC- WILMINGTON,05-13-2020,1019,549,NA,198,59,NA,1217,608,NA,29403
320,NC- WINSTON-SALEM,05-13-2020,3088,1663,NA,594,178,NA,3682,1841,NA,68607
321,ND- BISMARCK,05-13-2020,640,360,NA,198,59,NA,838,419,NA,29403
322,ND- FARGO MOORHEAD -MN,05-13-2020,1534,965,NA,495,49,NA,2029,1014,NA,9801
323,ND- GRAND FORKS,05-13-2020,488,284,NA,99,9,NA,587,293,NA,68607
324,ND- MINOT,05-13-2020,502,311,NA,198,39,NA,700,350,NA,9801
325,OH- AKRON,05-13-2020,2228,1194,NA,198,19,NA,2426,1213,NA,78408
326,OH- CANTON,05-13-2020,1323,899,NA,792,158,NA,2115,1057,NA,19602
327,OH- CINCINNATI,05-13-2020,4497,2308,NA,297,89,NA,4794,2397,NA,98010
328,OH- CLEVELAND,05-13-2020,8034,4176,NA,792,237,NA,8826,4413,NA,78408
329,OH- COLUMBUS,05-13-2020,8559,4398,NA,396,79,NA,8955,4477,NA,68607
330,OH- DAYTON,05-13-2020,2377,1367,NA,891,267,NA,3268,1634,NA,98010
331,OH- ELYRIA,05-13-2020,230,214,NA,495,148,NA,725,362,NA,29403
332,OH- KETTERING,05-13-2020,661,479,NA,495,99,NA,1156,578,NA,49005
334,OH- TOLEDO,05-13-2020,3595,1976,NA,594,118,NA,4189,2094,NA,98010
335,OH- YOUNGSTOWN,05-13-2020,1907,1093,NA,693,207,NA,2600,1300,NA,9801
336,OK- LAWTON,05-13-2020,20,149,NA,693,207,NA,713,356,NA,19602
339,OK- OKLAHOMA CITY,05-13-2020,6481,3281,NA,99,9,NA,6580,3290,NA,88209
340,OK- TULSA,05-13-2020,4230,2353,NA,792,158,NA,5022,2511,NA,98010
341,OR- BEND,05-13-2020,0,133,NA,693,69,NA,405,202,NA,98010
342,OR- EUGENE,05-13-2020,482,449,NA,693,138,NA,1175,587,NA,19602
343,OR- MEDFORD,05-13-2020,668,423,NA,297,59,NA,965,482,NA,58806
344,OR- PORTLAND,05-13-2020,5137,2609,NA,99,9,NA,5236,2618,NA,88209
345,OR- SALEM,05-13-2020,0,11,NA,693,207,NA,436,218,NA,39204
346,PA- ALLENTOWN,05-13-2020,2563,1460,NA,594,118,NA,3157,1578,NA,58806
347,PA- ALTOONA,05-13-2020,299,268,NA,396,79,NA,695,347,NA,19602
350,PA- DANVILLE,05-13-2020,1420,730,NA,99,29,NA,1519,759,NA,98010
351,PA- ERIE,05-13-2020,1236,1014,NA,990,99,NA,2226,1113,NA,88209
352,PA- HARRISBURG,05-13-2020,1697,1086,NA,594,59,NA,2291,1145,NA,19602
354,PA- JOHNSTOWN,05-13-2020,443,311,NA,297,59,NA,740,370,NA,19602
355,PA- LANCASTER,05-13-2020,498,457,NA,693,138,NA,1191,595,NA,19602
356,PA- PHILADELPHIA,05-13-2020,11563,6049,NA,891,178,NA,12454,6227,NA,78408
357,PA- PITTSBURGH,05-13-2020,10880,5757,NA,792,79,NA,11672,5836,NA,39204
358,PA- READING,05-13-2020,830,534,NA,594,178,NA,1424,712,NA,29403
359,PA- SAYRE,05-13-2020,0,156,NA,792,79,NA,471,235,NA,19602
360,PA- SCRANTON,05-13-2020,288,263,NA,594,178,NA,882,441,NA,78408
362,PA- WILKES-BARRE,05-13-2020,0,189,NA,693,138,NA,655,327,NA,29403
363,PA- YORK,05-13-2020,39,336,NA,792,79,NA,831,415,NA,9801
364,RI- PROVIDENCE,05-13-2020,2439,1359,NA,693,207,NA,3132,1566,NA,68607
365,SC- CHARLESTON,05-13-2020,2878,1469,NA,99,19,NA,2977,1488,NA,29403
366,SC- COLUMBIA,05-13-2020,2956,1637,NA,792,237,NA,3748,1874,NA,88209
367,SC- FLORENCE,05-13-2020,450,403,NA,891,267,NA,1341,670,NA,19602
368,SC- GREENVILLE,05-13-2020,2095,1137,NA,297,59,NA,2392,1196,NA,88209
369,SC- SPARTANBURG,05-13-2020,962,511,NA,99,19,NA,1061,530,NA,9801
370,SD- RAPID CITY,05-13-2020,391,285,NA,297,59,NA,688,344,NA,29403
371,SD- SIOUX FALLS,05-13-2020,2081,1318,NA,693,69,NA,2774,1387,NA,39204
373,TN- CHATTANOOGA,05-13-2020,1548,913,NA,693,207,NA,2241,1120,NA,9801
374,TN- JACKSON,05-13-2020,1053,616,NA,297,59,NA,1350,675,NA,49005
375,TN- JOHNSON CITY,05-13-2020,445,322,NA,495,148,NA,940,470,NA,98010
376,TN- KINGSPORT,05-13-2020,1293,786,NA,693,207,NA,1986,993,NA,78408
377,TN- KNOXVILLE,05-13-2020,3680,1988,NA,495,99,NA,4175,2087,NA,88209
379,TN- MEMPHIS,05-13-2020,6219,3150,NA,99,9,NA,6318,3159,NA,29403
380,TN- NASHVILLE,05-13-2020,7564,4079,NA,990,198,NA,8554,4277,NA,98010
382,TX- ABILENE,05-13-2020,635,595,NA,693,69,NA,1328,664,NA,9801
383,TX- AMARILLO,05-13-2020,1106,633,NA,396,118,NA,1502,751,NA,88209
385,TX- AUSTIN,05-13-2020,3003,1650,NA,495,99,NA,3498,1749,NA,49005
386,TX- BEAUMONT,05-13-2020,1172,666,NA,198,19,NA,1370,685,NA,68607
388,TX- BRYAN,05-13-2020,216,188,NA,396,118,NA,612,306,NA,39204
390,TX- CORPUS CHRISTI,05-13-2020,1557,927,NA,495,99,NA,2052,1026,NA,88209
391,TX- DALLAS,05-13-2020,11255,5924,NA,990,198,NA,12245,6122,NA,58806
393,TX- EL PASO,05-13-2020,2349,1254,NA,396,118,NA,2745,1372,NA,88209
394,TX- FORT WORTH,05-13-2020,4908,2494,NA,99,9,NA,5007,2503,NA,29403
396,TX- HARLINGEN,05-13-2020,527,442,NA,891,267,NA,1418,709,NA,49005
397,TX- HOUSTON,05-13-2020,16571,8434,NA,495,99,NA,17066,8533,NA,68607
399,TX- LONGVIEW,05-13-2020,0,264,NA,792,79,NA,686,343,NA,88209
400,TX- LUBBOCK,05-13-2020,2192,1176,NA,198,19,NA,2390,1195,NA,68607
402,TX- MCALLEN,05-13-2020,1487,784,NA,99,9,NA,1586,793,NA,58806
406,TX- ODESSA,05-13-2020,995,617,NA,297,29,NA,1292,646,NA,68607
411,TX- SAN ANGELO,05-13-2020,291,225,NA,396,118,NA,687,343,NA,29403
412,TX- SAN ANTONIO,05-13-2020,6444,3460,NA,792,158,NA,7236,3618,NA,9801
413,TX- TEMPLE,05-13-2020,0,370,NA,990,99,NA,939,469,NA,29403
416,TX- TYLER,05-13-2020,1307,713,NA,297,89,NA,1604,802,NA,9801
417,TX- VICTORIA,05-13-2020,470,354,NA,297,29,NA,767,383,NA,49005
418,TX- WACO,05-13-2020,300,269,NA,297,29,NA,597,298,NA,39204
420,TX- WICHITA FALLS,05-13-2020,0,187,NA,792,158,NA,690,345,NA,29403
421,UT- OGDEN,05-13-2020,136,247,NA,594,118,NA,730,365,NA,19602
422,UT- PROVO,05-13-2020,605,422,NA,297,29,NA,902,451,NA,88209
423,UT- SALT LAKE CITY,05-13-2020,3554,1896,NA,396,79,NA,3950,1975,NA,68607
424,VT- BURLINGTON,05-13-2020,891,585,NA,693,207,NA,1584,792,NA,88209
426,VA- ARLINGTON,05-13-2020,2200,1239,NA,693,207,NA,2893,1446,NA,58806
427,VA- CHARLOTTESVILLE,05-13-2020,908,602,NA,495,99,NA,1403,701,NA,49005
428,VA- LYNCHBURG,05-13-2020,356,258,NA,396,118,NA,752,376,NA,39204
429,VA- NEWPORT NEWS,05-13-2020,347,332,NA,792,237,NA,1139,569,NA,98010
430,VA- NORFOLK,05-13-2020,2212,1205,NA,495,148,NA,2707,1353,NA,58806
431,VA- RICHMOND,05-13-2020,4106,2232,NA,594,118,NA,4700,2350,NA,39204
432,VA- ROANOKE,05-13-2020,2497,1338,NA,297,59,NA,2794,1397,NA,88209
435,VA- WINCHESTER,05-13-2020,537,348,NA,396,118,NA,933,466,NA,98010
437,WA- EVERETT,05-13-2020,623,351,NA,198,59,NA,821,410,NA,9801
438,WA- OLYMPIA,05-13-2020,180,288,NA,495,49,NA,675,337,NA,19602
439,WA- SEATTLE,05-13-2020,5344,2702,NA,99,19,NA,5443,2721,NA,19602
440,WA- SPOKANE,05-13-2020,2868,1790,NA,891,89,NA,3759,1879,NA,49005
441,WA- TACOMA,05-13-2020,534,406,NA,693,207,NA,1227,613,NA,9801
442,WA- YAKIMA,05-13-2020,84,190,NA,495,99,NA,579,289,NA,68607
443,WV- CHARLESTON,05-13-2020,1930,1163,NA,495,49,NA,2425,1212,NA,39204
444,WV- HUNTINGTON,05-13-2020,1452,786,NA,198,39,NA,1650,825,NA,39204
445,WV- MORGANTOWN,05-13-2020,1664,872,NA,99,9,NA,1763,881,NA,78408
446,WI- APPLETON,05-13-2020,419,269,NA,198,39,NA,617,308,NA,68607
447,WI- GREEN BAY,05-13-2020,1205,761,NA,396,39,NA,1601,800,NA,29403
448,WI- LA CROSSE,05-13-2020,460,428,NA,495,49,NA,955,477,NA,49005
449,WI- MADISON,05-13-2020,2613,1425,NA,396,79,NA,3009,1504,NA,49005
450,WI- MARSHFIELD,05-13-2020,287,500,NA,891,89,NA,1178,589,NA,68607
451,WI- MILWAUKEE,05-13-2020,7656,3947,NA,594,178,NA,8250,4125,NA,98010
