HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
293,NM- ALBUQUERQUE,05-06-2020,2764,1620,NA,595,59,NA,3359,1679,NA,21675
295,NY- ALBANY,05-06-2020,4164,2235,NA,765,229,NA,4929,2464,NA,21675
296,NY- BINGHAMTON,05-06-2020,334,345,NA,595,119,NA,929,464,NA,21675
297,NY- BRONX,05-06-2020,3110,1657,NA,510,153,NA,3620,1810,NA,43350
299,NY- BUFFALO,05-06-2020,3085,1695,NA,510,102,NA,3595,1797,NA,65025
300,NY- ELMIRA,05-06-2020,312,385,NA,765,153,NA,1077,538,NA,21675
301,NY- EAST LONG ISLAND,05-06-2020,10259,5265,NA,680,204,NA,10939,5469,NA,7225
304,NY- ROCHESTER,05-06-2020,2450,1378,NA,510,102,NA,2960,1480,NA,50575
307,NY- SYRACUSE,05-06-2020,1975,1327,NA,850,85,NA,2825,1412,NA,7225
308,NY- WHITE PLAINS,05-06-2020,2459,1382,NA,510,102,NA,2969,1484,NA,7225
309,NC- ASHEVILLE,05-06-2020,1113,863,NA,765,76,NA,1878,939,NA,28900
311,NC- CHARLOTTE,05-06-2020,5282,2794,NA,510,102,NA,5792,2896,NA,7225
312,NC- DURHAM,05-06-2020,3937,2172,NA,680,136,NA,4617,2308,NA,36125
313,NC- GREENSBORO,05-06-2020,1369,770,NA,425,127,NA,1794,897,NA,36125
314,NC- GREENVILLE,05-06-2020,2339,1203,NA,170,51,NA,2509,1254,NA,21675
315,NC- HICKORY,05-06-2020,153,315,NA,595,59,NA,748,374,NA,7225
318,NC- RALEIGH,05-06-2020,3385,2032,NA,850,85,NA,4235,2117,NA,43350
319,NC- WILMINGTON,05-06-2020,707,455,NA,510,153,NA,1217,608,NA,72250
320,NC- WINSTON-SALEM,05-06-2020,3597,1816,NA,85,25,NA,3682,1841,NA,57800
321,ND- BISMARCK,05-06-2020,243,360,NA,595,59,NA,838,419,NA,28900
322,ND- FARGO MOORHEAD -MN,05-06-2020,1519,912,NA,510,102,NA,2029,1014,NA,7225
323,ND- GRAND FORKS,05-06-2020,247,191,NA,340,102,NA,587,293,NA,21675
324,ND- MINOT,05-06-2020,0,265,NA,850,85,NA,700,350,NA,72250
325,OH- AKRON,05-06-2020,2086,1145,NA,340,68,NA,2426,1213,NA,28900
326,OH- CANTON,05-06-2020,1690,1015,NA,425,42,NA,2115,1057,NA,50575
327,OH- CINCINNATI,05-06-2020,4454,2363,NA,340,34,NA,4794,2397,NA,21675
328,OH- CLEVELAND,05-06-2020,7976,4158,NA,850,255,NA,8826,4413,NA,7225
329,OH- COLUMBUS,05-06-2020,8190,4324,NA,765,153,NA,8955,4477,NA,57800
330,OH- DAYTON,05-06-2020,3183,1617,NA,85,17,NA,3268,1634,NA,36125
331,OH- ELYRIA,05-06-2020,640,345,NA,85,17,NA,725,362,NA,7225
332,OH- KETTERING,05-06-2020,731,536,NA,425,42,NA,1156,578,NA,7225
334,OH- TOLEDO,05-06-2020,4019,2077,NA,170,17,NA,4189,2094,NA,57800
335,OH- YOUNGSTOWN,05-06-2020,1835,1224,NA,765,76,NA,2600,1300,NA,21675
336,OK- LAWTON,05-06-2020,628,331,NA,85,25,NA,713,356,NA,28900
339,OK- OKLAHOMA CITY,05-06-2020,6070,3239,NA,510,51,NA,6580,3290,NA,72250
340,OK- TULSA,05-06-2020,4682,2477,NA,340,34,NA,5022,2511,NA,65025
341,OR- BEND,05-06-2020,235,168,NA,170,34,NA,405,202,NA,36125
342,OR- EUGENE,05-06-2020,410,358,NA,765,229,NA,1175,587,NA,72250
343,OR- MEDFORD,05-06-2020,880,474,NA,85,8,NA,965,482,NA,7225
344,OR- PORTLAND,05-06-2020,4386,2533,NA,850,85,NA,5236,2618,NA,21675
345,OR- SALEM,05-06-2020,0,0,NA,850,255,NA,436,218,NA,65025
346,PA- ALLENTOWN,05-06-2020,2732,1493,NA,425,85,NA,3157,1578,NA,57800
347,PA- ALTOONA,05-06-2020,355,313,NA,340,34,NA,695,347,NA,28900
350,PA- DANVILLE,05-06-2020,839,555,NA,680,204,NA,1519,759,NA,14450
351,PA- ERIE,05-06-2020,1801,1071,NA,425,42,NA,2226,1113,NA,36125
352,PA- HARRISBURG,05-06-2020,2121,1111,NA,170,34,NA,2291,1145,NA,72250
354,PA- JOHNSTOWN,05-06-2020,485,345,NA,255,25,NA,740,370,NA,36125
355,PA- LANCASTER,05-06-2020,426,366,NA,765,229,NA,1191,595,NA,72250
356,PA- PHILADELPHIA,05-06-2020,11604,6142,NA,850,85,NA,12454,6227,NA,7225
357,PA- PITTSBURGH,05-06-2020,11332,5768,NA,340,68,NA,11672,5836,NA,28900
358,PA- READING,05-06-2020,829,653,NA,595,59,NA,1424,712,NA,36125
359,PA- SAYRE,05-06-2020,386,227,NA,85,8,NA,471,235,NA,21675
360,PA- SCRANTON,05-06-2020,797,416,NA,85,25,NA,882,441,NA,36125
362,PA- WILKES-BARRE,05-06-2020,315,293,NA,340,34,NA,655,327,NA,21675
363,PA- YORK,05-06-2020,321,313,NA,510,102,NA,831,415,NA,72250
364,RI- PROVIDENCE,05-06-2020,2537,1447,NA,595,119,NA,3132,1566,NA,50575
365,SC- CHARLESTON,05-06-2020,2297,1284,NA,680,204,NA,2977,1488,NA,43350
366,SC- COLUMBIA,05-06-2020,3408,1772,NA,340,102,NA,3748,1874,NA,57800
367,SC- FLORENCE,05-06-2020,661,534,NA,680,136,NA,1341,670,NA,57800
368,SC- GREENVILLE,05-06-2020,1542,1111,NA,850,85,NA,2392,1196,NA,14450
369,SC- SPARTANBURG,05-06-2020,891,496,NA,170,34,NA,1061,530,NA,36125
370,SD- RAPID CITY,05-06-2020,433,319,NA,255,25,NA,688,344,NA,14450
371,SD- SIOUX FALLS,05-06-2020,2264,1234,NA,510,153,NA,2774,1387,NA,43350
373,TN- CHATTANOOGA,05-06-2020,1901,1018,NA,340,102,NA,2241,1120,NA,65025
374,TN- JACKSON,05-06-2020,755,497,NA,595,178,NA,1350,675,NA,28900
375,TN- JOHNSON CITY,05-06-2020,770,419,NA,170,51,NA,940,470,NA,28900
376,TN- KINGSPORT,05-06-2020,1901,985,NA,85,8,NA,1986,993,NA,72250
377,TN- KNOXVILLE,05-06-2020,4090,2079,NA,85,8,NA,4175,2087,NA,28900
379,TN- MEMPHIS,05-06-2020,6063,3134,NA,255,25,NA,6318,3159,NA,14450
380,TN- NASHVILLE,05-06-2020,8469,4252,NA,85,25,NA,8554,4277,NA,21675
382,TX- ABILENE,05-06-2020,818,511,NA,510,153,NA,1328,664,NA,50575
383,TX- AMARILLO,05-06-2020,907,692,NA,595,59,NA,1502,751,NA,21675
385,TX- AUSTIN,05-06-2020,2903,1690,NA,595,59,NA,3498,1749,NA,72250
386,TX- BEAUMONT,05-06-2020,775,566,NA,595,119,NA,1370,685,NA,7225
388,TX- BRYAN,05-06-2020,272,272,NA,340,34,NA,612,306,NA,14450
390,TX- CORPUS CHRISTI,05-06-2020,1882,992,NA,170,34,NA,2052,1026,NA,36125
391,TX- DALLAS,05-06-2020,11735,6020,NA,510,102,NA,12245,6122,NA,43350
393,TX- EL PASO,05-06-2020,2405,1270,NA,340,102,NA,2745,1372,NA,50575
394,TX- FORT WORTH,05-06-2020,4667,2469,NA,340,34,NA,5007,2503,NA,28900
396,TX- HARLINGEN,05-06-2020,1333,684,NA,85,25,NA,1418,709,NA,72250
397,TX- HOUSTON,05-06-2020,16726,8465,NA,340,68,NA,17066,8533,NA,28900
399,TX- LONGVIEW,05-06-2020,91,284,NA,595,59,NA,686,343,NA,65025
400,TX- LUBBOCK,05-06-2020,1880,1144,NA,510,51,NA,2390,1195,NA,21675
402,TX- MCALLEN,05-06-2020,991,615,NA,595,178,NA,1586,793,NA,21675
406,TX- ODESSA,05-06-2020,442,476,NA,850,170,NA,1292,646,NA,43350
411,TX- SAN ANGELO,05-06-2020,92,284,NA,595,59,NA,687,343,NA,7225
412,TX- SAN ANTONIO,05-06-2020,6471,3389,NA,765,229,NA,7236,3618,NA,28900
413,TX- TEMPLE,05-06-2020,344,410,NA,595,59,NA,939,469,NA,43350
416,TX- TYLER,05-06-2020,1009,683,NA,595,119,NA,1604,802,NA,72250
417,TX- VICTORIA,05-06-2020,682,358,NA,85,25,NA,767,383,NA,65025
418,TX- WACO,05-06-2020,427,264,NA,170,34,NA,597,298,NA,7225
420,TX- WICHITA FALLS,05-06-2020,0,192,NA,765,153,NA,690,345,NA,21675
421,UT- OGDEN,05-06-2020,560,314,NA,170,51,NA,730,365,NA,28900
422,UT- PROVO,05-06-2020,137,375,NA,765,76,NA,902,451,NA,72250
423,UT- SALT LAKE CITY,05-06-2020,3695,1899,NA,255,76,NA,3950,1975,NA,43350
424,VT- BURLINGTON,05-06-2020,1499,767,NA,85,25,NA,1584,792,NA,7225
426,VA- ARLINGTON,05-06-2020,2213,1378,NA,680,68,NA,2893,1446,NA,36125
427,VA- CHARLOTTESVILLE,05-06-2020,893,650,NA,510,51,NA,1403,701,NA,57800
428,VA- LYNCHBURG,05-06-2020,242,223,NA,510,153,NA,752,376,NA,21675
429,VA- NEWPORT NEWS,05-06-2020,629,467,NA,510,102,NA,1139,569,NA,65025
430,VA- NORFOLK,05-06-2020,2282,1268,NA,425,85,NA,2707,1353,NA,57800
431,VA- RICHMOND,05-06-2020,4275,2265,NA,425,85,NA,4700,2350,NA,36125
432,VA- ROANOKE,05-06-2020,2029,1244,NA,765,153,NA,2794,1397,NA,36125
435,VA- WINCHESTER,05-06-2020,763,415,NA,170,51,NA,933,466,NA,36125
437,WA- EVERETT,05-06-2020,481,376,NA,340,34,NA,821,410,NA,7225
438,WA- OLYMPIA,05-06-2020,80,159,NA,595,178,NA,675,337,NA,50575
439,WA- SEATTLE,05-06-2020,5018,2636,NA,425,85,NA,5443,2721,NA,43350
440,WA- SPOKANE,05-06-2020,3164,1760,NA,595,119,NA,3759,1879,NA,14450
441,WA- TACOMA,05-06-2020,547,545,NA,680,68,NA,1227,613,NA,28900
442,WA- YAKIMA,05-06-2020,69,136,NA,510,153,NA,579,289,NA,36125
443,WV- CHARLESTON,05-06-2020,1745,1144,NA,680,68,NA,2425,1212,NA,14450
444,WV- HUNTINGTON,05-06-2020,1140,723,NA,510,102,NA,1650,825,NA,21675
445,WV- MORGANTOWN,05-06-2020,1083,677,NA,680,204,NA,1763,881,NA,72250
446,WI- APPLETON,05-06-2020,0,53,NA,850,255,NA,617,308,NA,14450
447,WI- GREEN BAY,05-06-2020,1346,775,NA,255,25,NA,1601,800,NA,57800
448,WI- LA CROSSE,05-06-2020,360,418,NA,595,59,NA,955,477,NA,50575
449,WI- MADISON,05-06-2020,2669,1436,NA,340,68,NA,3009,1504,NA,50575
450,WI- MARSHFIELD,05-06-2020,923,564,NA,255,25,NA,1178,589,NA,36125
451,WI- MILWAUKEE,05-06-2020,8165,4108,NA,85,17,NA,8250,4125,NA,43350
