HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
78,CA- SALINAS,05-03-2020,161,207,NA,632,189,NA,793,396,NA,24964
79,CA- SAN BERNARDINO,05-03-2020,5071,2820,NA,711,71,NA,5782,2891,NA,49928
80,CA- SAN DIEGO,05-03-2020,6875,3485,NA,158,31,NA,7033,3516,NA,62410
81,CA- SAN FRANCISCO,05-03-2020,4441,2410,NA,632,126,NA,5073,2536,NA,31205
82,CA- SAN JOSE,05-03-2020,2552,1419,NA,474,94,NA,3026,1513,NA,18723
83,CA- SAN LUIS OBISPO,05-03-2020,0,181,NA,474,47,NA,456,228,NA,31205
85,CA- SAN MATEO CO.,05-03-2020,2538,1317,NA,158,31,NA,2696,1348,NA,56169
86,CA- SANTA BARBARA,05-03-2020,176,404,NA,790,79,NA,966,483,NA,6241
87,CA- SANTA CRUZ,05-03-2020,0,100,NA,790,79,NA,359,179,NA,12482
89,CA- SANTA ROSA,05-03-2020,1782,907,NA,79,23,NA,1861,930,NA,24964
91,CA- STOCKTON,05-03-2020,668,413,NA,395,118,NA,1063,531,NA,62410
96,CA- VENTURA,05-03-2020,783,707,NA,790,79,NA,1573,786,NA,6241
101,CO- BOULDER,05-03-2020,159,143,NA,316,94,NA,475,237,NA,49928
102,CO- COLORADO SPRINGS,05-03-2020,561,375,NA,474,142,NA,1035,517,NA,24964
103,CO- DENVER,05-03-2020,4145,2199,NA,632,189,NA,4777,2388,NA,62410
104,CO- FORT COLLINS,05-03-2020,323,288,NA,316,31,NA,639,319,NA,49928
105,CO- GRAND JUNCTION,05-03-2020,634,349,NA,158,47,NA,792,396,NA,6241
106,CO- GREELEY,05-03-2020,540,317,NA,237,71,NA,777,388,NA,12482
107,CO- PUEBLO,05-03-2020,482,336,NA,316,63,NA,798,399,NA,18723
109,CT- BRIDGEPORT,05-03-2020,1458,800,NA,237,47,NA,1695,847,NA,43687
110,CT- HARTFORD,05-03-2020,2861,1549,NA,395,79,NA,3256,1628,NA,62410
111,CT- NEW HAVEN,05-03-2020,3141,1784,NA,711,142,NA,3852,1926,NA,31205
112,DE- WILMINGTON,05-03-2020,1072,852,NA,790,79,NA,1862,931,NA,56169
113,DC- WASHINGTON,05-03-2020,5015,2697,NA,474,47,NA,5489,2744,NA,37446
115,FL- BRADENTON,05-03-2020,0,117,NA,790,237,NA,709,354,NA,37446
116,FL- CLEARWATER,05-03-2020,1479,771,NA,158,47,NA,1637,818,NA,37446
118,FL- FORT LAUDERDALE,05-03-2020,8225,4302,NA,474,47,NA,8699,4349,NA,18723
119,FL- FORT MYERS,05-03-2020,3589,1890,NA,237,23,NA,3826,1913,NA,18723
120,FL- GAINESVILLE,05-03-2020,1525,889,NA,316,31,NA,1841,920,NA,56169
122,FL- HUDSON,05-03-2020,1173,611,NA,79,15,NA,1252,626,NA,24964
123,FL- JACKSONVILLE,05-03-2020,4754,2441,NA,158,15,NA,4912,2456,NA,62410
124,FL- LAKELAND,05-03-2020,594,440,NA,474,94,NA,1068,534,NA,18723
127,FL- MIAMI,05-03-2020,10703,5384,NA,79,7,NA,10782,5391,NA,56169
129,FL- OCALA,05-03-2020,578,605,NA,790,79,NA,1368,684,NA,12482
130,FL- ORLANDO,05-03-2020,10124,5133,NA,237,47,NA,10361,5180,NA,62410
131,FL- ORMOND BEACH,05-03-2020,864,590,NA,790,237,NA,1654,827,NA,24964
133,FL- PANAMA CITY,05-03-2020,0,190,NA,711,142,NA,664,332,NA,6241
134,FL- PENSACOLA,05-03-2020,1638,1103,NA,711,71,NA,2349,1174,NA,37446
137,FL- SARASOTA,05-03-2020,813,659,NA,632,63,NA,1445,722,NA,49928
139,FL- ST PETERSBURG,05-03-2020,1361,752,NA,237,47,NA,1598,799,NA,12482
140,FL- TALLAHASSEE,05-03-2020,2144,1293,NA,553,55,NA,2697,1348,NA,49928
141,FL- TAMPA,05-03-2020,4181,2123,NA,79,7,NA,4260,2130,NA,49928
142,GA- ALBANY,05-03-2020,589,484,NA,474,47,NA,1063,531,NA,37446
144,GA- ATLANTA,05-03-2020,11742,5942,NA,237,47,NA,11979,5989,NA,56169
145,GA- AUGUSTA,05-03-2020,2218,1180,NA,237,47,NA,2455,1227,NA,49928
146,GA- COLUMBUS,05-03-2020,1180,622,NA,79,7,NA,1259,629,NA,49928
147,GA- MACON,05-03-2020,1446,960,NA,790,158,NA,2236,1118,NA,49928
148,GA- ROME,05-03-2020,100,240,NA,632,126,NA,732,366,NA,56169
149,GA- SAVANNAH,05-03-2020,1742,966,NA,316,63,NA,2058,1029,NA,49928
151,ID- BOISE,05-03-2020,1682,920,NA,395,118,NA,2077,1038,NA,62410
152,ID- IDAHO FALLS,05-03-2020,382,223,NA,79,7,NA,461,230,NA,31205
154,IL- AURORA,05-03-2020,369,216,NA,158,47,NA,527,263,NA,37446
155,IL- BLUE ISLAND,05-03-2020,1983,1213,NA,553,55,NA,2536,1268,NA,37446
156,IL- CHICAGO,05-03-2020,8481,4265,NA,79,15,NA,8560,4280,NA,24964
158,IL- ELGIN,05-03-2020,454,417,NA,632,126,NA,1086,543,NA,24964
161,IL- EVANSTON,05-03-2020,1863,1098,NA,553,110,NA,2416,1208,NA,12482
163,IL- HINSDALE,05-03-2020,942,519,NA,158,31,NA,1100,550,NA,62410
164,IL- JOLIET,05-03-2020,773,498,NA,553,165,NA,1326,663,NA,56169
166,IL- MELROSE PARK,05-03-2020,2778,1516,NA,316,31,NA,3094,1547,NA,6241
170,IL- PEORIA,05-03-2020,1306,764,NA,553,165,NA,1859,929,NA,49928
171,IL- ROCKFORD,05-03-2020,978,655,NA,553,110,NA,1531,765,NA,56169
172,IL- SPRINGFIELD,05-03-2020,2308,1249,NA,237,23,NA,2545,1272,NA,12482
173,IL- URBANA,05-03-2020,328,448,NA,711,71,NA,1039,519,NA,31205
175,IL- BLOOMINGTON,05-03-2020,0,0,NA,553,165,NA,267,133,NA,43687
179,IN- EVANSVILLE,05-03-2020,1334,809,NA,711,213,NA,2045,1022,NA,31205
180,IN- FORT WAYNE,05-03-2020,1501,964,NA,711,142,NA,2212,1106,NA,37446
181,IN- GARY,05-03-2020,1032,659,NA,474,94,NA,1506,753,NA,12482
183,IN- INDIANAPOLIS,05-03-2020,5864,3043,NA,553,165,NA,6417,3208,NA,31205
184,IN- LAFAYETTE,05-03-2020,504,347,NA,237,23,NA,741,370,NA,18723
185,IN- MUNCIE,05-03-2020,261,178,NA,158,31,NA,419,209,NA,43687
186,IN- MUNSTER,05-03-2020,996,562,NA,158,15,NA,1154,577,NA,56169
187,IN- SOUTH BEND,05-03-2020,976,709,NA,553,55,NA,1529,764,NA,24964
188,IN- TERRE HAUTE,05-03-2020,223,238,NA,316,31,NA,539,269,NA,12482
190,IA- CEDAR RAPIDS,05-03-2020,642,464,NA,474,94,NA,1116,558,NA,37446
191,IA- DAVENPORT,05-03-2020,1433,874,NA,790,237,NA,2223,1111,NA,31205
192,IA- DES MOINES,05-03-2020,2740,1591,NA,553,55,NA,3293,1646,NA,31205
193,IA- DUBUQUE,05-03-2020,71,178,NA,474,94,NA,545,272,NA,12482
194,IA- IOWA CITY,05-03-2020,1469,924,NA,474,47,NA,1943,971,NA,62410
195,IA- MASON CITY,05-03-2020,101,177,NA,632,189,NA,733,366,NA,49928
196,IA- SIOUX CITY,05-03-2020,737,527,NA,395,39,NA,1132,566,NA,43687
197,IA- WATERLOO,05-03-2020,7,256,NA,632,63,NA,639,319,NA,49928
200,KS- TOPEKA,05-03-2020,915,710,NA,632,63,NA,1547,773,NA,37446
201,KS- WICHITA,05-03-2020,4871,2452,NA,79,23,NA,4950,2475,NA,56169
203,KY- COVINGTON,05-03-2020,469,424,NA,632,126,NA,1101,550,NA,49928
204,KY- LEXINGTON,05-03-2020,4574,2540,NA,632,63,NA,5206,2603,NA,62410
205,KY- LOUISVILLE,05-03-2020,4342,2266,NA,474,142,NA,4816,2408,NA,24964
207,KY- OWENSBORO,05-03-2020,156,142,NA,316,94,NA,472,236,NA,37446
208,KY- PADUCAH,05-03-2020,1464,780,NA,158,31,NA,1622,811,NA,37446
209,LA- ALEXANDRIA,05-03-2020,833,480,NA,158,15,NA,991,495,NA,49928
210,LA- BATON ROUGE,05-03-2020,2322,1209,NA,158,31,NA,2480,1240,NA,37446
212,LA- HOUMA,05-03-2020,622,335,NA,79,15,NA,701,350,NA,18723
213,LA- LAFAYETTE,05-03-2020,2004,1066,NA,158,15,NA,2162,1081,NA,18723
214,LA- LAKE CHARLES,05-03-2020,628,409,NA,237,23,NA,865,432,NA,18723
216,LA- METAIRIE,05-03-2020,774,434,NA,237,71,NA,1011,505,NA,56169
217,LA- MONROE,05-03-2020,530,344,NA,395,118,NA,925,462,NA,6241
218,LA- NEW ORLEANS,05-03-2020,1714,1070,NA,711,142,NA,2425,1212,NA,37446
219,LA- SHREVEPORT,05-03-2020,2025,1297,NA,711,71,NA,2736,1368,NA,31205
220,LA- SLIDELL,05-03-2020,188,189,NA,316,63,NA,504,252,NA,56169
221,ME- BANGOR,05-03-2020,537,490,NA,553,55,NA,1090,545,NA,18723
222,ME- PORTLAND,05-03-2020,2388,1241,NA,237,71,NA,2625,1312,NA,49928
223,MD- BALTIMORE,05-03-2020,6113,3309,NA,632,63,NA,6745,3372,NA,49928
225,MD- SALISBURY,05-03-2020,147,389,NA,790,79,NA,937,468,NA,18723
226,MD- TAKOMA PARK,05-03-2020,655,580,NA,632,63,NA,1287,643,NA,49928
227,MA- BOSTON,05-03-2020,10668,5429,NA,316,63,NA,10984,5492,NA,12482
230,MA- SPRINGFIELD,05-03-2020,890,587,NA,711,213,NA,1601,800,NA,62410
231,MA- WORCESTER,05-03-2020,1326,790,NA,316,31,NA,1642,821,NA,31205
232,MI- ANN ARBOR,05-03-2020,2948,1601,NA,316,31,NA,3264,1632,NA,31205
233,MI- DEARBORN,05-03-2020,933,680,NA,711,142,NA,1644,822,NA,24964
234,MI- DETROIT,05-03-2020,3869,2250,NA,790,79,NA,4659,2329,NA,12482
235,MI- FLINT,05-03-2020,615,521,NA,711,142,NA,1326,663,NA,62410
236,MI- GRAND RAPIDS,05-03-2020,2230,1139,NA,79,15,NA,2309,1154,NA,12482
238,MI- KALAMAZOO,05-03-2020,924,683,NA,553,55,NA,1477,738,NA,6241
239,MI- LANSING,05-03-2020,1140,649,NA,395,118,NA,1535,767,NA,37446
240,MI- MARQUETTE,05-03-2020,330,229,NA,158,15,NA,488,244,NA,18723
242,MI- MUSKEGON,05-03-2020,0,103,NA,553,165,NA,536,268,NA,37446
243,MI- PETOSKEY,05-03-2020,109,150,NA,237,23,NA,346,173,NA,62410
244,MI- PONTIAC,05-03-2020,631,537,NA,553,55,NA,1184,592,NA,12482
245,MI- ROYAL OAK,05-03-2020,2010,1132,NA,632,189,NA,2642,1321,NA,6241
246,MI- SAGINAW,05-03-2020,1938,1033,NA,158,15,NA,2096,1048,NA,12482
248,MI- ST JOSEPH,05-03-2020,144,136,NA,158,15,NA,302,151,NA,31205
249,MI- TRAVERSE CITY,05-03-2020,430,231,NA,79,23,NA,509,254,NA,24964
250,MN- DULUTH,05-03-2020,372,502,NA,790,79,NA,1162,581,NA,24964
251,MN- MINNEAPOLIS,05-03-2020,8041,4115,NA,474,142,NA,8515,4257,NA,56169
253,MN- ROCHESTER,05-03-2020,2204,1220,NA,395,79,NA,2599,1299,NA,49928
254,MN- ST CLOUD,05-03-2020,312,314,NA,395,39,NA,707,353,NA,24964
256,MN- ST PAUL,05-03-2020,2206,1119,NA,79,23,NA,2285,1142,NA,62410
257,MS- GULFPORT,05-03-2020,62,244,NA,711,142,NA,773,386,NA,31205
258,MS- HATTIESBURG,05-03-2020,578,416,NA,632,189,NA,1210,605,NA,24964
259,MS- JACKSON,05-03-2020,4007,2098,NA,474,142,NA,4481,2240,NA,18723
260,MS- MERIDIAN,05-03-2020,741,418,NA,237,71,NA,978,489,NA,62410
261,MS- OXFORD,05-03-2020,480,288,NA,158,31,NA,638,319,NA,12482
262,MS- TUPELO,05-03-2020,1393,768,NA,237,47,NA,1630,815,NA,24964
263,MO- CAPE GIRARDEAU,05-03-2020,474,458,NA,553,55,NA,1027,513,NA,12482
264,MO- COLUMBIA,05-03-2020,1686,875,NA,158,47,NA,1844,922,NA,12482
267,MO- JOPLIN,05-03-2020,322,414,NA,632,63,NA,954,477,NA,43687
268,MO- KANSAS CITY,05-03-2020,7451,3820,NA,474,142,NA,7925,3962,NA,37446
270,MO- SPRINGFIELD,05-03-2020,1564,900,NA,395,79,NA,1959,979,NA,37446
273,MO- ST LOUIS,05-03-2020,11490,5958,NA,711,142,NA,12201,6100,NA,31205
274,MT- BILLINGS,05-03-2020,1498,1033,NA,711,71,NA,2209,1104,NA,31205
275,MT- GREAT FALLS,05-03-2020,331,355,NA,474,47,NA,805,402,NA,12482
276,MT- MISSOULA,05-03-2020,922,508,NA,237,71,NA,1159,579,NA,56169
277,NE- LINCOLN,05-03-2020,1442,839,NA,395,79,NA,1837,918,NA,62410
278,NE- OMAHA,05-03-2020,4756,2591,NA,711,142,NA,5467,2733,NA,18723
279,NV- LAS VEGAS,05-03-2020,3529,1876,NA,553,165,NA,4082,2041,NA,6241
280,NV- RENO,05-03-2020,1526,881,NA,395,79,NA,1921,960,NA,31205
281,NH- LEBANON,05-03-2020,339,422,NA,632,63,NA,971,485,NA,56169
282,NH- MANCHESTER,05-03-2020,1421,877,NA,553,110,NA,1974,987,NA,6241
283,NJ- CAMDEN,05-03-2020,7671,3962,NA,316,31,NA,7987,3993,NA,18723
284,NJ- HACKENSACK,05-03-2020,2939,1706,NA,790,158,NA,3729,1864,NA,24964
285,NJ- MORRISTOWN,05-03-2020,1375,909,NA,553,55,NA,1928,964,NA,49928
288,NJ- NEW BRUNSWICK,05-03-2020,2608,1336,NA,158,47,NA,2766,1383,NA,18723
289,NJ- NEWARK,05-03-2020,4387,2288,NA,474,142,NA,4861,2430,NA,31205
291,NJ- PATERSON,05-03-2020,546,400,NA,632,189,NA,1178,589,NA,49928
292,NJ- RIDGEWOOD,05-03-2020,239,341,NA,553,55,NA,792,396,NA,56169
293,NM- ALBUQUERQUE,05-03-2020,2806,1569,NA,553,110,NA,3359,1679,NA,18723
295,NY- ALBANY,05-03-2020,4534,2385,NA,395,79,NA,4929,2464,NA,31205
296,NY- BINGHAMTON,05-03-2020,771,449,NA,158,15,NA,929,464,NA,62410
297,NY- BRONX,05-03-2020,3462,1763,NA,158,47,NA,3620,1810,NA,43687
299,NY- BUFFALO,05-03-2020,3516,1782,NA,79,15,NA,3595,1797,NA,31205
300,NY- ELMIRA,05-03-2020,287,301,NA,790,237,NA,1077,538,NA,62410
301,NY- EAST LONG ISLAND,05-03-2020,10228,5398,NA,711,71,NA,10939,5469,NA,43687
304,NY- ROCHESTER,05-03-2020,2565,1441,NA,395,39,NA,2960,1480,NA,6241
307,NY- SYRACUSE,05-03-2020,2746,1405,NA,79,7,NA,2825,1412,NA,37446
308,NY- WHITE PLAINS,05-03-2020,2258,1342,NA,711,142,NA,2969,1484,NA,18723
309,NC- ASHEVILLE,05-03-2020,1246,876,NA,632,63,NA,1878,939,NA,24964
311,NC- CHARLOTTE,05-03-2020,5713,2889,NA,79,7,NA,5792,2896,NA,18723
312,NC- DURHAM,05-03-2020,4538,2301,NA,79,7,NA,4617,2308,NA,49928
313,NC- GREENSBORO,05-03-2020,1557,850,NA,237,47,NA,1794,897,NA,62410
314,NC- GREENVILLE,05-03-2020,1798,1041,NA,711,213,NA,2509,1254,NA,49928
315,NC- HICKORY,05-03-2020,511,327,NA,237,47,NA,748,374,NA,56169
318,NC- RALEIGH,05-03-2020,3761,1975,NA,474,142,NA,4235,2117,NA,49928
319,NC- WILMINGTON,05-03-2020,901,545,NA,316,63,NA,1217,608,NA,37446
320,NC- WINSTON-SALEM,05-03-2020,3445,1770,NA,237,71,NA,3682,1841,NA,43687
321,ND- BISMARCK,05-03-2020,364,325,NA,474,94,NA,838,419,NA,6241
322,ND- FARGO MOORHEAD -MN,05-03-2020,1239,856,NA,790,158,NA,2029,1014,NA,56169
323,ND- GRAND FORKS,05-03-2020,0,222,NA,711,71,NA,587,293,NA,56169
324,ND- MINOT,05-03-2020,147,240,NA,553,110,NA,700,350,NA,12482
325,OH- AKRON,05-03-2020,2031,1134,NA,395,79,NA,2426,1213,NA,43687
326,OH- CANTON,05-03-2020,1404,915,NA,711,142,NA,2115,1057,NA,24964
327,OH- CINCINNATI,05-03-2020,4004,2239,NA,790,158,NA,4794,2397,NA,12482
328,OH- CLEVELAND,05-03-2020,8668,4366,NA,158,47,NA,8826,4413,NA,62410
329,OH- COLUMBUS,05-03-2020,8244,4335,NA,711,142,NA,8955,4477,NA,62410
330,OH- DAYTON,05-03-2020,2873,1516,NA,395,118,NA,3268,1634,NA,24964
331,OH- ELYRIA,05-03-2020,567,315,NA,158,47,NA,725,362,NA,31205
332,OH- KETTERING,05-03-2020,761,499,NA,395,79,NA,1156,578,NA,24964
334,OH- TOLEDO,05-03-2020,3715,2000,NA,474,94,NA,4189,2094,NA,56169
335,OH- YOUNGSTOWN,05-03-2020,1889,1229,NA,711,71,NA,2600,1300,NA,37446
336,OK- LAWTON,05-03-2020,476,309,NA,237,47,NA,713,356,NA,37446
339,OK- OKLAHOMA CITY,05-03-2020,6264,3196,NA,316,94,NA,6580,3290,NA,49928
340,OK- TULSA,05-03-2020,4706,2417,NA,316,94,NA,5022,2511,NA,6241
341,OR- BEND,05-03-2020,0,0,NA,790,237,NA,405,202,NA,18723
342,OR- EUGENE,05-03-2020,543,461,NA,632,126,NA,1175,587,NA,37446
343,OR- MEDFORD,05-03-2020,412,372,NA,553,110,NA,965,482,NA,24964
344,OR- PORTLAND,05-03-2020,4525,2405,NA,711,213,NA,5236,2618,NA,31205
345,OR- SALEM,05-03-2020,0,155,NA,632,63,NA,436,218,NA,62410
346,PA- ALLENTOWN,05-03-2020,2604,1413,NA,553,165,NA,3157,1578,NA,24964
347,PA- ALTOONA,05-03-2020,379,316,NA,316,31,NA,695,347,NA,18723
350,PA- DANVILLE,05-03-2020,1440,736,NA,79,23,NA,1519,759,NA,24964
351,PA- ERIE,05-03-2020,1436,1034,NA,790,79,NA,2226,1113,NA,12482
352,PA- HARRISBURG,05-03-2020,1659,1019,NA,632,126,NA,2291,1145,NA,6241
354,PA- JOHNSTOWN,05-03-2020,424,307,NA,316,63,NA,740,370,NA,56169
355,PA- LANCASTER,05-03-2020,717,548,NA,474,47,NA,1191,595,NA,49928
356,PA- PHILADELPHIA,05-03-2020,12375,6204,NA,79,23,NA,12454,6227,NA,24964
357,PA- PITTSBURGH,05-03-2020,10961,5765,NA,711,71,NA,11672,5836,NA,49928
358,PA- READING,05-03-2020,950,570,NA,474,142,NA,1424,712,NA,18723
359,PA- SAYRE,05-03-2020,155,204,NA,316,31,NA,471,235,NA,31205
360,PA- SCRANTON,05-03-2020,92,362,NA,790,79,NA,882,441,NA,24964
362,PA- WILKES-BARRE,05-03-2020,418,280,NA,237,47,NA,655,327,NA,24964
363,PA- YORK,05-03-2020,436,336,NA,395,79,NA,831,415,NA,43687
364,RI- PROVIDENCE,05-03-2020,2816,1535,NA,316,31,NA,3132,1566,NA,49928
365,SC- CHARLESTON,05-03-2020,2266,1346,NA,711,142,NA,2977,1488,NA,12482
366,SC- COLUMBIA,05-03-2020,3195,1819,NA,553,55,NA,3748,1874,NA,56169
367,SC- FLORENCE,05-03-2020,709,481,NA,632,189,NA,1341,670,NA,6241
368,SC- GREENVILLE,05-03-2020,2313,1173,NA,79,23,NA,2392,1196,NA,56169
369,SC- SPARTANBURG,05-03-2020,824,507,NA,237,23,NA,1061,530,NA,6241
370,SD- RAPID CITY,05-03-2020,0,202,NA,711,142,NA,688,344,NA,6241
371,SD- SIOUX FALLS,05-03-2020,2063,1316,NA,711,71,NA,2774,1387,NA,24964
373,TN- CHATTANOOGA,05-03-2020,1767,1073,NA,474,47,NA,2241,1120,NA,12482
374,TN- JACKSON,05-03-2020,955,636,NA,395,39,NA,1350,675,NA,6241
375,TN- JOHNSON CITY,05-03-2020,466,423,NA,474,47,NA,940,470,NA,49928
376,TN- KINGSPORT,05-03-2020,1828,978,NA,158,15,NA,1986,993,NA,43687
377,TN- KNOXVILLE,05-03-2020,3701,1993,NA,474,94,NA,4175,2087,NA,6241
379,TN- MEMPHIS,05-03-2020,6002,3128,NA,316,31,NA,6318,3159,NA,31205
380,TN- NASHVILLE,05-03-2020,8001,4167,NA,553,110,NA,8554,4277,NA,56169
382,TX- ABILENE,05-03-2020,775,499,NA,553,165,NA,1328,664,NA,31205
383,TX- AMARILLO,05-03-2020,870,625,NA,632,126,NA,1502,751,NA,37446
385,TX- AUSTIN,05-03-2020,3340,1702,NA,158,47,NA,3498,1749,NA,56169
386,TX- BEAUMONT,05-03-2020,1133,662,NA,237,23,NA,1370,685,NA,31205
388,TX- BRYAN,05-03-2020,0,93,NA,711,213,NA,612,306,NA,18723
390,TX- CORPUS CHRISTI,05-03-2020,1736,963,NA,316,63,NA,2052,1026,NA,49928
391,TX- DALLAS,05-03-2020,12166,6099,NA,79,23,NA,12245,6122,NA,62410
393,TX- EL PASO,05-03-2020,2113,1246,NA,632,126,NA,2745,1372,NA,56169
394,TX- FORT WORTH,05-03-2020,4533,2361,NA,474,142,NA,5007,2503,NA,56169
396,TX- HARLINGEN,05-03-2020,1260,694,NA,158,15,NA,1418,709,NA,6241
397,TX- HOUSTON,05-03-2020,16434,8344,NA,632,189,NA,17066,8533,NA,18723
399,TX- LONGVIEW,05-03-2020,54,217,NA,632,126,NA,686,343,NA,6241
400,TX- LUBBOCK,05-03-2020,2153,1124,NA,237,71,NA,2390,1195,NA,12482
402,TX- MCALLEN,05-03-2020,796,635,NA,790,158,NA,1586,793,NA,43687
406,TX- ODESSA,05-03-2020,502,567,NA,790,79,NA,1292,646,NA,43687
411,TX- SAN ANGELO,05-03-2020,134,178,NA,553,165,NA,687,343,NA,24964
412,TX- SAN ANTONIO,05-03-2020,6683,3453,NA,553,165,NA,7236,3618,NA,56169
413,TX- TEMPLE,05-03-2020,465,422,NA,474,47,NA,939,469,NA,43687
416,TX- TYLER,05-03-2020,1446,771,NA,158,31,NA,1604,802,NA,56169
417,TX- VICTORIA,05-03-2020,372,265,NA,395,118,NA,767,383,NA,37446
418,TX- WACO,05-03-2020,44,188,NA,553,110,NA,597,298,NA,37446
420,TX- WICHITA FALLS,05-03-2020,374,314,NA,316,31,NA,690,345,NA,6241
421,UT- OGDEN,05-03-2020,256,318,NA,474,47,NA,730,365,NA,6241
422,UT- PROVO,05-03-2020,112,214,NA,790,237,NA,902,451,NA,49928
423,UT- SALT LAKE CITY,05-03-2020,3239,1904,NA,711,71,NA,3950,1975,NA,37446
424,VT- BURLINGTON,05-03-2020,1505,769,NA,79,23,NA,1584,792,NA,12482
426,VA- ARLINGTON,05-03-2020,2340,1391,NA,553,55,NA,2893,1446,NA,49928
427,VA- CHARLOTTESVILLE,05-03-2020,1087,607,NA,316,94,NA,1403,701,NA,56169
428,VA- LYNCHBURG,05-03-2020,41,163,NA,711,213,NA,752,376,NA,49928
429,VA- NEWPORT NEWS,05-03-2020,981,522,NA,158,47,NA,1139,569,NA,12482
430,VA- NORFOLK,05-03-2020,2549,1306,NA,158,47,NA,2707,1353,NA,12482
431,VA- RICHMOND,05-03-2020,4621,2343,NA,79,7,NA,4700,2350,NA,37446
432,VA- ROANOKE,05-03-2020,2557,1350,NA,237,47,NA,2794,1397,NA,12482
435,VA- WINCHESTER,05-03-2020,775,451,NA,158,15,NA,933,466,NA,37446
437,WA- EVERETT,05-03-2020,426,331,NA,395,79,NA,821,410,NA,49928
438,WA- OLYMPIA,05-03-2020,280,258,NA,395,79,NA,675,337,NA,12482
439,WA- SEATTLE,05-03-2020,4890,2666,NA,553,55,NA,5443,2721,NA,62410
440,WA- SPOKANE,05-03-2020,3364,1840,NA,395,39,NA,3759,1879,NA,12482
441,WA- TACOMA,05-03-2020,1148,606,NA,79,7,NA,1227,613,NA,49928
442,WA- YAKIMA,05-03-2020,421,242,NA,158,47,NA,579,289,NA,62410
443,WV- CHARLESTON,05-03-2020,1872,1047,NA,553,165,NA,2425,1212,NA,31205
444,WV- HUNTINGTON,05-03-2020,860,588,NA,790,237,NA,1650,825,NA,6241
445,WV- MORGANTOWN,05-03-2020,1131,755,NA,632,126,NA,1763,881,NA,37446
446,WI- APPLETON,05-03-2020,380,285,NA,237,23,NA,617,308,NA,49928
447,WI- GREEN BAY,05-03-2020,1443,769,NA,158,31,NA,1601,800,NA,12482
448,WI- LA CROSSE,05-03-2020,560,398,NA,395,79,NA,955,477,NA,31205
449,WI- MADISON,05-03-2020,2772,1433,NA,237,71,NA,3009,1504,NA,56169
450,WI- MARSHFIELD,05-03-2020,546,463,NA,632,126,NA,1178,589,NA,31205
451,WI- MILWAUKEE,05-03-2020,7539,3912,NA,711,213,NA,8250,4125,NA,24964
