HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
134,FL- PENSACOLA,05-09-2020,1530,1093,NA,819,81,NA,2349,1174,NA,57967
137,FL- SARASOTA,05-09-2020,1081,613,NA,364,109,NA,1445,722,NA,57967
139,FL- ST PETERSBURG,05-09-2020,961,608,NA,637,191,NA,1598,799,NA,24843
140,FL- TALLAHASSEE,05-09-2020,2242,1303,NA,455,45,NA,2697,1348,NA,41405
141,FL- TAMPA,05-09-2020,3805,1994,NA,455,136,NA,4260,2130,NA,57967
142,GA- ALBANY,05-09-2020,790,450,NA,273,81,NA,1063,531,NA,41405
144,GA- ATLANTA,05-09-2020,11251,5771,NA,728,218,NA,11979,5989,NA,57967
145,GA- AUGUSTA,05-09-2020,2273,1191,NA,182,36,NA,2455,1227,NA,8281
146,GA- COLUMBUS,05-09-2020,531,557,NA,728,72,NA,1259,629,NA,74529
147,GA- MACON,05-09-2020,1417,873,NA,819,245,NA,2236,1118,NA,74529
148,GA- ROME,05-09-2020,641,357,NA,91,9,NA,732,366,NA,82810
149,GA- SAVANNAH,05-09-2020,1603,893,NA,455,136,NA,2058,1029,NA,41405
151,ID- BOISE,05-09-2020,1895,984,NA,182,54,NA,2077,1038,NA,66248
152,ID- IDAHO FALLS,05-09-2020,0,85,NA,728,145,NA,461,230,NA,41405
154,IL- AURORA,05-09-2020,163,191,NA,364,72,NA,527,263,NA,41405
155,IL- BLUE ISLAND,05-09-2020,1899,1141,NA,637,127,NA,2536,1268,NA,66248
156,IL- CHICAGO,05-09-2020,8105,4235,NA,455,45,NA,8560,4280,NA,16562
158,IL- ELGIN,05-09-2020,995,525,NA,91,18,NA,1086,543,NA,24843
161,IL- EVANSTON,05-09-2020,2143,1181,NA,273,27,NA,2416,1208,NA,41405
163,IL- HINSDALE,05-09-2020,736,441,NA,364,109,NA,1100,550,NA,49686
164,IL- JOLIET,05-09-2020,1053,636,NA,273,27,NA,1326,663,NA,49686
166,IL- MELROSE PARK,05-09-2020,2275,1302,NA,819,245,NA,3094,1547,NA,8281
170,IL- PEORIA,05-09-2020,1222,866,NA,637,63,NA,1859,929,NA,82810
171,IL- ROCKFORD,05-09-2020,1349,729,NA,182,36,NA,1531,765,NA,74529
172,IL- SPRINGFIELD,05-09-2020,1908,1145,NA,637,127,NA,2545,1272,NA,82810
173,IL- URBANA,05-09-2020,675,410,NA,364,109,NA,1039,519,NA,8281
175,IL- BLOOMINGTON,05-09-2020,0,24,NA,546,109,NA,267,133,NA,66248
179,IN- EVANSVILLE,05-09-2020,1408,959,NA,637,63,NA,2045,1022,NA,16562
180,IN- FORT WAYNE,05-09-2020,1302,833,NA,910,273,NA,2212,1106,NA,74529
181,IN- GARY,05-09-2020,1415,726,NA,91,27,NA,1506,753,NA,24843
183,IN- INDIANAPOLIS,05-09-2020,6053,3136,NA,364,72,NA,6417,3208,NA,8281
184,IN- LAFAYETTE,05-09-2020,195,316,NA,546,54,NA,741,370,NA,57967
185,IN- MUNCIE,05-09-2020,55,100,NA,364,109,NA,419,209,NA,33124
186,IN- MUNSTER,05-09-2020,699,441,NA,455,136,NA,1154,577,NA,8281
187,IN- SOUTH BEND,05-09-2020,892,573,NA,637,191,NA,1529,764,NA,8281
188,IN- TERRE HAUTE,05-09-2020,448,242,NA,91,27,NA,539,269,NA,41405
190,IA- CEDAR RAPIDS,05-09-2020,479,431,NA,637,127,NA,1116,558,NA,8281
191,IA- DAVENPORT,05-09-2020,1313,1020,NA,910,91,NA,2223,1111,NA,74529
192,IA- DES MOINES,05-09-2020,2656,1519,NA,637,127,NA,3293,1646,NA,41405
193,IA- DUBUQUE,05-09-2020,454,245,NA,91,27,NA,545,272,NA,33124
194,IA- IOWA CITY,05-09-2020,1488,835,NA,455,136,NA,1943,971,NA,49686
195,IA- MASON CITY,05-09-2020,642,357,NA,91,9,NA,733,366,NA,82810
196,IA- SIOUX CITY,05-09-2020,404,494,NA,728,72,NA,1132,566,NA,82810
197,IA- WATERLOO,05-09-2020,2,128,NA,637,191,NA,639,319,NA,66248
200,KS- TOPEKA,05-09-2020,1456,764,NA,91,9,NA,1547,773,NA,33124
201,KS- WICHITA,05-09-2020,4404,2312,NA,546,163,NA,4950,2475,NA,74529
203,KY- COVINGTON,05-09-2020,555,387,NA,546,163,NA,1101,550,NA,8281
204,KY- LEXINGTON,05-09-2020,4751,2512,NA,455,91,NA,5206,2603,NA,41405
205,KY- LOUISVILLE,05-09-2020,4543,2354,NA,273,54,NA,4816,2408,NA,82810
207,KY- OWENSBORO,05-09-2020,199,209,NA,273,27,NA,472,236,NA,8281
208,KY- PADUCAH,05-09-2020,1076,757,NA,546,54,NA,1622,811,NA,33124
209,LA- ALEXANDRIA,05-09-2020,809,459,NA,182,36,NA,991,495,NA,74529
210,LA- BATON ROUGE,05-09-2020,1661,1159,NA,819,81,NA,2480,1240,NA,66248
212,LA- HOUMA,05-09-2020,0,278,NA,728,72,NA,701,350,NA,66248
213,LA- LAFAYETTE,05-09-2020,1707,1036,NA,455,45,NA,2162,1081,NA,57967
214,LA- LAKE CHARLES,05-09-2020,774,414,NA,91,18,NA,865,432,NA,57967
216,LA- METAIRIE,05-09-2020,465,396,NA,546,109,NA,1011,505,NA,24843
217,LA- MONROE,05-09-2020,652,408,NA,273,54,NA,925,462,NA,33124
218,LA- NEW ORLEANS,05-09-2020,1606,1049,NA,819,163,NA,2425,1212,NA,74529
219,LA- SHREVEPORT,05-09-2020,2645,1359,NA,91,9,NA,2736,1368,NA,41405
220,LA- SLIDELL,05-09-2020,0,143,NA,546,109,NA,504,252,NA,49686
221,ME- BANGOR,05-09-2020,453,418,NA,637,127,NA,1090,545,NA,49686
222,ME- PORTLAND,05-09-2020,1806,1231,NA,819,81,NA,2625,1312,NA,57967
223,MD- BALTIMORE,05-09-2020,5835,3190,NA,910,182,NA,6745,3372,NA,41405
225,MD- SALISBURY,05-09-2020,664,414,NA,273,54,NA,937,468,NA,41405
226,MD- TAKOMA PARK,05-09-2020,559,498,NA,728,145,NA,1287,643,NA,41405
227,MA- BOSTON,05-09-2020,10893,5483,NA,91,9,NA,10984,5492,NA,41405
230,MA- SPRINGFIELD,05-09-2020,1055,637,NA,546,163,NA,1601,800,NA,66248
231,MA- WORCESTER,05-09-2020,1005,758,NA,637,63,NA,1642,821,NA,24843
232,MI- ANN ARBOR,05-09-2020,2354,1359,NA,910,273,NA,3264,1632,NA,82810
233,MI- DEARBORN,05-09-2020,1189,686,NA,455,136,NA,1644,822,NA,33124
234,MI- DETROIT,05-09-2020,3931,2111,NA,728,218,NA,4659,2329,NA,57967
235,MI- FLINT,05-09-2020,507,500,NA,819,163,NA,1326,663,NA,33124
236,MI- GRAND RAPIDS,05-09-2020,1672,1091,NA,637,63,NA,2309,1154,NA,74529
238,MI- KALAMAZOO,05-09-2020,1386,729,NA,91,9,NA,1477,738,NA,24843
239,MI- LANSING,05-09-2020,1080,722,NA,455,45,NA,1535,767,NA,24843
240,MI- MARQUETTE,05-09-2020,0,99,NA,728,145,NA,488,244,NA,82810
242,MI- MUSKEGON,05-09-2020,445,250,NA,91,18,NA,536,268,NA,41405
243,MI- PETOSKEY,05-09-2020,255,146,NA,91,27,NA,346,173,NA,49686
244,MI- PONTIAC,05-09-2020,365,511,NA,819,81,NA,1184,592,NA,41405
245,MI- ROYAL OAK,05-09-2020,2460,1303,NA,182,18,NA,2642,1321,NA,82810
246,MI- SAGINAW,05-09-2020,1914,994,NA,182,54,NA,2096,1048,NA,8281
248,MI- ST JOSEPH,05-09-2020,120,133,NA,182,18,NA,302,151,NA,49686
249,MI- TRAVERSE CITY,05-09-2020,0,63,NA,637,191,NA,509,254,NA,33124
250,MN- DULUTH,05-09-2020,343,418,NA,819,163,NA,1162,581,NA,82810
251,MN- MINNEAPOLIS,05-09-2020,7878,4130,NA,637,127,NA,8515,4257,NA,49686
253,MN- ROCHESTER,05-09-2020,1962,1236,NA,637,63,NA,2599,1299,NA,8281
254,MN- ST CLOUD,05-09-2020,525,317,NA,182,36,NA,707,353,NA,33124
256,MN- ST PAUL,05-09-2020,1466,1061,NA,819,81,NA,2285,1142,NA,8281
257,MS- GULFPORT,05-09-2020,227,277,NA,546,109,NA,773,386,NA,33124
258,MS- HATTIESBURG,05-09-2020,482,387,NA,728,218,NA,1210,605,NA,66248
259,MS- JACKSON,05-09-2020,3844,2177,NA,637,63,NA,4481,2240,NA,66248
260,MS- MERIDIAN,05-09-2020,250,344,NA,728,145,NA,978,489,NA,82810
261,MS- OXFORD,05-09-2020,0,156,NA,819,163,NA,638,319,NA,41405
262,MS- TUPELO,05-09-2020,720,633,NA,910,182,NA,1630,815,NA,66248
263,MO- CAPE GIRARDEAU,05-09-2020,754,432,NA,273,81,NA,1027,513,NA,82810
264,MO- COLUMBIA,05-09-2020,1389,786,NA,455,136,NA,1844,922,NA,49686
267,MO- JOPLIN,05-09-2020,590,405,NA,364,72,NA,954,477,NA,8281
268,MO- KANSAS CITY,05-09-2020,7106,3717,NA,819,245,NA,7925,3962,NA,74529
270,MO- SPRINGFIELD,05-09-2020,1504,843,NA,455,136,NA,1959,979,NA,74529
273,MO- ST LOUIS,05-09-2020,11291,5827,NA,910,273,NA,12201,6100,NA,82810
274,MT- BILLINGS,05-09-2020,2118,1077,NA,91,27,NA,2209,1104,NA,82810
275,MT- GREAT FALLS,05-09-2020,0,239,NA,819,163,NA,805,402,NA,24843
276,MT- MISSOULA,05-09-2020,340,334,NA,819,245,NA,1159,579,NA,82810
277,NE- LINCOLN,05-09-2020,1655,900,NA,182,18,NA,1837,918,NA,57967
278,NE- OMAHA,05-09-2020,4648,2652,NA,819,81,NA,5467,2733,NA,24843
279,NV- LAS VEGAS,05-09-2020,3991,2014,NA,91,27,NA,4082,2041,NA,74529
280,NV- RENO,05-09-2020,1557,888,NA,364,72,NA,1921,960,NA,82810
281,NH- LEBANON,05-09-2020,880,458,NA,91,27,NA,971,485,NA,82810
282,NH- MANCHESTER,05-09-2020,1428,933,NA,546,54,NA,1974,987,NA,24843
283,NJ- CAMDEN,05-09-2020,7532,3857,NA,455,136,NA,7987,3993,NA,66248
284,NJ- HACKENSACK,05-09-2020,3274,1728,NA,455,136,NA,3729,1864,NA,49686
285,NJ- MORRISTOWN,05-09-2020,1564,928,NA,364,36,NA,1928,964,NA,82810
288,NJ- NEW BRUNSWICK,05-09-2020,2675,1374,NA,91,9,NA,2766,1383,NA,49686
289,NJ- NEWARK,05-09-2020,4315,2321,NA,546,109,NA,4861,2430,NA,74529
291,NJ- PATERSON,05-09-2020,632,480,NA,546,109,NA,1178,589,NA,74529
292,NJ- RIDGEWOOD,05-09-2020,155,333,NA,637,63,NA,792,396,NA,74529
293,NM- ALBUQUERQUE,05-09-2020,3177,1661,NA,182,18,NA,3359,1679,NA,49686
295,NY- ALBANY,05-09-2020,4747,2446,NA,182,18,NA,4929,2464,NA,74529
296,NY- BINGHAMTON,05-09-2020,292,273,NA,637,191,NA,929,464,NA,49686
297,NY- BRONX,05-09-2020,2983,1683,NA,637,127,NA,3620,1810,NA,16562
299,NY- BUFFALO,05-09-2020,3231,1761,NA,364,36,NA,3595,1797,NA,49686
300,NY- ELMIRA,05-09-2020,986,529,NA,91,9,NA,1077,538,NA,66248
301,NY- EAST LONG ISLAND,05-09-2020,10575,5360,NA,364,109,NA,10939,5469,NA,16562
304,NY- ROCHESTER,05-09-2020,2778,1462,NA,182,18,NA,2960,1480,NA,82810
307,NY- SYRACUSE,05-09-2020,2552,1331,NA,273,81,NA,2825,1412,NA,24843
308,NY- WHITE PLAINS,05-09-2020,2696,1457,NA,273,27,NA,2969,1484,NA,8281
309,NC- ASHEVILLE,05-09-2020,1787,930,NA,91,9,NA,1878,939,NA,8281
311,NC- CHARLOTTE,05-09-2020,4973,2815,NA,819,81,NA,5792,2896,NA,8281
312,NC- DURHAM,05-09-2020,3707,2217,NA,910,91,NA,4617,2308,NA,49686
313,NC- GREENSBORO,05-09-2020,1612,843,NA,182,54,NA,1794,897,NA,8281
314,NC- GREENVILLE,05-09-2020,1872,1191,NA,637,63,NA,2509,1254,NA,16562
315,NC- HICKORY,05-09-2020,111,247,NA,637,127,NA,748,374,NA,24843
318,NC- RALEIGH,05-09-2020,4053,2081,NA,182,36,NA,4235,2117,NA,8281
319,NC- WILMINGTON,05-09-2020,1126,581,NA,91,27,NA,1217,608,NA,82810
320,NC- WINSTON-SALEM,05-09-2020,3591,1823,NA,91,18,NA,3682,1841,NA,49686
321,ND- BISMARCK,05-09-2020,474,383,NA,364,36,NA,838,419,NA,49686
322,ND- FARGO MOORHEAD -MN,05-09-2020,1483,851,NA,546,163,NA,2029,1014,NA,33124
323,ND- GRAND FORKS,05-09-2020,132,157,NA,455,136,NA,587,293,NA,49686
324,ND- MINOT,05-09-2020,154,241,NA,546,109,NA,700,350,NA,74529
325,OH- AKRON,05-09-2020,1971,1168,NA,455,45,NA,2426,1213,NA,8281
326,OH- CANTON,05-09-2020,1296,894,NA,819,163,NA,2115,1057,NA,41405
327,OH- CINCINNATI,05-09-2020,3975,2152,NA,819,245,NA,4794,2397,NA,16562
328,OH- CLEVELAND,05-09-2020,8098,4268,NA,728,145,NA,8826,4413,NA,74529
329,OH- COLUMBUS,05-09-2020,8227,4332,NA,728,145,NA,8955,4477,NA,57967
330,OH- DAYTON,05-09-2020,3177,1616,NA,91,18,NA,3268,1634,NA,24843
331,OH- ELYRIA,05-09-2020,0,217,NA,728,145,NA,725,362,NA,66248
332,OH- KETTERING,05-09-2020,519,451,NA,637,127,NA,1156,578,NA,57967
334,OH- TOLEDO,05-09-2020,3279,1821,NA,910,273,NA,4189,2094,NA,8281
335,OH- YOUNGSTOWN,05-09-2020,1872,1155,NA,728,145,NA,2600,1300,NA,41405
336,OK- LAWTON,05-09-2020,76,293,NA,637,63,NA,713,356,NA,24843
339,OK- OKLAHOMA CITY,05-09-2020,5852,3072,NA,728,218,NA,6580,3290,NA,8281
340,OK- TULSA,05-09-2020,4658,2475,NA,364,36,NA,5022,2511,NA,24843
341,OR- BEND,05-09-2020,132,175,NA,273,27,NA,405,202,NA,41405
342,OR- EUGENE,05-09-2020,265,405,NA,910,182,NA,1175,587,NA,57967
343,OR- MEDFORD,05-09-2020,601,373,NA,364,109,NA,965,482,NA,57967
344,OR- PORTLAND,05-09-2020,4690,2564,NA,546,54,NA,5236,2618,NA,49686
345,OR- SALEM,05-09-2020,0,91,NA,637,127,NA,436,218,NA,24843
346,PA- ALLENTOWN,05-09-2020,2338,1333,NA,819,245,NA,3157,1578,NA,41405
347,PA- ALTOONA,05-09-2020,0,129,NA,728,218,NA,695,347,NA,41405
350,PA- DANVILLE,05-09-2020,791,614,NA,728,145,NA,1519,759,NA,49686
351,PA- ERIE,05-09-2020,1771,1068,NA,455,45,NA,2226,1113,NA,74529
352,PA- HARRISBURG,05-09-2020,1836,1009,NA,455,136,NA,2291,1145,NA,33124
354,PA- JOHNSTOWN,05-09-2020,558,316,NA,182,54,NA,740,370,NA,57967
355,PA- LANCASTER,05-09-2020,463,450,NA,728,145,NA,1191,595,NA,16562
356,PA- PHILADELPHIA,05-09-2020,12363,6218,NA,91,9,NA,12454,6227,NA,74529
357,PA- PITTSBURGH,05-09-2020,11035,5709,NA,637,127,NA,11672,5836,NA,16562
358,PA- READING,05-09-2020,1242,658,NA,182,54,NA,1424,712,NA,74529
359,PA- SAYRE,05-09-2020,289,199,NA,182,36,NA,471,235,NA,66248
360,PA- SCRANTON,05-09-2020,700,387,NA,182,54,NA,882,441,NA,49686
362,PA- WILKES-BARRE,05-09-2020,0,236,NA,910,91,NA,655,327,NA,8281
363,PA- YORK,05-09-2020,12,170,NA,819,245,NA,831,415,NA,57967
364,RI- PROVIDENCE,05-09-2020,2586,1403,NA,546,163,NA,3132,1566,NA,33124
365,SC- CHARLESTON,05-09-2020,2522,1443,NA,455,45,NA,2977,1488,NA,41405
366,SC- COLUMBIA,05-09-2020,3293,1783,NA,455,91,NA,3748,1874,NA,8281
367,SC- FLORENCE,05-09-2020,1159,634,NA,182,36,NA,1341,670,NA,74529
368,SC- GREENVILLE,05-09-2020,2028,1087,NA,364,109,NA,2392,1196,NA,16562
369,SC- SPARTANBURG,05-09-2020,788,449,NA,273,81,NA,1061,530,NA,57967
370,SD- RAPID CITY,05-09-2020,0,253,NA,910,91,NA,688,344,NA,66248
371,SD- SIOUX FALLS,05-09-2020,2046,1242,NA,728,145,NA,2774,1387,NA,74529
373,TN- CHATTANOOGA,05-09-2020,1786,984,NA,455,136,NA,2241,1120,NA,41405
374,TN- JACKSON,05-09-2020,1077,594,NA,273,81,NA,1350,675,NA,41405
375,TN- JOHNSON CITY,05-09-2020,849,452,NA,91,18,NA,940,470,NA,8281
376,TN- KINGSPORT,05-09-2020,1804,975,NA,182,18,NA,1986,993,NA,74529
377,TN- KNOXVILLE,05-09-2020,3538,1960,NA,637,127,NA,4175,2087,NA,41405
379,TN- MEMPHIS,05-09-2020,5499,2914,NA,819,245,NA,6318,3159,NA,82810
380,TN- NASHVILLE,05-09-2020,8281,4223,NA,273,54,NA,8554,4277,NA,16562
382,TX- ABILENE,05-09-2020,600,519,NA,728,145,NA,1328,664,NA,8281
383,TX- AMARILLO,05-09-2020,1320,733,NA,182,18,NA,1502,751,NA,24843
385,TX- AUSTIN,05-09-2020,2588,1567,NA,910,182,NA,3498,1749,NA,24843
386,TX- BEAUMONT,05-09-2020,824,576,NA,546,109,NA,1370,685,NA,33124
388,TX- BRYAN,05-09-2020,66,252,NA,546,54,NA,612,306,NA,49686
390,TX- CORPUS CHRISTI,05-09-2020,1779,945,NA,273,81,NA,2052,1026,NA,74529
391,TX- DALLAS,05-09-2020,11608,5931,NA,637,191,NA,12245,6122,NA,33124
393,TX- EL PASO,05-09-2020,2199,1209,NA,546,163,NA,2745,1372,NA,24843
394,TX- FORT WORTH,05-09-2020,4188,2258,NA,819,245,NA,5007,2503,NA,57967
396,TX- HARLINGEN,05-09-2020,1236,691,NA,182,18,NA,1418,709,NA,24843
397,TX- HOUSTON,05-09-2020,16429,8406,NA,637,127,NA,17066,8533,NA,8281
399,TX- LONGVIEW,05-09-2020,231,207,NA,455,136,NA,686,343,NA,16562
400,TX- LUBBOCK,05-09-2020,1844,1086,NA,546,109,NA,2390,1195,NA,74529
402,TX- MCALLEN,05-09-2020,767,712,NA,819,81,NA,1586,793,NA,57967
406,TX- ODESSA,05-09-2020,1201,619,NA,91,27,NA,1292,646,NA,82810
411,TX- SAN ANGELO,05-09-2020,232,298,NA,455,45,NA,687,343,NA,82810
412,TX- SAN ANTONIO,05-09-2020,6872,3546,NA,364,72,NA,7236,3618,NA,82810
413,TX- TEMPLE,05-09-2020,211,397,NA,728,72,NA,939,469,NA,16562
416,TX- TYLER,05-09-2020,1149,711,NA,455,91,NA,1604,802,NA,33124
417,TX- VICTORIA,05-09-2020,0,302,NA,819,81,NA,767,383,NA,41405
418,TX- WACO,05-09-2020,0,171,NA,637,127,NA,597,298,NA,41405
420,TX- WICHITA FALLS,05-09-2020,0,72,NA,910,273,NA,690,345,NA,74529
421,UT- OGDEN,05-09-2020,184,311,NA,546,54,NA,730,365,NA,24843
422,UT- PROVO,05-09-2020,538,379,NA,364,72,NA,902,451,NA,66248
423,UT- SALT LAKE CITY,05-09-2020,3495,1839,NA,455,136,NA,3950,1975,NA,16562
424,VT- BURLINGTON,05-09-2020,1493,774,NA,91,18,NA,1584,792,NA,8281
426,VA- ARLINGTON,05-09-2020,2074,1365,NA,819,81,NA,2893,1446,NA,16562
427,VA- CHARLOTTESVILLE,05-09-2020,1221,647,NA,182,54,NA,1403,701,NA,57967
428,VA- LYNCHBURG,05-09-2020,0,295,NA,819,81,NA,752,376,NA,8281
429,VA- NEWPORT NEWS,05-09-2020,229,478,NA,910,91,NA,1139,569,NA,8281
430,VA- NORFOLK,05-09-2020,2161,1190,NA,546,163,NA,2707,1353,NA,8281
431,VA- RICHMOND,05-09-2020,4154,2187,NA,546,163,NA,4700,2350,NA,8281
432,VA- ROANOKE,05-09-2020,2339,1306,NA,455,91,NA,2794,1397,NA,82810
435,VA- WINCHESTER,05-09-2020,114,303,NA,819,163,NA,933,466,NA,8281
437,WA- EVERETT,05-09-2020,2,165,NA,819,245,NA,821,410,NA,8281
438,WA- OLYMPIA,05-09-2020,38,274,NA,637,63,NA,675,337,NA,57967
439,WA- SEATTLE,05-09-2020,4897,2558,NA,546,163,NA,5443,2721,NA,16562
440,WA- SPOKANE,05-09-2020,3213,1716,NA,546,163,NA,3759,1879,NA,49686
441,WA- TACOMA,05-09-2020,317,431,NA,910,182,NA,1227,613,NA,57967
442,WA- YAKIMA,05-09-2020,0,71,NA,728,218,NA,579,289,NA,82810
443,WV- CHARLESTON,05-09-2020,1788,1021,NA,637,191,NA,2425,1212,NA,24843
444,WV- HUNTINGTON,05-09-2020,1013,698,NA,637,127,NA,1650,825,NA,82810
445,WV- MORGANTOWN,05-09-2020,1308,745,NA,455,136,NA,1763,881,NA,74529
446,WI- APPLETON,05-09-2020,253,272,NA,364,36,NA,617,308,NA,82810
447,WI- GREEN BAY,05-09-2020,1510,773,NA,91,27,NA,1601,800,NA,49686
448,WI- LA CROSSE,05-09-2020,227,405,NA,728,72,NA,955,477,NA,66248
449,WI- MADISON,05-09-2020,2190,1341,NA,819,163,NA,3009,1504,NA,8281
450,WI- MARSHFIELD,05-09-2020,632,535,NA,546,54,NA,1178,589,NA,41405
451,WI- MILWAUKEE,05-09-2020,7340,3852,NA,910,273,NA,8250,4125,NA,33124
