HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
213,LA- LAFAYETTE,05-11-2020,2067,1072,NA,95,9,NA,2162,1081,NA,36100
214,LA- LAKE CHARLES,05-11-2020,485,394,NA,380,38,NA,865,432,NA,45125
216,LA- METAIRIE,05-11-2020,536,363,NA,475,142,NA,1011,505,NA,54150
217,LA- MONROE,05-11-2020,450,320,NA,475,142,NA,925,462,NA,27075
218,LA- NEW ORLEANS,05-11-2020,2045,1174,NA,380,38,NA,2425,1212,NA,63175
219,LA- SHREVEPORT,05-11-2020,1976,1292,NA,760,76,NA,2736,1368,NA,90250
220,LA- SLIDELL,05-11-2020,0,53,NA,665,199,NA,504,252,NA,27075
221,ME- BANGOR,05-11-2020,425,479,NA,665,66,NA,1090,545,NA,18050
222,ME- PORTLAND,05-11-2020,2340,1284,NA,285,28,NA,2625,1312,NA,45125
223,MD- BALTIMORE,05-11-2020,5985,3144,NA,760,228,NA,6745,3372,NA,18050
225,MD- SALISBURY,05-11-2020,177,316,NA,760,152,NA,937,468,NA,54150
226,MD- TAKOMA PARK,05-11-2020,1002,558,NA,285,85,NA,1287,643,NA,45125
227,MA- BOSTON,05-11-2020,10604,5454,NA,380,38,NA,10984,5492,NA,72200
230,MA- SPRINGFIELD,05-11-2020,1031,743,NA,570,57,NA,1601,800,NA,72200
231,MA- WORCESTER,05-11-2020,1167,726,NA,475,95,NA,1642,821,NA,63175
232,MI- ANN ARBOR,05-11-2020,2694,1575,NA,570,57,NA,3264,1632,NA,27075
233,MI- DEARBORN,05-11-2020,1454,784,NA,190,38,NA,1644,822,NA,18050
234,MI- DETROIT,05-11-2020,3899,2101,NA,760,228,NA,4659,2329,NA,36100
235,MI- FLINT,05-11-2020,1231,644,NA,95,19,NA,1326,663,NA,72200
236,MI- GRAND RAPIDS,05-11-2020,2119,1116,NA,190,38,NA,2309,1154,NA,72200
238,MI- KALAMAZOO,05-11-2020,907,624,NA,570,114,NA,1477,738,NA,63175
239,MI- LANSING,05-11-2020,775,691,NA,760,76,NA,1535,767,NA,63175
240,MI- MARQUETTE,05-11-2020,0,0,NA,855,256,NA,488,244,NA,9025
242,MI- MUSKEGON,05-11-2020,251,240,NA,285,28,NA,536,268,NA,54150
243,MI- PETOSKEY,05-11-2020,0,78,NA,950,95,NA,346,173,NA,27075
244,MI- PONTIAC,05-11-2020,1089,583,NA,95,9,NA,1184,592,NA,72200
245,MI- ROYAL OAK,05-11-2020,1787,1150,NA,855,171,NA,2642,1321,NA,90250
246,MI- SAGINAW,05-11-2020,2001,1039,NA,95,9,NA,2096,1048,NA,90250
248,MI- ST JOSEPH,05-11-2020,0,0,NA,855,256,NA,302,151,NA,90250
249,MI- TRAVERSE CITY,05-11-2020,414,235,NA,95,19,NA,509,254,NA,18050
250,MN- DULUTH,05-11-2020,972,562,NA,190,19,NA,1162,581,NA,90250
251,MN- MINNEAPOLIS,05-11-2020,7660,4001,NA,855,256,NA,8515,4257,NA,54150
253,MN- ROCHESTER,05-11-2020,2219,1185,NA,380,114,NA,2599,1299,NA,81225
254,MN- ST CLOUD,05-11-2020,0,163,NA,950,190,NA,707,353,NA,9025
256,MN- ST PAUL,05-11-2020,2190,1114,NA,95,28,NA,2285,1142,NA,18050
257,MS- GULFPORT,05-11-2020,488,329,NA,285,57,NA,773,386,NA,9025
258,MS- HATTIESBURG,05-11-2020,260,320,NA,950,285,NA,1210,605,NA,90250
259,MS- JACKSON,05-11-2020,3721,2164,NA,760,76,NA,4481,2240,NA,45125
260,MS- MERIDIAN,05-11-2020,598,451,NA,380,38,NA,978,489,NA,9025
261,MS- OXFORD,05-11-2020,543,291,NA,95,28,NA,638,319,NA,72200
262,MS- TUPELO,05-11-2020,870,739,NA,760,76,NA,1630,815,NA,27075
263,MO- CAPE GIRARDEAU,05-11-2020,362,380,NA,665,133,NA,1027,513,NA,18050
264,MO- COLUMBIA,05-11-2020,1559,894,NA,285,28,NA,1844,922,NA,18050
267,MO- JOPLIN,05-11-2020,99,392,NA,855,85,NA,954,477,NA,63175
268,MO- KANSAS CITY,05-11-2020,7450,3867,NA,475,95,NA,7925,3962,NA,90250
270,MO- SPRINGFIELD,05-11-2020,1294,913,NA,665,66,NA,1959,979,NA,27075
273,MO- ST LOUIS,05-11-2020,11251,6005,NA,950,95,NA,12201,6100,NA,18050
274,MT- BILLINGS,05-11-2020,1544,971,NA,665,133,NA,2209,1104,NA,54150
275,MT- GREAT FALLS,05-11-2020,425,288,NA,380,114,NA,805,402,NA,18050
276,MT- MISSOULA,05-11-2020,589,522,NA,570,57,NA,1159,579,NA,54150
277,NE- LINCOLN,05-11-2020,1362,776,NA,475,142,NA,1837,918,NA,18050
278,NE- OMAHA,05-11-2020,5182,2648,NA,285,85,NA,5467,2733,NA,63175
279,NV- LAS VEGAS,05-11-2020,3322,1965,NA,760,76,NA,4082,2041,NA,63175
280,NV- RENO,05-11-2020,1826,932,NA,95,28,NA,1921,960,NA,27075
281,NH- LEBANON,05-11-2020,591,447,NA,380,38,NA,971,485,NA,54150
282,NH- MANCHESTER,05-11-2020,1594,873,NA,380,114,NA,1974,987,NA,63175
283,NJ- CAMDEN,05-11-2020,7037,3898,NA,950,95,NA,7987,3993,NA,63175
284,NJ- HACKENSACK,05-11-2020,3254,1817,NA,475,47,NA,3729,1864,NA,18050
285,NJ- MORRISTOWN,05-11-2020,1263,831,NA,665,133,NA,1928,964,NA,72200
288,NJ- NEW BRUNSWICK,05-11-2020,1911,1212,NA,855,171,NA,2766,1383,NA,18050
289,NJ- NEWARK,05-11-2020,4386,2383,NA,475,47,NA,4861,2430,NA,9025
291,NJ- PATERSON,05-11-2020,323,418,NA,855,171,NA,1178,589,NA,90250
292,NJ- RIDGEWOOD,05-11-2020,697,387,NA,95,9,NA,792,396,NA,45125
293,NM- ALBUQUERQUE,05-11-2020,2504,1508,NA,855,171,NA,3359,1679,NA,63175
295,NY- ALBANY,05-11-2020,4644,2436,NA,285,28,NA,4929,2464,NA,18050
296,NY- BINGHAMTON,05-11-2020,834,455,NA,95,9,NA,929,464,NA,45125
297,NY- BRONX,05-11-2020,3430,1772,NA,190,38,NA,3620,1810,NA,27075
299,NY- BUFFALO,05-11-2020,3025,1683,NA,570,114,NA,3595,1797,NA,72200
300,NY- ELMIRA,05-11-2020,222,282,NA,855,256,NA,1077,538,NA,54150
301,NY- EAST LONG ISLAND,05-11-2020,10654,5412,NA,285,57,NA,10939,5469,NA,54150
304,NY- ROCHESTER,05-11-2020,2295,1281,NA,665,199,NA,2960,1480,NA,9025
307,NY- SYRACUSE,05-11-2020,2540,1384,NA,285,28,NA,2825,1412,NA,54150
308,NY- WHITE PLAINS,05-11-2020,2494,1342,NA,475,142,NA,2969,1484,NA,81225
309,NC- ASHEVILLE,05-11-2020,1403,892,NA,475,47,NA,1878,939,NA,90250
311,NC- CHARLOTTE,05-11-2020,5697,2868,NA,95,28,NA,5792,2896,NA,54150
312,NC- DURHAM,05-11-2020,3762,2137,NA,855,171,NA,4617,2308,NA,54150
313,NC- GREENSBORO,05-11-2020,1699,888,NA,95,9,NA,1794,897,NA,54150
314,NC- GREENVILLE,05-11-2020,2414,1226,NA,95,28,NA,2509,1254,NA,45125
315,NC- HICKORY,05-11-2020,368,336,NA,380,38,NA,748,374,NA,63175
318,NC- RALEIGH,05-11-2020,3855,2079,NA,380,38,NA,4235,2117,NA,27075
319,NC- WILMINGTON,05-11-2020,837,532,NA,380,76,NA,1217,608,NA,72200
320,NC- WINSTON-SALEM,05-11-2020,3112,1670,NA,570,171,NA,3682,1841,NA,54150
321,ND- BISMARCK,05-11-2020,78,191,NA,760,228,NA,838,419,NA,27075
322,ND- FARGO MOORHEAD -MN,05-11-2020,1649,976,NA,380,38,NA,2029,1014,NA,90250
323,ND- GRAND FORKS,05-11-2020,17,179,NA,570,114,NA,587,293,NA,45125
324,ND- MINOT,05-11-2020,0,65,NA,950,285,NA,700,350,NA,63175
325,OH- AKRON,05-11-2020,1666,1061,NA,760,152,NA,2426,1213,NA,63175
326,OH- CANTON,05-11-2020,1355,905,NA,760,152,NA,2115,1057,NA,9025
327,OH- CINCINNATI,05-11-2020,4319,2350,NA,475,47,NA,4794,2397,NA,72200
328,OH- CLEVELAND,05-11-2020,7971,4242,NA,855,171,NA,8826,4413,NA,63175
329,OH- COLUMBUS,05-11-2020,8005,4192,NA,950,285,NA,8955,4477,NA,36100
330,OH- DAYTON,05-11-2020,2698,1463,NA,570,171,NA,3268,1634,NA,54150
331,OH- ELYRIA,05-11-2020,440,277,NA,285,85,NA,725,362,NA,63175
332,OH- KETTERING,05-11-2020,1061,550,NA,95,28,NA,1156,578,NA,9025
334,OH- TOLEDO,05-11-2020,3334,1923,NA,855,171,NA,4189,2094,NA,27075
335,OH- YOUNGSTOWN,05-11-2020,2410,1243,NA,190,57,NA,2600,1300,NA,45125
336,OK- LAWTON,05-11-2020,0,271,NA,855,85,NA,713,356,NA,72200
339,OK- OKLAHOMA CITY,05-11-2020,5820,3138,NA,760,152,NA,6580,3290,NA,18050
340,OK- TULSA,05-11-2020,4262,2283,NA,760,228,NA,5022,2511,NA,54150
341,OR- BEND,05-11-2020,215,183,NA,190,19,NA,405,202,NA,18050
342,OR- EUGENE,05-11-2020,700,492,NA,475,95,NA,1175,587,NA,54150
343,OR- MEDFORD,05-11-2020,585,444,NA,380,38,NA,965,482,NA,54150
344,OR- PORTLAND,05-11-2020,4571,2485,NA,665,133,NA,5236,2618,NA,18050
345,OR- SALEM,05-11-2020,0,152,NA,665,66,NA,436,218,NA,90250
346,PA- ALLENTOWN,05-11-2020,2777,1540,NA,380,38,NA,3157,1578,NA,90250
347,PA- ALTOONA,05-11-2020,600,319,NA,95,28,NA,695,347,NA,18050
350,PA- DANVILLE,05-11-2020,1329,702,NA,190,57,NA,1519,759,NA,81225
351,PA- ERIE,05-11-2020,2036,1094,NA,190,19,NA,2226,1113,NA,54150
352,PA- HARRISBURG,05-11-2020,2196,1136,NA,95,9,NA,2291,1145,NA,63175
354,PA- JOHNSTOWN,05-11-2020,455,285,NA,285,85,NA,740,370,NA,81225
355,PA- LANCASTER,05-11-2020,811,519,NA,380,76,NA,1191,595,NA,9025
356,PA- PHILADELPHIA,05-11-2020,11504,6132,NA,950,95,NA,12454,6227,NA,36100
357,PA- PITTSBURGH,05-11-2020,11197,5741,NA,475,95,NA,11672,5836,NA,18050
358,PA- READING,05-11-2020,1139,627,NA,285,85,NA,1424,712,NA,45125
359,PA- SAYRE,05-11-2020,281,216,NA,190,19,NA,471,235,NA,36100
360,PA- SCRANTON,05-11-2020,407,299,NA,475,142,NA,882,441,NA,63175
362,PA- WILKES-BARRE,05-11-2020,275,289,NA,380,38,NA,655,327,NA,63175
363,PA- YORK,05-11-2020,166,282,NA,665,133,NA,831,415,NA,45125
364,RI- PROVIDENCE,05-11-2020,3037,1538,NA,95,28,NA,3132,1566,NA,18050
365,SC- CHARLESTON,05-11-2020,2217,1336,NA,760,152,NA,2977,1488,NA,18050
366,SC- COLUMBIA,05-11-2020,2893,1789,NA,855,85,NA,3748,1874,NA,90250
367,SC- FLORENCE,05-11-2020,771,613,NA,570,57,NA,1341,670,NA,27075
368,SC- GREENVILLE,05-11-2020,1822,1139,NA,570,57,NA,2392,1196,NA,27075
369,SC- SPARTANBURG,05-11-2020,871,492,NA,190,38,NA,1061,530,NA,63175
370,SD- RAPID CITY,05-11-2020,593,316,NA,95,28,NA,688,344,NA,72200
371,SD- SIOUX FALLS,05-11-2020,2204,1216,NA,570,171,NA,2774,1387,NA,18050
373,TN- CHATTANOOGA,05-11-2020,1576,1054,NA,665,66,NA,2241,1120,NA,45125
374,TN- JACKSON,05-11-2020,875,628,NA,475,47,NA,1350,675,NA,45125
375,TN- JOHNSON CITY,05-11-2020,275,404,NA,665,66,NA,940,470,NA,27075
376,TN- KINGSPORT,05-11-2020,1321,927,NA,665,66,NA,1986,993,NA,81225
377,TN- KNOXVILLE,05-11-2020,3605,1916,NA,570,171,NA,4175,2087,NA,36100
379,TN- MEMPHIS,05-11-2020,6128,3140,NA,190,19,NA,6318,3159,NA,54150
380,TN- NASHVILLE,05-11-2020,8364,4220,NA,190,57,NA,8554,4277,NA,72200
382,TX- ABILENE,05-11-2020,1138,607,NA,190,57,NA,1328,664,NA,18050
383,TX- AMARILLO,05-11-2020,552,656,NA,950,95,NA,1502,751,NA,45125
385,TX- AUSTIN,05-11-2020,3403,1721,NA,95,28,NA,3498,1749,NA,9025
386,TX- BEAUMONT,05-11-2020,515,514,NA,855,171,NA,1370,685,NA,72200
388,TX- BRYAN,05-11-2020,0,116,NA,950,190,NA,612,306,NA,45125
390,TX- CORPUS CHRISTI,05-11-2020,1482,855,NA,570,171,NA,2052,1026,NA,9025
391,TX- DALLAS,05-11-2020,11390,6037,NA,855,85,NA,12245,6122,NA,90250
393,TX- EL PASO,05-11-2020,2175,1201,NA,570,171,NA,2745,1372,NA,63175
394,TX- FORT WORTH,05-11-2020,4437,2389,NA,570,114,NA,5007,2503,NA,54150
396,TX- HARLINGEN,05-11-2020,468,519,NA,950,190,NA,1418,709,NA,18050
397,TX- HOUSTON,05-11-2020,16971,8514,NA,95,19,NA,17066,8533,NA,90250
399,TX- LONGVIEW,05-11-2020,591,324,NA,95,19,NA,686,343,NA,54150
400,TX- LUBBOCK,05-11-2020,2010,1081,NA,380,114,NA,2390,1195,NA,45125
402,TX- MCALLEN,05-11-2020,731,537,NA,855,256,NA,1586,793,NA,36100
406,TX- ODESSA,05-11-2020,627,447,NA,665,199,NA,1292,646,NA,9025
411,TX- SAN ANGELO,05-11-2020,117,229,NA,570,114,NA,687,343,NA,81225
412,TX- SAN ANTONIO,05-11-2020,6761,3571,NA,475,47,NA,7236,3618,NA,54150
413,TX- TEMPLE,05-11-2020,179,393,NA,760,76,NA,939,469,NA,54150
416,TX- TYLER,05-11-2020,844,650,NA,760,152,NA,1604,802,NA,81225
417,TX- VICTORIA,05-11-2020,387,345,NA,380,38,NA,767,383,NA,18050
418,TX- WACO,05-11-2020,407,279,NA,190,19,NA,597,298,NA,45125
420,TX- WICHITA FALLS,05-11-2020,595,336,NA,95,9,NA,690,345,NA,63175
421,UT- OGDEN,05-11-2020,0,109,NA,855,256,NA,730,365,NA,90250
422,UT- PROVO,05-11-2020,0,356,NA,950,95,NA,902,451,NA,81225
423,UT- SALT LAKE CITY,05-11-2020,3855,1947,NA,95,28,NA,3950,1975,NA,54150
424,VT- BURLINGTON,05-11-2020,1014,621,NA,570,171,NA,1584,792,NA,81225
426,VA- ARLINGTON,05-11-2020,2323,1275,NA,570,171,NA,2893,1446,NA,90250
427,VA- CHARLOTTESVILLE,05-11-2020,1023,663,NA,380,38,NA,1403,701,NA,45125
428,VA- LYNCHBURG,05-11-2020,372,262,NA,380,114,NA,752,376,NA,18050
429,VA- NEWPORT NEWS,05-11-2020,664,474,NA,475,95,NA,1139,569,NA,27075
430,VA- NORFOLK,05-11-2020,2232,1306,NA,475,47,NA,2707,1353,NA,72200
431,VA- RICHMOND,05-11-2020,4130,2236,NA,570,114,NA,4700,2350,NA,63175
432,VA- ROANOKE,05-11-2020,2604,1378,NA,190,19,NA,2794,1397,NA,36100
435,VA- WINCHESTER,05-11-2020,0,181,NA,950,285,NA,933,466,NA,27075
437,WA- EVERETT,05-11-2020,726,391,NA,95,19,NA,821,410,NA,45125
438,WA- OLYMPIA,05-11-2020,0,242,NA,950,95,NA,675,337,NA,9025
439,WA- SEATTLE,05-11-2020,4873,2550,NA,570,171,NA,5443,2721,NA,45125
440,WA- SPOKANE,05-11-2020,3284,1737,NA,475,142,NA,3759,1879,NA,9025
441,WA- TACOMA,05-11-2020,1037,556,NA,190,57,NA,1227,613,NA,36100
442,WA- YAKIMA,05-11-2020,9,118,NA,570,171,NA,579,289,NA,63175
443,WV- CHARLESTON,05-11-2020,1855,1155,NA,570,57,NA,2425,1212,NA,36100
444,WV- HUNTINGTON,05-11-2020,1555,806,NA,95,19,NA,1650,825,NA,9025
445,WV- MORGANTOWN,05-11-2020,1003,729,NA,760,152,NA,1763,881,NA,9025
446,WI- APPLETON,05-11-2020,142,213,NA,475,95,NA,617,308,NA,90250
447,WI- GREEN BAY,05-11-2020,1126,753,NA,475,47,NA,1601,800,NA,45125
448,WI- LA CROSSE,05-11-2020,385,420,NA,570,57,NA,955,477,NA,36100
449,WI- MADISON,05-11-2020,2249,1428,NA,760,76,NA,3009,1504,NA,45125
450,WI- MARSHFIELD,05-11-2020,228,494,NA,950,95,NA,1178,589,NA,36100
451,WI- MILWAUKEE,05-11-2020,7490,3973,NA,760,152,NA,8250,4125,NA,27075
