HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
140,FL- TALLAHASSEE,82,72,69,74,04-20-2020
141,FL- TAMPA,82,96,93,98,04-20-2020
142,GA- ALBANY,86,72,69,74,04-20-2020
144,GA- ATLANTA,80,24,23,24,04-20-2020
145,GA- AUGUSTA,84,120,116,123,04-20-2020
146,GA- COLUMBUS,89,120,116,123,04-20-2020
147,GA- MACON,88,192,186,197,04-20-2020
148,GA- ROME,96,120,116,123,04-20-2020
149,GA- SAVANNAH,89,192,186,197,04-20-2020
151,ID- BOISE,83,72,69,74,04-20-2020
152,ID- IDAHO FALLS,126,216,209,222,04-20-2020
154,IL- AURORA,107,144,139,148,04-20-2020
155,IL- BLUE ISLAND,81,48,46,49,04-20-2020
156,IL- CHICAGO,81,96,93,98,04-20-2020
158,IL- ELGIN,88,96,93,98,04-20-2020
161,IL- EVANSTON,81,48,46,49,04-20-2020
163,IL- HINSDALE,93,144,139,148,04-20-2020
164,IL- JOLIET,96,216,209,222,04-20-2020
166,IL- MELROSE PARK,86,192,186,197,04-20-2020
170,IL- PEORIA,89,168,162,173,04-20-2020
171,IL- ROCKFORD,92,192,186,197,04-20-2020
172,IL- SPRINGFIELD,84,120,116,123,04-20-2020
173,IL- URBANA,100,216,209,222,04-20-2020
175,IL- BLOOMINGTON,106,72,69,74,04-20-2020
179,IN- EVANSVILLE,82,48,46,49,04-20-2020
180,IN- FORT WAYNE,81,24,23,24,04-20-2020
181,IN- GARY,94,216,209,222,04-20-2020
183,IN- INDIANAPOLIS,83,216,209,222,04-20-2020
184,IN- LAFAYETTE,96,120,116,123,04-20-2020
185,IN- MUNCIE,85,24,23,24,04-20-2020
186,IN- MUNSTER,98,216,209,222,04-20-2020
187,IN- SOUTH BEND,83,48,46,49,04-20-2020
188,IN- TERRE HAUTE,124,240,232,247,04-20-2020
190,IA- CEDAR RAPIDS,90,120,116,123,04-20-2020
191,IA- DAVENPORT,87,168,162,173,04-20-2020
192,IA- DES MOINES,82,96,93,98,04-20-2020
193,IA- DUBUQUE,84,24,23,24,04-20-2020
194,IA- IOWA CITY,91,216,209,222,04-20-2020
195,IA- MASON CITY,89,72,69,74,04-20-2020
196,IA- SIOUX CITY,82,24,23,24,04-20-2020
197,IA- WATERLOO,83,24,23,24,04-20-2020
200,KS- TOPEKA,84,72,69,74,04-20-2020
201,KS- WICHITA,81,96,93,98,04-20-2020
203,KY- COVINGTON,95,168,162,173,04-20-2020
204,KY- LEXINGTON,84,216,209,222,04-20-2020
205,KY- LOUISVILLE,81,72,69,74,04-20-2020
207,KY- OWENSBORO,85,24,23,24,04-20-2020
208,KY- PADUCAH,81,24,23,24,04-20-2020
209,LA- ALEXANDRIA,96,168,162,173,04-20-2020
210,LA- BATON ROUGE,83,96,93,98,04-20-2020
212,LA- HOUMA,97,120,116,123,04-20-2020
213,LA- LAFAYETTE,88,192,186,197,04-20-2020
214,LA- LAKE CHARLES,104,216,209,222,04-20-2020
216,LA- METAIRIE,89,96,93,98,04-20-2020
217,LA- MONROE,85,48,46,49,04-20-2020
218,LA- NEW ORLEANS,87,192,186,197,04-20-2020
219,LA- SHREVEPORT,83,96,93,98,04-20-2020
220,LA- SLIDELL,118,192,186,197,04-20-2020
221,ME- BANGOR,86,72,69,74,04-20-2020
222,ME- PORTLAND,89,240,232,247,04-20-2020
223,MD- BALTIMORE,81,120,116,123,04-20-2020
225,MD- SALISBURY,105,240,232,247,04-20-2020
226,MD- TAKOMA PARK,85,72,69,74,04-20-2020
227,MA- BOSTON,80,96,93,98,04-20-2020
230,MA- SPRINGFIELD,88,144,139,148,04-20-2020
231,MA- WORCESTER,88,144,139,148,04-20-2020
232,MI- ANN ARBOR,82,96,93,98,04-20-2020
233,MI- DEARBORN,81,24,23,24,04-20-2020
234,MI- DETROIT,85,240,232,247,04-20-2020
235,MI- FLINT,83,48,46,49,04-20-2020
236,MI- GRAND RAPIDS,82,48,46,49,04-20-2020
238,MI- KALAMAZOO,89,144,139,148,04-20-2020
239,MI- LANSING,84,72,69,74,04-20-2020
240,MI- MARQUETTE,99,96,93,98,04-20-2020
242,MI- MUSKEGON,124,240,232,247,04-20-2020
243,MI- PETOSKEY,107,96,93,98,04-20-2020
244,MI- PONTIAC,82,24,23,24,04-20-2020
245,MI- ROYAL OAK,85,144,139,148,04-20-2020
246,MI- SAGINAW,83,72,69,74,04-20-2020
248,MI- ST JOSEPH,95,48,46,49,04-20-2020
249,MI- TRAVERSE CITY,98,96,93,98,04-20-2020
250,MN- DULUTH,98,216,209,222,04-20-2020
251,MN- MINNEAPOLIS,82,216,209,222,04-20-2020
253,MN- ROCHESTER,88,216,209,222,04-20-2020
254,MN- ST CLOUD,90,72,69,74,04-20-2020
256,MN- ST PAUL,88,192,186,197,04-20-2020
257,MS- GULFPORT,104,192,186,197,04-20-2020
258,MS- HATTIESBURG,81,24,23,24,04-20-2020
259,MS- JACKSON,82,120,116,123,04-20-2020
260,MS- MERIDIAN,97,168,162,173,04-20-2020
261,MS- OXFORD,110,192,186,197,04-20-2020
262,MS- TUPELO,88,144,139,148,04-20-2020
263,MO- CAPE GIRARDEAU,94,144,139,148,04-20-2020
264,MO- COLUMBIA,93,240,232,247,04-20-2020
267,MO- JOPLIN,105,240,232,247,04-20-2020
268,MO- KANSAS CITY,81,96,93,98,04-20-2020
270,MO- SPRINGFIELD,86,120,116,123,04-20-2020
273,MO- ST LOUIS,81,216,209,222,04-20-2020
274,MT- BILLINGS,89,216,209,222,04-20-2020
275,MT- GREAT FALLS,88,72,69,74,04-20-2020
276,MT- MISSOULA,92,144,139,148,04-20-2020
277,NE- LINCOLN,90,192,186,197,04-20-2020
278,NE- OMAHA,80,48,46,49,04-20-2020
279,NV- LAS VEGAS,81,72,69,74,04-20-2020
280,NV- RENO,84,96,93,98,04-20-2020
281,NH- LEBANON,82,24,23,24,04-20-2020
282,NH- MANCHESTER,81,24,23,24,04-20-2020
283,NJ- CAMDEN,82,168,162,173,04-20-2020
284,NJ- HACKENSACK,83,120,116,123,04-20-2020
285,NJ- MORRISTOWN,92,240,232,247,04-20-2020
288,NJ- NEW BRUNSWICK,82,72,69,74,04-20-2020
289,NJ- NEWARK,83,192,186,197,04-20-2020
291,NJ- PATERSON,92,144,139,148,04-20-2020
292,NJ- RIDGEWOOD,104,192,186,197,04-20-2020
293,NM- ALBUQUERQUE,87,240,232,247,04-20-2020
295,NY- ALBANY,84,216,209,222,04-20-2020
296,NY- BINGHAMTON,103,216,209,222,04-20-2020
297,NY- BRONX,81,72,69,74,04-20-2020
299,NY- BUFFALO,84,144,139,148,04-20-2020
300,NY- ELMIRA,91,120,116,123,04-20-2020
301,NY- EAST LONG ISLAND,80,96,93,98,04-20-2020
304,NY- ROCHESTER,85,168,162,173,04-20-2020
307,NY- SYRACUSE,84,120,116,123,04-20-2020
308,NY- WHITE PLAINS,84,120,116,123,04-20-2020
309,NC- ASHEVILLE,85,96,93,98,04-20-2020
311,NC- CHARLOTTE,83,192,186,197,04-20-2020
312,NC- DURHAM,82,96,93,98,04-20-2020
313,NC- GREENSBORO,81,24,23,24,04-20-2020
314,NC- GREENVILLE,83,96,93,98,04-20-2020
315,NC- HICKORY,105,192,186,197,04-20-2020
318,NC- RALEIGH,81,48,46,49,04-20-2020
319,NC- WILMINGTON,93,168,162,173,04-20-2020
320,NC- WINSTON-SALEM,83,144,139,148,04-20-2020
321,ND- BISMARCK,97,144,139,148,04-20-2020
322,ND- FARGO MOORHEAD -MN,84,96,93,98,04-20-2020
323,ND- GRAND FORKS,120,240,232,247,04-20-2020
324,ND- MINOT,114,240,232,247,04-20-2020
325,OH- AKRON,83,96,93,98,04-20-2020
326,OH- CANTON,84,96,93,98,04-20-2020
327,OH- CINCINNATI,83,144,139,148,04-20-2020
328,OH- CLEVELAND,81,120,116,123,04-20-2020
329,OH- COLUMBUS,80,24,23,24,04-20-2020
330,OH- DAYTON,85,192,186,197,04-20-2020
331,OH- ELYRIA,96,120,116,123,04-20-2020
332,OH- KETTERING,90,120,116,123,04-20-2020
334,OH- TOLEDO,85,216,209,222,04-20-2020
335,OH- YOUNGSTOWN,85,144,139,148,04-20-2020
336,OK- LAWTON,96,120,116,123,04-20-2020
339,OK- OKLAHOMA CITY,83,216,209,222,04-20-2020
340,OK- TULSA,84,240,232,247,04-20-2020
341,OR- BEND,103,96,93,98,04-20-2020
342,OR- EUGENE,92,144,139,148,04-20-2020
343,OR- MEDFORD,82,24,23,24,04-20-2020
344,OR- PORTLAND,82,144,139,148,04-20-2020
345,OR- SALEM,129,216,209,222,04-20-2020
346,PA- ALLENTOWN,82,72,69,74,04-20-2020
347,PA- ALTOONA,107,192,186,197,04-20-2020
350,PA- DANVILLE,81,24,23,24,04-20-2020
351,PA- ERIE,85,120,116,123,04-20-2020
352,PA- HARRISBURG,84,96,93,98,04-20-2020
354,PA- JOHNSTOWN,109,216,209,222,04-20-2020
355,PA- LANCASTER,94,168,162,173,04-20-2020
356,PA- PHILADELPHIA,81,240,232,247,04-20-2020
357,PA- PITTSBURGH,82,240,232,247,04-20-2020
358,PA- READING,81,24,23,24,04-20-2020
359,PA- SAYRE,100,96,93,98,04-20-2020
360,PA- SCRANTON,90,96,93,98,04-20-2020
362,PA- WILKES-BARRE,105,168,162,173,04-20-2020
363,PA- YORK,91,96,93,98,04-20-2020
364,RI- PROVIDENCE,85,168,162,173,04-20-2020
365,SC- CHARLESTON,82,72,69,74,04-20-2020
366,SC- COLUMBIA,82,96,93,98,04-20-2020
367,SC- FLORENCE,94,192,186,197,04-20-2020
368,SC- GREENVILLE,87,168,162,173,04-20-2020
369,SC- SPARTANBURG,100,216,209,222,04-20-2020
370,SD- RAPID CITY,83,24,23,24,04-20-2020
371,SD- SIOUX FALLS,80,24,23,24,04-20-2020
373,TN- CHATTANOOGA,87,168,162,173,04-20-2020
374,TN- JACKSON,83,48,46,49,04-20-2020
375,TN- JOHNSON CITY,87,72,69,74,04-20-2020
376,TN- KINGSPORT,89,192,186,197,04-20-2020
377,TN- KNOXVILLE,84,192,186,197,04-20-2020
379,TN- MEMPHIS,83,192,186,197,04-20-2020
380,TN- NASHVILLE,80,24,23,24,04-20-2020
382,TX- ABILENE,94,192,186,197,04-20-2020
383,TX- AMARILLO,94,216,209,222,04-20-2020
385,TX- AUSTIN,82,72,69,74,04-20-2020
386,TX- BEAUMONT,83,48,46,49,04-20-2020
388,TX- BRYAN,107,168,162,173,04-20-2020
390,TX- CORPUS CHRISTI,81,24,23,24,04-20-2020
391,TX- DALLAS,81,216,209,222,04-20-2020
393,TX- EL PASO,87,216,209,222,04-20-2020
394,TX- FORT WORTH,83,168,162,173,04-20-2020
396,TX- HARLINGEN,85,72,69,74,04-20-2020
397,TX- HOUSTON,80,96,93,98,04-20-2020
399,TX- LONGVIEW,111,216,209,222,04-20-2020
400,TX- LUBBOCK,88,192,186,197,04-20-2020
402,TX- MCALLEN,95,240,232,247,04-20-2020
406,TX- ODESSA,94,192,186,197,04-20-2020
411,TX- SAN ANGELO,111,216,209,222,04-20-2020
412,TX- SAN ANTONIO,80,48,46,49,04-20-2020
413,TX- TEMPLE,87,72,69,74,04-20-2020
416,TX- TYLER,93,216,209,222,04-20-2020
417,TX- VICTORIA,101,168,162,173,04-20-2020
418,TX- WACO,84,24,23,24,04-20-2020
420,TX- WICHITA FALLS,111,216,209,222,04-20-2020
421,UT- OGDEN,106,192,186,197,04-20-2020
422,UT- PROVO,93,120,116,123,04-20-2020
423,UT- SALT LAKE CITY,85,216,209,222,04-20-2020
424,VT- BURLINGTON,89,144,139,148,04-20-2020
426,VA- ARLINGTON,88,240,232,247,04-20-2020
427,VA- CHARLOTTESVILLE,93,192,186,197,04-20-2020
428,VA- LYNCHBURG,102,168,162,173,04-20-2020
429,VA- NEWPORT NEWS,96,192,186,197,04-20-2020
430,VA- NORFOLK,84,120,116,123,04-20-2020
431,VA- RICHMOND,84,192,186,197,04-20-2020
432,VA- ROANOKE,86,192,186,197,04-20-2020
435,VA- WINCHESTER,105,240,232,247,04-20-2020
437,WA- EVERETT,100,168,162,173,04-20-2020
438,WA- OLYMPIA,108,192,186,197,04-20-2020
439,WA- SEATTLE,83,216,209,222,04-20-2020
440,WA- SPOKANE,80,24,23,24,04-20-2020
441,WA- TACOMA,87,96,93,98,04-20-2020
442,WA- YAKIMA,121,240,232,247,04-20-2020
443,WV- CHARLESTON,82,72,69,74,04-20-2020
444,WV- HUNTINGTON,90,168,162,173,04-20-2020
445,WV- MORGANTOWN,90,192,186,197,04-20-2020
446,WI- APPLETON,103,144,139,148,04-20-2020
447,WI- GREEN BAY,82,48,46,49,04-20-2020
448,WI- LA CROSSE,85,48,46,49,04-20-2020
449,WI- MADISON,83,120,116,123,04-20-2020
450,WI- MARSHFIELD,92,144,139,148,04-20-2020
451,WI- MILWAUKEE,81,144,139,148,04-20-2020
303,NY- NEW YORK,81,240,232,247,04-20-2020
452,WI- NEENAH,101,120,116,123,04-20-2020
456,WI- WAUSAU,88,48,46,49,04-20-2020
457,WY- CASPER,97,120,116,123,04-20-2020
