HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
201,KS- WICHITA,05-07-2020,4341,2415,NA,609,60,NA,4950,2475,NA,22707
203,KY- COVINGTON,05-07-2020,579,498,NA,522,52,NA,1101,550,NA,7569
204,KY- LEXINGTON,05-07-2020,4684,2551,NA,522,52,NA,5206,2603,NA,60552
205,KY- LOUISVILLE,05-07-2020,4468,2304,NA,348,104,NA,4816,2408,NA,68121
207,KY- OWENSBORO,05-07-2020,385,219,NA,87,17,NA,472,236,NA,30276
208,KY- PADUCAH,05-07-2020,1448,759,NA,174,52,NA,1622,811,NA,37845
209,LA- ALEXANDRIA,05-07-2020,295,426,NA,696,69,NA,991,495,NA,37845
210,LA- BATON ROUGE,05-07-2020,2219,1162,NA,261,78,NA,2480,1240,NA,37845
212,LA- HOUMA,05-07-2020,0,176,NA,870,174,NA,701,350,NA,37845
213,LA- LAFAYETTE,05-07-2020,1292,907,NA,870,174,NA,2162,1081,NA,37845
214,LA- LAKE CHARLES,05-07-2020,778,406,NA,87,26,NA,865,432,NA,7569
216,LA- METAIRIE,05-07-2020,837,471,NA,174,34,NA,1011,505,NA,52983
217,LA- MONROE,05-07-2020,664,410,NA,261,52,NA,925,462,NA,37845
218,LA- NEW ORLEANS,05-07-2020,1729,1073,NA,696,139,NA,2425,1212,NA,52983
219,LA- SHREVEPORT,05-07-2020,2127,1186,NA,609,182,NA,2736,1368,NA,45414
220,LA- SLIDELL,05-07-2020,330,218,NA,174,34,NA,504,252,NA,37845
221,ME- BANGOR,05-07-2020,655,415,NA,435,130,NA,1090,545,NA,68121
222,ME- PORTLAND,05-07-2020,2277,1243,NA,348,69,NA,2625,1312,NA,68121
223,MD- BALTIMORE,05-07-2020,6049,3233,NA,696,139,NA,6745,3372,NA,15138
225,MD- SALISBURY,05-07-2020,502,338,NA,435,130,NA,937,468,NA,60552
226,MD- TAKOMA PARK,05-07-2020,1113,591,NA,174,52,NA,1287,643,NA,37845
227,MA- BOSTON,05-07-2020,10462,5440,NA,522,52,NA,10984,5492,NA,22707
230,MA- SPRINGFIELD,05-07-2020,1514,792,NA,87,8,NA,1601,800,NA,30276
231,MA- WORCESTER,05-07-2020,1294,717,NA,348,104,NA,1642,821,NA,68121
232,MI- ANN ARBOR,05-07-2020,2481,1398,NA,783,234,NA,3264,1632,NA,45414
233,MI- DEARBORN,05-07-2020,948,753,NA,696,69,NA,1644,822,NA,37845
234,MI- DETROIT,05-07-2020,4572,2312,NA,87,17,NA,4659,2329,NA,22707
235,MI- FLINT,05-07-2020,630,524,NA,696,139,NA,1326,663,NA,68121
236,MI- GRAND RAPIDS,05-07-2020,1700,1033,NA,609,121,NA,2309,1154,NA,7569
238,MI- KALAMAZOO,05-07-2020,607,651,NA,870,87,NA,1477,738,NA,45414
239,MI- LANSING,05-07-2020,752,611,NA,783,156,NA,1535,767,NA,30276
240,MI- MARQUETTE,05-07-2020,0,140,NA,522,104,NA,488,244,NA,52983
242,MI- MUSKEGON,05-07-2020,275,216,NA,261,52,NA,536,268,NA,22707
243,MI- PETOSKEY,05-07-2020,0,104,NA,696,69,NA,346,173,NA,15138
244,MI- PONTIAC,05-07-2020,1010,558,NA,174,34,NA,1184,592,NA,22707
245,MI- ROYAL OAK,05-07-2020,2294,1252,NA,348,69,NA,2642,1321,NA,45414
246,MI- SAGINAW,05-07-2020,1487,988,NA,609,60,NA,2096,1048,NA,30276
248,MI- ST JOSEPH,05-07-2020,128,134,NA,174,17,NA,302,151,NA,68121
249,MI- TRAVERSE CITY,05-07-2020,161,185,NA,348,69,NA,509,254,NA,45414
250,MN- DULUTH,05-07-2020,292,407,NA,870,174,NA,1162,581,NA,75690
251,MN- MINNEAPOLIS,05-07-2020,8254,4179,NA,261,78,NA,8515,4257,NA,68121
253,MN- ROCHESTER,05-07-2020,1990,1178,NA,609,121,NA,2599,1299,NA,68121
254,MN- ST CLOUD,05-07-2020,359,319,NA,348,34,NA,707,353,NA,52983
256,MN- ST PAUL,05-07-2020,1850,1055,NA,435,87,NA,2285,1142,NA,15138
257,MS- GULFPORT,05-07-2020,77,247,NA,696,139,NA,773,386,NA,37845
258,MS- HATTIESBURG,05-07-2020,427,449,NA,783,156,NA,1210,605,NA,75690
259,MS- JACKSON,05-07-2020,4307,2206,NA,174,34,NA,4481,2240,NA,75690
260,MS- MERIDIAN,05-07-2020,282,281,NA,696,208,NA,978,489,NA,60552
261,MS- OXFORD,05-07-2020,203,189,NA,435,130,NA,638,319,NA,52983
262,MS- TUPELO,05-07-2020,1369,763,NA,261,52,NA,1630,815,NA,68121
263,MO- CAPE GIRARDEAU,05-07-2020,157,339,NA,870,174,NA,1027,513,NA,30276
264,MO- COLUMBIA,05-07-2020,1583,870,NA,261,52,NA,1844,922,NA,15138
267,MO- JOPLIN,05-07-2020,519,390,NA,435,87,NA,954,477,NA,45414
268,MO- KANSAS CITY,05-07-2020,7403,3858,NA,522,104,NA,7925,3962,NA,52983
270,MO- SPRINGFIELD,05-07-2020,1524,936,NA,435,43,NA,1959,979,NA,75690
273,MO- ST LOUIS,05-07-2020,11940,6022,NA,261,78,NA,12201,6100,NA,45414
274,MT- BILLINGS,05-07-2020,1513,965,NA,696,139,NA,2209,1104,NA,68121
275,MT- GREAT FALLS,05-07-2020,196,220,NA,609,182,NA,805,402,NA,37845
276,MT- MISSOULA,05-07-2020,550,397,NA,609,182,NA,1159,579,NA,68121
277,NE- LINCOLN,05-07-2020,1663,866,NA,174,52,NA,1837,918,NA,15138
278,NE- OMAHA,05-07-2020,4771,2594,NA,696,139,NA,5467,2733,NA,7569
279,NV- LAS VEGAS,05-07-2020,3212,1780,NA,870,261,NA,4082,2041,NA,75690
280,NV- RENO,05-07-2020,1573,856,NA,348,104,NA,1921,960,NA,15138
281,NH- LEBANON,05-07-2020,101,224,NA,870,261,NA,971,485,NA,7569
282,NH- MANCHESTER,05-07-2020,1278,779,NA,696,208,NA,1974,987,NA,45414
283,NJ- CAMDEN,05-07-2020,7291,3854,NA,696,139,NA,7987,3993,NA,45414
284,NJ- HACKENSACK,05-07-2020,3468,1838,NA,261,26,NA,3729,1864,NA,52983
285,NJ- MORRISTOWN,05-07-2020,1058,877,NA,870,87,NA,1928,964,NA,30276
288,NJ- NEW BRUNSWICK,05-07-2020,1896,1209,NA,870,174,NA,2766,1383,NA,68121
289,NJ- NEWARK,05-07-2020,3991,2169,NA,870,261,NA,4861,2430,NA,75690
291,NJ- PATERSON,05-07-2020,1091,581,NA,87,8,NA,1178,589,NA,60552
292,NJ- RIDGEWOOD,05-07-2020,183,275,NA,609,121,NA,792,396,NA,22707
293,NM- ALBUQUERQUE,05-07-2020,3098,1601,NA,261,78,NA,3359,1679,NA,68121
295,NY- ALBANY,05-07-2020,4059,2290,NA,870,174,NA,4929,2464,NA,45414
296,NY- BINGHAMTON,05-07-2020,668,412,NA,261,52,NA,929,464,NA,30276
297,NY- BRONX,05-07-2020,3533,1793,NA,87,17,NA,3620,1810,NA,52983
299,NY- BUFFALO,05-07-2020,2986,1737,NA,609,60,NA,3595,1797,NA,45414
300,NY- ELMIRA,05-07-2020,816,512,NA,261,26,NA,1077,538,NA,22707
301,NY- EAST LONG ISLAND,05-07-2020,10765,5435,NA,174,34,NA,10939,5469,NA,22707
304,NY- ROCHESTER,05-07-2020,2438,1428,NA,522,52,NA,2960,1480,NA,75690
307,NY- SYRACUSE,05-07-2020,2042,1256,NA,783,156,NA,2825,1412,NA,45414
308,NY- WHITE PLAINS,05-07-2020,2273,1276,NA,696,208,NA,2969,1484,NA,52983
309,NC- ASHEVILLE,05-07-2020,1791,922,NA,87,17,NA,1878,939,NA,37845
311,NC- CHARLOTTE,05-07-2020,5096,2688,NA,696,208,NA,5792,2896,NA,52983
312,NC- DURHAM,05-07-2020,4008,2187,NA,609,121,NA,4617,2308,NA,22707
313,NC- GREENSBORO,05-07-2020,1533,845,NA,261,52,NA,1794,897,NA,52983
314,NC- GREENVILLE,05-07-2020,1639,993,NA,870,261,NA,2509,1254,NA,60552
315,NC- HICKORY,05-07-2020,0,113,NA,870,261,NA,748,374,NA,15138
318,NC- RALEIGH,05-07-2020,4061,2065,NA,174,52,NA,4235,2117,NA,22707
319,NC- WILMINGTON,05-07-2020,1130,600,NA,87,8,NA,1217,608,NA,22707
320,NC- WINSTON-SALEM,05-07-2020,3160,1737,NA,522,104,NA,3682,1841,NA,37845
321,ND- BISMARCK,05-07-2020,751,411,NA,87,8,NA,838,419,NA,52983
322,ND- FARGO MOORHEAD -MN,05-07-2020,1768,988,NA,261,26,NA,2029,1014,NA,45414
323,ND- GRAND FORKS,05-07-2020,0,206,NA,870,87,NA,587,293,NA,60552
324,ND- MINOT,05-07-2020,613,342,NA,87,8,NA,700,350,NA,7569
325,OH- AKRON,05-07-2020,1904,1161,NA,522,52,NA,2426,1213,NA,75690
326,OH- CANTON,05-07-2020,1941,1005,NA,174,52,NA,2115,1057,NA,37845
327,OH- CINCINNATI,05-07-2020,4533,2345,NA,261,52,NA,4794,2397,NA,45414
328,OH- CLEVELAND,05-07-2020,8130,4274,NA,696,139,NA,8826,4413,NA,37845
329,OH- COLUMBUS,05-07-2020,8433,4425,NA,522,52,NA,8955,4477,NA,68121
330,OH- DAYTON,05-07-2020,3007,1608,NA,261,26,NA,3268,1634,NA,45414
331,OH- ELYRIA,05-07-2020,0,284,NA,783,78,NA,725,362,NA,37845
332,OH- KETTERING,05-07-2020,808,544,NA,348,34,NA,1156,578,NA,60552
334,OH- TOLEDO,05-07-2020,4015,2077,NA,174,17,NA,4189,2094,NA,7569
335,OH- YOUNGSTOWN,05-07-2020,2252,1196,NA,348,104,NA,2600,1300,NA,15138
336,OK- LAWTON,05-07-2020,0,122,NA,783,234,NA,713,356,NA,45414
339,OK- OKLAHOMA CITY,05-07-2020,6319,3212,NA,261,78,NA,6580,3290,NA,52983
340,OK- TULSA,05-07-2020,4239,2277,NA,783,234,NA,5022,2511,NA,37845
341,OR- BEND,05-07-2020,0,150,NA,522,52,NA,405,202,NA,22707
342,OR- EUGENE,05-07-2020,653,483,NA,522,104,NA,1175,587,NA,37845
343,OR- MEDFORD,05-07-2020,791,448,NA,174,34,NA,965,482,NA,15138
344,OR- PORTLAND,05-07-2020,4627,2436,NA,609,182,NA,5236,2618,NA,7569
345,OR- SALEM,05-07-2020,0,149,NA,696,69,NA,436,218,NA,60552
346,PA- ALLENTOWN,05-07-2020,2896,1552,NA,261,26,NA,3157,1578,NA,15138
347,PA- ALTOONA,05-07-2020,86,165,NA,609,182,NA,695,347,NA,60552
350,PA- DANVILLE,05-07-2020,1432,751,NA,87,8,NA,1519,759,NA,30276
351,PA- ERIE,05-07-2020,1878,1044,NA,348,69,NA,2226,1113,NA,68121
352,PA- HARRISBURG,05-07-2020,1856,1102,NA,435,43,NA,2291,1145,NA,37845
354,PA- JOHNSTOWN,05-07-2020,0,292,NA,783,78,NA,740,370,NA,52983
355,PA- LANCASTER,05-07-2020,1017,543,NA,174,52,NA,1191,595,NA,60552
356,PA- PHILADELPHIA,05-07-2020,12106,6158,NA,348,69,NA,12454,6227,NA,75690
357,PA- PITTSBURGH,05-07-2020,11498,5784,NA,174,52,NA,11672,5836,NA,30276
358,PA- READING,05-07-2020,815,591,NA,609,121,NA,1424,712,NA,52983
359,PA- SAYRE,05-07-2020,210,209,NA,261,26,NA,471,235,NA,37845
360,PA- SCRANTON,05-07-2020,708,424,NA,174,17,NA,882,441,NA,15138
362,PA- WILKES-BARRE,05-07-2020,568,310,NA,87,17,NA,655,327,NA,45414
363,PA- YORK,05-07-2020,570,337,NA,261,78,NA,831,415,NA,22707
364,RI- PROVIDENCE,05-07-2020,2523,1506,NA,609,60,NA,3132,1566,NA,60552
365,SC- CHARLESTON,05-07-2020,2803,1454,NA,174,34,NA,2977,1488,NA,22707
366,SC- COLUMBIA,05-07-2020,3313,1744,NA,435,130,NA,3748,1874,NA,15138
367,SC- FLORENCE,05-07-2020,819,566,NA,522,104,NA,1341,670,NA,7569
368,SC- GREENVILLE,05-07-2020,2305,1179,NA,87,17,NA,2392,1196,NA,7569
369,SC- SPARTANBURG,05-07-2020,191,269,NA,870,261,NA,1061,530,NA,22707
370,SD- RAPID CITY,05-07-2020,0,110,NA,783,234,NA,688,344,NA,7569
371,SD- SIOUX FALLS,05-07-2020,1991,1153,NA,783,234,NA,2774,1387,NA,37845
373,TN- CHATTANOOGA,05-07-2020,1980,1094,NA,261,26,NA,2241,1120,NA,52983
374,TN- JACKSON,05-07-2020,1176,641,NA,174,34,NA,1350,675,NA,68121
375,TN- JOHNSON CITY,05-07-2020,766,453,NA,174,17,NA,940,470,NA,52983
376,TN- KINGSPORT,05-07-2020,1464,837,NA,522,156,NA,1986,993,NA,60552
377,TN- KNOXVILLE,05-07-2020,3479,1948,NA,696,139,NA,4175,2087,NA,52983
379,TN- MEMPHIS,05-07-2020,5622,3090,NA,696,69,NA,6318,3159,NA,22707
380,TN- NASHVILLE,05-07-2020,7771,4121,NA,783,156,NA,8554,4277,NA,15138
382,TX- ABILENE,05-07-2020,806,508,NA,522,156,NA,1328,664,NA,22707
383,TX- AMARILLO,05-07-2020,806,612,NA,696,139,NA,1502,751,NA,7569
385,TX- AUSTIN,05-07-2020,2889,1567,NA,609,182,NA,3498,1749,NA,45414
386,TX- BEAUMONT,05-07-2020,848,633,NA,522,52,NA,1370,685,NA,37845
388,TX- BRYAN,05-07-2020,351,280,NA,261,26,NA,612,306,NA,52983
390,TX- CORPUS CHRISTI,05-07-2020,1269,948,NA,783,78,NA,2052,1026,NA,30276
391,TX- DALLAS,05-07-2020,11549,5983,NA,696,139,NA,12245,6122,NA,7569
393,TX- EL PASO,05-07-2020,2049,1303,NA,696,69,NA,2745,1372,NA,37845
394,TX- FORT WORTH,05-07-2020,4920,2495,NA,87,8,NA,5007,2503,NA,7569
396,TX- HARLINGEN,05-07-2020,1157,683,NA,261,26,NA,1418,709,NA,68121
397,TX- HOUSTON,05-07-2020,16631,8403,NA,435,130,NA,17066,8533,NA,22707
399,TX- LONGVIEW,05-07-2020,0,135,NA,696,208,NA,686,343,NA,37845
400,TX- LUBBOCK,05-07-2020,1607,1039,NA,783,156,NA,2390,1195,NA,75690
402,TX- MCALLEN,05-07-2020,1151,663,NA,435,130,NA,1586,793,NA,75690
406,TX- ODESSA,05-07-2020,1031,568,NA,261,78,NA,1292,646,NA,60552
411,TX- SAN ANGELO,05-07-2020,339,239,NA,348,104,NA,687,343,NA,52983
412,TX- SAN ANTONIO,05-07-2020,6975,3592,NA,261,26,NA,7236,3618,NA,37845
413,TX- TEMPLE,05-07-2020,852,452,NA,87,17,NA,939,469,NA,68121
416,TX- TYLER,05-07-2020,1082,750,NA,522,52,NA,1604,802,NA,60552
417,TX- VICTORIA,05-07-2020,158,262,NA,609,121,NA,767,383,NA,37845
418,TX- WACO,05-07-2020,0,37,NA,870,261,NA,597,298,NA,52983
420,TX- WICHITA FALLS,05-07-2020,603,328,NA,87,17,NA,690,345,NA,30276
421,UT- OGDEN,05-07-2020,34,157,NA,696,208,NA,730,365,NA,52983
422,UT- PROVO,05-07-2020,728,399,NA,174,52,NA,902,451,NA,75690
423,UT- SALT LAKE CITY,05-07-2020,3776,1923,NA,174,52,NA,3950,1975,NA,68121
424,VT- BURLINGTON,05-07-2020,714,618,NA,870,174,NA,1584,792,NA,7569
426,VA- ARLINGTON,05-07-2020,2545,1412,NA,348,34,NA,2893,1446,NA,75690
427,VA- CHARLOTTESVILLE,05-07-2020,1142,675,NA,261,26,NA,1403,701,NA,30276
428,VA- LYNCHBURG,05-07-2020,56,237,NA,696,139,NA,752,376,NA,30276
429,VA- NEWPORT NEWS,05-07-2020,791,465,NA,348,104,NA,1139,569,NA,15138
430,VA- NORFOLK,05-07-2020,1924,1119,NA,783,234,NA,2707,1353,NA,45414
431,VA- RICHMOND,05-07-2020,4004,2142,NA,696,208,NA,4700,2350,NA,60552
432,VA- ROANOKE,05-07-2020,2272,1293,NA,522,104,NA,2794,1397,NA,22707
435,VA- WINCHESTER,05-07-2020,411,362,NA,522,104,NA,933,466,NA,7569
437,WA- EVERETT,05-07-2020,125,341,NA,696,69,NA,821,410,NA,45414
438,WA- OLYMPIA,05-07-2020,153,233,NA,522,104,NA,675,337,NA,30276
439,WA- SEATTLE,05-07-2020,4660,2565,NA,783,156,NA,5443,2721,NA,7569
440,WA- SPOKANE,05-07-2020,2889,1705,NA,870,174,NA,3759,1879,NA,30276
441,WA- TACOMA,05-07-2020,357,352,NA,870,261,NA,1227,613,NA,52983
442,WA- YAKIMA,05-07-2020,405,255,NA,174,34,NA,579,289,NA,37845
443,WV- CHARLESTON,05-07-2020,2338,1204,NA,87,8,NA,2425,1212,NA,22707
444,WV- HUNTINGTON,05-07-2020,780,564,NA,870,261,NA,1650,825,NA,37845
445,WV- MORGANTOWN,05-07-2020,1154,699,NA,609,182,NA,1763,881,NA,22707
446,WI- APPLETON,05-07-2020,182,265,NA,435,43,NA,617,308,NA,15138
447,WI- GREEN BAY,05-07-2020,1079,748,NA,522,52,NA,1601,800,NA,15138
448,WI- LA CROSSE,05-07-2020,607,373,NA,348,104,NA,955,477,NA,7569
449,WI- MADISON,05-07-2020,2487,1400,NA,522,104,NA,3009,1504,NA,30276
450,WI- MARSHFIELD,05-07-2020,308,328,NA,870,261,NA,1178,589,NA,68121
451,WI- MILWAUKEE,05-07-2020,7467,3891,NA,783,234,NA,8250,4125,NA,68121
