HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
62,CA- NAPA,04-05-2020,559,285,NA,23,6,NA,582,291,NA,1587
65,CA- ALAMEDA CO.,04-05-2020,3287,1671,NA,92,18,NA,3379,1689,NA,5290
69,CA- PALM SPR/RANCHO MIR.,04-05-2020,892,494,NA,161,32,NA,1053,526,NA,3174
73,CA- REDDING,04-05-2020,990,514,NA,92,27,NA,1082,541,NA,529
77,CA- SACRAMENTO,04-05-2020,4554,2369,NA,230,23,NA,4784,2392,NA,5290
78,CA- SALINAS,04-05-2020,678,385,NA,115,11,NA,793,396,NA,4232
79,CA- SAN BERNARDINO,04-05-2020,5621,2875,NA,161,16,NA,5782,2891,NA,2645
80,CA- SAN DIEGO,04-05-2020,6941,3498,NA,92,18,NA,7033,3516,NA,1058
81,CA- SAN FRANCISCO,04-05-2020,5027,2523,NA,46,13,NA,5073,2536,NA,4761
82,CA- SAN JOSE,04-05-2020,2911,1490,NA,115,23,NA,3026,1513,NA,4761
83,CA- SAN LUIS OBISPO,04-05-2020,318,201,NA,138,27,NA,456,228,NA,4761
85,CA- SAN MATEO CO.,04-05-2020,2558,1307,NA,138,41,NA,2696,1348,NA,529
86,CA- SANTA BARBARA,04-05-2020,874,465,NA,92,18,NA,966,483,NA,3703
87,CA- SANTA CRUZ,04-05-2020,313,175,NA,46,4,NA,359,179,NA,3703
89,CA- SANTA ROSA,04-05-2020,1746,896,NA,115,34,NA,1861,930,NA,4232
91,CA- STOCKTON,04-05-2020,833,485,NA,230,46,NA,1063,531,NA,4232
96,CA- VENTURA,04-05-2020,1504,780,NA,69,6,NA,1573,786,NA,3174
101,CO- BOULDER,04-05-2020,406,231,NA,69,6,NA,475,237,NA,4232
102,CO- COLORADO SPRINGS,04-05-2020,989,504,NA,46,13,NA,1035,517,NA,4232
103,CO- DENVER,04-05-2020,4662,2365,NA,115,23,NA,4777,2388,NA,2116
104,CO- FORT COLLINS,04-05-2020,570,306,NA,69,13,NA,639,319,NA,5290
105,CO- GRAND JUNCTION,04-05-2020,585,376,NA,207,20,NA,792,396,NA,3703
106,CO- GREELEY,04-05-2020,685,361,NA,92,27,NA,777,388,NA,2645
107,CO- PUEBLO,04-05-2020,706,372,NA,92,27,NA,798,399,NA,2116
109,CT- BRIDGEPORT,04-05-2020,1465,778,NA,230,69,NA,1695,847,NA,3174
110,CT- HARTFORD,04-05-2020,3141,1594,NA,115,34,NA,3256,1628,NA,1587
111,CT- NEW HAVEN,04-05-2020,3668,1890,NA,184,36,NA,3852,1926,NA,4232
112,DE- WILMINGTON,04-05-2020,1747,908,NA,115,23,NA,1862,931,NA,529
113,DC- WASHINGTON,04-05-2020,5282,2682,NA,207,62,NA,5489,2744,NA,3703
115,FL- BRADENTON,04-05-2020,686,352,NA,23,2,NA,709,354,NA,2116
116,FL- CLEARWATER,04-05-2020,1407,795,NA,230,23,NA,1637,818,NA,2116
118,FL- FORT LAUDERDALE,04-05-2020,8469,4326,NA,230,23,NA,8699,4349,NA,4761
119,FL- FORT MYERS,04-05-2020,3688,1872,NA,138,41,NA,3826,1913,NA,1587
120,FL- GAINESVILLE,04-05-2020,1703,907,NA,138,13,NA,1841,920,NA,2116
122,FL- HUDSON,04-05-2020,1183,620,NA,69,6,NA,1252,626,NA,2116
123,FL- JACKSONVILLE,04-05-2020,4774,2429,NA,138,27,NA,4912,2456,NA,3703
124,FL- LAKELAND,04-05-2020,930,507,NA,138,27,NA,1068,534,NA,5290
127,FL- MIAMI,04-05-2020,10552,5322,NA,230,69,NA,10782,5391,NA,1587
129,FL- OCALA,04-05-2020,1138,661,NA,230,23,NA,1368,684,NA,2116
130,FL- ORLANDO,04-05-2020,10131,5134,NA,230,46,NA,10361,5180,NA,4232
131,FL- ORMOND BEACH,04-05-2020,1608,823,NA,46,4,NA,1654,827,NA,3174
133,FL- PANAMA CITY,04-05-2020,595,326,NA,69,6,NA,664,332,NA,2645
134,FL- PENSACOLA,04-05-2020,2142,1154,NA,207,20,NA,2349,1174,NA,1058
137,FL- SARASOTA,04-05-2020,1399,709,NA,46,13,NA,1445,722,NA,2645
139,FL- ST PETERSBURG,04-05-2020,1575,797,NA,23,2,NA,1598,799,NA,2645
140,FL- TALLAHASSEE,04-05-2020,2628,1342,NA,69,6,NA,2697,1348,NA,1058
141,FL- TAMPA,04-05-2020,4076,2075,NA,184,55,NA,4260,2130,NA,4761
142,GA- ALBANY,04-05-2020,925,504,NA,138,27,NA,1063,531,NA,529
144,GA- ATLANTA,04-05-2020,11795,5971,NA,184,18,NA,11979,5989,NA,3703
145,GA- AUGUSTA,04-05-2020,2271,1191,NA,184,36,NA,2455,1227,NA,1587
146,GA- COLUMBUS,04-05-2020,1075,574,NA,184,55,NA,1259,629,NA,1058
147,GA- MACON,04-05-2020,2213,1116,NA,23,2,NA,2236,1118,NA,529
148,GA- ROME,04-05-2020,525,346,NA,207,20,NA,732,366,NA,4761
149,GA- SAVANNAH,04-05-2020,1920,988,NA,138,41,NA,2058,1029,NA,1587
151,ID- BOISE,04-05-2020,1985,1011,NA,92,27,NA,2077,1038,NA,3174
152,ID- IDAHO FALLS,04-05-2020,392,217,NA,69,13,NA,461,230,NA,5290
154,IL- AURORA,04-05-2020,504,259,NA,23,4,NA,527,263,NA,529
155,IL- BLUE ISLAND,04-05-2020,2467,1255,NA,69,13,NA,2536,1268,NA,529
156,IL- CHICAGO,04-05-2020,8445,4269,NA,115,11,NA,8560,4280,NA,5290
158,IL- ELGIN,04-05-2020,925,511,NA,161,32,NA,1086,543,NA,4232
161,IL- EVANSTON,04-05-2020,2255,1176,NA,161,32,NA,2416,1208,NA,2116
163,IL- HINSDALE,04-05-2020,870,527,NA,230,23,NA,1100,550,NA,3174
164,IL- JOLIET,04-05-2020,1257,657,NA,69,6,NA,1326,663,NA,2116
166,IL- MELROSE PARK,04-05-2020,3002,1538,NA,92,9,NA,3094,1547,NA,1587
170,IL- PEORIA,04-05-2020,1813,916,NA,46,13,NA,1859,929,NA,1587
171,IL- ROCKFORD,04-05-2020,1416,742,NA,115,23,NA,1531,765,NA,4761
172,IL- SPRINGFIELD,04-05-2020,2361,1254,NA,184,18,NA,2545,1272,NA,1587
173,IL- URBANA,04-05-2020,809,473,NA,230,46,NA,1039,519,NA,4761
175,IL- BLOOMINGTON,04-05-2020,152,110,NA,115,23,NA,267,133,NA,2645
179,IN- EVANSVILLE,04-05-2020,1884,990,NA,161,32,NA,2045,1022,NA,2645
180,IN- FORT WAYNE,04-05-2020,2097,1072,NA,115,34,NA,2212,1106,NA,4761
181,IN- GARY,04-05-2020,1437,733,NA,69,20,NA,1506,753,NA,2116
183,IN- INDIANAPOLIS,04-05-2020,6348,3202,NA,69,6,NA,6417,3208,NA,3174
184,IN- LAFAYETTE,04-05-2020,695,361,NA,46,9,NA,741,370,NA,2645
185,IN- MUNCIE,04-05-2020,327,182,NA,92,27,NA,419,209,NA,4232
186,IN- MUNSTER,04-05-2020,1085,571,NA,69,6,NA,1154,577,NA,5290
187,IN- SOUTH BEND,04-05-2020,1299,718,NA,230,46,NA,1529,764,NA,1058
188,IN- TERRE HAUTE,04-05-2020,424,246,NA,115,23,NA,539,269,NA,4761
190,IA- CEDAR RAPIDS,04-05-2020,978,531,NA,138,27,NA,1116,558,NA,4232
191,IA- DAVENPORT,04-05-2020,2108,1077,NA,115,34,NA,2223,1111,NA,2645
192,IA- DES MOINES,04-05-2020,3132,1614,NA,161,32,NA,3293,1646,NA,1058
193,IA- DUBUQUE,04-05-2020,430,238,NA,115,34,NA,545,272,NA,3174
194,IA- IOWA CITY,04-05-2020,1759,935,NA,184,36,NA,1943,971,NA,4232
195,IA- MASON CITY,04-05-2020,595,325,NA,138,41,NA,733,366,NA,2116
196,IA- SIOUX CITY,04-05-2020,1040,548,NA,92,18,NA,1132,566,NA,2645
197,IA- WATERLOO,04-05-2020,547,292,NA,92,27,NA,639,319,NA,4232
200,KS- TOPEKA,04-05-2020,1524,767,NA,23,6,NA,1547,773,NA,1058
201,KS- WICHITA,04-05-2020,4881,2469,NA,69,6,NA,4950,2475,NA,3174
203,KY- COVINGTON,04-05-2020,963,509,NA,138,41,NA,1101,550,NA,2116
204,KY- LEXINGTON,04-05-2020,5137,2583,NA,69,20,NA,5206,2603,NA,3703
205,KY- LOUISVILLE,04-05-2020,4724,2399,NA,92,9,NA,4816,2408,NA,4761
207,KY- OWENSBORO,04-05-2020,242,167,NA,230,69,NA,472,236,NA,5290
208,KY- PADUCAH,04-05-2020,1553,798,NA,69,13,NA,1622,811,NA,1587
209,LA- ALEXANDRIA,04-05-2020,807,459,NA,184,36,NA,991,495,NA,5290
210,LA- BATON ROUGE,04-05-2020,2411,1234,NA,69,6,NA,2480,1240,NA,529
212,LA- HOUMA,04-05-2020,609,323,NA,92,27,NA,701,350,NA,5290
213,LA- LAFAYETTE,04-05-2020,2047,1070,NA,115,11,NA,2162,1081,NA,1587
214,LA- LAKE CHARLES,04-05-2020,773,414,NA,92,18,NA,865,432,NA,3703
216,LA- METAIRIE,04-05-2020,827,469,NA,184,36,NA,1011,505,NA,5290
217,LA- MONROE,04-05-2020,833,444,NA,92,18,NA,925,462,NA,2645
218,LA- NEW ORLEANS,04-05-2020,2402,1210,NA,23,2,NA,2425,1212,NA,1058
219,LA- SHREVEPORT,04-05-2020,2713,1364,NA,23,4,NA,2736,1368,NA,529
220,LA- SLIDELL,04-05-2020,297,211,NA,207,41,NA,504,252,NA,3174
221,ME- BANGOR,04-05-2020,952,518,NA,138,27,NA,1090,545,NA,3174
222,ME- PORTLAND,04-05-2020,2487,1271,NA,138,41,NA,2625,1312,NA,4232
223,MD- BALTIMORE,04-05-2020,6676,3352,NA,69,20,NA,6745,3372,NA,4761
225,MD- SALISBURY,04-05-2020,891,464,NA,46,4,NA,937,468,NA,4232
226,MD- TAKOMA PARK,04-05-2020,1149,630,NA,138,13,NA,1287,643,NA,4232
227,MA- BOSTON,04-05-2020,10892,5465,NA,92,27,NA,10984,5492,NA,1058
230,MA- SPRINGFIELD,04-05-2020,1394,780,NA,207,20,NA,1601,800,NA,1587
231,MA- WORCESTER,04-05-2020,1435,759,NA,207,62,NA,1642,821,NA,4761
232,MI- ANN ARBOR,04-05-2020,3103,1616,NA,161,16,NA,3264,1632,NA,1587
233,MI- DEARBORN,04-05-2020,1460,804,NA,184,18,NA,1644,822,NA,3703
234,MI- DETROIT,04-05-2020,4521,2288,NA,138,41,NA,4659,2329,NA,3174
235,MI- FLINT,04-05-2020,1165,647,NA,161,16,NA,1326,663,NA,4232
236,MI- GRAND RAPIDS,04-05-2020,2217,1145,NA,92,9,NA,2309,1154,NA,1587
238,MI- KALAMAZOO,04-05-2020,1454,736,NA,23,2,NA,1477,738,NA,3174
239,MI- LANSING,04-05-2020,1443,749,NA,92,18,NA,1535,767,NA,5290
240,MI- MARQUETTE,04-05-2020,350,203,NA,138,41,NA,488,244,NA,529
242,MI- MUSKEGON,04-05-2020,513,266,NA,23,2,NA,536,268,NA,3174
243,MI- PETOSKEY,04-05-2020,254,164,NA,92,9,NA,346,173,NA,1058
244,MI- PONTIAC,04-05-2020,1138,583,NA,46,9,NA,1184,592,NA,3174
245,MI- ROYAL OAK,04-05-2020,2504,1308,NA,138,13,NA,2642,1321,NA,1587
246,MI- SAGINAW,04-05-2020,2050,1035,NA,46,13,NA,2096,1048,NA,5290
248,MI- ST JOSEPH,04-05-2020,95,89,NA,207,62,NA,302,151,NA,4761
249,MI- TRAVERSE CITY,04-05-2020,325,218,NA,184,36,NA,509,254,NA,2116
250,MN- DULUTH,04-05-2020,1139,575,NA,23,6,NA,1162,581,NA,2116
251,MN- MINNEAPOLIS,04-05-2020,8331,4239,NA,184,18,NA,8515,4257,NA,1058
253,MN- ROCHESTER,04-05-2020,2507,1272,NA,92,27,NA,2599,1299,NA,5290
254,MN- ST CLOUD,04-05-2020,684,349,NA,23,4,NA,707,353,NA,2116
256,MN- ST PAUL,04-05-2020,2101,1124,NA,184,18,NA,2285,1142,NA,2645
257,MS- GULFPORT,04-05-2020,589,350,NA,184,36,NA,773,386,NA,1587
258,MS- HATTIESBURG,04-05-2020,1026,569,NA,184,36,NA,1210,605,NA,529
259,MS- JACKSON,04-05-2020,4435,2236,NA,46,4,NA,4481,2240,NA,2645
260,MS- MERIDIAN,04-05-2020,909,469,NA,69,20,NA,978,489,NA,4232
261,MS- OXFORD,04-05-2020,569,313,NA,69,6,NA,638,319,NA,4761
262,MS- TUPELO,04-05-2020,1423,774,NA,207,41,NA,1630,815,NA,3703
263,MO- CAPE GIRARDEAU,04-05-2020,843,477,NA,184,36,NA,1027,513,NA,3174
264,MO- COLUMBIA,04-05-2020,1821,916,NA,23,6,NA,1844,922,NA,529
267,MO- JOPLIN,04-05-2020,931,473,NA,23,4,NA,954,477,NA,1058
268,MO- KANSAS CITY,04-05-2020,7764,3930,NA,161,32,NA,7925,3962,NA,3174
270,MO- SPRINGFIELD,04-05-2020,1867,952,NA,92,27,NA,1959,979,NA,3703
273,MO- ST LOUIS,04-05-2020,12086,6089,NA,115,11,NA,12201,6100,NA,1587
274,MT- BILLINGS,04-05-2020,2071,1077,NA,138,27,NA,2209,1104,NA,3174
275,MT- GREAT FALLS,04-05-2020,644,370,NA,161,32,NA,805,402,NA,529
276,MT- MISSOULA,04-05-2020,1067,570,NA,92,9,NA,1159,579,NA,2645
277,NE- LINCOLN,04-05-2020,1722,884,NA,115,34,NA,1837,918,NA,4761
278,NE- OMAHA,04-05-2020,5375,2724,NA,92,9,NA,5467,2733,NA,2645
279,NV- LAS VEGAS,04-05-2020,3944,2000,NA,138,41,NA,4082,2041,NA,3174
280,NV- RENO,04-05-2020,1691,937,NA,230,23,NA,1921,960,NA,4761
281,NH- LEBANON,04-05-2020,741,462,NA,230,23,NA,971,485,NA,3703
282,NH- MANCHESTER,04-05-2020,1951,983,NA,23,4,NA,1974,987,NA,1587
283,NJ- CAMDEN,04-05-2020,7964,3989,NA,23,4,NA,7987,3993,NA,3174
284,NJ- HACKENSACK,04-05-2020,3499,1795,NA,230,69,NA,3729,1864,NA,2116
285,NJ- MORRISTOWN,04-05-2020,1767,916,NA,161,48,NA,1928,964,NA,4761
288,NJ- NEW BRUNSWICK,04-05-2020,2743,1381,NA,23,2,NA,2766,1383,NA,529
289,NJ- NEWARK,04-05-2020,4815,2417,NA,46,13,NA,4861,2430,NA,5290
291,NJ- PATERSON,04-05-2020,994,553,NA,184,36,NA,1178,589,NA,2645
292,NJ- RIDGEWOOD,04-05-2020,631,380,NA,161,16,NA,792,396,NA,4761
293,NM- ALBUQUERQUE,04-05-2020,3175,1624,NA,184,55,NA,3359,1679,NA,2116
295,NY- ALBANY,04-05-2020,4745,2446,NA,184,18,NA,4929,2464,NA,3174
296,NY- BINGHAMTON,04-05-2020,883,451,NA,46,13,NA,929,464,NA,4761
297,NY- BRONX,04-05-2020,3413,1769,NA,207,41,NA,3620,1810,NA,4761
299,NY- BUFFALO,04-05-2020,3434,1781,NA,161,16,NA,3595,1797,NA,2116
300,NY- ELMIRA,04-05-2020,847,492,NA,230,46,NA,1077,538,NA,4761
301,NY- EAST LONG ISLAND,04-05-2020,10847,5442,NA,92,27,NA,10939,5469,NA,3174
304,NY- ROCHESTER,04-05-2020,2753,1460,NA,207,20,NA,2960,1480,NA,2116
307,NY- SYRACUSE,04-05-2020,2664,1380,NA,161,32,NA,2825,1412,NA,4232
308,NY- WHITE PLAINS,04-05-2020,2808,1436,NA,161,48,NA,2969,1484,NA,2645
309,NC- ASHEVILLE,04-05-2020,1786,912,NA,92,27,NA,1878,939,NA,4761
311,NC- CHARLOTTE,04-05-2020,5654,2855,NA,138,41,NA,5792,2896,NA,2645
312,NC- DURHAM,04-05-2020,4594,2302,NA,23,6,NA,4617,2308,NA,3703
313,NC- GREENSBORO,04-05-2020,1587,835,NA,207,62,NA,1794,897,NA,529
314,NC- GREENVILLE,04-05-2020,2348,1222,NA,161,32,NA,2509,1254,NA,2645
315,NC- HICKORY,04-05-2020,518,351,NA,230,23,NA,748,374,NA,2645
318,NC- RALEIGH,04-05-2020,4189,2108,NA,46,9,NA,4235,2117,NA,5290
319,NC- WILMINGTON,04-05-2020,1102,585,NA,115,23,NA,1217,608,NA,3174
320,NC- WINSTON-SALEM,04-05-2020,3636,1837,NA,46,4,NA,3682,1841,NA,3703
321,ND- BISMARCK,04-05-2020,654,401,NA,184,18,NA,838,419,NA,3703
322,ND- FARGO MOORHEAD -MN,04-05-2020,1914,991,NA,115,23,NA,2029,1014,NA,3174
323,ND- GRAND FORKS,04-05-2020,357,270,NA,230,23,NA,587,293,NA,529
324,ND- MINOT,04-05-2020,470,327,NA,230,23,NA,700,350,NA,2116
325,OH- AKRON,04-05-2020,2219,1151,NA,207,62,NA,2426,1213,NA,4761
326,OH- CANTON,04-05-2020,1954,1009,NA,161,48,NA,2115,1057,NA,1058
327,OH- CINCINNATI,04-05-2020,4679,2374,NA,115,23,NA,4794,2397,NA,3174
328,OH- CLEVELAND,04-05-2020,8780,4409,NA,46,4,NA,8826,4413,NA,529
329,OH- COLUMBUS,04-05-2020,8932,4475,NA,23,2,NA,8955,4477,NA,1058
330,OH- DAYTON,04-05-2020,3061,1593,NA,207,41,NA,3268,1634,NA,529
331,OH- ELYRIA,04-05-2020,679,358,NA,46,4,NA,725,362,NA,5290
332,OH- KETTERING,04-05-2020,1041,567,NA,115,11,NA,1156,578,NA,4232
334,OH- TOLEDO,04-05-2020,4051,2067,NA,138,27,NA,4189,2094,NA,529
335,OH- YOUNGSTOWN,04-05-2020,2554,1287,NA,46,13,NA,2600,1300,NA,2116
336,OK- LAWTON,04-05-2020,483,287,NA,230,69,NA,713,356,NA,5290
339,OK- OKLAHOMA CITY,04-05-2020,6442,3249,NA,138,41,NA,6580,3290,NA,1587
340,OK- TULSA,04-05-2020,4815,2449,NA,207,62,NA,5022,2511,NA,2645
341,OR- BEND,04-05-2020,359,193,NA,46,9,NA,405,202,NA,4232
342,OR- EUGENE,04-05-2020,1083,578,NA,92,9,NA,1175,587,NA,4761
343,OR- MEDFORD,04-05-2020,919,473,NA,46,9,NA,965,482,NA,5290
344,OR- PORTLAND,04-05-2020,5098,2577,NA,138,41,NA,5236,2618,NA,3703
345,OR- SALEM,04-05-2020,275,186,NA,161,32,NA,436,218,NA,529
346,PA- ALLENTOWN,04-05-2020,3134,1574,NA,23,4,NA,3157,1578,NA,4232
347,PA- ALTOONA,04-05-2020,511,292,NA,184,55,NA,695,347,NA,4761
350,PA- DANVILLE,04-05-2020,1335,723,NA,184,36,NA,1519,759,NA,1058
351,PA- ERIE,04-05-2020,2088,1086,NA,138,27,NA,2226,1113,NA,4232
352,PA- HARRISBURG,04-05-2020,2130,1113,NA,161,32,NA,2291,1145,NA,3174
354,PA- JOHNSTOWN,04-05-2020,533,329,NA,207,41,NA,740,370,NA,3174
355,PA- LANCASTER,04-05-2020,1145,582,NA,46,13,NA,1191,595,NA,4761
356,PA- PHILADELPHIA,04-05-2020,12270,6172,NA,184,55,NA,12454,6227,NA,1058
357,PA- PITTSBURGH,04-05-2020,11488,5800,NA,184,36,NA,11672,5836,NA,3703
358,PA- READING,04-05-2020,1378,703,NA,46,9,NA,1424,712,NA,5290
359,PA- SAYRE,04-05-2020,241,212,NA,230,23,NA,471,235,NA,3703
360,PA- SCRANTON,04-05-2020,859,435,NA,23,6,NA,882,441,NA,4232
362,PA- WILKES-BARRE,04-05-2020,494,279,NA,161,48,NA,655,327,NA,1587
363,PA- YORK,04-05-2020,762,409,NA,69,6,NA,831,415,NA,3174
364,RI- PROVIDENCE,04-05-2020,2971,1534,NA,161,32,NA,3132,1566,NA,5290
365,SC- CHARLESTON,04-05-2020,2816,1472,NA,161,16,NA,2977,1488,NA,2116
366,SC- COLUMBIA,04-05-2020,3587,1842,NA,161,32,NA,3748,1874,NA,1587
367,SC- FLORENCE,04-05-2020,1203,629,NA,138,41,NA,1341,670,NA,4232
368,SC- GREENVILLE,04-05-2020,2231,1148,NA,161,48,NA,2392,1196,NA,3703
369,SC- SPARTANBURG,04-05-2020,877,512,NA,184,18,NA,1061,530,NA,3174
370,SD- RAPID CITY,04-05-2020,550,317,NA,138,27,NA,688,344,NA,529
371,SD- SIOUX FALLS,04-05-2020,2613,1339,NA,161,48,NA,2774,1387,NA,1587
373,TN- CHATTANOOGA,04-05-2020,2011,1097,NA,230,23,NA,2241,1120,NA,5290
374,TN- JACKSON,04-05-2020,1120,629,NA,230,46,NA,1350,675,NA,4232
375,TN- JOHNSON CITY,04-05-2020,779,438,NA,161,32,NA,940,470,NA,4761
376,TN- KINGSPORT,04-05-2020,1825,961,NA,161,32,NA,1986,993,NA,4761
377,TN- KNOXVILLE,04-05-2020,3945,2018,NA,230,69,NA,4175,2087,NA,2645
379,TN- MEMPHIS,04-05-2020,6249,3139,NA,69,20,NA,6318,3159,NA,2645
380,TN- NASHVILLE,04-05-2020,8324,4231,NA,230,46,NA,8554,4277,NA,4232
382,TX- ABILENE,04-05-2020,1259,658,NA,69,6,NA,1328,664,NA,4761
383,TX- AMARILLO,04-05-2020,1272,705,NA,230,46,NA,1502,751,NA,2116
385,TX- AUSTIN,04-05-2020,3452,1740,NA,46,9,NA,3498,1749,NA,2645
386,TX- BEAUMONT,04-05-2020,1347,683,NA,23,2,NA,1370,685,NA,4761
388,TX- BRYAN,04-05-2020,497,283,NA,115,23,NA,612,306,NA,529
390,TX- CORPUS CHRISTI,04-05-2020,2006,1013,NA,46,13,NA,2052,1026,NA,529
391,TX- DALLAS,04-05-2020,12199,6113,NA,46,9,NA,12245,6122,NA,2116
393,TX- EL PASO,04-05-2020,2561,1317,NA,184,55,NA,2745,1372,NA,529
394,TX- FORT WORTH,04-05-2020,4777,2480,NA,230,23,NA,5007,2503,NA,3174
396,TX- HARLINGEN,04-05-2020,1234,673,NA,184,36,NA,1418,709,NA,3174
397,TX- HOUSTON,04-05-2020,16974,8524,NA,92,9,NA,17066,8533,NA,1058
399,TX- LONGVIEW,04-05-2020,456,297,NA,230,46,NA,686,343,NA,4232
400,TX- LUBBOCK,04-05-2020,2367,1189,NA,23,6,NA,2390,1195,NA,3703
402,TX- MCALLEN,04-05-2020,1471,770,NA,115,23,NA,1586,793,NA,2116
406,TX- ODESSA,04-05-2020,1200,637,NA,92,9,NA,1292,646,NA,1058
411,TX- SAN ANGELO,04-05-2020,526,327,NA,161,16,NA,687,343,NA,2116
412,TX- SAN ANTONIO,04-05-2020,7052,3563,NA,184,55,NA,7236,3618,NA,1058
413,TX- TEMPLE,04-05-2020,801,428,NA,138,41,NA,939,469,NA,3703
416,TX- TYLER,04-05-2020,1489,791,NA,115,11,NA,1604,802,NA,5290
417,TX- VICTORIA,04-05-2020,675,374,NA,92,9,NA,767,383,NA,4761
418,TX- WACO,04-05-2020,482,275,NA,115,23,NA,597,298,NA,3174
420,TX- WICHITA FALLS,04-05-2020,598,318,NA,92,27,NA,690,345,NA,3174
421,UT- OGDEN,04-05-2020,523,345,NA,207,20,NA,730,365,NA,529
422,UT- PROVO,04-05-2020,672,428,NA,230,23,NA,902,451,NA,2116
423,UT- SALT LAKE CITY,04-05-2020,3835,1941,NA,115,34,NA,3950,1975,NA,3703
424,VT- BURLINGTON,04-05-2020,1515,779,NA,69,13,NA,1584,792,NA,529
426,VA- ARLINGTON,04-05-2020,2801,1437,NA,92,9,NA,2893,1446,NA,4761
427,VA- CHARLOTTESVILLE,04-05-2020,1196,660,NA,207,41,NA,1403,701,NA,1058
428,VA- LYNCHBURG,04-05-2020,614,349,NA,138,27,NA,752,376,NA,2645
429,VA- NEWPORT NEWS,04-05-2020,909,546,NA,230,23,NA,1139,569,NA,4232
430,VA- NORFOLK,04-05-2020,2546,1337,NA,161,16,NA,2707,1353,NA,1587
431,VA- RICHMOND,04-05-2020,4562,2309,NA,138,41,NA,4700,2350,NA,5290
432,VA- ROANOKE,04-05-2020,2656,1356,NA,138,41,NA,2794,1397,NA,3174
435,VA- WINCHESTER,04-05-2020,749,448,NA,184,18,NA,933,466,NA,529
437,WA- EVERETT,04-05-2020,660,378,NA,161,32,NA,821,410,NA,529
438,WA- OLYMPIA,04-05-2020,514,289,NA,161,48,NA,675,337,NA,3703
439,WA- SEATTLE,04-05-2020,5282,2705,NA,161,16,NA,5443,2721,NA,2116
440,WA- SPOKANE,04-05-2020,3529,1810,NA,230,69,NA,3759,1879,NA,3174
441,WA- TACOMA,04-05-2020,1158,600,NA,69,13,NA,1227,613,NA,5290
442,WA- YAKIMA,04-05-2020,395,253,NA,184,36,NA,579,289,NA,1058
443,WV- CHARLESTON,04-05-2020,2218,1171,NA,207,41,NA,2425,1212,NA,5290
444,WV- HUNTINGTON,04-05-2020,1466,770,NA,184,55,NA,1650,825,NA,5290
445,WV- MORGANTOWN,04-05-2020,1648,847,NA,115,34,NA,1763,881,NA,1587
446,WI- APPLETON,04-05-2020,594,306,NA,23,2,NA,617,308,NA,4232
447,WI- GREEN BAY,04-05-2020,1509,782,NA,92,18,NA,1601,800,NA,1058
448,WI- LA CROSSE,04-05-2020,725,454,NA,230,23,NA,955,477,NA,3174
449,WI- MADISON,04-05-2020,2894,1481,NA,115,23,NA,3009,1504,NA,2645
450,WI- MARSHFIELD,04-05-2020,1040,576,NA,138,13,NA,1178,589,NA,4232
451,WI- MILWAUKEE,04-05-2020,8204,4121,NA,46,4,NA,8250,4125,NA,2116
