HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
190,IA- CEDAR RAPIDS,96,182,176,187,04-21-2020
191,IA- DAVENPORT,82,52,50,53,04-21-2020
192,IA- DES MOINES,85,182,176,187,04-21-2020
193,IA- DUBUQUE,127,260,252,267,04-21-2020
194,IA- IOWA CITY,81,26,25,26,04-21-2020
195,IA- MASON CITY,108,208,201,214,04-21-2020
196,IA- SIOUX CITY,100,234,226,241,04-21-2020
197,IA- WATERLOO,116,234,226,241,04-21-2020
200,KS- TOPEKA,96,260,252,267,04-21-2020
201,KS- WICHITA,84,208,201,214,04-21-2020
203,KY- COVINGTON,84,52,50,53,04-21-2020
204,KY- LEXINGTON,84,260,252,267,04-21-2020
205,KY- LOUISVILLE,83,182,176,187,04-21-2020
207,KY- OWENSBORO,91,52,50,53,04-21-2020
208,KY- PADUCAH,96,260,252,267,04-21-2020
209,LA- ALEXANDRIA,82,26,25,26,04-21-2020
210,LA- BATON ROUGE,89,234,226,241,04-21-2020
212,LA- HOUMA,98,130,126,133,04-21-2020
213,LA- LAFAYETTE,90,234,226,241,04-21-2020
214,LA- LAKE CHARLES,104,208,201,214,04-21-2020
216,LA- METAIRIE,95,156,151,160,04-21-2020
217,LA- MONROE,96,156,151,160,04-21-2020
218,LA- NEW ORLEANS,81,26,25,26,04-21-2020
219,LA- SHREVEPORT,81,52,50,53,04-21-2020
220,LA- SLIDELL,100,104,100,107,04-21-2020
221,ME- BANGOR,91,130,126,133,04-21-2020
222,ME- PORTLAND,88,234,226,241,04-21-2020
223,MD- BALTIMORE,80,52,50,53,04-21-2020
225,MD- SALISBURY,82,26,25,26,04-21-2020
226,MD- TAKOMA PARK,88,104,100,107,04-21-2020
227,MA- BOSTON,82,260,252,267,04-21-2020
230,MA- SPRINGFIELD,91,182,176,187,04-21-2020
231,MA- WORCESTER,81,26,25,26,04-21-2020
232,MI- ANN ARBOR,81,52,50,53,04-21-2020
233,MI- DEARBORN,89,156,151,160,04-21-2020
234,MI- DETROIT,85,234,226,241,04-21-2020
235,MI- FLINT,83,52,50,53,04-21-2020
236,MI- GRAND RAPIDS,81,26,25,26,04-21-2020
238,MI- KALAMAZOO,85,78,75,80,04-21-2020
239,MI- LANSING,88,130,126,133,04-21-2020
240,MI- MARQUETTE,133,260,252,267,04-21-2020
242,MI- MUSKEGON,99,104,100,107,04-21-2020
243,MI- PETOSKEY,125,156,151,160,04-21-2020
244,MI- PONTIAC,82,26,25,26,04-21-2020
245,MI- ROYAL OAK,86,182,176,187,04-21-2020
246,MI- SAGINAW,84,104,100,107,04-21-2020
248,MI- ST JOSEPH,131,156,151,160,04-21-2020
249,MI- TRAVERSE CITY,110,156,151,160,04-21-2020
250,MN- DULUTH,84,52,50,53,04-21-2020
251,MN- MINNEAPOLIS,81,130,126,133,04-21-2020
253,MN- ROCHESTER,86,156,151,160,04-21-2020
254,MN- ST CLOUD,87,52,50,53,04-21-2020
256,MN- ST PAUL,91,260,252,267,04-21-2020
257,MS- GULFPORT,93,104,100,107,04-21-2020
258,MS- HATTIESBURG,88,104,100,107,04-21-2020
259,MS- JACKSON,82,104,100,107,04-21-2020
260,MS- MERIDIAN,82,26,25,26,04-21-2020
261,MS- OXFORD,120,260,252,267,04-21-2020
262,MS- TUPELO,81,26,25,26,04-21-2020
263,MO- CAPE GIRARDEAU,90,104,100,107,04-21-2020
264,MO- COLUMBIA,94,260,252,267,04-21-2020
267,MO- JOPLIN,107,260,252,267,04-21-2020
268,MO- KANSAS CITY,82,234,226,241,04-21-2020
270,MO- SPRINGFIELD,83,78,75,80,04-21-2020
273,MO- ST LOUIS,81,234,226,241,04-21-2020
274,MT- BILLINGS,91,260,252,267,04-21-2020
275,MT- GREAT FALLS,102,182,176,187,04-21-2020
276,MT- MISSOULA,93,156,151,160,04-21-2020
277,NE- LINCOLN,82,52,50,53,04-21-2020
278,NE- OMAHA,81,104,100,107,04-21-2020
279,NV- LAS VEGAS,83,156,151,160,04-21-2020
280,NV- RENO,88,156,151,160,04-21-2020
281,NH- LEBANON,98,182,176,187,04-21-2020
282,NH- MANCHESTER,82,52,50,53,04-21-2020
283,NJ- CAMDEN,81,156,151,160,04-21-2020
284,NJ- HACKENSACK,84,182,176,187,04-21-2020
285,NJ- MORRISTOWN,86,130,126,133,04-21-2020
288,NJ- NEW BRUNSWICK,80,26,25,26,04-21-2020
289,NJ- NEWARK,83,156,151,160,04-21-2020
291,NJ- PATERSON,82,26,25,26,04-21-2020
292,NJ- RIDGEWOOD,112,260,252,267,04-21-2020
293,NM- ALBUQUERQUE,80,26,25,26,04-21-2020
295,NY- ALBANY,85,260,252,267,04-21-2020
296,NY- BINGHAMTON,96,156,151,160,04-21-2020
297,NY- BRONX,83,130,126,133,04-21-2020
299,NY- BUFFALO,85,208,201,214,04-21-2020
300,NY- ELMIRA,87,78,75,80,04-21-2020
301,NY- EAST LONG ISLAND,81,208,201,214,04-21-2020
304,NY- ROCHESTER,81,52,50,53,04-21-2020
307,NY- SYRACUSE,89,260,252,267,04-21-2020
308,NY- WHITE PLAINS,86,182,176,187,04-21-2020
309,NC- ASHEVILLE,88,156,151,160,04-21-2020
311,NC- CHARLOTTE,83,182,176,187,04-21-2020
312,NC- DURHAM,82,130,126,133,04-21-2020
313,NC- GREENSBORO,90,182,176,187,04-21-2020
314,NC- GREENVILLE,84,104,100,107,04-21-2020
315,NC- HICKORY,114,260,252,267,04-21-2020
318,NC- RALEIGH,80,26,25,26,04-21-2020
319,NC- WILMINGTON,92,156,151,160,04-21-2020
320,NC- WINSTON-SALEM,81,52,50,53,04-21-2020
321,ND- BISMARCK,83,26,25,26,04-21-2020
322,ND- FARGO MOORHEAD -MN,88,182,176,187,04-21-2020
323,ND- GRAND FORKS,119,234,226,241,04-21-2020
324,ND- MINOT,106,182,176,187,04-21-2020
325,OH- AKRON,84,104,100,107,04-21-2020
326,OH- CANTON,82,52,50,53,04-21-2020
327,OH- CINCINNATI,82,104,100,107,04-21-2020
328,OH- CLEVELAND,81,156,151,160,04-21-2020
329,OH- COLUMBUS,81,130,126,133,04-21-2020
330,OH- DAYTON,85,182,176,187,04-21-2020
331,OH- ELYRIA,115,260,252,267,04-21-2020
332,OH- KETTERING,100,234,226,241,04-21-2020
334,OH- TOLEDO,83,156,151,160,04-21-2020
335,OH- YOUNGSTOWN,88,208,201,214,04-21-2020
336,OK- LAWTON,105,182,176,187,04-21-2020
339,OK- OKLAHOMA CITY,82,156,151,160,04-21-2020
340,OK- TULSA,84,234,226,241,04-21-2020
341,OR- BEND,118,156,151,160,04-21-2020
342,OR- EUGENE,95,182,176,187,04-21-2020
343,OR- MEDFORD,93,130,126,133,04-21-2020
344,OR- PORTLAND,84,234,226,241,04-21-2020
345,OR- SALEM,103,104,100,107,04-21-2020
346,PA- ALLENTOWN,83,104,100,107,04-21-2020
347,PA- ALTOONA,117,260,252,267,04-21-2020
350,PA- DANVILLE,81,26,25,26,04-21-2020
351,PA- ERIE,89,208,201,214,04-21-2020
352,PA- HARRISBURG,91,260,252,267,04-21-2020
354,PA- JOHNSTOWN,104,182,176,187,04-21-2020
355,PA- LANCASTER,101,260,252,267,04-21-2020
356,PA- PHILADELPHIA,81,130,126,133,04-21-2020
357,PA- PITTSBURGH,80,78,75,80,04-21-2020
358,PA- READING,94,208,201,214,04-21-2020
359,PA- SAYRE,85,26,25,26,04-21-2020
360,PA- SCRANTON,85,52,50,53,04-21-2020
362,PA- WILKES-BARRE,99,130,126,133,04-21-2020
363,PA- YORK,95,130,126,133,04-21-2020
364,RI- PROVIDENCE,88,260,252,267,04-21-2020
365,SC- CHARLESTON,84,130,126,133,04-21-2020
366,SC- COLUMBIA,81,52,50,53,04-21-2020
367,SC- FLORENCE,87,104,100,107,04-21-2020
368,SC- GREENVILLE,83,78,75,80,04-21-2020
369,SC- SPARTANBURG,97,182,176,187,04-21-2020
370,SD- RAPID CITY,83,26,25,26,04-21-2020
371,SD- SIOUX FALLS,89,260,252,267,04-21-2020
373,TN- CHATTANOOGA,84,104,100,107,04-21-2020
374,TN- JACKSON,89,130,126,133,04-21-2020
375,TN- JOHNSON CITY,93,130,126,133,04-21-2020
376,TN- KINGSPORT,93,260,252,267,04-21-2020
377,TN- KNOXVILLE,81,52,50,53,04-21-2020
379,TN- MEMPHIS,82,130,126,133,04-21-2020
380,TN- NASHVILLE,82,182,176,187,04-21-2020
382,TX- ABILENE,85,78,75,80,04-21-2020
383,TX- AMARILLO,92,182,176,187,04-21-2020
385,TX- AUSTIN,85,182,176,187,04-21-2020
386,TX- BEAUMONT,83,52,50,53,04-21-2020
388,TX- BRYAN,101,130,126,133,04-21-2020
390,TX- CORPUS CHRISTI,90,208,201,214,04-21-2020
391,TX- DALLAS,81,130,126,133,04-21-2020
393,TX- EL PASO,83,104,100,107,04-21-2020
394,TX- FORT WORTH,84,208,201,214,04-21-2020
396,TX- HARLINGEN,92,182,176,187,04-21-2020
397,TX- HOUSTON,80,130,126,133,04-21-2020
399,TX- LONGVIEW,110,208,201,214,04-21-2020
400,TX- LUBBOCK,85,130,126,133,04-21-2020
402,TX- MCALLEN,81,26,25,26,04-21-2020
406,TX- ODESSA,92,156,151,160,04-21-2020
411,TX- SAN ANGELO,114,234,226,241,04-21-2020
412,TX- SAN ANTONIO,81,104,100,107,04-21-2020
413,TX- TEMPLE,107,260,252,267,04-21-2020
416,TX- TYLER,92,208,201,214,04-21-2020
417,TX- VICTORIA,100,156,151,160,04-21-2020
418,TX- WACO,114,208,201,214,04-21-2020
420,TX- WICHITA FALLS,113,234,226,241,04-21-2020
421,UT- OGDEN,101,156,151,160,04-21-2020
422,UT- PROVO,88,78,75,80,04-21-2020
423,UT- SALT LAKE CITY,85,208,201,214,04-21-2020
424,VT- BURLINGTON,81,26,25,26,04-21-2020
426,VA- ARLINGTON,88,260,252,267,04-21-2020
427,VA- CHARLOTTESVILLE,87,104,100,107,04-21-2020
428,VA- LYNCHBURG,114,260,252,267,04-21-2020
429,VA- NEWPORT NEWS,98,208,201,214,04-21-2020
430,VA- NORFOLK,80,26,25,26,04-21-2020
431,VA- RICHMOND,82,104,100,107,04-21-2020
432,VA- ROANOKE,84,130,126,133,04-21-2020
435,VA- WINCHESTER,105,234,226,241,04-21-2020
437,WA- EVERETT,95,130,126,133,04-21-2020
438,WA- OLYMPIA,103,156,151,160,04-21-2020
439,WA- SEATTLE,80,52,50,53,04-21-2020
440,WA- SPOKANE,82,78,75,80,04-21-2020
441,WA- TACOMA,90,130,126,133,04-21-2020
442,WA- YAKIMA,84,26,25,26,04-21-2020
443,WV- CHARLESTON,82,52,50,53,04-21-2020
444,WV- HUNTINGTON,87,130,126,133,04-21-2020
445,WV- MORGANTOWN,82,52,50,53,04-21-2020
446,WI- APPLETON,109,182,176,187,04-21-2020
447,WI- GREEN BAY,91,182,176,187,04-21-2020
448,WI- LA CROSSE,90,104,100,107,04-21-2020
449,WI- MADISON,83,104,100,107,04-21-2020
450,WI- MARSHFIELD,99,234,226,241,04-21-2020
451,WI- MILWAUKEE,82,182,176,187,04-21-2020
303,NY- NEW YORK,81,234,226,241,04-21-2020
452,WI- NEENAH,126,260,252,267,04-21-2020
456,WI- WAUSAU,89,52,50,53,04-21-2020
457,WY- CASPER,105,182,176,187,04-21-2020
