HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
91,CA- STOCKTON,04-01-2020,928,518,NA,135,13,NA,1063,531,NA,2025
96,CA- VENTURA,04-01-2020,1498,764,NA,75,22,NA,1573,786,NA,450
101,CO- BOULDER,04-01-2020,430,224,NA,45,13,NA,475,237,NA,450
102,CO- COLORADO SPRINGS,04-01-2020,900,504,NA,135,13,NA,1035,517,NA,1575
103,CO- DENVER,04-01-2020,4702,2366,NA,75,22,NA,4777,2388,NA,450
104,CO- FORT COLLINS,04-01-2020,519,295,NA,120,24,NA,639,319,NA,1575
105,CO- GRAND JUNCTION,04-01-2020,732,384,NA,60,12,NA,792,396,NA,1350
106,CO- GREELEY,04-01-2020,627,358,NA,150,30,NA,777,388,NA,2025
107,CO- PUEBLO,04-01-2020,663,372,NA,135,27,NA,798,399,NA,2025
109,CT- BRIDGEPORT,04-01-2020,1545,832,NA,150,15,NA,1695,847,NA,2250
110,CT- HARTFORD,04-01-2020,3136,1604,NA,120,24,NA,3256,1628,NA,2250
111,CT- NEW HAVEN,04-01-2020,3837,1923,NA,15,3,NA,3852,1926,NA,2250
112,DE- WILMINGTON,04-01-2020,1847,927,NA,15,4,NA,1862,931,NA,1575
113,DC- WASHINGTON,04-01-2020,5444,2740,NA,45,4,NA,5489,2744,NA,225
115,FL- BRADENTON,04-01-2020,679,351,NA,30,3,NA,709,354,NA,1125
116,FL- CLEARWATER,04-01-2020,1532,808,NA,105,10,NA,1637,818,NA,1125
118,FL- FORT LAUDERDALE,04-01-2020,8684,4348,NA,15,1,NA,8699,4349,NA,225
119,FL- FORT MYERS,04-01-2020,3676,1868,NA,150,45,NA,3826,1913,NA,1800
120,FL- GAINESVILLE,04-01-2020,1721,896,NA,120,24,NA,1841,920,NA,450
122,FL- HUDSON,04-01-2020,1132,590,NA,120,36,NA,1252,626,NA,450
123,FL- JACKSONVILLE,04-01-2020,4807,2446,NA,105,10,NA,4912,2456,NA,225
124,FL- LAKELAND,04-01-2020,978,507,NA,90,27,NA,1068,534,NA,225
127,FL- MIAMI,04-01-2020,10752,5385,NA,30,6,NA,10782,5391,NA,1800
129,FL- OCALA,04-01-2020,1308,666,NA,60,18,NA,1368,684,NA,1800
130,FL- ORLANDO,04-01-2020,10331,5171,NA,30,9,NA,10361,5180,NA,450
131,FL- ORMOND BEACH,04-01-2020,1519,814,NA,135,13,NA,1654,827,NA,450
133,FL- PANAMA CITY,04-01-2020,544,308,NA,120,24,NA,664,332,NA,1800
134,FL- PENSACOLA,04-01-2020,2289,1162,NA,60,12,NA,2349,1174,NA,225
137,FL- SARASOTA,04-01-2020,1400,718,NA,45,4,NA,1445,722,NA,2025
139,FL- ST PETERSBURG,04-01-2020,1448,784,NA,150,15,NA,1598,799,NA,675
140,FL- TALLAHASSEE,04-01-2020,2592,1338,NA,105,10,NA,2697,1348,NA,2250
141,FL- TAMPA,04-01-2020,4185,2108,NA,75,22,NA,4260,2130,NA,1125
142,GA- ALBANY,04-01-2020,1048,530,NA,15,1,NA,1063,531,NA,1800
144,GA- ATLANTA,04-01-2020,11844,5962,NA,135,27,NA,11979,5989,NA,450
145,GA- AUGUSTA,04-01-2020,2335,1203,NA,120,24,NA,2455,1227,NA,2250
146,GA- COLUMBUS,04-01-2020,1214,625,NA,45,4,NA,1259,629,NA,1350
147,GA- MACON,04-01-2020,2101,1105,NA,135,13,NA,2236,1118,NA,2025
148,GA- ROME,04-01-2020,612,342,NA,120,24,NA,732,366,NA,675
149,GA- SAVANNAH,04-01-2020,1953,1008,NA,105,21,NA,2058,1029,NA,2250
151,ID- BOISE,04-01-2020,2002,1023,NA,75,15,NA,2077,1038,NA,1350
152,ID- IDAHO FALLS,04-01-2020,356,209,NA,105,21,NA,461,230,NA,2250
154,IL- AURORA,04-01-2020,467,251,NA,60,12,NA,527,263,NA,1350
155,IL- BLUE ISLAND,04-01-2020,2416,1256,NA,120,12,NA,2536,1268,NA,2025
156,IL- CHICAGO,04-01-2020,8530,4274,NA,30,6,NA,8560,4280,NA,1575
158,IL- ELGIN,04-01-2020,936,528,NA,150,15,NA,1086,543,NA,225
161,IL- EVANSTON,04-01-2020,2311,1198,NA,105,10,NA,2416,1208,NA,1575
163,IL- HINSDALE,04-01-2020,950,505,NA,150,45,NA,1100,550,NA,2025
164,IL- JOLIET,04-01-2020,1191,636,NA,135,27,NA,1326,663,NA,1125
166,IL- MELROSE PARK,04-01-2020,2989,1537,NA,105,10,NA,3094,1547,NA,675
170,IL- PEORIA,04-01-2020,1814,916,NA,45,13,NA,1859,929,NA,2250
171,IL- ROCKFORD,04-01-2020,1456,758,NA,75,7,NA,1531,765,NA,1125
172,IL- SPRINGFIELD,04-01-2020,2530,1268,NA,15,4,NA,2545,1272,NA,1800
173,IL- URBANA,04-01-2020,934,509,NA,105,10,NA,1039,519,NA,2025
175,IL- BLOOMINGTON,04-01-2020,147,109,NA,120,24,NA,267,133,NA,1575
179,IN- EVANSVILLE,04-01-2020,1895,977,NA,150,45,NA,2045,1022,NA,1575
180,IN- FORT WAYNE,04-01-2020,2077,1093,NA,135,13,NA,2212,1106,NA,675
181,IN- GARY,04-01-2020,1401,732,NA,105,21,NA,1506,753,NA,2025
183,IN- INDIANAPOLIS,04-01-2020,6372,3195,NA,45,13,NA,6417,3208,NA,1125
184,IN- LAFAYETTE,04-01-2020,696,357,NA,45,13,NA,741,370,NA,2025
185,IN- MUNCIE,04-01-2020,269,194,NA,150,15,NA,419,209,NA,900
186,IN- MUNSTER,04-01-2020,1139,573,NA,15,4,NA,1154,577,NA,1350
187,IN- SOUTH BEND,04-01-2020,1424,754,NA,105,10,NA,1529,764,NA,900
188,IN- TERRE HAUTE,04-01-2020,389,239,NA,150,30,NA,539,269,NA,2250
190,IA- CEDAR RAPIDS,04-01-2020,1011,537,NA,105,21,NA,1116,558,NA,1575
191,IA- DAVENPORT,04-01-2020,2103,1087,NA,120,24,NA,2223,1111,NA,2025
192,IA- DES MOINES,04-01-2020,3233,1640,NA,60,6,NA,3293,1646,NA,1125
193,IA- DUBUQUE,04-01-2020,425,248,NA,120,24,NA,545,272,NA,2250
194,IA- IOWA CITY,04-01-2020,1913,965,NA,30,6,NA,1943,971,NA,225
195,IA- MASON CITY,04-01-2020,658,344,NA,75,22,NA,733,366,NA,450
196,IA- SIOUX CITY,04-01-2020,982,551,NA,150,15,NA,1132,566,NA,225
197,IA- WATERLOO,04-01-2020,489,289,NA,150,30,NA,639,319,NA,225
200,KS- TOPEKA,04-01-2020,1532,770,NA,15,3,NA,1547,773,NA,450
201,KS- WICHITA,04-01-2020,4905,2466,NA,45,9,NA,4950,2475,NA,1125
203,KY- COVINGTON,04-01-2020,1071,547,NA,30,3,NA,1101,550,NA,450
204,KY- LEXINGTON,04-01-2020,5131,2588,NA,75,15,NA,5206,2603,NA,1575
205,KY- LOUISVILLE,04-01-2020,4726,2381,NA,90,27,NA,4816,2408,NA,1800
207,KY- OWENSBORO,04-01-2020,322,221,NA,150,15,NA,472,236,NA,1575
208,KY- PADUCAH,04-01-2020,1502,799,NA,120,12,NA,1622,811,NA,675
209,LA- ALEXANDRIA,04-01-2020,886,485,NA,105,10,NA,991,495,NA,675
210,LA- BATON ROUGE,04-01-2020,2405,1233,NA,75,7,NA,2480,1240,NA,675
212,LA- HOUMA,04-01-2020,656,337,NA,45,13,NA,701,350,NA,675
213,LA- LAFAYETTE,04-01-2020,2012,1036,NA,150,45,NA,2162,1081,NA,450
214,LA- LAKE CHARLES,04-01-2020,835,429,NA,30,3,NA,865,432,NA,1800
216,LA- METAIRIE,04-01-2020,951,487,NA,60,18,NA,1011,505,NA,675
217,LA- MONROE,04-01-2020,910,461,NA,15,1,NA,925,462,NA,450
218,LA- NEW ORLEANS,04-01-2020,2395,1203,NA,30,9,NA,2425,1212,NA,1575
219,LA- SHREVEPORT,04-01-2020,2601,1355,NA,135,13,NA,2736,1368,NA,450
220,LA- SLIDELL,04-01-2020,384,216,NA,120,36,NA,504,252,NA,675
221,ME- BANGOR,04-01-2020,970,533,NA,120,12,NA,1090,545,NA,450
222,ME- PORTLAND,04-01-2020,2535,1294,NA,90,18,NA,2625,1312,NA,2025
223,MD- BALTIMORE,04-01-2020,6610,3345,NA,135,27,NA,6745,3372,NA,2250
225,MD- SALISBURY,04-01-2020,877,462,NA,60,6,NA,937,468,NA,1800
226,MD- TAKOMA PARK,04-01-2020,1182,633,NA,105,10,NA,1287,643,NA,900
227,MA- BOSTON,04-01-2020,10879,5461,NA,105,31,NA,10984,5492,NA,450
230,MA- SPRINGFIELD,04-01-2020,1481,788,NA,120,12,NA,1601,800,NA,2025
231,MA- WORCESTER,04-01-2020,1522,785,NA,120,36,NA,1642,821,NA,1800
232,MI- ANN ARBOR,04-01-2020,3189,1625,NA,75,7,NA,3264,1632,NA,1575
233,MI- DEARBORN,04-01-2020,1524,810,NA,120,12,NA,1644,822,NA,450
234,MI- DETROIT,04-01-2020,4584,2314,NA,75,15,NA,4659,2329,NA,675
235,MI- FLINT,04-01-2020,1221,632,NA,105,31,NA,1326,663,NA,2250
236,MI- GRAND RAPIDS,04-01-2020,2159,1139,NA,150,15,NA,2309,1154,NA,2025
238,MI- KALAMAZOO,04-01-2020,1462,734,NA,15,4,NA,1477,738,NA,1350
239,MI- LANSING,04-01-2020,1460,752,NA,75,15,NA,1535,767,NA,2025
240,MI- MARQUETTE,04-01-2020,473,243,NA,15,1,NA,488,244,NA,2025
242,MI- MUSKEGON,04-01-2020,476,262,NA,60,6,NA,536,268,NA,900
243,MI- PETOSKEY,04-01-2020,196,128,NA,150,45,NA,346,173,NA,225
244,MI- PONTIAC,04-01-2020,1109,577,NA,75,15,NA,1184,592,NA,2025
245,MI- ROYAL OAK,04-01-2020,2597,1308,NA,45,13,NA,2642,1321,NA,225
246,MI- SAGINAW,04-01-2020,2006,1030,NA,90,18,NA,2096,1048,NA,675
248,MI- ST JOSEPH,04-01-2020,197,130,NA,105,21,NA,302,151,NA,450
249,MI- TRAVERSE CITY,04-01-2020,479,245,NA,30,9,NA,509,254,NA,450
250,MN- DULUTH,04-01-2020,1027,554,NA,135,27,NA,1162,581,NA,1800
251,MN- MINNEAPOLIS,04-01-2020,8500,4254,NA,15,3,NA,8515,4257,NA,1125
253,MN- ROCHESTER,04-01-2020,2509,1281,NA,90,18,NA,2599,1299,NA,1800
254,MN- ST CLOUD,04-01-2020,602,343,NA,105,10,NA,707,353,NA,1800
256,MN- ST PAUL,04-01-2020,2135,1097,NA,150,45,NA,2285,1142,NA,1125
257,MS- GULFPORT,04-01-2020,638,359,NA,135,27,NA,773,386,NA,2250
258,MS- HATTIESBURG,04-01-2020,1105,595,NA,105,10,NA,1210,605,NA,900
259,MS- JACKSON,04-01-2020,4376,2209,NA,105,31,NA,4481,2240,NA,900
260,MS- MERIDIAN,04-01-2020,903,474,NA,75,15,NA,978,489,NA,1800
261,MS- OXFORD,04-01-2020,518,283,NA,120,36,NA,638,319,NA,675
262,MS- TUPELO,04-01-2020,1540,788,NA,90,27,NA,1630,815,NA,1575
263,MO- CAPE GIRARDEAU,04-01-2020,892,486,NA,135,27,NA,1027,513,NA,2025
264,MO- COLUMBIA,04-01-2020,1739,912,NA,105,10,NA,1844,922,NA,225
267,MO- JOPLIN,04-01-2020,864,468,NA,90,9,NA,954,477,NA,225
268,MO- KANSAS CITY,04-01-2020,7895,3953,NA,30,9,NA,7925,3962,NA,1800
270,MO- SPRINGFIELD,04-01-2020,1899,973,NA,60,6,NA,1959,979,NA,2025
273,MO- ST LOUIS,04-01-2020,12171,6091,NA,30,9,NA,12201,6100,NA,1350
274,MT- BILLINGS,04-01-2020,2089,1080,NA,120,24,NA,2209,1104,NA,1350
275,MT- GREAT FALLS,04-01-2020,670,389,NA,135,13,NA,805,402,NA,225
276,MT- MISSOULA,04-01-2020,1069,570,NA,90,9,NA,1159,579,NA,2250
277,NE- LINCOLN,04-01-2020,1762,911,NA,75,7,NA,1837,918,NA,1125
278,NE- OMAHA,04-01-2020,5422,2729,NA,45,4,NA,5467,2733,NA,1350
279,NV- LAS VEGAS,04-01-2020,3992,2014,NA,90,27,NA,4082,2041,NA,450
280,NV- RENO,04-01-2020,1801,936,NA,120,24,NA,1921,960,NA,2250
281,NH- LEBANON,04-01-2020,836,458,NA,135,27,NA,971,485,NA,900
282,NH- MANCHESTER,04-01-2020,1884,969,NA,90,18,NA,1974,987,NA,225
283,NJ- CAMDEN,04-01-2020,7867,3957,NA,120,36,NA,7987,3993,NA,1125
284,NJ- HACKENSACK,04-01-2020,3609,1840,NA,120,24,NA,3729,1864,NA,900
285,NJ- MORRISTOWN,04-01-2020,1853,942,NA,75,22,NA,1928,964,NA,2025
288,NJ- NEW BRUNSWICK,04-01-2020,2751,1380,NA,15,3,NA,2766,1383,NA,1575
289,NJ- NEWARK,04-01-2020,4726,2390,NA,135,40,NA,4861,2430,NA,1350
291,NJ- PATERSON,04-01-2020,1103,574,NA,75,15,NA,1178,589,NA,2250
292,NJ- RIDGEWOOD,04-01-2020,762,387,NA,30,9,NA,792,396,NA,1800
293,NM- ALBUQUERQUE,04-01-2020,3239,1655,NA,120,24,NA,3359,1679,NA,450
295,NY- ALBANY,04-01-2020,4869,2446,NA,60,18,NA,4929,2464,NA,900
296,NY- BINGHAMTON,04-01-2020,809,428,NA,120,36,NA,929,464,NA,450
297,NY- BRONX,04-01-2020,3575,1797,NA,45,13,NA,3620,1810,NA,1125
299,NY- BUFFALO,04-01-2020,3565,1791,NA,30,6,NA,3595,1797,NA,2250
300,NY- ELMIRA,04-01-2020,1047,532,NA,30,6,NA,1077,538,NA,675
301,NY- EAST LONG ISLAND,04-01-2020,10864,5447,NA,75,22,NA,10939,5469,NA,1800
304,NY- ROCHESTER,04-01-2020,2945,1476,NA,15,4,NA,2960,1480,NA,900
307,NY- SYRACUSE,04-01-2020,2705,1376,NA,120,36,NA,2825,1412,NA,1800
308,NY- WHITE PLAINS,04-01-2020,2894,1477,NA,75,7,NA,2969,1484,NA,1125
309,NC- ASHEVILLE,04-01-2020,1728,909,NA,150,30,NA,1878,939,NA,900
311,NC- CHARLOTTE,04-01-2020,5732,2890,NA,60,6,NA,5792,2896,NA,450
312,NC- DURHAM,04-01-2020,4527,2299,NA,90,9,NA,4617,2308,NA,2250
313,NC- GREENSBORO,04-01-2020,1719,882,NA,75,15,NA,1794,897,NA,900
314,NC- GREENVILLE,04-01-2020,2419,1245,NA,90,9,NA,2509,1254,NA,2025
315,NC- HICKORY,04-01-2020,613,334,NA,135,40,NA,748,374,NA,2025
318,NC- RALEIGH,04-01-2020,4085,2087,NA,150,30,NA,4235,2117,NA,2250
319,NC- WILMINGTON,04-01-2020,1157,590,NA,60,18,NA,1217,608,NA,1800
320,NC- WINSTON-SALEM,04-01-2020,3667,1837,NA,15,4,NA,3682,1841,NA,675
321,ND- BISMARCK,04-01-2020,703,392,NA,135,27,NA,838,419,NA,2025
322,ND- FARGO MOORHEAD -MN,04-01-2020,1999,1008,NA,30,6,NA,2029,1014,NA,1350
323,ND- GRAND FORKS,04-01-2020,497,275,NA,90,18,NA,587,293,NA,225
324,ND- MINOT,04-01-2020,565,337,NA,135,13,NA,700,350,NA,2250
325,OH- AKRON,04-01-2020,2336,1195,NA,90,18,NA,2426,1213,NA,1350
326,OH- CANTON,04-01-2020,2055,1045,NA,60,12,NA,2115,1057,NA,1575
327,OH- CINCINNATI,04-01-2020,4764,2388,NA,30,9,NA,4794,2397,NA,225
328,OH- CLEVELAND,04-01-2020,8721,4382,NA,105,31,NA,8826,4413,NA,675
329,OH- COLUMBUS,04-01-2020,8865,4450,NA,90,27,NA,8955,4477,NA,2250
330,OH- DAYTON,04-01-2020,3223,1625,NA,45,9,NA,3268,1634,NA,225
331,OH- ELYRIA,04-01-2020,710,358,NA,15,4,NA,725,362,NA,1350
332,OH- KETTERING,04-01-2020,1006,533,NA,150,45,NA,1156,578,NA,1125
334,OH- TOLEDO,04-01-2020,4099,2067,NA,90,27,NA,4189,2094,NA,900
335,OH- YOUNGSTOWN,04-01-2020,2525,1293,NA,75,7,NA,2600,1300,NA,450
336,OK- LAWTON,04-01-2020,683,350,NA,30,6,NA,713,356,NA,1800
339,OK- OKLAHOMA CITY,04-01-2020,6535,3286,NA,45,4,NA,6580,3290,NA,2025
340,OK- TULSA,04-01-2020,4872,2481,NA,150,30,NA,5022,2511,NA,1800
341,OR- BEND,04-01-2020,255,187,NA,150,15,NA,405,202,NA,1575
342,OR- EUGENE,04-01-2020,1160,584,NA,15,3,NA,1175,587,NA,675
343,OR- MEDFORD,04-01-2020,875,473,NA,90,9,NA,965,482,NA,675
344,OR- PORTLAND,04-01-2020,5176,2612,NA,60,6,NA,5236,2618,NA,225
345,OR- SALEM,04-01-2020,301,178,NA,135,40,NA,436,218,NA,225
346,PA- ALLENTOWN,04-01-2020,3082,1556,NA,75,22,NA,3157,1578,NA,2025
347,PA- ALTOONA,04-01-2020,605,329,NA,90,18,NA,695,347,NA,1125
350,PA- DANVILLE,04-01-2020,1399,735,NA,120,24,NA,1519,759,NA,450
351,PA- ERIE,04-01-2020,2076,1083,NA,150,30,NA,2226,1113,NA,675
352,PA- HARRISBURG,04-01-2020,2201,1127,NA,90,18,NA,2291,1145,NA,900
354,PA- JOHNSTOWN,04-01-2020,635,339,NA,105,31,NA,740,370,NA,450
355,PA- LANCASTER,04-01-2020,1161,589,NA,30,6,NA,1191,595,NA,1800
356,PA- PHILADELPHIA,04-01-2020,12364,6209,NA,90,18,NA,12454,6227,NA,225
357,PA- PITTSBURGH,04-01-2020,11582,5827,NA,90,9,NA,11672,5836,NA,1350
358,PA- READING,04-01-2020,1394,706,NA,30,6,NA,1424,712,NA,1800
359,PA- SAYRE,04-01-2020,456,232,NA,15,3,NA,471,235,NA,900
360,PA- SCRANTON,04-01-2020,762,417,NA,120,24,NA,882,441,NA,2025
362,PA- WILKES-BARRE,04-01-2020,550,306,NA,105,21,NA,655,327,NA,2250
363,PA- YORK,04-01-2020,816,414,NA,15,1,NA,831,415,NA,1800
364,RI- PROVIDENCE,04-01-2020,2997,1539,NA,135,27,NA,3132,1566,NA,1575
365,SC- CHARLESTON,04-01-2020,2947,1482,NA,30,6,NA,2977,1488,NA,450
366,SC- COLUMBIA,04-01-2020,3673,1852,NA,75,22,NA,3748,1874,NA,1800
367,SC- FLORENCE,04-01-2020,1206,630,NA,135,40,NA,1341,670,NA,900
368,SC- GREENVILLE,04-01-2020,2242,1166,NA,150,30,NA,2392,1196,NA,1800
369,SC- SPARTANBURG,04-01-2020,911,485,NA,150,45,NA,1061,530,NA,900
370,SD- RAPID CITY,04-01-2020,613,322,NA,75,22,NA,688,344,NA,900
371,SD- SIOUX FALLS,04-01-2020,2699,1372,NA,75,15,NA,2774,1387,NA,1350
373,TN- CHATTANOOGA,04-01-2020,2196,1111,NA,45,9,NA,2241,1120,NA,900
374,TN- JACKSON,04-01-2020,1215,662,NA,135,13,NA,1350,675,NA,2250
375,TN- JOHNSON CITY,04-01-2020,805,457,NA,135,13,NA,940,470,NA,1125
376,TN- KINGSPORT,04-01-2020,1911,978,NA,75,15,NA,1986,993,NA,450
377,TN- KNOXVILLE,04-01-2020,4100,2080,NA,75,7,NA,4175,2087,NA,900
379,TN- MEMPHIS,04-01-2020,6213,3128,NA,105,31,NA,6318,3159,NA,900
380,TN- NASHVILLE,04-01-2020,8539,4276,NA,15,1,NA,8554,4277,NA,1575
382,TX- ABILENE,04-01-2020,1238,646,NA,90,18,NA,1328,664,NA,2250
383,TX- AMARILLO,04-01-2020,1352,706,NA,150,45,NA,1502,751,NA,225
385,TX- AUSTIN,04-01-2020,3393,1718,NA,105,31,NA,3498,1749,NA,225
386,TX- BEAUMONT,04-01-2020,1265,675,NA,105,10,NA,1370,685,NA,1800
388,TX- BRYAN,04-01-2020,582,300,NA,30,6,NA,612,306,NA,2025
390,TX- CORPUS CHRISTI,04-01-2020,2022,1023,NA,30,3,NA,2052,1026,NA,675
391,TX- DALLAS,04-01-2020,12230,6118,NA,15,4,NA,12245,6122,NA,2025
393,TX- EL PASO,04-01-2020,2715,1363,NA,30,9,NA,2745,1372,NA,675
394,TX- FORT WORTH,04-01-2020,4932,2496,NA,75,7,NA,5007,2503,NA,1350
396,TX- HARLINGEN,04-01-2020,1328,700,NA,90,9,NA,1418,709,NA,450
397,TX- HOUSTON,04-01-2020,16946,8497,NA,120,36,NA,17066,8533,NA,1125
399,TX- LONGVIEW,04-01-2020,611,321,NA,75,22,NA,686,343,NA,450
400,TX- LUBBOCK,04-01-2020,2240,1180,NA,150,15,NA,2390,1195,NA,675
402,TX- MCALLEN,04-01-2020,1466,757,NA,120,36,NA,1586,793,NA,1125
406,TX- ODESSA,04-01-2020,1262,643,NA,30,3,NA,1292,646,NA,450
411,TX- SAN ANGELO,04-01-2020,567,331,NA,120,12,NA,687,343,NA,1575
412,TX- SAN ANTONIO,04-01-2020,7176,3606,NA,60,12,NA,7236,3618,NA,675
413,TX- TEMPLE,04-01-2020,879,457,NA,60,12,NA,939,469,NA,900
416,TX- TYLER,04-01-2020,1514,793,NA,90,9,NA,1604,802,NA,2250
417,TX- VICTORIA,04-01-2020,677,365,NA,90,18,NA,767,383,NA,2025
418,TX- WACO,04-01-2020,492,267,NA,105,31,NA,597,298,NA,2025
420,TX- WICHITA FALLS,04-01-2020,540,315,NA,150,30,NA,690,345,NA,1575
421,UT- OGDEN,04-01-2020,625,355,NA,105,10,NA,730,365,NA,675
422,UT- PROVO,04-01-2020,812,433,NA,90,18,NA,902,451,NA,1125
423,UT- SALT LAKE CITY,04-01-2020,3875,1968,NA,75,7,NA,3950,1975,NA,225
424,VT- BURLINGTON,04-01-2020,1554,786,NA,30,6,NA,1584,792,NA,225
426,VA- ARLINGTON,04-01-2020,2818,1424,NA,75,22,NA,2893,1446,NA,900
427,VA- CHARLOTTESVILLE,04-01-2020,1268,688,NA,135,13,NA,1403,701,NA,675
428,VA- LYNCHBURG,04-01-2020,602,331,NA,150,45,NA,752,376,NA,1125
429,VA- NEWPORT NEWS,04-01-2020,1049,551,NA,90,18,NA,1139,569,NA,2025
430,VA- NORFOLK,04-01-2020,2572,1326,NA,135,27,NA,2707,1353,NA,1125
431,VA- RICHMOND,04-01-2020,4655,2346,NA,45,4,NA,4700,2350,NA,1800
432,VA- ROANOKE,04-01-2020,2764,1388,NA,30,9,NA,2794,1397,NA,1575
435,VA- WINCHESTER,04-01-2020,903,463,NA,30,3,NA,933,466,NA,675
437,WA- EVERETT,04-01-2020,716,389,NA,105,21,NA,821,410,NA,1575
438,WA- OLYMPIA,04-01-2020,660,334,NA,15,3,NA,675,337,NA,1350
439,WA- SEATTLE,04-01-2020,5293,2706,NA,150,15,NA,5443,2721,NA,1800
440,WA- SPOKANE,04-01-2020,3699,1873,NA,60,6,NA,3759,1879,NA,2250
441,WA- TACOMA,04-01-2020,1167,595,NA,60,18,NA,1227,613,NA,1800
442,WA- YAKIMA,04-01-2020,489,271,NA,90,18,NA,579,289,NA,1575
443,WV- CHARLESTON,04-01-2020,2350,1197,NA,75,15,NA,2425,1212,NA,2250
444,WV- HUNTINGTON,04-01-2020,1500,780,NA,150,45,NA,1650,825,NA,225
445,WV- MORGANTOWN,04-01-2020,1688,874,NA,75,7,NA,1763,881,NA,1800
446,WI- APPLETON,04-01-2020,467,263,NA,150,45,NA,617,308,NA,675
447,WI- GREEN BAY,04-01-2020,1481,764,NA,120,36,NA,1601,800,NA,2025
448,WI- LA CROSSE,04-01-2020,940,473,NA,15,4,NA,955,477,NA,900
449,WI- MADISON,04-01-2020,2904,1473,NA,105,31,NA,3009,1504,NA,225
450,WI- MARSHFIELD,04-01-2020,1133,585,NA,45,4,NA,1178,589,NA,1125
451,WI- MILWAUKEE,04-01-2020,8160,4116,NA,90,9,NA,8250,4125,NA,675
303,NY- NEW YORK,04-01-2020,15441,7742,NA,105,31,NA,15546,7773,NA,2025
452,WI- NEENAH,04-01-2020,438,255,NA,120,24,NA,558,279,NA,900
