HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
259,MS- JACKSON,03-30-2020,4393,2214,NA,88,26,NA,4481,2240,NA,605
260,MS- MERIDIAN,03-30-2020,890,463,NA,88,26,NA,978,489,NA,484
261,MS- OXFORD,03-30-2020,594,306,NA,44,13,NA,638,319,NA,242
262,MS- TUPELO,03-30-2020,1542,789,NA,88,26,NA,1630,815,NA,726
263,MO- CAPE GIRARDEAU,03-30-2020,1005,509,NA,22,4,NA,1027,513,NA,968
264,MO- COLUMBIA,03-30-2020,1734,900,NA,110,22,NA,1844,922,NA,726
267,MO- JOPLIN,03-30-2020,943,476,NA,11,1,NA,954,477,NA,242
268,MO- KANSAS CITY,03-30-2020,7914,3961,NA,11,1,NA,7925,3962,NA,484
270,MO- SPRINGFIELD,03-30-2020,1904,968,NA,55,11,NA,1959,979,NA,968
273,MO- ST LOUIS,03-30-2020,12102,6081,NA,99,19,NA,12201,6100,NA,484
274,MT- BILLINGS,03-30-2020,2165,1100,NA,44,4,NA,2209,1104,NA,363
275,MT- GREAT FALLS,03-30-2020,761,394,NA,44,8,NA,805,402,NA,121
276,MT- MISSOULA,03-30-2020,1060,570,NA,99,9,NA,1159,579,NA,121
277,NE- LINCOLN,03-30-2020,1815,916,NA,22,2,NA,1837,918,NA,1210
278,NE- OMAHA,03-30-2020,5390,2726,NA,77,7,NA,5467,2733,NA,1210
279,NV- LAS VEGAS,03-30-2020,4005,2026,NA,77,15,NA,4082,2041,NA,484
280,NV- RENO,03-30-2020,1910,958,NA,11,2,NA,1921,960,NA,726
281,NH- LEBANON,03-30-2020,927,472,NA,44,13,NA,971,485,NA,726
282,NH- MANCHESTER,03-30-2020,1908,968,NA,66,19,NA,1974,987,NA,968
283,NJ- CAMDEN,03-30-2020,7932,3988,NA,55,5,NA,7987,3993,NA,605
284,NJ- HACKENSACK,03-30-2020,3718,1862,NA,11,2,NA,3729,1864,NA,363
285,NJ- MORRISTOWN,03-30-2020,1862,945,NA,66,19,NA,1928,964,NA,847
288,NJ- NEW BRUNSWICK,03-30-2020,2755,1382,NA,11,1,NA,2766,1383,NA,484
289,NJ- NEWARK,03-30-2020,4751,2397,NA,110,33,NA,4861,2430,NA,363
291,NJ- PATERSON,03-30-2020,1156,587,NA,22,2,NA,1178,589,NA,1089
292,NJ- RIDGEWOOD,03-30-2020,682,363,NA,110,33,NA,792,396,NA,363
293,NM- ALBUQUERQUE,03-30-2020,3337,1675,NA,22,4,NA,3359,1679,NA,847
295,NY- ALBANY,03-30-2020,4885,2460,NA,44,4,NA,4929,2464,NA,726
296,NY- BINGHAMTON,03-30-2020,874,459,NA,55,5,NA,929,464,NA,242
297,NY- BRONX,03-30-2020,3598,1806,NA,22,4,NA,3620,1810,NA,726
299,NY- BUFFALO,03-30-2020,3529,1784,NA,66,13,NA,3595,1797,NA,847
300,NY- ELMIRA,03-30-2020,1033,534,NA,44,4,NA,1077,538,NA,605
301,NY- EAST LONG ISLAND,03-30-2020,10895,5461,NA,44,8,NA,10939,5469,NA,968
304,NY- ROCHESTER,03-30-2020,2872,1463,NA,88,17,NA,2960,1480,NA,484
307,NY- SYRACUSE,03-30-2020,2803,1406,NA,22,6,NA,2825,1412,NA,484
308,NY- WHITE PLAINS,03-30-2020,2936,1478,NA,33,6,NA,2969,1484,NA,605
309,NC- ASHEVILLE,03-30-2020,1768,928,NA,110,11,NA,1878,939,NA,726
311,NC- CHARLOTTE,03-30-2020,5748,2892,NA,44,4,NA,5792,2896,NA,484
312,NC- DURHAM,03-30-2020,4540,2293,NA,77,15,NA,4617,2308,NA,1210
313,NC- GREENSBORO,03-30-2020,1695,878,NA,99,19,NA,1794,897,NA,968
314,NC- GREENVILLE,03-30-2020,2432,1247,NA,77,7,NA,2509,1254,NA,968
315,NC- HICKORY,03-30-2020,693,358,NA,55,16,NA,748,374,NA,242
318,NC- RALEIGH,03-30-2020,4213,2111,NA,22,6,NA,4235,2117,NA,242
319,NC- WILMINGTON,03-30-2020,1195,602,NA,22,6,NA,1217,608,NA,484
320,NC- WINSTON-SALEM,03-30-2020,3594,1833,NA,88,8,NA,3682,1841,NA,121
321,ND- BISMARCK,03-30-2020,750,402,NA,88,17,NA,838,419,NA,726
322,ND- FARGO MOORHEAD -MN,03-30-2020,2007,1008,NA,22,6,NA,2029,1014,NA,121
323,ND- GRAND FORKS,03-30-2020,499,276,NA,88,17,NA,587,293,NA,363
324,ND- MINOT,03-30-2020,667,341,NA,33,9,NA,700,350,NA,484
325,OH- AKRON,03-30-2020,2349,1206,NA,77,7,NA,2426,1213,NA,1210
326,OH- CANTON,03-30-2020,2038,1050,NA,77,7,NA,2115,1057,NA,484
327,OH- CINCINNATI,03-30-2020,4783,2394,NA,11,3,NA,4794,2397,NA,121
328,OH- CLEVELAND,03-30-2020,8727,4384,NA,99,29,NA,8826,4413,NA,363
329,OH- COLUMBUS,03-30-2020,8878,4470,NA,77,7,NA,8955,4477,NA,121
330,OH- DAYTON,03-30-2020,3191,1611,NA,77,23,NA,3268,1634,NA,726
331,OH- ELYRIA,03-30-2020,681,358,NA,44,4,NA,725,362,NA,484
332,OH- KETTERING,03-30-2020,1134,576,NA,22,2,NA,1156,578,NA,363
334,OH- TOLEDO,03-30-2020,4112,2087,NA,77,7,NA,4189,2094,NA,726
335,OH- YOUNGSTOWN,03-30-2020,2490,1267,NA,110,33,NA,2600,1300,NA,242
336,OK- LAWTON,03-30-2020,625,348,NA,88,8,NA,713,356,NA,363
339,OK- OKLAHOMA CITY,03-30-2020,6492,3264,NA,88,26,NA,6580,3290,NA,847
340,OK- TULSA,03-30-2020,4978,2498,NA,44,13,NA,5022,2511,NA,242
341,OR- BEND,03-30-2020,317,176,NA,88,26,NA,405,202,NA,484
342,OR- EUGENE,03-30-2020,1098,572,NA,77,15,NA,1175,587,NA,484
343,OR- MEDFORD,03-30-2020,932,476,NA,33,6,NA,965,482,NA,121
344,OR- PORTLAND,03-30-2020,5137,2609,NA,99,9,NA,5236,2618,NA,242
345,OR- SALEM,03-30-2020,425,216,NA,11,2,NA,436,218,NA,1089
346,PA- ALLENTOWN,03-30-2020,3113,1570,NA,44,8,NA,3157,1578,NA,121
347,PA- ALTOONA,03-30-2020,629,341,NA,66,6,NA,695,347,NA,1089
350,PA- DANVILLE,03-30-2020,1442,744,NA,77,15,NA,1519,759,NA,847
351,PA- ERIE,03-30-2020,2127,1094,NA,99,19,NA,2226,1113,NA,847
352,PA- HARRISBURG,03-30-2020,2203,1119,NA,88,26,NA,2291,1145,NA,726
354,PA- JOHNSTOWN,03-30-2020,630,359,NA,110,11,NA,740,370,NA,605
355,PA- LANCASTER,03-30-2020,1114,580,NA,77,15,NA,1191,595,NA,484
356,PA- PHILADELPHIA,03-30-2020,12443,6226,NA,11,1,NA,12454,6227,NA,1089
357,PA- PITTSBURGH,03-30-2020,11562,5803,NA,110,33,NA,11672,5836,NA,847
358,PA- READING,03-30-2020,1402,706,NA,22,6,NA,1424,712,NA,968
359,PA- SAYRE,03-30-2020,427,231,NA,44,4,NA,471,235,NA,1210
360,PA- SCRANTON,03-30-2020,794,433,NA,88,8,NA,882,441,NA,1089
362,PA- WILKES-BARRE,03-30-2020,611,319,NA,44,8,NA,655,327,NA,363
363,PA- YORK,03-30-2020,721,393,NA,110,22,NA,831,415,NA,363
364,RI- PROVIDENCE,03-30-2020,3066,1560,NA,66,6,NA,3132,1566,NA,1210
365,SC- CHARLESTON,03-30-2020,2878,1479,NA,99,9,NA,2977,1488,NA,968
366,SC- COLUMBIA,03-30-2020,3704,1870,NA,44,4,NA,3748,1874,NA,242
367,SC- FLORENCE,03-30-2020,1253,644,NA,88,26,NA,1341,670,NA,242
368,SC- GREENVILLE,03-30-2020,2381,1195,NA,11,1,NA,2392,1196,NA,242
369,SC- SPARTANBURG,03-30-2020,962,511,NA,99,19,NA,1061,530,NA,121
370,SD- RAPID CITY,03-30-2020,589,335,NA,99,9,NA,688,344,NA,1210
371,SD- SIOUX FALLS,03-30-2020,2730,1383,NA,44,4,NA,2774,1387,NA,968
373,TN- CHATTANOOGA,03-30-2020,2131,1109,NA,110,11,NA,2241,1120,NA,363
374,TN- JACKSON,03-30-2020,1295,664,NA,55,11,NA,1350,675,NA,242
375,TN- JOHNSON CITY,03-30-2020,863,455,NA,77,15,NA,940,470,NA,726
376,TN- KINGSPORT,03-30-2020,1909,978,NA,77,15,NA,1986,993,NA,968
377,TN- KNOXVILLE,03-30-2020,4120,2076,NA,55,11,NA,4175,2087,NA,726
379,TN- MEMPHIS,03-30-2020,6252,3153,NA,66,6,NA,6318,3159,NA,968
380,TN- NASHVILLE,03-30-2020,8477,4262,NA,77,15,NA,8554,4277,NA,1210
382,TX- ABILENE,03-30-2020,1284,660,NA,44,4,NA,1328,664,NA,484
383,TX- AMARILLO,03-30-2020,1480,749,NA,22,2,NA,1502,751,NA,605
385,TX- AUSTIN,03-30-2020,3432,1743,NA,66,6,NA,3498,1749,NA,121
386,TX- BEAUMONT,03-30-2020,1359,682,NA,11,3,NA,1370,685,NA,605
388,TX- BRYAN,03-30-2020,535,291,NA,77,15,NA,612,306,NA,726
390,TX- CORPUS CHRISTI,03-30-2020,1997,1015,NA,55,11,NA,2052,1026,NA,484
391,TX- DALLAS,03-30-2020,12223,6118,NA,22,4,NA,12245,6122,NA,968
393,TX- EL PASO,03-30-2020,2712,1363,NA,33,9,NA,2745,1372,NA,847
394,TX- FORT WORTH,03-30-2020,4908,2474,NA,99,29,NA,5007,2503,NA,968
396,TX- HARLINGEN,03-30-2020,1330,701,NA,88,8,NA,1418,709,NA,242
397,TX- HOUSTON,03-30-2020,17044,8531,NA,22,2,NA,17066,8533,NA,242
399,TX- LONGVIEW,03-30-2020,675,341,NA,11,2,NA,686,343,NA,242
400,TX- LUBBOCK,03-30-2020,2357,1192,NA,33,3,NA,2390,1195,NA,847
402,TX- MCALLEN,03-30-2020,1553,787,NA,33,6,NA,1586,793,NA,121
406,TX- ODESSA,03-30-2020,1248,642,NA,44,4,NA,1292,646,NA,605
411,TX- SAN ANGELO,03-30-2020,654,334,NA,33,9,NA,687,343,NA,484
412,TX- SAN ANTONIO,03-30-2020,7192,3614,NA,44,4,NA,7236,3618,NA,847
413,TX- TEMPLE,03-30-2020,840,440,NA,99,29,NA,939,469,NA,726
416,TX- TYLER,03-30-2020,1505,783,NA,99,19,NA,1604,802,NA,484
417,TX- VICTORIA,03-30-2020,701,370,NA,66,13,NA,767,383,NA,726
418,TX- WACO,03-30-2020,531,285,NA,66,13,NA,597,298,NA,121
420,TX- WICHITA FALLS,03-30-2020,635,329,NA,55,16,NA,690,345,NA,847
421,UT- OGDEN,03-30-2020,708,359,NA,22,6,NA,730,365,NA,605
422,UT- PROVO,03-30-2020,803,422,NA,99,29,NA,902,451,NA,1210
423,UT- SALT LAKE CITY,03-30-2020,3873,1968,NA,77,7,NA,3950,1975,NA,726
424,VT- BURLINGTON,03-30-2020,1551,786,NA,33,6,NA,1584,792,NA,1210
426,VA- ARLINGTON,03-30-2020,2849,1442,NA,44,4,NA,2893,1446,NA,968
427,VA- CHARLOTTESVILLE,03-30-2020,1337,682,NA,66,19,NA,1403,701,NA,363
428,VA- LYNCHBURG,03-30-2020,697,371,NA,55,5,NA,752,376,NA,484
429,VA- NEWPORT NEWS,03-30-2020,1062,554,NA,77,15,NA,1139,569,NA,484
430,VA- NORFOLK,03-30-2020,2663,1345,NA,44,8,NA,2707,1353,NA,242
431,VA- RICHMOND,03-30-2020,4623,2327,NA,77,23,NA,4700,2350,NA,605
432,VA- ROANOKE,03-30-2020,2783,1394,NA,11,3,NA,2794,1397,NA,726
435,VA- WINCHESTER,03-30-2020,878,455,NA,55,11,NA,933,466,NA,484
437,WA- EVERETT,03-30-2020,799,404,NA,22,6,NA,821,410,NA,726
438,WA- OLYMPIA,03-30-2020,642,328,NA,33,9,NA,675,337,NA,726
439,WA- SEATTLE,03-30-2020,5377,2702,NA,66,19,NA,5443,2721,NA,726
440,WA- SPOKANE,03-30-2020,3715,1875,NA,44,4,NA,3759,1879,NA,1089
441,WA- TACOMA,03-30-2020,1183,609,NA,44,4,NA,1227,613,NA,363
442,WA- YAKIMA,03-30-2020,491,281,NA,88,8,NA,579,289,NA,121
443,WV- CHARLESTON,03-30-2020,2326,1193,NA,99,19,NA,2425,1212,NA,1089
444,WV- HUNTINGTON,03-30-2020,1617,819,NA,33,6,NA,1650,825,NA,847
445,WV- MORGANTOWN,03-30-2020,1664,862,NA,99,19,NA,1763,881,NA,605
446,WI- APPLETON,03-30-2020,551,289,NA,66,19,NA,617,308,NA,242
447,WI- GREEN BAY,03-30-2020,1590,799,NA,11,1,NA,1601,800,NA,1210
448,WI- LA CROSSE,03-30-2020,856,448,NA,99,29,NA,955,477,NA,363
449,WI- MADISON,03-30-2020,2998,1501,NA,11,3,NA,3009,1504,NA,121
450,WI- MARSHFIELD,03-30-2020,1112,583,NA,66,6,NA,1178,589,NA,1089
451,WI- MILWAUKEE,03-30-2020,8206,4112,NA,44,13,NA,8250,4125,NA,968
303,NY- NEW YORK,03-30-2020,15458,7765,NA,88,8,NA,15546,7773,NA,363
452,WI- NEENAH,03-30-2020,448,268,NA,110,11,NA,558,279,NA,968
456,WI- WAUSAU,03-30-2020,499,269,NA,66,13,NA,565,282,NA,121
457,WY- CASPER,03-30-2020,657,342,NA,44,8,NA,701,350,NA,484
