HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
103,CO- DENVER,05-15-2020,4571,2347,NA,206,41,NA,4777,2388,NA,74263
104,CO- FORT COLLINS,05-15-2020,536,289,NA,103,30,NA,639,319,NA,95481
105,CO- GRAND JUNCTION,05-15-2020,0,87,NA,1030,309,NA,792,396,NA,10609
106,CO- GREELEY,05-15-2020,159,203,NA,618,185,NA,777,388,NA,84872
107,CO- PUEBLO,05-15-2020,489,307,NA,309,92,NA,798,399,NA,10609
109,CT- BRIDGEPORT,05-15-2020,974,631,NA,721,216,NA,1695,847,NA,31827
110,CT- HARTFORD,05-15-2020,2226,1422,NA,1030,206,NA,3256,1628,NA,63654
111,CT- NEW HAVEN,05-15-2020,3234,1741,NA,618,185,NA,3852,1926,NA,53045
112,DE- WILMINGTON,05-15-2020,1553,870,NA,309,61,NA,1862,931,NA,63654
113,DC- WASHINGTON,05-15-2020,5180,2683,NA,309,61,NA,5489,2744,NA,95481
115,FL- BRADENTON,05-15-2020,297,313,NA,412,41,NA,709,354,NA,63654
116,FL- CLEARWATER,05-15-2020,1328,788,NA,309,30,NA,1637,818,NA,31827
118,FL- FORT LAUDERDALE,05-15-2020,7772,4071,NA,927,278,NA,8699,4349,NA,95481
119,FL- FORT MYERS,05-15-2020,3723,1883,NA,103,30,NA,3826,1913,NA,42436
120,FL- GAINESVILLE,05-15-2020,1429,797,NA,412,123,NA,1841,920,NA,31827
122,FL- HUDSON,05-15-2020,840,585,NA,412,41,NA,1252,626,NA,84872
123,FL- JACKSONVILLE,05-15-2020,4500,2333,NA,412,123,NA,4912,2456,NA,53045
124,FL- LAKELAND,05-15-2020,656,452,NA,412,82,NA,1068,534,NA,63654
127,FL- MIAMI,05-15-2020,10061,5175,NA,721,216,NA,10782,5391,NA,53045
129,FL- OCALA,05-15-2020,1265,674,NA,103,10,NA,1368,684,NA,53045
130,FL- ORLANDO,05-15-2020,10155,5119,NA,206,61,NA,10361,5180,NA,42436
131,FL- ORMOND BEACH,05-15-2020,933,755,NA,721,72,NA,1654,827,NA,42436
133,FL- PANAMA CITY,05-15-2020,355,240,NA,309,92,NA,664,332,NA,31827
134,FL- PENSACOLA,05-15-2020,1731,989,NA,618,185,NA,2349,1174,NA,53045
137,FL- SARASOTA,05-15-2020,1033,681,NA,412,41,NA,1445,722,NA,74263
139,FL- ST PETERSBURG,05-15-2020,568,696,NA,1030,103,NA,1598,799,NA,10609
140,FL- TALLAHASSEE,05-15-2020,1976,1132,NA,721,216,NA,2697,1348,NA,95481
141,FL- TAMPA,05-15-2020,3642,2069,NA,618,61,NA,4260,2130,NA,74263
142,GA- ALBANY,05-15-2020,239,449,NA,824,82,NA,1063,531,NA,21218
144,GA- ATLANTA,05-15-2020,11876,5969,NA,103,20,NA,11979,5989,NA,10609
145,GA- AUGUSTA,05-15-2020,2043,1145,NA,412,82,NA,2455,1227,NA,10609
146,GA- COLUMBUS,05-15-2020,847,547,NA,412,82,NA,1259,629,NA,53045
147,GA- MACON,05-15-2020,1927,1026,NA,309,92,NA,2236,1118,NA,21218
148,GA- ROME,05-15-2020,320,284,NA,412,82,NA,732,366,NA,63654
149,GA- SAVANNAH,05-15-2020,1131,844,NA,927,185,NA,2058,1029,NA,106090
151,ID- BOISE,05-15-2020,1150,946,NA,927,92,NA,2077,1038,NA,95481
152,ID- IDAHO FALLS,05-15-2020,49,107,NA,412,123,NA,461,230,NA,63654
154,IL- AURORA,05-15-2020,0,0,NA,927,278,NA,527,263,NA,42436
155,IL- BLUE ISLAND,05-15-2020,1918,1145,NA,618,123,NA,2536,1268,NA,74263
156,IL- CHICAGO,05-15-2020,8045,4126,NA,515,154,NA,8560,4280,NA,106090
158,IL- ELGIN,05-15-2020,56,337,NA,1030,206,NA,1086,543,NA,10609
161,IL- EVANSTON,05-15-2020,1592,961,NA,824,247,NA,2416,1208,NA,106090
163,IL- HINSDALE,05-15-2020,482,365,NA,618,185,NA,1100,550,NA,42436
164,IL- JOLIET,05-15-2020,708,540,NA,618,123,NA,1326,663,NA,106090
166,IL- MELROSE PARK,05-15-2020,2167,1455,NA,927,92,NA,3094,1547,NA,42436
170,IL- PEORIA,05-15-2020,1138,785,NA,721,144,NA,1859,929,NA,42436
171,IL- ROCKFORD,05-15-2020,501,662,NA,1030,103,NA,1531,765,NA,106090
172,IL- SPRINGFIELD,05-15-2020,1721,1108,NA,824,164,NA,2545,1272,NA,10609
173,IL- URBANA,05-15-2020,730,489,NA,309,30,NA,1039,519,NA,53045
175,IL- BLOOMINGTON,05-15-2020,0,0,NA,927,278,NA,267,133,NA,10609
179,IN- EVANSVILLE,05-15-2020,1118,930,NA,927,92,NA,2045,1022,NA,31827
180,IN- FORT WAYNE,05-15-2020,2109,1086,NA,103,20,NA,2212,1106,NA,84872
181,IN- GARY,05-15-2020,1094,712,NA,412,41,NA,1506,753,NA,42436
183,IN- INDIANAPOLIS,05-15-2020,5490,2930,NA,927,278,NA,6417,3208,NA,74263
184,IN- LAFAYETTE,05-15-2020,535,329,NA,206,41,NA,741,370,NA,95481
185,IN- MUNCIE,05-15-2020,0,117,NA,927,92,NA,419,209,NA,74263
186,IN- MUNSTER,05-15-2020,227,299,NA,927,278,NA,1154,577,NA,10609
187,IN- SOUTH BEND,05-15-2020,808,548,NA,721,216,NA,1529,764,NA,106090
188,IN- TERRE HAUTE,05-15-2020,24,218,NA,515,51,NA,539,269,NA,106090
190,IA- CEDAR RAPIDS,05-15-2020,498,497,NA,618,61,NA,1116,558,NA,63654
191,IA- DAVENPORT,05-15-2020,1605,1050,NA,618,61,NA,2223,1111,NA,95481
192,IA- DES MOINES,05-15-2020,3190,1636,NA,103,10,NA,3293,1646,NA,10609
193,IA- DUBUQUE,05-15-2020,0,128,NA,721,144,NA,545,272,NA,63654
194,IA- IOWA CITY,05-15-2020,1840,951,NA,103,20,NA,1943,971,NA,74263
195,IA- MASON CITY,05-15-2020,424,274,NA,309,92,NA,733,366,NA,63654
196,IA- SIOUX CITY,05-15-2020,926,525,NA,206,41,NA,1132,566,NA,31827
197,IA- WATERLOO,05-15-2020,0,216,NA,1030,103,NA,639,319,NA,42436
200,KS- TOPEKA,05-15-2020,1444,763,NA,103,10,NA,1547,773,NA,63654
201,KS- WICHITA,05-15-2020,3920,2166,NA,1030,309,NA,4950,2475,NA,63654
203,KY- COVINGTON,05-15-2020,792,458,NA,309,92,NA,1101,550,NA,53045
204,KY- LEXINGTON,05-15-2020,4794,2521,NA,412,82,NA,5206,2603,NA,21218
205,KY- LOUISVILLE,05-15-2020,4507,2347,NA,309,61,NA,4816,2408,NA,63654
207,KY- OWENSBORO,05-15-2020,0,51,NA,618,185,NA,472,236,NA,42436
208,KY- PADUCAH,05-15-2020,1416,750,NA,206,61,NA,1622,811,NA,53045
209,LA- ALEXANDRIA,05-15-2020,270,423,NA,721,72,NA,991,495,NA,53045
210,LA- BATON ROUGE,05-15-2020,1759,1024,NA,721,216,NA,2480,1240,NA,10609
212,LA- HOUMA,05-15-2020,289,309,NA,412,41,NA,701,350,NA,53045
213,LA- LAFAYETTE,05-15-2020,1235,989,NA,927,92,NA,2162,1081,NA,63654
214,LA- LAKE CHARLES,05-15-2020,762,402,NA,103,30,NA,865,432,NA,95481
216,LA- METAIRIE,05-15-2020,0,299,NA,1030,206,NA,1011,505,NA,106090
217,LA- MONROE,05-15-2020,307,401,NA,618,61,NA,925,462,NA,21218
218,LA- NEW ORLEANS,05-15-2020,2322,1192,NA,103,20,NA,2425,1212,NA,95481
219,LA- SHREVEPORT,05-15-2020,1706,1162,NA,1030,206,NA,2736,1368,NA,95481
220,LA- SLIDELL,05-15-2020,0,67,NA,618,185,NA,504,252,NA,10609
221,ME- BANGOR,05-15-2020,163,267,NA,927,278,NA,1090,545,NA,95481
222,ME- PORTLAND,05-15-2020,2110,1209,NA,515,103,NA,2625,1312,NA,31827
223,MD- BALTIMORE,05-15-2020,6436,3342,NA,309,30,NA,6745,3372,NA,74263
225,MD- SALISBURY,05-15-2020,628,376,NA,309,92,NA,937,468,NA,106090
226,MD- TAKOMA PARK,05-15-2020,463,561,NA,824,82,NA,1287,643,NA,63654
227,MA- BOSTON,05-15-2020,10366,5431,NA,618,61,NA,10984,5492,NA,31827
230,MA- SPRINGFIELD,05-15-2020,1292,739,NA,309,61,NA,1601,800,NA,10609
231,MA- WORCESTER,05-15-2020,1539,801,NA,103,20,NA,1642,821,NA,74263
232,MI- ANN ARBOR,05-15-2020,2234,1426,NA,1030,206,NA,3264,1632,NA,74263
233,MI- DEARBORN,05-15-2020,1438,781,NA,206,41,NA,1644,822,NA,42436
234,MI- DETROIT,05-15-2020,3938,2185,NA,721,144,NA,4659,2329,NA,63654
235,MI- FLINT,05-15-2020,708,540,NA,618,123,NA,1326,663,NA,95481
236,MI- GRAND RAPIDS,05-15-2020,1794,1000,NA,515,154,NA,2309,1154,NA,42436
238,MI- KALAMAZOO,05-15-2020,447,429,NA,1030,309,NA,1477,738,NA,63654
239,MI- LANSING,05-15-2020,1020,613,NA,515,154,NA,1535,767,NA,10609
240,MI- MARQUETTE,05-15-2020,179,183,NA,309,61,NA,488,244,NA,74263
242,MI- MUSKEGON,05-15-2020,21,114,NA,515,154,NA,536,268,NA,63654
243,MI- PETOSKEY,05-15-2020,0,81,NA,927,92,NA,346,173,NA,21218
244,MI- PONTIAC,05-15-2020,978,531,NA,206,61,NA,1184,592,NA,31827
245,MI- ROYAL OAK,05-15-2020,1715,1136,NA,927,185,NA,2642,1321,NA,95481
246,MI- SAGINAW,05-15-2020,1684,925,NA,412,123,NA,2096,1048,NA,74263
248,MI- ST JOSEPH,05-15-2020,0,59,NA,927,92,NA,302,151,NA,63654
249,MI- TRAVERSE CITY,05-15-2020,0,69,NA,618,185,NA,509,254,NA,95481
250,MN- DULUTH,05-15-2020,544,396,NA,618,185,NA,1162,581,NA,53045
251,MN- MINNEAPOLIS,05-15-2020,7588,4165,NA,927,92,NA,8515,4257,NA,21218
253,MN- ROCHESTER,05-15-2020,2084,1145,NA,515,154,NA,2599,1299,NA,106090
254,MN- ST CLOUD,05-15-2020,0,189,NA,824,164,NA,707,353,NA,21218
256,MN- ST PAUL,05-15-2020,1873,1019,NA,412,123,NA,2285,1142,NA,95481
257,MS- GULFPORT,05-15-2020,567,366,NA,206,20,NA,773,386,NA,84872
258,MS- HATTIESBURG,05-15-2020,180,399,NA,1030,206,NA,1210,605,NA,10609
259,MS- JACKSON,05-15-2020,3657,2158,NA,824,82,NA,4481,2240,NA,21218
260,MS- MERIDIAN,05-15-2020,566,366,NA,412,123,NA,978,489,NA,84872
261,MS- OXFORD,05-15-2020,0,134,NA,927,185,NA,638,319,NA,21218
262,MS- TUPELO,05-15-2020,600,609,NA,1030,206,NA,1630,815,NA,106090
263,MO- CAPE GIRARDEAU,05-15-2020,203,266,NA,824,247,NA,1027,513,NA,42436
264,MO- COLUMBIA,05-15-2020,1741,892,NA,103,30,NA,1844,922,NA,10609
267,MO- JOPLIN,05-15-2020,0,271,NA,1030,206,NA,954,477,NA,53045
268,MO- KANSAS CITY,05-15-2020,7204,3818,NA,721,144,NA,7925,3962,NA,84872
270,MO- SPRINGFIELD,05-15-2020,1341,918,NA,618,61,NA,1959,979,NA,53045
273,MO- ST LOUIS,05-15-2020,11480,5956,NA,721,144,NA,12201,6100,NA,21218
274,MT- BILLINGS,05-15-2020,1488,960,NA,721,144,NA,2209,1104,NA,53045
275,MT- GREAT FALLS,05-15-2020,0,310,NA,927,92,NA,805,402,NA,42436
276,MT- MISSOULA,05-15-2020,850,487,NA,309,92,NA,1159,579,NA,84872
277,NE- LINCOLN,05-15-2020,1734,888,NA,103,30,NA,1837,918,NA,10609
278,NE- OMAHA,05-15-2020,4952,2682,NA,515,51,NA,5467,2733,NA,31827
279,NV- LAS VEGAS,05-15-2020,3155,1949,NA,927,92,NA,4082,2041,NA,10609
280,NV- RENO,05-15-2020,1715,940,NA,206,20,NA,1921,960,NA,63654
281,NH- LEBANON,05-15-2020,559,444,NA,412,41,NA,971,485,NA,31827
282,NH- MANCHESTER,05-15-2020,1562,946,NA,412,41,NA,1974,987,NA,63654
283,NJ- CAMDEN,05-15-2020,7060,3808,NA,927,185,NA,7987,3993,NA,74263
284,NJ- HACKENSACK,05-15-2020,3523,1803,NA,206,61,NA,3729,1864,NA,53045
285,NJ- MORRISTOWN,05-15-2020,1207,892,NA,721,72,NA,1928,964,NA,42436
288,NJ- NEW BRUNSWICK,05-15-2020,2148,1198,NA,618,185,NA,2766,1383,NA,42436
289,NJ- NEWARK,05-15-2020,4655,2389,NA,206,41,NA,4861,2430,NA,84872
291,NJ- PATERSON,05-15-2020,972,548,NA,206,41,NA,1178,589,NA,106090
292,NJ- RIDGEWOOD,05-15-2020,277,345,NA,515,51,NA,792,396,NA,42436
293,NM- ALBUQUERQUE,05-15-2020,2432,1401,NA,927,278,NA,3359,1679,NA,84872
295,NY- ALBANY,05-15-2020,4208,2392,NA,721,72,NA,4929,2464,NA,63654
296,NY- BINGHAMTON,05-15-2020,105,217,NA,824,247,NA,929,464,NA,84872
297,NY- BRONX,05-15-2020,2590,1501,NA,1030,309,NA,3620,1810,NA,63654
299,NY- BUFFALO,05-15-2020,2771,1550,NA,824,247,NA,3595,1797,NA,74263
300,NY- ELMIRA,05-15-2020,768,477,NA,309,61,NA,1077,538,NA,53045
301,NY- EAST LONG ISLAND,05-15-2020,10836,5449,NA,103,20,NA,10939,5469,NA,95481
304,NY- ROCHESTER,05-15-2020,2033,1202,NA,927,278,NA,2960,1480,NA,42436
307,NY- SYRACUSE,05-15-2020,2001,1330,NA,824,82,NA,2825,1412,NA,31827
308,NY- WHITE PLAINS,05-15-2020,2351,1361,NA,618,123,NA,2969,1484,NA,95481
309,NC- ASHEVILLE,05-15-2020,848,733,NA,1030,206,NA,1878,939,NA,95481
311,NC- CHARLOTTE,05-15-2020,5174,2835,NA,618,61,NA,5792,2896,NA,53045
312,NC- DURHAM,05-15-2020,3690,2030,NA,927,278,NA,4617,2308,NA,31827
313,NC- GREENSBORO,05-15-2020,1382,774,NA,412,123,NA,1794,897,NA,10609
314,NC- GREENVILLE,05-15-2020,2097,1213,NA,412,41,NA,2509,1254,NA,31827
315,NC- HICKORY,05-15-2020,233,220,NA,515,154,NA,748,374,NA,53045
318,NC- RALEIGH,05-15-2020,3617,1932,NA,618,185,NA,4235,2117,NA,84872
319,NC- WILMINGTON,05-15-2020,599,485,NA,618,123,NA,1217,608,NA,84872
320,NC- WINSTON-SALEM,05-15-2020,3476,1800,NA,206,41,NA,3682,1841,NA,53045
321,ND- BISMARCK,05-15-2020,426,378,NA,412,41,NA,838,419,NA,63654
322,ND- FARGO MOORHEAD -MN,05-15-2020,1102,922,NA,927,92,NA,2029,1014,NA,53045
323,ND- GRAND FORKS,05-15-2020,381,232,NA,206,61,NA,587,293,NA,10609
324,ND- MINOT,05-15-2020,82,289,NA,618,61,NA,700,350,NA,63654
325,OH- AKRON,05-15-2020,1602,1049,NA,824,164,NA,2426,1213,NA,31827
326,OH- CANTON,05-15-2020,1188,965,NA,927,92,NA,2115,1057,NA,53045
327,OH- CINCINNATI,05-15-2020,4485,2367,NA,309,30,NA,4794,2397,NA,42436
328,OH- CLEVELAND,05-15-2020,7899,4321,NA,927,92,NA,8826,4413,NA,106090
329,OH- COLUMBUS,05-15-2020,8131,4313,NA,824,164,NA,8955,4477,NA,10609
330,OH- DAYTON,05-15-2020,2753,1583,NA,515,51,NA,3268,1634,NA,10609
331,OH- ELYRIA,05-15-2020,4,290,NA,721,72,NA,725,362,NA,74263
332,OH- KETTERING,05-15-2020,744,496,NA,412,82,NA,1156,578,NA,21218
334,OH- TOLEDO,05-15-2020,3262,1816,NA,927,278,NA,4189,2094,NA,74263
335,OH- YOUNGSTOWN,05-15-2020,1570,991,NA,1030,309,NA,2600,1300,NA,53045
336,OK- LAWTON,05-15-2020,610,336,NA,103,20,NA,713,356,NA,42436
339,OK- OKLAHOMA CITY,05-15-2020,5550,2981,NA,1030,309,NA,6580,3290,NA,95481
340,OK- TULSA,05-15-2020,4198,2347,NA,824,164,NA,5022,2511,NA,42436
341,OR- BEND,05-15-2020,302,172,NA,103,30,NA,405,202,NA,95481
342,OR- EUGENE,05-15-2020,763,505,NA,412,82,NA,1175,587,NA,53045
343,OR- MEDFORD,05-15-2020,38,390,NA,927,92,NA,965,482,NA,21218
344,OR- PORTLAND,05-15-2020,4927,2526,NA,309,92,NA,5236,2618,NA,31827
345,OR- SALEM,05-15-2020,0,2,NA,721,216,NA,436,218,NA,106090
346,PA- ALLENTOWN,05-15-2020,2848,1517,NA,309,61,NA,3157,1578,NA,10609
347,PA- ALTOONA,05-15-2020,0,69,NA,927,278,NA,695,347,NA,31827
350,PA- DANVILLE,05-15-2020,1313,698,NA,206,61,NA,1519,759,NA,63654
351,PA- ERIE,05-15-2020,1299,928,NA,927,185,NA,2226,1113,NA,95481
352,PA- HARRISBURG,05-15-2020,2085,1125,NA,206,20,NA,2291,1145,NA,95481
354,PA- JOHNSTOWN,05-15-2020,0,61,NA,1030,309,NA,740,370,NA,42436
355,PA- LANCASTER,05-15-2020,367,513,NA,824,82,NA,1191,595,NA,53045
356,PA- PHILADELPHIA,05-15-2020,11939,6073,NA,515,154,NA,12454,6227,NA,21218
357,PA- PITTSBURGH,05-15-2020,10745,5558,NA,927,278,NA,11672,5836,NA,84872
358,PA- READING,05-15-2020,1218,692,NA,206,20,NA,1424,712,NA,53045
359,PA- SAYRE,05-15-2020,368,215,NA,103,20,NA,471,235,NA,42436
360,PA- SCRANTON,05-15-2020,470,359,NA,412,82,NA,882,441,NA,42436
362,PA- WILKES-BARRE,05-15-2020,449,286,NA,206,41,NA,655,327,NA,84872
363,PA- YORK,05-15-2020,625,354,NA,206,61,NA,831,415,NA,10609
364,RI- PROVIDENCE,05-15-2020,2205,1381,NA,927,185,NA,3132,1566,NA,95481
365,SC- CHARLESTON,05-15-2020,2462,1437,NA,515,51,NA,2977,1488,NA,21218
366,SC- COLUMBIA,05-15-2020,3027,1730,NA,721,144,NA,3748,1874,NA,53045
367,SC- FLORENCE,05-15-2020,1032,640,NA,309,30,NA,1341,670,NA,63654
368,SC- GREENVILLE,05-15-2020,1774,1073,NA,618,123,NA,2392,1196,NA,84872
369,SC- SPARTANBURG,05-15-2020,340,458,NA,721,72,NA,1061,530,NA,106090
370,SD- RAPID CITY,05-15-2020,70,283,NA,618,61,NA,688,344,NA,63654
371,SD- SIOUX FALLS,05-15-2020,2671,1357,NA,103,30,NA,2774,1387,NA,95481
373,TN- CHATTANOOGA,05-15-2020,1314,842,NA,927,278,NA,2241,1120,NA,74263
374,TN- JACKSON,05-15-2020,732,490,NA,618,185,NA,1350,675,NA,42436
375,TN- JOHNSON CITY,05-15-2020,13,285,NA,927,185,NA,940,470,NA,63654
376,TN- KINGSPORT,05-15-2020,1574,870,NA,412,123,NA,1986,993,NA,95481
377,TN- KNOXVILLE,05-15-2020,3557,1902,NA,618,185,NA,4175,2087,NA,53045
379,TN- MEMPHIS,05-15-2020,5700,3098,NA,618,61,NA,6318,3159,NA,95481
380,TN- NASHVILLE,05-15-2020,8348,4236,NA,206,41,NA,8554,4277,NA,74263
382,TX- ABILENE,05-15-2020,1122,644,NA,206,20,NA,1328,664,NA,84872
383,TX- AMARILLO,05-15-2020,1193,659,NA,309,92,NA,1502,751,NA,95481
385,TX- AUSTIN,05-15-2020,2880,1688,NA,618,61,NA,3498,1749,NA,10609
386,TX- BEAUMONT,05-15-2020,752,562,NA,618,123,NA,1370,685,NA,53045
388,TX- BRYAN,05-15-2020,509,276,NA,103,30,NA,612,306,NA,74263
390,TX- CORPUS CHRISTI,05-15-2020,1022,820,NA,1030,206,NA,2052,1026,NA,10609
391,TX- DALLAS,05-15-2020,12039,6081,NA,206,41,NA,12245,6122,NA,53045
393,TX- EL PASO,05-15-2020,1818,1094,NA,927,278,NA,2745,1372,NA,106090
394,TX- FORT WORTH,05-15-2020,4698,2442,NA,309,61,NA,5007,2503,NA,21218
396,TX- HARLINGEN,05-15-2020,1315,699,NA,103,10,NA,1418,709,NA,21218
397,TX- HOUSTON,05-15-2020,16757,8503,NA,309,30,NA,17066,8533,NA,84872
399,TX- LONGVIEW,05-15-2020,583,313,NA,103,30,NA,686,343,NA,95481
400,TX- LUBBOCK,05-15-2020,1875,1144,NA,515,51,NA,2390,1195,NA,95481
402,TX- MCALLEN,05-15-2020,1174,711,NA,412,82,NA,1586,793,NA,106090
406,TX- ODESSA,05-15-2020,262,440,NA,1030,206,NA,1292,646,NA,21218
411,TX- SAN ANGELO,05-15-2020,0,65,NA,927,278,NA,687,343,NA,21218
412,TX- SAN ANTONIO,05-15-2020,6824,3536,NA,412,82,NA,7236,3618,NA,63654
413,TX- TEMPLE,05-15-2020,321,408,NA,618,61,NA,939,469,NA,74263
416,TX- TYLER,05-15-2020,574,699,NA,1030,103,NA,1604,802,NA,95481
417,TX- VICTORIA,05-15-2020,252,332,NA,515,51,NA,767,383,NA,74263
418,TX- WACO,05-15-2020,0,113,NA,927,185,NA,597,298,NA,21218
420,TX- WICHITA FALLS,05-15-2020,381,284,NA,309,61,NA,690,345,NA,84872
421,UT- OGDEN,05-15-2020,215,262,NA,515,103,NA,730,365,NA,63654
422,UT- PROVO,05-15-2020,284,266,NA,618,185,NA,902,451,NA,95481
423,UT- SALT LAKE CITY,05-15-2020,2920,1769,NA,1030,206,NA,3950,1975,NA,31827
424,VT- BURLINGTON,05-15-2020,863,720,NA,721,72,NA,1584,792,NA,31827
426,VA- ARLINGTON,05-15-2020,1863,1240,NA,1030,206,NA,2893,1446,NA,84872
427,VA- CHARLOTTESVILLE,05-15-2020,373,598,NA,1030,103,NA,1403,701,NA,95481
428,VA- LYNCHBURG,05-15-2020,0,284,NA,927,92,NA,752,376,NA,95481
429,VA- NEWPORT NEWS,05-15-2020,727,528,NA,412,41,NA,1139,569,NA,84872
430,VA- NORFOLK,05-15-2020,1986,1281,NA,721,72,NA,2707,1353,NA,53045
431,VA- RICHMOND,05-15-2020,4494,2309,NA,206,41,NA,4700,2350,NA,95481
432,VA- ROANOKE,05-15-2020,1867,1119,NA,927,278,NA,2794,1397,NA,74263
435,VA- WINCHESTER,05-15-2020,830,436,NA,103,30,NA,933,466,NA,42436
437,WA- EVERETT,05-15-2020,409,369,NA,412,41,NA,821,410,NA,95481
438,WA- OLYMPIA,05-15-2020,0,28,NA,1030,309,NA,675,337,NA,31827
439,WA- SEATTLE,05-15-2020,4825,2598,NA,618,123,NA,5443,2721,NA,21218
440,WA- SPOKANE,05-15-2020,3347,1838,NA,412,41,NA,3759,1879,NA,95481
441,WA- TACOMA,05-15-2020,609,490,NA,618,123,NA,1227,613,NA,21218
442,WA- YAKIMA,05-15-2020,0,73,NA,721,216,NA,579,289,NA,31827
443,WV- CHARLESTON,05-15-2020,1807,1151,NA,618,61,NA,2425,1212,NA,84872
444,WV- HUNTINGTON,05-15-2020,1032,764,NA,618,61,NA,1650,825,NA,84872
445,WV- MORGANTOWN,05-15-2020,1660,871,NA,103,10,NA,1763,881,NA,31827
446,WI- APPLETON,05-15-2020,514,288,NA,103,20,NA,617,308,NA,63654
447,WI- GREEN BAY,05-15-2020,1395,739,NA,206,61,NA,1601,800,NA,53045
448,WI- LA CROSSE,05-15-2020,337,416,NA,618,61,NA,955,477,NA,84872
449,WI- MADISON,05-15-2020,2185,1422,NA,824,82,NA,3009,1504,NA,21218
450,WI- MARSHFIELD,05-15-2020,148,280,NA,1030,309,NA,1178,589,NA,63654
451,WI- MILWAUKEE,05-15-2020,7838,4084,NA,412,41,NA,8250,4125,NA,10609
