HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
207,KY- OWENSBORO,03-27-2020,427,227,NA,45,9,NA,472,236,NA,250
208,KY- PADUCAH,03-27-2020,1612,810,NA,10,1,NA,1622,811,NA,50
209,LA- ALEXANDRIA,03-27-2020,941,480,NA,50,15,NA,991,495,NA,25
210,LA- BATON ROUGE,03-27-2020,2440,1228,NA,40,12,NA,2480,1240,NA,250
212,LA- HOUMA,03-27-2020,671,344,NA,30,6,NA,701,350,NA,175
213,LA- LAFAYETTE,03-27-2020,2127,1074,NA,35,7,NA,2162,1081,NA,125
214,LA- LAKE CHARLES,03-27-2020,820,419,NA,45,13,NA,865,432,NA,125
216,LA- METAIRIE,03-27-2020,971,497,NA,40,8,NA,1011,505,NA,75
217,LA- MONROE,03-27-2020,895,453,NA,30,9,NA,925,462,NA,225
218,LA- NEW ORLEANS,03-27-2020,2405,1210,NA,20,2,NA,2425,1212,NA,250
219,LA- SHREVEPORT,03-27-2020,2706,1359,NA,30,9,NA,2736,1368,NA,175
220,LA- SLIDELL,03-27-2020,469,245,NA,35,7,NA,504,252,NA,175
221,ME- BANGOR,03-27-2020,1060,536,NA,30,9,NA,1090,545,NA,250
222,ME- PORTLAND,03-27-2020,2605,1308,NA,20,4,NA,2625,1312,NA,200
223,MD- BALTIMORE,03-27-2020,6730,3369,NA,15,3,NA,6745,3372,NA,125
225,MD- SALISBURY,03-27-2020,917,462,NA,20,6,NA,937,468,NA,25
226,MD- TAKOMA PARK,03-27-2020,1237,633,NA,50,10,NA,1287,643,NA,200
227,MA- BOSTON,03-27-2020,10949,5482,NA,35,10,NA,10984,5492,NA,175
230,MA- SPRINGFIELD,03-27-2020,1576,793,NA,25,7,NA,1601,800,NA,25
231,MA- WORCESTER,03-27-2020,1592,806,NA,50,15,NA,1642,821,NA,250
232,MI- ANN ARBOR,03-27-2020,3259,1632,NA,5,0,NA,3264,1632,NA,250
233,MI- DEARBORN,03-27-2020,1619,815,NA,25,7,NA,1644,822,NA,50
234,MI- DETROIT,03-27-2020,4619,2321,NA,40,8,NA,4659,2329,NA,250
235,MI- FLINT,03-27-2020,1296,654,NA,30,9,NA,1326,663,NA,100
236,MI- GRAND RAPIDS,03-27-2020,2269,1146,NA,40,8,NA,2309,1154,NA,200
238,MI- KALAMAZOO,03-27-2020,1432,734,NA,45,4,NA,1477,738,NA,150
239,MI- LANSING,03-27-2020,1495,759,NA,40,8,NA,1535,767,NA,125
240,MI- MARQUETTE,03-27-2020,473,243,NA,15,1,NA,488,244,NA,75
242,MI- MUSKEGON,03-27-2020,531,267,NA,5,1,NA,536,268,NA,100
243,MI- PETOSKEY,03-27-2020,326,171,NA,20,2,NA,346,173,NA,100
244,MI- PONTIAC,03-27-2020,1164,590,NA,20,2,NA,1184,592,NA,75
245,MI- ROYAL OAK,03-27-2020,2607,1311,NA,35,10,NA,2642,1321,NA,175
246,MI- SAGINAW,03-27-2020,2056,1040,NA,40,8,NA,2096,1048,NA,250
248,MI- ST JOSEPH,03-27-2020,277,146,NA,25,5,NA,302,151,NA,250
249,MI- TRAVERSE CITY,03-27-2020,474,251,NA,35,3,NA,509,254,NA,200
250,MN- DULUTH,03-27-2020,1147,578,NA,15,3,NA,1162,581,NA,225
251,MN- MINNEAPOLIS,03-27-2020,8465,4252,NA,50,5,NA,8515,4257,NA,25
253,MN- ROCHESTER,03-27-2020,2579,1295,NA,20,4,NA,2599,1299,NA,225
254,MN- ST CLOUD,03-27-2020,697,350,NA,10,3,NA,707,353,NA,25
256,MN- ST PAUL,03-27-2020,2235,1127,NA,50,15,NA,2285,1142,NA,225
257,MS- GULFPORT,03-27-2020,743,383,NA,30,3,NA,773,386,NA,50
258,MS- HATTIESBURG,03-27-2020,1170,601,NA,40,4,NA,1210,605,NA,25
259,MS- JACKSON,03-27-2020,4446,2237,NA,35,3,NA,4481,2240,NA,225
260,MS- MERIDIAN,03-27-2020,958,487,NA,20,2,NA,978,489,NA,150
261,MS- OXFORD,03-27-2020,628,317,NA,10,2,NA,638,319,NA,25
262,MS- TUPELO,03-27-2020,1620,812,NA,10,3,NA,1630,815,NA,175
263,MO- CAPE GIRARDEAU,03-27-2020,1017,510,NA,10,3,NA,1027,513,NA,75
264,MO- COLUMBIA,03-27-2020,1814,916,NA,30,6,NA,1844,922,NA,125
267,MO- JOPLIN,03-27-2020,904,472,NA,50,5,NA,954,477,NA,225
268,MO- KANSAS CITY,03-27-2020,7880,3949,NA,45,13,NA,7925,3962,NA,175
270,MO- SPRINGFIELD,03-27-2020,1909,964,NA,50,15,NA,1959,979,NA,75
273,MO- ST LOUIS,03-27-2020,12156,6087,NA,45,13,NA,12201,6100,NA,75
274,MT- BILLINGS,03-27-2020,2204,1103,NA,5,1,NA,2209,1104,NA,100
275,MT- GREAT FALLS,03-27-2020,760,389,NA,45,13,NA,805,402,NA,250
276,MT- MISSOULA,03-27-2020,1134,572,NA,25,7,NA,1159,579,NA,50
277,NE- LINCOLN,03-27-2020,1797,906,NA,40,12,NA,1837,918,NA,50
278,NE- OMAHA,03-27-2020,5457,2731,NA,10,2,NA,5467,2733,NA,250
279,NV- LAS VEGAS,03-27-2020,4057,2039,NA,25,2,NA,4082,2041,NA,200
280,NV- RENO,03-27-2020,1881,948,NA,40,12,NA,1921,960,NA,125
281,NH- LEBANON,03-27-2020,951,481,NA,20,4,NA,971,485,NA,100
282,NH- MANCHESTER,03-27-2020,1954,983,NA,20,4,NA,1974,987,NA,250
283,NJ- CAMDEN,03-27-2020,7982,3992,NA,5,1,NA,7987,3993,NA,225
284,NJ- HACKENSACK,03-27-2020,3714,1860,NA,15,4,NA,3729,1864,NA,175
285,NJ- MORRISTOWN,03-27-2020,1923,963,NA,5,1,NA,1928,964,NA,125
288,NJ- NEW BRUNSWICK,03-27-2020,2736,1380,NA,30,3,NA,2766,1383,NA,25
289,NJ- NEWARK,03-27-2020,4831,2424,NA,30,6,NA,4861,2430,NA,250
291,NJ- PATERSON,03-27-2020,1143,586,NA,35,3,NA,1178,589,NA,50
292,NJ- RIDGEWOOD,03-27-2020,752,384,NA,40,12,NA,792,396,NA,150
293,NM- ALBUQUERQUE,03-27-2020,3309,1674,NA,50,5,NA,3359,1679,NA,50
295,NY- ALBANY,03-27-2020,4889,2460,NA,40,4,NA,4929,2464,NA,100
296,NY- BINGHAMTON,03-27-2020,904,457,NA,25,7,NA,929,464,NA,175
297,NY- BRONX,03-27-2020,3575,1801,NA,45,9,NA,3620,1810,NA,250
299,NY- BUFFALO,03-27-2020,3545,1792,NA,50,5,NA,3595,1797,NA,50
300,NY- ELMIRA,03-27-2020,1027,523,NA,50,15,NA,1077,538,NA,125
301,NY- EAST LONG ISLAND,03-27-2020,10919,5467,NA,20,2,NA,10939,5469,NA,100
304,NY- ROCHESTER,03-27-2020,2915,1471,NA,45,9,NA,2960,1480,NA,175
307,NY- SYRACUSE,03-27-2020,2805,1408,NA,20,4,NA,2825,1412,NA,25
308,NY- WHITE PLAINS,03-27-2020,2949,1480,NA,20,4,NA,2969,1484,NA,250
309,NC- ASHEVILLE,03-27-2020,1868,936,NA,10,3,NA,1878,939,NA,125
311,NC- CHARLOTTE,03-27-2020,5762,2887,NA,30,9,NA,5792,2896,NA,100
312,NC- DURHAM,03-27-2020,4567,2298,NA,50,10,NA,4617,2308,NA,225
313,NC- GREENSBORO,03-27-2020,1779,893,NA,15,4,NA,1794,897,NA,75
314,NC- GREENVILLE,03-27-2020,2484,1247,NA,25,7,NA,2509,1254,NA,125
315,NC- HICKORY,03-27-2020,723,372,NA,25,2,NA,748,374,NA,125
318,NC- RALEIGH,03-27-2020,4195,2113,NA,40,4,NA,4235,2117,NA,50
319,NC- WILMINGTON,03-27-2020,1177,600,NA,40,8,NA,1217,608,NA,125
320,NC- WINSTON-SALEM,03-27-2020,3657,1836,NA,25,5,NA,3682,1841,NA,125
321,ND- BISMARCK,03-27-2020,828,418,NA,10,1,NA,838,419,NA,150
322,ND- FARGO MOORHEAD -MN,03-27-2020,1989,1002,NA,40,12,NA,2029,1014,NA,50
323,ND- GRAND FORKS,03-27-2020,557,287,NA,30,6,NA,587,293,NA,250
324,ND- MINOT,03-27-2020,675,345,NA,25,5,NA,700,350,NA,25
325,OH- AKRON,03-27-2020,2401,1206,NA,25,7,NA,2426,1213,NA,75
326,OH- CANTON,03-27-2020,2105,1056,NA,10,1,NA,2115,1057,NA,250
327,OH- CINCINNATI,03-27-2020,4764,2391,NA,30,6,NA,4794,2397,NA,100
328,OH- CLEVELAND,03-27-2020,8776,4408,NA,50,5,NA,8826,4413,NA,125
329,OH- COLUMBUS,03-27-2020,8910,4468,NA,45,9,NA,8955,4477,NA,75
330,OH- DAYTON,03-27-2020,3253,1630,NA,15,4,NA,3268,1634,NA,100
331,OH- ELYRIA,03-27-2020,685,354,NA,40,8,NA,725,362,NA,150
332,OH- KETTERING,03-27-2020,1151,578,NA,5,0,NA,1156,578,NA,175
334,OH- TOLEDO,03-27-2020,4164,2089,NA,25,5,NA,4189,2094,NA,125
335,OH- YOUNGSTOWN,03-27-2020,2565,1290,NA,35,10,NA,2600,1300,NA,25
336,OK- LAWTON,03-27-2020,663,346,NA,50,10,NA,713,356,NA,250
339,OK- OKLAHOMA CITY,03-27-2020,6550,3281,NA,30,9,NA,6580,3290,NA,200
340,OK- TULSA,03-27-2020,5002,2505,NA,20,6,NA,5022,2511,NA,50
341,OR- BEND,03-27-2020,355,197,NA,50,5,NA,405,202,NA,225
342,OR- EUGENE,03-27-2020,1125,577,NA,50,10,NA,1175,587,NA,225
343,OR- MEDFORD,03-27-2020,955,481,NA,10,1,NA,965,482,NA,75
344,OR- PORTLAND,03-27-2020,5226,2615,NA,10,3,NA,5236,2618,NA,200
345,OR- SALEM,03-27-2020,386,213,NA,50,5,NA,436,218,NA,125
346,PA- ALLENTOWN,03-27-2020,3142,1577,NA,15,1,NA,3157,1578,NA,175
347,PA- ALTOONA,03-27-2020,690,346,NA,5,1,NA,695,347,NA,100
350,PA- DANVILLE,03-27-2020,1494,757,NA,25,2,NA,1519,759,NA,100
351,PA- ERIE,03-27-2020,2216,1110,NA,10,3,NA,2226,1113,NA,225
352,PA- HARRISBURG,03-27-2020,2286,1145,NA,5,0,NA,2291,1145,NA,175
354,PA- JOHNSTOWN,03-27-2020,695,361,NA,45,9,NA,740,370,NA,75
355,PA- LANCASTER,03-27-2020,1166,590,NA,25,5,NA,1191,595,NA,200
356,PA- PHILADELPHIA,03-27-2020,12404,6212,NA,50,15,NA,12454,6227,NA,125
357,PA- PITTSBURGH,03-27-2020,11632,5828,NA,40,8,NA,11672,5836,NA,225
358,PA- READING,03-27-2020,1374,707,NA,50,5,NA,1424,712,NA,175
359,PA- SAYRE,03-27-2020,436,228,NA,35,7,NA,471,235,NA,225
360,PA- SCRANTON,03-27-2020,847,431,NA,35,10,NA,882,441,NA,50
362,PA- WILKES-BARRE,03-27-2020,650,326,NA,5,1,NA,655,327,NA,125
363,PA- YORK,03-27-2020,801,409,NA,30,6,NA,831,415,NA,200
364,RI- PROVIDENCE,03-27-2020,3082,1556,NA,50,10,NA,3132,1566,NA,25
365,SC- CHARLESTON,03-27-2020,2932,1484,NA,45,4,NA,2977,1488,NA,25
366,SC- COLUMBIA,03-27-2020,3708,1870,NA,40,4,NA,3748,1874,NA,50
367,SC- FLORENCE,03-27-2020,1326,667,NA,15,3,NA,1341,670,NA,100
368,SC- GREENVILLE,03-27-2020,2342,1186,NA,50,10,NA,2392,1196,NA,200
369,SC- SPARTANBURG,03-27-2020,1031,527,NA,30,3,NA,1061,530,NA,75
370,SD- RAPID CITY,03-27-2020,663,339,NA,25,5,NA,688,344,NA,75
371,SD- SIOUX FALLS,03-27-2020,2754,1381,NA,20,6,NA,2774,1387,NA,150
373,TN- CHATTANOOGA,03-27-2020,2216,1118,NA,25,2,NA,2241,1120,NA,200
374,TN- JACKSON,03-27-2020,1305,662,NA,45,13,NA,1350,675,NA,100
375,TN- JOHNSON CITY,03-27-2020,910,461,NA,30,9,NA,940,470,NA,250
376,TN- KINGSPORT,03-27-2020,1966,987,NA,20,6,NA,1986,993,NA,150
377,TN- KNOXVILLE,03-27-2020,4170,2086,NA,5,1,NA,4175,2087,NA,200
379,TN- MEMPHIS,03-27-2020,6308,3158,NA,10,1,NA,6318,3159,NA,50
380,TN- NASHVILLE,03-27-2020,8549,4277,NA,5,0,NA,8554,4277,NA,25
382,TX- ABILENE,03-27-2020,1303,659,NA,25,5,NA,1328,664,NA,200
383,TX- AMARILLO,03-27-2020,1472,748,NA,30,3,NA,1502,751,NA,225
385,TX- AUSTIN,03-27-2020,3473,1744,NA,25,5,NA,3498,1749,NA,50
386,TX- BEAUMONT,03-27-2020,1320,670,NA,50,15,NA,1370,685,NA,75
388,TX- BRYAN,03-27-2020,572,302,NA,40,4,NA,612,306,NA,225
390,TX- CORPUS CHRISTI,03-27-2020,2047,1025,NA,5,1,NA,2052,1026,NA,125
391,TX- DALLAS,03-27-2020,12240,6121,NA,5,1,NA,12245,6122,NA,250
393,TX- EL PASO,03-27-2020,2720,1370,NA,25,2,NA,2745,1372,NA,150
394,TX- FORT WORTH,03-27-2020,4957,2493,NA,50,10,NA,5007,2503,NA,150
396,TX- HARLINGEN,03-27-2020,1368,704,NA,50,5,NA,1418,709,NA,50
397,TX- HOUSTON,03-27-2020,17051,8530,NA,15,3,NA,17066,8533,NA,250
399,TX- LONGVIEW,03-27-2020,666,341,NA,20,2,NA,686,343,NA,125
400,TX- LUBBOCK,03-27-2020,2355,1188,NA,35,7,NA,2390,1195,NA,25
402,TX- MCALLEN,03-27-2020,1581,792,NA,5,1,NA,1586,793,NA,200
406,TX- ODESSA,03-27-2020,1267,639,NA,25,7,NA,1292,646,NA,250
411,TX- SAN ANGELO,03-27-2020,637,338,NA,50,5,NA,687,343,NA,125
412,TX- SAN ANTONIO,03-27-2020,7201,3615,NA,35,3,NA,7236,3618,NA,125
413,TX- TEMPLE,03-27-2020,904,459,NA,35,10,NA,939,469,NA,100
416,TX- TYLER,03-27-2020,1564,790,NA,40,12,NA,1604,802,NA,225
417,TX- VICTORIA,03-27-2020,752,382,NA,15,1,NA,767,383,NA,150
418,TX- WACO,03-27-2020,572,293,NA,25,5,NA,597,298,NA,75
420,TX- WICHITA FALLS,03-27-2020,660,342,NA,30,3,NA,690,345,NA,25
421,UT- OGDEN,03-27-2020,715,364,NA,15,1,NA,730,365,NA,250
422,UT- PROVO,03-27-2020,872,442,NA,30,9,NA,902,451,NA,25
423,UT- SALT LAKE CITY,03-27-2020,3905,1962,NA,45,13,NA,3950,1975,NA,200
424,VT- BURLINGTON,03-27-2020,1544,780,NA,40,12,NA,1584,792,NA,250
426,VA- ARLINGTON,03-27-2020,2863,1437,NA,30,9,NA,2893,1446,NA,50
427,VA- CHARLOTTESVILLE,03-27-2020,1368,691,NA,35,10,NA,1403,701,NA,125
428,VA- LYNCHBURG,03-27-2020,732,372,NA,20,4,NA,752,376,NA,250
429,VA- NEWPORT NEWS,03-27-2020,1119,563,NA,20,6,NA,1139,569,NA,100
430,VA- NORFOLK,03-27-2020,2702,1352,NA,5,1,NA,2707,1353,NA,250
431,VA- RICHMOND,03-27-2020,4650,2340,NA,50,10,NA,4700,2350,NA,100
432,VA- ROANOKE,03-27-2020,2754,1385,NA,40,12,NA,2794,1397,NA,250
435,VA- WINCHESTER,03-27-2020,898,463,NA,35,3,NA,933,466,NA,150
437,WA- EVERETT,03-27-2020,806,407,NA,15,3,NA,821,410,NA,150
438,WA- OLYMPIA,03-27-2020,655,335,NA,20,2,NA,675,337,NA,150
439,WA- SEATTLE,03-27-2020,5403,2717,NA,40,4,NA,5443,2721,NA,25
440,WA- SPOKANE,03-27-2020,3744,1876,NA,15,3,NA,3759,1879,NA,150
441,WA- TACOMA,03-27-2020,1207,611,NA,20,2,NA,1227,613,NA,250
442,WA- YAKIMA,03-27-2020,539,285,NA,40,4,NA,579,289,NA,25
443,WV- CHARLESTON,03-27-2020,2385,1204,NA,40,8,NA,2425,1212,NA,25
444,WV- HUNTINGTON,03-27-2020,1605,816,NA,45,9,NA,1650,825,NA,200
445,WV- MORGANTOWN,03-27-2020,1758,880,NA,5,1,NA,1763,881,NA,25
446,WI- APPLETON,03-27-2020,572,304,NA,45,4,NA,617,308,NA,75
447,WI- GREEN BAY,03-27-2020,1551,795,NA,50,5,NA,1601,800,NA,25
448,WI- LA CROSSE,03-27-2020,905,472,NA,50,5,NA,955,477,NA,100
449,WI- MADISON,03-27-2020,2994,1503,NA,15,1,NA,3009,1504,NA,200
450,WI- MARSHFIELD,03-27-2020,1153,584,NA,25,5,NA,1178,589,NA,100
451,WI- MILWAUKEE,03-27-2020,8215,4115,NA,35,10,NA,8250,4125,NA,50
303,NY- NEW YORK,03-27-2020,15501,7764,NA,45,9,NA,15546,7773,NA,150
452,WI- NEENAH,03-27-2020,518,275,NA,40,4,NA,558,279,NA,200
456,WI- WAUSAU,03-27-2020,535,279,NA,30,3,NA,565,282,NA,100
457,WY- CASPER,03-27-2020,686,346,NA,15,4,NA,701,350,NA,200
