HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
193,IA- DUBUQUE,03-29-2020,491,262,NA,54,10,NA,545,272,NA,729
194,IA- IOWA CITY,03-29-2020,1853,944,NA,90,27,NA,1943,971,NA,324
195,IA- MASON CITY,03-29-2020,715,365,NA,18,1,NA,733,366,NA,405
196,IA- SIOUX CITY,03-29-2020,1069,554,NA,63,12,NA,1132,566,NA,162
197,IA- WATERLOO,03-29-2020,585,309,NA,54,10,NA,639,319,NA,405
200,KS- TOPEKA,03-29-2020,1520,768,NA,27,5,NA,1547,773,NA,729
201,KS- WICHITA,03-29-2020,4923,2473,NA,27,2,NA,4950,2475,NA,243
203,KY- COVINGTON,03-29-2020,1083,547,NA,18,3,NA,1101,550,NA,243
204,KY- LEXINGTON,03-29-2020,5188,2598,NA,18,5,NA,5206,2603,NA,405
205,KY- LOUISVILLE,03-29-2020,4789,2400,NA,27,8,NA,4816,2408,NA,648
207,KY- OWENSBORO,03-29-2020,418,220,NA,54,16,NA,472,236,NA,810
208,KY- PADUCAH,03-29-2020,1595,806,NA,27,5,NA,1622,811,NA,567
209,LA- ALEXANDRIA,03-29-2020,982,495,NA,9,0,NA,991,495,NA,405
210,LA- BATON ROUGE,03-29-2020,2462,1235,NA,18,5,NA,2480,1240,NA,81
212,LA- HOUMA,03-29-2020,647,334,NA,54,16,NA,701,350,NA,243
213,LA- LAFAYETTE,03-29-2020,2072,1063,NA,90,18,NA,2162,1081,NA,162
214,LA- LAKE CHARLES,03-29-2020,802,414,NA,63,18,NA,865,432,NA,729
216,LA- METAIRIE,03-29-2020,930,489,NA,81,16,NA,1011,505,NA,567
217,LA- MONROE,03-29-2020,853,441,NA,72,21,NA,925,462,NA,162
218,LA- NEW ORLEANS,03-29-2020,2362,1206,NA,63,6,NA,2425,1212,NA,729
219,LA- SHREVEPORT,03-29-2020,2709,1363,NA,27,5,NA,2736,1368,NA,486
220,LA- SLIDELL,03-29-2020,468,249,NA,36,3,NA,504,252,NA,486
221,ME- BANGOR,03-29-2020,1018,531,NA,72,14,NA,1090,545,NA,810
222,ME- PORTLAND,03-29-2020,2607,1309,NA,18,3,NA,2625,1312,NA,243
223,MD- BALTIMORE,03-29-2020,6718,3367,NA,27,5,NA,6745,3372,NA,405
225,MD- SALISBURY,03-29-2020,910,460,NA,27,8,NA,937,468,NA,324
226,MD- TAKOMA PARK,03-29-2020,1233,633,NA,54,10,NA,1287,643,NA,162
227,MA- BOSTON,03-29-2020,10966,5489,NA,18,3,NA,10984,5492,NA,405
230,MA- SPRINGFIELD,03-29-2020,1547,784,NA,54,16,NA,1601,800,NA,324
231,MA- WORCESTER,03-29-2020,1633,820,NA,9,1,NA,1642,821,NA,162
232,MI- ANN ARBOR,03-29-2020,3246,1631,NA,18,1,NA,3264,1632,NA,405
233,MI- DEARBORN,03-29-2020,1608,812,NA,36,10,NA,1644,822,NA,162
234,MI- DETROIT,03-29-2020,4596,2311,NA,63,18,NA,4659,2329,NA,81
235,MI- FLINT,03-29-2020,1317,663,NA,9,0,NA,1326,663,NA,648
236,MI- GRAND RAPIDS,03-29-2020,2273,1147,NA,36,7,NA,2309,1154,NA,243
238,MI- KALAMAZOO,03-29-2020,1441,728,NA,36,10,NA,1477,738,NA,405
239,MI- LANSING,03-29-2020,1517,766,NA,18,1,NA,1535,767,NA,243
240,MI- MARQUETTE,03-29-2020,452,241,NA,36,3,NA,488,244,NA,162
242,MI- MUSKEGON,03-29-2020,491,259,NA,45,9,NA,536,268,NA,486
243,MI- PETOSKEY,03-29-2020,292,168,NA,54,5,NA,346,173,NA,648
244,MI- PONTIAC,03-29-2020,1166,589,NA,18,3,NA,1184,592,NA,567
245,MI- ROYAL OAK,03-29-2020,2588,1316,NA,54,5,NA,2642,1321,NA,405
246,MI- SAGINAW,03-29-2020,2033,1042,NA,63,6,NA,2096,1048,NA,810
248,MI- ST JOSEPH,03-29-2020,266,144,NA,36,7,NA,302,151,NA,486
249,MI- TRAVERSE CITY,03-29-2020,428,238,NA,81,16,NA,509,254,NA,81
250,MN- DULUTH,03-29-2020,1135,573,NA,27,8,NA,1162,581,NA,648
251,MN- MINNEAPOLIS,03-29-2020,8488,4255,NA,27,2,NA,8515,4257,NA,567
253,MN- ROCHESTER,03-29-2020,2545,1294,NA,54,5,NA,2599,1299,NA,567
254,MN- ST CLOUD,03-29-2020,626,329,NA,81,24,NA,707,353,NA,648
256,MN- ST PAUL,03-29-2020,2240,1133,NA,45,9,NA,2285,1142,NA,810
257,MS- GULFPORT,03-29-2020,701,365,NA,72,21,NA,773,386,NA,810
258,MS- HATTIESBURG,03-29-2020,1183,603,NA,27,2,NA,1210,605,NA,729
259,MS- JACKSON,03-29-2020,4436,2227,NA,45,13,NA,4481,2240,NA,648
260,MS- MERIDIAN,03-29-2020,933,480,NA,45,9,NA,978,489,NA,324
261,MS- OXFORD,03-29-2020,548,301,NA,90,18,NA,638,319,NA,567
262,MS- TUPELO,03-29-2020,1612,812,NA,18,3,NA,1630,815,NA,810
263,MO- CAPE GIRARDEAU,03-29-2020,991,506,NA,36,7,NA,1027,513,NA,486
264,MO- COLUMBIA,03-29-2020,1754,895,NA,90,27,NA,1844,922,NA,405
267,MO- JOPLIN,03-29-2020,864,468,NA,90,9,NA,954,477,NA,729
268,MO- KANSAS CITY,03-29-2020,7898,3954,NA,27,8,NA,7925,3962,NA,324
270,MO- SPRINGFIELD,03-29-2020,1950,977,NA,9,2,NA,1959,979,NA,324
273,MO- ST LOUIS,03-29-2020,12129,6093,NA,72,7,NA,12201,6100,NA,810
274,MT- BILLINGS,03-29-2020,2200,1104,NA,9,0,NA,2209,1104,NA,243
275,MT- GREAT FALLS,03-29-2020,760,393,NA,45,9,NA,805,402,NA,162
276,MT- MISSOULA,03-29-2020,1087,572,NA,72,7,NA,1159,579,NA,567
277,NE- LINCOLN,03-29-2020,1747,900,NA,90,18,NA,1837,918,NA,324
278,NE- OMAHA,03-29-2020,5377,2724,NA,90,9,NA,5467,2733,NA,486
279,NV- LAS VEGAS,03-29-2020,4046,2038,NA,36,3,NA,4082,2041,NA,324
280,NV- RENO,03-29-2020,1849,953,NA,72,7,NA,1921,960,NA,567
281,NH- LEBANON,03-29-2020,953,480,NA,18,5,NA,971,485,NA,243
282,NH- MANCHESTER,03-29-2020,1947,985,NA,27,2,NA,1974,987,NA,162
283,NJ- CAMDEN,03-29-2020,7897,3984,NA,90,9,NA,7987,3993,NA,486
284,NJ- HACKENSACK,03-29-2020,3675,1848,NA,54,16,NA,3729,1864,NA,162
285,NJ- MORRISTOWN,03-29-2020,1910,963,NA,18,1,NA,1928,964,NA,648
288,NJ- NEW BRUNSWICK,03-29-2020,2757,1382,NA,9,1,NA,2766,1383,NA,486
289,NJ- NEWARK,03-29-2020,4816,2421,NA,45,9,NA,4861,2430,NA,324
291,NJ- PATERSON,03-29-2020,1115,571,NA,63,18,NA,1178,589,NA,729
292,NJ- RIDGEWOOD,03-29-2020,729,378,NA,63,18,NA,792,396,NA,729
293,NM- ALBUQUERQUE,03-29-2020,3332,1674,NA,27,5,NA,3359,1679,NA,162
295,NY- ALBANY,03-29-2020,4857,2457,NA,72,7,NA,4929,2464,NA,810
296,NY- BINGHAMTON,03-29-2020,893,454,NA,36,10,NA,929,464,NA,567
297,NY- BRONX,03-29-2020,3557,1792,NA,63,18,NA,3620,1810,NA,81
299,NY- BUFFALO,03-29-2020,3550,1784,NA,45,13,NA,3595,1797,NA,243
300,NY- ELMIRA,03-29-2020,1005,517,NA,72,21,NA,1077,538,NA,729
301,NY- EAST LONG ISLAND,03-29-2020,10849,5442,NA,90,27,NA,10939,5469,NA,243
304,NY- ROCHESTER,03-29-2020,2870,1462,NA,90,18,NA,2960,1480,NA,567
307,NY- SYRACUSE,03-29-2020,2744,1396,NA,81,16,NA,2825,1412,NA,810
308,NY- WHITE PLAINS,03-29-2020,2906,1466,NA,63,18,NA,2969,1484,NA,648
309,NC- ASHEVILLE,03-29-2020,1842,932,NA,36,7,NA,1878,939,NA,162
311,NC- CHARLOTTE,03-29-2020,5783,2895,NA,9,1,NA,5792,2896,NA,810
312,NC- DURHAM,03-29-2020,4563,2298,NA,54,10,NA,4617,2308,NA,486
313,NC- GREENSBORO,03-29-2020,1740,887,NA,54,10,NA,1794,897,NA,810
314,NC- GREENVILLE,03-29-2020,2428,1238,NA,81,16,NA,2509,1254,NA,648
315,NC- HICKORY,03-29-2020,685,368,NA,63,6,NA,748,374,NA,81
318,NC- RALEIGH,03-29-2020,4217,2114,NA,18,3,NA,4235,2117,NA,810
319,NC- WILMINGTON,03-29-2020,1136,600,NA,81,8,NA,1217,608,NA,567
320,NC- WINSTON-SALEM,03-29-2020,3646,1831,NA,36,10,NA,3682,1841,NA,324
321,ND- BISMARCK,03-29-2020,784,403,NA,54,16,NA,838,419,NA,405
322,ND- FARGO MOORHEAD -MN,03-29-2020,2020,1012,NA,9,2,NA,2029,1014,NA,486
323,ND- GRAND FORKS,03-29-2020,578,293,NA,9,0,NA,587,293,NA,486
324,ND- MINOT,03-29-2020,655,341,NA,45,9,NA,700,350,NA,729
325,OH- AKRON,03-29-2020,2408,1208,NA,18,5,NA,2426,1213,NA,567
326,OH- CANTON,03-29-2020,2106,1056,NA,9,1,NA,2115,1057,NA,243
327,OH- CINCINNATI,03-29-2020,4740,2392,NA,54,5,NA,4794,2397,NA,243
328,OH- CLEVELAND,03-29-2020,8817,4413,NA,9,0,NA,8826,4413,NA,243
329,OH- COLUMBUS,03-29-2020,8874,4461,NA,81,16,NA,8955,4477,NA,162
330,OH- DAYTON,03-29-2020,3178,1625,NA,90,9,NA,3268,1634,NA,810
331,OH- ELYRIA,03-29-2020,653,341,NA,72,21,NA,725,362,NA,486
332,OH- KETTERING,03-29-2020,1111,565,NA,45,13,NA,1156,578,NA,405
334,OH- TOLEDO,03-29-2020,4144,2090,NA,45,4,NA,4189,2094,NA,405
335,OH- YOUNGSTOWN,03-29-2020,2510,1291,NA,90,9,NA,2600,1300,NA,324
336,OK- LAWTON,03-29-2020,704,354,NA,9,2,NA,713,356,NA,324
339,OK- OKLAHOMA CITY,03-29-2020,6517,3272,NA,63,18,NA,6580,3290,NA,648
340,OK- TULSA,03-29-2020,4986,2501,NA,36,10,NA,5022,2511,NA,162
341,OR- BEND,03-29-2020,396,201,NA,9,1,NA,405,202,NA,81
342,OR- EUGENE,03-29-2020,1130,583,NA,45,4,NA,1175,587,NA,729
343,OR- MEDFORD,03-29-2020,902,464,NA,63,18,NA,965,482,NA,405
344,OR- PORTLAND,03-29-2020,5173,2606,NA,63,12,NA,5236,2618,NA,405
345,OR- SALEM,03-29-2020,391,209,NA,45,9,NA,436,218,NA,81
346,PA- ALLENTOWN,03-29-2020,3103,1562,NA,54,16,NA,3157,1578,NA,486
347,PA- ALTOONA,03-29-2020,686,346,NA,9,1,NA,695,347,NA,324
350,PA- DANVILLE,03-29-2020,1438,735,NA,81,24,NA,1519,759,NA,405
351,PA- ERIE,03-29-2020,2217,1113,NA,9,0,NA,2226,1113,NA,243
352,PA- HARRISBURG,03-29-2020,2264,1137,NA,27,8,NA,2291,1145,NA,162
354,PA- JOHNSTOWN,03-29-2020,686,365,NA,54,5,NA,740,370,NA,324
355,PA- LANCASTER,03-29-2020,1182,595,NA,9,0,NA,1191,595,NA,486
356,PA- PHILADELPHIA,03-29-2020,12382,6206,NA,72,21,NA,12454,6227,NA,405
357,PA- PITTSBURGH,03-29-2020,11636,5829,NA,36,7,NA,11672,5836,NA,243
358,PA- READING,03-29-2020,1343,704,NA,81,8,NA,1424,712,NA,486
359,PA- SAYRE,03-29-2020,453,234,NA,18,1,NA,471,235,NA,729
360,PA- SCRANTON,03-29-2020,837,437,NA,45,4,NA,882,441,NA,810
362,PA- WILKES-BARRE,03-29-2020,628,322,NA,27,5,NA,655,327,NA,648
363,PA- YORK,03-29-2020,750,399,NA,81,16,NA,831,415,NA,567
364,RI- PROVIDENCE,03-29-2020,3078,1561,NA,54,5,NA,3132,1566,NA,324
365,SC- CHARLESTON,03-29-2020,2959,1483,NA,18,5,NA,2977,1488,NA,486
366,SC- COLUMBIA,03-29-2020,3730,1871,NA,18,3,NA,3748,1874,NA,243
367,SC- FLORENCE,03-29-2020,1296,657,NA,45,13,NA,1341,670,NA,243
368,SC- GREENVILLE,03-29-2020,2302,1187,NA,90,9,NA,2392,1196,NA,810
369,SC- SPARTANBURG,03-29-2020,1034,525,NA,27,5,NA,1061,530,NA,810
370,SD- RAPID CITY,03-29-2020,616,323,NA,72,21,NA,688,344,NA,729
371,SD- SIOUX FALLS,03-29-2020,2729,1378,NA,45,9,NA,2774,1387,NA,567
373,TN- CHATTANOOGA,03-29-2020,2214,1115,NA,27,5,NA,2241,1120,NA,729
374,TN- JACKSON,03-29-2020,1323,673,NA,27,2,NA,1350,675,NA,486
375,TN- JOHNSON CITY,03-29-2020,922,469,NA,18,1,NA,940,470,NA,162
376,TN- KINGSPORT,03-29-2020,1950,986,NA,36,7,NA,1986,993,NA,162
377,TN- KNOXVILLE,03-29-2020,4148,2079,NA,27,8,NA,4175,2087,NA,486
379,TN- MEMPHIS,03-29-2020,6237,3151,NA,81,8,NA,6318,3159,NA,567
380,TN- NASHVILLE,03-29-2020,8527,4275,NA,27,2,NA,8554,4277,NA,162
382,TX- ABILENE,03-29-2020,1265,646,NA,63,18,NA,1328,664,NA,81
383,TX- AMARILLO,03-29-2020,1430,730,NA,72,21,NA,1502,751,NA,810
385,TX- AUSTIN,03-29-2020,3471,1747,NA,27,2,NA,3498,1749,NA,648
386,TX- BEAUMONT,03-29-2020,1280,667,NA,90,18,NA,1370,685,NA,567
388,TX- BRYAN,03-29-2020,567,297,NA,45,9,NA,612,306,NA,567
390,TX- CORPUS CHRISTI,03-29-2020,1980,1019,NA,72,7,NA,2052,1026,NA,810
391,TX- DALLAS,03-29-2020,12164,6114,NA,81,8,NA,12245,6122,NA,486
393,TX- EL PASO,03-29-2020,2736,1370,NA,9,2,NA,2745,1372,NA,405
394,TX- FORT WORTH,03-29-2020,4917,2476,NA,90,27,NA,5007,2503,NA,729
396,TX- HARLINGEN,03-29-2020,1364,704,NA,54,5,NA,1418,709,NA,810
397,TX- HOUSTON,03-29-2020,17030,8526,NA,36,7,NA,17066,8533,NA,81
399,TX- LONGVIEW,03-29-2020,677,342,NA,9,1,NA,686,343,NA,648
400,TX- LUBBOCK,03-29-2020,2345,1186,NA,45,9,NA,2390,1195,NA,648
402,TX- MCALLEN,03-29-2020,1541,789,NA,45,4,NA,1586,793,NA,567
406,TX- ODESSA,03-29-2020,1211,638,NA,81,8,NA,1292,646,NA,729
411,TX- SAN ANGELO,03-29-2020,660,335,NA,27,8,NA,687,343,NA,324
412,TX- SAN ANTONIO,03-29-2020,7173,3606,NA,63,12,NA,7236,3618,NA,486
413,TX- TEMPLE,03-29-2020,921,466,NA,18,3,NA,939,469,NA,729
416,TX- TYLER,03-29-2020,1586,799,NA,18,3,NA,1604,802,NA,810
417,TX- VICTORIA,03-29-2020,686,359,NA,81,24,NA,767,383,NA,729
418,TX- WACO,03-29-2020,543,282,NA,54,16,NA,597,298,NA,81
420,TX- WICHITA FALLS,03-29-2020,663,340,NA,27,5,NA,690,345,NA,81
421,UT- OGDEN,03-29-2020,649,349,NA,81,16,NA,730,365,NA,567
422,UT- PROVO,03-29-2020,866,441,NA,36,10,NA,902,451,NA,324
423,UT- SALT LAKE CITY,03-29-2020,3860,1966,NA,90,9,NA,3950,1975,NA,81
424,VT- BURLINGTON,03-29-2020,1575,791,NA,9,1,NA,1584,792,NA,243
426,VA- ARLINGTON,03-29-2020,2812,1438,NA,81,8,NA,2893,1446,NA,324
427,VA- CHARLOTTESVILLE,03-29-2020,1367,694,NA,36,7,NA,1403,701,NA,81
428,VA- LYNCHBURG,03-29-2020,707,372,NA,45,4,NA,752,376,NA,243
429,VA- NEWPORT NEWS,03-29-2020,1094,556,NA,45,13,NA,1139,569,NA,810
430,VA- NORFOLK,03-29-2020,2680,1348,NA,27,5,NA,2707,1353,NA,648
431,VA- RICHMOND,03-29-2020,4673,2342,NA,27,8,NA,4700,2350,NA,162
432,VA- ROANOKE,03-29-2020,2740,1387,NA,54,10,NA,2794,1397,NA,567
435,VA- WINCHESTER,03-29-2020,861,459,NA,72,7,NA,933,466,NA,567
437,WA- EVERETT,03-29-2020,758,398,NA,63,12,NA,821,410,NA,648
438,WA- OLYMPIA,03-29-2020,630,324,NA,45,13,NA,675,337,NA,567
439,WA- SEATTLE,03-29-2020,5389,2716,NA,54,5,NA,5443,2721,NA,324
440,WA- SPOKANE,03-29-2020,3678,1863,NA,81,16,NA,3759,1879,NA,648
441,WA- TACOMA,03-29-2020,1164,601,NA,63,12,NA,1227,613,NA,405
442,WA- YAKIMA,03-29-2020,561,286,NA,18,3,NA,579,289,NA,648
443,WV- CHARLESTON,03-29-2020,2389,1209,NA,36,3,NA,2425,1212,NA,567
444,WV- HUNTINGTON,03-29-2020,1569,801,NA,81,24,NA,1650,825,NA,324
445,WV- MORGANTOWN,03-29-2020,1691,860,NA,72,21,NA,1763,881,NA,810
446,WI- APPLETON,03-29-2020,608,307,NA,9,1,NA,617,308,NA,567
447,WI- GREEN BAY,03-29-2020,1556,796,NA,45,4,NA,1601,800,NA,567
448,WI- LA CROSSE,03-29-2020,883,470,NA,72,7,NA,955,477,NA,324
449,WI- MADISON,03-29-2020,2919,1486,NA,90,18,NA,3009,1504,NA,324
450,WI- MARSHFIELD,03-29-2020,1160,586,NA,18,3,NA,1178,589,NA,648
451,WI- MILWAUKEE,03-29-2020,8169,4117,NA,81,8,NA,8250,4125,NA,648
303,NY- NEW YORK,03-29-2020,15510,7763,NA,36,10,NA,15546,7773,NA,243
452,WI- NEENAH,03-29-2020,504,263,NA,54,16,NA,558,279,NA,486
456,WI- WAUSAU,03-29-2020,547,277,NA,18,5,NA,565,282,NA,567
457,WY- CASPER,03-29-2020,683,345,NA,18,5,NA,701,350,NA,567
