HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
293,NM- ALBUQUERQUE,84,799,781,817,77.28,90.72,01-22-2020
295,NY- ALBANY,106,7504,7347,7661,97.52,114.48,01-22-2020
296,NY- BINGHAMTON,90,513,502,524,82.8,97.2,01-22-2020
297,NY- BRONX,127,10043,9839,10247,116.84,137.16,01-22-2020
299,NY- BUFFALO,87,1499,1467,1531,80.04,93.96,01-22-2020
300,NY- ELMIRA,85,341,334,348,78.2,91.8,01-22-2020
301,NY- EAST LONG ISLAND,132,33597,32909,34285,121.44,142.56,01-22-2020
304,NY- ROCHESTER,90,1682,1644,1720,82.8,97.2,01-22-2020
307,NY- SYRACUSE,86,1041,1020,1062,79.12,92.88,01-22-2020
308,NY- WHITE PLAINS,123,7575,7422,7728,113.16,132.84,01-22-2020
309,NC- ASHEVILLE,80,69,68,70,73.6,86.4,01-22-2020
311,NC- CHARLOTTE,83,1181,1154,1208,76.36,89.64,01-22-2020
312,NC- DURHAM,82,500,489,511,75.44,88.56,01-22-2020
313,NC- GREENSBORO,82,224,219,229,75.44,88.56,01-22-2020
314,NC- GREENVILLE,80,120,118,122,73.6,86.4,01-22-2020
315,NC- HICKORY,81,64,63,65,74.52,87.48,01-22-2020
318,NC- RALEIGH,84,1072,1049,1095,77.28,90.72,01-22-2020
319,NC- WILMINGTON,81,95,94,96,74.52,87.48,01-22-2020
320,NC- WINSTON-SALEM,81,287,280,294,74.52,87.48,01-22-2020
321,ND- BISMARCK,82,114,112,116,75.44,88.56,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,28,28,28,73.6,86.4,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,73.6,86.4,01-22-2020
324,ND- MINOT,80,32,32,32,73.6,86.4,01-22-2020
325,OH- AKRON,88,1051,1028,1074,80.96,95.04,01-22-2020
326,OH- CANTON,86,729,714,744,79.12,92.88,01-22-2020
327,OH- CINCINNATI,84,1176,1151,1201,77.28,90.72,01-22-2020
328,OH- CLEVELAND,87,3508,3431,3585,80.04,93.96,01-22-2020
329,OH- COLUMBUS,82,1322,1293,1351,75.44,88.56,01-22-2020
330,OH- DAYTON,82,426,416,436,75.44,88.56,01-22-2020
331,OH- ELYRIA,90,422,413,431,82.8,97.2,01-22-2020
332,OH- KETTERING,84,299,293,305,77.28,90.72,01-22-2020
334,OH- TOLEDO,83,777,760,794,76.36,89.64,01-22-2020
335,OH- YOUNGSTOWN,84,646,632,660,77.28,90.72,01-22-2020
336,OK- LAWTON,81,18,17,19,74.52,87.48,01-22-2020
339,OK- OKLAHOMA CITY,84,1682,1644,1720,77.28,90.72,01-22-2020
340,OK- TULSA,82,557,543,571,75.44,88.56,01-22-2020
341,OR- BEND,83,86,85,87,76.36,89.64,01-22-2020
342,OR- EUGENE,84,273,268,278,77.28,90.72,01-22-2020
343,OR- MEDFORD,82,116,114,118,75.44,88.56,01-22-2020
344,OR- PORTLAND,85,1474,1441,1507,78.2,91.8,01-22-2020
345,OR- SALEM,87,184,181,187,80.04,93.96,01-22-2020
346,PA- ALLENTOWN,92,2137,2091,2183,84.64,99.36,01-22-2020
347,PA- ALTOONA,80,4,4,4,73.6,86.4,01-22-2020
350,PA- DANVILLE,82,128,125,131,75.44,88.56,01-22-2020
351,PA- ERIE,81,153,150,156,74.52,87.48,01-22-2020
352,PA- HARRISBURG,84,553,541,565,77.28,90.72,01-22-2020
354,PA- JOHNSTOWN,80,10,10,10,73.6,86.4,01-22-2020
355,PA- LANCASTER,87,464,454,474,80.04,93.96,01-22-2020
356,PA- PHILADELPHIA,88,5840,5713,5967,80.96,95.04,01-22-2020
357,PA- PITTSBURGH,81,1021,997,1045,74.52,87.48,01-22-2020
358,PA- READING,86,539,528,550,79.12,92.88,01-22-2020
359,PA- SAYRE,85,106,104,108,78.2,91.8,01-22-2020
360,PA- SCRANTON,88,404,395,413,80.96,95.04,01-22-2020
362,PA- WILKES-BARRE,85,198,194,202,78.2,91.8,01-22-2020
363,PA- YORK,86,262,256,268,79.12,92.88,01-22-2020
365,SC- CHARLESTON,83,483,472,494,76.36,89.64,01-22-2020
366,SC- COLUMBIA,85,1036,1012,1060,78.2,91.8,01-22-2020
367,SC- FLORENCE,81,133,130,136,74.52,87.48,01-22-2020
368,SC- GREENVILLE,83,425,416,434,76.36,89.64,01-22-2020
369,SC- SPARTANBURG,82,130,127,133,75.44,88.56,01-22-2020
371,SD- SIOUX FALLS,81,221,216,226,74.52,87.48,01-22-2020
373,TN- CHATTANOOGA,81,189,185,193,74.52,87.48,01-22-2020
374,TN- JACKSON,80,8,8,8,73.6,86.4,01-22-2020
375,TN- JOHNSON CITY,80,16,16,16,73.6,86.4,01-22-2020
376,TN- KINGSPORT,80,14,14,14,73.6,86.4,01-22-2020
377,TN- KNOXVILLE,80,115,113,117,73.6,86.4,01-22-2020
379,TN- MEMPHIS,83,1002,978,1026,76.36,89.64,01-22-2020
380,TN- NASHVILLE,84,2108,2063,2153,77.28,90.72,01-22-2020
382,TX- ABILENE,80,0,0,0,73.6,86.4,01-22-2020
383,TX- AMARILLO,80,4,4,4,73.6,86.4,01-22-2020
385,TX- AUSTIN,85,1056,1033,1079,78.2,91.8,01-22-2020
386,TX- BEAUMONT,81,70,69,71,74.52,87.48,01-22-2020
388,TX- BRYAN,83,112,110,114,76.36,89.64,01-22-2020
390,TX- CORPUS CHRISTI,80,48,47,49,73.6,86.4,01-22-2020
391,TX- DALLAS,84,2697,2637,2757,77.28,90.72,01-22-2020
393,TX- EL PASO,81,205,201,209,74.52,87.48,01-22-2020
394,TX- FORT WORTH,84,1112,1088,1136,77.28,90.72,01-22-2020
396,TX- HARLINGEN,80,74,73,75,73.6,86.4,01-22-2020
397,TX- HOUSTON,83,2887,2822,2952,76.36,89.64,01-22-2020
399,TX- LONGVIEW,81,49,49,49,74.52,87.48,01-22-2020
400,TX- LUBBOCK,80,72,71,73,73.6,86.4,01-22-2020
402,TX- MCALLEN,80,59,58,60,73.6,86.4,01-22-2020
406,TX- ODESSA,80,25,24,26,73.6,86.4,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,73.6,86.4,01-22-2020
412,TX- SAN ANTONIO,86,2559,2504,2614,79.12,92.88,01-22-2020
413,TX- TEMPLE,83,175,171,179,76.36,89.64,01-22-2020
416,TX- TYLER,81,95,93,97,74.52,87.48,01-22-2020
417,TX- VICTORIA,80,15,15,15,73.6,86.4,01-22-2020
418,TX- WACO,84,130,127,133,77.28,90.72,01-22-2020
420,TX- WICHITA FALLS,80,42,42,42,73.6,86.4,01-22-2020
421,UT- OGDEN,84,165,162,168,77.28,90.72,01-22-2020
422,UT- PROVO,83,182,179,185,76.36,89.64,01-22-2020
423,UT- SALT LAKE CITY,82,584,571,597,75.44,88.56,01-22-2020
424,VT- BURLINGTON,86,615,602,628,79.12,92.88,01-22-2020
426,VA- ARLINGTON,280,40501,39807,41195,257.6,302.4,01-22-2020
427,VA- CHARLOTTESVILLE,81,110,107,113,74.52,87.48,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,73.6,86.4,01-22-2020
429,VA- NEWPORT NEWS,86,417,409,425,79.12,92.88,01-22-2020
430,VA- NORFOLK,83,564,552,576,76.36,89.64,01-22-2020
431,VA- RICHMOND,83,775,757,793,76.36,89.64,01-22-2020
432,VA- ROANOKE,80,0,0,0,73.6,86.4,01-22-2020
435,VA- WINCHESTER,280,13062,12839,13285,257.6,302.4,01-22-2020
437,WA- EVERETT,131,2471,2421,2521,120.52,141.48,01-22-2020
438,WA- OLYMPIA,105,938,918,958,96.6,113.4,01-22-2020
439,WA- SEATTLE,111,10010,9805,10215,102.12,119.88,01-22-2020
440,WA- SPOKANE,87,1586,1551,1621,80.04,93.96,01-22-2020
441,WA- TACOMA,119,2793,2735,2851,109.48,128.52,01-22-2020
442,WA- YAKIMA,92,403,395,411,84.64,99.36,01-22-2020
443,WV- CHARLESTON,280,33950,33368,34532,257.6,302.4,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,73.6,86.4,01-22-2020
445,WV- MORGANTOWN,279,14104,13681,14527,256.68,301.32,01-22-2020
446,WI- APPLETON,83,98,96,100,76.36,89.64,01-22-2020
447,WI- GREEN BAY,81,104,102,106,74.52,87.48,01-22-2020
448,WI- LA CROSSE,81,87,85,89,74.52,87.48,01-22-2020
449,WI- MADISON,87,1290,1263,1317,80.04,93.96,01-22-2020
450,WI- MARSHFIELD,81,49,48,50,74.52,87.48,01-22-2020
451,WI- MILWAUKEE,86,2890,2829,2951,79.12,92.88,01-22-2020
452,WI- NEENAH,84,124,122,126,77.28,90.72,01-22-2020
456,WI- WAUSAU,80,17,17,17,73.6,86.4,01-22-2020
457,WY- CASPER,81,71,70,72,74.52,87.48,01-22-2020
303,NY- NEW YORK,118,34779,34065,35493,108.56,127.44,01-22-2020
