HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
25,CA- BAKERSFIELD,82.4,42,38,64,80.61,89.49,42 [38 - 64],82.4% [80.61% - 89.49%],05-12-2020
31,CA- CHICO,82.76,7,6,15,80.0,97.34,7 [6 - 15],82.76% [80.0% - 97.34%],05-12-2020
33,CA- CONTRA COSTA CO.,95.41,149,133,206,84.09,133.42,149 [133 - 206],95.41% [84.09% - 133.42%],05-12-2020
43,CA- FRESNO,84.0,46,40,71,80.57,97.08,46 [40 - 71],84.0% [80.57% - 97.08%],05-12-2020
56,CA- LOS ANGELES,85.36,659,588,972,81.42,100.61,659 [588 - 972],85.36% [81.42% - 100.61%],05-12-2020
58,CA- MODESTO,89.27,77,69,115,82.27,116.24,77 [69 - 115],89.27% [82.27% - 116.24%],05-12-2020
62,CA- NAPA,89.93,28,25,39,81.89,114.54,28 [25 - 39],89.93% [81.89% - 114.54%],05-12-2020
65,CA- ALAMEDA CO.,93.68,221,198,306,83.67,126.79,221 [198 - 306],93.68% [83.67% - 126.79%],05-12-2020
69,CA- PALM SPR/RANCHO MIR.,84.21,21,19,31,81.04,96.05,21 [19 - 31],84.21% [81.04% - 96.05%],05-12-2020
73,CA- REDDING,84.47,21,19,34,81.02,98.67,21 [19 - 34],84.47% [81.02% - 98.67%],05-12-2020
77,CA- SACRAMENTO,91.49,271,242,386,82.84,121.62,271 [242 - 386],91.49% [82.84% - 121.62%],05-12-2020
78,CA- SALINAS,90.48,35,32,54,82.9,119.47,35 [32 - 54],90.48% [82.9% - 119.47%],05-12-2020
79,CA- SAN BERNARDINO,87.16,207,185,305,81.94,107.41,207 [185 - 305],87.16% [81.94% - 107.41%],05-12-2020
80,CA- SAN DIEGO,88.85,308,274,450,82.23,113.81,308 [274 - 450],88.85% [82.23% - 113.81%],05-12-2020
81,CA- SAN FRANCISCO,88.07,197,175,272,82.19,107.44,197 [175 - 272],88.07% [82.19% - 107.44%],05-12-2020
82,CA- SAN JOSE,96.96,245,219,336,84.53,137.24,245 [219 - 336],96.96% [84.53% - 137.24%],05-12-2020
83,CA- SAN LUIS OBISPO,88.17,14,13,24,82.41,114.87,14 [13 - 24],88.17% [82.41% - 114.87%],05-12-2020
85,CA- SAN MATEO CO.,89.29,117,105,162,82.52,111.23,117 [105 - 162],89.29% [82.52% - 111.23%],05-12-2020
86,CA- SANTA BARBARA,86.72,28,25,43,81.35,105.26,28 [25 - 43],86.72% [81.35% - 105.26%],05-12-2020
87,CA- SANTA CRUZ,100.38,30,26,45,84.74,151.03,30 [26 - 45],100.38% [84.74% - 151.03%],05-12-2020
89,CA- SANTA ROSA,86.71,56,50,81,81.72,103.97,56 [50 - 81],86.71% [81.72% - 103.97%],05-12-2020
91,CA- STOCKTON,93.44,70,63,98,83.2,127.79,70 [63 - 98],93.44% [83.2% - 127.79%],05-12-2020
96,CA- VENTURA,87.45,56,50,84,81.78,108.73,56 [50 - 84],87.45% [81.78% - 108.73%],05-12-2020
101,CO- BOULDER,96.38,35,32,44,84.0,119.58,35 [32 - 44],96.38% [84.0% - 119.58%],05-12-2020
102,CO- COLORADO SPRINGS,93.25,64,57,82,82.71,114.4,64 [57 - 82],93.25% [82.71% - 114.4%],05-12-2020
103,CO- DENVER,94.66,350,311,434,83.31,116.91,350 [311 - 434],94.66% [83.31% - 116.91%],05-12-2020
104,CO- FORT COLLINS,88.85,28,25,35,82.19,103.47,28 [25 - 35],88.85% [82.19% - 103.47%],05-12-2020
105,CO- GRAND JUNCTION,91.91,37,33,46,82.4,105.38,37 [33 - 46],91.91% [82.4% - 105.38%],05-12-2020
106,CO- GREELEY,90.46,35,32,45,82.45,105.35,35 [32 - 45],90.46% [82.45% - 105.35%],05-12-2020
107,CO- PUEBLO,82.33,7,6,10,80.0,86.89,7 [6 - 10],82.33% [80.0% - 86.89%],05-12-2020
109,CT- BRIDGEPORT,93.33,96,88,131,85.49,122.06,96 [88 - 131],93.33% [85.49% - 122.06%],05-12-2020
110,CT- HARTFORD,89.06,141,126,198,82.52,112.4,141 [126 - 198],89.06% [82.52% - 112.4%],05-12-2020
111,CT- NEW HAVEN,88.7,151,136,219,83.37,113.62,151 [136 - 219],88.7% [83.37% - 113.62%],05-12-2020
112,DE- WILMINGTON,90.55,95,87,118,84.08,105.24,95 [87 - 118],90.55% [84.08% - 105.24%],05-12-2020
113,DC- WASHINGTON,122.49,1233,1119,1430,97.45,165.22,1233 [1119 - 1430],122.49% [97.45% - 165.22%],05-12-2020
115,FL- BRADENTON,81.94,0,0,3,80.0,87.76,0 [0 - 3],81.94% [80.0% - 87.76%],05-12-2020
116,FL- CLEARWATER,81.1,7,7,11,80.49,85.07,7 [7 - 11],81.1% [80.49% - 85.07%],05-12-2020
118,FL- FORT LAUDERDALE,81.79,73,66,112,80.62,87.92,73 [66 - 112],81.79% [80.62% - 87.92%],05-12-2020
119,FL- FORT MYERS,81.25,21,20,35,80.44,86.53,21 [20 - 35],81.25% [80.44% - 86.53%],05-12-2020
120,FL- GAINESVILLE,80.83,7,6,11,80.0,84.24,7 [6 - 11],80.83% [80.0% - 84.24%],05-12-2020
122,FL- HUDSON,80.6,0,0,5,80.0,85.43,0 [0 - 5],80.6% [80.0% - 85.43%],05-12-2020
123,FL- JACKSONVILLE,81.11,21,20,39,80.31,85.94,21 [20 - 39],81.11% [80.31% - 85.94%],05-12-2020
124,FL- LAKELAND,81.46,1,1,5,80.84,85.81,1 [1 - 5],81.46% [80.84% - 85.81%],05-12-2020
127,FL- MIAMI,81.71,85,77,132,80.58,87.81,85 [77 - 132],81.71% [80.58% - 87.81%],05-12-2020
129,FL- OCALA,81.11,7,6,10,80.0,85.04,7 [6 - 10],81.11% [80.0% - 85.04%],05-12-2020
130,FL- ORLANDO,81.26,63,56,95,80.21,85.4,63 [56 - 95],81.26% [80.21% - 85.4%],05-12-2020
131,FL- ORMOND BEACH,80.54,0,0,4,80.0,83.57,0 [0 - 4],80.54% [80.0% - 83.57%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,82.26,0 [0 - 1],80.0% [80.0% - 82.26%],05-12-2020
134,FL- PENSACOLA,80.53,4,3,11,80.0,84.04,4 [3 - 11],80.53% [80.0% - 84.04%],05-12-2020
137,FL- SARASOTA,81.01,7,7,11,80.0,85.19,7 [7 - 11],81.01% [80.0% - 85.19%],05-12-2020
139,FL- ST PETERSBURG,80.92,0,0,4,80.38,84.26,0 [0 - 4],80.92% [80.38% - 84.26%],05-12-2020
140,FL- TALLAHASSEE,82.09,28,24,45,80.0,90.38,28 [24 - 45],82.09% [80.0% - 90.38%],05-12-2020
141,FL- TAMPA,81.32,21,20,36,80.33,85.82,21 [20 - 36],81.32% [80.33% - 85.82%],05-12-2020
142,GA- ALBANY,90.31,48,42,62,81.51,105.21,48 [42 - 62],90.31% [81.51% - 105.21%],05-12-2020
144,GA- ATLANTA,93.63,812,726,1130,83.67,126.26,812 [726 - 1130],93.63% [83.67% - 126.26%],05-12-2020
145,GA- AUGUSTA,81.97,24,19,38,80.0,88.02,24 [19 - 38],81.97% [80.0% - 88.02%],05-12-2020
146,GA- COLUMBUS,84.37,21,20,29,81.59,92.23,21 [20 - 29],84.37% [81.59% - 92.23%],05-12-2020
147,GA- MACON,81.55,14,12,38,80.0,94.76,14 [12 - 38],81.55% [80.0% - 94.76%],05-12-2020
148,GA- ROME,90.16,35,31,50,81.23,114.7,35 [31 - 50],90.16% [81.23% - 114.7%],05-12-2020
149,GA- SAVANNAH,82.71,21,19,36,81.12,91.61,21 [19 - 36],82.71% [81.12% - 91.61%],05-12-2020
151,ID- BOISE,80.97,7,6,11,80.0,83.9,7 [6 - 11],80.97% [80.0% - 83.9%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
154,IL- AURORA,130.41,135,122,165,95.37,203.15,135 [122 - 165],130.41% [95.37% - 203.15%],05-12-2020
155,IL- BLUE ISLAND,103.78,310,279,375,87.81,136.7,310 [279 - 375],103.78% [87.81% - 136.7%],05-12-2020
156,IL- CHICAGO,103.23,1042,937,1259,87.72,135.21,1042 [937 - 1259],103.23% [87.72% - 135.21%],05-12-2020
158,IL- ELGIN,135.68,312,281,379,98.97,213.89,312 [281 - 379],135.68% [98.97% - 213.89%],05-12-2020
161,IL- EVANSTON,113.28,414,373,501,91.09,159.3,414 [373 - 501],113.28% [91.09% - 159.3%],05-12-2020
163,IL- HINSDALE,115.66,201,181,244,91.45,165.73,201 [181 - 244],115.66% [91.45% - 165.73%],05-12-2020
164,IL- JOLIET,121.36,282,253,345,93.35,180.9,282 [253 - 345],121.36% [93.35% - 180.9%],05-12-2020
166,IL- MELROSE PARK,114.67,555,499,672,91.31,163.03,555 [499 - 672],114.67% [91.31% - 163.03%],05-12-2020
170,IL- PEORIA,90.31,99,88,134,82.15,110.5,99 [88 - 134],90.31% [82.15% - 110.5%],05-12-2020
171,IL- ROCKFORD,106.17,211,190,267,89.54,148.78,211 [190 - 267],106.17% [89.54% - 148.78%],05-12-2020
172,IL- SPRINGFIELD,86.59,91,79,127,80.47,102.4,91 [79 - 127],86.59% [80.47% - 102.4%],05-12-2020
173,IL- URBANA,87.77,42,37,63,81.15,109.16,42 [37 - 63],87.77% [81.15% - 109.16%],05-12-2020
175,IL- BLOOMINGTON,108.11,37,32,50,84.49,160.9,37 [32 - 50],108.11% [84.49% - 160.9%],05-12-2020
179,IN- EVANSVILLE,82.12,21,18,35,80.0,89.63,21 [18 - 35],82.12% [80.0% - 89.63%],05-12-2020
180,IN- FORT WAYNE,83.9,42,40,83,81.94,102.06,42 [40 - 83],83.9% [81.94% - 102.06%],05-12-2020
181,IN- GARY,120.07,313,282,384,93.55,175.55,313 [282 - 384],120.07% [93.55% - 175.55%],05-12-2020
183,IN- INDIANAPOLIS,98.0,584,511,810,82.74,138.24,584 [511 - 810],98.0% [82.74% - 138.24%],05-12-2020
184,IN- LAFAYETTE,88.46,28,24,43,80.0,109.82,28 [24 - 43],88.46% [80.0% - 109.82%],05-12-2020
185,IN- MUNCIE,90.29,21,18,27,80.0,109.59,21 [18 - 27],90.29% [80.0% - 109.59%],05-12-2020
186,IN- MUNSTER,113.68,197,179,242,92.39,159.72,197 [179 - 242],113.68% [92.39% - 159.72%],05-12-2020
187,IN- SOUTH BEND,91.59,84,77,117,84.25,115.78,84 [77 - 117],91.59% [84.25% - 115.78%],05-12-2020
188,IN- TERRE HAUTE,87.99,21,18,25,80.0,95.4,21 [18 - 25],87.99% [80.0% - 95.4%],05-12-2020
190,IA- CEDAR RAPIDS,100.05,117,104,144,84.48,131.34,117 [104 - 144],100.05% [84.48% - 131.34%],05-12-2020
191,IA- DAVENPORT,86.62,80,70,101,81.17,96.69,80 [70 - 101],86.62% [81.17% - 96.69%],05-12-2020
192,IA- DES MOINES,91.62,209,184,288,82.25,117.75,209 [184 - 288],91.62% [82.25% - 117.75%],05-12-2020
193,IA- DUBUQUE,93.26,35,32,43,82.75,108.99,35 [32 - 43],93.26% [82.75% - 108.99%],05-12-2020
194,IA- IOWA CITY,91.31,113,100,139,82.47,107.84,113 [100 - 139],91.31% [82.47% - 107.84%],05-12-2020
195,IA- MASON CITY,81.8,1,0,10,80.0,95.69,1 [0 - 10],81.8% [80.0% - 95.69%],05-12-2020
196,IA- SIOUX CITY,87.72,47,41,62,81.06,102.88,47 [41 - 62],87.72% [81.06% - 102.88%],05-12-2020
197,IA- WATERLOO,92.22,35,31,50,81.88,115.99,35 [31 - 50],92.22% [81.88% - 115.99%],05-12-2020
200,KS- TOPEKA,86.27,56,50,85,81.23,108.31,56 [50 - 85],86.27% [81.23% - 108.31%],05-12-2020
201,KS- WICHITA,83.57,100,87,150,80.75,94.24,100 [87 - 150],83.57% [80.75% - 94.24%],05-12-2020
203,KY- COVINGTON,87.26,35,31,49,80.0,102.8,35 [31 - 49],87.26% [80.0% - 102.8%],05-12-2020
204,KY- LEXINGTON,83.08,77,69,161,80.77,102.09,77 [69 - 161],83.08% [80.77% - 102.09%],05-12-2020
205,KY- LOUISVILLE,86.08,146,128,225,81.62,105.79,146 [128 - 225],86.08% [81.62% - 105.79%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,5,80.0,92.5,0 [0 - 5],80.0% [80.0% - 92.5%],05-12-2020
208,KY- PADUCAH,80.41,0,0,10,80.0,85.73,0 [0 - 10],80.41% [80.0% - 85.73%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,82.5,28,24,39,80.16,88.71,28 [24 - 39],82.5% [80.16% - 88.71%],05-12-2020
212,LA- HOUMA,83.3,5,5,9,80.0,88.84,5 [5 - 9],83.3% [80.0% - 88.84%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,5,80.0,82.96,0 [0 - 5],80.29% [80.0% - 82.96%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],05-12-2020
216,LA- METAIRIE,84.47,14,13,25,80.99,98.0,14 [13 - 25],84.47% [80.99% - 98.0%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,81.3,0 [0 - 0],80.0% [80.0% - 81.3%],05-12-2020
218,LA- NEW ORLEANS,83.28,30,27,44,80.74,91.46,30 [27 - 44],83.28% [80.74% - 91.46%],05-12-2020
219,LA- SHREVEPORT,80.45,0,0,3,80.0,81.61,0 [0 - 3],80.45% [80.0% - 81.61%],05-12-2020
220,LA- SLIDELL,91.49,28,24,34,80.6,109.17,28 [24 - 34],91.49% [80.6% - 109.17%],05-12-2020
221,ME- BANGOR,80.36,0,0,2,80.0,82.66,0 [0 - 2],80.36% [80.0% - 82.66%],05-12-2020
222,ME- PORTLAND,82.72,34,30,45,80.53,88.0,34 [30 - 45],82.72% [80.53% - 88.0%],05-12-2020
223,MD- BALTIMORE,111.19,1248,1119,1537,91.1,153.39,1248 [1119 - 1537],111.19% [91.1% - 153.39%],05-12-2020
225,MD- SALISBURY,102.72,109,97,134,84.27,132.61,109 [97 - 134],102.72% [84.27% - 132.61%],05-12-2020
226,MD- TAKOMA PARK,158.27,530,483,613,112.56,235.94,530 [483 - 613],158.27% [112.56% - 235.94%],05-12-2020
227,MA- BOSTON,95.41,832,746,1095,84.61,126.33,832 [746 - 1095],95.41% [84.61% - 126.33%],05-12-2020
230,MA- SPRINGFIELD,90.67,84,77,111,83.56,112.29,84 [77 - 111],90.67% [83.56% - 112.29%],05-12-2020
231,MA- WORCESTER,96.34,131,118,174,84.87,129.63,131 [118 - 174],96.34% [84.87% - 129.63%],05-12-2020
232,MI- ANN ARBOR,82.86,41,36,56,80.34,88.85,41 [36 - 56],82.86% [80.34% - 88.85%],05-12-2020
233,MI- DEARBORN,82.22,14,13,20,80.43,87.0,14 [13 - 20],82.22% [80.43% - 87.0%],05-12-2020
234,MI- DETROIT,82.61,54,48,73,80.47,88.26,54 [48 - 73],82.61% [80.47% - 88.26%],05-12-2020
235,MI- FLINT,82.01,7,7,12,80.0,87.01,7 [7 - 12],82.01% [80.0% - 87.01%],05-12-2020
236,MI- GRAND RAPIDS,80.54,0,0,3,80.0,82.34,0 [0 - 3],80.54% [80.0% - 82.34%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,2,80.0,82.1,0 [0 - 2],80.0% [80.0% - 82.1%],05-12-2020
239,MI- LANSING,80.81,0,0,5,80.0,84.76,0 [0 - 5],80.81% [80.0% - 84.76%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,1,80.0,82.61,0 [0 - 1],80.0% [80.0% - 82.61%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.66,11,10,17,80.68,88.45,11 [10 - 17],82.66% [80.68% - 88.45%],05-12-2020
245,MI- ROYAL OAK,82.0,21,19,30,80.49,86.4,21 [19 - 30],82.0% [80.49% - 86.4%],05-12-2020
246,MI- SAGINAW,80.0,0,0,2,80.0,81.38,0 [0 - 2],80.0% [80.0% - 81.38%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,1,80.0,84.97,0 [0 - 1],83.0% [80.0% - 84.97%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,82.11,8,7,16,80.69,89.29,8 [7 - 16],82.11% [80.69% - 89.29%],05-12-2020
251,MN- MINNEAPOLIS,92.02,543,483,735,83.53,117.8,543 [483 - 735],92.02% [83.53% - 117.8%],05-12-2020
253,MN- ROCHESTER,85.89,77,68,104,81.54,98.43,77 [68 - 104],85.89% [81.54% - 98.43%],05-12-2020
254,MN- ST CLOUD,89.39,34,31,49,82.4,112.96,34 [31 - 49],89.39% [82.4% - 112.96%],05-12-2020
256,MN- ST PAUL,95.96,192,173,254,85.34,127.31,192 [173 - 254],95.96% [85.34% - 127.31%],05-12-2020
257,MS- GULFPORT,90.94,42,38,54,83.36,111.57,42 [38 - 54],90.94% [83.36% - 111.57%],05-12-2020
258,MS- HATTIESBURG,87.06,42,36,61,80.0,104.3,42 [36 - 61],87.06% [80.0% - 104.3%],05-12-2020
259,MS- JACKSON,83.99,83,72,149,80.58,101.98,83 [72 - 149],83.99% [80.58% - 101.98%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,5,80.0,85.83,0 [0 - 5],80.0% [80.0% - 85.83%],05-12-2020
261,MS- OXFORD,80.3,1,0,9,80.0,96.3,1 [0 - 9],80.3% [80.0% - 96.3%],05-12-2020
262,MS- TUPELO,81.63,7,6,30,80.0,97.06,7 [6 - 30],81.63% [80.0% - 97.06%],05-12-2020
263,MO- CAPE GIRARDEAU,80.3,0,0,2,80.0,83.02,0 [0 - 2],80.3% [80.0% - 83.02%],05-12-2020
264,MO- COLUMBIA,80.67,0,0,13,80.0,87.32,0 [0 - 13],80.67% [80.0% - 87.32%],05-12-2020
267,MO- JOPLIN,80.0,0,0,5,80.0,85.97,0 [0 - 5],80.0% [80.0% - 85.97%],05-12-2020
268,MO- KANSAS CITY,87.56,315,284,410,82.73,101.34,315 [284 - 410],87.56% [82.73% - 101.34%],05-12-2020
270,MO- SPRINGFIELD,81.27,7,6,19,80.51,88.52,7 [6 - 19],81.27% [80.51% - 88.52%],05-12-2020
273,MO- ST LOUIS,83.15,206,185,283,81.02,90.2,206 [185 - 283],83.15% [81.02% - 90.2%],05-12-2020
274,MT- BILLINGS,80.31,0,0,3,80.0,82.04,0 [0 - 3],80.31% [80.0% - 82.04%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.75,0 [0 - 0],80.0% [80.0% - 80.75%],05-12-2020
276,MT- MISSOULA,80.0,0,0,0,80.0,80.95,0 [0 - 0],80.0% [80.0% - 80.95%],05-12-2020
277,NE- LINCOLN,103.93,224,200,276,86.42,141.57,224 [200 - 276],103.93% [86.42% - 141.57%],05-12-2020
278,NE- OMAHA,103.68,627,571,715,88.89,125.95,627 [571 - 715],103.68% [88.89% - 125.95%],05-12-2020
279,NV- LAS VEGAS,91.96,238,216,309,84.26,114.0,238 [216 - 309],91.96% [84.26% - 114.0%],05-12-2020
280,NV- RENO,86.06,56,50,78,81.3,100.15,56 [50 - 78],86.06% [81.3% - 100.15%],05-12-2020
281,NH- LEBANON,82.59,7,7,11,80.0,87.83,7 [7 - 11],82.59% [80.0% - 87.83%],05-12-2020
282,NH- MANCHESTER,84.38,42,38,52,81.01,90.89,42 [38 - 52],84.38% [81.01% - 90.89%],05-12-2020
283,NJ- CAMDEN,83.36,126,112,169,80.83,90.63,126 [112 - 169],83.36% [80.83% - 90.63%],05-12-2020
284,NJ- HACKENSACK,85.18,83,75,110,81.61,95.34,83 [75 - 110],85.18% [81.61% - 95.34%],05-12-2020
285,NJ- MORRISTOWN,86.92,58,51,79,81.71,102.25,58 [51 - 79],86.92% [81.71% - 102.25%],05-12-2020
288,NJ- NEW BRUNSWICK,84.7,56,51,76,81.41,94.79,56 [51 - 76],84.7% [81.41% - 94.79%],05-12-2020
289,NJ- NEWARK,84.16,87,78,116,81.3,92.71,87 [78 - 116],84.16% [81.3% - 92.71%],05-12-2020
291,NJ- PATERSON,84.3,19,17,27,81.27,93.41,19 [17 - 27],84.3% [81.27% - 93.41%],05-12-2020
292,NJ- RIDGEWOOD,90.68,33,30,46,83.03,113.21,33 [30 - 46],90.68% [83.03% - 113.21%],05-12-2020
293,NM- ALBUQUERQUE,100.28,359,324,487,87.09,144.69,359 [324 - 487],100.28% [87.09% - 144.69%],05-12-2020
295,NY- ALBANY,85.0,109,95,177,80.65,104.18,109 [95 - 177],85.0% [80.65% - 104.18%],05-12-2020
296,NY- BINGHAMTON,81.37,1,0,8,80.0,91.52,1 [0 - 8],81.37% [80.0% - 91.52%],05-12-2020
297,NY- BRONX,88.38,129,114,183,82.18,109.2,129 [114 - 183],88.38% [82.18% - 109.2%],05-12-2020
299,NY- BUFFALO,81.17,21,19,40,80.45,88.43,21 [19 - 40],81.17% [80.45% - 88.43%],05-12-2020
300,NY- ELMIRA,80.39,0,0,6,80.0,88.08,0 [0 - 6],80.39% [80.0% - 88.08%],05-12-2020
301,NY- EAST LONG ISLAND,89.18,434,383,623,82.32,113.62,434 [383 - 623],89.18% [82.32% - 113.62%],05-12-2020
304,NY- ROCHESTER,81.42,21,19,40,80.68,90.37,21 [19 - 40],81.42% [80.68% - 90.37%],05-12-2020
307,NY- SYRACUSE,80.81,7,6,23,80.0,88.5,7 [6 - 23],80.81% [80.0% - 88.5%],05-12-2020
308,NY- WHITE PLAINS,87.68,98,87,137,82.19,105.8,98 [87 - 137],87.68% [82.19% - 105.8%],05-12-2020
309,NC- ASHEVILLE,84.77,47,42,69,81.17,96.88,47 [42 - 69],84.77% [81.17% - 96.88%],05-12-2020
311,NC- CHARLOTTE,95.57,474,425,605,85.39,121.37,474 [425 - 605],95.57% [85.39% - 121.37%],05-12-2020
312,NC- DURHAM,92.7,310,274,403,83.01,114.78,310 [274 - 403],92.7% [83.01% - 114.78%],05-12-2020
313,NC- GREENSBORO,91.74,108,97,146,83.73,114.45,108 [97 - 146],91.74% [83.73% - 114.45%],05-12-2020
314,NC- GREENVILLE,86.42,80,70,122,81.36,104.35,80 [70 - 122],86.42% [81.36% - 104.35%],05-12-2020
315,NC- HICKORY,90.49,41,37,56,82.14,111.28,41 [37 - 56],90.49% [82.14% - 111.28%],05-12-2020
318,NC- RALEIGH,102.17,497,442,656,86.54,145.19,497 [442 - 656],102.17% [86.54% - 145.19%],05-12-2020
319,NC- WILMINGTON,90.29,63,56,88,81.97,110.73,63 [56 - 88],90.29% [81.97% - 110.73%],05-12-2020
320,NC- WINSTON-SALEM,88.77,169,150,233,82.09,107.4,169 [150 - 233],88.77% [82.09% - 107.4%],05-12-2020
321,ND- BISMARCK,82.84,7,6,11,80.48,88.11,7 [6 - 11],82.84% [80.48% - 88.11%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.98,7,6,13,80.0,84.44,7 [6 - 13],80.98% [80.0% - 84.44%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,1,80.0,82.21,0 [0 - 1],80.0% [80.0% - 82.21%],05-12-2020
324,ND- MINOT,81.13,0,0,2,80.0,83.43,0 [0 - 2],81.13% [80.0% - 83.43%],05-12-2020
325,OH- AKRON,87.65,91,80,128,81.28,106.22,91 [80 - 128],87.65% [81.28% - 106.22%],05-12-2020
326,OH- CANTON,85.71,60,52,90,81.13,103.03,60 [52 - 90],85.71% [81.13% - 103.03%],05-12-2020
327,OH- CINCINNATI,83.76,89,80,140,81.21,96.56,89 [80 - 140],83.76% [81.21% - 96.56%],05-12-2020
328,OH- CLEVELAND,86.38,280,250,396,81.57,102.3,280 [250 - 396],86.38% [81.57% - 102.3%],05-12-2020
329,OH- COLUMBUS,82.7,121,107,198,80.52,93.08,121 [107 - 198],82.7% [80.52% - 93.08%],05-12-2020
330,OH- DAYTON,83.12,49,44,76,80.46,92.73,49 [44 - 76],83.12% [80.46% - 92.73%],05-12-2020
331,OH- ELYRIA,90.63,35,32,49,82.48,113.93,35 [32 - 49],90.63% [82.48% - 113.93%],05-12-2020
332,OH- KETTERING,84.62,21,19,32,81.12,95.14,21 [19 - 32],84.62% [81.12% - 95.14%],05-12-2020
334,OH- TOLEDO,82.55,49,44,71,80.55,89.05,49 [44 - 71],82.55% [80.55% - 89.05%],05-12-2020
335,OH- YOUNGSTOWN,84.49,56,49,77,80.92,94.15,56 [49 - 77],84.49% [80.92% - 94.15%],05-12-2020
336,OK- LAWTON,80.0,0,0,7,80.0,88.42,0 [0 - 7],80.0% [80.0% - 88.42%],05-12-2020
339,OK- OKLAHOMA CITY,84.05,136,117,216,80.87,98.69,136 [117 - 216],84.05% [80.87% - 98.69%],05-12-2020
340,OK- TULSA,82.27,56,51,99,80.56,91.69,56 [51 - 99],82.27% [80.56% - 91.69%],05-12-2020
341,OR- BEND,83.69,7,7,10,80.99,93.09,7 [7 - 10],83.69% [80.99% - 93.09%],05-12-2020
