HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
129,FL- OCALA,81.11,14,12,16,80.0,82.49,14 [12 - 16],81.11% [80.0% - 82.49%],05-12-2020
130,FL- ORLANDO,80.99,100,93,123,80.49,82.54,100 [93 - 123],80.99% [80.49% - 82.54%],05-12-2020
131,FL- ORMOND BEACH,80.54,7,7,10,80.24,81.75,7 [7 - 10],80.54% [80.24% - 81.75%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.66,14,12,18,80.0,81.96,14 [12 - 18],80.66% [80.0% - 81.96%],05-12-2020
137,FL- SARASOTA,81.08,14,14,17,80.48,82.21,14 [14 - 17],81.08% [80.48% - 82.21%],05-12-2020
139,FL- ST PETERSBURG,80.85,7,7,10,80.38,81.94,7 [7 - 10],80.85% [80.38% - 81.94%],05-12-2020
140,FL- TALLAHASSEE,81.55,39,35,52,80.3,84.38,39 [35 - 52],81.55% [80.3% - 84.38%],05-12-2020
141,FL- TAMPA,81.2,49,45,59,80.45,82.72,49 [45 - 59],81.2% [80.45% - 82.72%],05-12-2020
142,GA- ALBANY,88.77,91,82,103,83.1,95.99,91 [82 - 103],88.77% [83.1% - 95.99%],05-12-2020
144,GA- ATLANTA,88.72,1304,1183,1517,84.14,96.85,1304 [1183 - 1517],88.72% [84.14% - 96.85%],05-12-2020
145,GA- AUGUSTA,81.69,39,37,45,80.9,83.18,39 [37 - 45],81.69% [80.9% - 83.18%],05-12-2020
146,GA- COLUMBUS,82.9,34,30,39,80.79,85.24,34 [30 - 39],82.9% [80.79% - 85.24%],05-12-2020
147,GA- MACON,81.72,34,30,47,80.76,85.59,34 [30 - 47],81.72% [80.76% - 85.59%],05-12-2020
148,GA- ROME,89.47,66,60,77,84.37,98.85,66 [60 - 77],89.47% [84.37% - 98.85%],05-12-2020
149,GA- SAVANNAH,82.12,40,35,50,80.92,85.2,40 [35 - 50],82.12% [80.92% - 85.2%],05-12-2020
151,ID- BOISE,80.87,14,13,17,80.24,81.69,14 [13 - 17],80.87% [80.24% - 81.69%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
154,IL- AURORA,96.48,83,76,98,87.59,113.59,83 [76 - 98],96.48% [87.59% - 113.59%],05-12-2020
155,IL- BLUE ISLAND,88.26,206,189,242,83.94,96.72,206 [189 - 242],88.26% [83.94% - 96.72%],05-12-2020
156,IL- CHICAGO,88.18,697,637,818,83.91,96.55,697 [637 - 818],88.18% [83.91% - 96.55%],05-12-2020
158,IL- ELGIN,98.83,200,183,235,88.93,117.75,200 [183 - 235],98.83% [88.93% - 117.75%],05-12-2020
161,IL- EVANSTON,91.58,275,252,323,85.55,103.34,275 [252 - 323],91.58% [85.55% - 103.34%],05-12-2020
163,IL- HINSDALE,92.05,129,119,153,85.64,104.55,129 [119 - 153],92.05% [85.64% - 104.55%],05-12-2020
164,IL- JOLIET,93.4,175,160,208,86.33,107.68,175 [160 - 208],93.4% [86.33% - 107.68%],05-12-2020
166,IL- MELROSE PARK,91.92,366,335,430,85.66,104.14,366 [335 - 430],91.92% [85.66% - 104.14%],05-12-2020
170,IL- PEORIA,82.22,38,33,47,80.91,85.43,38 [33 - 47],82.22% [80.91% - 85.43%],05-12-2020
171,IL- ROCKFORD,87.59,111,101,132,83.07,94.63,111 [101 - 132],87.59% [83.07% - 94.63%],05-12-2020
172,IL- SPRINGFIELD,80.98,22,19,32,80.24,83.42,22 [19 - 32],80.98% [80.24% - 83.42%],05-12-2020
173,IL- URBANA,81.4,10,8,15,80.58,83.85,10 [8 - 15],81.4% [80.58% - 83.85%],05-12-2020
175,IL- BLOOMINGTON,87.86,18,16,22,82.25,95.73,18 [16 - 22],87.86% [82.25% - 95.73%],05-12-2020
179,IN- EVANSVILLE,80.15,3,0,6,80.0,81.03,3 [0 - 6],80.15% [80.0% - 81.03%],05-12-2020
180,IN- FORT WAYNE,80.97,21,21,32,80.95,83.84,21 [21 - 32],80.97% [80.95% - 83.84%],05-12-2020
181,IN- GARY,92.62,188,173,218,85.98,104.04,188 [173 - 218],92.62% [85.98% - 104.04%],05-12-2020
183,IN- INDIANAPOLIS,87.3,463,413,594,82.43,98.05,463 [413 - 594],87.3% [82.43% - 98.05%],05-12-2020
184,IN- LAFAYETTE,82.91,21,18,26,80.0,87.15,21 [18 - 26],82.91% [80.0% - 87.15%],05-12-2020
185,IN- MUNCIE,85.15,21,18,24,80.0,88.11,21 [18 - 24],85.15% [80.0% - 88.11%],05-12-2020
186,IN- MUNSTER,91.64,131,120,150,85.55,101.14,131 [120 - 150],91.64% [85.55% - 101.14%],05-12-2020
187,IN- SOUTH BEND,84.65,69,62,85,81.96,89.81,69 [62 - 85],84.65% [81.96% - 89.81%],05-12-2020
188,IN- TERRE HAUTE,80.0,0,0,3,80.0,83.9,0 [0 - 3],80.0% [80.0% - 83.9%],05-12-2020
190,IA- CEDAR RAPIDS,86.87,73,66,85,82.33,92.9,73 [66 - 85],86.87% [82.33% - 92.9%],05-12-2020
191,IA- DAVENPORT,81.37,25,21,31,80.54,82.83,25 [21 - 31],81.37% [80.54% - 82.83%],05-12-2020
192,IA- DES MOINES,82.82,90,80,112,81.12,86.5,90 [80 - 112],82.82% [81.12% - 86.5%],05-12-2020
193,IA- DUBUQUE,82.72,14,13,17,81.28,86.06,14 [13 - 17],82.72% [81.28% - 86.06%],05-12-2020
194,IA- IOWA CITY,83.65,67,61,81,81.85,88.23,67 [61 - 81],83.65% [81.85% - 88.23%],05-12-2020
195,IA- MASON CITY,80.0,0,0,1,80.0,80.95,0 [0 - 1],80.0% [80.0% - 80.95%],05-12-2020
196,IA- SIOUX CITY,81.04,6,6,13,80.53,83.53,6 [6 - 13],81.04% [80.53% - 83.53%],05-12-2020
197,IA- WATERLOO,81.94,7,7,12,80.94,86.26,7 [7 - 12],81.94% [80.94% - 86.26%],05-12-2020
200,KS- TOPEKA,81.52,21,19,28,80.58,83.94,21 [19 - 28],81.52% [80.58% - 83.94%],05-12-2020
201,KS- WICHITA,80.65,31,28,44,80.24,82.12,31 [28 - 44],80.65% [80.24% - 82.12%],05-12-2020
203,KY- COVINGTON,84.14,41,34,47,80.0,86.9,41 [34 - 47],84.14% [80.0% - 86.9%],05-12-2020
204,KY- LEXINGTON,81.93,98,87,138,80.38,87.03,98 [87 - 138],81.93% [80.38% - 87.03%],05-12-2020
205,KY- LOUISVILLE,83.28,155,138,192,80.83,88.06,155 [138 - 192],83.28% [80.83% - 88.06%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,84.24,0 [0 - 2],80.0% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.09,0,0,0,80.0,80.18,0 [0 - 0],80.09% [80.0% - 80.18%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.5,35,32,44,80.44,84.11,35 [32 - 44],81.5% [80.44% - 84.11%],05-12-2020
212,LA- HOUMA,81.78,7,7,11,80.0,85.14,7 [7 - 11],81.78% [80.0% - 85.14%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,84.99,47,43,59,81.78,93.06,47 [43 - 59],84.99% [81.78% - 93.06%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,83.51,82,75,102,81.36,88.87,82 [75 - 102],83.51% [81.36% - 88.87%],05-12-2020
219,LA- SHREVEPORT,80.23,0,0,3,80.0,80.8,0 [0 - 3],80.23% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,86.99,30,28,37,83.17,95.28,30 [28 - 37],86.99% [83.17% - 95.28%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,80.73,0 [0 - 1],80.18% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,81.47,35,32,41,80.57,83.05,35 [32 - 41],81.47% [80.57% - 83.05%],05-12-2020
223,MD- BALTIMORE,91.43,767,700,862,85.23,99.82,767 [700 - 862],91.43% [85.23% - 99.82%],05-12-2020
225,MD- SALISBURY,86.43,59,53,67,81.81,92.17,59 [53 - 67],86.43% [81.81% - 92.17%],05-12-2020
226,MD- TAKOMA PARK,106.85,341,319,379,95.07,124.68,341 [319 - 379],106.85% [95.07% - 124.68%],05-12-2020
227,MA- BOSTON,88.23,903,826,1058,83.57,97.36,903 [826 - 1058],88.23% [83.57% - 97.36%],05-12-2020
230,MA- SPRINGFIELD,85.65,88,80,103,82.0,91.24,88 [80 - 103],85.65% [82.0% - 91.24%],05-12-2020
231,MA- WORCESTER,88.28,133,122,158,83.53,97.97,133 [122 - 158],88.28% [83.53% - 97.97%],05-12-2020
232,MI- ANN ARBOR,82.02,63,57,79,80.61,85.39,63 [57 - 79],82.02% [80.61% - 85.39%],05-12-2020
233,MI- DEARBORN,81.73,25,23,32,80.55,84.44,25 [23 - 32],81.73% [80.55% - 84.44%],05-12-2020
234,MI- DETROIT,81.93,88,80,109,80.62,85.09,88 [80 - 109],81.93% [80.62% - 85.09%],05-12-2020
235,MI- FLINT,81.49,14,13,19,80.45,84.0,14 [13 - 19],81.49% [80.45% - 84.0%],05-12-2020
236,MI- GRAND RAPIDS,80.46,6,5,9,80.04,81.08,6 [5 - 9],80.46% [80.04% - 81.08%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,2,80.0,80.88,0 [0 - 2],80.0% [80.0% - 80.88%],05-12-2020
239,MI- LANSING,80.41,0,0,5,80.0,82.35,0 [0 - 5],80.41% [80.0% - 82.35%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.18,0,0,1,80.0,81.31,0 [0 - 1],80.18% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.04,21,19,27,80.68,85.32,21 [19 - 27],82.04% [80.68% - 85.32%],05-12-2020
245,MI- ROYAL OAK,81.53,36,33,46,80.53,83.97,36 [33 - 46],81.53% [80.53% - 83.97%],05-12-2020
246,MI- SAGINAW,80.0,0,0,1,80.0,80.57,0 [0 - 1],80.0% [80.0% - 80.57%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.37,0,0,2,80.26,80.86,0 [0 - 2],80.37% [80.26% - 80.86%],05-12-2020
251,MN- MINNEAPOLIS,83.61,304,276,367,81.59,88.09,304 [276 - 367],83.61% [81.59% - 88.09%],05-12-2020
253,MN- ROCHESTER,82.1,50,45,58,80.58,83.81,50 [45 - 58],82.1% [80.58% - 83.81%],05-12-2020
254,MN- ST CLOUD,83.23,21,19,26,80.85,86.51,21 [19 - 26],83.23% [80.85% - 86.51%],05-12-2020
256,MN- ST PAUL,84.93,110,102,131,82.49,90.28,110 [102 - 131],84.93% [82.49% - 90.28%],05-12-2020
257,MS- GULFPORT,85.47,42,39,49,81.81,91.51,42 [39 - 49],85.47% [81.81% - 91.51%],05-12-2020
258,MS- HATTIESBURG,83.56,42,37,48,80.17,86.78,42 [37 - 48],83.56% [80.17% - 86.78%],05-12-2020
259,MS- JACKSON,82.08,91,82,127,80.58,87.05,91 [82 - 127],82.08% [80.58% - 87.05%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.33,0 [0 - 1],80.0% [80.0% - 81.33%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.8,0 [0 - 5],80.0% [80.0% - 85.8%],05-12-2020
262,MS- TUPELO,80.82,7,6,19,80.0,85.28,7 [6 - 19],80.82% [80.0% - 85.28%],05-12-2020
263,MO- CAPE GIRARDEAU,80.06,0,0,0,80.0,80.1,0 [0 - 0],80.06% [80.0% - 80.1%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,4,80.0,81.68,0 [0 - 4],80.34% [80.0% - 81.68%],05-12-2020
267,MO- JOPLIN,80.0,0,0,0,80.0,80.63,0 [0 - 0],80.0% [80.0% - 80.63%],05-12-2020
268,MO- KANSAS CITY,82.42,189,173,224,81.15,85.05,189 [173 - 224],82.42% [81.15% - 85.05%],05-12-2020
270,MO- SPRINGFIELD,80.32,0,0,5,80.31,81.53,0 [0 - 5],80.32% [80.31% - 81.53%],05-12-2020
273,MO- ST LOUIS,80.93,112,103,140,80.48,82.32,112 [103 - 140],80.93% [80.48% - 82.32%],05-12-2020
274,MT- BILLINGS,80.39,7,6,9,80.0,81.09,7 [6 - 9],80.39% [80.0% - 81.09%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.22,0,0,1,80.0,80.52,0 [0 - 1],80.22% [80.0% - 80.52%],05-12-2020
277,NE- LINCOLN,88.08,143,130,171,83.32,97.04,143 [130 - 171],88.08% [83.32% - 97.04%],05-12-2020
278,NE- OMAHA,93.32,724,664,801,86.04,102.39,724 [664 - 801],93.32% [86.04% - 102.39%],05-12-2020
279,NV- LAS VEGAS,85.59,224,209,266,82.82,92.13,224 [209 - 266],85.59% [82.82% - 92.13%],05-12-2020
280,NV- RENO,83.04,56,51,65,81.04,86.09,56 [51 - 65],83.04% [81.04% - 86.09%],05-12-2020
281,NH- LEBANON,81.28,7,7,10,80.21,83.4,7 [7 - 10],81.28% [80.21% - 83.4%],05-12-2020
282,NH- MANCHESTER,81.77,28,27,35,80.86,83.95,28 [27 - 35],81.77% [80.86% - 83.95%],05-12-2020
283,NJ- CAMDEN,82.9,227,207,267,81.14,86.31,227 [207 - 267],82.9% [81.14% - 86.31%],05-12-2020
284,NJ- HACKENSACK,86.22,227,208,263,82.68,92.74,227 [208 - 263],86.22% [82.68% - 92.74%],05-12-2020
285,NJ- MORRISTOWN,87.62,144,132,169,83.01,96.49,144 [132 - 169],87.62% [83.01% - 96.49%],05-12-2020
288,NJ- NEW BRUNSWICK,84.93,134,123,158,81.99,90.74,134 [123 - 158],84.93% [81.99% - 90.74%],05-12-2020
289,NJ- NEWARK,84.71,227,208,264,81.95,90.0,227 [208 - 264],84.71% [81.95% - 90.0%],05-12-2020
291,NJ- PATERSON,84.94,55,50,65,81.95,90.78,55 [50 - 65],84.94% [81.95% - 90.78%],05-12-2020
292,NJ- RIDGEWOOD,93.17,100,91,116,85.3,106.89,100 [91 - 116],93.17% [85.3% - 106.89%],05-12-2020
293,NM- ALBUQUERQUE,86.74,223,201,262,82.71,93.66,223 [201 - 262],86.74% [82.71% - 93.66%],05-12-2020
295,NY- ALBANY,86.3,306,276,363,82.09,94.3,306 [276 - 363],86.3% [82.09% - 94.3%],05-12-2020
296,NY- BINGHAMTON,81.2,7,7,12,80.0,85.06,7 [7 - 12],81.2% [80.0% - 85.06%],05-12-2020
297,NY- BRONX,91.75,422,382,489,84.5,104.48,422 [382 - 489],91.75% [84.5% - 104.48%],05-12-2020
299,NY- BUFFALO,81.42,48,43,61,80.28,83.87,48 [43 - 61],81.42% [80.28% - 83.87%],05-12-2020
300,NY- ELMIRA,80.71,7,6,11,80.0,83.34,7 [6 - 11],80.71% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,96.03,1396,1263,1629,86.87,111.14,1396 [1263 - 1629],96.03% [86.87% - 111.14%],05-12-2020
304,NY- ROCHESTER,81.97,53,47,66,80.41,84.8,53 [47 - 66],81.97% [80.41% - 84.8%],05-12-2020
307,NY- SYRACUSE,80.88,21,20,33,80.35,83.75,21 [20 - 33],80.88% [80.35% - 83.75%],05-12-2020
308,NY- WHITE PLAINS,90.97,322,293,372,84.34,102.23,322 [293 - 372],90.97% [84.34% - 102.23%],05-12-2020
309,NC- ASHEVILLE,80.97,13,12,18,80.32,82.29,13 [12 - 18],80.97% [80.32% - 82.29%],05-12-2020
311,NC- CHARLOTTE,84.95,283,260,327,82.42,89.51,283 [260 - 327],84.95% [82.42% - 89.51%],05-12-2020
312,NC- DURHAM,83.0,137,127,171,81.52,87.39,137 [127 - 171],83.0% [81.52% - 87.39%],05-12-2020
313,NC- GREENSBORO,83.11,51,47,61,81.23,86.52,51 [47 - 61],83.11% [81.23% - 86.52%],05-12-2020
314,NC- GREENVILLE,81.8,42,37,48,80.48,83.43,42 [37 - 48],81.8% [80.48% - 83.43%],05-12-2020
315,NC- HICKORY,82.77,14,13,18,80.8,85.35,14 [13 - 18],82.77% [80.8% - 85.35%],05-12-2020
318,NC- RALEIGH,86.64,278,254,330,83.09,93.98,278 [254 - 330],86.64% [83.09% - 93.98%],05-12-2020
319,NC- WILMINGTON,82.85,32,28,38,80.9,85.59,32 [28 - 38],82.85% [80.9% - 85.59%],05-12-2020
320,NC- WINSTON-SALEM,82.51,92,83,107,80.79,84.92,92 [83 - 107],82.51% [80.79% - 84.92%],05-12-2020
321,ND- BISMARCK,81.42,7,7,11,80.36,83.46,7 [7 - 11],81.42% [80.36% - 83.46%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.2,0,0,2,80.0,80.74,0 [0 - 2],80.2% [80.0% - 80.74%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
324,ND- MINOT,80.57,0,0,1,80.0,81.57,0 [0 - 1],80.57% [80.0% - 81.57%],05-12-2020
325,OH- AKRON,83.89,92,84,109,81.65,87.87,92 [84 - 109],83.89% [81.65% - 87.87%],05-12-2020
326,OH- CANTON,82.93,60,54,73,80.71,86.15,60 [54 - 73],82.93% [80.71% - 86.15%],05-12-2020
327,OH- CINCINNATI,81.9,89,83,109,80.96,84.01,89 [83 - 109],81.9% [80.96% - 84.01%],05-12-2020
328,OH- CLEVELAND,83.43,298,271,355,81.34,87.16,298 [271 - 355],83.43% [81.34% - 87.16%],05-12-2020
329,OH- COLUMBUS,81.26,110,98,140,80.34,82.93,110 [98 - 140],81.26% [80.34% - 82.93%],05-12-2020
330,OH- DAYTON,81.11,33,28,41,80.21,82.51,33 [28 - 41],81.11% [80.21% - 82.51%],05-12-2020
331,OH- ELYRIA,85.5,36,33,43,82.48,91.03,36 [33 - 43],85.5% [82.48% - 91.03%],05-12-2020
332,OH- KETTERING,82.06,21,20,26,80.87,84.07,21 [20 - 26],82.06% [80.87% - 84.07%],05-12-2020
334,OH- TOLEDO,81.19,45,40,59,80.26,82.82,45 [40 - 59],81.19% [80.26% - 82.82%],05-12-2020
335,OH- YOUNGSTOWN,82.25,56,52,66,80.88,84.35,56 [52 - 66],82.25% [80.88% - 84.35%],05-12-2020
336,OK- LAWTON,80.0,0,0,2,80.0,81.96,0 [0 - 2],80.0% [80.0% - 81.96%],05-12-2020
339,OK- OKLAHOMA CITY,82.38,154,141,208,81.23,86.98,154 [141 - 208],82.38% [81.23% - 86.98%],05-12-2020
340,OK- TULSA,81.13,56,51,80,80.52,83.96,56 [51 - 80],81.13% [80.52% - 83.96%],05-12-2020
341,OR- BEND,81.84,7,7,8,80.49,84.69,7 [7 - 8],81.84% [80.49% - 84.69%],05-12-2020
