HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
80,CA- SAN DIEGO,84.82,336,304,424,81.64,92.83,336 [304 - 424],84.82% [81.64% - 92.83%],05-12-2020
81,CA- SAN FRANCISCO,84.88,242,219,300,81.7,92.24,242 [219 - 300],84.88% [81.7% - 92.24%],05-12-2020
82,CA- SAN JOSE,90.47,313,284,386,83.77,106.5,313 [284 - 386],90.47% [83.77% - 106.5%],05-12-2020
83,CA- SAN LUIS OBISPO,85.08,21,19,27,81.1,93.16,21 [19 - 27],85.08% [81.1% - 93.16%],05-12-2020
85,CA- SAN MATEO CO.,85.68,147,134,182,82.04,94.32,147 [134 - 182],85.68% [82.04% - 94.32%],05-12-2020
86,CA- SANTA BARBARA,83.39,28,26,37,81.24,88.9,28 [26 - 37],83.39% [81.24% - 88.9%],05-12-2020
87,CA- SANTA CRUZ,90.8,35,32,45,83.62,109.53,35 [32 - 45],90.8% [83.62% - 109.53%],05-12-2020
89,CA- SANTA ROSA,83.69,63,58,81,81.29,89.78,63 [58 - 81],83.69% [81.29% - 89.78%],05-12-2020
91,CA- STOCKTON,87.2,70,64,90,82.35,98.91,70 [64 - 90],87.2% [82.35% - 98.91%],05-12-2020
96,CA- VENTURA,83.73,56,51,73,81.21,90.36,56 [51 - 73],83.73% [81.21% - 90.36%],05-12-2020
101,CO- BOULDER,91.27,49,45,59,85.05,103.79,49 [45 - 59],91.27% [85.05% - 103.79%],05-12-2020
102,CO- COLORADO SPRINGS,89.43,94,86,112,83.77,99.32,94 [86 - 112],89.43% [83.77% - 99.32%],05-12-2020
103,CO- DENVER,90.66,506,461,598,84.77,102.38,506 [461 - 598],90.66% [84.77% - 102.38%],05-12-2020
104,CO- FORT COLLINS,85.72,32,30,40,82.97,92.52,32 [30 - 40],85.72% [82.97% - 92.52%],05-12-2020
105,CO- GRAND JUNCTION,89.03,68,63,82,84.55,98.81,68 [63 - 82],89.03% [84.55% - 98.81%],05-12-2020
106,CO- GREELEY,86.93,50,46,61,82.96,95.19,50 [46 - 61],86.93% [82.96% - 95.19%],05-12-2020
107,CO- PUEBLO,81.5,7,7,10,80.5,83.38,7 [7 - 10],81.5% [80.5% - 83.38%],05-12-2020
109,CT- BRIDGEPORT,92.58,209,188,244,84.31,106.19,209 [188 - 244],92.58% [84.31% - 106.19%],05-12-2020
110,CT- HARTFORD,86.62,212,187,255,81.54,95.17,212 [187 - 255],86.62% [81.54% - 95.17%],05-12-2020
111,CT- NEW HAVEN,88.45,324,290,381,82.73,98.56,324 [290 - 381],88.45% [82.73% - 98.56%],05-12-2020
112,DE- WILMINGTON,84.82,84,78,100,82.15,89.88,84 [78 - 100],84.82% [82.15% - 89.88%],05-12-2020
113,DC- WASHINGTON,97.81,974,897,1102,89.35,111.55,974 [897 - 1102],97.81% [89.35% - 111.55%],05-12-2020
115,FL- BRADENTON,81.94,7,7,11,80.85,85.08,7 [7 - 11],81.94% [80.85% - 85.08%],05-12-2020
116,FL- CLEARWATER,81.28,16,15,21,80.49,83.12,16 [15 - 21],81.28% [80.49% - 83.12%],05-12-2020
118,FL- FORT LAUDERDALE,82.01,172,156,217,80.84,85.1,172 [156 - 217],82.01% [80.84% - 85.1%],05-12-2020
119,FL- FORT MYERS,81.66,59,53,76,80.55,84.23,59 [53 - 76],81.66% [80.55% - 84.23%],05-12-2020
120,FL- GAINESVILLE,80.68,11,11,17,80.27,82.82,11 [11 - 17],80.68% [80.27% - 82.82%],05-12-2020
122,FL- HUDSON,81.37,14,13,19,80.24,83.27,14 [13 - 19],81.37% [80.24% - 83.27%],05-12-2020
123,FL- JACKSONVILLE,81.3,59,53,77,80.35,83.5,59 [53 - 77],81.3% [80.35% - 83.5%],05-12-2020
124,FL- LAKELAND,81.48,14,13,18,80.56,83.56,14 [13 - 18],81.48% [80.56% - 83.56%],05-12-2020
127,FL- MIAMI,81.99,212,192,267,80.8,85.13,212 [192 - 267],81.99% [80.8% - 85.13%],05-12-2020
129,FL- OCALA,81.48,17,16,22,80.51,83.36,17 [16 - 22],81.48% [80.51% - 83.36%],05-12-2020
130,FL- ORLANDO,81.33,134,121,170,80.59,83.34,134 [121 - 170],81.33% [80.59% - 83.34%],05-12-2020
131,FL- ORMOND BEACH,80.89,13,11,16,80.24,82.18,13 [11 - 16],80.89% [80.24% - 82.18%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.93,20,17,26,80.0,82.34,20 [17 - 26],80.93% [80.0% - 82.34%],05-12-2020
137,FL- SARASOTA,81.21,16,15,20,80.48,82.98,16 [15 - 20],81.21% [80.48% - 82.98%],05-12-2020
139,FL- ST PETERSBURG,81.07,12,11,17,80.44,82.57,12 [11 - 17],81.07% [80.44% - 82.57%],05-12-2020
140,FL- TALLAHASSEE,82.16,54,48,75,80.59,86.67,54 [48 - 75],82.16% [80.59% - 86.67%],05-12-2020
141,FL- TAMPA,81.45,57,52,74,80.63,83.62,57 [52 - 74],81.45% [80.63% - 83.62%],05-12-2020
142,GA- ALBANY,89.94,101,93,119,84.61,100.6,101 [93 - 119],89.94% [84.61% - 100.6%],05-12-2020
144,GA- ATLANTA,91.47,1761,1591,2064,85.2,102.56,1761 [1591 - 2064],91.47% [85.2% - 102.56%],05-12-2020
145,GA- AUGUSTA,82.43,56,52,69,80.98,85.21,56 [52 - 69],82.43% [80.98% - 85.21%],05-12-2020
146,GA- COLUMBUS,84.08,47,43,55,81.43,87.55,47 [43 - 55],84.08% [81.43% - 87.55%],05-12-2020
147,GA- MACON,83.57,77,66,95,80.76,88.45,77 [66 - 95],83.57% [80.76% - 88.45%],05-12-2020
148,GA- ROME,92.49,90,83,106,85.05,104.59,90 [83 - 106],92.49% [85.05% - 104.59%],05-12-2020
149,GA- SAVANNAH,83.82,74,66,86,81.07,87.19,74 [66 - 86],83.82% [81.07% - 87.19%],05-12-2020
151,ID- BOISE,81.04,16,15,22,80.34,82.46,16 [15 - 22],81.04% [80.34% - 82.46%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,81.08,0 [0 - 0],80.0% [80.0% - 81.08%],05-12-2020
154,IL- AURORA,104.07,124,113,147,90.82,130.66,124 [113 - 147],104.07% [90.82% - 130.66%],05-12-2020
155,IL- BLUE ISLAND,91.82,295,269,348,85.44,104.45,295 [269 - 348],91.82% [85.44% - 104.45%],05-12-2020
156,IL- CHICAGO,91.7,997,908,1175,85.4,104.21,997 [908 - 1175],91.7% [85.4% - 104.21%],05-12-2020
158,IL- ELGIN,107.33,293,268,346,92.52,136.17,293 [268 - 346],107.33% [92.52% - 136.17%],05-12-2020
161,IL- EVANSTON,96.58,397,362,468,87.66,114.15,397 [362 - 468],96.58% [87.66% - 114.15%],05-12-2020
163,IL- HINSDALE,97.43,189,173,224,87.91,116.36,189 [173 - 224],97.43% [87.91% - 116.36%],05-12-2020
164,IL- JOLIET,99.66,257,235,306,88.75,121.48,257 [235 - 306],99.66% [88.75% - 121.48%],05-12-2020
166,IL- MELROSE PARK,97.1,525,479,621,87.85,115.52,525 [479 - 621],97.1% [87.85% - 115.52%],05-12-2020
170,IL- PEORIA,84.02,72,64,89,81.29,88.98,72 [64 - 89],84.02% [81.29% - 88.98%],05-12-2020
171,IL- ROCKFORD,91.34,172,157,205,85.03,103.58,172 [157 - 205],91.34% [85.03% - 103.58%],05-12-2020
172,IL- SPRINGFIELD,82.19,52,43,70,80.59,86.09,52 [43 - 70],82.19% [80.59% - 86.09%],05-12-2020
173,IL- URBANA,83.24,32,28,42,80.58,87.89,32 [28 - 42],83.24% [80.58% - 87.89%],05-12-2020
175,IL- BLOOMINGTON,91.02,27,25,34,84.87,105.84,27 [25 - 34],91.02% [84.87% - 105.84%],05-12-2020
179,IN- EVANSVILLE,81.06,21,18,30,80.0,82.64,21 [18 - 30],81.06% [80.0% - 82.64%],05-12-2020
180,IN- FORT WAYNE,81.95,42,40,75,80.95,87.91,42 [40 - 75],81.95% [80.95% - 87.91%],05-12-2020
181,IN- GARY,100.4,303,276,354,89.43,118.58,303 [276 - 354],100.4% [89.43% - 118.58%],05-12-2020
183,IN- INDIANAPOLIS,90.07,644,573,845,83.55,108.11,644 [573 - 845],90.07% [83.55% - 108.11%],05-12-2020
184,IN- LAFAYETTE,84.46,30,27,41,82.43,92.15,30 [27 - 41],84.46% [82.43% - 92.15%],05-12-2020
185,IN- MUNCIE,85.24,21,18,27,80.0,92.89,21 [18 - 27],85.24% [80.0% - 92.89%],05-12-2020
186,IN- MUNSTER,97.42,196,180,229,88.49,112.93,196 [180 - 229],97.42% [88.49% - 112.93%],05-12-2020
187,IN- SOUTH BEND,86.09,89,82,115,83.53,95.89,89 [82 - 115],86.09% [83.53% - 95.89%],05-12-2020
188,IN- TERRE HAUTE,82.85,15,12,18,80.0,85.01,15 [12 - 18],82.85% [80.0% - 85.01%],05-12-2020
190,IA- CEDAR RAPIDS,90.32,111,101,129,83.85,99.27,111 [101 - 129],90.32% [83.85% - 99.27%],05-12-2020
191,IA- DAVENPORT,82.62,56,49,66,80.67,85.04,56 [49 - 66],82.62% [80.67% - 85.04%],05-12-2020
192,IA- DES MOINES,85.02,162,141,193,81.61,91.02,162 [141 - 193],85.02% [81.61% - 91.02%],05-12-2020
193,IA- DUBUQUE,85.45,28,26,31,81.65,88.99,28 [26 - 31],85.45% [81.65% - 88.99%],05-12-2020
194,IA- IOWA CITY,86.36,120,108,136,82.26,91.17,120 [108 - 136],86.36% [82.26% - 91.17%],05-12-2020
195,IA- MASON CITY,80.85,0,0,4,80.0,82.73,0 [0 - 4],80.85% [80.0% - 82.73%],05-12-2020
196,IA- SIOUX CITY,82.73,29,25,37,80.53,86.8,29 [25 - 37],82.73% [80.53% - 86.8%],05-12-2020
197,IA- WATERLOO,85.26,28,24,35,80.94,90.17,28 [24 - 35],85.26% [80.94% - 90.17%],05-12-2020
200,KS- TOPEKA,82.05,30,27,45,80.58,87.37,30 [27 - 45],82.05% [80.58% - 87.37%],05-12-2020
201,KS- WICHITA,81.35,65,56,86,80.36,83.64,65 [56 - 86],81.35% [80.36% - 83.64%],05-12-2020
203,KY- COVINGTON,85.41,56,49,62,80.0,88.63,56 [49 - 62],85.41% [80.0% - 88.63%],05-12-2020
204,KY- LEXINGTON,82.15,110,96,159,80.38,88.14,110 [96 - 159],82.15% [80.38% - 88.14%],05-12-2020
205,KY- LOUISVILLE,83.87,185,165,238,81.08,90.38,185 [165 - 238],83.87% [81.08% - 90.38%],05-12-2020
207,KY- OWENSBORO,80.61,2,0,4,80.0,84.24,2 [0 - 4],80.61% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.2,0,0,0,80.0,80.37,0 [0 - 0],80.2% [80.0% - 80.37%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.25,28,25,39,80.24,84.23,28 [25 - 39],81.25% [80.24% - 84.23%],05-12-2020
212,LA- HOUMA,81.78,7,7,10,80.0,84.85,7 [7 - 10],81.78% [80.0% - 84.85%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,83.95,36,32,48,81.09,91.87,36 [32 - 48],83.95% [81.09% - 91.87%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,82.79,63,57,82,80.91,87.79,63 [57 - 82],82.79% [80.91% - 87.79%],05-12-2020
219,LA- SHREVEPORT,80.27,2,1,5,80.0,80.84,2 [1 - 5],80.27% [80.0% - 80.84%],05-12-2020
220,LA- SLIDELL,86.26,28,26,35,81.79,94.68,28 [26 - 35],86.26% [81.79% - 94.68%],05-12-2020
221,ME- BANGOR,80.2,0,0,1,80.0,80.73,0 [0 - 1],80.2% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,81.47,35,32,43,80.5,83.43,35 [32 - 43],81.47% [80.5% - 83.43%],05-12-2020
223,MD- BALTIMORE,95.27,1026,929,1171,86.45,107.69,1026 [929 - 1171],95.27% [86.45% - 107.69%],05-12-2020
225,MD- SALISBURY,88.67,78,70,89,82.67,95.58,78 [70 - 89],88.67% [82.67% - 95.58%],05-12-2020
226,MD- TAKOMA PARK,113.89,433,400,488,97.95,139.52,433 [400 - 488],113.89% [97.95% - 139.52%],05-12-2020
227,MA- BOSTON,88.15,892,811,1078,83.11,99.06,892 [811 - 1078],88.15% [83.11% - 99.06%],05-12-2020
230,MA- SPRINGFIELD,85.54,84,77,102,81.94,92.55,84 [77 - 102],85.54% [81.94% - 92.55%],05-12-2020
231,MA- WORCESTER,88.27,133,122,163,83.05,99.98,133 [122 - 163],88.27% [83.05% - 99.98%],05-12-2020
232,MI- ANN ARBOR,81.66,50,45,67,80.46,85.27,50 [45 - 67],81.66% [80.46% - 85.27%],05-12-2020
233,MI- DEARBORN,81.42,21,20,28,80.43,84.26,21 [20 - 28],81.42% [80.43% - 84.26%],05-12-2020
234,MI- DETROIT,81.62,72,65,95,80.47,84.94,72 [65 - 95],81.62% [80.47% - 84.94%],05-12-2020
235,MI- FLINT,81.15,9,8,15,80.45,84.0,9 [8 - 15],81.15% [80.45% - 84.0%],05-12-2020
236,MI- GRAND RAPIDS,80.27,0,0,4,80.0,81.26,0 [0 - 4],80.27% [80.0% - 81.26%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,2,80.0,81.02,0 [0 - 2],80.0% [80.0% - 81.02%],05-12-2020
239,MI- LANSING,80.41,0,0,5,80.0,82.35,0 [0 - 5],80.41% [80.0% - 82.35%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,1,80.0,81.31,0 [0 - 1],80.0% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.72,16,14,22,80.51,85.15,16 [14 - 22],81.72% [80.51% - 85.15%],05-12-2020
245,MI- ROYAL OAK,81.29,30,27,40,80.42,83.86,30 [27 - 40],81.29% [80.42% - 83.86%],05-12-2020
246,MI- SAGINAW,80.0,0,0,2,80.0,80.62,0 [0 - 2],80.0% [80.0% - 80.62%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.49,2,2,5,80.34,81.89,2 [2 - 5],80.49% [80.34% - 81.89%],05-12-2020
251,MN- MINNEAPOLIS,84.4,371,335,459,81.68,90.64,371 [335 - 459],84.4% [81.68% - 90.64%],05-12-2020
253,MN- ROCHESTER,82.28,56,51,71,80.69,85.77,56 [51 - 71],82.28% [80.69% - 85.77%],05-12-2020
254,MN- ST CLOUD,83.26,21,19,27,80.85,88.63,21 [19 - 27],83.26% [80.85% - 88.63%],05-12-2020
256,MN- ST PAUL,85.74,126,116,155,82.54,93.44,126 [116 - 155],85.74% [82.54% - 93.44%],05-12-2020
257,MS- GULFPORT,85.47,42,39,51,81.81,93.07,42 [39 - 51],85.47% [81.81% - 93.07%],05-12-2020
258,MS- HATTIESBURG,83.53,42,37,54,80.08,89.09,42 [37 - 54],83.53% [80.08% - 89.09%],05-12-2020
259,MS- JACKSON,82.21,97,86,143,80.58,88.75,97 [86 - 143],82.21% [80.58% - 88.75%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,3,80.0,81.74,0 [0 - 3],80.0% [80.0% - 81.74%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.96,0 [0 - 5],80.0% [80.0% - 85.96%],05-12-2020
262,MS- TUPELO,80.82,7,6,21,80.0,85.95,7 [6 - 21],80.82% [80.0% - 85.95%],05-12-2020
263,MO- CAPE GIRARDEAU,80.15,0,0,1,80.0,80.39,0 [0 - 1],80.15% [80.0% - 80.39%],05-12-2020
264,MO- COLUMBIA,80.48,3,2,10,80.27,82.44,3 [2 - 10],80.48% [80.27% - 82.44%],05-12-2020
267,MO- JOPLIN,80.0,0,0,2,80.0,81.15,0 [0 - 2],80.0% [80.0% - 81.15%],05-12-2020
268,MO- KANSAS CITY,83.56,279,251,330,81.65,87.34,279 [251 - 330],83.56% [81.65% - 87.34%],05-12-2020
270,MO- SPRINGFIELD,80.77,10,9,19,80.31,82.86,10 [9 - 19],80.77% [80.31% - 82.86%],05-12-2020
273,MO- ST LOUIS,81.52,182,162,222,80.59,83.56,182 [162 - 222],81.52% [80.59% - 83.56%],05-12-2020
274,MT- BILLINGS,80.52,7,6,10,80.09,81.27,7 [6 - 10],80.52% [80.09% - 81.27%],05-12-2020
275,MT- GREAT FALLS,80.01,0,0,0,80.0,80.37,0 [0 - 0],80.01% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.48,0,0,2,80.0,81.21,0 [0 - 2],80.48% [80.0% - 81.21%],05-12-2020
277,NE- LINCOLN,91.38,205,185,246,84.41,104.39,205 [185 - 246],91.38% [84.41% - 104.39%],05-12-2020
278,NE- OMAHA,96.05,874,803,967,87.77,107.07,874 [803 - 967],96.05% [87.77% - 107.07%],05-12-2020
279,NV- LAS VEGAS,86.02,242,223,296,82.94,94.28,242 [223 - 296],86.02% [82.94% - 94.28%],05-12-2020
280,NV- RENO,83.13,58,52,74,81.04,87.96,58 [52 - 74],83.13% [81.04% - 87.96%],05-12-2020
281,NH- LEBANON,81.47,9,8,14,80.1,84.02,9 [8 - 14],81.47% [80.1% - 84.02%],05-12-2020
282,NH- MANCHESTER,81.82,30,28,38,80.76,84.46,30 [28 - 38],81.82% [80.76% - 84.46%],05-12-2020
283,NJ- CAMDEN,82.64,209,189,252,80.9,86.29,209 [189 - 252],82.64% [80.9% - 86.29%],05-12-2020
284,NJ- HACKENSACK,84.98,182,165,216,81.88,91.05,182 [165 - 216],84.98% [81.88% - 91.05%],05-12-2020
285,NJ- MORRISTOWN,86.49,121,109,146,82.33,95.09,121 [109 - 146],86.49% [82.33% - 95.09%],05-12-2020
288,NJ- NEW BRUNSWICK,84.16,109,99,133,81.48,89.94,109 [99 - 133],84.16% [81.48% - 89.94%],05-12-2020
289,NJ- NEWARK,83.86,184,167,220,81.42,88.97,184 [167 - 220],83.86% [81.42% - 88.97%],05-12-2020
291,NJ- PATERSON,84.05,43,39,53,81.36,89.68,43 [39 - 53],84.05% [81.36% - 89.68%],05-12-2020
292,NJ- RIDGEWOOD,90.3,77,70,92,83.79,103.11,77 [70 - 92],90.3% [83.79% - 103.11%],05-12-2020
293,NM- ALBUQUERQUE,87.85,260,232,314,82.68,98.01,260 [232 - 314],87.85% [82.68% - 98.01%],05-12-2020
295,NY- ALBANY,85.19,252,226,310,81.44,93.25,252 [226 - 310],85.19% [81.44% - 93.25%],05-12-2020
296,NY- BINGHAMTON,81.21,7,7,13,80.0,85.17,7 [7 - 13],81.21% [80.0% - 85.17%],05-12-2020
297,NY- BRONX,88.98,321,288,385,82.98,100.75,321 [288 - 385],88.98% [82.98% - 100.75%],05-12-2020
299,NY- BUFFALO,81.17,42,38,55,80.28,83.87,42 [38 - 55],81.17% [80.28% - 83.87%],05-12-2020
300,NY- ELMIRA,80.68,7,6,11,80.0,83.34,7 [6 - 11],80.68% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,92.33,1072,960,1292,84.56,106.82,1072 [960 - 1292],92.33% [84.56% - 106.82%],05-12-2020
304,NY- ROCHESTER,81.21,31,28,47,80.34,84.8,31 [28 - 47],81.21% [80.34% - 84.8%],05-12-2020
307,NY- SYRACUSE,80.71,15,12,29,80.04,83.75,15 [12 - 29],80.71% [80.04% - 83.75%],05-12-2020
308,NY- WHITE PLAINS,88.25,242,218,288,82.9,98.52,242 [218 - 288],88.25% [82.9% - 98.52%],05-12-2020
309,NC- ASHEVILLE,81.09,16,15,26,80.43,83.78,16 [15 - 26],81.09% [80.43% - 83.78%],05-12-2020
311,NC- CHARLOTTE,86.35,364,332,432,82.87,93.1,364 [332 - 432],86.35% [82.87% - 93.1%],05-12-2020
312,NC- DURHAM,83.86,175,157,221,81.56,90.05,175 [157 - 221],83.86% [81.56% - 90.05%],05-12-2020
313,NC- GREENSBORO,83.93,67,61,83,81.73,89.25,67 [61 - 83],83.93% [81.73% - 89.25%],05-12-2020
314,NC- GREENVILLE,82.12,51,45,66,80.6,85.42,51 [45 - 66],82.12% [80.6% - 85.42%],05-12-2020
315,NC- HICKORY,83.42,21,18,27,80.8,87.62,21 [18 - 27],83.42% [80.8% - 87.62%],05-12-2020
318,NC- RALEIGH,88.32,349,317,429,83.38,99.1,349 [317 - 429],88.32% [83.38% - 99.1%],05-12-2020
319,NC- WILMINGTON,83.68,43,39,52,80.99,88.05,43 [39 - 52],83.68% [80.99% - 88.05%],05-12-2020
320,NC- WINSTON-SALEM,83.22,116,103,141,80.98,87.09,116 [103 - 141],83.22% [80.98% - 87.09%],05-12-2020
321,ND- BISMARCK,81.89,14,13,19,80.36,84.89,14 [13 - 19],81.89% [80.36% - 84.89%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.2,0,0,4,80.15,81.28,0 [0 - 4],80.2% [80.15% - 81.28%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.51,0 [0 - 0],80.0% [80.0% - 80.51%],05-12-2020
324,ND- MINOT,80.65,1,0,3,80.0,82.0,1 [0 - 3],80.65% [80.0% - 82.0%],05-12-2020
325,OH- AKRON,85.37,127,115,154,82.18,91.91,127 [115 - 154],85.37% [82.18% - 91.91%],05-12-2020
326,OH- CANTON,84.05,82,74,104,81.56,90.07,82 [74 - 104],84.05% [81.56% - 90.07%],05-12-2020
327,OH- CINCINNATI,82.88,134,124,173,81.46,87.11,134 [124 - 173],82.88% [81.46% - 87.11%],05-12-2020
328,OH- CLEVELAND,84.79,420,381,505,81.95,90.5,420 [381 - 505],84.79% [81.95% - 90.5%],05-12-2020
329,OH- COLUMBUS,81.78,155,139,209,80.61,85.2,155 [139 - 209],81.78% [80.61% - 85.2%],05-12-2020
330,OH- DAYTON,81.74,52,47,73,80.37,85.02,52 [47 - 73],81.74% [80.37% - 85.02%],05-12-2020
331,OH- ELYRIA,87.34,50,45,61,82.9,96.14,50 [45 - 61],87.34% [82.9% - 96.14%],05-12-2020
332,OH- KETTERING,82.96,31,29,38,81.21,86.31,31 [29 - 38],82.96% [81.21% - 86.31%],05-12-2020
334,OH- TOLEDO,81.5,60,55,80,80.67,84.46,60 [55 - 80],81.5% [80.67% - 84.46%],05-12-2020
335,OH- YOUNGSTOWN,83.05,76,68,90,81.04,86.31,76 [68 - 90],83.05% [81.04% - 86.31%],05-12-2020
336,OK- LAWTON,81.14,8,6,13,80.0,83.93,8 [6 - 13],81.14% [80.0% - 83.93%],05-12-2020
339,OK- OKLAHOMA CITY,83.59,232,209,310,81.63,90.55,232 [209 - 310],83.59% [81.63% - 90.55%],05-12-2020
340,OK- TULSA,81.9,94,81,129,80.58,85.95,94 [81 - 129],81.9% [80.58% - 85.95%],05-12-2020
341,OR- BEND,81.84,7,7,9,80.49,85.19,7 [7 - 9],81.84% [80.49% - 85.19%],05-12-2020
