HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
390,TX- CORPUS CHRISTI,81.73,33,28,48,80.39,85.99,33 [28 - 48],81.73% [80.39% - 85.99%],05-12-2020
391,TX- DALLAS,87.77,1111,1010,1394,83.17,99.3,1111 [1010 - 1394],87.77% [83.17% - 99.3%],05-12-2020
393,TX- EL PASO,84.66,125,111,151,81.79,90.53,125 [111 - 151],84.66% [81.79% - 90.53%],05-12-2020
394,TX- FORT WORTH,89.36,466,422,586,83.85,104.03,466 [422 - 586],89.36% [83.85% - 104.03%],05-12-2020
396,TX- HARLINGEN,82.46,30,28,43,80.85,87.69,30 [28 - 43],82.46% [80.85% - 87.69%],05-12-2020
397,TX- HOUSTON,85.57,1221,1100,1560,82.17,94.36,1221 [1100 - 1560],85.57% [82.17% - 94.36%],05-12-2020
399,TX- LONGVIEW,83.08,16,14,25,80.87,89.77,16 [14 - 25],83.08% [80.87% - 89.77%],05-12-2020
400,TX- LUBBOCK,82.36,52,45,74,80.63,87.99,52 [45 - 74],82.36% [80.63% - 87.99%],05-12-2020
402,TX- MCALLEN,82.49,36,33,49,80.82,87.19,36 [33 - 49],82.49% [80.82% - 87.19%],05-12-2020
406,TX- ODESSA,81.58,16,15,24,80.85,84.64,16 [15 - 24],81.58% [80.85% - 84.64%],05-12-2020
411,TX- SAN ANGELO,80.9,0,0,2,80.0,82.33,0 [0 - 2],80.9% [80.0% - 82.33%],05-12-2020
412,TX- SAN ANTONIO,92.93,932,838,1155,84.57,112.2,932 [838 - 1155],92.93% [84.57% - 112.2%],05-12-2020
413,TX- TEMPLE,89.41,86,77,110,83.19,105.24,86 [77 - 110],89.41% [83.19% - 105.24%],05-12-2020
416,TX- TYLER,84.29,66,59,93,81.06,93.65,66 [59 - 93],84.29% [81.06% - 93.65%],05-12-2020
417,TX- VICTORIA,81.85,10,8,15,80.39,86.13,10 [8 - 15],81.85% [80.39% - 86.13%],05-12-2020
418,TX- WACO,91.82,67,59,86,83.52,110.32,67 [59 - 86],91.82% [83.52% - 110.32%],05-12-2020
420,TX- WICHITA FALLS,82.73,15,13,24,80.87,89.86,15 [13 - 24],82.73% [80.87% - 89.86%],05-12-2020
421,UT- OGDEN,88.6,59,53,72,82.6,99.18,59 [53 - 72],88.6% [82.6% - 99.18%],05-12-2020
422,UT- PROVO,88.06,70,63,85,82.55,98.63,70 [63 - 85],88.06% [82.55% - 98.63%],05-12-2020
423,UT- SALT LAKE CITY,85.43,212,188,257,81.65,92.78,212 [188 - 257],85.43% [81.65% - 92.78%],05-12-2020
424,VT- BURLINGTON,83.35,53,46,69,80.38,90.1,53 [46 - 69],83.35% [80.38% - 90.1%],05-12-2020
426,VA- ARLINGTON,157.23,2448,2266,2815,122.38,232.16,2448 [2266 - 2815],157.23% [122.38% - 232.16%],05-12-2020
427,VA- CHARLOTTESVILLE,101.37,298,267,374,87.27,132.32,298 [267 - 374],101.37% [87.27% - 132.32%],05-12-2020
428,VA- LYNCHBURG,87.96,56,50,75,82.39,102.07,56 [50 - 75],87.96% [82.39% - 102.07%],05-12-2020
429,VA- NEWPORT NEWS,116.96,417,372,512,92.47,169.03,417 [372 - 512],116.96% [92.47% - 169.03%],05-12-2020
430,VA- NORFOLK,107.46,740,657,929,89.46,149.19,740 [657 - 929],107.46% [89.46% - 149.19%],05-12-2020
431,VA- RICHMOND,101.81,1207,1078,1482,87.72,132.7,1207 [1078 - 1482],101.81% [87.72% - 132.7%],05-12-2020
432,VA- ROANOKE,83.77,102,87,138,81.25,91.2,102 [87 - 138],83.77% [81.25% - 91.2%],05-12-2020
435,VA- WINCHESTER,103.49,215,198,257,90.93,128.77,215 [198 - 257],103.49% [90.93% - 128.77%],05-12-2020
437,WA- EVERETT,132.24,425,387,465,100.34,163.92,425 [387 - 465],132.24% [100.34% - 163.92%],05-12-2020
438,WA- OLYMPIA,119.17,261,235,294,93.04,152.44,261 [235 - 294],119.17% [93.04% - 152.44%],05-12-2020
439,WA- SEATTLE,111.55,1837,1673,2012,92.22,134.36,1837 [1673 - 2012],111.55% [92.22% - 134.36%],05-12-2020
440,WA- SPOKANE,94.03,524,466,626,84.12,111.1,524 [466 - 626],94.03% [84.12% - 111.1%],05-12-2020
441,WA- TACOMA,126.21,564,514,619,97.6,155.63,564 [514 - 619],126.21% [97.6% - 155.63%],05-12-2020
442,WA- YAKIMA,102.79,130,116,154,86.74,130.26,130 [116 - 154],102.79% [86.74% - 130.26%],05-12-2020
443,WV- CHARLESTON,80.3,2,1,5,80.0,80.99,2 [1 - 5],80.3% [80.0% - 80.99%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,9,80.0,83.21,0 [0 - 9],80.0% [80.0% - 83.21%],05-12-2020
445,WV- MORGANTOWN,81.12,19,17,23,80.0,82.89,19 [17 - 23],81.12% [80.0% - 82.89%],05-12-2020
446,WI- APPLETON,86.82,38,34,52,81.94,99.77,38 [34 - 52],86.82% [81.94% - 99.77%],05-12-2020
447,WI- GREEN BAY,83.34,50,44,68,80.62,89.24,50 [44 - 68],83.34% [80.62% - 89.24%],05-12-2020
448,WI- LA CROSSE,89.29,86,77,102,83.25,100.1,86 [77 - 102],89.29% [83.25% - 100.1%],05-12-2020
449,WI- MADISON,89.36,278,248,334,82.96,101.17,278 [248 - 334],89.36% [82.96% - 101.17%],05-12-2020
450,WI- MARSHFIELD,82.63,26,23,36,80.68,87.72,26 [23 - 36],82.63% [80.68% - 87.72%],05-12-2020
451,WI- MILWAUKEE,91.39,976,879,1131,84.34,103.66,976 [879 - 1131],91.39% [84.34% - 103.66%],05-12-2020
452,WI- NEENAH,87.1,36,32,48,81.61,99.53,36 [32 - 48],87.1% [81.61% - 99.53%],05-12-2020
456,WI- WAUSAU,82.22,9,8,13,80.35,86.37,9 [8 - 13],82.22% [80.35% - 86.37%],05-12-2020
457,WY- CASPER,81.17,7,7,10,80.43,84.14,7 [7 - 10],81.17% [80.43% - 84.14%],05-12-2020
303,NY- NEW YORK,88.04,1371,1237,1633,82.75,98.83,1371 [1237 - 1633],88.04% [82.75% - 98.83%],05-12-2020
