HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
351,PA- ERIE,87,882,863,901,80.04,93.96,01-22-2020
352,PA- HARRISBURG,98,2482,2430,2534,90.16,105.84,01-22-2020
354,PA- JOHNSTOWN,84,188,184,192,77.28,90.72,01-22-2020
355,PA- LANCASTER,110,2097,2054,2140,101.2,118.8,01-22-2020
356,PA- PHILADELPHIA,112,23861,23377,24345,103.03999999999999,120.96000000000001,01-22-2020
357,PA- PITTSBURGH,280,163408,160607,166209,257.6,302.4,01-22-2020
358,PA- READING,108,2368,2320,2416,99.36,116.64,01-22-2020
359,PA- SAYRE,102,609,597,621,93.84,110.16,01-22-2020
360,PA- SCRANTON,112,1701,1667,1735,103.03999999999999,120.96000000000001,01-22-2020
362,PA- WILKES-BARRE,104,916,897,935,95.68,112.32,01-22-2020
363,PA- YORK,105,1211,1186,1236,96.6,113.4,01-22-2020
365,SC- CHARLESTON,93,2285,2238,2332,85.56,100.44,01-22-2020
366,SC- COLUMBIA,100,4548,4456,4640,92.0,108.0,01-22-2020
367,SC- FLORENCE,89,727,712,742,81.88,96.12,01-22-2020
368,SC- GREENVILLE,93,1872,1834,1910,85.56,100.44,01-22-2020
369,SC- SPARTANBURG,91,665,651,679,83.72,98.28,01-22-2020
371,SD- SIOUX FALLS,87,1080,1057,1103,80.04,93.96,01-22-2020
373,TN- CHATTANOOGA,86,852,835,869,79.12,92.88,01-22-2020
374,TN- JACKSON,82,151,148,154,75.44,88.56,01-22-2020
375,TN- JOHNSON CITY,82,165,162,168,75.44,88.56,01-22-2020
376,TN- KINGSPORT,81,96,94,98,74.52,87.48,01-22-2020
377,TN- KNOXVILLE,83,861,842,880,76.36,89.64,01-22-2020
379,TN- MEMPHIS,92,4459,4368,4550,84.64,99.36,01-22-2020
380,TN- NASHVILLE,98,8953,8769,9137,90.16,105.84,01-22-2020
382,TX- ABILENE,81,82,80,84,74.52,87.48,01-22-2020
383,TX- AMARILLO,81,159,156,162,74.52,87.48,01-22-2020
385,TX- AUSTIN,102,4591,4497,4685,93.84,110.16,01-22-2020
386,TX- BEAUMONT,86,461,452,470,79.12,92.88,01-22-2020
388,TX- BRYAN,94,497,487,507,86.48,101.52,01-22-2020
390,TX- CORPUS CHRISTI,82,294,288,300,75.44,88.56,01-22-2020
391,TX- DALLAS,96,11892,11647,12137,88.32,103.68,01-22-2020
393,TX- EL PASO,85,904,885,923,78.2,91.8,01-22-2020
394,TX- FORT WORTH,96,4916,4815,5017,88.32,103.68,01-22-2020
396,TX- HARLINGEN,84,348,341,355,77.28,90.72,01-22-2020
397,TX- HOUSTON,93,13001,12732,13270,85.56,100.44,01-22-2020
399,TX- LONGVIEW,86,235,230,240,79.12,92.88,01-22-2020
400,TX- LUBBOCK,83,403,395,411,76.36,89.64,01-22-2020
402,TX- MCALLEN,84,366,359,373,77.28,90.72,01-22-2020
406,TX- ODESSA,82,199,195,203,75.44,88.56,01-22-2020
411,TX- SAN ANGELO,81,54,53,55,74.52,87.48,01-22-2020
412,TX- SAN ANTONIO,104,10345,10136,10554,95.68,112.32,01-22-2020
413,TX- TEMPLE,95,805,788,822,87.4,102.6,01-22-2020
416,TX- TYLER,87,730,715,745,80.04,93.96,01-22-2020
417,TX- VICTORIA,82,114,112,116,75.44,88.56,01-22-2020
418,TX- WACO,100,666,652,680,92.0,108.0,01-22-2020
420,TX- WICHITA FALLS,84,164,161,167,77.28,90.72,01-22-2020
421,UT- OGDEN,96,686,672,700,88.32,103.68,01-22-2020
422,UT- PROVO,95,796,780,812,87.4,102.6,01-22-2020
423,UT- SALT LAKE CITY,91,2605,2552,2658,83.72,98.28,01-22-2020
424,VT- BURLINGTON,105,2403,2354,2452,96.6,113.4,01-22-2020
426,VA- ARLINGTON,280,40502,39808,41196,257.6,302.4,01-22-2020
427,VA- CHARLOTTESVILLE,92,970,950,990,84.64,99.36,01-22-2020
428,VA- LYNCHBURG,83,103,100,106,76.36,89.64,01-22-2020
429,VA- NEWPORT NEWS,105,1671,1637,1705,96.6,113.4,01-22-2020
430,VA- NORFOLK,97,2639,2584,2694,89.24,104.76,01-22-2020
431,VA- RICHMOND,96,4374,4281,4467,88.32,103.68,01-22-2020
432,VA- ROANOKE,280,39116,38446,39786,257.6,302.4,01-22-2020
435,VA- WINCHESTER,280,13062,12839,13285,257.6,302.4,01-22-2020
437,WA- EVERETT,221,7459,7320,7598,203.32,238.68,01-22-2020
438,WA- OLYMPIA,165,3513,3444,3582,151.8,178.2,01-22-2020
439,WA- SEATTLE,168,30801,30223,31379,154.56,181.44,01-22-2020
440,WA- SPOKANE,110,6768,6631,6905,101.2,118.8,01-22-2020
441,WA- TACOMA,196,9033,8862,9204,180.32,211.68,01-22-2020
442,WA- YAKIMA,124,1518,1488,1548,114.08,133.92,01-22-2020
443,WV- CHARLESTON,280,33950,33368,34532,257.6,302.4,01-22-2020
444,WV- HUNTINGTON,280,19800,19404,20196,257.6,302.4,01-22-2020
445,WV- MORGANTOWN,279,24682,24259,25105,256.68,301.32,01-22-2020
446,WI- APPLETON,95,545,534,556,87.4,102.6,01-22-2020
447,WI- GREEN BAY,86,590,577,603,79.12,92.88,01-22-2020
448,WI- LA CROSSE,92,666,652,680,84.64,99.36,01-22-2020
449,WI- MADISON,108,5080,4979,5181,99.36,116.64,01-22-2020
450,WI- MARSHFIELD,85,356,349,363,78.2,91.8,01-22-2020
451,WI- MILWAUKEE,102,11181,10956,11406,93.84,110.16,01-22-2020
452,WI- NEENAH,98,619,607,631,90.16,105.84,01-22-2020
456,WI- WAUSAU,83,101,99,103,76.36,89.64,01-22-2020
457,WY- CASPER,87,299,293,305,80.04,93.96,01-22-2020
303,NY- NEW YORK,185,105701,103727,107675,170.2,199.8,01-22-2020
