HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
145,GA- AUGUSTA,85.09,121,108,144,81.47,91.32,121 [108 - 144],85.09% [81.47% - 91.32%],05-12-2020
146,GA- COLUMBUS,86.13,73,66,87,81.99,93.66,73 [66 - 87],86.13% [81.99% - 93.66%],05-12-2020
147,GA- MACON,87.2,158,135,198,80.76,99.23,158 [135 - 198],87.2% [80.76% - 99.23%],05-12-2020
148,GA- ROME,95.01,106,95,121,84.23,109.51,106 [95 - 121],95.01% [84.23% - 109.51%],05-12-2020
149,GA- SAVANNAH,86.02,119,106,153,81.41,95.5,119 [106 - 153],86.02% [81.41% - 95.5%],05-12-2020
151,ID- BOISE,81.19,20,20,30,80.72,84.19,20 [20 - 30],81.19% [80.72% - 84.19%],05-12-2020
152,ID- IDAHO FALLS,80.31,0,0,1,80.0,82.17,0 [0 - 1],80.31% [80.0% - 82.17%],05-12-2020
154,IL- AURORA,113.64,174,159,200,93.85,147.17,174 [159 - 200],113.64% [93.85% - 147.17%],05-12-2020
155,IL- BLUE ISLAND,95.37,387,355,442,86.62,110.09,387 [355 - 442],95.37% [86.62% - 110.09%],05-12-2020
156,IL- CHICAGO,94.25,1296,1189,1479,86.2,109.35,1296 [1189 - 1479],94.25% [86.2% - 109.35%],05-12-2020
158,IL- ELGIN,116.21,390,357,446,95.65,151.18,390 [357 - 446],116.21% [95.65% - 151.18%],05-12-2020
161,IL- EVANSTON,101.43,514,472,587,89.31,121.89,514 [472 - 587],101.43% [89.31% - 121.89%],05-12-2020
163,IL- HINSDALE,103.27,252,232,289,89.91,125.91,252 [232 - 289],103.27% [89.91% - 125.91%],05-12-2020
164,IL- JOLIET,107.39,360,331,414,91.69,135.43,360 [331 - 414],107.39% [91.69% - 135.43%],05-12-2020
166,IL- MELROSE PARK,102.54,693,636,792,89.7,124.25,693 [636 - 792],102.54% [89.7% - 124.25%],05-12-2020
170,IL- PEORIA,88.73,158,143,200,83.23,102.92,158 [143 - 200],88.73% [83.23% - 102.92%],05-12-2020
171,IL- ROCKFORD,99.86,298,272,348,87.97,122.06,298 [272 - 348],99.86% [87.97% - 122.06%],05-12-2020
172,IL- SPRINGFIELD,85.77,142,125,189,81.38,97.45,142 [125 - 189],85.77% [81.38% - 97.45%],05-12-2020
173,IL- URBANA,88.41,84,75,110,82.5,104.25,84 [75 - 110],88.41% [82.5% - 104.25%],05-12-2020
175,IL- BLOOMINGTON,101.71,53,49,69,88.61,138.43,53 [49 - 69],101.71% [88.61% - 138.43%],05-12-2020
179,IN- EVANSVILLE,81.45,29,26,66,81.03,93.06,29 [26 - 66],81.45% [81.03% - 93.06%],05-12-2020
180,IN- FORT WAYNE,85.02,107,94,165,80.95,102.6,107 [94 - 165],85.02% [80.95% - 102.6%],05-12-2020
181,IN- GARY,116.16,543,490,624,93.41,153.24,543 [490 - 624],116.16% [93.41% - 153.24%],05-12-2020
183,IN- INDIANAPOLIS,96.58,1250,1101,1569,84.02,125.61,1250 [1101 - 1569],96.58% [84.02% - 125.61%],05-12-2020
184,IN- LAFAYETTE,91.6,84,76,107,82.83,111.58,84 [76 - 107],91.6% [82.83% - 111.58%],05-12-2020
185,IN- MUNCIE,91.17,42,40,61,85.01,114.84,42 [40 - 61],91.17% [85.01% - 114.84%],05-12-2020
186,IN- MUNSTER,107.9,319,293,367,91.79,136.15,319 [293 - 367],107.9% [91.79% - 136.15%],05-12-2020
187,IN- SOUTH BEND,93.86,210,189,254,84.97,113.16,210 [189 - 254],93.86% [84.97% - 113.16%],05-12-2020
188,IN- TERRE HAUTE,84.0,21,18,40,80.0,105.05,21 [18 - 40],84.0% [80.0% - 105.05%],05-12-2020
190,IA- CEDAR RAPIDS,93.88,152,140,175,86.0,108.23,152 [140 - 175],93.88% [86.0% - 108.23%],05-12-2020
191,IA- DAVENPORT,86.18,134,122,160,82.38,93.27,134 [122 - 160],86.18% [82.38% - 93.27%],05-12-2020
192,IA- DES MOINES,90.29,335,300,417,83.4,106.75,335 [300 - 417],90.29% [83.4% - 106.75%],05-12-2020
193,IA- DUBUQUE,89.18,48,43,56,83.3,98.9,48 [43 - 56],89.18% [83.3% - 98.9%],05-12-2020
194,IA- IOWA CITY,87.48,141,129,165,82.83,95.7,141 [129 - 165],87.48% [82.83% - 95.7%],05-12-2020
195,IA- MASON CITY,82.88,18,16,27,80.68,90.5,18 [16 - 27],82.88% [80.68% - 90.5%],05-12-2020
196,IA- SIOUX CITY,88.06,88,80,102,82.83,95.99,88 [80 - 102],88.06% [82.83% - 95.99%],05-12-2020
197,IA- WATERLOO,90.33,64,57,79,82.19,106.45,64 [57 - 79],90.33% [82.19% - 106.45%],05-12-2020
200,KS- TOPEKA,87.36,109,96,146,81.81,103.21,109 [96 - 146],87.36% [81.81% - 103.21%],05-12-2020
201,KS- WICHITA,83.63,177,157,246,81.13,92.26,177 [157 - 246],83.63% [81.13% - 92.26%],05-12-2020
203,KY- COVINGTON,87.22,77,72,94,83.54,97.44,77 [72 - 94],87.22% [83.54% - 97.44%],05-12-2020
204,KY- LEXINGTON,82.26,116,102,213,80.38,93.96,116 [102 - 213],82.26% [80.38% - 93.96%],05-12-2020
205,KY- LOUISVILLE,85.13,241,214,341,81.35,98.21,241 [214 - 341],85.13% [81.35% - 98.21%],05-12-2020
207,KY- OWENSBORO,84.25,14,12,19,80.0,89.32,14 [12 - 19],84.25% [80.0% - 89.32%],05-12-2020
208,KY- PADUCAH,80.38,0,0,15,80.18,85.36,0 [0 - 15],80.38% [80.18% - 85.36%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.5,35,31,50,80.24,85.4,35 [31 - 50],81.5% [80.24% - 85.4%],05-12-2020
212,LA- HOUMA,81.78,7,7,11,80.0,85.28,7 [7 - 11],81.78% [80.0% - 85.28%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,7,80.0,82.36,0 [0 - 7],80.29% [80.0% - 82.36%],05-12-2020
214,LA- LAKE CHARLES,80.72,0,0,1,80.0,81.27,0 [0 - 1],80.72% [80.0% - 81.27%],05-12-2020
216,LA- METAIRIE,82.71,24,21,33,80.59,88.31,24 [21 - 33],82.71% [80.59% - 88.31%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,81.73,38,34,50,80.37,84.91,38 [34 - 50],81.73% [80.37% - 84.91%],05-12-2020
219,LA- SHREVEPORT,80.4,8,6,13,80.0,81.54,8 [6 - 13],80.4% [80.0% - 81.54%],05-12-2020
220,LA- SLIDELL,86.11,28,25,35,80.4,95.28,28 [25 - 35],86.11% [80.4% - 95.28%],05-12-2020
221,ME- BANGOR,80.13,0,0,1,80.0,81.01,0 [0 - 1],80.13% [80.0% - 81.01%],05-12-2020
222,ME- PORTLAND,80.93,20,18,28,80.23,82.97,20 [18 - 28],80.93% [80.23% - 82.97%],05-12-2020
223,MD- BALTIMORE,100.45,1564,1442,1830,90.07,125.22,1564 [1442 - 1830],100.45% [90.07% - 125.22%],05-12-2020
225,MD- SALISBURY,93.85,125,115,152,86.4,110.84,125 [115 - 152],93.85% [86.4% - 110.84%],05-12-2020
226,MD- TAKOMA PARK,129.68,636,593,709,106.81,167.57,636 [593 - 709],129.68% [106.81% - 167.57%],05-12-2020
227,MA- BOSTON,88.4,997,892,1190,82.42,99.31,997 [892 - 1190],88.4% [82.42% - 99.31%],05-12-2020
230,MA- SPRINGFIELD,86.49,99,89,122,81.75,95.74,99 [89 - 122],86.49% [81.75% - 95.74%],05-12-2020
231,MA- WORCESTER,89.55,151,136,184,82.68,102.72,151 [136 - 184],89.55% [82.68% - 102.72%],05-12-2020
232,MI- ANN ARBOR,81.13,35,31,45,80.34,82.88,35 [31 - 45],81.13% [80.34% - 82.88%],05-12-2020
233,MI- DEARBORN,80.86,13,12,16,80.24,82.19,13 [12 - 16],80.86% [80.24% - 82.19%],05-12-2020
234,MI- DETROIT,81.05,48,43,59,80.26,82.64,48 [43 - 59],81.05% [80.26% - 82.64%],05-12-2020
235,MI- FLINT,80.6,5,5,9,80.08,82.49,5 [5 - 9],80.6% [80.08% - 82.49%],05-12-2020
236,MI- GRAND RAPIDS,80.27,0,0,3,80.0,80.91,0 [0 - 3],80.27% [80.0% - 80.91%],05-12-2020
238,MI- KALAMAZOO,80.06,0,0,2,80.0,80.95,0 [0 - 2],80.06% [80.0% - 80.95%],05-12-2020
239,MI- LANSING,80.4,0,0,4,80.0,81.56,0 [0 - 4],80.4% [80.0% - 81.56%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,1,80.0,80.93,0 [0 - 1],80.0% [80.0% - 80.93%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.07,7,7,10,80.34,82.7,7 [7 - 10],81.07% [80.34% - 82.7%],05-12-2020
245,MI- ROYAL OAK,80.81,19,18,24,80.26,82.04,19 [18 - 24],80.81% [80.26% - 82.04%],05-12-2020
246,MI- SAGINAW,80.0,0,0,1,80.0,80.43,0 [0 - 1],80.0% [80.0% - 80.43%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,1,80.99,82.98,0 [0 - 1],81.5% [80.99% - 82.98%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,81.54,15,13,22,80.34,85.25,15 [13 - 22],81.54% [80.34% - 85.25%],05-12-2020
251,MN- MINNEAPOLIS,86.29,533,478,698,82.07,99.17,533 [478 - 698],86.29% [82.07% - 99.17%],05-12-2020
253,MN- ROCHESTER,83.68,93,83,115,81.19,88.89,93 [83 - 115],83.68% [81.19% - 88.89%],05-12-2020
254,MN- ST CLOUD,85.32,33,30,46,81.56,97.82,33 [30 - 46],85.32% [81.56% - 97.82%],05-12-2020
256,MN- ST PAUL,88.24,185,168,238,83.28,103.41,185 [168 - 238],88.24% [83.28% - 103.41%],05-12-2020
257,MS- GULFPORT,87.25,53,48,67,81.81,99.28,53 [48 - 67],87.25% [81.81% - 99.28%],05-12-2020
258,MS- HATTIESBURG,83.53,42,36,67,80.0,97.93,42 [36 - 67],83.53% [80.0% - 97.93%],05-12-2020
259,MS- JACKSON,83.61,156,136,234,80.58,95.09,156 [136 - 234],83.61% [80.58% - 95.09%],05-12-2020
260,MS- MERIDIAN,81.36,7,6,13,80.0,85.42,7 [6 - 13],81.36% [80.0% - 85.42%],05-12-2020
261,MS- OXFORD,83.92,21,18,34,80.0,95.67,21 [18 - 34],83.92% [80.0% - 95.67%],05-12-2020
262,MS- TUPELO,82.26,31,26,55,80.0,91.72,31 [26 - 55],82.26% [80.0% - 91.72%],05-12-2020
263,MO- CAPE GIRARDEAU,80.43,2,2,6,80.1,82.82,2 [2 - 6],80.43% [80.1% - 82.82%],05-12-2020
264,MO- COLUMBIA,81.35,21,18,39,80.33,87.48,21 [18 - 39],81.35% [80.33% - 87.48%],05-12-2020
267,MO- JOPLIN,81.35,10,8,21,80.0,89.01,10 [8 - 21],81.35% [80.0% - 89.01%],05-12-2020
268,MO- KANSAS CITY,86.79,536,486,649,82.66,96.15,536 [486 - 649],86.79% [82.66% - 96.15%],05-12-2020
270,MO- SPRINGFIELD,81.36,23,20,40,80.31,86.58,23 [20 - 40],81.36% [80.31% - 86.58%],05-12-2020
273,MO- ST LOUIS,83.08,373,338,466,81.16,88.11,373 [338 - 466],83.08% [81.16% - 88.11%],05-12-2020
274,MT- BILLINGS,80.76,14,13,17,80.09,81.67,14 [13 - 17],80.76% [80.09% - 81.67%],05-12-2020
275,MT- GREAT FALLS,80.38,0,0,0,80.0,80.5,0 [0 - 0],80.38% [80.0% - 80.5%],05-12-2020
276,MT- MISSOULA,80.52,0,0,3,80.0,81.98,0 [0 - 3],80.52% [80.0% - 81.98%],05-12-2020
277,NE- LINCOLN,101.16,388,348,419,86.1,111.46,388 [348 - 419],101.16% [86.1% - 111.46%],05-12-2020
278,NE- OMAHA,94.72,802,737,841,86.64,99.13,802 [737 - 841],94.72% [86.64% - 99.13%],05-12-2020
279,NV- LAS VEGAS,88.54,347,318,420,83.72,100.58,347 [318 - 420],88.54% [83.72% - 100.58%],05-12-2020
280,NV- RENO,84.3,82,73,106,81.04,92.6,82 [73 - 106],84.3% [81.04% - 92.6%],05-12-2020
281,NH- LEBANON,82.51,21,19,26,80.31,85.87,21 [19 - 26],82.51% [80.31% - 85.87%],05-12-2020
282,NH- MANCHESTER,82.66,49,45,57,80.81,85.42,49 [45 - 57],82.66% [80.81% - 85.42%],05-12-2020
283,NJ- CAMDEN,82.28,180,162,222,80.73,85.88,180 [162 - 222],82.28% [80.73% - 85.88%],05-12-2020
284,NJ- HACKENSACK,82.55,93,85,110,80.94,85.66,93 [85 - 110],82.55% [80.94% - 85.66%],05-12-2020
285,NJ- MORRISTOWN,83.85,71,64,87,81.35,89.39,71 [64 - 87],83.85% [81.35% - 89.39%],05-12-2020
288,NJ- NEW BRUNSWICK,82.66,70,64,85,80.87,86.44,70 [64 - 85],82.66% [80.87% - 86.44%],05-12-2020
289,NJ- NEWARK,82.19,103,94,124,80.78,85.12,103 [94 - 124],82.19% [80.78% - 85.12%],05-12-2020
291,NJ- PATERSON,82.19,23,21,29,80.76,85.52,23 [21 - 29],82.19% [80.76% - 85.52%],05-12-2020
292,NJ- RIDGEWOOD,84.93,35,32,44,81.64,91.99,35 [32 - 44],84.93% [81.64% - 91.99%],05-12-2020
293,NM- ALBUQUERQUE,91.81,393,353,500,83.66,112.75,393 [353 - 500],91.81% [83.66% - 112.75%],05-12-2020
295,NY- ALBANY,82.85,140,125,197,80.69,90.89,140 [125 - 197],82.85% [80.69% - 90.89%],05-12-2020
296,NY- BINGHAMTON,81.44,7,6,15,80.0,87.0,7 [6 - 15],81.44% [80.0% - 87.0%],05-12-2020
297,NY- BRONX,83.6,127,116,165,81.41,90.52,127 [116 - 165],83.6% [81.41% - 90.52%],05-12-2020
299,NY- BUFFALO,80.84,28,24,50,80.28,84.87,28 [24 - 50],80.84% [80.28% - 84.87%],05-12-2020
300,NY- ELMIRA,80.7,7,6,12,80.0,84.09,7 [6 - 12],80.7% [80.0% - 84.09%],05-12-2020
301,NY- EAST LONG ISLAND,84.01,435,395,573,81.51,92.51,435 [395 - 573],84.01% [81.51% - 92.51%],05-12-2020
304,NY- ROCHESTER,80.81,23,21,47,80.34,86.11,23 [21 - 47],80.81% [80.34% - 86.11%],05-12-2020
307,NY- SYRACUSE,80.49,7,6,24,80.0,84.39,7 [6 - 24],80.49% [80.0% - 84.39%],05-12-2020
308,NY- WHITE PLAINS,83.36,97,88,124,81.21,89.46,97 [88 - 124],83.36% [81.21% - 89.46%],05-12-2020
309,NC- ASHEVILLE,84.53,82,73,107,81.01,92.89,82 [73 - 107],84.53% [81.01% - 92.89%],05-12-2020
311,NC- CHARLOTTE,92.37,713,646,862,84.66,109.14,713 [646 - 862],92.37% [84.66% - 109.14%],05-12-2020
312,NC- DURHAM,88.71,398,357,489,82.51,101.62,398 [357 - 489],88.71% [82.51% - 101.62%],05-12-2020
313,NC- GREENSBORO,88.93,157,142,196,82.95,102.69,157 [142 - 196],88.93% [82.95% - 102.69%],05-12-2020
314,NC- GREENVILLE,86.16,151,136,196,81.91,97.3,151 [136 - 196],86.16% [81.91% - 97.3%],05-12-2020
315,NC- HICKORY,88.1,56,50,73,82.67,101.93,56 [50 - 73],88.1% [82.67% - 101.93%],05-12-2020
318,NC- RALEIGH,96.31,687,616,838,85.17,119.79,687 [616 - 838],96.31% [85.17% - 119.79%],05-12-2020
319,NC- WILMINGTON,88.37,100,91,127,82.96,102.1,100 [91 - 127],88.37% [82.96% - 102.1%],05-12-2020
320,NC- WINSTON-SALEM,87.11,257,231,322,82.44,98.31,257 [231 - 322],87.11% [82.44% - 98.31%],05-12-2020
321,ND- BISMARCK,82.37,14,13,20,80.36,86.56,14 [13 - 20],82.37% [80.36% - 86.56%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.96,17,15,25,80.15,83.65,17 [15 - 25],80.96% [80.15% - 83.65%],05-12-2020
323,ND- GRAND FORKS,80.68,0,0,2,80.0,81.87,0 [0 - 2],80.68% [80.0% - 81.87%],05-12-2020
324,ND- MINOT,81.13,7,7,9,80.43,83.29,7 [7 - 9],81.13% [80.43% - 83.29%],05-12-2020
325,OH- AKRON,87.79,186,167,233,82.39,100.36,186 [167 - 233],87.79% [82.39% - 100.36%],05-12-2020
326,OH- CANTON,86.75,139,124,176,81.94,98.53,139 [124 - 176],86.75% [81.94% - 98.53%],05-12-2020
327,OH- CINCINNATI,84.86,229,208,284,81.81,92.6,229 [208 - 284],84.86% [81.81% - 92.6%],05-12-2020
328,OH- CLEVELAND,86.37,560,505,702,82.1,96.92,560 [505 - 702],86.37% [82.1% - 96.92%],05-12-2020
329,OH- COLUMBUS,83.7,327,290,435,81.05,91.32,327 [290 - 435],83.7% [81.05% - 91.32%],05-12-2020
330,OH- DAYTON,83.53,114,100,148,80.67,90.56,114 [100 - 148],83.53% [80.67% - 90.56%],05-12-2020
331,OH- ELYRIA,89.56,65,60,83,83.59,105.52,65 [60 - 83],89.56% [83.59% - 105.52%],05-12-2020
332,OH- KETTERING,85.09,56,52,70,81.9,92.46,56 [52 - 70],85.09% [81.9% - 92.46%],05-12-2020
334,OH- TOLEDO,83.26,132,118,161,80.98,87.88,132 [118 - 161],83.26% [80.98% - 87.88%],05-12-2020
335,OH- YOUNGSTOWN,84.5,111,100,141,81.23,91.46,111 [100 - 141],84.5% [81.23% - 91.46%],05-12-2020
336,OK- LAWTON,82.0,14,12,21,80.0,88.98,14 [12 - 21],82.0% [80.0% - 88.98%],05-12-2020
339,OK- OKLAHOMA CITY,86.15,400,359,531,81.72,98.88,400 [359 - 531],86.15% [81.72% - 98.88%],05-12-2020
340,OK- TULSA,84.15,207,183,276,80.84,92.84,207 [183 - 276],84.15% [80.84% - 92.84%],05-12-2020
341,OR- BEND,82.37,7,7,10,80.49,86.67,7 [7 - 10],82.37% [80.49% - 86.67%],05-12-2020
