HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
81,CA- SAN FRANCISCO,83.92,195,177,244,81.54,90.33,195 [177 - 244],83.92% [81.54% - 90.33%],05-12-2020
82,CA- SAN JOSE,88.48,254,231,317,83.3,102.24,254 [231 - 317],88.48% [83.3% - 102.24%],05-12-2020
83,CA- SAN LUIS OBISPO,83.99,15,13,20,81.1,91.18,15 [13 - 20],83.99% [81.1% - 91.18%],05-12-2020
85,CA- SAN MATEO CO.,84.66,121,110,152,81.78,92.02,121 [110 - 152],84.66% [81.78% - 92.02%],05-12-2020
86,CA- SANTA BARBARA,82.71,21,19,28,80.83,87.45,21 [19 - 28],82.71% [80.83% - 87.45%],05-12-2020
87,CA- SANTA CRUZ,89.5,30,27,38,83.34,104.79,30 [27 - 38],89.5% [83.34% - 104.79%],05-12-2020
89,CA- SANTA ROSA,83.02,54,49,69,81.13,88.28,54 [49 - 69],83.02% [81.13% - 88.28%],05-12-2020
91,CA- STOCKTON,85.82,58,52,74,82.07,95.8,58 [52 - 74],85.82% [82.07% - 95.8%],05-12-2020
96,CA- VENTURA,83.07,45,41,58,81.21,88.71,45 [41 - 58],83.07% [81.21% - 88.71%],05-12-2020
101,CO- BOULDER,90.53,44,41,52,84.63,102.11,44 [41 - 52],90.53% [84.63% - 102.11%],05-12-2020
102,CO- COLORADO SPRINGS,89.04,90,82,105,83.29,97.97,90 [82 - 105],89.04% [83.29% - 97.97%],05-12-2020
103,CO- DENVER,90.14,478,439,557,84.27,100.83,478 [439 - 557],90.14% [84.27% - 100.83%],05-12-2020
104,CO- FORT COLLINS,85.43,28,27,35,82.66,91.74,28 [27 - 35],85.43% [82.66% - 91.74%],05-12-2020
105,CO- GRAND JUNCTION,88.43,64,59,74,84.04,97.3,64 [59 - 74],88.43% [84.04% - 97.3%],05-12-2020
106,CO- GREELEY,86.5,49,45,59,82.57,93.9,49 [45 - 59],86.5% [82.57% - 93.9%],05-12-2020
107,CO- PUEBLO,81.25,7,7,9,80.5,83.13,7 [7 - 9],81.25% [80.5% - 83.13%],05-12-2020
109,CT- BRIDGEPORT,92.15,202,178,234,83.78,103.83,202 [178 - 234],92.15% [83.78% - 103.83%],05-12-2020
110,CT- HARTFORD,86.08,194,169,232,81.47,93.79,194 [169 - 232],86.08% [81.47% - 93.79%],05-12-2020
111,CT- NEW HAVEN,87.66,291,258,347,82.44,96.82,291 [258 - 347],87.66% [82.44% - 96.82%],05-12-2020
112,DE- WILMINGTON,84.07,72,66,84,81.99,88.38,72 [66 - 84],84.07% [81.99% - 88.38%],05-12-2020
113,DC- WASHINGTON,94.86,812,758,910,88.51,106.82,812 [758 - 910],94.86% [88.51% - 106.82%],05-12-2020
115,FL- BRADENTON,81.94,7,7,10,80.85,84.8,7 [7 - 10],81.94% [80.85% - 84.8%],05-12-2020
116,FL- CLEARWATER,81.21,14,14,19,80.49,82.93,14 [14 - 19],81.21% [80.49% - 82.93%],05-12-2020
118,FL- FORT LAUDERDALE,81.94,165,150,201,80.75,84.71,165 [150 - 201],81.94% [80.75% - 84.71%],05-12-2020
119,FL- FORT MYERS,81.62,56,51,71,80.55,83.84,56 [51 - 71],81.62% [80.55% - 83.84%],05-12-2020
120,FL- GAINESVILLE,80.56,9,9,14,80.27,82.5,9 [9 - 14],80.56% [80.27% - 82.5%],05-12-2020
122,FL- HUDSON,81.32,14,13,17,80.24,82.96,14 [13 - 17],81.32% [80.24% - 82.96%],05-12-2020
123,FL- JACKSONVILLE,81.27,56,50,72,80.2,83.24,56 [50 - 72],81.27% [80.2% - 83.24%],05-12-2020
124,FL- LAKELAND,81.41,14,13,17,80.47,83.28,14 [13 - 17],81.41% [80.47% - 83.28%],05-12-2020
127,FL- MIAMI,81.87,199,181,246,80.71,84.73,199 [181 - 246],81.87% [80.71% - 84.73%],05-12-2020
129,FL- OCALA,81.16,14,14,18,80.51,83.14,14 [14 - 18],81.16% [80.51% - 83.14%],05-12-2020
130,FL- ORLANDO,81.25,126,116,155,80.58,83.08,126 [116 - 155],81.25% [80.58% - 83.08%],05-12-2020
131,FL- ORMOND BEACH,80.62,7,7,10,80.24,82.0,7 [7 - 10],80.62% [80.24% - 82.0%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.98,21,18,24,80.0,81.96,21 [18 - 24],80.98% [80.0% - 81.96%],05-12-2020
137,FL- SARASOTA,81.08,14,14,18,80.48,82.77,14 [14 - 18],81.08% [80.48% - 82.77%],05-12-2020
139,FL- ST PETERSBURG,81.01,12,11,16,80.38,82.44,12 [11 - 16],81.01% [80.38% - 82.44%],05-12-2020
140,FL- TALLAHASSEE,82.25,55,49,72,80.3,85.93,55 [49 - 72],82.25% [80.3% - 85.93%],05-12-2020
141,FL- TAMPA,81.36,54,50,67,80.59,83.33,54 [50 - 67],81.36% [80.59% - 83.33%],05-12-2020
142,GA- ALBANY,89.82,100,90,114,82.82,98.53,100 [90 - 114],89.82% [82.82% - 98.53%],05-12-2020
144,GA- ATLANTA,92.84,1759,1595,1990,85.15,102.94,1759 [1595 - 1990],92.84% [85.15% - 102.94%],05-12-2020
145,GA- AUGUSTA,82.28,52,48,62,80.9,84.56,52 [48 - 62],82.28% [80.9% - 84.56%],05-12-2020
146,GA- COLUMBUS,84.35,49,45,54,81.43,86.43,49 [45 - 54],84.35% [81.43% - 86.43%],05-12-2020
147,GA- MACON,83.62,80,70,94,80.76,87.69,80 [70 - 94],83.62% [80.76% - 87.69%],05-12-2020
148,GA- ROME,92.43,91,83,101,84.92,102.27,91 [83 - 101],92.43% [84.92% - 102.27%],05-12-2020
149,GA- SAVANNAH,83.72,73,65,82,80.92,86.46,73 [65 - 82],83.72% [80.92% - 86.46%],05-12-2020
151,ID- BOISE,80.97,14,13,19,80.24,82.26,14 [13 - 19],80.97% [80.24% - 82.26%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,81.08,0 [0 - 0],80.0% [80.0% - 81.08%],05-12-2020
154,IL- AURORA,100.78,105,97,124,89.87,124.4,105 [97 - 124],100.78% [89.87% - 124.4%],05-12-2020
155,IL- BLUE ISLAND,90.22,255,236,299,84.93,101.49,255 [236 - 299],90.22% [84.93% - 101.49%],05-12-2020
156,IL- CHICAGO,90.12,864,796,1010,84.88,101.29,864 [796 - 1010],90.12% [84.88% - 101.29%],05-12-2020
158,IL- ELGIN,103.6,253,233,296,91.33,129.26,253 [233 - 296],103.6% [91.33% - 129.26%],05-12-2020
161,IL- EVANSTON,94.34,343,317,402,86.91,110.01,343 [317 - 402],94.34% [86.91% - 110.01%],05-12-2020
163,IL- HINSDALE,95.08,162,149,190,87.18,111.91,162 [149 - 190],95.08% [87.18% - 111.91%],05-12-2020
164,IL- JOLIET,96.96,221,203,261,87.92,116.5,221 [203 - 261],96.96% [87.92% - 116.5%],05-12-2020
166,IL- MELROSE PARK,94.81,455,419,533,87.08,111.22,455 [419 - 533],94.81% [87.08% - 111.22%],05-12-2020
170,IL- PEORIA,83.45,60,55,75,81.18,87.8,60 [55 - 75],83.45% [81.18% - 87.8%],05-12-2020
171,IL- ROCKFORD,89.86,150,138,177,84.57,100.57,150 [138 - 177],89.86% [84.57% - 100.57%],05-12-2020
172,IL- SPRINGFIELD,81.63,38,34,53,80.51,85.23,38 [34 - 53],81.63% [80.51% - 85.23%],05-12-2020
173,IL- URBANA,82.98,29,25,37,80.58,86.64,29 [25 - 37],82.98% [80.58% - 86.64%],05-12-2020
175,IL- BLOOMINGTON,89.65,23,21,28,83.75,102.47,23 [21 - 28],89.65% [83.75% - 102.47%],05-12-2020
179,IN- EVANSVILLE,81.06,21,18,27,80.0,81.56,21 [18 - 27],81.06% [80.0% - 81.56%],05-12-2020
180,IN- FORT WAYNE,81.95,42,40,59,80.95,86.24,42 [40 - 59],81.95% [80.95% - 86.24%],05-12-2020
181,IN- GARY,99.15,286,261,327,88.63,115.79,286 [261 - 327],99.15% [88.63% - 115.79%],05-12-2020
183,IN- INDIANAPOLIS,90.55,674,601,818,83.35,105.35,674 [601 - 818],90.55% [83.35% - 105.35%],05-12-2020
184,IN- LAFAYETTE,84.46,30,27,38,82.83,91.34,30 [27 - 38],84.46% [82.83% - 91.34%],05-12-2020
185,IN- MUNCIE,85.24,21,18,24,80.0,90.98,21 [18 - 24],85.24% [80.0% - 90.98%],05-12-2020
186,IN- MUNSTER,95.94,180,166,207,87.28,110.5,180 [166 - 207],95.94% [87.28% - 110.5%],05-12-2020
187,IN- SOUTH BEND,85.79,84,80,107,83.53,94.65,84 [80 - 107],85.79% [83.53% - 94.65%],05-12-2020
188,IN- TERRE HAUTE,84.0,21,18,21,80.0,83.9,21 [18 - 21],84.0% [80.0% - 83.9%],05-12-2020
190,IA- CEDAR RAPIDS,88.48,91,83,107,83.49,98.1,91 [83 - 107],88.48% [83.49% - 98.1%],05-12-2020
191,IA- DAVENPORT,82.15,46,41,56,80.58,84.5,46 [41 - 56],82.15% [80.58% - 84.5%],05-12-2020
192,IA- DES MOINES,83.89,124,112,157,81.46,90.23,124 [112 - 157],83.89% [81.46% - 90.23%],05-12-2020
193,IA- DUBUQUE,84.48,24,21,27,81.28,88.44,24 [21 - 27],84.48% [81.28% - 88.44%],05-12-2020
194,IA- IOWA CITY,84.56,87,81,104,82.16,90.4,87 [81 - 104],84.56% [82.16% - 90.4%],05-12-2020
195,IA- MASON CITY,80.85,0,0,2,80.0,81.77,0 [0 - 2],80.85% [80.0% - 81.77%],05-12-2020
196,IA- SIOUX CITY,82.22,23,19,31,80.53,86.54,23 [19 - 31],82.22% [80.53% - 86.54%],05-12-2020
197,IA- WATERLOO,83.63,18,16,24,80.94,89.08,18 [16 - 24],83.63% [80.94% - 89.08%],05-12-2020
200,KS- TOPEKA,81.87,28,26,41,80.58,86.66,28 [26 - 41],81.87% [80.58% - 86.66%],05-12-2020
201,KS- WICHITA,81.16,57,51,75,80.36,83.19,57 [51 - 75],81.16% [80.36% - 83.19%],05-12-2020
203,KY- COVINGTON,83.63,35,31,41,80.0,87.18,35 [31 - 41],83.63% [80.0% - 87.18%],05-12-2020
204,KY- LEXINGTON,80.99,47,39,93,80.38,86.86,47 [39 - 93],80.99% [80.38% - 86.86%],05-12-2020
205,KY- LOUISVILLE,82.56,119,108,164,80.83,88.51,119 [108 - 164],82.56% [80.83% - 88.51%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,84.24,0 [0 - 2],80.0% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.2,0,0,0,80.0,80.31,0 [0 - 0],80.2% [80.0% - 80.31%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.32,30,26,39,80.24,83.55,30 [26 - 39],81.32% [80.24% - 83.55%],05-12-2020
212,LA- HOUMA,81.78,7,7,11,80.0,84.56,7 [7 - 11],81.78% [80.0% - 84.56%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,83.88,36,31,47,80.89,90.58,36 [31 - 47],83.88% [80.89% - 90.58%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.43,0 [0 - 0],80.0% [80.0% - 80.43%],05-12-2020
218,LA- NEW ORLEANS,82.73,63,56,80,80.66,87.05,63 [56 - 80],82.73% [80.66% - 87.05%],05-12-2020
219,LA- SHREVEPORT,80.23,0,0,3,80.0,80.8,0 [0 - 3],80.23% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,86.33,28,25,35,81.39,94.68,28 [25 - 35],86.33% [81.39% - 94.68%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,80.73,0 [0 - 1],80.18% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,81.04,24,21,32,80.38,83.01,24 [21 - 32],81.04% [80.38% - 83.01%],05-12-2020
223,MD- BALTIMORE,91.96,802,741,942,85.9,105.34,802 [741 - 942],91.96% [85.9% - 105.34%],05-12-2020
225,MD- SALISBURY,86.57,59,55,69,82.88,93.66,59 [55 - 69],86.57% [82.88% - 93.66%],05-12-2020
226,MD- TAKOMA PARK,108.65,366,343,407,96.63,129.81,366 [343 - 407],108.65% [96.63% - 129.81%],05-12-2020
227,MA- BOSTON,89.23,899,806,1041,83.52,97.58,899 [806 - 1041],89.23% [83.52% - 97.58%],05-12-2020
230,MA- SPRINGFIELD,85.37,83,75,97,81.87,91.37,83 [75 - 97],85.37% [81.87% - 91.37%],05-12-2020
231,MA- WORCESTER,88.42,135,122,159,82.8,97.72,135 [122 - 159],88.42% [82.8% - 97.72%],05-12-2020
232,MI- ANN ARBOR,81.99,61,53,72,80.43,84.14,61 [53 - 72],81.99% [80.43% - 84.14%],05-12-2020
233,MI- DEARBORN,81.65,24,22,29,80.36,83.41,24 [22 - 29],81.65% [80.36% - 83.41%],05-12-2020
234,MI- DETROIT,81.88,84,74,100,80.43,83.95,84 [74 - 100],81.88% [80.43% - 83.95%],05-12-2020
235,MI- FLINT,81.5,14,12,17,80.23,82.87,14 [12 - 17],81.5% [80.23% - 82.87%],05-12-2020
236,MI- GRAND RAPIDS,80.43,5,3,8,80.0,81.0,5 [3 - 8],80.43% [80.0% - 81.0%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,80.81,0 [0 - 1],80.0% [80.0% - 80.81%],05-12-2020
239,MI- LANSING,80.41,0,0,4,80.0,81.82,0 [0 - 4],80.41% [80.0% - 81.82%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.12,0,0,1,80.0,80.75,0 [0 - 1],80.12% [80.0% - 80.75%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.99,20,17,24,80.42,84.05,20 [17 - 24],81.99% [80.42% - 84.05%],05-12-2020
245,MI- ROYAL OAK,81.49,35,31,42,80.34,83.07,35 [31 - 42],81.49% [80.34% - 83.07%],05-12-2020
246,MI- SAGINAW,80.13,0,0,1,80.0,80.43,0 [0 - 1],80.13% [80.0% - 80.43%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.37,0,0,3,80.34,81.81,0 [0 - 3],80.37% [80.34% - 81.81%],05-12-2020
251,MN- MINNEAPOLIS,83.69,311,283,388,81.46,89.71,311 [283 - 388],83.69% [81.46% - 89.71%],05-12-2020
253,MN- ROCHESTER,82.1,50,45,62,80.5,84.96,50 [45 - 62],82.1% [80.5% - 84.96%],05-12-2020
254,MN- ST CLOUD,83.23,21,19,26,80.85,87.92,21 [19 - 26],83.23% [80.85% - 87.92%],05-12-2020
256,MN- ST PAUL,84.98,110,101,136,82.14,92.21,110 [101 - 136],84.98% [82.14% - 92.21%],05-12-2020
257,MS- GULFPORT,85.41,38,35,45,81.81,91.64,38 [35 - 45],85.41% [81.81% - 91.64%],05-12-2020
258,MS- HATTIESBURG,83.53,42,36,48,80.08,87.11,42 [36 - 48],83.53% [80.08% - 87.11%],05-12-2020
259,MS- JACKSON,81.74,75,64,113,80.38,87.48,75 [64 - 113],81.74% [80.38% - 87.48%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.33,0 [0 - 1],80.0% [80.0% - 81.33%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.96,0 [0 - 5],80.0% [80.0% - 85.96%],05-12-2020
262,MS- TUPELO,80.82,7,6,19,80.0,85.77,7 [6 - 19],80.82% [80.0% - 85.77%],05-12-2020
263,MO- CAPE GIRARDEAU,80.15,0,0,0,80.0,80.19,0 [0 - 0],80.15% [80.0% - 80.19%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,6,80.33,81.9,0 [0 - 6],80.34% [80.33% - 81.9%],05-12-2020
267,MO- JOPLIN,80.0,0,0,2,80.0,80.84,0 [0 - 2],80.0% [80.0% - 80.84%],05-12-2020
268,MO- KANSAS CITY,83.16,246,227,294,81.55,86.78,246 [227 - 294],83.16% [81.55% - 86.78%],05-12-2020
270,MO- SPRINGFIELD,80.81,11,10,16,80.31,82.25,11 [10 - 16],80.81% [80.31% - 82.25%],05-12-2020
273,MO- ST LOUIS,81.4,168,153,205,80.56,83.25,168 [153 - 205],81.4% [80.56% - 83.25%],05-12-2020
274,MT- BILLINGS,80.52,7,7,9,80.05,81.18,7 [7 - 9],80.52% [80.05% - 81.18%],05-12-2020
275,MT- GREAT FALLS,80.01,0,0,0,80.0,80.37,0 [0 - 0],80.01% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.52,0,0,2,80.0,81.21,0 [0 - 2],80.52% [80.0% - 81.21%],05-12-2020
277,NE- LINCOLN,92.76,229,205,256,83.7,101.67,229 [205 - 256],92.76% [83.7% - 101.67%],05-12-2020
278,NE- OMAHA,96.34,888,814,951,86.73,104.09,888 [814 - 951],96.34% [86.73% - 104.09%],05-12-2020
279,NV- LAS VEGAS,85.37,214,196,256,82.3,92.2,214 [196 - 256],85.37% [82.3% - 92.2%],05-12-2020
280,NV- RENO,83.02,56,50,65,80.68,86.35,56 [50 - 65],83.02% [80.68% - 86.35%],05-12-2020
281,NH- LEBANON,81.32,8,7,13,80.1,83.71,8 [7 - 13],81.32% [80.1% - 83.71%],05-12-2020
282,NH- MANCHESTER,82.02,36,33,42,80.66,83.85,36 [33 - 42],82.02% [80.66% - 83.85%],05-12-2020
283,NJ- CAMDEN,81.91,149,135,188,80.65,85.05,149 [135 - 188],81.91% [80.65% - 85.05%],05-12-2020
284,NJ- HACKENSACK,83.71,133,119,165,81.39,88.77,133 [119 - 165],83.71% [81.39% - 88.77%],05-12-2020
285,NJ- MORRISTOWN,84.97,92,82,113,81.82,91.98,92 [82 - 113],84.97% [81.82% - 91.98%],05-12-2020
288,NJ- NEW BRUNSWICK,83.22,86,77,107,81.08,87.74,86 [77 - 107],83.22% [81.08% - 87.74%],05-12-2020
289,NJ- NEWARK,82.97,142,125,173,81.01,86.95,142 [125 - 173],82.97% [81.01% - 86.95%],05-12-2020
291,NJ- PATERSON,83.22,34,31,43,81.02,87.56,34 [31 - 43],83.22% [81.02% - 87.56%],05-12-2020
292,NJ- RIDGEWOOD,87.48,55,50,71,83.03,99.32,55 [50 - 71],87.48% [83.03% - 99.32%],05-12-2020
293,NM- ALBUQUERQUE,86.47,213,193,262,82.26,96.37,213 [193 - 262],86.47% [82.26% - 96.37%],05-12-2020
295,NY- ALBANY,83.39,163,145,234,81.1,92.15,163 [145 - 234],83.39% [81.1% - 92.15%],05-12-2020
296,NY- BINGHAMTON,80.36,2,1,8,80.0,85.06,2 [1 - 8],80.36% [80.0% - 85.06%],05-12-2020
297,NY- BRONX,86.33,225,202,300,82.43,98.45,225 [202 - 300],86.33% [82.43% - 98.45%],05-12-2020
299,NY- BUFFALO,80.8,28,24,42,80.28,83.39,28 [24 - 42],80.8% [80.28% - 83.39%],05-12-2020
300,NY- ELMIRA,80.39,4,3,9,80.0,83.34,4 [3 - 9],80.39% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,86.95,756,673,1015,82.64,100.96,756 [673 - 1015],86.95% [82.64% - 100.96%],05-12-2020
304,NY- ROCHESTER,80.81,23,21,39,80.34,84.49,23 [21 - 39],80.81% [80.34% - 84.49%],05-12-2020
307,NY- SYRACUSE,80.44,7,6,21,80.0,83.47,7 [6 - 21],80.44% [80.0% - 83.47%],05-12-2020
308,NY- WHITE PLAINS,86.0,174,157,228,82.46,96.6,174 [157 - 228],86.0% [82.46% - 96.6%],05-12-2020
309,NC- ASHEVILLE,81.01,14,13,23,80.32,83.19,14 [13 - 23],81.01% [80.32% - 83.19%],05-12-2020
311,NC- CHARLOTTE,85.68,327,298,387,82.42,92.19,327 [298 - 387],85.68% [82.42% - 92.19%],05-12-2020
312,NC- DURHAM,83.54,158,144,198,81.39,89.1,158 [144 - 198],83.54% [81.39% - 89.1%],05-12-2020
313,NC- GREENSBORO,83.43,58,53,72,81.39,88.25,58 [53 - 72],83.43% [81.39% - 88.25%],05-12-2020
314,NC- GREENVILLE,82.05,49,44,61,80.48,84.86,49 [44 - 61],82.05% [80.48% - 84.86%],05-12-2020
315,NC- HICKORY,82.87,15,13,20,80.8,86.82,15 [13 - 20],82.87% [80.8% - 86.82%],05-12-2020
318,NC- RALEIGH,87.63,321,292,385,83.0,97.07,321 [292 - 385],87.63% [83.0% - 97.07%],05-12-2020
319,NC- WILMINGTON,83.53,42,38,50,80.9,87.4,42 [38 - 50],83.53% [80.9% - 87.4%],05-12-2020
320,NC- WINSTON-SALEM,82.99,105,94,124,80.84,86.33,105 [94 - 124],82.99% [80.84% - 86.33%],05-12-2020
321,ND- BISMARCK,81.42,7,7,11,80.36,84.18,7 [7 - 11],81.42% [80.36% - 84.18%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.2,0,0,3,80.0,80.99,0 [0 - 3],80.2% [80.0% - 80.99%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.51,0 [0 - 0],80.0% [80.0% - 80.51%],05-12-2020
324,ND- MINOT,80.57,0,0,1,80.0,81.57,0 [0 - 1],80.57% [80.0% - 81.57%],05-12-2020
325,OH- AKRON,84.71,110,101,133,81.94,90.59,110 [101 - 133],84.71% [81.94% - 90.59%],05-12-2020
326,OH- CANTON,83.51,72,66,90,81.61,89.17,72 [66 - 90],83.51% [81.61% - 89.17%],05-12-2020
327,OH- CINCINNATI,82.57,120,112,148,81.34,85.86,120 [112 - 148],82.57% [81.34% - 85.86%],05-12-2020
328,OH- CLEVELAND,84.38,383,348,450,81.81,89.37,383 [348 - 450],84.38% [81.81% - 89.37%],05-12-2020
329,OH- COLUMBUS,81.57,137,124,179,80.54,84.53,137 [124 - 179],81.57% [80.54% - 84.53%],05-12-2020
330,OH- DAYTON,81.64,49,44,64,80.21,84.19,49 [44 - 64],81.64% [80.21% - 84.19%],05-12-2020
331,OH- ELYRIA,86.6,42,39,51,82.48,94.48,42 [39 - 51],86.6% [82.48% - 94.48%],05-12-2020
332,OH- KETTERING,82.73,28,26,33,80.87,85.54,28 [26 - 33],82.73% [80.87% - 85.54%],05-12-2020
334,OH- TOLEDO,81.4,55,50,72,80.6,84.18,55 [50 - 72],81.4% [80.6% - 84.18%],05-12-2020
335,OH- YOUNGSTOWN,82.59,62,56,75,80.88,85.65,62 [56 - 75],82.59% [80.88% - 85.65%],05-12-2020
336,OK- LAWTON,81.43,10,8,12,80.0,82.52,10 [8 - 12],81.43% [80.0% - 82.52%],05-12-2020
339,OK- OKLAHOMA CITY,83.8,246,223,300,81.29,88.98,246 [223 - 300],83.8% [81.29% - 88.98%],05-12-2020
340,OK- TULSA,81.74,86,77,111,80.56,85.02,86 [77 - 111],81.74% [80.56% - 85.02%],05-12-2020
341,OR- BEND,81.76,6,6,8,80.49,84.69,6 [6 - 8],81.76% [80.49% - 84.69%],05-12-2020
