HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
103,CO- DENVER,88.43,399,362,464,83.75,96.73,399 [362 - 464],88.43% [83.75% - 96.73%],05-12-2020
104,CO- FORT COLLINS,84.57,26,25,32,82.19,89.39,26 [25 - 32],84.57% [82.19% - 89.39%],05-12-2020
105,CO- GRAND JUNCTION,87.75,57,53,67,83.66,95.03,57 [53 - 67],87.75% [83.66% - 95.03%],05-12-2020
106,CO- GREELEY,85.31,37,33,44,82.19,90.55,37 [33 - 44],85.31% [82.19% - 90.55%],05-12-2020
107,CO- PUEBLO,81.17,7,7,9,80.5,82.26,7 [7 - 9],81.17% [80.5% - 82.26%],05-12-2020
109,CT- BRIDGEPORT,97.1,286,259,320,86.08,110.8,286 [259 - 320],97.1% [86.08% - 110.8%],05-12-2020
110,CT- HARTFORD,87.42,238,213,276,82.36,95.42,238 [213 - 276],87.42% [82.36% - 95.42%],05-12-2020
111,CT- NEW HAVEN,90.23,391,354,450,83.58,100.35,391 [354 - 450],90.23% [83.58% - 100.35%],05-12-2020
112,DE- WILMINGTON,84.14,71,66,83,82.04,88.22,71 [66 - 83],84.14% [82.04% - 88.22%],05-12-2020
113,DC- WASHINGTON,93.42,735,688,819,87.87,102.88,735 [688 - 819],93.42% [87.87% - 102.88%],05-12-2020
115,FL- BRADENTON,81.94,7,7,10,80.85,83.95,7 [7 - 10],81.94% [80.85% - 83.95%],05-12-2020
116,FL- CLEARWATER,81.03,14,14,18,80.49,82.5,14 [14 - 18],81.03% [80.49% - 82.5%],05-12-2020
118,FL- FORT LAUDERDALE,81.77,151,138,183,80.7,84.15,151 [138 - 183],81.77% [80.7% - 84.15%],05-12-2020
119,FL- FORT MYERS,81.48,51,46,62,80.42,83.4,51 [46 - 62],81.48% [80.42% - 83.4%],05-12-2020
120,FL- GAINESVILLE,80.44,7,7,12,80.16,82.12,7 [7 - 12],80.44% [80.16% - 82.12%],05-12-2020
122,FL- HUDSON,81.19,14,13,17,80.24,82.64,14 [13 - 17],81.19% [80.24% - 82.64%],05-12-2020
123,FL- JACKSONVILLE,81.07,47,42,60,80.14,82.59,47 [42 - 60],81.07% [80.14% - 82.59%],05-12-2020
124,FL- LAKELAND,81.38,14,13,16,80.47,82.81,14 [13 - 16],81.38% [80.47% - 82.81%],05-12-2020
127,FL- MIAMI,81.73,186,170,226,80.66,84.21,186 [170 - 226],81.73% [80.66% - 84.21%],05-12-2020
129,FL- OCALA,81.11,14,13,17,80.15,82.56,14 [13 - 17],81.11% [80.15% - 82.56%],05-12-2020
130,FL- ORLANDO,81.12,109,101,134,80.5,82.61,109 [101 - 134],81.12% [80.5% - 82.61%],05-12-2020
131,FL- ORMOND BEACH,80.54,7,7,10,80.24,81.81,7 [7 - 10],80.54% [80.24% - 81.81%],05-12-2020
133,FL- PANAMA CITY,80.0,0,0,1,80.0,81.05,0 [0 - 1],80.0% [80.0% - 81.05%],05-12-2020
134,FL- PENSACOLA,80.98,21,18,24,80.0,81.96,21 [18 - 24],80.98% [80.0% - 81.96%],05-12-2020
137,FL- SARASOTA,81.08,14,14,17,80.48,82.49,14 [14 - 17],81.08% [80.48% - 82.49%],05-12-2020
139,FL- ST PETERSBURG,80.85,7,7,11,80.38,82.07,7 [7 - 11],80.85% [80.38% - 82.07%],05-12-2020
140,FL- TALLAHASSEE,81.69,42,37,55,80.3,84.49,42 [37 - 55],81.69% [80.3% - 84.49%],05-12-2020
141,FL- TAMPA,81.2,49,45,60,80.49,82.89,49 [45 - 60],81.2% [80.49% - 82.89%],05-12-2020
142,GA- ALBANY,89.7,99,89,111,83.01,96.37,99 [89 - 111],89.7% [83.01% - 96.37%],05-12-2020
144,GA- ATLANTA,88.77,1464,1321,1661,83.69,95.34,1464 [1321 - 1661],88.77% [83.69% - 95.34%],05-12-2020
145,GA- AUGUSTA,81.84,42,39,48,80.9,83.26,42 [39 - 48],81.84% [80.9% - 83.26%],05-12-2020
146,GA- COLUMBUS,83.17,39,35,44,80.95,85.16,39 [35 - 44],83.17% [80.95% - 85.16%],05-12-2020
147,GA- MACON,82.27,46,40,58,80.76,85.64,46 [40 - 58],82.27% [80.76% - 85.64%],05-12-2020
148,GA- ROME,91.07,77,70,87,84.37,98.85,77 [70 - 87],91.07% [84.37% - 98.85%],05-12-2020
149,GA- SAVANNAH,82.3,43,38,52,80.92,85.1,43 [38 - 52],82.3% [80.92% - 85.1%],05-12-2020
151,ID- BOISE,80.97,14,13,18,80.24,81.93,14 [13 - 18],80.97% [80.24% - 81.93%],05-12-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],05-12-2020
154,IL- AURORA,96.14,81,74,96,87.78,113.21,81 [74 - 96],96.14% [87.78% - 113.21%],05-12-2020
155,IL- BLUE ISLAND,88.06,200,184,236,84.02,96.52,200 [184 - 236],88.06% [84.02% - 96.52%],05-12-2020
156,IL- CHICAGO,87.98,679,624,800,84.0,96.36,679 [624 - 800],87.98% [84.0% - 96.36%],05-12-2020
158,IL- ELGIN,98.43,198,181,232,89.12,117.38,198 [181 - 232],98.43% [89.12% - 117.38%],05-12-2020
161,IL- EVANSTON,91.31,271,250,319,85.67,103.05,271 [250 - 319],91.31% [85.67% - 103.05%],05-12-2020
163,IL- HINSDALE,91.78,127,117,150,85.82,104.27,127 [117 - 150],91.78% [85.82% - 104.27%],05-12-2020
164,IL- JOLIET,93.17,171,158,203,86.56,107.22,171 [158 - 203],93.17% [86.56% - 107.22%],05-12-2020
166,IL- MELROSE PARK,91.61,357,327,420,85.79,103.88,357 [327 - 420],91.61% [85.79% - 103.88%],05-12-2020
170,IL- PEORIA,82.11,36,32,45,80.91,85.38,36 [32 - 45],82.11% [80.91% - 85.38%],05-12-2020
171,IL- ROCKFORD,87.39,110,100,129,83.2,94.3,110 [100 - 129],87.39% [83.2% - 94.3%],05-12-2020
172,IL- SPRINGFIELD,80.94,21,18,31,80.24,83.38,21 [18 - 31],80.94% [80.24% - 83.38%],05-12-2020
173,IL- URBANA,81.23,8,7,13,80.58,83.85,8 [7 - 13],81.23% [80.58% - 83.85%],05-12-2020
175,IL- BLOOMINGTON,87.53,17,15,21,82.25,95.36,17 [15 - 21],87.53% [82.25% - 95.36%],05-12-2020
179,IN- EVANSVILLE,80.45,9,6,12,80.0,81.03,9 [6 - 12],80.45% [80.0% - 81.03%],05-12-2020
180,IN- FORT WAYNE,81.53,33,31,41,80.95,83.84,33 [31 - 41],81.53% [80.95% - 83.84%],05-12-2020
181,IN- GARY,92.93,192,176,225,85.98,105.1,192 [176 - 225],92.93% [85.98% - 105.1%],05-12-2020
183,IN- INDIANAPOLIS,88.54,544,485,663,82.51,98.61,544 [485 - 663],88.54% [82.51% - 98.61%],05-12-2020
184,IN- LAFAYETTE,82.91,21,18,27,80.0,87.42,21 [18 - 27],82.91% [80.0% - 87.42%],05-12-2020
185,IN- MUNCIE,85.15,21,18,24,80.0,88.11,21 [18 - 24],85.15% [80.0% - 88.11%],05-12-2020
186,IN- MUNSTER,91.99,135,124,156,85.55,102.01,135 [124 - 156],91.99% [85.55% - 102.01%],05-12-2020
187,IN- SOUTH BEND,85.06,77,70,93,82.03,90.01,77 [70 - 93],85.06% [82.03% - 90.01%],05-12-2020
188,IN- TERRE HAUTE,80.57,3,0,6,80.0,83.9,3 [0 - 6],80.57% [80.0% - 83.9%],05-12-2020
190,IA- CEDAR RAPIDS,86.55,69,63,83,82.42,93.44,69 [63 - 83],86.55% [82.42% - 93.44%],05-12-2020
191,IA- DAVENPORT,81.29,23,19,30,80.54,82.83,23 [19 - 30],81.29% [80.54% - 82.83%],05-12-2020
192,IA- DES MOINES,82.49,79,71,103,81.15,86.83,79 [71 - 103],82.49% [81.15% - 86.83%],05-12-2020
193,IA- DUBUQUE,82.86,15,14,18,81.1,86.24,15 [14 - 18],82.86% [81.1% - 86.24%],05-12-2020
194,IA- IOWA CITY,83.38,61,57,78,81.85,88.54,61 [57 - 78],83.38% [81.85% - 88.54%],05-12-2020
195,IA- MASON CITY,80.0,0,0,1,80.0,80.82,0 [0 - 1],80.0% [80.0% - 80.82%],05-12-2020
196,IA- SIOUX CITY,80.98,5,5,12,80.53,83.71,5 [5 - 12],80.98% [80.53% - 83.71%],05-12-2020
197,IA- WATERLOO,81.94,7,7,12,80.94,86.42,7 [7 - 12],81.94% [80.94% - 86.42%],05-12-2020
200,KS- TOPEKA,81.78,26,24,33,80.58,84.07,26 [24 - 33],81.78% [80.58% - 84.07%],05-12-2020
201,KS- WICHITA,80.7,33,30,45,80.32,82.16,33 [30 - 45],80.7% [80.32% - 82.16%],05-12-2020
203,KY- COVINGTON,83.63,35,31,41,80.0,85.72,35 [31 - 41],83.63% [80.0% - 85.72%],05-12-2020
204,KY- LEXINGTON,81.76,89,78,129,80.38,86.59,89 [78 - 129],81.76% [80.38% - 86.59%],05-12-2020
205,KY- LOUISVILLE,82.31,107,96,146,80.83,87.54,107 [96 - 146],82.31% [80.83% - 87.54%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,84.24,0 [0 - 2],80.0% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.06,0,0,0,80.0,80.18,0 [0 - 0],80.06% [80.0% - 80.18%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.64,39,35,48,80.36,84.15,39 [35 - 48],81.64% [80.36% - 84.15%],05-12-2020
212,LA- HOUMA,81.79,7,7,11,80.0,85.28,7 [7 - 11],81.79% [80.0% - 85.28%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,85.98,58,52,69,81.68,93.16,58 [52 - 69],85.98% [81.68% - 93.16%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,83.8,88,79,107,81.2,88.91,88 [79 - 107],83.8% [81.2% - 88.91%],05-12-2020
219,LA- SHREVEPORT,80.36,4,3,7,80.0,80.8,4 [3 - 7],80.36% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,88.78,40,37,47,83.77,96.67,40 [37 - 47],88.78% [83.77% - 96.67%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,80.73,0 [0 - 1],80.18% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,81.33,35,32,41,80.53,83.05,35 [32 - 41],81.33% [80.53% - 83.05%],05-12-2020
223,MD- BALTIMORE,90.28,689,639,804,85.41,100.33,689 [639 - 804],90.28% [85.41% - 100.33%],05-12-2020
225,MD- SALISBURY,86.24,57,52,66,82.13,92.06,57 [52 - 66],86.24% [82.13% - 92.06%],05-12-2020
226,MD- TAKOMA PARK,105.69,326,306,362,95.46,122.66,326 [306 - 362],105.69% [95.46% - 122.66%],05-12-2020
227,MA- BOSTON,89.24,1012,919,1150,83.77,96.86,1012 [919 - 1150],89.24% [83.77% - 96.86%],05-12-2020
230,MA- SPRINGFIELD,85.74,91,83,105,82.31,91.37,91 [83 - 105],85.74% [82.31% - 91.37%],05-12-2020
231,MA- WORCESTER,89.32,147,135,170,83.59,97.97,147 [135 - 170],89.32% [83.59% - 97.97%],05-12-2020
232,MI- ANN ARBOR,82.74,87,78,97,80.67,84.9,87 [78 - 97],82.74% [80.67% - 84.9%],05-12-2020
233,MI- DEARBORN,82.18,33,30,38,80.61,84.08,33 [30 - 38],82.18% [80.61% - 84.08%],05-12-2020
234,MI- DETROIT,82.48,113,101,128,80.67,84.68,113 [101 - 128],82.48% [80.67% - 84.68%],05-12-2020
235,MI- FLINT,82.0,21,19,23,80.45,83.02,21 [19 - 23],82.0% [80.45% - 83.02%],05-12-2020
236,MI- GRAND RAPIDS,80.76,14,12,15,80.13,81.0,14 [12 - 15],80.76% [80.13% - 81.0%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,80.81,0 [0 - 1],80.0% [80.0% - 80.81%],05-12-2020
239,MI- LANSING,80.41,0,0,4,80.0,81.95,0 [0 - 4],80.41% [80.0% - 81.95%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.21,0,0,1,80.0,81.31,0 [0 - 1],80.21% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.63,28,26,32,80.76,84.81,28 [26 - 32],82.63% [80.76% - 84.81%],05-12-2020
245,MI- ROYAL OAK,81.97,47,43,54,80.57,83.67,47 [43 - 54],81.97% [80.57% - 83.67%],05-12-2020
246,MI- SAGINAW,80.3,0,0,1,80.0,80.57,0 [0 - 1],80.3% [80.0% - 80.57%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.37,0,0,2,80.34,80.95,0 [0 - 2],80.37% [80.34% - 80.95%],05-12-2020
251,MN- MINNEAPOLIS,83.54,298,272,363,81.61,88.21,298 [272 - 363],83.54% [81.61% - 88.21%],05-12-2020
253,MN- ROCHESTER,82.04,48,43,57,80.77,83.89,48 [43 - 57],82.04% [80.77% - 83.89%],05-12-2020
254,MN- ST CLOUD,83.13,20,18,25,80.85,86.65,20 [18 - 25],83.13% [80.85% - 86.65%],05-12-2020
256,MN- ST PAUL,84.85,108,101,130,82.49,90.37,108 [101 - 130],84.85% [82.49% - 90.37%],05-12-2020
257,MS- GULFPORT,85.47,42,39,49,81.81,91.51,42 [39 - 49],85.47% [81.81% - 91.51%],05-12-2020
258,MS- HATTIESBURG,83.73,42,37,48,80.17,87.02,42 [37 - 48],83.73% [80.17% - 87.02%],05-12-2020
259,MS- JACKSON,82.38,105,94,140,80.58,87.14,105 [94 - 140],82.38% [80.58% - 87.14%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.33,0 [0 - 1],80.0% [80.0% - 81.33%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.8,0 [0 - 5],80.0% [80.0% - 85.8%],05-12-2020
262,MS- TUPELO,80.82,7,6,19,80.0,85.28,7 [6 - 19],80.82% [80.0% - 85.28%],05-12-2020
263,MO- CAPE GIRARDEAU,80.06,0,0,0,80.0,80.1,0 [0 - 0],80.06% [80.0% - 80.1%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,4,80.33,81.68,0 [0 - 4],80.34% [80.33% - 81.68%],05-12-2020
267,MO- JOPLIN,80.0,0,0,0,80.0,80.63,0 [0 - 0],80.0% [80.0% - 80.63%],05-12-2020
268,MO- KANSAS CITY,82.45,193,179,230,81.32,85.27,193 [179 - 230],82.45% [81.32% - 85.27%],05-12-2020
270,MO- SPRINGFIELD,80.63,7,7,10,80.31,81.43,7 [7 - 10],80.63% [80.31% - 81.43%],05-12-2020
273,MO- ST LOUIS,80.95,114,104,142,80.49,82.4,114 [104 - 142],80.95% [80.49% - 82.4%],05-12-2020
274,MT- BILLINGS,80.46,7,6,9,80.0,81.13,7 [6 - 9],80.46% [80.0% - 81.13%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.37,0,0,1,80.0,80.69,0 [0 - 1],80.37% [80.0% - 80.69%],05-12-2020
277,NE- LINCOLN,89.83,178,160,201,83.32,97.37,178 [160 - 201],89.83% [83.32% - 97.37%],05-12-2020
278,NE- OMAHA,95.1,823,750,886,86.15,102.59,823 [750 - 886],95.1% [86.15% - 102.59%],05-12-2020
279,NV- LAS VEGAS,85.74,231,213,270,82.6,91.78,231 [213 - 270],85.74% [82.6% - 91.78%],05-12-2020
280,NV- RENO,83.03,56,51,65,81.04,85.93,56 [51 - 65],83.03% [81.04% - 85.93%],05-12-2020
281,NH- LEBANON,81.47,14,13,16,80.31,83.4,14 [13 - 16],81.47% [80.31% - 83.4%],05-12-2020
282,NH- MANCHESTER,82.15,42,39,47,80.86,83.9,42 [39 - 47],82.15% [80.86% - 83.9%],05-12-2020
283,NJ- CAMDEN,82.56,201,182,240,81.01,85.82,201 [182 - 240],82.56% [81.01% - 85.82%],05-12-2020
284,NJ- HACKENSACK,85.44,198,181,232,82.31,91.64,198 [181 - 232],85.44% [82.31% - 91.64%],05-12-2020
285,NJ- MORRISTOWN,86.97,131,120,154,82.7,94.89,131 [120 - 154],86.97% [82.7% - 94.89%],05-12-2020
288,NJ- NEW BRUNSWICK,84.45,119,109,140,81.7,89.65,119 [109 - 140],84.45% [81.7% - 89.65%],05-12-2020
289,NJ- NEWARK,84.25,203,185,236,81.67,88.93,203 [185 - 236],84.25% [81.67% - 88.93%],05-12-2020
291,NJ- PATERSON,84.46,48,44,58,81.7,89.68,48 [44 - 58],84.46% [81.7% - 89.68%],05-12-2020
292,NJ- RIDGEWOOD,91.09,84,77,101,84.92,105.76,84 [77 - 101],91.09% [84.92% - 105.76%],05-12-2020
293,NM- ALBUQUERQUE,86.37,209,191,254,82.5,93.81,209 [191 - 254],86.37% [82.5% - 93.81%],05-12-2020
295,NY- ALBANY,85.21,253,230,323,81.99,94.97,253 [230 - 323],85.21% [81.99% - 94.97%],05-12-2020
296,NY- BINGHAMTON,81.17,7,6,12,80.0,85.06,7 [6 - 12],81.17% [80.0% - 85.06%],05-12-2020
297,NY- BRONX,89.75,350,320,431,84.28,104.83,350 [320 - 431],89.75% [84.28% - 104.83%],05-12-2020
299,NY- BUFFALO,81.17,42,38,55,80.28,83.87,42 [38 - 55],81.17% [80.28% - 83.87%],05-12-2020
300,NY- ELMIRA,80.68,7,6,11,80.0,83.34,7 [6 - 11],80.68% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,93.62,1154,1053,1431,86.56,111.68,1154 [1053 - 1431],93.62% [86.56% - 111.68%],05-12-2020
304,NY- ROCHESTER,81.17,30,27,46,80.34,84.8,30 [27 - 46],81.17% [80.34% - 84.8%],05-12-2020
307,NY- SYRACUSE,80.49,9,9,23,80.32,83.75,9 [9 - 23],80.49% [80.32% - 83.75%],05-12-2020
308,NY- WHITE PLAINS,89.19,270,247,329,84.11,102.63,270 [247 - 329],89.19% [84.11% - 102.63%],05-12-2020
309,NC- ASHEVILLE,81.01,14,13,19,80.32,82.34,14 [13 - 19],81.01% [80.32% - 82.34%],05-12-2020
311,NC- CHARLOTTE,85.09,292,267,336,82.38,89.84,292 [267 - 336],85.09% [82.38% - 89.84%],05-12-2020
312,NC- DURHAM,83.14,143,132,176,81.52,87.32,143 [132 - 176],83.14% [81.52% - 87.32%],05-12-2020
313,NC- GREENSBORO,83.15,52,48,62,81.23,86.52,52 [48 - 62],83.15% [81.23% - 86.52%],05-12-2020
314,NC- GREENVILLE,81.87,44,39,51,80.48,83.39,44 [39 - 51],81.87% [80.48% - 83.39%],05-12-2020
315,NC- HICKORY,82.77,14,13,18,80.8,85.48,14 [13 - 18],82.77% [80.8% - 85.48%],05-12-2020
318,NC- RALEIGH,86.93,291,266,342,83.09,94.07,291 [266 - 342],86.93% [83.09% - 94.07%],05-12-2020
319,NC- WILMINGTON,83.05,35,31,40,80.9,85.67,35 [31 - 40],83.05% [80.9% - 85.67%],05-12-2020
320,NC- WINSTON-SALEM,82.56,93,84,107,80.76,84.89,93 [84 - 107],82.56% [80.76% - 84.89%],05-12-2020
321,ND- BISMARCK,81.42,7,7,10,80.36,82.98,7 [7 - 10],81.42% [80.36% - 82.98%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.2,0,0,2,80.0,80.69,0 [0 - 2],80.2% [80.0% - 80.69%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
324,ND- MINOT,80.57,0,0,1,80.0,81.14,0 [0 - 1],80.57% [80.0% - 81.14%],05-12-2020
325,OH- AKRON,83.89,92,85,110,81.77,87.96,92 [85 - 110],83.89% [81.77% - 87.96%],05-12-2020
326,OH- CANTON,82.93,60,54,73,80.71,86.19,60 [54 - 73],82.93% [80.71% - 86.19%],05-12-2020
327,OH- CINCINNATI,81.9,87,81,107,80.98,83.92,87 [81 - 107],81.9% [80.98% - 83.92%],05-12-2020
328,OH- CLEVELAND,83.45,299,272,356,81.36,87.21,299 [272 - 356],83.45% [81.36% - 87.21%],05-12-2020
329,OH- COLUMBUS,81.28,112,100,142,80.39,82.95,112 [100 - 142],81.28% [80.39% - 82.95%],05-12-2020
330,OH- DAYTON,81.16,34,29,42,80.21,82.51,34 [29 - 42],81.16% [80.21% - 82.51%],05-12-2020
331,OH- ELYRIA,85.5,36,33,43,82.48,91.03,36 [33 - 43],85.5% [82.48% - 91.03%],05-12-2020
332,OH- KETTERING,82.06,21,20,26,80.87,84.07,21 [20 - 26],82.06% [80.87% - 84.07%],05-12-2020
334,OH- TOLEDO,81.28,49,44,63,80.36,82.86,49 [44 - 63],81.28% [80.36% - 82.86%],05-12-2020
335,OH- YOUNGSTOWN,82.23,55,51,65,80.88,84.35,55 [51 - 65],82.23% [80.88% - 84.35%],05-12-2020
336,OK- LAWTON,80.0,0,0,2,80.0,81.96,0 [0 - 2],80.0% [80.0% - 81.96%],05-12-2020
339,OK- OKLAHOMA CITY,82.69,174,157,222,81.2,86.76,174 [157 - 222],82.69% [81.2% - 86.76%],05-12-2020
340,OK- TULSA,81.34,66,59,87,80.5,83.86,66 [59 - 87],81.34% [80.5% - 83.86%],05-12-2020
341,OR- BEND,81.84,7,7,8,80.49,84.44,7 [7 - 8],81.84% [80.49% - 84.44%],05-12-2020
