HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
163,IL- HINSDALE,99.42,210,193,247,88.55,121.82,210 [193 - 247],99.42% [88.55% - 121.82%],05-12-2020
164,IL- JOLIET,102.27,293,268,346,89.65,129.32,293 [268 - 346],102.27% [89.65% - 129.32%],05-12-2020
166,IL- MELROSE PARK,98.91,581,533,680,88.37,120.53,581 [533 - 680],98.91% [88.37% - 120.53%],05-12-2020
170,IL- PEORIA,85.38,97,87,125,81.78,94.58,97 [87 - 125],85.38% [81.78% - 94.58%],05-12-2020
171,IL- ROCKFORD,94.34,216,198,258,86.47,111.68,216 [198 - 258],94.34% [86.47% - 111.68%],05-12-2020
172,IL- SPRINGFIELD,83.66,91,81,120,80.71,90.77,91 [81 - 120],83.66% [80.71% - 90.77%],05-12-2020
173,IL- URBANA,84.02,41,36,58,80.96,93.86,41 [36 - 58],84.02% [80.96% - 93.86%],05-12-2020
175,IL- BLOOMINGTON,95.11,36,33,46,86.37,118.58,36 [33 - 46],95.11% [86.37% - 118.58%],05-12-2020
179,IN- EVANSVILLE,81.06,21,18,42,80.0,85.62,21 [18 - 42],81.06% [80.0% - 85.62%],05-12-2020
180,IN- FORT WAYNE,83.72,77,70,122,80.95,96.37,77 [70 - 122],83.72% [80.95% - 96.37%],05-12-2020
181,IN- GARY,106.69,399,361,465,90.49,135.51,399 [361 - 465],106.69% [90.49% - 135.51%],05-12-2020
183,IN- INDIANAPOLIS,93.16,903,802,1134,83.68,115.45,903 [802 - 1134],93.16% [83.68% - 115.45%],05-12-2020
184,IN- LAFAYETTE,87.14,49,46,64,82.83,100.51,49 [46 - 64],87.14% [82.83% - 100.51%],05-12-2020
185,IN- MUNCIE,85.82,21,18,34,80.0,103.15,21 [18 - 34],85.82% [80.0% - 103.15%],05-12-2020
186,IN- MUNSTER,101.95,250,229,290,89.53,124.54,250 [229 - 290],101.95% [89.53% - 124.54%],05-12-2020
187,IN- SOUTH BEND,89.89,149,133,175,83.53,101.39,149 [133 - 175],89.89% [83.53% - 101.39%],05-12-2020
188,IN- TERRE HAUTE,84.0,21,18,25,80.0,89.65,21 [18 - 25],84.0% [80.0% - 89.65%],05-12-2020
190,IA- CEDAR RAPIDS,91.43,122,112,145,84.84,105.0,122 [112 - 145],91.43% [84.84% - 105.0%],05-12-2020
191,IA- DAVENPORT,83.65,80,74,95,81.62,87.92,80 [74 - 95],83.65% [81.62% - 87.92%],05-12-2020
192,IA- DES MOINES,86.66,215,192,273,82.1,97.58,215 [192 - 273],86.66% [82.1% - 97.58%],05-12-2020
193,IA- DUBUQUE,86.9,35,32,41,82.2,93.39,35 [32 - 41],86.9% [82.2% - 93.39%],05-12-2020
194,IA- IOWA CITY,86.73,125,114,145,82.37,93.38,125 [114 - 145],86.73% [82.37% - 93.38%],05-12-2020
195,IA- MASON CITY,80.96,1,0,8,80.0,87.09,1 [0 - 8],80.96% [80.0% - 87.09%],05-12-2020
196,IA- SIOUX CITY,85.31,57,50,68,81.06,91.22,57 [50 - 68],85.31% [81.06% - 91.22%],05-12-2020
197,IA- WATERLOO,86.65,36,32,47,81.88,96.9,36 [32 - 47],86.65% [81.88% - 96.9%],05-12-2020
200,KS- TOPEKA,84.06,60,54,84,81.42,93.51,60 [54 - 84],84.06% [81.42% - 93.51%],05-12-2020
201,KS- WICHITA,82.19,106,95,145,80.57,86.61,106 [95 - 145],82.19% [80.57% - 86.61%],05-12-2020
203,KY- COVINGTON,85.41,56,51,65,82.27,89.54,56 [51 - 65],85.41% [82.27% - 89.54%],05-12-2020
204,KY- LEXINGTON,81.54,77,69,144,80.38,89.37,77 [69 - 144],81.54% [80.38% - 89.37%],05-12-2020
205,KY- LOUISVILLE,83.51,167,146,236,80.85,93.04,167 [146 - 236],83.51% [80.85% - 93.04%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,4,80.0,84.45,0 [0 - 4],80.0% [80.0% - 84.45%],05-12-2020
208,KY- PADUCAH,80.2,0,0,7,80.0,82.47,0 [0 - 7],80.2% [80.0% - 82.47%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.29,29,25,39,80.24,83.79,29 [25 - 39],81.29% [80.24% - 83.79%],05-12-2020
212,LA- HOUMA,81.78,7,7,10,80.0,84.28,7 [7 - 10],81.78% [80.0% - 84.28%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,4,80.0,81.25,0 [0 - 4],80.29% [80.0% - 81.25%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,82.88,28,25,36,80.59,88.7,28 [25 - 36],82.88% [80.59% - 88.7%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,82.02,48,43,60,80.37,85.36,48 [43 - 60],82.02% [80.37% - 85.36%],05-12-2020
219,LA- SHREVEPORT,80.29,3,2,6,80.0,80.95,3 [2 - 6],80.29% [80.0% - 80.95%],05-12-2020
220,LA- SLIDELL,86.11,28,25,34,80.4,94.29,28 [25 - 34],86.11% [80.4% - 94.29%],05-12-2020
221,ME- BANGOR,80.0,0,0,1,80.0,80.73,0 [0 - 1],80.0% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,80.86,21,19,28,80.23,82.74,21 [19 - 28],80.86% [80.23% - 82.74%],05-12-2020
223,MD- BALTIMORE,97.18,1155,1067,1369,88.57,117.88,1155 [1067 - 1369],97.18% [88.57% - 117.88%],05-12-2020
225,MD- SALISBURY,90.11,90,81,106,83.63,101.13,90 [81 - 106],90.11% [83.63% - 101.13%],05-12-2020
226,MD- TAKOMA PARK,118.04,486,453,544,101.21,147.52,486 [453 - 544],118.04% [101.21% - 147.52%],05-12-2020
227,MA- BOSTON,87.2,787,702,945,82.1,96.53,787 [702 - 945],87.2% [82.1% - 96.53%],05-12-2020
230,MA- SPRINGFIELD,84.96,78,71,95,81.69,91.62,78 [71 - 95],84.96% [81.69% - 91.62%],05-12-2020
231,MA- WORCESTER,87.51,120,107,145,82.13,97.6,120 [107 - 145],87.51% [82.13% - 97.6%],05-12-2020
232,MI- ANN ARBOR,80.95,27,23,36,80.12,82.73,27 [23 - 36],80.95% [80.12% - 82.73%],05-12-2020
233,MI- DEARBORN,80.84,11,10,14,80.18,82.07,11 [10 - 14],80.84% [80.18% - 82.07%],05-12-2020
234,MI- DETROIT,81.01,44,39,54,80.21,82.43,44 [39 - 54],81.01% [80.21% - 82.43%],05-12-2020
235,MI- FLINT,80.53,3,3,6,80.0,81.96,3 [3 - 6],80.53% [80.0% - 81.96%],05-12-2020
236,MI- GRAND RAPIDS,80.27,0,0,2,80.0,80.74,0 [0 - 2],80.27% [80.0% - 80.74%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,0,80.0,80.41,0 [0 - 0],80.0% [80.0% - 80.41%],05-12-2020
239,MI- LANSING,80.4,0,0,2,80.0,81.17,0 [0 - 2],80.4% [80.0% - 81.17%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,0,80.0,80.19,0 [0 - 0],80.0% [80.0% - 80.19%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.02,7,7,10,80.17,82.45,7 [7 - 10],81.02% [80.17% - 82.45%],05-12-2020
245,MI- ROYAL OAK,80.76,17,15,21,80.11,81.89,17 [15 - 21],80.76% [80.11% - 81.89%],05-12-2020
246,MI- SAGINAW,80.0,0,0,0,80.0,80.29,0 [0 - 0],80.0% [80.0% - 80.29%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.57,3,3,7,80.34,82.58,3 [3 - 7],80.57% [80.34% - 82.58%],05-12-2020
251,MN- MINNEAPOLIS,84.26,360,323,476,81.43,92.75,360 [323 - 476],84.26% [81.43% - 92.75%],05-12-2020
253,MN- ROCHESTER,82.19,53,47,71,80.5,86.54,53 [47 - 71],82.19% [80.5% - 86.54%],05-12-2020
254,MN- ST CLOUD,83.38,22,19,30,80.85,90.75,22 [19 - 30],83.38% [80.85% - 90.75%],05-12-2020
256,MN- ST PAUL,85.56,123,112,159,82.14,95.71,123 [112 - 159],85.56% [82.14% - 95.71%],05-12-2020
257,MS- GULFPORT,85.71,43,39,54,81.81,95.27,43 [39 - 54],85.71% [81.81% - 95.27%],05-12-2020
258,MS- HATTIESBURG,83.53,42,36,58,80.0,91.24,42 [36 - 58],83.53% [80.0% - 91.24%],05-12-2020
259,MS- JACKSON,82.38,105,94,163,80.58,90.56,105 [94 - 163],82.38% [80.58% - 90.56%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,3,80.0,82.66,0 [0 - 3],80.0% [80.0% - 82.66%],05-12-2020
261,MS- OXFORD,81.81,6,5,13,80.0,88.31,6 [5 - 13],81.81% [80.0% - 88.31%],05-12-2020
262,MS- TUPELO,81.33,18,15,37,80.0,88.28,18 [15 - 37],81.33% [80.0% - 88.28%],05-12-2020
263,MO- CAPE GIRARDEAU,80.15,0,0,2,80.0,81.56,0 [0 - 2],80.15% [80.0% - 81.56%],05-12-2020
264,MO- COLUMBIA,81.01,14,13,23,80.33,83.85,14 [13 - 23],81.01% [80.33% - 83.85%],05-12-2020
267,MO- JOPLIN,80.65,0,0,4,80.0,82.73,0 [0 - 4],80.65% [80.0% - 82.73%],05-12-2020
268,MO- KANSAS CITY,84.76,373,341,450,82.06,91.03,373 [341 - 450],84.76% [82.06% - 91.03%],05-12-2020
270,MO- SPRINGFIELD,81.0,15,13,26,80.31,84.54,15 [13 - 26],81.0% [80.31% - 84.54%],05-12-2020
273,MO- ST LOUIS,82.14,257,232,316,80.79,85.2,257 [232 - 316],82.14% [80.79% - 85.2%],05-12-2020
274,MT- BILLINGS,80.54,8,7,11,80.09,81.49,8 [7 - 11],80.54% [80.09% - 81.49%],05-12-2020
275,MT- GREAT FALLS,80.06,0,0,0,80.0,80.37,0 [0 - 0],80.06% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.52,0,0,2,80.0,81.47,0 [0 - 2],80.52% [80.0% - 81.47%],05-12-2020
277,NE- LINCOLN,97.44,317,284,351,85.06,109.78,317 [284 - 351],97.44% [85.06% - 109.78%],05-12-2020
278,NE- OMAHA,96.0,872,802,931,87.13,102.83,872 [802 - 931],96.0% [87.13% - 102.83%],05-12-2020
279,NV- LAS VEGAS,87.03,283,261,342,83.14,96.46,283 [261 - 342],87.03% [83.14% - 96.46%],05-12-2020
280,NV- RENO,83.58,68,61,85,80.99,89.47,68 [61 - 85],83.58% [80.99% - 89.47%],05-12-2020
281,NH- LEBANON,82.14,17,15,22,80.31,85.05,17 [15 - 22],82.14% [80.31% - 85.05%],05-12-2020
282,NH- MANCHESTER,82.18,42,38,49,80.66,84.56,42 [38 - 49],82.18% [80.66% - 84.56%],05-12-2020
283,NJ- CAMDEN,81.81,142,128,180,80.68,84.97,142 [128 - 180],81.81% [80.68% - 84.97%],05-12-2020
284,NJ- HACKENSACK,82.73,98,90,118,80.97,86.44,98 [90 - 118],82.73% [80.97% - 86.44%],05-12-2020
285,NJ- MORRISTOWN,84.08,76,69,92,81.4,89.8,76 [69 - 92],84.08% [81.4% - 89.8%],05-12-2020
288,NJ- NEW BRUNSWICK,82.66,70,64,86,80.83,86.51,70 [64 - 86],82.66% [80.83% - 86.51%],05-12-2020
289,NJ- NEWARK,82.28,105,96,128,80.78,85.45,105 [96 - 128],82.28% [80.78% - 85.45%],05-12-2020
291,NJ- PATERSON,82.47,28,26,34,80.76,86.03,28 [26 - 34],82.47% [80.76% - 86.03%],05-12-2020
292,NJ- RIDGEWOOD,85.3,35,32,46,82.02,94.02,35 [32 - 46],85.3% [82.02% - 94.02%],05-12-2020
293,NM- ALBUQUERQUE,88.07,267,239,346,82.53,102.74,267 [239 - 346],88.07% [82.53% - 102.74%],05-12-2020
295,NY- ALBANY,82.76,135,120,190,80.69,90.47,135 [120 - 190],82.76% [80.69% - 90.47%],05-12-2020
296,NY- BINGHAMTON,80.52,3,2,9,80.0,85.06,3 [2 - 9],80.52% [80.0% - 85.06%],05-12-2020
297,NY- BRONX,84.26,152,139,197,81.71,92.82,152 [139 - 197],84.26% [81.71% - 92.82%],05-12-2020
299,NY- BUFFALO,80.59,21,20,37,80.28,83.7,21 [20 - 37],80.59% [80.28% - 83.7%],05-12-2020
300,NY- ELMIRA,80.19,2,1,7,80.0,83.34,2 [1 - 7],80.19% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,84.64,506,460,671,81.72,94.98,506 [460 - 671],84.64% [81.72% - 94.98%],05-12-2020
304,NY- ROCHESTER,80.71,21,20,38,80.34,84.59,21 [20 - 38],80.71% [80.34% - 84.59%],05-12-2020
307,NY- SYRACUSE,80.41,7,6,22,80.0,83.68,7 [6 - 22],80.41% [80.0% - 83.68%],05-12-2020
308,NY- WHITE PLAINS,83.99,112,103,145,81.72,91.49,112 [103 - 145],83.99% [81.72% - 91.49%],05-12-2020
309,NC- ASHEVILLE,82.45,42,37,56,80.69,87.29,42 [37 - 56],82.45% [80.69% - 87.29%],05-12-2020
311,NC- CHARLOTTE,88.65,498,454,600,83.49,99.75,498 [454 - 600],88.65% [83.49% - 99.75%],05-12-2020
312,NC- DURHAM,86.39,292,260,351,81.95,94.32,292 [260 - 351],86.39% [81.95% - 94.32%],05-12-2020
313,NC- GREENSBORO,86.04,104,95,128,82.17,94.33,104 [95 - 128],86.04% [82.17% - 94.33%],05-12-2020
314,NC- GREENVILLE,83.18,74,66,103,80.72,90.0,74 [66 - 103],83.18% [80.72% - 90.0%],05-12-2020
315,NC- HICKORY,85.36,35,32,44,81.87,92.97,35 [32 - 44],85.36% [81.87% - 92.97%],05-12-2020
318,NC- RALEIGH,91.42,479,432,589,84.09,107.67,479 [432 - 589],91.42% [84.09% - 107.67%],05-12-2020
319,NC- WILMINGTON,85.39,61,55,77,81.48,93.31,61 [55 - 77],85.39% [81.48% - 93.31%],05-12-2020
320,NC- WINSTON-SALEM,84.48,160,144,201,81.49,91.16,160 [144 - 201],84.48% [81.49% - 91.16%],05-12-2020
321,ND- BISMARCK,81.89,14,13,18,80.36,85.25,14 [13 - 18],81.89% [80.36% - 85.25%],05-12-2020
322,ND- FARGO MOORHEAD -MN,80.36,3,3,8,80.15,81.77,3 [3 - 8],80.36% [80.15% - 81.77%],05-12-2020
323,ND- GRAND FORKS,80.0,0,0,0,80.0,80.85,0 [0 - 0],80.0% [80.0% - 80.85%],05-12-2020
324,ND- MINOT,80.65,1,0,3,80.0,82.43,1 [0 - 3],80.65% [80.0% - 82.43%],05-12-2020
325,OH- AKRON,86.12,145,133,180,82.35,95.05,145 [133 - 180],86.12% [82.35% - 95.05%],05-12-2020
326,OH- CANTON,85.12,103,92,129,81.61,93.1,103 [92 - 129],85.12% [81.61% - 93.1%],05-12-2020
327,OH- CINCINNATI,83.4,159,145,201,81.61,89.09,159 [145 - 201],83.4% [81.61% - 89.09%],05-12-2020
328,OH- CLEVELAND,85.32,468,423,571,81.95,92.88,468 [423 - 571],85.32% [81.95% - 92.88%],05-12-2020
329,OH- COLUMBUS,82.28,202,182,274,80.73,87.41,202 [182 - 274],82.28% [80.73% - 87.41%],05-12-2020
330,OH- DAYTON,82.29,71,63,96,80.52,87.1,71 [63 - 96],82.29% [80.52% - 87.1%],05-12-2020
331,OH- ELYRIA,87.9,56,51,69,82.48,99.59,56 [51 - 69],87.9% [82.48% - 99.59%],05-12-2020
332,OH- KETTERING,83.46,38,35,47,81.56,88.39,38 [35 - 47],83.46% [81.56% - 88.39%],05-12-2020
334,OH- TOLEDO,82.11,86,79,109,80.84,85.44,86 [79 - 109],82.11% [80.84% - 85.44%],05-12-2020
335,OH- YOUNGSTOWN,83.37,84,76,105,80.92,88.27,84 [76 - 105],83.37% [80.92% - 88.27%],05-12-2020
336,OK- LAWTON,82.0,14,12,19,80.0,87.01,14 [12 - 19],82.0% [80.0% - 87.01%],05-12-2020
339,OK- OKLAHOMA CITY,84.76,308,278,393,81.47,93.18,308 [278 - 393],84.76% [81.47% - 93.18%],05-12-2020
340,OK- TULSA,83.08,152,133,194,80.56,88.6,152 [133 - 194],83.08% [80.56% - 88.6%],05-12-2020
341,OR- BEND,81.84,7,7,9,80.49,85.19,7 [7 - 9],81.84% [80.49% - 85.19%],05-12-2020
