HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
299,NY- BUFFALO,89,2270,2267,2270,01-22-2020
300,NY- ELMIRA,88,611,610,611,01-22-2020
301,NY- EAST LONG ISLAND,137,41917,41880,41920,01-22-2020
304,NY- ROCHESTER,91,2333,2330,2333,01-22-2020
307,NY- SYRACUSE,89,1806,1804,1806,01-22-2020
308,NY- WHITE PLAINS,127,9287,9273,9287,01-22-2020
309,NC- ASHEVILLE,80,84,84,84,01-22-2020
311,NC- CHARLOTTE,84,1935,1934,1936,01-22-2020
312,NC- DURHAM,82,745,744,745,01-22-2020
313,NC- GREENSBORO,83,357,356,357,01-22-2020
314,NC- GREENVILLE,80,175,175,175,01-22-2020
315,NC- HICKORY,81,91,91,91,01-22-2020
318,NC- RALEIGH,85,1649,1645,1649,01-22-2020
319,NC- WILMINGTON,81,168,168,168,01-22-2020
320,NC- WINSTON-SALEM,81,433,432,433,01-22-2020
321,ND- BISMARCK,83,189,189,189,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,63,63,63,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,81,63,63,63,01-22-2020
325,OH- AKRON,90,1697,1693,1697,01-22-2020
326,OH- CANTON,88,1197,1197,1197,01-22-2020
327,OH- CINCINNATI,85,1757,1757,1757,01-22-2020
328,OH- CLEVELAND,88,5343,5335,5343,01-22-2020
329,OH- COLUMBUS,83,2214,2210,2214,01-22-2020
330,OH- DAYTON,82,520,520,523,01-22-2020
331,OH- ELYRIA,93,651,642,651,01-22-2020
332,OH- KETTERING,85,462,462,462,01-22-2020
334,OH- TOLEDO,84,1180,1178,1180,01-22-2020
335,OH- YOUNGSTOWN,86,1173,1171,1173,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,85,2408,2408,2408,01-22-2020
340,OK- TULSA,82,686,684,686,01-22-2020
341,OR- BEND,84,127,125,127,01-22-2020
342,OR- EUGENE,85,441,441,441,01-22-2020
343,OR- MEDFORD,83,203,203,204,01-22-2020
344,OR- PORTLAND,86,2267,2263,2267,01-22-2020
345,OR- SALEM,88,266,266,266,01-22-2020
346,PA- ALLENTOWN,94,3093,3088,3094,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,81,126,126,126,01-22-2020
351,PA- ERIE,82,310,310,310,01-22-2020
352,PA- HARRISBURG,85,819,819,819,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,89,764,764,764,01-22-2020
356,PA- PHILADELPHIA,90,8985,8978,8985,01-22-2020
357,PA- PITTSBURGH,81,1586,1586,1586,01-22-2020
358,PA- READING,88,831,830,831,01-22-2020
359,PA- SAYRE,83,108,108,108,01-22-2020
360,PA- SCRANTON,88,548,548,548,01-22-2020
362,PA- WILKES-BARRE,87,339,339,339,01-22-2020
363,PA- YORK,88,468,468,468,01-22-2020
365,SC- CHARLESTON,83,711,711,712,01-22-2020
366,SC- COLUMBIA,85,1387,1387,1387,01-22-2020
367,SC- FLORENCE,81,175,175,175,01-22-2020
368,SC- GREENVILLE,83,588,588,589,01-22-2020
369,SC- SPARTANBURG,82,189,189,189,01-22-2020
371,SD- SIOUX FALLS,81,288,288,289,01-22-2020
373,TN- CHATTANOOGA,80,137,137,137,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,135,135,135,01-22-2020
379,TN- MEMPHIS,82,1118,1117,1118,01-22-2020
380,TN- NASHVILLE,85,3172,3168,3172,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,86,1639,1638,1639,01-22-2020
386,TX- BEAUMONT,80,91,91,91,01-22-2020
388,TX- BRYAN,84,175,175,175,01-22-2020
390,TX- CORPUS CHRISTI,80,84,84,84,01-22-2020
391,TX- DALLAS,85,4292,4285,4293,01-22-2020
393,TX- EL PASO,81,350,350,350,01-22-2020
394,TX- FORT WORTH,84,1689,1687,1690,01-22-2020
396,TX- HARLINGEN,81,119,119,119,01-22-2020
397,TX- HOUSTON,83,4532,4526,4532,01-22-2020
399,TX- LONGVIEW,81,84,84,84,01-22-2020
400,TX- LUBBOCK,80,135,134,135,01-22-2020
402,TX- MCALLEN,81,135,135,135,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,87,3826,3821,3826,01-22-2020
413,TX- TEMPLE,83,231,231,231,01-22-2020
416,TX- TYLER,81,138,136,138,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,84,175,175,175,01-22-2020
420,TX- WICHITA FALLS,81,84,84,84,01-22-2020
421,UT- OGDEN,85,263,263,263,01-22-2020
422,UT- PROVO,84,295,295,295,01-22-2020
423,UT- SALT LAKE CITY,82,812,812,812,01-22-2020
424,VT- BURLINGTON,89,973,973,973,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,81,127,127,127,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,88,644,644,644,01-22-2020
430,VA- NORFOLK,85,1072,1070,1072,01-22-2020
431,VA- RICHMOND,83,1290,1288,1290,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,136,3058,3055,3058,01-22-2020
438,WA- OLYMPIA,107,1302,1301,1303,01-22-2020
439,WA- SEATTLE,115,12709,12702,12711,01-22-2020
440,WA- SPOKANE,89,2476,2471,2476,01-22-2020
441,WA- TACOMA,124,3676,3673,3676,01-22-2020
442,WA- YAKIMA,95,630,630,630,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,83,142,142,142,01-22-2020
447,WI- GREEN BAY,81,209,209,209,01-22-2020
448,WI- LA CROSSE,81,84,84,84,01-22-2020
449,WI- MADISON,88,1818,1817,1818,01-22-2020
450,WI- MARSHFIELD,80,0,0,1,01-22-2020
451,WI- MILWAUKEE,87,4374,4373,4374,01-22-2020
452,WI- NEENAH,85,203,203,203,01-22-2020
456,WI- WAUSAU,80,22,22,23,01-22-2020
457,WY- CASPER,81,78,78,78,01-22-2020
303,NY- NEW YORK,122,43840,43801,43840,01-22-2020
