HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
357,PA- PITTSBURGH,81,1226,1225,1226,01-22-2020
358,PA- READING,86,647,647,647,01-22-2020
359,PA- SAYRE,82,79,79,79,01-22-2020
360,PA- SCRANTON,87,444,444,444,01-22-2020
362,PA- WILKES-BARRE,85,230,230,230,01-22-2020
363,PA- YORK,86,361,361,361,01-22-2020
365,SC- CHARLESTON,82,616,616,616,01-22-2020
366,SC- COLUMBIA,85,1454,1454,1454,01-22-2020
367,SC- FLORENCE,81,148,148,148,01-22-2020
368,SC- GREENVILLE,83,522,521,522,01-22-2020
369,SC- SPARTANBURG,81,106,106,106,01-22-2020
371,SD- SIOUX FALLS,81,202,201,202,01-22-2020
373,TN- CHATTANOOGA,80,64,64,64,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,63,63,63,01-22-2020
379,TN- MEMPHIS,82,987,985,987,01-22-2020
380,TN- NASHVILLE,84,2667,2661,2667,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,85,1388,1387,1388,01-22-2020
386,TX- BEAUMONT,80,84,84,84,01-22-2020
388,TX- BRYAN,84,165,165,165,01-22-2020
390,TX- CORPUS CHRISTI,80,75,75,75,01-22-2020
391,TX- DALLAS,84,3459,3456,3459,01-22-2020
393,TX- EL PASO,81,250,250,250,01-22-2020
394,TX- FORT WORTH,83,1352,1352,1352,01-22-2020
396,TX- HARLINGEN,81,105,105,105,01-22-2020
397,TX- HOUSTON,82,3455,3452,3455,01-22-2020
399,TX- LONGVIEW,80,10,10,10,01-22-2020
400,TX- LUBBOCK,80,84,84,84,01-22-2020
402,TX- MCALLEN,80,70,70,70,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,87,3709,3704,3709,01-22-2020
413,TX- TEMPLE,82,181,181,181,01-22-2020
416,TX- TYLER,80,84,84,84,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,84,175,175,175,01-22-2020
420,TX- WICHITA FALLS,81,84,84,84,01-22-2020
421,UT- OGDEN,84,196,196,196,01-22-2020
422,UT- PROVO,83,231,231,231,01-22-2020
423,UT- SALT LAKE CITY,82,750,750,751,01-22-2020
424,VT- BURLINGTON,86,692,692,692,01-22-2020
426,VA- ARLINGTON,97,3452,3449,3452,01-22-2020
427,VA- CHARLOTTESVILLE,80,1,1,1,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,87,581,579,581,01-22-2020
430,VA- NORFOLK,82,518,518,518,01-22-2020
431,VA- RICHMOND,83,1035,1035,1035,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,164,4700,4697,4700,01-22-2020
438,WA- OLYMPIA,107,1267,1267,1267,01-22-2020
439,WA- SEATTLE,129,18450,18435,18450,01-22-2020
440,WA- SPOKANE,88,2068,2062,2069,01-22-2020
441,WA- TACOMA,134,4652,4649,4652,01-22-2020
442,WA- YAKIMA,93,539,539,539,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,81,77,77,77,01-22-2020
447,WI- GREEN BAY,81,129,129,129,01-22-2020
448,WI- LA CROSSE,81,77,77,77,01-22-2020
449,WI- MADISON,88,1854,1849,1854,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,87,4091,4090,4091,01-22-2020
452,WI- NEENAH,83,122,122,122,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,82,119,119,119,01-22-2020
303,NY- NEW YORK,140,64668,64630,64670,01-22-2020
