HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
396,TX- HARLINGEN,81,105,105,105,01-22-2020
397,TX- HOUSTON,83,3941,3936,3941,01-22-2020
399,TX- LONGVIEW,81,83,83,83,01-22-2020
400,TX- LUBBOCK,80,84,84,84,01-22-2020
402,TX- MCALLEN,80,73,73,73,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,87,3787,3785,3787,01-22-2020
413,TX- TEMPLE,83,220,220,220,01-22-2020
416,TX- TYLER,80,88,88,88,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,84,175,175,175,01-22-2020
420,TX- WICHITA FALLS,81,84,84,84,01-22-2020
421,UT- OGDEN,84,244,244,244,01-22-2020
422,UT- PROVO,84,268,268,268,01-22-2020
423,UT- SALT LAKE CITY,82,791,790,791,01-22-2020
424,VT- BURLINGTON,88,909,909,909,01-22-2020
426,VA- ARLINGTON,280,29964,24698,29964,01-22-2020
427,VA- CHARLOTTESVILLE,81,108,107,108,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,88,644,644,644,01-22-2020
430,VA- NORFOLK,84,730,728,730,01-22-2020
431,VA- RICHMOND,83,1059,1057,1059,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,150,3884,3880,3884,01-22-2020
438,WA- OLYMPIA,109,1367,1364,1368,01-22-2020
439,WA- SEATTLE,122,15722,15706,15723,01-22-2020
440,WA- SPOKANE,88,2219,2211,2219,01-22-2020
441,WA- TACOMA,131,4295,4292,4295,01-22-2020
442,WA- YAKIMA,95,609,608,609,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,81,77,77,77,01-22-2020
447,WI- GREEN BAY,81,154,154,154,01-22-2020
448,WI- LA CROSSE,81,84,84,84,01-22-2020
449,WI- MADISON,88,1882,1881,1882,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,87,4275,4269,4275,01-22-2020
452,WI- NEENAH,84,174,173,174,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,82,91,91,92,01-22-2020
303,NY- NEW YORK,132,54764,54728,54765,01-22-2020
