HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
253,MN- ROCHESTER,80,147,147,147,01-22-2020
254,MN- ST CLOUD,81,91,91,91,01-22-2020
256,MN- ST PAUL,83,597,597,597,01-22-2020
257,MS- GULFPORT,90,576,576,576,01-22-2020
258,MS- HATTIESBURG,86,532,532,532,01-22-2020
259,MS- JACKSON,83,1139,1139,1139,01-22-2020
261,MS- OXFORD,80,0,0,0,01-22-2020
262,MS- TUPELO,81,148,148,148,01-22-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,01-22-2020
264,MO- COLUMBIA,80,84,84,84,01-22-2020
267,MO- JOPLIN,80,0,0,0,01-22-2020
268,MO- KANSAS CITY,84,2239,2237,2239,01-22-2020
270,MO- SPRINGFIELD,80,99,99,99,01-22-2020
273,MO- ST LOUIS,81,998,998,998,01-22-2020
274,MT- BILLINGS,81,285,285,285,01-22-2020
275,MT- GREAT FALLS,80,0,0,0,01-22-2020
276,MT- MISSOULA,81,113,113,113,01-22-2020
277,NE- LINCOLN,84,586,586,587,01-22-2020
278,NE- OMAHA,92,4837,4833,4837,01-22-2020
279,NV- LAS VEGAS,90,2995,2993,2995,01-22-2020
280,NV- RENO,84,640,640,640,01-22-2020
281,NH- LEBANON,84,315,315,315,01-22-2020
282,NH- MANCHESTER,84,609,609,609,01-22-2020
283,NJ- CAMDEN,91,6311,6310,6312,01-22-2020
284,NJ- HACKENSACK,119,9970,9965,9970,01-22-2020
285,NJ- MORRISTOWN,116,4848,4844,4848,01-22-2020
288,NJ- NEW BRUNSWICK,103,4491,4488,4491,01-22-2020
289,NJ- NEWARK,105,8367,8366,8367,01-22-2020
291,NJ- PATERSON,105,2090,2090,2090,01-22-2020
293,NM- ALBUQUERQUE,83,897,896,897,01-22-2020
295,NY- ALBANY,113,11495,11486,11495,01-22-2020
296,NY- BINGHAMTON,88,528,527,528,01-22-2020
297,NY- BRONX,168,21645,21635,21647,01-22-2020
299,NY- BUFFALO,86,1588,1587,1588,01-22-2020
300,NY- ELMIRA,85,372,372,372,01-22-2020
301,NY- EAST LONG ISLAND,174,69593,69559,69593,01-22-2020
304,NY- ROCHESTER,90,2069,2068,2069,01-22-2020
307,NY- SYRACUSE,85,988,988,988,01-22-2020
308,NY- WHITE PLAINS,175,18466,18460,18468,01-22-2020
309,NC- ASHEVILLE,80,32,32,32,01-22-2020
311,NC- CHARLOTTE,83,1363,1361,1363,01-22-2020
312,NC- DURHAM,81,510,510,510,01-22-2020
313,NC- GREENSBORO,81,233,233,233,01-22-2020
314,NC- GREENVILLE,80,36,36,36,01-22-2020
315,NC- HICKORY,80,39,39,39,01-22-2020
318,NC- RALEIGH,84,1236,1235,1236,01-22-2020
319,NC- WILMINGTON,81,153,153,153,01-22-2020
320,NC- WINSTON-SALEM,81,368,368,368,01-22-2020
321,ND- BISMARCK,83,195,195,195,01-22-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,01-22-2020
323,ND- GRAND FORKS,80,0,0,0,01-22-2020
324,ND- MINOT,81,63,63,63,01-22-2020
325,OH- AKRON,87,1274,1274,1274,01-22-2020
326,OH- CANTON,85,740,740,740,01-22-2020
327,OH- CINCINNATI,84,1510,1509,1510,01-22-2020
328,OH- CLEVELAND,87,4737,4736,4737,01-22-2020
329,OH- COLUMBUS,82,1281,1277,1281,01-22-2020
330,OH- DAYTON,81,287,287,287,01-22-2020
331,OH- ELYRIA,91,596,596,596,01-22-2020
332,OH- KETTERING,83,302,302,302,01-22-2020
334,OH- TOLEDO,82,738,738,738,01-22-2020
335,OH- YOUNGSTOWN,83,690,690,693,01-22-2020
336,OK- LAWTON,80,0,0,0,01-22-2020
339,OK- OKLAHOMA CITY,84,2110,2110,2110,01-22-2020
340,OK- TULSA,81,602,600,602,01-22-2020
341,OR- BEND,83,111,111,111,01-22-2020
342,OR- EUGENE,84,352,352,352,01-22-2020
343,OR- MEDFORD,81,111,111,111,01-22-2020
344,OR- PORTLAND,84,1785,1784,1786,01-22-2020
345,OR- SALEM,88,249,249,249,01-22-2020
346,PA- ALLENTOWN,92,2639,2638,2639,01-22-2020
347,PA- ALTOONA,80,0,0,0,01-22-2020
350,PA- DANVILLE,80,7,7,7,01-22-2020
351,PA- ERIE,80,83,83,83,01-22-2020
352,PA- HARRISBURG,83,610,610,610,01-22-2020
354,PA- JOHNSTOWN,80,0,0,0,01-22-2020
355,PA- LANCASTER,85,491,491,491,01-22-2020
356,PA- PHILADELPHIA,88,7341,7339,7341,01-22-2020
357,PA- PITTSBURGH,81,1176,1176,1176,01-22-2020
358,PA- READING,86,616,616,616,01-22-2020
359,PA- SAYRE,82,69,69,69,01-22-2020
360,PA- SCRANTON,87,438,438,438,01-22-2020
362,PA- WILKES-BARRE,84,194,194,194,01-22-2020
363,PA- YORK,85,340,340,340,01-22-2020
365,SC- CHARLESTON,82,616,616,616,01-22-2020
366,SC- COLUMBIA,85,1469,1469,1469,01-22-2020
367,SC- FLORENCE,81,133,133,133,01-22-2020
368,SC- GREENVILLE,82,486,485,486,01-22-2020
369,SC- SPARTANBURG,81,97,97,97,01-22-2020
371,SD- SIOUX FALLS,81,229,229,229,01-22-2020
373,TN- CHATTANOOGA,80,63,63,63,01-22-2020
374,TN- JACKSON,80,0,0,0,01-22-2020
375,TN- JOHNSON CITY,80,0,0,0,01-22-2020
376,TN- KINGSPORT,80,0,0,0,01-22-2020
377,TN- KNOXVILLE,80,63,63,63,01-22-2020
379,TN- MEMPHIS,82,965,963,965,01-22-2020
380,TN- NASHVILLE,84,2740,2737,2740,01-22-2020
382,TX- ABILENE,80,0,0,0,01-22-2020
383,TX- AMARILLO,80,0,0,0,01-22-2020
385,TX- AUSTIN,85,1320,1319,1320,01-22-2020
386,TX- BEAUMONT,80,81,81,81,01-22-2020
388,TX- BRYAN,83,137,137,137,01-22-2020
390,TX- CORPUS CHRISTI,80,46,46,46,01-22-2020
391,TX- DALLAS,83,3322,3319,3322,01-22-2020
393,TX- EL PASO,81,225,225,225,01-22-2020
394,TX- FORT WORTH,83,1286,1286,1286,01-22-2020
396,TX- HARLINGEN,81,105,105,105,01-22-2020
397,TX- HOUSTON,82,3345,3342,3345,01-22-2020
399,TX- LONGVIEW,80,0,0,0,01-22-2020
400,TX- LUBBOCK,80,90,90,90,01-22-2020
402,TX- MCALLEN,80,70,70,70,01-22-2020
406,TX- ODESSA,80,0,0,0,01-22-2020
411,TX- SAN ANGELO,80,0,0,0,01-22-2020
412,TX- SAN ANTONIO,87,3728,3726,3728,01-22-2020
413,TX- TEMPLE,82,147,147,147,01-22-2020
416,TX- TYLER,80,99,99,99,01-22-2020
417,TX- VICTORIA,80,0,0,0,01-22-2020
418,TX- WACO,84,180,180,180,01-22-2020
420,TX- WICHITA FALLS,81,84,84,84,01-22-2020
421,UT- OGDEN,83,189,189,189,01-22-2020
422,UT- PROVO,83,213,213,213,01-22-2020
423,UT- SALT LAKE CITY,82,750,750,751,01-22-2020
424,VT- BURLINGTON,85,650,650,650,01-22-2020
426,VA- ARLINGTON,96,3328,3326,3328,01-22-2020
427,VA- CHARLOTTESVILLE,80,6,6,6,01-22-2020
428,VA- LYNCHBURG,80,0,0,0,01-22-2020
429,VA- NEWPORT NEWS,87,563,561,563,01-22-2020
430,VA- NORFOLK,82,518,518,518,01-22-2020
431,VA- RICHMOND,83,1000,1000,1000,01-22-2020
432,VA- ROANOKE,80,0,0,0,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,175,5243,5242,5243,01-22-2020
438,WA- OLYMPIA,106,1229,1229,1229,01-22-2020
439,WA- SEATTLE,135,20331,20320,20331,01-22-2020
440,WA- SPOKANE,87,2036,2034,2037,01-22-2020
441,WA- TACOMA,137,4825,4823,4825,01-22-2020
442,WA- YAKIMA,93,554,554,554,01-22-2020
443,WV- CHARLESTON,80,0,0,0,01-22-2020
444,WV- HUNTINGTON,80,0,0,0,01-22-2020
445,WV- MORGANTOWN,80,0,0,0,01-22-2020
446,WI- APPLETON,81,77,77,77,01-22-2020
447,WI- GREEN BAY,80,100,100,100,01-22-2020
448,WI- LA CROSSE,81,77,77,77,01-22-2020
449,WI- MADISON,88,1855,1850,1855,01-22-2020
450,WI- MARSHFIELD,80,0,0,0,01-22-2020
451,WI- MILWAUKEE,87,4064,4061,4064,01-22-2020
452,WI- NEENAH,83,130,130,130,01-22-2020
456,WI- WAUSAU,80,0,0,0,01-22-2020
457,WY- CASPER,82,119,119,119,01-22-2020
303,NY- NEW YORK,147,71037,71006,71041,01-22-2020
